date,SLNH_Open,SLNH_High,SLNH_Low,SLNH_Close,SLNH_Volume,SLNH_Dividends,SLNH_Stock Splits
1999-06-14 00:00:00+00:00,1654.1666259765625,1666.6666259765625,1500.0,1155.111083984375,825,0.0,
1999-06-15 00:00:00+00:00,1506.25,1550.0,1466.6666259765625,1130.0,362,0.0,
1999-06-16 00:00:00+00:00,1558.3333740234375,1604.1666259765625,1554.1666259765625,1205.3333740234375,477,0.0,
1999-06-17 00:00:00+00:00,1566.6666259765625,1575.0,1533.3333740234375,1186.5,285,0.0,
1999-06-18 00:00:00+00:00,1550.0,1683.3333740234375,1550.0,1233.5833740234375,341,0.0,
1999-06-21 00:00:00+00:00,1650.0,1741.6666259765625,1583.3333740234375,1312.0555419921875,621,0.0,
1999-06-22 00:00:00+00:00,1779.1666259765625,1795.8333740234375,1700.0,1280.6666259765625,215,0.0,
1999-06-23 00:00:00+00:00,1716.6666259765625,1729.1666259765625,1633.3333740234375,1255.5555419921875,339,0.0,
1999-06-24 00:00:00+00:00,1658.3333740234375,1658.3333740234375,1575.0,1205.3333740234375,711,0.0,
1999-06-25 00:00:00+00:00,1604.1666259765625,1608.3333740234375,1575.0,1186.5,348,0.0,
1999-06-28 00:00:00+00:00,1575.0,1625.0,1566.6666259765625,1199.0555419921875,462,0.0,
1999-06-29 00:00:00+00:00,1566.6666259765625,1591.6666259765625,1550.0,1173.9444580078125,302,0.0,
1999-06-30 00:00:00+00:00,1537.5,1900.0,1537.5,1356.0,1994,0.0,
1999-07-01 00:00:00+00:00,1800.0,1858.3333740234373,1700.0,1293.22216796875,626,0.0,
1999-07-02 00:00:00+00:00,1666.6666259765625,1766.6666259765625,1666.6666259765625,1318.3333740234375,389,0.0,
1999-07-06 00:00:00+00:00,1670.8333740234375,1758.3333740234375,1666.6666259765625,1286.9444580078125,272,0.0,
1999-07-07 00:00:00+00:00,1683.3333740234375,1729.1666259765625,1683.3333740234375,1290.0833740234375,465,0.0,
1999-07-08 00:00:00+00:00,1704.1666259765625,1733.3333740234375,1687.5,1293.22216796875,371,0.0,
1999-07-09 00:00:00+00:00,1750.0,1966.6666259765625,1750.0,1481.5555419921875,1644,0.0,
1999-07-12 00:00:00+00:00,1966.6666259765625,2333.333251953125,1950.0,1644.7777099609375,1329,0.0,
1999-07-13 00:00:00+00:00,2158.333251953125,2433.333251953125,2141.666748046875,1713.8333740234375,2189,0.0,
1999-07-14 00:00:00+00:00,2233.333251953125,2283.333251953125,2137.5,1704.4166259765625,564,0.0,
1999-07-15 00:00:00+00:00,2233.333251953125,2291.666748046875,2233.333251953125,1726.388916015625,441,0.0,
1999-07-16 00:00:00+00:00,2291.666748046875,2350.0,2225.0,1688.7222900390625,834,0.0,
1999-07-19 00:00:00+00:00,2266.666748046875,2283.333251953125,2200.0,1707.5556640625,800,0.0,
1999-07-20 00:00:00+00:00,2266.666748046875,2266.666748046875,2004.1666259765625,1607.111083984375,519,0.0,
1999-07-21 00:00:00+00:00,2116.666748046875,2150.0,2083.333251953125,1575.7222900390625,95,0.0,
1999-07-22 00:00:00+00:00,2050.0,2100.0,2033.3333740234373,1544.3333740234375,438,0.0,
1999-07-23 00:00:00+00:00,2050.0,2200.0,2029.1666259765625,1644.7777099609375,387,0.0,
1999-07-26 00:00:00+00:00,2208.333251953125,2262.5,2108.333251953125,1688.7222900390625,444,0.0,
1999-07-27 00:00:00+00:00,2241.666748046875,2275.0,2233.333251953125,1701.2777099609375,428,0.0,
1999-07-28 00:00:00+00:00,2266.666748046875,2279.166748046875,2233.333251953125,1716.9722900390625,531,0.0,
1999-07-29 00:00:00+00:00,2116.666748046875,2216.666748046875,2116.666748046875,1629.0833740234375,431,0.0,
1999-07-30 00:00:00+00:00,2154.166748046875,2200.0,2137.5,1613.388916015625,404,0.0,
1999-08-02 00:00:00+00:00,2150.0,2258.333251953125,2133.333251953125,1638.5,603,0.0,
1999-08-03 00:00:00+00:00,2150.0,2237.5,2150.0,1669.888916015625,419,0.0,
1999-08-04 00:00:00+00:00,2241.666748046875,2266.666748046875,2233.333251953125,1682.4443359375,186,0.0,
1999-08-05 00:00:00+00:00,2250.0,2250.0,2083.333251953125,1644.7777099609375,248,0.0,
1999-08-06 00:00:00+00:00,2175.0,2200.0,2066.666748046875,1619.6666259765625,222,0.0,
1999-08-09 00:00:00+00:00,2058.333251953125,2129.166748046875,2033.3333740234373,1553.75,2039,0.0,
1999-08-10 00:00:00+00:00,2000.0,2025.0,1891.6666259765625,1456.4444580078125,1425,0.0,
1999-08-11 00:00:00+00:00,1866.6666259765625,1891.6666259765625,1833.3333740234373,1406.22216796875,548,0.0,
1999-08-12 00:00:00+00:00,1866.6666259765625,1866.6666259765625,1550.0,1356.0,1391,0.0,
1999-08-13 00:00:00+00:00,1825.0,1850.0,1750.0,1330.8887939453125,165,0.0,
1999-08-16 00:00:00+00:00,1791.6666259765625,1866.6666259765625,1750.0,1371.6944580078125,189,0.0,
1999-08-17 00:00:00+00:00,1912.5,1912.5,1766.6666259765625,1406.22216796875,243,0.0,
1999-08-18 00:00:00+00:00,1891.6666259765625,1891.6666259765625,1816.6666259765625,1399.9444580078125,114,0.0,
1999-08-19 00:00:00+00:00,1816.6666259765625,1833.3333740234373,1800.0,1381.111083984375,54,0.0,
1999-08-20 00:00:00+00:00,1820.8333740234373,1858.3333740234373,1800.0,1399.9444580078125,164,0.0,
1999-08-23 00:00:00+00:00,1854.1666259765625,1929.1666259765625,1833.3333740234373,1437.611083984375,315,0.0,
1999-08-24 00:00:00+00:00,1875.0,1929.1666259765625,1875.0,1437.611083984375,95,0.0,
1999-08-25 00:00:00+00:00,1916.6666259765625,1916.6666259765625,1858.3333740234373,1431.3333740234375,209,0.0,
1999-08-26 00:00:00+00:00,1925.0,1966.6666259765625,1900.0,1431.3333740234375,215,0.0,
1999-08-27 00:00:00+00:00,1895.8333740234373,1895.8333740234373,1718.75,1349.72216796875,1959,0.0,
1999-08-30 00:00:00+00:00,1770.8333740234375,2033.3333740234373,1770.8333740234375,1494.111083984375,2109,0.0,
1999-08-31 00:00:00+00:00,2083.333251953125,2087.5,1950.0,1506.6666259765625,1014,0.0,
1999-09-01 00:00:00+00:00,2016.6666259765625,2033.3333740234373,1900.0,1453.3055419921875,662,0.0,
1999-09-02 00:00:00+00:00,1920.8333740234373,1929.1666259765625,1891.6666259765625,1450.1666259765625,179,0.0,
1999-09-03 00:00:00+00:00,1966.6666259765625,2100.0,1933.3333740234373,1556.888916015625,431,0.0,
1999-09-07 00:00:00+00:00,2058.333251953125,2066.666748046875,1920.8333740234373,1456.4444580078125,638,0.0,
1999-09-08 00:00:00+00:00,1933.3333740234373,1966.6666259765625,1908.3333740234373,1481.5555419921875,99,0.0,
1999-09-09 00:00:00+00:00,1960.4166259765625,2058.333251953125,1960.4166259765625,1534.9166259765625,345,0.0,
1999-09-10 00:00:00+00:00,2058.333251953125,2120.833251953125,2000.0,1556.888916015625,243,0.0,
1999-09-13 00:00:00+00:00,2029.1666259765625,2033.3333740234373,1875.0,1528.6387939453125,426,0.0,
1999-09-14 00:00:00+00:00,1960.4166259765625,2020.8333740234373,1960.4166259765625,1522.361083984375,216,0.0,
1999-09-15 00:00:00+00:00,1870.8333740234373,2258.333251953125,1866.6666259765625,1644.7777099609375,1458,0.0,
1999-09-16 00:00:00+00:00,2200.0,2283.333251953125,2037.5,1534.9166259765625,630,0.0,
1999-09-17 00:00:00+00:00,2104.166748046875,2104.166748046875,2033.3333740234373,1566.3056640625,299,0.0,
1999-09-20 00:00:00+00:00,2095.833251953125,2141.666748046875,2083.333251953125,1613.388916015625,189,0.0,
1999-09-21 00:00:00+00:00,2158.333251953125,2158.333251953125,2091.666748046875,1582.0,342,0.0,
1999-09-22 00:00:00+00:00,2091.666748046875,2125.0,2087.5,1572.5833740234375,158,0.0,
1999-09-23 00:00:00+00:00,2095.833251953125,2104.166748046875,2087.5,1572.5833740234375,137,0.0,
1999-09-24 00:00:00+00:00,2037.5,2066.666748046875,2020.8333740234373,1534.9166259765625,212,0.0,
1999-09-27 00:00:00+00:00,2033.3333740234373,2058.333251953125,2033.3333740234373,1538.0555419921875,242,0.0,
1999-09-28 00:00:00+00:00,2037.5,2037.5,1970.8333740234373,1497.25,357,0.0,
1999-09-29 00:00:00+00:00,1970.8333740234373,2058.333251953125,1970.8333740234373,1531.77783203125,558,0.0,
1999-09-30 00:00:00+00:00,2033.3333740234373,2395.833251953125,2033.3333740234373,1786.0277099609375,2670,0.0,
1999-10-01 00:00:00+00:00,2135.416748046875,2333.333251953125,2133.333251953125,1707.5556640625,786,0.0,
1999-10-04 00:00:00+00:00,2231.25,2237.5,2083.333251953125,1582.0,999,0.0,
1999-10-05 00:00:00+00:00,2135.416748046875,2150.0,2100.0,1594.5556640625,552,0.0,
1999-10-06 00:00:00+00:00,2147.916748046875,2150.0,2100.0,1588.2777099609375,407,0.0,
1999-10-07 00:00:00+00:00,2116.666748046875,2133.333251953125,2108.333251953125,1597.6943359375,431,0.0,
1999-10-08 00:00:00+00:00,2116.666748046875,2125.0,2050.0,1563.1666259765625,275,0.0,
1999-10-11 00:00:00+00:00,2075.0,2075.0,2041.6666259765625,1550.611083984375,42,0.0,
1999-10-12 00:00:00+00:00,2064.583251953125,2083.333251953125,1945.8333740234373,1487.8333740234375,597,0.0,
1999-10-13 00:00:00+00:00,1958.3333740234373,1991.6666259765625,1825.0,1384.25,282,0.0,
1999-10-14 00:00:00+00:00,1850.0,1883.3333740234373,1541.6666259765625,1305.77783203125,3047,0.0,
1999-10-15 00:00:00+00:00,1695.8333740234375,1716.6666259765625,1570.8333740234375,1293.22216796875,779,0.0,
1999-10-18 00:00:00+00:00,1725.0,1775.0,1700.0,1308.9166259765625,519,0.0,
1999-10-19 00:00:00+00:00,1716.6666259765625,1737.5,1716.6666259765625,1308.9166259765625,326,0.0,
1999-10-20 00:00:00+00:00,1739.5833740234375,1833.3333740234373,1733.3333740234375,1343.4444580078125,368,0.0,
1999-10-21 00:00:00+00:00,1766.6666259765625,1766.6666259765625,1641.6666259765625,1305.77783203125,248,0.0,
1999-10-22 00:00:00+00:00,1666.6666259765625,1683.3333740234375,1570.8333740234375,1243.0,422,0.0,
1999-10-25 00:00:00+00:00,1620.8333740234375,1816.6666259765625,1566.6666259765625,1368.5555419921875,557,0.0,
1999-10-26 00:00:00+00:00,1900.0,1904.1666259765625,1700.0,1393.6666259765625,645,0.0,
1999-10-27 00:00:00+00:00,1866.6666259765625,1866.6666259765625,1766.6666259765625,1330.8887939453125,554,0.0,
1999-10-28 00:00:00+00:00,1833.3333740234373,1833.3333740234373,1666.6666259765625,1308.9166259765625,821,0.0,
1999-10-29 00:00:00+00:00,1745.8333740234375,1800.0,1333.3333740234375,1067.22216796875,4004,0.0,
1999-11-01 00:00:00+00:00,1341.6666259765625,1366.6666259765625,1200.0,944.8055419921876,3374,0.0,
1999-11-02 00:00:00+00:00,1125.0,1229.1666259765625,1054.1666259765625,853.77783203125,5459,0.0,
1999-11-03 00:00:00+00:00,1127.0833740234375,1133.3333740234375,1033.3333740234375,834.9444580078125,2760,0.0,
1999-11-04 00:00:00+00:00,1104.1666259765625,1120.8333740234375,1016.6666870117188,797.27783203125,3503,0.0,
