date,FRPH_Open,FRPH_High,FRPH_Low,FRPH_Close,FRPH_Volume,FRPH_Dividends,FRPH_Stock Splits
1986-07-02 00:00:00+00:00,0.0,2.3333330154418945,1.75,1.459944725036621,8400,0.0,
1986-07-03 00:00:00+00:00,1.75,1.75,1.75,1.459944725036621,0,0.0,
1986-07-07 00:00:00+00:00,0.0,2.7083330154418945,2.0833330154418945,1.7380292415618896,10800,0.0,
1986-07-08 00:00:00+00:00,0.0,2.75,2.125,1.7727900743484497,3600,0.0,
1986-07-09 00:00:00+00:00,2.125,2.125,2.125,1.7727900743484497,0,0.0,
1986-07-10 00:00:00+00:00,0.0,2.791666984558105,2.125,1.7727900743484497,165600,0.0,
1986-07-11 00:00:00+00:00,0.0,2.791666984558105,2.125,1.7727900743484497,12000,0.0,
1986-07-14 00:00:00+00:00,0.0,2.625,2.125,1.7727900743484497,32400,0.0,
1986-07-15 00:00:00+00:00,0.0,2.625,2.125,1.7727900743484497,28200,0.0,
1986-07-16 00:00:00+00:00,0.0,2.166666984558105,1.9583330154418943,1.6337474584579468,303600,0.0,
1986-07-17 00:00:00+00:00,0.0,2.166666984558105,1.9583330154418943,1.6337474584579468,66000,0.0,
1986-07-18 00:00:00+00:00,0.0,2.0833330154418945,1.875,1.564226508140564,124200,0.0,
1986-07-21 00:00:00+00:00,0.0,2.041666984558105,1.875,1.564226508140564,225000,0.0,
1986-07-22 00:00:00+00:00,0.0,2.0,1.8333330154418943,1.529465675354004,73800,0.0,
1986-07-23 00:00:00+00:00,0.0,2.0833330154418945,1.8333330154418943,1.529465675354004,226800,0.0,
1986-07-24 00:00:00+00:00,0.0,2.0833330154418945,1.8333330154418943,1.529465675354004,6000,0.0,
1986-07-25 00:00:00+00:00,0.0,2.0833330154418945,1.8333330154418943,1.529465675354004,9600,0.0,
1986-07-28 00:00:00+00:00,0.0,2.0833330154418945,1.8333330154418943,1.529465675354004,14400,0.0,
1986-07-29 00:00:00+00:00,0.0,2.0833330154418945,1.8333330154418943,1.529465675354004,1200,0.0,
1986-07-30 00:00:00+00:00,0.0,2.0833330154418945,1.875,1.564226508140564,130200,0.0,
1986-07-31 00:00:00+00:00,0.0,2.0833330154418945,1.875,1.564226508140564,22800,0.0,
1986-08-01 00:00:00+00:00,0.0,2.0833330154418945,1.875,1.564226508140564,23400,0.0,
1986-08-04 00:00:00+00:00,0.0,2.041666984558105,1.8333330154418943,1.529465675354004,75600,0.0,
1986-08-05 00:00:00+00:00,0.0,2.041666984558105,1.8333330154418943,1.529465675354004,15600,0.0,
1986-08-06 00:00:00+00:00,0.0,2.041666984558105,1.8333330154418943,1.529465675354004,2400,0.0,
1986-08-07 00:00:00+00:00,0.0,2.041666984558105,1.8333330154418943,1.529465675354004,19800,0.0,
1986-08-08 00:00:00+00:00,0.0,2.0,1.8333330154418943,1.529465675354004,14400,0.0,
1986-08-11 00:00:00+00:00,0.0,2.0,1.8333330154418943,1.529465675354004,21000,0.0,
1986-08-12 00:00:00+00:00,0.0,2.0833330154418945,1.8333330154418943,1.529465675354004,12000,0.0,
1986-08-13 00:00:00+00:00,0.0,2.0833330154418945,1.7916669845581057,1.4947055578231812,92400,0.0,
1986-08-14 00:00:00+00:00,0.0,2.0833330154418945,1.7916669845581057,1.4947055578231812,30600,0.0,
1986-08-15 00:00:00+00:00,0.0,2.0833330154418945,1.7916669845581057,1.4947055578231812,600,0.0,
1986-08-18 00:00:00+00:00,0.0,1.9583330154418943,1.75,1.459944725036621,3600,0.0,
1986-08-19 00:00:00+00:00,0.0,1.9166669845581052,1.625,1.3556629419326782,70200,0.0,
1986-08-20 00:00:00+00:00,0.0,1.8333330154418943,1.625,1.3556629419326782,3600,0.0,
1986-08-21 00:00:00+00:00,0.0,1.8333330154418943,1.625,1.3556629419326782,18600,0.0,
1986-08-22 00:00:00+00:00,0.0,1.8333330154418943,1.5416669845581057,1.286142110824585,25200,0.0,
1986-08-25 00:00:00+00:00,0.0,1.7916669845581057,1.5,1.2513811588287354,13800,0.0,
1986-08-26 00:00:00+00:00,0.0,1.7916669845581057,1.5,1.2513811588287354,9000,0.0,
1986-08-27 00:00:00+00:00,0.0,1.7916669845581057,1.5,1.2513811588287354,7800,0.0,
1986-08-28 00:00:00+00:00,0.0,1.7916669845581057,1.5,1.2513811588287354,6000,0.0,
1986-08-29 00:00:00+00:00,0.0,1.7916669845581057,1.5,1.2513811588287354,3000,0.0,
1986-09-02 00:00:00+00:00,0.0,1.75,1.5416669845581057,1.286142110824585,39000,0.0,
1986-09-03 00:00:00+00:00,0.0,1.75,1.5416669845581057,1.286142110824585,36000,0.0,
1986-09-04 00:00:00+00:00,0.0,1.7083330154418943,1.5416669845581057,1.286142110824585,303000,0.0,
1986-09-05 00:00:00+00:00,0.0,1.7083330154418943,1.5,1.2513811588287354,31200,0.0,
1986-09-08 00:00:00+00:00,0.0,1.6666669845581057,1.5,1.2513811588287354,177000,0.0,
1986-09-09 00:00:00+00:00,0.0,1.6666669845581057,1.5,1.2513811588287354,8400,0.0,
1986-09-10 00:00:00+00:00,0.0,1.6666669845581057,1.5,1.2513811588287354,38400,0.0,
1986-09-11 00:00:00+00:00,0.0,1.6666669845581057,1.5,1.2513811588287354,10200,0.0,
1986-09-12 00:00:00+00:00,0.0,1.6666669845581057,1.4583330154418943,1.2166203260421753,7200,0.0,
1986-09-15 00:00:00+00:00,0.0,1.6666669845581057,1.4166669845581057,1.181860327720642,11400,0.0,
1986-09-16 00:00:00+00:00,0.0,1.6666669845581057,1.4166669845581057,1.181860327720642,0,0.0,
1986-09-17 00:00:00+00:00,0.0,1.6666669845581057,1.4166669845581057,1.181860327720642,1200,0.0,
1986-09-18 00:00:00+00:00,0.0,1.6666669845581057,1.4166669845581057,1.181860327720642,49200,0.0,
1986-09-19 00:00:00+00:00,0.0,1.7083330154418943,1.4166669845581057,1.181860327720642,45000,0.0,
