date,YANG_Open,YANG_High,YANG_Low,YANG_Close,YANG_Volume,YANG_Dividends,YANG_Stock Splits
2010-01-05 00:00:00+00:00,4733.75,4733.75,4428.75,4076.64013671875,131,0.0,
2010-01-06 00:00:00+00:00,4306.25,4348.75,4123.75,3969.6318359375,404,0.0,
2010-01-07 00:00:00+00:00,4346.25,4476.25,4346.25,4067.433349609375,53,0.0,
2010-01-08 00:00:00+00:00,4441.25,4456.25,4332.5,3988.041259765625,59,0.0,
2010-01-11 00:00:00+00:00,4193.75,4437.5,4072.5,3881.033935546875,102,0.0,
2010-01-12 00:00:00+00:00,4257.5,4530.0,4257.5,4142.224609375,99,0.0,
2010-01-13 00:00:00+00:00,4687.5,4862.5,4521.25,4170.98974609375,234,0.0,
2010-01-14 00:00:00+00:00,4500.0,4512.5,4356.25,4146.82861328125,114,0.0,
2010-01-15 00:00:00+00:00,4500.0,4756.25,4500.0,4360.841796875,156,0.0,
2010-01-19 00:00:00+00:00,4787.5,4860.0,4641.25,4297.55712890625,91,0.0,
2010-01-20 00:00:00+00:00,4890.0,5085.0,4890.0,4618.58056640625,102,0.0,
2010-01-21 00:00:00+00:00,5090.0,5511.25,5090.0,5036.25439453125,182,0.0,
2010-01-22 00:00:00+00:00,5520.0,5941.25,5488.75,5450.4775390625,379,0.0,
2010-01-25 00:00:00+00:00,5795.0,6000.0,5581.25,5270.9814453125,155,0.0,
2010-01-26 00:00:00+00:00,6165.0,6177.5,5887.5,5582.7978515625,266,0.0,
2010-01-27 00:00:00+00:00,6191.25,6440.0,6063.75,5716.26953125,287,0.0,
2010-01-28 00:00:00+00:00,6125.0,6421.25,5892.5,5719.7216796875,141,0.0,
2010-01-29 00:00:00+00:00,6205.0,6573.75,6055.0,5962.50244140625,169,0.0,
2010-02-01 00:00:00+00:00,6647.5,6647.5,5952.5,5505.7060546875,275,0.0,
2010-02-02 00:00:00+00:00,5898.75,5951.25,5591.25,5146.7138671875,237,0.0,
2010-02-03 00:00:00+00:00,5508.75,5635.0,5441.25,5137.5087890625,192,0.0,
2010-02-04 00:00:00+00:00,5867.5,6376.25,5833.75,5833.6328125,297,0.0,
2010-02-05 00:00:00+00:00,6321.25,6822.5,6321.25,5843.98828125,517,0.0,
2010-02-08 00:00:00+00:00,6065.0,6578.75,6065.0,6043.04541015625,193,0.0,
2010-02-09 00:00:00+00:00,6000.0,6298.75,5987.5,5628.82275390625,254,0.0,
2010-02-10 00:00:00+00:00,6021.25,6226.25,5936.25,5520.66552734375,159,0.0,
2010-02-11 00:00:00+00:00,6101.25,6101.25,5473.75,5038.556640625,383,0.0,
2010-02-12 00:00:00+00:00,5875.0,5875.0,5501.25,5138.66015625,252,0.0,
2010-02-16 00:00:00+00:00,5562.5,5562.5,5263.75,4863.662109375,197,0.0,
2010-02-17 00:00:00+00:00,5158.75,5303.75,5125.0,4844.1015625,197,0.0,
2010-02-18 00:00:00+00:00,5421.25,5422.5,5213.75,4815.3359375,146,0.0,
2010-02-19 00:00:00+00:00,5513.75,5607.5,5412.5,5031.6513671875,250,0.0,
2010-02-22 00:00:00+00:00,5267.5,5412.5,5267.5,4960.3134765625,133,0.0,
2010-02-23 00:00:00+00:00,5193.75,5600.0,5192.5,5101.83935546875,379,0.0,
2010-02-24 00:00:00+00:00,5458.75,5465.0,5307.5,4923.49365234375,87,0.0,
2010-02-25 00:00:00+00:00,5676.25,5683.75,5355.0,4949.9580078125,210,0.0,
2010-02-26 00:00:00+00:00,5317.5,5317.5,5017.5,4638.1416015625,622,0.0,
2010-03-01 00:00:00+00:00,5118.75,5118.75,4868.75,4523.07958984375,213,0.0,
2010-03-02 00:00:00+00:00,4701.25,4938.75,4701.25,4524.22998046875,216,0.0,
2010-03-03 00:00:00+00:00,5111.25,5111.25,4878.75,4608.224609375,174,0.0,
2010-03-04 00:00:00+00:00,5062.5,5200.0,5062.5,4695.67138671875,86,0.0,
2010-03-05 00:00:00+00:00,5076.25,5076.25,4801.25,4459.79443359375,134,0.0,
2010-03-08 00:00:00+00:00,4625.0,4781.25,4625.0,4347.03369140625,501,0.0,
2010-03-09 00:00:00+00:00,4761.25,4761.25,4603.75,4351.63720703125,95,0.0,
2010-03-10 00:00:00+00:00,4630.0,4638.75,4555.0,4218.16552734375,114,0.0,
2010-03-11 00:00:00+00:00,4698.75,4700.0,4558.75,4208.96044921875,75,0.0,
2010-03-12 00:00:00+00:00,4571.25,4600.0,4506.25,4194.001953125,307,0.0,
2010-03-15 00:00:00+00:00,4673.75,4740.0,4615.0,4297.55712890625,251,0.0,
2010-03-16 00:00:00+00:00,4692.5,4706.25,4635.0,4266.4912109375,50,0.0,
2010-03-17 00:00:00+00:00,4565.0,4565.0,4408.75,4192.8525390625,199,0.0,
2010-03-18 00:00:00+00:00,4556.25,4593.75,4477.5,4190.54931640625,64,0.0,
2010-03-19 00:00:00+00:00,4657.5,4697.5,4592.5,4287.203125,77,0.0,
2010-03-22 00:00:00+00:00,4931.25,4931.25,4608.75,4253.83544921875,89,0.0,
2010-03-23 00:00:00+00:00,4563.75,4655.0,4543.75,4196.302734375,83,0.0,
2010-03-24 00:00:00+00:00,4657.5,4692.5,4641.25,4302.16015625,67,0.0,
2010-03-25 00:00:00+00:00,4631.25,4831.25,4613.75,4432.18017578125,93,0.0,
2010-03-26 00:00:00+00:00,4722.5,4723.75,4537.5,4257.28662109375,258,0.0,
2010-03-29 00:00:00+00:00,4623.75,4623.75,4376.25,4044.42138671875,246,0.0,
2010-03-30 00:00:00+00:00,4291.25,4358.75,4275.0,3935.113037109375,91,0.0,
2010-03-31 00:00:00+00:00,4386.25,4386.25,4315.0,4013.35595703125,33,0.0,
2010-04-01 00:00:00+00:00,4235.0,4242.5,3812.5,3839.612060546875,371,0.0,
2010-04-05 00:00:00+00:00,4058.75,4078.75,4010.0,3696.935791015625,100,0.0,
2010-04-06 00:00:00+00:00,4021.25,4050.0,3970.0,3671.621826171875,104,0.0,
2010-04-07 00:00:00+00:00,4005.0,4075.0,3943.75,3723.399658203125,66,0.0,
2010-04-08 00:00:00+00:00,4125.0,4145.0,3937.5,3633.65185546875,90,0.0,
2010-04-09 00:00:00+00:00,3890.0,3890.0,3780.0,3503.6318359375,162,0.0,
2010-04-12 00:00:00+00:00,3802.5,3852.5,3786.25,3543.9033203125,77,0.0,
2010-04-13 00:00:00+00:00,3892.5,3948.75,3856.25,3549.65673828125,49,0.0,
2010-04-14 00:00:00+00:00,3822.5,3832.5,3728.75,3444.9501953125,96,0.0,
2010-04-15 00:00:00+00:00,3737.5,3768.75,3710.0,3456.455810546875,313,0.0,
2010-04-16 00:00:00+00:00,3888.75,4131.25,3856.25,3741.809814453125,206,0.0,
2010-04-19 00:00:00+00:00,4273.75,4345.0,4145.0,3843.063720703125,244,0.0,
2010-04-20 00:00:00+00:00,4012.5,4023.75,3891.25,3616.392578125,166,0.0,
2010-04-21 00:00:00+00:00,3928.75,4088.75,3895.0,3696.935791015625,151,0.0,
2010-04-22 00:00:00+00:00,4093.75,4191.25,3950.0,3658.964599609375,95,0.0,
2010-04-23 00:00:00+00:00,3937.5,3992.5,3887.5,3579.572509765625,84,0.0,
2010-04-26 00:00:00+00:00,3875.0,3878.75,3781.25,3570.367431640625,134,0.0,
2010-04-27 00:00:00+00:00,3977.5,4218.75,3951.25,3870.67822265625,142,0.0,
2010-04-28 00:00:00+00:00,4176.25,4230.0,4062.5,3815.44921875,289,0.0,
2010-04-29 00:00:00+00:00,4111.25,4111.25,3937.5,3654.362548828125,119,0.0,
2010-04-30 00:00:00+00:00,3940.0,4017.5,3808.75,3698.085693359375,66,0.0,
2010-05-03 00:00:00+00:00,4033.75,4041.25,3921.25,3629.049072265625,51,0.0,
2010-05-04 00:00:00+00:00,4091.25,4403.75,4091.25,4009.904052734375,713,0.0,
2010-05-05 00:00:00+00:00,4585.0,4663.75,4342.5,4164.08544921875,406,0.0,
2010-05-06 00:00:00+00:00,4570.0,5625.0,4535.0,4672.6591796875,647,0.0,
2010-05-07 00:00:00+00:00,5012.5,5445.0,4737.5,4674.9599609375,408,0.0,
2010-05-10 00:00:00+00:00,4353.75,4411.25,4162.5,3841.912841796875,439,0.0,
2010-05-11 00:00:00+00:00,4576.25,4576.25,4197.5,3996.0966796875,376,0.0,
2010-05-12 00:00:00+00:00,4412.5,4412.5,4145.0,3837.310546875,321,0.0,
2010-05-13 00:00:00+00:00,4131.25,4272.5,4062.5,3902.89599609375,113,0.0,
2010-05-14 00:00:00+00:00,4365.0,4692.5,4365.0,4172.140625,424,0.0,
2010-05-17 00:00:00+00:00,4795.0,5007.5,4585.0,4389.607421875,574,0.0,
2010-05-18 00:00:00+00:00,4561.25,4937.5,4483.75,4508.12060546875,346,0.0,
2010-05-19 00:00:00+00:00,4882.5,5315.0,4882.5,4661.15380859375,706,0.0,
2010-05-20 00:00:00+00:00,5375.0,5747.5,5345.0,5250.26953125,652,0.0,
2010-05-21 00:00:00+00:00,5801.25,5965.0,5100.0,4694.52197265625,799,0.0,
2010-05-24 00:00:00+00:00,4987.5,5012.5,4812.5,4613.97802734375,349,0.0,
2010-05-25 00:00:00+00:00,5718.75,5862.5,5247.5,4833.74658203125,521,0.0,
2010-05-26 00:00:00+00:00,5187.5,5325.0,4911.25,4886.67431640625,326,0.0,
2010-05-27 00:00:00+00:00,4956.25,4956.25,4482.5,4143.375,394,0.0,
2010-05-28 00:00:00+00:00,4395.0,4725.0,4388.75,4251.53369140625,293,0.0,
2010-06-01 00:00:00+00:00,4952.5,4952.5,4551.25,4517.326171875,158,0.0,
2010-06-02 00:00:00+00:00,4750.0,4937.5,4562.5,4199.75537109375,103,0.0,
2010-06-03 00:00:00+00:00,4383.75,4686.25,4376.25,4175.5927734375,239,0.0,
2010-06-04 00:00:00+00:00,4973.75,4973.75,4641.25,4544.94091796875,300,0.0,
2010-06-07 00:00:00+00:00,4925.0,5195.0,4788.75,4758.95703125,119,0.0,
2010-06-08 00:00:00+00:00,5093.75,5253.75,4942.5,4602.4716796875,337,0.0,
2010-06-09 00:00:00+00:00,4852.5,4976.25,4565.0,4521.927734375,175,0.0,
2010-06-10 00:00:00+00:00,4787.5,4787.5,4348.75,4030.61474609375,250,0.0,
2010-06-11 00:00:00+00:00,4563.75,4563.75,4226.25,3898.29296875,162,0.0,
2010-06-14 00:00:00+00:00,4066.25,4235.0,4000.0,3898.29296875,299,0.0,
2010-06-15 00:00:00+00:00,4058.75,4087.5,3842.5,3539.301025390625,314,0.0,
2010-06-16 00:00:00+00:00,3895.0,3981.25,3771.25,3527.79443359375,321,0.0,
2010-06-17 00:00:00+00:00,3821.25,4037.5,3810.0,3631.3505859375,216,0.0,
2010-06-18 00:00:00+00:00,3945.0,4013.75,3917.5,3625.5966796875,124,0.0,
2010-06-21 00:00:00+00:00,3683.75,3715.0,3475.0,3356.3525390625,749,0.0,
2010-06-22 00:00:00+00:00,3708.75,3855.0,3625.0,3526.64404296875,388,0.0,
2010-06-23 00:00:00+00:00,3781.25,4037.5,3701.25,3453.004150390625,261,0.0,
2010-06-24 00:00:00+00:00,3752.5,3948.75,3752.5,3611.789794921875,363,0.0,
2010-06-25 00:00:00+00:00,3907.5,3960.0,3750.0,3505.932861328125,267,0.0,
2010-06-28 00:00:00+00:00,3750.0,3812.5,3680.0,3501.330322265625,126,0.0,
2010-06-29 00:00:00+00:00,4080.0,4378.75,4080.0,4000.69873046875,846,0.0,
2010-06-30 00:00:00+00:00,4306.25,4338.75,4100.0,3962.728515625,465,0.0,
2010-07-01 00:00:00+00:00,4316.25,4555.0,4225.0,3889.08837890625,343,0.0,
2010-07-02 00:00:00+00:00,4190.0,4348.75,4142.5,3900.5947265625,209,0.0,
2010-07-06 00:00:00+00:00,3983.75,4295.0,3946.25,3874.130615234375,166,0.0,
2010-07-07 00:00:00+00:00,4135.0,4267.5,3948.75,3654.362548828125,149,0.0,
2010-07-08 00:00:00+00:00,3906.25,4037.5,3906.25,3624.44677734375,224,0.0,
2010-07-09 00:00:00+00:00,3937.5,3937.5,3775.0,3476.016357421875,93,0.0,
2010-07-12 00:00:00+00:00,3841.25,3917.5,3750.0,3584.1748046875,88,0.0,
2010-07-13 00:00:00+00:00,3771.25,3842.5,3770.0,3489.82470703125,130,0.0,
2010-07-14 00:00:00+00:00,3797.5,3941.25,3797.5,3579.572509765625,154,0.0,
2010-07-15 00:00:00+00:00,4000.0,4137.5,3987.5,3680.82666015625,274,0.0,
2010-07-16 00:00:00+00:00,4152.5,4242.5,4082.5,3882.1845703125,259,0.0,
2010-07-19 00:00:00+00:00,4187.5,4225.0,4056.25,3770.574951171875,327,0.0,
2010-07-20 00:00:00+00:00,4193.75,4193.75,3827.5,3523.19189453125,241,0.0,
2010-07-21 00:00:00+00:00,3756.25,3942.5,3731.25,3602.58447265625,178,0.0,
2010-07-22 00:00:00+00:00,3698.75,3698.75,3543.75,3262.001708984375,277,0.0,
2010-07-23 00:00:00+00:00,3616.25,3632.5,3455.0,3205.62158203125,173,0.0,
2010-07-26 00:00:00+00:00,3612.5,3612.5,3437.5,3167.65087890625,104,0.0,
2010-07-27 00:00:00+00:00,3385.0,3543.75,3385.0,3250.495849609375,178,0.0,
2010-07-28 00:00:00+00:00,3523.75,3605.0,3500.0,3279.26123046875,89,0.0,
2010-07-29 00:00:00+00:00,3507.5,3711.25,3456.25,3327.5869140625,187,0.0,
2010-07-30 00:00:00+00:00,3812.5,3812.5,3507.5,3234.386962890625,381,0.0,
2010-08-02 00:00:00+00:00,3437.5,3437.5,3236.25,2980.1005859375,371,0.0,
2010-08-03 00:00:00+00:00,3368.75,3391.25,3293.75,3056.040771484375,283,0.0,
2010-08-04 00:00:00+00:00,3321.25,3330.0,3216.25,2972.0458984375,274,0.0,
2010-08-05 00:00:00+00:00,3333.75,3333.75,3208.75,2954.787109375,106,0.0,
2010-08-06 00:00:00+00:00,3315.0,3333.75,3128.75,2879.996826171875,186,0.0,
2010-08-09 00:00:00+00:00,3106.25,3183.75,3080.0,2900.707763671875,566,0.0,
2010-08-10 00:00:00+00:00,3312.5,3401.25,3311.25,3072.14990234375,190,0.0,
2010-08-11 00:00:00+00:00,3567.5,3648.75,3503.75,3337.942626953125,313,0.0,
2010-08-12 00:00:00+00:00,3801.25,3801.25,3561.25,3334.49072265625,226,0.0,
2010-08-13 00:00:00+00:00,3622.5,3622.5,3555.0,3312.62939453125,50,0.0,
2010-08-16 00:00:00+00:00,3615.0,3620.0,3475.0,3228.6337890625,42,0.0,
2010-08-17 00:00:00+00:00,3360.0,3452.5,3360.0,3134.28271484375,146,0.0,
2010-08-18 00:00:00+00:00,3438.75,3452.5,3368.75,3130.831298828125,22,0.0,
2010-08-19 00:00:00+00:00,3377.5,3481.25,3346.25,3164.199462890625,178,0.0,
2010-08-20 00:00:00+00:00,3446.25,3512.5,3385.0,3120.47607421875,111,0.0,
2010-08-23 00:00:00+00:00,3421.25,3521.25,3421.25,3241.290283203125,120,0.0,
2010-08-24 00:00:00+00:00,3656.25,3727.5,3600.0,3373.61181640625,138,0.0,
2010-08-25 00:00:00+00:00,3720.0,3818.75,3638.75,3364.40673828125,237,0.0,
2010-08-26 00:00:00+00:00,3605.0,3725.0,3565.0,3404.67822265625,199,0.0,
2010-08-27 00:00:00+00:00,3607.5,3725.0,3468.75,3213.67626953125,158,0.0,
2010-08-30 00:00:00+00:00,3496.25,3631.25,3486.25,3342.54541015625,179,0.0,
2010-08-31 00:00:00+00:00,3593.75,3693.75,3533.75,3303.42431640625,74,0.0,
2010-09-01 00:00:00+00:00,3472.5,3472.5,3293.75,3057.19189453125,156,0.0,
2010-09-02 00:00:00+00:00,3340.0,3340.0,3212.5,2959.389404296875,51,0.0,
2010-09-03 00:00:00+00:00,3187.5,3193.75,3098.75,2882.298095703125,85,0.0,
2010-09-07 00:00:00+00:00,3155.0,3263.75,3131.25,3004.26318359375,234,0.0,
2010-09-08 00:00:00+00:00,3271.25,3271.25,3153.75,2931.774169921875,78,0.0,
2010-09-09 00:00:00+00:00,3107.5,3180.0,3063.75,2916.81640625,94,0.0,
2010-09-10 00:00:00+00:00,3176.25,3190.0,3133.75,2911.06298828125,50,0.0,
2010-09-13 00:00:00+00:00,2991.25,2991.25,2925.0,2698.198974609375,198,0.0,
2010-09-14 00:00:00+00:00,2960.0,2976.25,2881.25,2699.349853515625,55,0.0,
2010-09-15 00:00:00+00:00,3012.5,3012.5,2938.75,2710.85595703125,43,0.0,
2010-09-16 00:00:00+00:00,2971.25,2981.25,2932.5,2713.156982421875,54,0.0,
2010-09-17 00:00:00+00:00,2918.75,2960.0,2911.25,2720.060546875,38,0.0,
2010-09-20 00:00:00+00:00,2915.0,2947.5,2768.75,2560.124755859375,134,0.0,
2010-09-21 00:00:00+00:00,2787.5,2805.0,2721.25,2552.07080078125,159,0.0,
2010-09-22 00:00:00+00:00,2742.5,2805.0,2722.5,2540.564453125,88,0.0,
2010-09-23 00:00:00+00:00,2825.0,2847.5,2731.25,2568.179443359375,197,0.0,
2010-09-24 00:00:00+00:00,2718.75,2718.75,2600.0,2403.640869140625,214,0.0,
2010-09-27 00:00:00+00:00,2611.25,2611.25,2543.75,2363.369384765625,84,0.0,
2010-09-28 00:00:00+00:00,2612.5,2668.75,2562.5,2358.76708984375,108,0.0,
2010-09-29 00:00:00+00:00,2570.0,2570.0,2485.0,2311.59130859375,133,0.0,
2010-09-30 00:00:00+00:00,2485.0,2556.25,2472.5,2296.63330078125,45,0.0,
2010-10-01 00:00:00+00:00,2421.25,2503.75,2410.0,2277.07275390625,67,0.0,
2010-10-04 00:00:00+00:00,2460.0,2492.5,2387.5,2272.470458984375,198,0.0,
2010-10-05 00:00:00+00:00,2383.75,2395.0,2287.5,2107.932373046875,210,0.0,
2010-10-06 00:00:00+00:00,2321.25,2371.25,2306.25,2157.408447265625,98,0.0,
2010-10-07 00:00:00+00:00,2357.5,2417.5,2357.5,2187.32421875,63,0.0,
2010-10-08 00:00:00+00:00,2375.0,2400.0,2303.75,2153.95654296875,94,0.0,
2010-10-11 00:00:00+00:00,2282.5,2282.5,2211.25,2059.606201171875,246,0.0,
2010-10-12 00:00:00+00:00,2280.0,2295.0,2242.5,2069.9619140625,86,0.0,
2010-10-13 00:00:00+00:00,2185.0,2185.0,2073.75,1938.7913818359373,302,0.0,
2010-10-14 00:00:00+00:00,2101.25,2130.0,2015.0,1946.8458251953125,277,0.0,
2010-10-15 00:00:00+00:00,2036.25,2125.0,2025.0,1945.69482421875,116,0.0,
2010-10-18 00:00:00+00:00,2126.25,2141.25,2050.0,1887.0133056640625,183,0.0,
2010-10-19 00:00:00+00:00,2096.25,2263.75,2081.25,2066.51025390625,502,0.0,
2010-10-20 00:00:00+00:00,2196.25,2196.25,2088.75,1952.5987548828125,416,0.0,
2010-10-21 00:00:00+00:00,2083.75,2208.75,2055.0,1990.56884765625,376,0.0,
2010-10-22 00:00:00+00:00,2148.75,2168.75,2138.75,1989.4180908203125,104,0.0,
2010-10-25 00:00:00+00:00,2077.5,2091.25,2007.5,1869.754150390625,513,0.0,
2010-10-26 00:00:00+00:00,2062.5,2062.5,1995.0,1837.5367431640625,385,0.0,
2010-10-27 00:00:00+00:00,2093.75,2171.25,2048.75,1953.74951171875,442,0.0,
2010-10-28 00:00:00+00:00,2087.5,2131.25,2058.75,1933.0380859375,222,0.0,
2010-10-29 00:00:00+00:00,2126.25,2145.0,2113.75,1952.5987548828125,117,0.0,
2010-11-01 00:00:00+00:00,2051.25,2111.25,2017.5,1919.2305908203125,233,0.0,
2010-11-02 00:00:00+00:00,2043.75,2065.0,2028.75,1872.055419921875,146,0.0,
2010-11-03 00:00:00+00:00,2010.0,2060.0,1968.75,1829.4822998046875,200,0.0,
2010-11-04 00:00:00+00:00,1937.5,1937.5,1888.75,1759.2945556640625,258,0.0,
2010-11-05 00:00:00+00:00,1911.25,1922.5,1875.0,1750.0899658203125,330,0.0,
2010-11-08 00:00:00+00:00,1910.0,1911.25,1860.0,1723.6259765625,142,0.0,
2010-11-09 00:00:00+00:00,1873.75,1981.25,1848.75,1804.1689453125,304,0.0,
2010-11-10 00:00:00+00:00,1965.0,2021.25,1918.75,1766.1983642578125,944,0.0,
2010-11-11 00:00:00+00:00,1945.0,1945.0,1876.25,1731.679931640625,270,0.0,
2010-11-12 00:00:00+00:00,1986.25,2063.75,1956.25,1884.7122802734373,1336,0.0,
2010-11-15 00:00:00+00:00,2060.0,2101.25,1996.25,1931.88720703125,764,0.0,
2010-11-16 00:00:00+00:00,2182.5,2307.5,2181.25,2122.890380859375,1810,0.0,
2010-11-17 00:00:00+00:00,2316.25,2360.0,2252.5,2158.559814453125,1321,0.0,
2010-11-18 00:00:00+00:00,2116.25,2196.25,2111.25,2005.526611328125,1374,0.0,
2010-11-19 00:00:00+00:00,2237.5,2266.25,2177.5,2004.3759765625,1110,0.0,
2010-11-22 00:00:00+00:00,2182.5,2241.25,2146.25,1999.7742919921875,740,0.0,
2010-11-23 00:00:00+00:00,2300.0,2360.0,2286.25,2144.751953125,906,0.0,
2010-11-24 00:00:00+00:00,2250.0,2255.0,2187.5,2017.033447265625,404,0.0,
2010-11-26 00:00:00+00:00,2247.5,2270.0,2235.0,2069.9619140625,244,0.0,
2010-11-29 00:00:00+00:00,2230.0,2296.25,2190.0,2048.10009765625,297,0.0,
2010-11-30 00:00:00+00:00,2298.75,2375.0,2298.75,2159.7099609375,670,0.0,
2010-12-01 00:00:00+00:00,2197.5,2251.25,2197.5,2051.552001953125,459,0.0,
2010-12-02 00:00:00+00:00,2213.75,2230.0,2163.75,2005.526611328125,561,0.0,
2010-12-03 00:00:00+00:00,2235.0,2255.0,2161.25,1996.322021484375,314,0.0,
2010-12-06 00:00:00+00:00,2221.25,2221.25,2168.75,2000.9246826171875,407,0.0,
2010-12-07 00:00:00+00:00,2106.25,2191.25,2081.25,2007.827880859375,203,0.0,
2010-12-08 00:00:00+00:00,2192.5,2315.0,2192.5,2104.480224609375,348,0.0,
2010-12-09 00:00:00+00:00,2276.25,2297.5,2233.75,2092.97412109375,252,0.0,
2010-12-10 00:00:00+00:00,2285.0,2285.0,2245.0,2075.714599609375,456,0.0,
2010-12-13 00:00:00+00:00,2208.75,2275.0,2160.0,2094.124267578125,307,0.0,
2010-12-14 00:00:00+00:00,2233.75,2315.0,2228.75,2117.13671875,257,0.0,
2010-12-15 00:00:00+00:00,2355.0,2431.25,2332.5,2221.8427734375,360,0.0,
2010-12-16 00:00:00+00:00,2455.0,2486.25,2432.5,2246.006591796875,322,0.0,
2010-12-17 00:00:00+00:00,2462.5,2465.0,2406.25,2227.596435546875,219,0.0,
2010-12-20 00:00:00+00:00,2395.0,2455.0,2391.25,2218.3916015625,334,0.0,
2010-12-21 00:00:00+00:00,2375.0,2375.0,2295.0,2125.19091796875,393,0.0,
2010-12-22 00:00:00+00:00,2301.25,2301.25,2270.0,2089.5224609375,102,0.0,
2010-12-23 00:00:00+00:00,2311.25,2336.25,2300.0,2124.04052734375,61,0.0,
2010-12-27 00:00:00+00:00,2365.0,2406.25,2335.0,2152.80615234375,311,0.0,
2010-12-28 00:00:00+00:00,2338.75,2416.25,2338.75,2203.43359375,556,0.0,
2010-12-29 00:00:00+00:00,2357.5,2357.5,2315.0,2130.944091796875,224,0.0,
2010-12-30 00:00:00+00:00,2312.5,2361.25,2290.0,2135.547119140625,158,0.0,
2010-12-31 00:00:00+00:00,2320.0,2325.0,2275.0,2118.287841796875,367,0.0,
2011-01-03 00:00:00+00:00,2205.0,2210.0,2152.5,2006.677978515625,591,0.0,
2011-01-04 00:00:00+00:00,2125.0,2200.0,2093.75,1979.0631103515625,382,0.0,
2011-01-05 00:00:00+00:00,2150.0,2172.5,2108.75,1949.146484375,278,0.0,
2011-01-06 00:00:00+00:00,2120.0,2146.25,2096.25,1965.2554931640625,134,0.0,
2011-01-07 00:00:00+00:00,2137.5,2202.5,2107.5,1969.857666015625,262,0.0,
2011-01-10 00:00:00+00:00,2170.0,2170.0,2097.5,1936.489990234375,263,0.0,
2011-01-11 00:00:00+00:00,2043.75,2050.0,1991.25,1847.892333984375,614,0.0,
2011-01-12 00:00:00+00:00,1930.0,1952.5,1920.0,1773.1021728515625,494,0.0,
2011-01-13 00:00:00+00:00,1950.0,1968.75,1930.0,1805.3194580078125,152,0.0,
2011-01-14 00:00:00+00:00,1982.5,2005.0,1981.25,1826.030517578125,278,0.0,
2011-01-18 00:00:00+00:00,1973.75,1973.75,1922.5,1776.5540771484375,102,0.0,
2011-01-19 00:00:00+00:00,1925.0,1946.25,1875.0,1783.457763671875,357,0.0,
2011-01-20 00:00:00+00:00,1986.25,2048.75,1986.25,1843.289794921875,618,0.0,
2011-01-21 00:00:00+00:00,1996.25,2026.25,1945.0,1862.8502197265625,534,0.0,
2011-01-24 00:00:00+00:00,2033.75,2045.0,1983.75,1826.030517578125,237,0.0,
2011-01-25 00:00:00+00:00,2027.5,2081.25,2016.25,1887.0133056640625,351,0.0,
2011-01-26 00:00:00+00:00,2011.25,2016.25,1996.25,1837.5367431640625,129,0.0,
2011-01-27 00:00:00+00:00,2020.0,2028.75,1930.0,1814.5245361328125,463,0.0,
2011-01-28 00:00:00+00:00,1975.0,2130.0,1975.0,1952.5987548828125,831,0.0,
2011-01-31 00:00:00+00:00,2110.0,2110.0,2010.0,1870.9049072265625,302,0.0,
2011-02-01 00:00:00+00:00,1993.75,1993.75,1893.75,1748.9390869140625,380,0.0,
2011-02-02 00:00:00+00:00,1907.5,1917.5,1868.75,1735.1317138671875,270,0.0,
2011-02-03 00:00:00+00:00,1905.0,1933.75,1888.75,1751.240478515625,126,0.0,
