date,GMF_Open,GMF_High,GMF_Low,GMF_Close,GMF_Volume,GMF_Dividends,GMF_Stock Splits
2007-05-29 00:00:00+00:00,68.0999984741211,68.11000061035156,67.69999694824219,45.62262725830078,10800,0.0,
2007-05-30 00:00:00+00:00,67.37999725341797,67.87000274658203,66.93000030517578,45.62262725830078,2800,0.0,
2007-05-31 00:00:00+00:00,68.08999633789062,68.13999938964844,68.04000091552734,45.74362182617188,1700,0.0,
2007-06-01 00:00:00+00:00,69.0,69.16000366210938,68.9000015258789,46.42927932739258,1000,0.0,
2007-06-04 00:00:00+00:00,69.06999969482422,69.31999969482422,68.97000122070312,46.59731674194336,3600,0.0,
2007-06-05 00:00:00+00:00,69.1500015258789,69.22000122070312,69.1500015258789,46.53010559082031,800,0.0,
2007-06-06 00:00:00+00:00,68.9000015258789,68.91000366210938,68.2699966430664,45.89150619506836,11300,0.0,
2007-06-07 00:00:00+00:00,69.0,69.0,67.94999694824219,45.67639923095703,300,0.0,
2007-06-08 00:00:00+00:00,68.41000366210938,69.13999938964844,68.41000366210938,46.47633361816406,800,0.0,
2007-06-11 00:00:00+00:00,68.7699966430664,69.3499984741211,68.75,46.46288299560547,6100,0.0,
2007-06-12 00:00:00+00:00,68.52999877929688,68.68000030517578,68.16999816894531,45.82427978515625,1700,0.0,
2007-06-13 00:00:00+00:00,68.5999984741211,69.61000061035156,68.5999984741211,46.79225540161133,5000,0.0,
2007-06-14 00:00:00+00:00,69.66000366210938,70.0999984741211,69.58999633789062,47.10147476196289,17500,0.0,
2007-06-15 00:00:00+00:00,71.12999725341797,71.25,70.88999938964844,47.81402587890625,12800,0.0,
2007-06-18 00:00:00+00:00,71.4000015258789,71.5199966430664,71.37000274658203,47.975341796875,4200,0.0,
2007-06-19 00:00:00+00:00,71.4000015258789,71.87999725341797,71.4000015258789,48.31816864013672,1500,0.0,
2007-06-20 00:00:00+00:00,72.55000305175781,72.55000305175781,71.81999969482422,48.31145477294922,5000,0.0,
2007-06-21 00:00:00+00:00,73.12999725341797,75.0199966430664,73.12999725341797,49.47437286376953,7200,0.0,
2007-06-22 00:00:00+00:00,73.2300033569336,73.2300033569336,72.55000305175781,48.869388580322266,1900,0.0,
2007-06-25 00:00:00+00:00,72.9000015258789,73.63999938964844,72.25,48.85593795776367,17600,0.0,
2007-06-26 00:00:00+00:00,72.68000030517578,73.12000274658203,72.47000122070312,48.71477890014648,8600,0.0,
2007-06-27 00:00:00+00:00,72.25,72.69999694824219,72.25,48.869388580322266,600,0.0,
2007-06-28 00:00:00+00:00,73.33000183105469,73.33000183105469,73.11000061035156,49.14498901367188,1000,0.0,
2007-06-29 00:00:00+00:00,73.5,73.86000061035156,72.9000015258789,49.21220397949219,3600,0.0,
2007-07-02 00:00:00+00:00,74.08000183105469,74.37999725341797,74.08000183105469,49.9718017578125,4600,0.0,
2007-07-03 00:00:00+00:00,75.04000091552734,75.36000061035156,75.04000091552734,50.65744400024414,6200,0.0,
2007-07-05 00:00:00+00:00,75.75,75.97000122070312,75.38999938964844,50.84566879272461,3800,0.0,
2007-07-06 00:00:00+00:00,75.98999786376953,76.70999908447266,75.94999694824219,51.49771881103516,6700,0.0,
2007-07-09 00:00:00+00:00,77.4000015258789,77.97000122070312,77.4000015258789,52.25730895996094,12500,0.0,
2007-07-10 00:00:00+00:00,77.30000305175781,77.30000305175781,76.41000366210938,51.42375946044922,15600,0.0,
2007-07-11 00:00:00+00:00,77.5,77.5,76.5,51.74643325805664,4100,0.0,
2007-07-12 00:00:00+00:00,77.5999984741211,78.80999755859375,77.5999984741211,52.86228942871094,9700,0.0,
2007-07-13 00:00:00+00:00,78.5,78.95999908447266,78.5,53.07738494873047,20700,0.0,
2007-07-16 00:00:00+00:00,78.19999694824219,78.19999694824219,77.81999969482422,52.35140228271485,5300,0.0,
2007-07-17 00:00:00+00:00,78.3499984741211,78.54000091552734,78.01000213623047,52.653907775878906,31700,0.0,
2007-07-18 00:00:00+00:00,77.5,78.18000030517578,77.31999969482422,52.53289794921875,14700,0.0,
2007-07-19 00:00:00+00:00,78.0,78.7699966430664,78.0,52.94967651367188,10500,0.0,
2007-07-20 00:00:00+00:00,78.88999938964844,78.9000015258789,77.83999633789062,52.42535018920898,8100,0.0,
2007-07-23 00:00:00+00:00,79.5,80.22000122070312,79.5,53.68910598754883,26800,0.0,
2007-07-24 00:00:00+00:00,80.0,80.0,78.44000244140625,52.84212112426758,4800,0.0,
2007-07-25 00:00:00+00:00,79.80000305175781,80.19000244140625,79.08000183105469,53.61515426635742,11000,0.0,
2007-07-26 00:00:00+00:00,77.86000061035156,78.27999877929688,75.52999877929688,51.02043533325195,60600,0.0,
2007-07-27 00:00:00+00:00,75.4000015258789,76.4000015258789,74.19000244140625,49.8709602355957,10800,0.0,
2007-07-30 00:00:00+00:00,76.4000015258789,77.2300033569336,75.87999725341797,51.75314331054688,30900,0.0,
2007-07-31 00:00:00+00:00,78.4000015258789,78.68000030517578,76.62000274658203,51.51114654541016,29500,0.0,
2007-08-01 00:00:00+00:00,75.5999984741211,75.7300033569336,74.23999786376953,50.906158447265625,11800,0.0,
2007-08-02 00:00:00+00:00,75.19999694824219,75.73999786376953,74.62999725341797,50.912879943847656,17100,0.0,
2007-08-03 00:00:00+00:00,75.37999725341797,75.43000030517578,73.0,49.07103729248047,13100,0.0,
2007-08-06 00:00:00+00:00,74.0,74.62000274658203,72.80999755859375,50.1600227355957,46100,0.0,
2007-08-07 00:00:00+00:00,73.19999694824219,74.25,73.19999694824219,49.70964813232422,3000,0.0,
2007-08-08 00:00:00+00:00,75.6500015258789,77.04000091552734,75.6500015258789,51.41032409667969,9100,0.0,
2007-08-09 00:00:00+00:00,74.44999694824219,75.0199966430664,73.6500015258789,49.50798034667969,8900,0.0,
2007-08-10 00:00:00+00:00,72.25,73.48999786376953,72.0999984741211,49.33320999145508,19500,0.0,
2007-08-13 00:00:00+00:00,74.25,74.51000213623047,73.38999938964844,49.33320999145508,5700,0.0,
2007-08-14 00:00:00+00:00,73.05000305175781,73.31999969482422,68.05000305175781,48.587059020996094,4700,0.0,
2007-08-15 00:00:00+00:00,70.80000305175781,71.58000183105469,69.93000030517578,47.03426361083984,21000,0.0,
2007-08-16 00:00:00+00:00,66.80000305175781,66.8499984741211,64.44000244140625,44.849586486816406,34200,0.0,
2007-08-17 00:00:00+00:00,68.4000015258789,69.73999786376953,67.87999725341797,46.8796501159668,6000,0.0,
2007-08-20 00:00:00+00:00,71.0,71.0,69.9000015258789,47.59890365600586,5800,0.0,
2007-08-21 00:00:00+00:00,70.93000030517578,71.30999755859375,70.66000366210938,47.504791259765625,8600,0.0,
2007-08-22 00:00:00+00:00,72.9000015258789,73.70999908447266,72.61000061035156,49.36009979248047,15500,0.0,
2007-08-23 00:00:00+00:00,74.25,74.25,72.80999755859375,49.35337066650391,18400,0.0,
2007-08-24 00:00:00+00:00,74.06999969482422,75.7300033569336,74.06999969482422,50.89944839477539,18100,0.0,
2007-08-27 00:00:00+00:00,76.19999694824219,76.6500015258789,75.9800033569336,51.22882080078125,11400,0.0,
2007-08-28 00:00:00+00:00,75.30999755859375,75.38999938964844,73.83000183105469,49.62897109985352,6800,0.0,
2007-08-29 00:00:00+00:00,74.66999816894531,76.19000244140625,74.58999633789062,51.21538925170898,7600,0.0,
2007-08-30 00:00:00+00:00,75.55000305175781,76.4000015258789,75.55000305175781,51.16832733154297,6800,0.0,
2007-08-31 00:00:00+00:00,78.06999969482422,78.77999877929688,77.83000183105469,52.86901092529297,22700,0.0,
2007-09-04 00:00:00+00:00,78.0,79.93000030517578,77.86000061035156,53.72943115234375,23300,0.0,
2007-09-05 00:00:00+00:00,78.30000305175781,78.44999694824219,77.56999969482422,52.600128173828125,29700,0.0,
2007-09-06 00:00:00+00:00,78.69999694824219,79.76000213623047,78.54000091552734,53.52104568481445,86600,0.0,
2007-09-07 00:00:00+00:00,77.72000122070312,78.08999633789062,76.48999786376953,51.62542724609375,148700,0.0,
2007-09-10 00:00:00+00:00,78.87000274658203,78.88999938964844,77.16000366210938,52.55979537963867,9000,0.0,
2007-09-11 00:00:00+00:00,78.5999984741211,79.29000091552734,78.5999984741211,53.2925033569336,5400,0.0,
2007-09-12 00:00:00+00:00,79.0,79.5199966430664,79.0,53.24544906616211,5800,0.0,
2007-09-13 00:00:00+00:00,79.3499984741211,80.4000015258789,79.2300033569336,53.91766357421875,11500,0.0,
2007-09-14 00:00:00+00:00,79.4000015258789,80.11000061035156,79.4000015258789,53.65550231933594,8400,0.0,
2007-09-17 00:00:00+00:00,79.19999694824219,79.55000305175781,78.76000213623047,53.10429382324219,10900,0.0,
2007-09-18 00:00:00+00:00,79.6500015258789,82.7699966430664,79.48999786376953,55.63849258422852,14000,0.0,
2007-09-19 00:00:00+00:00,82.9000015258789,83.62999725341797,82.68000030517578,55.87376022338867,10200,0.0,
2007-09-20 00:00:00+00:00,83.3499984741211,83.36000061035156,82.16000366210938,55.22844314575195,10000,0.0,
2007-09-21 00:00:00+00:00,84.25,84.5999984741211,84.06999969482422,56.774513244628906,26200,0.0,
2007-09-24 00:00:00+00:00,85.69999694824219,86.91000366210938,85.68000030517578,57.80973434448242,20000,0.0,
2007-09-25 00:00:00+00:00,85.19999694824219,85.83999633789062,85.11000061035156,57.56100082397461,9600,0.0,
2007-09-26 00:00:00+00:00,86.5999984741211,87.05999755859375,86.3499984741211,58.522247314453125,14200,0.0,
2007-09-27 00:00:00+00:00,88.1500015258789,88.43000030517578,87.70999908447266,59.42300033569336,14800,0.0,
2007-09-28 00:00:00+00:00,88.98999786376953,89.18000030517578,87.33000183105469,59.21461868286133,38300,0.0,
2007-10-01 00:00:00+00:00,88.93000030517578,90.55999755859376,88.93000030517578,60.81448745727539,32000,0.0,
2007-10-02 00:00:00+00:00,91.5,92.12999725341795,91.33999633789062,61.9034423828125,52400,0.0,
2007-10-03 00:00:00+00:00,91.1500015258789,91.26000213623048,89.70999908447266,60.323760986328125,31200,0.0,
2007-10-04 00:00:00+00:00,89.3499984741211,89.94999694824219,88.97000122070312,60.45821380615234,40800,0.0,
2007-10-05 00:00:00+00:00,91.8000030517578,92.8000030517578,91.41999816894533,62.15888977050781,21700,0.0,
2007-10-08 00:00:00+00:00,91.25,91.4000015258789,90.9499969482422,61.30518341064453,19800,0.0,
2007-10-09 00:00:00+00:00,92.5,93.16000366210938,92.19000244140624,62.616004943847656,18000,0.0,
2007-10-10 00:00:00+00:00,93.56999969482422,93.79000091552734,92.83000183105467,62.66976165771485,22700,0.0,
2007-10-11 00:00:00+00:00,95.1999969482422,95.9499969482422,92.3499984741211,63.09998321533203,49900,0.0,
2007-10-12 00:00:00+00:00,93.87000274658205,94.4000015258789,93.66000366210938,63.288204193115234,14900,0.0,
2007-10-15 00:00:00+00:00,96.0,96.31999969482422,93.86000061035156,63.093257904052734,14900,0.0,
2007-10-16 00:00:00+00:00,95.8000030517578,95.8000030517578,93.0199966430664,62.83110809326172,78300,0.0,
2007-10-17 00:00:00+00:00,96.0,97.79000091552734,96.0,65.73503112792969,10600,0.0,
2007-10-18 00:00:00+00:00,95.9000015258789,96.5999984741211,95.27999877929688,64.91493225097656,20500,0.0,
2007-10-19 00:00:00+00:00,95.5999984741211,95.86000061035156,92.04000091552734,62.03790283203125,40400,0.0,
2007-10-22 00:00:00+00:00,90.6999969482422,93.16999816894533,90.5999984741211,62.62945938110352,33700,0.0,
2007-10-23 00:00:00+00:00,96.4000015258789,97.52999877929688,95.37999725341795,64.99560546875,25400,0.0,
2007-10-24 00:00:00+00:00,96.80999755859376,96.91999816894533,93.56999969482422,64.33011627197266,25500,0.0,
2007-10-25 00:00:00+00:00,96.8000030517578,97.37999725341795,94.73999786376952,64.6998519897461,18900,0.0,
2007-10-26 00:00:00+00:00,98.0,98.87999725341795,97.5,66.23246002197266,20900,0.0,
2007-10-29 00:00:00+00:00,100.9000015258789,104.80999755859376,100.66000366210938,68.63896942138672,66000,0.0,
2007-10-30 00:00:00+00:00,100.9800033569336,101.0999984741211,99.26000213623048,67.00550079345703,42400,0.0,
2007-10-31 00:00:00+00:00,100.4499969482422,103.06999969482422,100.25,68.98178100585938,26500,0.0,
2007-11-01 00:00:00+00:00,98.5,98.70999908447266,96.95999908447266,65.17711639404297,36400,0.0,
2007-11-02 00:00:00+00:00,97.98999786376952,98.2300033569336,95.83999633789062,65.94340515136719,47300,0.0,
2007-11-05 00:00:00+00:00,93.8000030517578,94.62000274658205,92.44000244140624,62.84455490112305,43900,0.0,
2007-11-06 00:00:00+00:00,95.0,95.2300033569336,93.70999908447266,63.85958862304688,65500,0.0,
2007-11-07 00:00:00+00:00,98.54000091552734,98.54000091552734,91.72000122070312,61.84297180175781,44600,0.0,
2007-11-08 00:00:00+00:00,93.4499969482422,93.4499969482422,88.45999908447266,61.53375244140625,71600,0.0,
2007-11-09 00:00:00+00:00,89.08999633789062,90.83999633789062,88.97000122070312,59.86668395996094,41500,0.0,
2007-11-12 00:00:00+00:00,86.38999938964844,91.7300033569336,85.0,57.13752365112305,99300,0.0,
2007-11-13 00:00:00+00:00,82.44999694824219,92.4800033569336,82.44999694824219,62.16562271118164,29900,0.0,
2007-11-14 00:00:00+00:00,94.5999984741211,94.5999984741211,92.1999969482422,62.41433334350586,64300,0.0,
2007-11-15 00:00:00+00:00,91.6999969482422,91.73999786376952,88.87000274658203,60.09520721435547,31700,0.0,
2007-11-16 00:00:00+00:00,89.69999694824219,90.51000213623048,89.0,60.84138107299805,60800,0.0,
2007-11-19 00:00:00+00:00,88.5999984741211,88.8499984741211,86.52999877929688,58.62310028076172,42700,0.0,
2007-11-20 00:00:00+00:00,88.58999633789062,89.73999786376953,86.8499984741211,59.14066696166992,30700,0.0,
2007-11-21 00:00:00+00:00,85.9800033569336,85.9800033569336,84.08999633789062,56.86190414428711,50200,0.0,
2007-11-23 00:00:00+00:00,83.9800033569336,86.7300033569336,83.9800033569336,58.01139450073242,4200,0.0,
2007-11-26 00:00:00+00:00,87.80000305175781,88.38999938964844,84.0,56.46530532836914,57900,0.0,
2007-11-27 00:00:00+00:00,85.8499984741211,86.7300033569336,85.38999938964844,58.30044174194336,23600,0.0,
2007-11-28 00:00:00+00:00,87.5,90.08999633789062,87.5,60.55904006958008,11000,0.0,
2007-11-29 00:00:00+00:00,89.0,90.05999755859375,88.87000274658203,60.43805694580078,15300,0.0,
2007-11-30 00:00:00+00:00,92.61000061035156,92.61000061035156,90.91999816894533,61.822784423828125,28100,0.0,
2007-12-03 00:00:00+00:00,93.12999725341795,93.12999725341795,89.55999755859375,60.56577301025391,48100,0.0,
2007-12-04 00:00:00+00:00,88.2699966430664,90.02999877929688,88.0,59.15411758422852,85300,0.0,
2007-12-05 00:00:00+00:00,90.94000244140624,92.77999877929688,90.06999969482422,62.13202667236328,15300,0.0,
2007-12-06 00:00:00+00:00,92.5,94.4499969482422,92.5,63.48986053466797,12400,0.0,
2007-12-07 00:00:00+00:00,97.19000244140624,97.19000244140624,91.98999786376952,62.246280670166016,13500,0.0,
2007-12-10 00:00:00+00:00,91.8000030517578,92.31999969482422,91.8000030517578,62.02446365356445,21100,0.0,
2007-12-11 00:00:00+00:00,92.1999969482422,92.58000183105467,88.55999755859375,59.61797332763672,15600,0.0,
2007-12-12 00:00:00+00:00,91.26000213623048,91.8000030517578,89.51000213623047,60.83466339111328,25400,0.0,
2007-12-13 00:00:00+00:00,89.44999694824219,89.44999694824219,84.95999908447266,58.59619140625,27800,0.0,
2007-12-14 00:00:00+00:00,86.44999694824219,87.31999969482422,86.27999877929688,58.0987663269043,20800,0.0,
2007-12-17 00:00:00+00:00,83.75,84.0,82.25,55.44355773925781,26100,0.0,
2007-12-18 00:00:00+00:00,83.80000305175781,84.13999938964844,82.4000015258789,56.27708435058594,31000,0.0,
2007-12-19 00:00:00+00:00,84.94999694824219,85.44999694824219,84.5999984741211,57.01649856567383,14800,0.0,
2007-12-20 00:00:00+00:00,85.0,85.13999938964844,84.31999969482422,57.23162460327149,8200,0.0,
2007-12-21 00:00:00+00:00,87.61000061035156,87.61000061035156,85.0,58.6508903503418,13200,1.143,
2007-12-24 00:00:00+00:00,88.55999755859375,88.68000030517578,87.1500015258789,59.713775634765625,7000,0.0,
2007-12-26 00:00:00+00:00,87.79000091552734,88.4000015258789,87.69000244140625,60.204376220703125,7700,0.0,
2007-12-27 00:00:00+00:00,87.75,87.75,86.11000061035156,58.69178009033203,14000,0.0,
2007-12-28 00:00:00+00:00,87.44999694824219,87.9800033569336,86.69000244140625,59.066497802734375,6900,0.0,
2007-12-31 00:00:00+00:00,87.19000244140625,87.80000305175781,87.11000061035156,59.4685173034668,8900,0.0,
2008-01-02 00:00:00+00:00,87.43000030517578,87.5,85.30000305175781,58.18756103515625,16200,0.0,
2008-01-03 00:00:00+00:00,86.33000183105469,86.66999816894531,85.80999755859375,58.535064697265625,21600,0.0,
2008-01-04 00:00:00+00:00,86.0,86.0,83.8499984741211,57.23366928100586,22000,0.0,
2008-01-07 00:00:00+00:00,86.0999984741211,86.0999984741211,84.4000015258789,57.63566970825195,42800,0.0,
2008-01-08 00:00:00+00:00,85.97000122070312,86.81999969482422,83.79000091552734,57.09057235717773,31900,0.0,
2008-01-09 00:00:00+00:00,86.22000122070312,87.9800033569336,85.72000122070312,59.79554748535156,7900,0.0,
2008-01-10 00:00:00+00:00,86.5,89.0,86.0,60.15666961669922,18500,0.0,
2008-01-11 00:00:00+00:00,88.54000091552734,88.54000091552734,86.0,58.90298843383789,15400,0.0,
2008-01-14 00:00:00+00:00,85.2699966430664,87.36000061035156,84.7300033569336,59.48212814331055,6500,0.0,
2008-01-15 00:00:00+00:00,84.7699966430664,84.7699966430664,83.12999725341797,56.6408805847168,38500,0.0,
2008-01-16 00:00:00+00:00,82.0,82.26000213623047,79.5,55.06695556640625,47500,0.0,
2008-01-17 00:00:00+00:00,81.19999694824219,81.5,78.06999969482422,53.20005416870117,16600,0.0,
2008-01-18 00:00:00+00:00,80.33999633789062,81.43000030517578,78.83999633789062,53.75195693969727,30800,0.0,
2008-01-22 00:00:00+00:00,75.72000122070312,78.8499984741211,74.80999755859375,52.94114685058594,61100,0.0,
2008-01-23 00:00:00+00:00,75.44999694824219,77.41000366210938,72.41999816894531,52.6822395324707,52300,0.0,
2008-01-24 00:00:00+00:00,77.38999938964844,78.19999694824219,76.20999908447266,52.71629333496094,35400,0.0,
2008-01-25 00:00:00+00:00,78.98999786376953,81.9000015258789,76.94999694824219,52.62772750854492,59600,0.0,
2008-01-28 00:00:00+00:00,78.88999938964844,78.88999938964844,76.68000030517578,53.52030944824219,50300,0.0,
2008-01-29 00:00:00+00:00,78.5999984741211,78.5999984741211,77.1500015258789,53.1523551940918,27800,0.0,
2008-01-30 00:00:00+00:00,75.75,79.0,75.0999984741211,51.48986053466797,50700,0.0,
2008-01-31 00:00:00+00:00,74.05000305175781,78.11000061035156,74.05000305175781,52.79124069213867,7200,0.0,
2008-02-01 00:00:00+00:00,79.7300033569336,79.7300033569336,78.30000305175781,54.10625457763672,37400,0.0,
2008-02-04 00:00:00+00:00,80.94000244140625,80.94000244140625,79.52999877929688,54.385623931884766,36900,0.0,
2008-02-05 00:00:00+00:00,79.33999633789062,79.33999633789062,76.51000213623047,52.13032531738281,103100,0.0,
2008-02-06 00:00:00+00:00,76.77999877929688,77.2300033569336,74.83000183105469,50.98566818237305,35800,0.0,
2008-02-07 00:00:00+00:00,76.33000183105469,76.33000183105469,73.5999984741211,50.89707565307617,168700,0.0,
2008-02-08 00:00:00+00:00,74.72000122070312,75.80999755859375,74.72000122070312,51.45580291748047,36400,0.0,
2008-02-11 00:00:00+00:00,77.0999984741211,77.0999984741211,73.79000091552734,51.12192916870117,21500,0.0,
2008-02-12 00:00:00+00:00,76.4000015258789,77.0,75.97000122070312,51.95317840576172,20100,0.0,
2008-02-13 00:00:00+00:00,77.0,78.0,76.66999816894531,52.88663864135742,26900,0.0,
2008-02-14 00:00:00+00:00,79.6500015258789,79.6500015258789,77.87000274658203,53.056976318359375,9000,0.0,
2008-02-15 00:00:00+00:00,79.0,79.30999755859375,78.5,53.94954681396485,12200,0.0,
2008-02-19 00:00:00+00:00,81.0999984741211,84.95999908447266,79.02999877929688,53.84733581542969,14800,0.0,
2008-02-20 00:00:00+00:00,77.41999816894531,79.41000366210938,77.41999816894531,54.00407028198242,9100,0.0,
2008-02-21 00:00:00+00:00,81.23999786376953,81.23999786376953,78.0199966430664,53.220497131347656,47400,0.0,
2008-02-22 00:00:00+00:00,78.80000305175781,79.5,77.66000366210938,54.167579650878906,19400,0.0,
2008-02-25 00:00:00+00:00,83.2300033569336,85.0,78.87000274658203,55.01925659179688,4600,0.0,
2008-02-26 00:00:00+00:00,80.25,81.56999969482422,80.0199966430664,55.01925659179688,4200,0.0,
2008-02-27 00:00:00+00:00,81.94999694824219,82.5,81.41999816894531,55.891395568847656,11700,0.0,
2008-02-28 00:00:00+00:00,81.13999938964844,81.61000061035156,80.72000122070312,54.998836517333984,2600,0.0,
2008-02-29 00:00:00+00:00,80.29000091552734,80.29000091552734,78.56999969482422,54.22208404541016,26200,0.0,
2008-03-03 00:00:00+00:00,78.63999938964844,79.16999816894531,78.16999816894531,53.58843231201172,70500,0.0,
2008-03-04 00:00:00+00:00,77.9000015258789,78.06999969482422,76.18000030517578,52.53914260864258,24000,0.0,
2008-03-05 00:00:00+00:00,78.0,78.9000015258789,77.79000091552734,53.24093246459961,47300,0.0,
2008-03-06 00:00:00+00:00,78.38999938964844,78.38999938964844,76.88999938964844,52.38924026489258,2100,0.0,
2008-03-07 00:00:00+00:00,76.5,77.30000305175781,75.4000015258789,51.71470642089844,20100,0.0,
2008-03-10 00:00:00+00:00,75.26000213623047,75.5999984741211,73.2699966430664,49.92274475097656,24100,0.0,
2008-03-11 00:00:00+00:00,74.04000091552734,78.69999694824219,74.04000091552734,53.52030944824219,5400,0.0,
2008-03-12 00:00:00+00:00,77.87000274658203,78.11000061035156,76.41999816894531,52.068992614746094,3000,0.0,
2008-03-13 00:00:00+00:00,74.19999694824219,76.0999984741211,73.27999877929688,51.387657165527344,17600,0.0,
2008-03-14 00:00:00+00:00,74.25,74.80999755859375,71.9000015258789,49.55481719970703,17100,0.0,
2008-03-17 00:00:00+00:00,70.62000274658203,71.19999694824219,68.6500015258789,47.974082946777344,25200,0.0,
2008-03-18 00:00:00+00:00,72.44999694824219,73.72000122070312,71.29000091552734,50.22935485839844,31800,0.0,
2008-03-19 00:00:00+00:00,73.0,73.0,70.62000274658203,48.11716842651367,9400,0.0,
