date,IOSP_Open,IOSP_High,IOSP_Low,IOSP_Close,IOSP_Volume,IOSP_Dividends,IOSP_Stock Splits
1998-06-19 00:00:00+00:00,9.4375,9.5,8.875,7.063446521759033,522400,0.0,
1998-06-22 00:00:00+00:00,9.09375,9.53125,9.0625,7.13626766204834,247200,0.0,
1998-06-23 00:00:00+00:00,9.28125,9.28125,9.125,7.13626766204834,196200,0.0,
1998-06-24 00:00:00+00:00,9.25,9.375,9.25,7.257633209228516,350400,0.0,
1998-06-25 00:00:00+00:00,9.40625,9.71875,9.375,7.548906803131103,374200,0.0,
1998-06-26 00:00:00+00:00,9.65625,9.8125,9.65625,7.573180675506592,341000,0.0,
1998-06-29 00:00:00+00:00,9.78125,10.125,9.78125,7.840186595916748,265600,0.0,
1998-06-30 00:00:00+00:00,10.0625,10.125,9.9375,7.767366409301758,953600,0.0,
1998-07-01 00:00:00+00:00,10.0,10.125,9.78125,7.767366409301758,216000,0.0,
1998-07-02 00:00:00+00:00,10.09375,10.09375,9.875,7.6945481300354,139800,0.0,
1998-07-06 00:00:00+00:00,9.875,9.90625,9.75,7.621726989746094,54600,0.0,
1998-07-07 00:00:00+00:00,9.84375,10.03125,9.8125,7.670272350311279,173400,0.0,
1998-07-08 00:00:00+00:00,9.8125,9.8125,9.34375,7.281904220581055,426400,0.0,
1998-07-09 00:00:00+00:00,9.375,9.5,9.375,7.378993988037109,138200,0.0,
1998-07-10 00:00:00+00:00,9.46875,9.5625,9.46875,7.427541255950928,152000,0.0,
1998-07-13 00:00:00+00:00,9.5625,9.6875,9.5625,7.500362396240234,258600,0.0,
1998-07-14 00:00:00+00:00,9.65625,9.6875,9.59375,7.500362396240234,298400,0.0,
1998-07-15 00:00:00+00:00,9.65625,9.75,9.65625,7.573180675506592,11200,0.0,
1998-07-16 00:00:00+00:00,9.71875,9.71875,9.65625,7.548906803131103,51200,0.0,
1998-07-17 00:00:00+00:00,9.71875,9.84375,9.71875,7.645998954772949,173200,0.0,
1998-07-20 00:00:00+00:00,9.9375,9.9375,9.75,7.59745454788208,326200,0.0,
1998-07-21 00:00:00+00:00,9.75,9.96875,9.71875,7.670272350311279,130800,0.0,
1998-07-22 00:00:00+00:00,9.8125,9.8125,9.71875,7.573180675506592,114200,0.0,
1998-07-23 00:00:00+00:00,9.75,9.78125,9.6875,7.573180675506592,167000,0.0,
1998-07-24 00:00:00+00:00,9.6875,9.6875,9.0625,7.13626766204834,232800,0.0,
1998-07-27 00:00:00+00:00,9.0625,9.0625,8.9375,6.990628719329834,156400,0.0,
1998-07-28 00:00:00+00:00,9.25,9.59375,9.25,7.257633209228516,745000,0.0,
1998-07-29 00:00:00+00:00,9.34375,9.6875,9.34375,7.500362396240234,1084400,0.0,
1998-07-30 00:00:00+00:00,9.625,9.96875,9.625,7.6945481300354,91600,0.0,
1998-07-31 00:00:00+00:00,9.90625,10.28125,9.90625,7.985822200775146,145600,0.0,
1998-08-03 00:00:00+00:00,10.15625,10.15625,10.0,7.791637897491455,202600,0.0,
1998-08-04 00:00:00+00:00,10.09375,10.09375,9.75,7.573180675506592,314600,0.0,
1998-08-05 00:00:00+00:00,9.75,9.75,9.46875,7.378993988037109,79800,0.0,
1998-08-06 00:00:00+00:00,9.375,9.515625,9.375,7.378993988037109,199800,0.0,
1998-08-07 00:00:00+00:00,9.53125,9.75,9.375,7.281904220581055,84800,0.0,
1998-08-10 00:00:00+00:00,9.375,9.375,9.25,7.184812068939209,58800,0.0,
1998-08-11 00:00:00+00:00,9.15625,9.1875,8.875,6.990628719329834,102200,0.0,
1998-08-12 00:00:00+00:00,9.03125,9.25,9.0,7.184812068939209,188600,0.0,
1998-08-13 00:00:00+00:00,9.1875,9.625,9.1875,7.4760894775390625,78000,0.0,
1998-08-14 00:00:00+00:00,9.6875,9.75,9.625,7.573180675506592,164600,0.0,
1998-08-17 00:00:00+00:00,9.8125,9.8125,9.5625,7.451816082000732,131800,0.0,
1998-08-18 00:00:00+00:00,9.65625,9.6875,9.53125,7.4760894775390625,769400,0.0,
1998-08-19 00:00:00+00:00,9.5625,9.59375,9.4375,7.330449104309082,141400,0.0,
1998-08-20 00:00:00+00:00,9.46875,9.46875,9.4375,7.330449104309082,18400,0.0,
1998-08-21 00:00:00+00:00,9.46875,9.46875,8.96875,7.063446521759033,60400,0.0,
1998-08-24 00:00:00+00:00,9.03125,9.125,8.4375,6.602259635925293,112600,0.0,
1998-08-25 00:00:00+00:00,8.5,8.90625,8.5,6.869263648986816,137000,0.0,
1998-08-26 00:00:00+00:00,8.84375,8.90625,8.75,6.869263648986816,117400,0.0,
1998-08-27 00:00:00+00:00,8.8125,8.8125,8.4375,6.553714752197266,178600,0.0,
1998-08-28 00:00:00+00:00,8.375,8.375,8.0,6.213891983032227,51000,0.0,
1998-08-31 00:00:00+00:00,8.0,8.0,7.6875,5.971161365509033,74000,0.0,
1998-09-01 00:00:00+00:00,7.6875,7.8125,7.65625,6.068253993988037,68400,0.0,
1998-09-02 00:00:00+00:00,7.65625,8.3125,7.65625,6.456623077392578,89600,0.0,
1998-09-03 00:00:00+00:00,8.25,8.8125,8.25,6.796443939208984,143200,0.0,
1998-09-04 00:00:00+00:00,8.75,9.0625,8.75,6.917809009552002,160600,0.0,
1998-09-08 00:00:00+00:00,9.0,9.09375,8.53125,6.650805950164795,143800,0.0,
1998-09-09 00:00:00+00:00,8.53125,8.5625,8.3125,6.456623077392578,23000,0.0,
1998-09-10 00:00:00+00:00,8.25,8.3125,7.625,6.068253993988037,103600,0.0,
1998-09-11 00:00:00+00:00,7.78125,7.90625,7.6875,5.971161365509033,67000,0.0,
1998-09-14 00:00:00+00:00,7.75,7.75,7.3125,5.704158306121826,90600,0.0,
1998-09-15 00:00:00+00:00,7.1875,7.1875,6.8125,5.412882328033447,350200,0.0,
1998-09-16 00:00:00+00:00,6.9375,7.09375,6.8125,5.412882328033447,416400,0.0,
1998-09-17 00:00:00+00:00,6.9375,6.9375,6.6875,5.388608932495117,128400,0.0,
1998-09-18 00:00:00+00:00,6.9375,7.125,6.9375,5.509974002838135,218000,0.0,
1998-09-21 00:00:00+00:00,7.03125,7.25,7.03125,5.558519840240479,26200,0.0,
1998-09-22 00:00:00+00:00,7.09375,7.28125,7.09375,5.631339550018311,95000,0.0,
1998-09-23 00:00:00+00:00,7.25,7.625,7.25,5.9226155281066895,37600,0.0,
1998-09-24 00:00:00+00:00,7.625,7.65625,7.46875,5.801249980926514,25400,0.0,
1998-09-25 00:00:00+00:00,7.4375,7.53125,7.4375,5.776978492736816,75000,0.0,
1998-09-28 00:00:00+00:00,7.4375,7.4375,7.1875,5.58279275894165,11200,0.0,
1998-09-29 00:00:00+00:00,7.1875,7.1875,6.96875,5.437156200408936,148000,0.0,
1998-09-30 00:00:00+00:00,6.9375,6.9375,6.875,5.340063571929932,28400,0.0,
1998-10-01 00:00:00+00:00,6.875,6.96875,6.84375,5.340063571929932,194800,0.0,
1998-10-02 00:00:00+00:00,6.875,6.90625,6.59375,5.364336967468262,67200,0.0,
1998-10-05 00:00:00+00:00,6.90625,6.90625,6.625,5.14587926864624,57000,0.0,
1998-10-06 00:00:00+00:00,6.625,6.625,6.375,5.000240802764893,60800,0.0,
1998-10-07 00:00:00+00:00,6.375,6.46875,6.34375,4.951694965362549,55000,0.0,
1998-10-08 00:00:00+00:00,6.34375,6.34375,5.875,4.6604180335998535,301800,0.0,
1998-10-09 00:00:00+00:00,6.0,6.0625,5.9375,4.684693336486816,73000,0.0,
1998-10-12 00:00:00+00:00,6.09375,6.09375,5.9375,4.63614559173584,34000,0.0,
1998-10-13 00:00:00+00:00,5.9375,6.09375,5.71875,4.49050760269165,109200,0.0,
1998-10-14 00:00:00+00:00,5.78125,6.375,5.78125,4.951694965362549,61000,0.0,
1998-10-15 00:00:00+00:00,6.4375,7.09375,6.4375,5.437156200408936,154400,0.0,
1998-10-16 00:00:00+00:00,7.0,7.0625,6.9375,5.485702037811279,48200,0.0,
1998-10-19 00:00:00+00:00,7.03125,7.3125,7.03125,5.655612468719482,33200,0.0,
1998-10-20 00:00:00+00:00,7.34375,7.78125,7.34375,6.019706726074219,38000,0.0,
1998-10-21 00:00:00+00:00,7.75,7.78125,7.03125,5.461429595947266,75400,0.0,
1998-10-22 00:00:00+00:00,7.09375,7.71875,7.09375,5.971161365509033,69000,0.0,
1998-10-23 00:00:00+00:00,7.6875,7.71875,7.3125,5.679884910583496,166600,0.0,
1998-10-26 00:00:00+00:00,7.25,7.375,7.0625,5.728431701660156,21200,0.0,
1998-10-27 00:00:00+00:00,7.4375,7.5,7.15625,5.558519840240479,16400,0.0,
1998-10-28 00:00:00+00:00,7.09375,7.09375,6.9375,5.437156200408936,51000,0.0,
1998-10-29 00:00:00+00:00,7.0,7.09375,7.0,5.485702037811279,16000,0.0,
1998-10-30 00:00:00+00:00,7.125,7.28125,7.125,5.607068061828613,115800,0.0,
1998-11-02 00:00:00+00:00,7.25,7.3125,6.75,5.340063571929932,84400,0.0,
1998-11-03 00:00:00+00:00,6.90625,6.90625,6.6875,5.218698024749756,184200,0.0,
1998-11-04 00:00:00+00:00,6.75,7.0,6.75,5.437156200408936,104200,0.0,
1998-11-05 00:00:00+00:00,6.96875,7.1875,6.84375,5.58279275894165,92200,0.0,
1998-11-06 00:00:00+00:00,7.15625,7.34375,7.03125,5.655612468719482,98200,0.0,
1998-11-09 00:00:00+00:00,7.28125,7.28125,7.25,5.631339550018311,43200,0.0,
1998-11-10 00:00:00+00:00,7.21875,7.25,6.65625,5.218698024749756,71800,0.0,
1998-11-11 00:00:00+00:00,6.78125,7.03125,6.75,5.412882328033447,52000,0.0,
1998-11-12 00:00:00+00:00,7.0,7.0625,6.90625,5.364336967468262,38600,0.0,
1998-11-13 00:00:00+00:00,6.9375,7.0,6.78125,5.267244338989258,37800,0.0,
1998-11-16 00:00:00+00:00,6.875,6.96875,6.6875,5.194424629211426,770400,0.0,
1998-11-17 00:00:00+00:00,6.65625,6.65625,6.5625,5.1701531410217285,48200,0.0,
1998-11-18 00:00:00+00:00,6.71875,6.71875,6.53125,5.121606349945068,76200,0.0,
1998-11-19 00:00:00+00:00,6.53125,6.625,6.53125,5.14587926864624,246200,0.0,
1998-11-20 00:00:00+00:00,6.625,6.6875,6.625,5.194424629211426,5000,0.0,
1998-11-23 00:00:00+00:00,6.6875,6.9375,6.6875,5.388608932495117,41400,0.0,
1998-11-24 00:00:00+00:00,6.875,7.0,6.875,5.388608932495117,139600,0.0,
1998-11-25 00:00:00+00:00,7.0,7.3125,7.0,5.58279275894165,89200,0.0,
1998-11-27 00:00:00+00:00,7.15625,7.21875,7.15625,5.607068061828613,4600,0.0,
1998-11-30 00:00:00+00:00,7.25,7.25,7.15625,5.631339550018311,50000,0.0,
1998-12-01 00:00:00+00:00,7.3125,7.40625,7.28125,5.704158306121826,48800,0.0,
1998-12-02 00:00:00+00:00,7.34375,7.5,7.34375,5.825523376464844,36800,0.0,
1998-12-03 00:00:00+00:00,7.5,7.78125,7.5,5.971161365509033,26000,0.0,
1998-12-04 00:00:00+00:00,7.8125,8.03125,7.8125,6.213891983032227,192200,0.0,
1998-12-07 00:00:00+00:00,8.125,8.25,8.03125,6.26243782043457,136000,0.0,
1998-12-08 00:00:00+00:00,8.0625,8.125,8.0,6.2867112159729,124000,0.0,
1998-12-09 00:00:00+00:00,8.09375,8.09375,7.9375,6.165346622467041,105800,0.0,
1998-12-10 00:00:00+00:00,8.0,8.09375,8.0,6.26243782043457,67800,0.0,
1998-12-11 00:00:00+00:00,8.0625,8.1875,8.03125,6.238164901733398,33800,0.0,
1998-12-14 00:00:00+00:00,8.03125,8.03125,7.90625,6.141073226928711,133800,0.0,
1998-12-15 00:00:00+00:00,7.84375,7.96875,7.5,5.825523376464844,38600,0.0,
1998-12-16 00:00:00+00:00,7.5,7.5,7.0625,5.704158306121826,93800,0.0,
1998-12-17 00:00:00+00:00,7.34375,7.4375,7.34375,5.704158306121826,49800,0.0,
1998-12-18 00:00:00+00:00,7.40625,7.4375,7.1875,5.631339550018311,272600,0.0,
1998-12-21 00:00:00+00:00,7.21875,7.25,7.125,5.558519840240479,60600,0.0,
1998-12-22 00:00:00+00:00,7.1875,7.1875,7.0,5.437156200408936,190400,0.0,
1998-12-23 00:00:00+00:00,7.0,7.125,7.0,5.534247875213623,290000,0.0,
1998-12-24 00:00:00+00:00,7.0625,7.125,7.03125,5.534247875213623,14400,0.0,
1998-12-28 00:00:00+00:00,7.09375,7.09375,6.9375,5.461429595947266,38600,0.0,
1998-12-29 00:00:00+00:00,7.03125,7.1875,6.9375,5.485702037811279,59800,0.0,
1998-12-30 00:00:00+00:00,7.125,7.3125,7.03125,5.461429595947266,142400,0.0,
1998-12-31 00:00:00+00:00,7.03125,7.09375,6.90625,5.388608932495117,149400,0.0,
1999-01-04 00:00:00+00:00,7.0,7.46875,7.0,5.558519840240479,79400,0.0,
1999-01-05 00:00:00+00:00,7.21875,7.625,7.21875,5.849795341491699,146400,0.0,
1999-01-06 00:00:00+00:00,7.5,7.65625,7.4375,5.946888446807861,38800,0.0,
1999-01-07 00:00:00+00:00,7.65625,7.71875,7.40625,5.752703666687012,52200,0.0,
1999-01-08 00:00:00+00:00,7.40625,7.4375,7.1875,5.58279275894165,49200,0.0,
1999-01-11 00:00:00+00:00,7.25,7.375,7.1875,5.631339550018311,38800,0.0,
1999-01-12 00:00:00+00:00,7.25,7.25,6.75,5.31579065322876,253600,0.0,
1999-01-13 00:00:00+00:00,6.78125,6.84375,6.78125,5.267244338989258,20600,0.0,
1999-01-14 00:00:00+00:00,6.78125,6.78125,6.71875,5.218698024749756,22200,0.0,
1999-01-15 00:00:00+00:00,6.78125,6.78125,6.5625,5.121606349945068,72800,0.0,
1999-01-19 00:00:00+00:00,6.59375,6.625,6.375,5.048788070678711,930800,0.0,
1999-01-20 00:00:00+00:00,6.5,6.53125,6.28125,4.878877639770508,61000,0.0,
1999-01-21 00:00:00+00:00,6.34375,6.5,6.34375,5.000240802764893,122000,0.0,
1999-01-22 00:00:00+00:00,6.40625,6.75,6.375,5.14587926864624,63200,0.0,
1999-01-25 00:00:00+00:00,6.5625,6.6875,6.5,5.194424629211426,66600,0.0,
1999-01-26 00:00:00+00:00,6.625,6.625,6.5,5.14587926864624,32400,0.0,
1999-01-27 00:00:00+00:00,6.65625,6.65625,6.5,5.097332954406738,49800,0.0,
1999-01-28 00:00:00+00:00,6.5625,6.75,6.53125,5.1701531410217285,44400,0.0,
1999-01-29 00:00:00+00:00,6.59375,6.65625,6.53125,5.1701531410217285,315400,0.0,
1999-02-01 00:00:00+00:00,6.625,6.6875,6.5,5.1701531410217285,29600,0.0,
1999-02-02 00:00:00+00:00,6.59375,6.625,6.59375,5.14587926864624,39400,0.0,
1999-02-03 00:00:00+00:00,6.625,6.6875,6.625,5.194424629211426,9200,0.0,
1999-02-04 00:00:00+00:00,6.6875,6.71875,6.59375,5.1701531410217285,41000,0.0,
1999-02-05 00:00:00+00:00,6.59375,6.84375,6.59375,5.2429704666137695,58600,0.0,
1999-02-08 00:00:00+00:00,6.78125,6.78125,6.75,5.267244338989258,13800,0.0,
1999-02-09 00:00:00+00:00,6.84375,6.84375,6.5625,5.14587926864624,43200,0.0,
1999-02-10 00:00:00+00:00,6.625,6.84375,6.625,5.194424629211426,143200,0.0,
1999-02-11 00:00:00+00:00,6.65625,7.1875,6.65625,5.485702037811279,194200,0.0,
1999-02-12 00:00:00+00:00,7.0,7.0625,6.96875,5.412882328033447,22000,0.0,
1999-02-16 00:00:00+00:00,7.03125,7.0625,6.71875,5.218698024749756,37600,0.0,
1999-02-17 00:00:00+00:00,6.78125,6.78125,6.625,5.14587926864624,73200,0.0,
1999-02-18 00:00:00+00:00,6.5625,6.65625,6.5625,5.1701531410217285,14000,0.0,
1999-02-19 00:00:00+00:00,6.65625,6.65625,6.625,5.14587926864624,33000,0.0,
1999-02-22 00:00:00+00:00,6.5625,6.6875,6.5625,5.14587926864624,114400,0.0,
1999-02-23 00:00:00+00:00,6.625,6.75,6.609375,5.14587926864624,163000,0.0,
1999-02-24 00:00:00+00:00,6.625,6.6875,6.625,5.1701531410217285,296600,0.0,
1999-02-25 00:00:00+00:00,6.71875,6.84375,6.625,5.1701531410217285,18400,0.0,
1999-02-26 00:00:00+00:00,6.625,6.71875,6.5625,5.218698024749756,58400,0.0,
1999-03-01 00:00:00+00:00,6.59375,6.625,6.5625,5.121606349945068,46000,0.0,
1999-03-02 00:00:00+00:00,6.65625,6.75,6.65625,5.194424629211426,45000,0.0,
1999-03-03 00:00:00+00:00,6.75,7.0625,6.75,5.267244338989258,40200,0.0,
1999-03-04 00:00:00+00:00,6.71875,6.71875,6.5625,5.097332954406738,30600,0.0,
1999-03-05 00:00:00+00:00,6.625,6.65625,6.5625,5.1701531410217285,24000,0.0,
1999-03-08 00:00:00+00:00,6.65625,6.65625,6.59375,5.14587926864624,19800,0.0,
1999-03-09 00:00:00+00:00,6.59375,6.625,6.5625,5.14587926864624,45400,0.0,
1999-03-10 00:00:00+00:00,6.625,6.65625,6.59375,5.121606349945068,7800,0.0,
1999-03-11 00:00:00+00:00,6.625,6.71875,6.625,5.218698024749756,4400,0.0,
1999-03-12 00:00:00+00:00,6.71875,6.75,6.5625,5.097332954406738,17400,0.0,
1999-03-15 00:00:00+00:00,6.5625,6.5625,6.46875,5.073060035705566,18200,0.0,
1999-03-16 00:00:00+00:00,6.53125,6.53125,6.40625,5.024514198303223,26600,0.0,
1999-03-17 00:00:00+00:00,6.53125,6.53125,6.40625,5.000240802764893,31600,0.0,
1999-03-18 00:00:00+00:00,6.40625,6.5625,6.375,5.097332954406738,50600,0.0,
1999-03-19 00:00:00+00:00,6.5,6.53125,6.5,5.073060035705566,13600,0.0,
1999-03-22 00:00:00+00:00,6.5,6.5,6.375,4.951694965362549,38200,0.0,
1999-03-23 00:00:00+00:00,6.375,6.375,6.28125,4.927422046661377,133600,0.0,
1999-03-24 00:00:00+00:00,6.3125,6.3125,6.3125,4.903149127960205,56400,0.0,
1999-03-25 00:00:00+00:00,6.3125,6.34375,6.3125,4.903149127960205,28400,0.0,
1999-03-26 00:00:00+00:00,6.3125,6.34375,6.28125,4.903149127960205,141000,0.0,
1999-03-29 00:00:00+00:00,6.3125,6.375,6.0625,4.781784057617188,101200,0.0,
1999-03-30 00:00:00+00:00,6.15625,6.1875,6.03125,4.806058883666992,30200,0.0,
1999-03-31 00:00:00+00:00,6.1875,6.1875,6.125,4.757510185241699,93200,0.0,
1999-04-01 00:00:00+00:00,6.0625,6.0625,6.03125,4.708964347839356,29400,0.0,
1999-04-05 00:00:00+00:00,6.0625,6.0625,6.0,4.684693336486816,121800,0.0,
1999-04-06 00:00:00+00:00,6.03125,6.03125,6.0,4.6604180335998535,81800,0.0,
1999-04-07 00:00:00+00:00,6.0625,6.0625,5.96875,4.63614559173584,3800,0.0,
1999-04-08 00:00:00+00:00,5.96875,6.0625,5.96875,4.708964347839356,16800,0.0,
1999-04-09 00:00:00+00:00,6.0625,6.59375,6.0625,5.073060035705566,308000,0.0,
1999-04-12 00:00:00+00:00,6.5625,6.5625,6.28125,4.878877639770508,51000,0.0,
1999-04-13 00:00:00+00:00,6.21875,6.375,6.21875,4.903149127960205,142000,0.0,
1999-04-14 00:00:00+00:00,6.3125,6.4375,6.3125,5.000240802764893,107200,0.0,
1999-04-15 00:00:00+00:00,6.5,6.625,6.46875,5.121606349945068,104400,0.0,
1999-04-16 00:00:00+00:00,6.59375,6.65625,6.59375,5.14587926864624,317600,0.0,
1999-04-19 00:00:00+00:00,6.625,6.8125,6.625,5.218698024749756,39800,0.0,
1999-04-20 00:00:00+00:00,6.75,6.78125,6.59375,5.121606349945068,31600,0.0,
1999-04-21 00:00:00+00:00,6.59375,7.0,6.59375,5.364336967468262,154000,0.0,
1999-04-22 00:00:00+00:00,6.84375,7.15625,6.84375,5.558519840240479,50200,0.0,
1999-04-23 00:00:00+00:00,7.15625,7.5,7.15625,5.679884910583496,78400,0.0,
1999-04-26 00:00:00+00:00,7.25,7.3125,7.25,5.679884910583496,15600,0.0,
1999-04-27 00:00:00+00:00,7.3125,7.375,7.28125,5.728431701660156,41000,0.0,
1999-04-28 00:00:00+00:00,7.40625,7.4375,7.34375,5.704158306121826,34800,0.0,
1999-04-29 00:00:00+00:00,7.34375,7.46875,7.34375,5.776978492736816,37200,0.0,
1999-04-30 00:00:00+00:00,7.4375,7.4375,7.0,5.437156200408936,35200,0.0,
1999-05-03 00:00:00+00:00,6.9375,6.9375,6.65625,5.218698024749756,21600,0.0,
1999-05-04 00:00:00+00:00,7.0,7.125,6.8125,5.291516780853272,43800,0.0,
1999-05-05 00:00:00+00:00,6.71875,6.71875,6.59375,5.121606349945068,49200,0.0,
1999-05-06 00:00:00+00:00,6.75,6.9375,6.6875,5.267244338989258,206200,0.0,
1999-05-07 00:00:00+00:00,6.78125,6.78125,6.6875,5.194424629211426,183200,0.0,
1999-05-10 00:00:00+00:00,6.625,6.78125,6.625,5.2429704666137695,93400,0.0,
1999-05-11 00:00:00+00:00,6.6875,6.78125,6.6875,5.2429704666137695,33400,0.0,
1999-05-12 00:00:00+00:00,6.75,6.75,6.625,5.14587926864624,456200,0.0,
1999-05-13 00:00:00+00:00,6.625,6.71875,6.625,5.194424629211426,17600,0.0,
1999-05-14 00:00:00+00:00,6.625,6.625,6.5625,5.121606349945068,68600,0.0,
1999-05-17 00:00:00+00:00,6.5625,6.65625,6.53125,5.1701531410217285,81400,0.0,
1999-05-18 00:00:00+00:00,6.59375,6.625,6.53125,5.097332954406738,25200,0.0,
1999-05-19 00:00:00+00:00,6.5625,6.71875,6.5625,5.1701531410217285,14600,0.0,
1999-05-20 00:00:00+00:00,6.6875,6.875,6.6875,5.31579065322876,46600,0.0,
1999-05-21 00:00:00+00:00,6.875,6.90625,6.78125,5.291516780853272,36200,0.0,
1999-05-24 00:00:00+00:00,6.84375,6.84375,6.75,5.267244338989258,8000,0.0,
1999-05-25 00:00:00+00:00,6.78125,6.84375,6.78125,5.267244338989258,7000,0.0,
1999-05-26 00:00:00+00:00,6.8125,6.8125,6.75,5.291516780853272,30000,0.0,
1999-05-27 00:00:00+00:00,6.78125,6.8125,6.75,5.291516780853272,7000,0.0,
1999-05-28 00:00:00+00:00,6.78125,6.875,6.765625,5.340063571929932,1590400,0.0,
1999-06-01 00:00:00+00:00,6.875,6.96875,6.84375,5.364336967468262,19000,0.0,
1999-06-02 00:00:00+00:00,6.84375,6.9375,6.6875,5.194424629211426,23600,0.0,
1999-06-03 00:00:00+00:00,6.6875,6.6875,6.59375,5.1701531410217285,7200,0.0,
1999-06-04 00:00:00+00:00,6.75,6.75,6.625,5.2429704666137695,6200,0.0,
1999-06-07 00:00:00+00:00,6.8125,6.875,6.71875,5.340063571929932,5600,0.0,
1999-06-08 00:00:00+00:00,6.8125,6.8125,6.6875,5.218698024749756,12200,0.0,
1999-06-09 00:00:00+00:00,6.65625,6.84375,6.65625,5.218698024749756,26000,0.0,
1999-06-10 00:00:00+00:00,6.65625,6.65625,6.375,4.951694965362549,28400,0.0,
1999-06-11 00:00:00+00:00,6.375,6.5,6.375,5.048788070678711,38800,0.0,
1999-06-14 00:00:00+00:00,6.5,6.625,6.5,5.14587926864624,16800,0.0,
1999-06-15 00:00:00+00:00,6.5625,6.625,6.5,5.048788070678711,44000,0.0,
1999-06-16 00:00:00+00:00,6.5,6.59375,6.5,5.121606349945068,9200,0.0,
1999-06-17 00:00:00+00:00,6.59375,6.625,6.59375,5.14587926864624,6000,0.0,
1999-06-18 00:00:00+00:00,6.6875,6.6875,6.59375,5.1701531410217285,38600,0.0,
1999-06-21 00:00:00+00:00,6.65625,6.6875,6.5625,5.194424629211426,21400,0.0,
1999-06-22 00:00:00+00:00,6.6875,6.8125,6.625,5.291516780853272,51000,0.0,
1999-06-23 00:00:00+00:00,6.78125,6.78125,6.6875,5.2429704666137695,15200,0.0,
1999-06-24 00:00:00+00:00,6.75,6.75,6.59375,5.121606349945068,30600,0.0,
1999-06-25 00:00:00+00:00,6.59375,6.59375,6.4375,5.000240802764893,10400,0.0,
1999-06-28 00:00:00+00:00,6.4375,6.4375,6.40625,4.9759674072265625,21600,0.0,
1999-06-29 00:00:00+00:00,6.40625,6.4375,6.34375,4.927422046661377,61000,0.0,
1999-06-30 00:00:00+00:00,6.40625,6.4375,6.25,4.854602813720703,74000,0.0,
1999-07-01 00:00:00+00:00,6.25,6.46875,6.25,5.024514198303223,35000,0.0,
1999-07-02 00:00:00+00:00,6.5,6.5,6.46875,5.024514198303223,47600,0.0,
1999-07-06 00:00:00+00:00,6.46875,6.46875,6.3125,4.927422046661377,28600,0.0,
1999-07-07 00:00:00+00:00,6.3125,6.34375,6.25,4.878877639770508,20000,0.0,
1999-07-08 00:00:00+00:00,6.25,6.4375,6.21875,4.9759674072265625,130200,0.0,
1999-07-09 00:00:00+00:00,6.4375,6.625,6.4375,5.097332954406738,138000,0.0,
1999-07-12 00:00:00+00:00,6.53125,6.65625,6.53125,5.1701531410217285,71600,0.0,
1999-07-13 00:00:00+00:00,6.65625,6.6875,6.65625,5.194424629211426,5400,0.0,
