date,CAT_Open,CAT_High,CAT_Low,CAT_Close,CAT_Volume,CAT_Dividends,CAT_Stock Splits
1962-01-02 00:00:00+00:00,1.6041669845581057,1.6197919845581057,1.5885419845581057,0.4730014503002167,163200,0.0,
1962-01-03 00:00:00+00:00,1.6041669845581057,1.6197919845581057,1.5885419845581057,0.4776085615158081,156000,0.0,
1962-01-04 00:00:00+00:00,1.65625,1.7083330154418943,1.65625,0.489894151687622,355200,0.0,
1962-01-05 00:00:00+00:00,1.6614580154418943,1.6979169845581057,1.65625,0.4945011734962463,163200,0.0,
1962-01-08 00:00:00+00:00,1.6770830154418943,1.703125,1.6666669845581057,0.4975727200508117,204000,0.0,
1962-01-09 00:00:00+00:00,1.6875,1.71875,1.671875,0.5021798014640808,290400,0.0,
1962-01-10 00:00:00+00:00,1.703125,1.7135419845581057,1.6770830154418943,0.4960371553897857,182400,0.0,
1962-01-11 00:00:00+00:00,1.6822919845581057,1.7083330154418943,1.6666669845581057,0.5037156939506531,384000,0.0,
1962-01-12 00:00:00+00:00,1.7083330154418943,1.7395830154418943,1.6875,0.5067873001098633,352800,0.0,
1962-01-15 00:00:00+00:00,1.71875,1.7291669845581057,1.6875,0.505251407623291,280800,0.0,
1962-01-16 00:00:00+00:00,1.6979169845581057,1.6979169845581057,1.6770830154418943,0.5006160140037537,163200,0.010417,
1962-01-17 00:00:00+00:00,1.6875,1.7083330154418943,1.6770830154418943,0.4990710020065307,160800,0.0,
1962-01-18 00:00:00+00:00,1.6822919845581057,1.71875,1.6822919845581057,0.509886622428894,261600,0.0,
1962-01-19 00:00:00+00:00,1.71875,1.75,1.6875,0.519157350063324,357600,0.0,
1962-01-22 00:00:00+00:00,1.75,1.7708330154418943,1.7447919845581057,0.5176123976707458,261600,0.0,
1962-01-23 00:00:00+00:00,1.7447919845581057,1.7604169845581057,1.7083330154418943,0.5067968368530273,223200,0.0,
1962-01-24 00:00:00+00:00,1.7083330154418943,1.7083330154418943,1.6666669845581057,0.5037065744400024,120000,0.0,
1962-01-25 00:00:00+00:00,1.6979169845581057,1.7239580154418943,1.6927080154418943,0.5067968368530273,151200,0.0,
1962-01-26 00:00:00+00:00,1.7083330154418943,1.7239580154418943,1.6875,0.5067968368530273,108000,0.0,
1962-01-29 00:00:00+00:00,1.7083330154418943,1.7239580154418943,1.703125,0.5114316940307617,122400,0.0,
1962-01-30 00:00:00+00:00,1.71875,1.71875,1.6927080154418943,0.5037065744400024,120000,0.0,
1962-01-31 00:00:00+00:00,1.6979169845581057,1.7239580154418943,1.6979169845581057,0.5067968368530273,189600,0.0,
1962-02-01 00:00:00+00:00,1.7083330154418943,1.75,1.7083330154418943,0.5160669088363647,112800,0.0,
1962-02-02 00:00:00+00:00,1.7395830154418943,1.7447919845581057,1.7239580154418943,0.512977123260498,199200,0.0,
1962-02-05 00:00:00+00:00,1.7291669845581057,1.734375,1.7239580154418943,0.5114316940307617,96000,0.0,
1962-02-06 00:00:00+00:00,1.7291669845581057,1.7447919845581057,1.7291669845581057,0.5145224332809448,105600,0.0,
1962-02-07 00:00:00+00:00,1.734375,1.7447919845581057,1.7135419845581057,0.508341372013092,122400,0.0,
1962-02-08 00:00:00+00:00,1.7135419845581057,1.71875,1.7135419845581057,0.508341372013092,141600,0.0,
1962-02-09 00:00:00+00:00,1.7135419845581057,1.71875,1.6927080154418943,0.5021611452102661,115200,0.0,
1962-02-12 00:00:00+00:00,1.6927080154418943,1.6979169845581057,1.671875,0.5037065744400024,98400,0.0,
1962-02-13 00:00:00+00:00,1.6979169845581057,1.703125,1.6822919845581057,0.5021611452102661,86400,0.0,
1962-02-14 00:00:00+00:00,1.6927080154418943,1.6927080154418943,1.6666669845581057,0.4975260198116302,177600,0.0,
1962-02-15 00:00:00+00:00,1.671875,1.671875,1.6458330154418943,0.4944359064102173,60000,0.0,
1962-02-16 00:00:00+00:00,1.6666669845581057,1.6875,1.6354169845581057,0.4975260198116302,88800,0.0,
1962-02-19 00:00:00+00:00,1.6770830154418943,1.6927080154418943,1.6614580154418943,0.4975260198116302,170400,0.0,
1962-02-20 00:00:00+00:00,1.6770830154418943,1.6822919845581057,1.6666669845581057,0.4959807395935058,67200,0.0,
1962-02-21 00:00:00+00:00,1.671875,1.671875,1.625,0.4851652681827545,98400,0.0,
1962-02-23 00:00:00+00:00,1.6354169845581057,1.65625,1.625,0.4851652681827545,96000,0.0,
1962-02-26 00:00:00+00:00,1.6666669845581057,1.6979169845581057,1.6666669845581057,0.5037065744400024,158400,0.0,
1962-02-27 00:00:00+00:00,1.6979169845581057,1.7083330154418943,1.6770830154418943,0.4990710020065307,117600,0.0,
1962-02-28 00:00:00+00:00,1.6822919845581057,1.703125,1.6666669845581057,0.4990710020065307,139200,0.0,
1962-03-01 00:00:00+00:00,1.6822919845581057,1.703125,1.6822919845581057,0.4990710020065307,74400,0.0,
1962-03-02 00:00:00+00:00,1.6822919845581057,1.6875,1.6666669845581057,0.5006160140037537,105600,0.0,
1962-03-05 00:00:00+00:00,1.6875,1.6927080154418943,1.6666669845581057,0.5006160140037537,79200,0.0,
1962-03-06 00:00:00+00:00,1.6875,1.703125,1.6666669845581057,0.4975260198116302,98400,0.0,
1962-03-07 00:00:00+00:00,1.6770830154418943,1.6770830154418943,1.6458330154418943,0.491345465183258,172800,0.0,
1962-03-08 00:00:00+00:00,1.65625,1.6614580154418943,1.6354169845581057,0.4867099821567535,98400,0.0,
1962-03-09 00:00:00+00:00,1.640625,1.6458330154418943,1.6354169845581057,0.4851652681827545,86400,0.0,
1962-03-12 00:00:00+00:00,1.6354169845581057,1.640625,1.6145830154418943,0.4789841771125793,96000,0.0,
1962-03-13 00:00:00+00:00,1.6145830154418943,1.6354169845581057,1.5885419845581057,0.4820749461650848,141600,0.0,
1962-03-14 00:00:00+00:00,1.6302080154418943,1.6614580154418943,1.6302080154418943,0.4928904175758362,117600,0.0,
1962-03-15 00:00:00+00:00,1.6614580154418943,1.6614580154418943,1.6354169845581057,0.488255113363266,139200,0.0,
1962-03-16 00:00:00+00:00,1.6458330154418943,1.6614580154418943,1.6458330154418943,0.4928904175758362,79200,0.0,
1962-03-19 00:00:00+00:00,1.6614580154418943,1.6822919845581057,1.6510419845581057,0.4928904175758362,105600,0.0,
1962-03-20 00:00:00+00:00,1.6666669845581057,1.6979169845581057,1.6666669845581057,0.5037065744400024,177600,0.0,
1962-03-21 00:00:00+00:00,1.6979169845581057,1.703125,1.6458330154418943,0.491345465183258,232800,0.0,
1962-03-22 00:00:00+00:00,1.6666669845581057,1.6927080154418943,1.6666669845581057,0.4990710020065307,268800,0.0,
1962-03-23 00:00:00+00:00,1.6822919845581057,1.6979169845581057,1.671875,0.4990710020065307,189600,0.0,
1962-03-26 00:00:00+00:00,1.6822919845581057,1.6875,1.65625,0.4959807395935058,124800,0.0,
1962-03-27 00:00:00+00:00,1.671875,1.6770830154418943,1.6666669845581057,0.4959807395935058,112800,0.0,
1962-03-28 00:00:00+00:00,1.671875,1.703125,1.671875,0.505251407623291,146400,0.0,
1962-03-29 00:00:00+00:00,1.703125,1.703125,1.6770830154418943,0.4990710020065307,91200,0.0,
1962-03-30 00:00:00+00:00,1.6822919845581057,1.703125,1.6770830154418943,0.505251407623291,86400,0.0,
1962-04-02 00:00:00+00:00,1.6979169845581057,1.6979169845581057,1.6614580154418943,0.4959807395935058,230400,0.0,
1962-04-03 00:00:00+00:00,1.671875,1.6927080154418943,1.6614580154418943,0.4944359064102173,168000,0.0,
1962-04-04 00:00:00+00:00,1.6666669845581057,1.6822919845581057,1.6614580154418943,0.4959807395935058,115200,0.0,
1962-04-05 00:00:00+00:00,1.671875,1.6875,1.6666669845581057,0.5006160140037537,192000,0.0,
1962-04-06 00:00:00+00:00,1.6822919845581057,1.6822919845581057,1.6614580154418943,0.4990710020065307,148800,0.0,
1962-04-09 00:00:00+00:00,1.6822919845581057,1.6822919845581057,1.6614580154418943,0.4928904175758362,124800,0.0,
