date,RUSHA_Open,RUSHA_High,RUSHA_Low,RUSHA_Close,RUSHA_Volume,RUSHA_Dividends,RUSHA_Stock Splits
2003-10-07 00:00:00+00:00,1.8874069452285769,2.0414810180664062,1.8874069452285769,1.8202779293060305,19575,0.0,
2003-10-08 00:00:00+00:00,1.9851850271224976,1.9851850271224976,1.9851850271224976,1.8202779293060305,0,0.0,
2003-10-09 00:00:00+00:00,1.9259259700775144,2.0059258937835693,1.92296302318573,1.8284283876419067,6750,0.0,
2003-10-10 00:00:00+00:00,1.9525929689407349,2.0355560779571533,1.9525929689407349,1.8664649724960327,12150,0.0,
2003-10-13 00:00:00+00:00,2.008888959884644,2.07703709602356,1.9259259700775144,1.9044996500015257,31388,0.0,
2003-10-14 00:00:00+00:00,2.065185070037842,2.305185079574585,2.065185070037842,2.1136956214904785,65813,0.0,
2003-10-15 00:00:00+00:00,2.222222089767456,2.2962958812713623,2.0918519496917725,2.105545282363892,10125,0.0,
2003-10-16 00:00:00+00:00,2.2962958812713623,2.2962958812713623,2.2962958812713623,2.105545282363892,0,0.0,
2003-10-17 00:00:00+00:00,2.222222089767456,2.2962958812713623,2.0918519496917725,2.105545282363892,4050,0.0,
2003-10-20 00:00:00+00:00,2.237036943435669,2.2962958812713623,2.1066670417785645,2.105545282363892,4050,0.0,
2003-10-21 00:00:00+00:00,2.0888888835906982,2.20444393157959,2.017777919769287,2.015889883041382,20588,0.0,
2003-10-22 00:00:00+00:00,2.151110887527466,2.2962958812713623,2.1303699016571045,2.105545282363892,42525,0.0,
2003-10-23 00:00:00+00:00,2.0355560779571533,2.340740919113159,2.0355560779571533,2.1462979316711426,5738,0.0,
2003-10-24 00:00:00+00:00,2.1748149394989014,2.38518500328064,2.1037039756774902,2.1462979316711426,43200,0.0,
2003-10-27 00:00:00+00:00,2.3437039852142334,2.48888897895813,2.3259260654449463,2.2767059803009038,29700,0.0,
2003-10-28 00:00:00+00:00,2.3288888931274414,2.4948151111602783,2.3288888931274414,2.233236789703369,18900,0.0,
2003-10-29 00:00:00+00:00,2.491852045059204,2.491852045059204,2.444443941116333,2.241386651992798,8775,0.0,
2003-10-30 00:00:00+00:00,2.4800000190734863,2.625185012817383,2.4800000190734863,2.379945755004883,46913,0.0,
2003-10-31 00:00:00+00:00,2.5777781009674072,2.660741090774536,2.5777781009674072,2.439716100692749,21263,0.0,
2003-11-03 00:00:00+00:00,2.645925998687744,2.9185190200805664,2.645925998687744,2.6760809421539307,57375,0.0,
2003-11-04 00:00:00+00:00,2.9451849460601807,3.066667079925537,2.877037048339844,2.6380443572998047,18225,0.0,
2003-11-05 00:00:00+00:00,2.850369930267334,2.880000114440918,2.722963094711304,2.496769666671753,10800,0.0,
2003-11-06 00:00:00+00:00,2.722963094711304,2.722963094711304,2.4148149490356445,2.282139778137207,81675,0.0,
2003-11-07 00:00:00+00:00,2.38518500328064,2.503704071044922,2.370369911193848,2.2957236766815186,12150,0.0,
2003-11-10 00:00:00+00:00,2.536295890808105,2.5777781009674072,2.503704071044922,2.2957236766815186,25313,0.0,
2003-11-11 00:00:00+00:00,2.497777938842773,2.497777938842773,2.355556011199951,2.2712721824646,4388,0.0,
2003-11-12 00:00:00+00:00,2.474073886871338,2.474073886871338,2.370369911193848,2.1734659671783447,8775,0.0,
2003-11-13 00:00:00+00:00,2.497777938842773,2.503704071044922,2.444443941116333,2.24410343170166,28688,0.0,
2003-11-14 00:00:00+00:00,2.444443941116333,2.444443941116333,2.3259260654449463,2.200634479522705,14513,0.0,
2003-11-17 00:00:00+00:00,2.38518500328064,2.38518500328064,2.18074107170105,2.0131731033325195,64463,0.0,
2003-11-18 00:00:00+00:00,2.2014811038970947,2.370369911193848,2.183703899383545,2.051208972930908,49613,0.0,
2003-11-19 00:00:00+00:00,2.370369911193848,2.370369911193848,2.198518991470337,2.064792394638061,5400,0.0,
2003-11-20 00:00:00+00:00,2.3644440174102783,2.3970370292663574,2.240000009536743,2.0973942279815674,32738,0.0,
2003-11-21 00:00:00+00:00,2.2488889694213867,2.3170371055603027,2.2488889694213867,2.067509651184082,2700,0.0,
2003-11-24 00:00:00+00:00,2.251852035522461,2.3170371055603027,2.251852035522461,2.105545282363892,1013,0.0,
2003-11-25 00:00:00+00:00,2.2459259033203125,2.2962958812713623,2.136296033859253,2.0403409004211426,6075,0.0,
2003-11-26 00:00:00+00:00,2.225184917449951,2.2962958812713623,2.225184917449951,2.105545282363892,2363,0.0,
2003-11-28 00:00:00+00:00,2.2962958812713623,2.2962958812713623,2.2962958812713623,2.105545282363892,0,0.0,
2003-12-01 00:00:00+00:00,2.2962958812713623,2.382221937179565,2.251852035522461,2.184333324432373,27338,0.0,
2003-12-02 00:00:00+00:00,2.305185079574585,2.305185079574585,2.305185079574585,2.1136956214904785,675,0.0,
2003-12-03 00:00:00+00:00,2.3022220134735107,2.370369911193848,2.2962958812713623,2.105545282363892,30038,0.0,
2003-12-04 00:00:00+00:00,2.251852035522461,2.394073963165283,2.251852035522461,2.1952004432678223,3713,0.0,
2003-12-05 00:00:00+00:00,2.2637040615081787,2.391110897064209,2.2637040615081787,2.1924831867218018,3038,0.0,
2003-12-08 00:00:00+00:00,2.284444093704224,2.5185189247131348,2.284444093704224,2.282139778137207,36788,0.0,
2003-12-09 00:00:00+00:00,2.4948151111602783,2.5185189247131348,2.400000095367432,2.3093080520629883,36788,0.0,
2003-12-10 00:00:00+00:00,2.5185189247131348,2.7022221088409424,2.4296300411224365,2.442432165145874,19913,0.0,
2003-12-11 00:00:00+00:00,2.59259295463562,2.740741014480591,2.536295890808105,2.513069868087769,41175,0.0,
2003-12-12 00:00:00+00:00,2.7377779483795166,2.888889074325561,2.7377779483795166,2.551105737686157,33750,0.0,
2003-12-15 00:00:00+00:00,2.847407102584839,2.894814968109131,2.69333291053772,2.6516287326812744,14513,0.0,
2003-12-16 00:00:00+00:00,2.755556106567383,2.8711109161376958,2.7496299743652344,2.632611036300659,29363,0.0,
2003-12-17 00:00:00+00:00,2.888889074325561,2.962963104248047,2.835556030273437,2.716832399368286,10125,0.0,
2003-12-18 00:00:00+00:00,2.915555953979492,2.915555953979492,2.838519096374512,2.602726459503174,2700,0.0,
2003-12-19 00:00:00+00:00,2.628148078918457,3.007406949996948,2.5807409286499023,2.632611036300659,1057388,0.0,
2003-12-22 00:00:00+00:00,2.7881479263305664,2.9185190200805664,2.7881479263305664,2.564690113067627,4388,0.0,
2003-12-23 00:00:00+00:00,2.829629898071289,2.829629898071289,2.7881479263305664,2.578274726867676,39825,0.0,
2003-12-24 00:00:00+00:00,2.820740938186645,2.826667070388794,2.8177781105041504,2.5918586254119877,2025,0.0,
2003-12-26 00:00:00+00:00,2.838519096374512,2.894814968109131,2.8059260845184326,2.572841167449951,9788,0.0,
2003-12-29 00:00:00+00:00,2.799999952316284,2.8918519020080566,2.799999952316284,2.5945756435394287,12150,0.0,
2003-12-30 00:00:00+00:00,2.880000114440918,2.936295986175537,2.814815044403076,2.58099102973938,112725,0.0,
2003-12-31 00:00:00+00:00,2.8177781105041504,2.968888998031616,2.8177781105041504,2.6597795486450195,185963,0.0,
2004-01-02 00:00:00+00:00,3.004443883895874,3.007406949996948,2.814815044403076,2.6950979232788086,37800,0.0,
2004-01-05 00:00:00+00:00,2.930370092391968,2.930370092391968,2.6785190105438232,2.58099102973938,17213,0.0,
2004-01-06 00:00:00+00:00,2.814815044403076,2.962963104248047,2.814815044403076,2.7141151428222656,103275,0.0,
2004-01-07 00:00:00+00:00,2.962963104248047,3.019258975982666,2.9274070262908936,2.7575843334198,108000,0.0,
2004-01-08 00:00:00+00:00,2.888889074325561,3.0103700160980225,2.755556106567383,2.7440011501312256,34763,0.0,
2004-01-09 00:00:00+00:00,2.882962942123413,2.97777795791626,2.758518934249878,2.529371500015259,47250,0.0,
2004-01-12 00:00:00+00:00,2.930370092391968,2.930370092391968,2.7762959003448486,2.643477439880371,18225,0.0,
2004-01-13 00:00:00+00:00,2.882962942123413,2.9037039279937744,2.882962942123413,2.662496328353882,2025,0.0,
2004-01-14 00:00:00+00:00,2.992593050003052,3.02222204208374,2.888889074325561,2.7113990783691406,557550,0.0,
2004-01-15 00:00:00+00:00,2.933332920074463,3.02222204208374,2.933332920074463,2.7331342697143555,129263,0.0,
2004-01-16 00:00:00+00:00,2.936295986175537,3.019258975982666,2.882962942123413,2.730417251586914,10800,0.0,
2004-01-20 00:00:00+00:00,2.942222118377685,3.02222204208374,2.9007411003112797,2.768451690673828,20925,0.0,
2004-01-21 00:00:00+00:00,3.016295909881592,3.2118520736694336,2.936295986175537,2.7440011501312256,33413,0.0,
2004-01-22 00:00:00+00:00,2.998518943786621,3.105185031890869,2.880000114440918,2.722266674041748,23963,0.0,
