date,VIRX_Open,VIRX_High,VIRX_Low,VIRX_Close,VIRX_Volume,VIRX_Dividends,VIRX_Stock Splits
2005-11-16 00:00:00+00:00,6631.5791015625,6682.10546875,6189.4736328125,6404.21044921875,12,,
2005-11-17 00:00:00+00:00,6644.21044921875,6694.73681640625,6315.78955078125,6517.89453125,14,,
2005-11-18 00:00:00+00:00,6618.947265625,6656.84228515625,6341.052734375,6644.21044921875,44,,
2005-11-21 00:00:00+00:00,6821.052734375,6947.36865234375,6366.31591796875,6492.63134765625,27,,
2005-11-22 00:00:00+00:00,6783.15771484375,6821.052734375,6505.26318359375,6517.89453125,45,,
2005-11-23 00:00:00+00:00,6517.89453125,6631.5791015625,6517.89453125,6631.5791015625,1,,
2005-11-25 00:00:00+00:00,6631.5791015625,6631.5791015625,6631.5791015625,6631.5791015625,0,,
2005-11-28 00:00:00+00:00,6821.052734375,6821.052734375,6631.5791015625,6631.5791015625,20,,
2005-11-29 00:00:00+00:00,6821.052734375,6858.947265625,6568.4208984375,6631.5791015625,26,,
2005-11-30 00:00:00+00:00,6631.5791015625,6745.26318359375,6631.5791015625,6745.26318359375,2,,
2005-12-01 00:00:00+00:00,6745.26318359375,6745.26318359375,6467.36865234375,6568.4208984375,26,,
2005-12-02 00:00:00+00:00,6783.15771484375,6783.15771484375,6454.73681640625,6467.36865234375,16,,
2005-12-05 00:00:00+00:00,6442.10546875,6568.4208984375,6341.052734375,6404.21044921875,11,,
2005-12-06 00:00:00+00:00,6442.10546875,6442.10546875,6214.73681640625,6315.78955078125,69,,
2005-12-07 00:00:00+00:00,6442.10546875,6442.10546875,6189.4736328125,6214.73681640625,10,,
2005-12-08 00:00:00+00:00,6252.63134765625,6315.78955078125,6252.63134765625,6315.78955078125,9,,
2005-12-09 00:00:00+00:00,6366.31591796875,6568.4208984375,6315.78955078125,6366.31591796875,22,,
2005-12-12 00:00:00+00:00,6315.78955078125,6555.78955078125,6063.15771484375,6378.947265625,15,,
2005-12-13 00:00:00+00:00,6315.78955078125,6328.4208984375,6202.10546875,6315.78955078125,15,,
2005-12-14 00:00:00+00:00,6265.26318359375,6277.89453125,6138.947265625,6202.10546875,14,,
2005-12-15 00:00:00+00:00,6265.26318359375,6290.5263671875,6075.78955078125,6290.5263671875,11,,
2005-12-16 00:00:00+00:00,6214.73681640625,6214.73681640625,5936.84228515625,5974.73681640625,19,,
2005-12-19 00:00:00+00:00,5936.84228515625,6101.052734375,5747.36865234375,5949.4736328125,10,,
2005-12-20 00:00:00+00:00,5823.15771484375,5962.10546875,5823.15771484375,5886.31591796875,17,,
2005-12-21 00:00:00+00:00,5974.73681640625,6442.10546875,5861.052734375,6265.26318359375,21,,
2005-12-22 00:00:00+00:00,6391.5791015625,6391.5791015625,6189.4736328125,6252.63134765625,13,,
2005-12-23 00:00:00+00:00,6454.73681640625,6454.73681640625,5936.84228515625,5949.4736328125,9,,
2005-12-27 00:00:00+00:00,6505.26318359375,6505.26318359375,6252.63134765625,6366.31591796875,5,,
2005-12-28 00:00:00+00:00,6341.052734375,6341.052734375,6315.78955078125,6341.052734375,2,,
2005-12-29 00:00:00+00:00,6277.89453125,6366.31591796875,5936.84228515625,6315.78955078125,8,,
2005-12-30 00:00:00+00:00,6429.4736328125,6454.73681640625,6240.0,6290.5263671875,4,,
2006-01-03 00:00:00+00:00,6517.89453125,6517.89453125,6315.78955078125,6492.63134765625,8,,
2006-01-04 00:00:00+00:00,6517.89453125,6947.36865234375,6315.78955078125,6404.21044921875,15,,
2006-01-05 00:00:00+00:00,6694.73681640625,6694.73681640625,6315.78955078125,6442.10546875,67,,
2006-01-06 00:00:00+00:00,6568.4208984375,6631.5791015625,6391.5791015625,6631.5791015625,5,,
2006-01-09 00:00:00+00:00,6694.73681640625,6694.73681640625,6378.947265625,6606.31591796875,9,,
2006-01-10 00:00:00+00:00,6694.73681640625,6694.73681640625,6467.36865234375,6467.36865234375,10,,
2006-01-11 00:00:00+00:00,6467.36865234375,6467.36865234375,6315.78955078125,6315.78955078125,8,,
2006-01-12 00:00:00+00:00,6328.4208984375,6480.0,6202.10546875,6202.10546875,12,,
2006-01-13 00:00:00+00:00,6202.10546875,6315.78955078125,6202.10546875,6265.26318359375,5,,
2006-01-17 00:00:00+00:00,6012.63134765625,6252.63134765625,5684.21044921875,5886.31591796875,28,,
2006-01-18 00:00:00+00:00,5936.84228515625,6063.15771484375,5886.31591796875,5886.31591796875,5,,
2006-01-19 00:00:00+00:00,6012.63134765625,6075.78955078125,5936.84228515625,6075.78955078125,6,,
2006-01-20 00:00:00+00:00,6000.0,6000.0,5886.31591796875,5886.31591796875,13,,
2006-01-23 00:00:00+00:00,5936.84228515625,6101.052734375,5911.5791015625,5936.84228515625,5,,
2006-01-24 00:00:00+00:00,6063.15771484375,6126.31591796875,5898.947265625,6126.31591796875,4,,
2006-01-25 00:00:00+00:00,6189.4736328125,6315.78955078125,6138.947265625,6315.78955078125,7,,
2006-01-26 00:00:00+00:00,6315.78955078125,6315.78955078125,5886.31591796875,6063.15771484375,3,,
2006-01-27 00:00:00+00:00,6012.63134765625,6113.68408203125,5924.21044921875,5924.21044921875,3,,
2006-01-30 00:00:00+00:00,6277.89453125,6277.89453125,5936.84228515625,5987.36865234375,15,,
2006-01-31 00:00:00+00:00,6240.0,6240.0,5873.68408203125,5949.4736328125,4,,
2006-02-01 00:00:00+00:00,6214.73681640625,6214.73681640625,5760.0,5785.26318359375,10,,
2006-02-02 00:00:00+00:00,5835.78955078125,5949.4736328125,5823.15771484375,5936.84228515625,7,,
2006-02-03 00:00:00+00:00,5987.36865234375,5987.36865234375,5936.84228515625,5949.4736328125,10,,
2006-02-06 00:00:00+00:00,5936.84228515625,5936.84228515625,5646.31591796875,5709.4736328125,39,,
2006-02-07 00:00:00+00:00,5873.68408203125,5936.84228515625,5810.5263671875,5936.84228515625,38,,
2006-02-08 00:00:00+00:00,6050.5263671875,6050.5263671875,5747.36865234375,5924.21044921875,4,,
2006-02-09 00:00:00+00:00,5987.36865234375,6189.4736328125,5709.4736328125,6000.0,35,,
2006-02-10 00:00:00+00:00,6025.26318359375,6126.31591796875,5684.21044921875,5936.84228515625,18,,
2006-02-13 00:00:00+00:00,5949.4736328125,6126.31591796875,5936.84228515625,6037.89453125,7,,
2006-02-14 00:00:00+00:00,6113.68408203125,6378.947265625,6012.63134765625,6315.78955078125,28,,
2006-02-15 00:00:00+00:00,6568.4208984375,6568.4208984375,6378.947265625,6530.5263671875,12,,
2006-02-16 00:00:00+00:00,6505.26318359375,6505.26318359375,6290.5263671875,6303.15771484375,7,,
2006-02-17 00:00:00+00:00,6290.5263671875,6480.0,6138.947265625,6467.36865234375,3,,
2006-02-21 00:00:00+00:00,6467.36865234375,6618.947265625,6391.5791015625,6416.84228515625,12,,
2006-02-22 00:00:00+00:00,6555.78955078125,6644.21044921875,6442.10546875,6505.26318359375,17,,
2006-02-23 00:00:00+00:00,6378.947265625,6745.26318359375,6378.947265625,6732.63134765625,26,,
2006-02-24 00:00:00+00:00,6757.89453125,6884.21044921875,6757.89453125,6884.21044921875,6,,
2006-02-27 00:00:00+00:00,6884.21044921875,7578.947265625,6884.21044921875,7351.5791015625,31,,
2006-02-28 00:00:00+00:00,7073.68408203125,7389.4736328125,7048.4208984375,7263.15771484375,56,,
2006-03-01 00:00:00+00:00,7364.21044921875,7642.10546875,6858.947265625,7642.10546875,23,,
2006-03-02 00:00:00+00:00,7642.10546875,8602.10546875,7263.15771484375,7263.15771484375,40,,
2006-03-03 00:00:00+00:00,7212.63134765625,7743.15771484375,6947.36865234375,7440.0,5,,
2006-03-06 00:00:00+00:00,7351.5791015625,7730.5263671875,6909.4736328125,6997.89453125,5,,
2006-03-07 00:00:00+00:00,6757.89453125,7376.84228515625,6745.26318359375,6858.947265625,8,,
2006-03-08 00:00:00+00:00,7288.4208984375,7288.4208984375,6909.4736328125,6909.4736328125,13,,
2006-03-09 00:00:00+00:00,7162.10546875,7427.36865234375,7023.15771484375,7136.84228515625,24,,
2006-03-10 00:00:00+00:00,7680.0,7705.26318359375,7389.4736328125,7452.63134765625,51,,
2006-03-13 00:00:00+00:00,7806.31591796875,7806.31591796875,7528.4208984375,7578.947265625,27,,
2006-03-14 00:00:00+00:00,7705.26318359375,7970.5263671875,7187.36865234375,7427.36865234375,38,,
2006-03-15 00:00:00+00:00,7427.36865234375,7427.36865234375,7326.31591796875,7364.21044921875,65,,
2006-03-16 00:00:00+00:00,7553.68408203125,8210.5263671875,7553.68408203125,7856.84228515625,31,,
2006-03-17 00:00:00+00:00,8122.10546875,8816.841796875,8122.10546875,8753.6845703125,80,,
2006-03-20 00:00:00+00:00,8842.10546875,8842.10546875,8286.3154296875,8475.7890625,113,,
2006-03-21 00:00:00+00:00,8652.6318359375,8905.2626953125,8589.4736328125,8829.4736328125,74,,
2006-03-22 00:00:00+00:00,8917.89453125,8917.89453125,8690.5263671875,8778.947265625,50,,
2006-03-23 00:00:00+00:00,8905.2626953125,9157.89453125,8475.7890625,8816.841796875,71,,
2006-03-24 00:00:00+00:00,8968.4208984375,8968.4208984375,8741.052734375,8753.6845703125,38,,
2006-03-27 00:00:00+00:00,8715.7890625,9044.2109375,8715.7890625,8892.6318359375,32,,
2006-03-28 00:00:00+00:00,8905.2626953125,9347.3681640625,8842.10546875,9006.3154296875,41,,
2006-03-29 00:00:00+00:00,9094.7373046875,9347.3681640625,9006.3154296875,9271.5791015625,29,,
2006-03-30 00:00:00+00:00,9183.158203125,9347.3681640625,8715.7890625,9031.5791015625,33,,
2006-03-31 00:00:00+00:00,8943.158203125,9082.10546875,8652.6318359375,8880.0,17,,
2006-04-03 00:00:00+00:00,8880.0,8981.052734375,8778.947265625,8905.2626953125,20,,
2006-04-04 00:00:00+00:00,9006.3154296875,9157.89453125,8778.947265625,8778.947265625,24,,
2006-04-05 00:00:00+00:00,8778.947265625,8829.4736328125,8362.10546875,8576.841796875,260,,
2006-04-06 00:00:00+00:00,8463.158203125,9031.5791015625,8463.158203125,8778.947265625,28,,
2006-04-07 00:00:00+00:00,8829.4736328125,9107.3681640625,8766.3154296875,8842.10546875,68,,
2006-04-10 00:00:00+00:00,8842.10546875,9018.947265625,8526.3154296875,8842.10546875,104,,
2006-04-11 00:00:00+00:00,8880.0,8993.6845703125,8526.3154296875,8842.10546875,26,,
2006-04-12 00:00:00+00:00,8551.5791015625,8829.4736328125,8084.21044921875,8084.21044921875,61,,
2006-04-13 00:00:00+00:00,8021.052734375,8210.5263671875,7995.78955078125,8147.36865234375,58,,
2006-04-17 00:00:00+00:00,8400.0,8400.0,8071.5791015625,8210.5263671875,184,,
2006-04-18 00:00:00+00:00,8311.5791015625,8311.5791015625,8160.0,8210.5263671875,37,,
2006-04-19 00:00:00+00:00,8286.3154296875,8286.3154296875,8084.21044921875,8210.5263671875,28,,
2006-04-20 00:00:00+00:00,8210.5263671875,8223.158203125,7806.31591796875,7894.73681640625,37,,
2006-04-21 00:00:00+00:00,8109.4736328125,8210.5263671875,7831.5791015625,8147.36865234375,36,,
2006-04-24 00:00:00+00:00,8248.4208984375,8248.4208984375,8147.36865234375,8210.5263671875,27,,
2006-04-25 00:00:00+00:00,8210.5263671875,8210.5263671875,8008.4208984375,8210.5263671875,28,,
2006-04-26 00:00:00+00:00,8210.5263671875,8210.5263671875,8021.052734375,8147.36865234375,55,,
2006-04-27 00:00:00+00:00,8197.89453125,8210.5263671875,7970.5263671875,8084.21044921875,63,,
2006-04-28 00:00:00+00:00,7957.89453125,8981.052734375,7957.89453125,8614.7373046875,47,,
2006-05-01 00:00:00+00:00,8715.7890625,8842.10546875,8652.6318359375,8715.7890625,48,,
2006-05-02 00:00:00+00:00,8829.4736328125,8943.158203125,8627.3681640625,8690.5263671875,38,,
2006-05-03 00:00:00+00:00,8766.3154296875,8968.4208984375,8652.6318359375,8791.5791015625,48,,
2006-05-04 00:00:00+00:00,8778.947265625,8892.6318359375,8122.10546875,8842.10546875,51,,
2006-05-05 00:00:00+00:00,8905.2626953125,8905.2626953125,8526.3154296875,8576.841796875,35,,
2006-05-08 00:00:00+00:00,8640.0,8778.947265625,8526.3154296875,8652.6318359375,19,,
2006-05-09 00:00:00+00:00,8652.6318359375,8816.841796875,8248.4208984375,8576.841796875,25,,
2006-05-10 00:00:00+00:00,8703.158203125,8880.0,8463.158203125,8614.7373046875,28,,
2006-05-11 00:00:00+00:00,8753.6845703125,8842.10546875,8463.158203125,8526.3154296875,20,,
2006-05-12 00:00:00+00:00,8753.6845703125,8867.3681640625,8400.0,8526.3154296875,37,,
2006-05-15 00:00:00+00:00,8324.2109375,8513.6845703125,8210.5263671875,8463.158203125,43,,
2006-05-16 00:00:00+00:00,8374.7373046875,8501.052734375,8122.10546875,8501.052734375,50,,
2006-05-17 00:00:00+00:00,8488.4208984375,8501.052734375,8197.89453125,8210.5263671875,32,,
2006-05-18 00:00:00+00:00,8387.3681640625,8387.3681640625,8185.26318359375,8210.5263671875,29,,
2006-05-19 00:00:00+00:00,8336.841796875,8425.2626953125,8084.21044921875,8210.5263671875,45,,
2006-05-22 00:00:00+00:00,8223.158203125,8336.841796875,8058.947265625,8058.947265625,19,,
2006-05-23 00:00:00+00:00,8096.84228515625,8210.5263671875,8084.21044921875,8096.84228515625,18,,
2006-05-24 00:00:00+00:00,8096.84228515625,8147.36865234375,7970.5263671875,8096.84228515625,25,,
2006-05-25 00:00:00+00:00,8021.052734375,8084.21044921875,8021.052734375,8084.21044921875,12,,
2006-05-26 00:00:00+00:00,8084.21044921875,8084.21044921875,8021.052734375,8046.31591796875,14,,
2006-05-30 00:00:00+00:00,8147.36865234375,8210.5263671875,7705.26318359375,8021.052734375,49,,
2006-05-31 00:00:00+00:00,8084.21044921875,8084.21044921875,7793.68408203125,7920.0,66,,
2006-06-01 00:00:00+00:00,8084.21044921875,8084.21044921875,7844.21044921875,8084.21044921875,39,,
2006-06-02 00:00:00+00:00,8021.052734375,8147.36865234375,7844.21044921875,7882.10546875,14,,
2006-06-05 00:00:00+00:00,7945.26318359375,8084.21044921875,7465.26318359375,7591.5791015625,32,,
2006-06-06 00:00:00+00:00,7743.15771484375,8084.21044921875,7717.89453125,7894.73681640625,60,,
2006-06-07 00:00:00+00:00,7932.63134765625,7970.5263671875,7793.68408203125,7806.31591796875,38,,
2006-06-08 00:00:00+00:00,7920.0,7957.89453125,7730.5263671875,7894.73681640625,53,,
2006-06-09 00:00:00+00:00,7907.36865234375,7907.36865234375,7793.68408203125,7806.31591796875,42,,
2006-06-12 00:00:00+00:00,7957.89453125,7957.89453125,7717.89453125,7945.26318359375,30,,
2006-06-13 00:00:00+00:00,8033.68408203125,8033.68408203125,7806.31591796875,7806.31591796875,22,,
2006-06-14 00:00:00+00:00,7945.26318359375,8071.5791015625,7591.5791015625,7591.5791015625,44,,
2006-06-15 00:00:00+00:00,7768.4208984375,7793.68408203125,7427.36865234375,7591.5791015625,17,,
2006-06-16 00:00:00+00:00,7629.4736328125,7629.4736328125,7313.68408203125,7591.5791015625,33,,
2006-06-19 00:00:00+00:00,7970.5263671875,8058.947265625,7793.68408203125,7856.84228515625,17,,
2006-06-20 00:00:00+00:00,7907.36865234375,7957.89453125,7680.0,7692.63134765625,15,,
2006-06-21 00:00:00+00:00,7705.26318359375,7957.89453125,7680.0,7945.26318359375,9,,
2006-06-22 00:00:00+00:00,7755.78955078125,7945.26318359375,7680.0,7831.5791015625,48,,
2006-06-23 00:00:00+00:00,7793.68408203125,7932.63134765625,7680.0,7869.4736328125,6,,
2006-06-26 00:00:00+00:00,7680.0,7932.63134765625,7680.0,7907.36865234375,3,,
2006-06-27 00:00:00+00:00,7869.4736328125,7945.26318359375,7680.0,7844.21044921875,8,,
2006-06-28 00:00:00+00:00,7818.947265625,7957.89453125,7642.10546875,7642.10546875,12,,
2006-06-29 00:00:00+00:00,7591.5791015625,7831.5791015625,7553.68408203125,7591.5791015625,14,,
2006-06-30 00:00:00+00:00,7604.21044921875,7831.5791015625,7515.78955078125,7831.5791015625,25,,
2006-07-03 00:00:00+00:00,7781.052734375,7806.31591796875,7604.21044921875,7692.63134765625,16,,
2006-07-05 00:00:00+00:00,7528.4208984375,7692.63134765625,6821.052734375,6821.052734375,42,,
2006-07-06 00:00:00+00:00,6795.78955078125,7768.4208984375,6795.78955078125,7667.36865234375,48,,
2006-07-07 00:00:00+00:00,7781.052734375,7806.31591796875,7667.36865234375,7667.36865234375,24,,
2006-07-10 00:00:00+00:00,7818.947265625,7818.947265625,7578.947265625,7705.26318359375,6,,
2006-07-11 00:00:00+00:00,7705.26318359375,7705.26318359375,7477.89453125,7503.15771484375,17,,
2006-07-12 00:00:00+00:00,7465.26318359375,7705.26318359375,7465.26318359375,7490.5263671875,9,,
2006-07-13 00:00:00+00:00,7465.26318359375,7781.052734375,6947.36865234375,6947.36865234375,12,,
2006-07-14 00:00:00+00:00,6947.36865234375,7440.0,6858.947265625,6871.5791015625,54,,
2006-07-17 00:00:00+00:00,7061.052734375,7111.5791015625,6821.052734375,6821.052734375,19,,
2006-07-18 00:00:00+00:00,6896.84228515625,6947.36865234375,6454.73681640625,6505.26318359375,25,,
2006-07-19 00:00:00+00:00,6757.89453125,6884.21044921875,6328.4208984375,6328.4208984375,12,,
2006-07-20 00:00:00+00:00,6454.73681640625,6505.26318359375,6113.68408203125,6202.10546875,23,,
2006-07-21 00:00:00+00:00,6783.15771484375,6821.052734375,6189.4736328125,6303.15771484375,58,,
2006-07-24 00:00:00+00:00,6328.4208984375,6378.947265625,6138.947265625,6189.4736328125,10,,
2006-07-25 00:00:00+00:00,6151.5791015625,6315.78955078125,6138.947265625,6252.63134765625,37,,
2006-07-26 00:00:00+00:00,6214.73681640625,6303.15771484375,6126.31591796875,6189.4736328125,10,,
2006-07-27 00:00:00+00:00,6138.947265625,6416.84228515625,6063.15771484375,6063.15771484375,32,,
2006-07-28 00:00:00+00:00,6025.26318359375,6303.15771484375,5936.84228515625,5936.84228515625,29,,
2006-07-31 00:00:00+00:00,6050.5263671875,6429.4736328125,5557.89453125,5608.4208984375,83,,
2006-08-01 00:00:00+00:00,5684.21044921875,6290.5263671875,5595.78955078125,5734.73681640625,63,,
2006-08-02 00:00:00+00:00,5709.4736328125,5987.36865234375,5305.26318359375,5330.5263671875,257,,
2006-08-03 00:00:00+00:00,6037.89453125,6037.89453125,5583.15771484375,5633.68408203125,42,,
2006-08-04 00:00:00+00:00,5633.68408203125,6113.68408203125,5633.68408203125,5633.68408203125,18,,
2006-08-07 00:00:00+00:00,5810.5263671875,5810.5263671875,5381.052734375,5532.63134765625,18,,
2006-08-08 00:00:00+00:00,5570.5263671875,5936.84228515625,5456.84228515625,5608.4208984375,27,,
2006-08-09 00:00:00+00:00,5633.68408203125,6037.89453125,5507.36865234375,5570.5263671875,23,,
2006-08-10 00:00:00+00:00,5797.89453125,5797.89453125,5229.4736328125,5772.63134765625,33,,
2006-08-11 00:00:00+00:00,5696.84228515625,5987.36865234375,5595.78955078125,5747.36865234375,31,,
2006-08-14 00:00:00+00:00,5545.26318359375,6290.5263671875,5317.89453125,6189.4736328125,15,,
2006-08-15 00:00:00+00:00,6012.63134765625,6315.78955078125,6000.0,6315.78955078125,11,,
2006-08-16 00:00:00+00:00,6126.31591796875,6290.5263671875,6063.15771484375,6126.31591796875,22,,
2006-08-17 00:00:00+00:00,5987.36865234375,6277.89453125,5924.21044921875,6101.052734375,21,,
2006-08-18 00:00:00+00:00,5898.947265625,6290.5263671875,5861.052734375,6290.5263671875,25,,
2006-08-21 00:00:00+00:00,6012.63134765625,6277.89453125,5873.68408203125,6164.21044921875,18,,
2006-08-22 00:00:00+00:00,5886.31591796875,6227.36865234375,5785.26318359375,5873.68408203125,15,,
2006-08-23 00:00:00+00:00,5760.0,6151.5791015625,5760.0,6000.0,11,,
2006-08-24 00:00:00+00:00,5949.4736328125,6315.78955078125,5760.0,6240.0,40,,
2006-08-25 00:00:00+00:00,6126.31591796875,6303.15771484375,6000.0,6088.4208984375,11,,
2006-08-28 00:00:00+00:00,6000.0,6290.5263671875,5873.68408203125,6176.84228515625,27,,
2006-08-29 00:00:00+00:00,6126.31591796875,6290.5263671875,5936.84228515625,6252.63134765625,33,,
2006-08-30 00:00:00+00:00,6303.15771484375,6303.15771484375,6138.947265625,6227.36865234375,4,,
2006-08-31 00:00:00+00:00,6277.89453125,7326.31591796875,6252.63134765625,6707.36865234375,29,,
2006-09-01 00:00:00+00:00,6606.31591796875,6720.0,6328.4208984375,6416.84228515625,8,,
2006-09-05 00:00:00+00:00,6530.5263671875,6795.78955078125,6530.5263671875,6732.63134765625,14,,
2006-09-06 00:00:00+00:00,6833.68408203125,6909.4736328125,6694.73681640625,6821.052734375,14,,
2006-09-07 00:00:00+00:00,6821.052734375,7313.68408203125,6821.052734375,7313.68408203125,4,,
2006-09-08 00:00:00+00:00,7237.89453125,7831.5791015625,7237.89453125,7717.89453125,10,,
2006-09-11 00:00:00+00:00,7806.31591796875,7806.31591796875,7616.84228515625,7768.4208984375,8,,
2006-09-12 00:00:00+00:00,7692.63134765625,7705.26318359375,7503.15771484375,7604.21044921875,6,,
2006-09-13 00:00:00+00:00,7629.4736328125,7629.4736328125,7073.68408203125,7149.4736328125,5,,
2006-09-14 00:00:00+00:00,7048.4208984375,7124.21044921875,6581.052734375,6581.052734375,15,,
2006-09-15 00:00:00+00:00,6694.73681640625,6694.73681640625,6176.84228515625,6328.4208984375,26,,
2006-09-18 00:00:00+00:00,6378.947265625,6429.4736328125,6290.5263671875,6404.21044921875,30,,
2006-09-19 00:00:00+00:00,6404.21044921875,6454.73681640625,6404.21044921875,6454.73681640625,2,,
2006-09-20 00:00:00+00:00,6391.5791015625,6896.84228515625,6391.5791015625,6795.78955078125,8,,
2006-09-21 00:00:00+00:00,6757.89453125,6783.15771484375,6732.63134765625,6770.5263671875,1,,
2006-09-22 00:00:00+00:00,6720.0,6720.0,6720.0,6720.0,0,,
2006-09-25 00:00:00+00:00,6720.0,6808.4208984375,6214.73681640625,6214.73681640625,24,,
2006-09-26 00:00:00+00:00,6353.68408203125,6429.4736328125,6214.73681640625,6429.4736328125,11,,
2006-09-27 00:00:00+00:00,6682.10546875,6821.052734375,6378.947265625,6568.4208984375,13,,
2006-09-28 00:00:00+00:00,6530.5263671875,6530.5263671875,5949.4736328125,6315.78955078125,18,,
2006-09-29 00:00:00+00:00,6164.21044921875,6391.5791015625,6164.21044921875,6391.5791015625,11,,
2006-10-02 00:00:00+00:00,6315.78955078125,6328.4208984375,6037.89453125,6176.84228515625,4,,
2006-10-03 00:00:00+00:00,6214.73681640625,6303.15771484375,6214.73681640625,6290.5263671875,1,,
2006-10-04 00:00:00+00:00,6290.5263671875,6290.5263671875,6113.68408203125,6113.68408203125,5,,
2006-10-05 00:00:00+00:00,6315.78955078125,6315.78955078125,5949.4736328125,6164.21044921875,7,,
2006-10-06 00:00:00+00:00,6037.89453125,6315.78955078125,6037.89453125,6315.78955078125,9,,
2006-10-09 00:00:00+00:00,6315.78955078125,6315.78955078125,6214.73681640625,6214.73681640625,4,,
2006-10-10 00:00:00+00:00,6328.4208984375,6555.78955078125,6328.4208984375,6555.78955078125,8,,
2006-10-11 00:00:00+00:00,6517.89453125,6517.89453125,6492.63134765625,6505.26318359375,2,,
2006-10-12 00:00:00+00:00,6404.21044921875,6404.21044921875,6378.947265625,6404.21044921875,1,,
2006-10-13 00:00:00+00:00,6315.78955078125,6328.4208984375,5418.947265625,6126.31591796875,24,,
2006-10-16 00:00:00+00:00,6214.73681640625,6328.4208984375,6189.4736328125,6290.5263671875,2,,
2006-10-17 00:00:00+00:00,6290.5263671875,6429.4736328125,6290.5263671875,6429.4736328125,3,,
2006-10-18 00:00:00+00:00,6442.10546875,6568.4208984375,6303.15771484375,6543.15771484375,7,,
2006-10-19 00:00:00+00:00,6555.78955078125,6555.78955078125,6442.10546875,6517.89453125,5,,
