date,DLR_Open,DLR_High,DLR_Low,DLR_Close,DLR_Volume,DLR_Dividends,DLR_Stock Splits
2004-10-29 00:00:00+00:00,12.0,12.010000228881836,12.0,5.401808738708496,5951800,0.0,
2004-11-01 00:00:00+00:00,12.0,12.010000228881836,12.0,5.401808738708496,764400,0.0,
2004-11-02 00:00:00+00:00,12.0,12.010000228881836,12.0,5.401808738708496,950100,0.0,
2004-11-03 00:00:00+00:00,12.020000457763672,12.199999809265137,12.010000228881836,5.46933650970459,433600,0.0,
2004-11-04 00:00:00+00:00,12.18000030517578,12.18000030517578,12.050000190734863,5.428822040557861,311200,0.0,
2004-11-05 00:00:00+00:00,12.050000190734863,12.100000381469728,12.0,5.437824726104736,391800,0.0,
2004-11-08 00:00:00+00:00,12.130000114440918,12.130000114440918,12.0,5.406312942504883,91100,0.0,
2004-11-09 00:00:00+00:00,12.0,12.0600004196167,12.0,5.406312942504883,97600,0.0,
2004-11-10 00:00:00+00:00,12.0,12.039999961853027,12.0,5.406312942504883,177500,0.0,
2004-11-11 00:00:00+00:00,12.0,12.020000457763672,12.0,5.410815238952637,92700,0.0,
2004-11-12 00:00:00+00:00,12.010000228881836,12.380000114440918,12.010000228881836,5.532354354858398,354900,0.0,
2004-11-15 00:00:00+00:00,12.31999969482422,12.449999809265137,12.199999809265137,5.57736873626709,268100,0.0,
2004-11-16 00:00:00+00:00,12.489999771118164,12.649999618530272,12.3100004196167,5.626885890960693,252500,0.0,
2004-11-17 00:00:00+00:00,12.550000190734863,12.600000381469728,12.350000381469728,5.631389617919922,425000,0.0,
2004-11-18 00:00:00+00:00,12.5,12.739999771118164,12.5,5.725919723510742,179700,0.0,
2004-11-19 00:00:00+00:00,12.720000267028809,12.739999771118164,12.5,5.721421718597412,202600,0.0,
2004-11-22 00:00:00+00:00,12.609999656677246,12.729999542236328,12.510000228881836,5.685408592224121,105200,0.0,
2004-11-23 00:00:00+00:00,12.550000190734863,12.949999809265137,12.520000457763672,5.761932373046875,204200,0.0,
2004-11-24 00:00:00+00:00,12.75,12.949999809265137,12.699999809265137,5.757431507110596,141700,0.0,
2004-11-26 00:00:00+00:00,12.399999618530272,12.779999732971191,12.399999618530272,5.694411754608154,42900,0.0,
2004-11-29 00:00:00+00:00,12.649999618530272,12.75,12.550000190734863,5.707915306091309,174200,0.0,
2004-11-30 00:00:00+00:00,12.65999984741211,12.850000381469728,12.649999618530272,5.7439284324646,148800,0.0,
2004-12-01 00:00:00+00:00,12.65999984741211,13.170000076293944,12.65999984741211,5.919486999511719,162500,0.0,
2004-12-02 00:00:00+00:00,13.050000190734863,13.06999969482422,12.779999732971191,5.829455852508545,212800,0.0,
2004-12-03 00:00:00+00:00,12.899999618530272,13.199999809265137,12.899999618530272,5.919486999511719,138300,0.0,
2004-12-06 00:00:00+00:00,13.15999984741211,13.1899995803833,13.050000190734863,5.905980587005615,126600,0.0,
2004-12-07 00:00:00+00:00,13.0600004196167,13.199999809265137,13.0,5.851963996887207,116200,0.0,
2004-12-08 00:00:00+00:00,12.800000190734863,13.0,12.699999809265137,5.788942813873291,112300,0.0,
2004-12-09 00:00:00+00:00,12.859999656677246,12.949999809265137,12.5,5.784439563751221,139200,0.0,
2004-12-10 00:00:00+00:00,12.75,13.050000190734863,12.550000190734863,5.838458061218262,186000,0.0,
2004-12-13 00:00:00+00:00,12.869999885559082,13.039999961853027,12.699999809265137,5.811453342437744,215700,0.0,
2004-12-14 00:00:00+00:00,12.8100004196167,13.100000381469728,12.789999961853027,5.806950569152832,169400,0.0,
2004-12-15 00:00:00+00:00,13.0,13.140000343322754,12.890000343322754,5.874469757080078,200300,0.0,
2004-12-16 00:00:00+00:00,13.029999732971191,13.09000015258789,12.93000030517578,5.874469757080078,230000,0.0,
2004-12-17 00:00:00+00:00,13.050000190734863,13.550000190734863,12.9399995803833,6.032022953033447,887700,0.0,
2004-12-20 00:00:00+00:00,13.5,13.5,13.0,6.005014896392822,222800,0.0,
2004-12-21 00:00:00+00:00,13.399999618530272,13.5,13.289999961853027,6.054533004760742,82700,0.0,
2004-12-22 00:00:00+00:00,13.399999618530272,13.699999809265137,13.210000038146973,6.167068004608154,194000,0.0,
2004-12-23 00:00:00+00:00,13.699999809265137,14.100000381469728,13.649999618530272,6.2751078605651855,107900,0.0,
2004-12-27 00:00:00+00:00,14.0,14.039999961853027,13.520000457763672,6.122054100036621,112500,0.0,
2004-12-28 00:00:00+00:00,13.68000030517578,13.770000457763672,13.470000267028809,6.090545177459717,111100,0.0,
2004-12-29 00:00:00+00:00,12.949999809265137,13.470000267028809,12.949999809265137,6.047736167907715,109400,0.156,
2004-12-30 00:00:00+00:00,13.329999923706056,13.56999969482422,13.199999809265137,6.056841850280762,48900,0.0,
2004-12-31 00:00:00+00:00,13.289999961853027,13.6899995803833,13.289999961853027,6.13426399230957,55500,0.0,
2005-01-03 00:00:00+00:00,13.539999961853027,13.600000381469728,13.390000343322754,6.188908100128174,189100,0.0,
2005-01-04 00:00:00+00:00,13.609999656677246,13.770000457763672,13.550000190734863,6.216235637664795,154400,0.0,
2005-01-05 00:00:00+00:00,13.600000381469728,13.65999984741211,12.5,6.011303901672363,302600,0.0,
2005-01-06 00:00:00+00:00,13.100000381469728,13.649999618530272,13.0,6.097830295562744,93300,0.0,
2005-01-07 00:00:00+00:00,13.420000076293944,13.420000076293944,13.079999923706056,6.038629531860352,124300,0.0,
2005-01-10 00:00:00+00:00,13.199999809265137,13.739999771118164,13.100000381469728,6.056841850280762,79800,0.0,
2005-01-11 00:00:00+00:00,13.300000190734863,13.529999732971191,13.050000190734863,6.038629531860352,136400,0.0,
2005-01-12 00:00:00+00:00,13.270000457763672,13.399999618530272,13.199999809265137,6.056841850280762,111600,0.0,
2005-01-13 00:00:00+00:00,13.300000190734863,13.600000381469728,13.279999732971191,6.0887227058410645,77500,0.0,
2005-01-14 00:00:00+00:00,13.380000114440918,13.770000457763672,13.380000114440918,6.188908100128174,28100,0.0,
2005-01-18 00:00:00+00:00,13.489999771118164,13.800000190734863,13.229999542236328,6.23900318145752,185900,0.0,
2005-01-19 00:00:00+00:00,13.699999809265137,13.869999885559082,13.5,6.216235637664795,233600,0.0,
2005-01-20 00:00:00+00:00,13.600000381469728,13.649999618530272,13.399999618530272,6.1752471923828125,42100,0.0,
2005-01-21 00:00:00+00:00,13.600000381469728,13.640000343322754,13.460000038146973,6.193463325500488,51400,0.0,
2005-01-24 00:00:00+00:00,13.699999809265137,13.75,13.449999809265137,6.157031536102295,48000,0.0,
2005-01-25 00:00:00+00:00,13.5,13.65999984741211,13.5,6.147923469543457,61100,0.0,
2005-01-26 00:00:00+00:00,13.550000190734863,13.84000015258789,13.550000190734863,6.243559837341309,105300,0.0,
2005-01-27 00:00:00+00:00,13.630000114440918,13.800000190734863,13.56999969482422,6.23900318145752,106000,0.0,
2005-01-28 00:00:00+00:00,13.699999809265137,13.829999923706056,13.649999618530272,6.284544467926025,48100,0.0,
2005-01-31 00:00:00+00:00,13.850000381469728,14.0,13.789999961853027,6.284544467926025,64800,0.0,
2005-02-01 00:00:00+00:00,13.75,13.829999923706056,13.600000381469728,6.284544467926025,102900,0.0,
2005-02-02 00:00:00+00:00,13.850000381469728,14.029999732971191,13.84000015258789,6.352856159210205,118100,0.0,
2005-02-03 00:00:00+00:00,13.970000267028809,14.050000190734863,13.850000381469728,6.366517543792725,51200,0.0,
2005-02-04 00:00:00+00:00,13.979999542236328,14.050000190734863,13.93000030517578,6.357411861419678,122900,0.0,
2005-02-07 00:00:00+00:00,13.899999618530272,14.149999618530272,13.899999618530272,6.398394584655762,48300,0.0,
2005-02-08 00:00:00+00:00,13.949999809265137,14.09000015258789,13.93000030517578,6.375621795654297,251800,0.0,
2005-02-09 00:00:00+00:00,14.020000457763672,14.050000190734863,13.84000015258789,6.307314872741699,122000,0.0,
2005-02-10 00:00:00+00:00,13.899999618530272,14.220000267028809,13.899999618530272,6.425719261169434,75400,0.0,
2005-02-11 00:00:00+00:00,14.050000190734863,14.600000381469728,14.0,6.630648612976074,125800,0.0,
2005-02-14 00:00:00+00:00,14.600000381469728,14.630000114440918,14.399999618530272,6.603326320648193,120600,0.0,
2005-02-15 00:00:00+00:00,14.510000228881836,14.609999656677246,14.300000190734863,6.589664936065674,89700,0.0,
2005-02-16 00:00:00+00:00,14.399999618530272,14.550000190734863,14.399999618530272,6.603326320648193,115600,0.0,
2005-02-17 00:00:00+00:00,14.449999809265137,14.449999809265137,13.960000038146973,6.375621795654297,70000,0.0,
2005-02-18 00:00:00+00:00,14.050000190734863,14.100000381469728,13.920000076293944,6.375621795654297,78800,0.0,
2005-02-22 00:00:00+00:00,13.949999809265137,13.989999771118164,13.699999809265137,6.32097864151001,47100,0.0,
2005-02-23 00:00:00+00:00,13.880000114440918,13.949999809265137,13.800000190734863,6.307314872741699,55400,0.0,
2005-02-24 00:00:00+00:00,13.899999618530272,14.0,13.729999542236328,6.366517543792725,25100,0.0,
2005-02-25 00:00:00+00:00,14.0,14.06999969482422,14.0,6.398394584655762,54000,0.0,
2005-02-28 00:00:00+00:00,14.0,14.449999809265137,14.0,6.525907516479492,66600,0.0,
2005-03-01 00:00:00+00:00,14.350000381469728,14.350000381469728,13.739999771118164,6.489474773406982,129900,0.0,
2005-03-02 00:00:00+00:00,14.199999809265137,14.670000076293944,14.199999809265137,6.603326320648193,57100,0.0,
2005-03-03 00:00:00+00:00,14.550000190734863,14.75,14.300000190734863,6.562339782714844,21300,0.0,
2005-03-04 00:00:00+00:00,14.449999809265137,14.649999618530272,14.399999618530272,6.598771572113037,181100,0.0,
2005-03-07 00:00:00+00:00,14.5,14.699999809265137,14.449999809265137,6.612432479858398,43300,0.0,
2005-03-08 00:00:00+00:00,14.550000190734863,14.550000190734863,14.239999771118164,6.489474773406982,16200,0.0,
2005-03-09 00:00:00+00:00,14.149999618530272,14.380000114440918,14.0,6.494029521942139,46300,0.0,
2005-03-10 00:00:00+00:00,14.25,14.399999618530272,14.199999809265137,6.516796588897705,61900,0.0,
2005-03-11 00:00:00+00:00,14.15999984741211,14.210000038146973,13.920000076293944,6.476957321166992,204300,0.244,
2005-03-14 00:00:00+00:00,14.029999732971191,14.640000343322754,13.979999542236328,6.782735824584961,23900,0.0,
