date,HYB_Open,HYB_High,HYB_Low,HYB_Close,HYB_Volume,HYB_Dividends,HYB_Stock Splits
1988-08-01 00:00:00+00:00,51.25,51.875,51.25,1.0229674577713013,11820,0.0,
1988-08-02 00:00:00+00:00,51.25,51.875,50.625,1.0104913711547852,22640,0.0,
1988-08-03 00:00:00+00:00,51.25,51.25,50.625,1.0229674577713013,7420,0.0,
1988-08-04 00:00:00+00:00,51.25,51.875,50.625,1.0229674577713013,10880,0.0,
1988-08-05 00:00:00+00:00,51.875,51.875,50.625,1.0104913711547852,13340,0.0,
1988-08-08 00:00:00+00:00,51.25,51.875,51.25,1.0354422330856323,6000,0.0,
1988-08-09 00:00:00+00:00,51.25,51.25,50.625,1.0104913711547852,14360,0.0,
1988-08-10 00:00:00+00:00,50.625,51.25,50.625,1.0104913711547852,17640,0.0,
1988-08-11 00:00:00+00:00,50.625,51.25,50.625,1.0229674577713013,12780,0.0,
1988-08-12 00:00:00+00:00,51.25,51.25,50.625,1.0229674577713013,8100,0.0,
1988-08-15 00:00:00+00:00,50.625,51.25,50.0,1.0229674577713013,18080,0.0,
1988-08-16 00:00:00+00:00,51.25,51.25,50.625,1.0229674577713013,13420,0.0,
1988-08-17 00:00:00+00:00,50.625,50.625,50.0,1.022865891456604,10800,0.62,
1988-08-18 00:00:00+00:00,50.625,50.625,50.0,1.022865891456604,13380,0.0,
1988-08-19 00:00:00+00:00,50.0,50.625,50.0,1.022865891456604,14220,0.0,
1988-08-22 00:00:00+00:00,50.625,50.625,50.0,1.022865891456604,7520,0.0,
1988-08-23 00:00:00+00:00,50.0,50.625,49.375,1.0102378129959106,20940,0.0,
1988-08-24 00:00:00+00:00,50.0,50.0,48.75,0.9849827885627748,16220,0.0,
1988-08-25 00:00:00+00:00,49.375,49.375,48.125,0.9849827885627748,16200,0.0,
1988-08-26 00:00:00+00:00,48.75,49.375,48.75,0.9976100325584412,8140,0.0,
1988-08-29 00:00:00+00:00,49.375,49.375,48.75,0.9976100325584412,8740,0.0,
1988-08-30 00:00:00+00:00,49.375,49.375,48.75,0.9849827885627748,12700,0.0,
1988-08-31 00:00:00+00:00,49.375,50.0,48.75,1.0102378129959106,16640,0.0,
1988-09-01 00:00:00+00:00,50.0,50.0,45.0,0.9976100325584412,10900,0.0,
1988-09-02 00:00:00+00:00,49.375,50.625,49.375,1.0102378129959106,12160,0.0,
1988-09-06 00:00:00+00:00,50.625,50.625,50.0,1.0102378129959106,14060,0.0,
1988-09-07 00:00:00+00:00,50.0,50.625,50.0,1.022865891456604,12240,0.0,
1988-09-08 00:00:00+00:00,50.0,50.625,50.0,1.0102378129959106,17260,0.0,
1988-09-09 00:00:00+00:00,50.625,50.625,49.375,0.9976100325584412,17880,0.0,
1988-09-12 00:00:00+00:00,50.0,50.0,49.375,0.9976100325584412,8260,0.0,
1988-09-13 00:00:00+00:00,49.375,50.0,49.375,1.0102378129959106,9560,0.0,
1988-09-14 00:00:00+00:00,50.0,50.0,49.375,1.0102378129959106,20900,0.0,
1988-09-15 00:00:00+00:00,50.0,50.625,49.375,1.0102378129959106,15300,0.0,
1988-09-16 00:00:00+00:00,50.0,50.0,49.375,1.0102378129959106,19020,0.0,
1988-09-19 00:00:00+00:00,49.375,50.0,48.75,1.022921800613403,12560,0.62,
1988-09-20 00:00:00+00:00,49.375,50.0,48.75,1.0101360082626345,9280,0.0,
1988-09-21 00:00:00+00:00,50.0,50.0,49.375,1.0101360082626345,4200,0.0,
1988-09-22 00:00:00+00:00,49.375,50.0,48.75,0.997349202632904,6760,0.0,
1988-09-23 00:00:00+00:00,49.375,49.375,48.75,1.0101360082626345,12520,0.0,
1988-09-26 00:00:00+00:00,49.375,49.375,48.75,0.997349202632904,6120,0.0,
1988-09-27 00:00:00+00:00,49.375,50.0,48.75,1.022921800613403,9180,0.0,
1988-09-28 00:00:00+00:00,50.0,50.0,48.75,0.997349202632904,14640,0.0,
1988-09-29 00:00:00+00:00,49.375,49.375,48.75,1.0101360082626345,6020,0.0,
1988-09-30 00:00:00+00:00,49.375,50.0,49.375,1.0101360082626345,7500,0.0,
1988-10-03 00:00:00+00:00,49.375,50.0,49.375,1.022921800613403,5300,0.0,
1988-10-04 00:00:00+00:00,49.375,50.0,49.375,1.0101360082626345,9940,0.0,
1988-10-05 00:00:00+00:00,49.375,50.0,49.375,1.022921800613403,9540,0.0,
1988-10-06 00:00:00+00:00,50.0,50.0,49.375,1.022921800613403,20160,0.0,
1988-10-07 00:00:00+00:00,50.0,50.625,49.375,1.0357083082199097,22380,0.0,
1988-10-10 00:00:00+00:00,50.625,50.625,50.0,1.022921800613403,5560,0.0,
1988-10-11 00:00:00+00:00,50.0,50.625,50.0,1.0357083082199097,12480,0.0,
1988-10-12 00:00:00+00:00,50.0,50.625,50.0,1.0357083082199097,11320,0.0,
1988-10-13 00:00:00+00:00,50.0,50.625,50.0,1.0357083082199097,10040,0.0,
1988-10-14 00:00:00+00:00,50.625,50.625,50.0,1.0357083082199097,7860,0.0,
1988-10-17 00:00:00+00:00,50.625,51.25,50.0,1.0484954118728638,14260,0.0,
1988-10-18 00:00:00+00:00,50.625,50.625,50.0,1.0352439880371094,12400,0.61,
1988-10-19 00:00:00+00:00,50.625,50.625,49.375,1.0352439880371094,11740,0.0,
1988-10-20 00:00:00+00:00,50.0,50.0,49.375,1.0223039388656616,9740,0.0,
1988-10-21 00:00:00+00:00,50.0,50.0,49.375,1.0223039388656616,16460,0.0,
1988-10-24 00:00:00+00:00,50.0,50.0,49.375,1.0223039388656616,10680,0.0,
1988-10-25 00:00:00+00:00,50.0,50.0,49.375,1.0352439880371094,4900,0.0,
1988-10-26 00:00:00+00:00,49.375,50.0,49.375,1.0223039388656616,10720,0.0,
1988-10-27 00:00:00+00:00,50.0,50.0,49.375,1.0352439880371094,18100,0.0,
1988-10-28 00:00:00+00:00,50.0,50.0,49.375,1.0223039388656616,7620,0.0,
1988-10-31 00:00:00+00:00,49.375,50.0,49.375,1.0352439880371094,7780,0.0,
1988-11-01 00:00:00+00:00,49.375,50.0,49.375,1.0352439880371094,6540,0.0,
1988-11-02 00:00:00+00:00,50.0,50.0,49.375,1.0223039388656616,5940,0.0,
1988-11-03 00:00:00+00:00,50.0,50.0,49.375,1.0352439880371094,7000,0.0,
1988-11-04 00:00:00+00:00,49.375,50.0,49.375,1.0223039388656616,5780,0.0,
1988-11-07 00:00:00+00:00,49.375,50.0,48.75,1.0352439880371094,8560,0.0,
1988-11-08 00:00:00+00:00,49.375,50.0,49.375,1.0223039388656616,8780,0.0,
1988-11-09 00:00:00+00:00,49.375,50.0,49.375,1.0352439880371094,7040,0.0,
1988-11-10 00:00:00+00:00,50.0,50.0,49.375,1.0223039388656616,10560,0.0,
1988-11-11 00:00:00+00:00,48.75,49.375,48.75,1.0093635320663452,8560,0.0,
1988-11-14 00:00:00+00:00,49.375,49.375,48.75,1.0223039388656616,10140,0.0,
1988-11-15 00:00:00+00:00,48.75,49.375,48.75,1.0093635320663452,9160,0.0,
1988-11-16 00:00:00+00:00,49.375,49.375,48.75,1.0223039388656616,16460,0.0,
1988-11-17 00:00:00+00:00,48.75,49.375,48.125,1.022303581237793,11080,0.625,
1988-11-18 00:00:00+00:00,48.75,48.75,48.125,1.022303581237793,11780,0.0,
1988-11-21 00:00:00+00:00,48.125,48.75,48.125,1.009197235107422,9420,0.0,
1988-11-22 00:00:00+00:00,48.75,48.75,48.125,1.009197235107422,7600,0.0,
1988-11-23 00:00:00+00:00,48.125,48.75,48.125,1.009197235107422,30240,0.0,
1988-11-25 00:00:00+00:00,48.125,48.75,48.125,1.022303581237793,3420,0.0,
1988-11-28 00:00:00+00:00,48.75,48.75,48.125,1.022303581237793,6980,0.0,
1988-11-29 00:00:00+00:00,48.75,48.75,48.125,1.022303581237793,7400,0.0,
1988-11-30 00:00:00+00:00,48.125,48.75,48.125,1.022303581237793,8060,0.0,
1988-12-01 00:00:00+00:00,48.75,48.75,48.125,1.022303581237793,8820,0.0,
1988-12-02 00:00:00+00:00,48.75,48.75,48.125,1.009197235107422,6840,0.0,
1988-12-05 00:00:00+00:00,48.75,48.75,48.125,1.022303581237793,8980,0.0,
1988-12-06 00:00:00+00:00,48.125,48.75,48.125,1.009197235107422,11940,0.0,
1988-12-07 00:00:00+00:00,48.75,49.375,48.75,1.0354102849960327,7740,0.0,
1988-12-08 00:00:00+00:00,49.375,49.375,48.75,1.0354102849960327,11600,0.0,
1988-12-09 00:00:00+00:00,49.375,49.375,48.75,1.0354102849960327,6260,0.0,
1988-12-12 00:00:00+00:00,49.375,49.375,48.75,1.0354102849960327,10540,0.0,
1988-12-13 00:00:00+00:00,49.375,49.375,48.75,1.022303581237793,6180,0.0,
1988-12-14 00:00:00+00:00,48.125,48.75,48.125,1.009197235107422,9140,0.0,
1988-12-15 00:00:00+00:00,48.75,49.375,48.125,1.0354102849960327,12460,0.0,
1988-12-16 00:00:00+00:00,49.375,50.0,48.75,1.0485167503356934,15840,0.0,
1988-12-19 00:00:00+00:00,49.375,49.375,48.75,1.0522464513778689,10200,0.8,
1988-12-20 00:00:00+00:00,48.75,49.375,48.75,1.03892719745636,12320,0.0,
1988-12-21 00:00:00+00:00,49.375,49.375,48.125,1.03892719745636,10780,0.0,
1988-12-22 00:00:00+00:00,48.75,49.375,48.75,1.0522464513778689,12860,0.0,
1988-12-23 00:00:00+00:00,49.375,49.375,48.75,1.03892719745636,3080,0.0,
1988-12-27 00:00:00+00:00,48.75,49.375,48.75,1.0522464513778689,6800,0.0,
1988-12-28 00:00:00+00:00,48.75,49.375,48.75,1.0522464513778689,5760,0.0,
1988-12-29 00:00:00+00:00,48.75,49.375,48.75,1.03892719745636,11300,0.0,
1988-12-30 00:00:00+00:00,48.75,50.0,48.75,1.0655654668807983,6840,0.0,
1989-01-03 00:00:00+00:00,50.0,50.0,48.75,1.0522464513778689,9420,0.0,
1989-01-04 00:00:00+00:00,49.375,50.0,48.75,1.0655654668807983,9160,0.0,
1989-01-05 00:00:00+00:00,49.375,50.0,49.375,1.0522464513778689,7000,0.0,
1989-01-06 00:00:00+00:00,50.0,50.0,49.375,1.0655654668807983,9360,0.0,
1989-01-09 00:00:00+00:00,49.375,50.0,49.375,1.0522464513778689,8460,0.0,
1989-01-10 00:00:00+00:00,50.0,50.0,49.375,1.0655654668807983,12820,0.0,
1989-01-11 00:00:00+00:00,50.0,50.0,49.375,1.0655654668807983,17740,0.0,
1989-01-12 00:00:00+00:00,50.0,50.0,49.375,1.0785068273544312,10340,0.6,
1989-01-13 00:00:00+00:00,50.0,50.0,49.375,1.0785068273544312,17140,0.0,
1989-01-16 00:00:00+00:00,50.0,50.0,49.375,1.065027117729187,16060,0.0,
1989-01-17 00:00:00+00:00,50.0,50.0,48.75,1.065027117729187,12340,0.0,
1989-01-18 00:00:00+00:00,49.375,49.375,48.75,1.065027117729187,12780,0.0,
1989-01-19 00:00:00+00:00,49.375,50.0,48.75,1.05154550075531,13020,0.0,
1989-01-20 00:00:00+00:00,49.375,49.375,48.75,1.065027117729187,11280,0.0,
1989-01-23 00:00:00+00:00,49.375,50.0,48.75,1.0785068273544312,11280,0.0,
1989-01-24 00:00:00+00:00,49.375,50.0,49.375,1.0785068273544312,10940,0.0,
1989-01-25 00:00:00+00:00,50.0,50.0,49.375,1.0785068273544312,8860,0.0,
1989-01-26 00:00:00+00:00,50.0,50.0,49.375,1.065027117729187,7680,0.0,
1989-01-27 00:00:00+00:00,49.375,50.0,49.375,1.065027117729187,7800,0.0,
1989-01-30 00:00:00+00:00,50.0,50.0,49.375,1.065027117729187,15660,0.0,
1989-01-31 00:00:00+00:00,50.0,50.0,49.375,1.065027117729187,9940,0.0,
1989-02-01 00:00:00+00:00,49.375,50.0,49.375,1.065027117729187,8780,0.0,
1989-02-02 00:00:00+00:00,50.0,50.0,49.375,1.065027117729187,10160,0.0,
1989-02-03 00:00:00+00:00,50.0,50.0,49.375,1.065027117729187,11600,0.0,
1989-02-06 00:00:00+00:00,50.0,50.0,49.375,1.065027117729187,10320,0.0,
1989-02-07 00:00:00+00:00,50.0,50.0,49.375,1.0785068273544312,7780,0.0,
1989-02-08 00:00:00+00:00,50.0,50.0,49.375,1.0785068273544312,13240,0.0,
1989-02-09 00:00:00+00:00,50.0,50.625,50.0,1.0785068273544312,14100,0.0,
1989-02-10 00:00:00+00:00,50.0,50.0,49.375,1.0916074514389038,7320,0.6,
1989-02-13 00:00:00+00:00,50.0,50.0,49.375,1.0916074514389038,8760,0.0,
1989-02-14 00:00:00+00:00,50.0,50.0,49.375,1.0916074514389038,11120,0.0,
1989-02-15 00:00:00+00:00,50.0,50.0,49.375,1.0779622793197632,9680,0.0,
1989-02-16 00:00:00+00:00,49.375,50.0,49.375,1.0779622793197632,9580,0.0,
1989-02-17 00:00:00+00:00,50.0,50.0,49.375,1.0916074514389038,8100,0.0,
1989-02-21 00:00:00+00:00,50.0,50.0,49.375,1.0916074514389038,24380,0.0,
1989-02-22 00:00:00+00:00,49.375,50.0,49.375,1.0916074514389038,15940,0.0,
1989-02-23 00:00:00+00:00,50.0,50.0,49.375,1.0779622793197632,20580,0.0,
1989-02-24 00:00:00+00:00,49.375,49.375,48.75,1.0779622793197632,27040,0.0,
1989-02-27 00:00:00+00:00,48.75,49.375,48.75,1.0643165111541748,13920,0.0,
1989-02-28 00:00:00+00:00,49.375,50.0,48.75,1.0643165111541748,20180,0.0,
1989-03-01 00:00:00+00:00,48.75,49.375,48.75,1.0643165111541748,11120,0.0,
1989-03-02 00:00:00+00:00,48.75,49.375,48.75,1.0779622793197632,6920,0.0,
1989-03-03 00:00:00+00:00,48.75,49.375,48.75,1.0779622793197632,9140,0.0,
1989-03-06 00:00:00+00:00,49.375,49.375,48.75,1.0779622793197632,12160,0.0,
1989-03-07 00:00:00+00:00,49.375,49.375,48.75,1.0779622793197632,12560,0.0,
1989-03-08 00:00:00+00:00,49.375,50.0,48.75,1.0916074514389038,21760,0.0,
1989-03-09 00:00:00+00:00,50.0,50.0,48.75,1.0643165111541748,14460,0.0,
1989-03-10 00:00:00+00:00,49.375,49.375,48.75,1.0779622793197632,13640,0.0,
1989-03-13 00:00:00+00:00,48.75,49.375,48.125,1.0772989988327026,20480,0.595,
1989-03-14 00:00:00+00:00,48.125,49.375,48.125,1.0772989988327026,9640,0.0,
1989-03-15 00:00:00+00:00,49.375,49.375,48.125,1.06348717212677,12800,0.0,
1989-03-16 00:00:00+00:00,48.75,49.375,48.125,1.0772989988327026,7180,0.0,
1989-03-17 00:00:00+00:00,48.75,48.75,48.125,1.0772989988327026,13360,0.0,
1989-03-20 00:00:00+00:00,48.75,49.375,48.125,1.0772989988327026,17480,0.0,
1989-03-21 00:00:00+00:00,48.125,48.75,48.125,1.0772989988327026,17760,0.0,
1989-03-22 00:00:00+00:00,48.125,49.375,48.125,1.0772989988327026,15980,0.0,
1989-03-23 00:00:00+00:00,49.375,49.375,48.125,1.0772989988327026,8120,0.0,
1989-03-27 00:00:00+00:00,48.75,49.375,48.125,1.06348717212677,12240,0.0,
1989-03-28 00:00:00+00:00,48.125,48.75,48.125,1.06348717212677,9580,0.0,
1989-03-29 00:00:00+00:00,48.75,48.75,48.125,1.06348717212677,10720,0.0,
1989-03-30 00:00:00+00:00,48.125,48.75,47.5,1.0496764183044434,25140,0.0,
1989-03-31 00:00:00+00:00,47.5,48.125,44.375,1.0358643531799316,56920,0.0,
1989-04-03 00:00:00+00:00,47.5,47.5,46.875,1.0496764183044434,6720,0.0,
1989-04-04 00:00:00+00:00,47.5,47.5,46.875,1.0496764183044434,9380,0.0,
1989-04-05 00:00:00+00:00,47.5,47.5,46.25,1.0358643531799316,8100,0.0,
1989-04-06 00:00:00+00:00,47.5,47.5,46.875,1.0496764183044434,5720,0.0,
1989-04-07 00:00:00+00:00,46.875,47.5,46.875,1.0358643531799316,7280,0.0,
1989-04-10 00:00:00+00:00,46.875,47.5,46.25,1.0358643531799316,14800,0.0,
1989-04-11 00:00:00+00:00,46.875,47.5,46.875,1.0496764183044434,11780,0.0,
1989-04-12 00:00:00+00:00,47.5,47.5,46.875,1.0358643531799316,7720,0.0,
1989-04-13 00:00:00+00:00,46.25,46.875,46.25,1.0349704027175903,8700,0.585,
1989-04-14 00:00:00+00:00,46.25,46.875,46.25,1.0349704027175903,14120,0.0,
1989-04-17 00:00:00+00:00,46.25,46.875,46.25,1.0489555597305298,11460,0.0,
1989-04-18 00:00:00+00:00,46.875,46.875,45.625,1.0209842920303345,8620,0.0,
1989-04-19 00:00:00+00:00,46.25,46.25,45.625,1.0209842920303345,7860,0.0,
1989-04-20 00:00:00+00:00,45.625,46.25,45.625,1.0209842920303345,16420,0.0,
1989-04-21 00:00:00+00:00,46.25,46.25,45.625,1.0349704027175903,9760,0.0,
1989-04-24 00:00:00+00:00,45.625,46.25,45.625,1.0209842920303345,5300,0.0,
1989-04-25 00:00:00+00:00,46.25,46.875,45.625,1.0489555597305298,7780,0.0,
1989-04-26 00:00:00+00:00,46.25,46.875,46.25,1.0349704027175903,5880,0.0,
1989-04-27 00:00:00+00:00,46.875,46.875,45.625,1.0349704027175903,7260,0.0,
1989-04-28 00:00:00+00:00,46.25,46.875,45.625,1.0209842920303345,10540,0.0,
1989-05-01 00:00:00+00:00,45.625,46.25,45.0,1.0069986581802368,11840,0.0,
