date,GROW_Open,GROW_High,GROW_Low,GROW_Close,GROW_Volume,GROW_Dividends,GROW_Stock Splits
1985-06-11 00:00:00+00:00,0.0,2.125,2.0,1.296089768409729,20000,0.0,
1985-06-12 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,70400,0.0,
1985-06-13 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,400,0.0,
1985-06-14 00:00:00+00:00,0.0,2.125,2.0,1.296089768409729,3000,0.0,
1985-06-17 00:00:00+00:00,0.0,2.125,2.0,1.296089768409729,6000,0.0,
1985-06-18 00:00:00+00:00,0.0,2.1875,2.125,1.3770949840545654,38000,0.0,
1985-06-19 00:00:00+00:00,0.0,2.1875,2.125,1.3770949840545654,19000,0.0,
1985-06-20 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,54400,0.0,
1985-06-21 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,25000,0.0,
1985-06-24 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,200,0.0,
1985-06-25 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,12400,0.0,
1985-06-26 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,29600,0.0,
1985-06-27 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,10600,0.0,
1985-06-28 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,5800,0.0,
1985-07-01 00:00:00+00:00,0.0,2.0625,1.875,1.2150832414627075,35000,0.0,
1985-07-02 00:00:00+00:00,0.0,2.0,1.875,1.2150832414627075,6400,0.0,
1985-07-03 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,6000,0.0,
1985-07-05 00:00:00+00:00,0.0,2.0625,1.9375,1.255587458610535,4000,0.0,
1985-07-08 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,10000,0.0,
1985-07-09 00:00:00+00:00,0.0,1.96875,1.9375,1.255587458610535,23000,0.0,
1985-07-10 00:00:00+00:00,0.0,1.96875,1.9375,1.255587458610535,7800,0.0,
1985-07-11 00:00:00+00:00,0.0,1.96875,1.9375,1.255587458610535,3400,0.0,
1985-07-12 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,77000,0.0,
1985-07-15 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,12000,0.0,
1985-07-16 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,15600,0.0,
1985-07-17 00:00:00+00:00,0.0,2.25,2.125,1.3770949840545654,172200,0.0,
1985-07-18 00:00:00+00:00,0.0,2.1875,2.125,1.3770949840545654,22400,0.0,
1985-07-19 00:00:00+00:00,0.0,2.1875,2.125,1.3770949840545654,11600,0.0,
1985-07-22 00:00:00+00:00,0.0,2.125,2.0625,1.3365927934646606,42000,0.0,
1985-07-23 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,68200,0.0,
1985-07-24 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,12400,0.0,
1985-07-25 00:00:00+00:00,0.0,2.0,1.875,1.2150832414627075,5000,0.0,
1985-07-26 00:00:00+00:00,1.875,1.875,1.875,1.2150832414627075,0,0.0,
1985-07-29 00:00:00+00:00,0.0,2.0,1.875,1.2150832414627075,4800,0.0,
1985-07-30 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,9400,0.0,
1985-07-31 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,17200,0.0,
1985-08-01 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,15600,0.0,
1985-08-02 00:00:00+00:00,0.0,1.9375,1.875,1.2150832414627075,1400,0.0,
1985-08-05 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,48000,0.0,
1985-08-06 00:00:00+00:00,0.0,1.8125,1.75,1.1340786218643188,42000,0.0,
1985-08-07 00:00:00+00:00,0.0,1.8125,1.75,1.1340786218643188,4200,0.0,
1985-08-08 00:00:00+00:00,0.0,2.0,1.875,1.2150832414627075,152600,0.0,
1985-08-09 00:00:00+00:00,0.0,2.03125,2.0,1.296089768409729,78200,0.0,
1985-08-12 00:00:00+00:00,0.0,2.125,2.0625,1.3365927934646606,1400,0.0,
1985-08-13 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,38000,0.0,
1985-08-14 00:00:00+00:00,0.0,2.03125,1.9375,1.255587458610535,14000,0.0,
1985-08-15 00:00:00+00:00,0.0,2.03125,1.9375,1.255587458610535,6000,0.0,
1985-08-16 00:00:00+00:00,0.0,2.0625,1.9375,1.255587458610535,66400,0.0,
1985-08-19 00:00:00+00:00,0.0,2.0625,1.9375,1.255587458610535,11200,0.0,
1985-08-20 00:00:00+00:00,1.9375,1.9375,1.9375,1.255587458610535,0,0.0,
1985-08-21 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,7600,0.0,
1985-08-22 00:00:00+00:00,0.0,2.0625,1.96875,1.275838017463684,5400,0.0,
1985-08-23 00:00:00+00:00,0.0,2.0625,1.96875,1.275838017463684,7400,0.0,
1985-08-26 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,16000,0.0,
1985-08-27 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,1600,0.0,
1985-08-28 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,13000,0.0,
1985-08-29 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,13000,0.0,
1985-08-30 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,28000,0.0,
1985-09-03 00:00:00+00:00,1.8125,1.8125,1.8125,1.1745811700820925,0,0.0,
1985-09-04 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,2000,0.0,
1985-09-05 00:00:00+00:00,1.8125,1.8125,1.8125,1.1745811700820925,0,0.0,
1985-09-06 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,8200,0.0,
1985-09-09 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,5600,0.0,
1985-09-10 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,7000,0.0,
1985-09-11 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,21200,0.0,
1985-09-12 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,44400,0.0,
1985-09-13 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,38800,0.0,
1985-09-16 00:00:00+00:00,0.0,2.109375,2.0,1.296089768409729,35800,0.0,
1985-09-17 00:00:00+00:00,0.0,2.109375,2.0,1.296089768409729,17000,0.0,
1985-09-18 00:00:00+00:00,0.0,2.09375,2.03125,1.3163405656814575,34000,0.0,
1985-09-19 00:00:00+00:00,0.0,2.09375,2.0,1.296089768409729,10000,0.0,
1985-09-20 00:00:00+00:00,2.0,2.0,2.0,1.296089768409729,0,0.0,
1985-09-23 00:00:00+00:00,0.0,2.09375,2.0,1.296089768409729,38800,0.0,
1985-09-24 00:00:00+00:00,2.0,2.0,2.0,1.296089768409729,0,0.0,
1985-09-25 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,12200,0.0,
1985-09-26 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,20000,0.0,
1985-09-30 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,18600,0.0,
1985-10-01 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,1000,0.0,
1985-10-02 00:00:00+00:00,0.0,1.9375,1.875,1.2150832414627075,14000,0.0,
1985-10-03 00:00:00+00:00,0.0,1.9375,1.875,1.2150832414627075,1200,0.0,
1985-10-04 00:00:00+00:00,1.875,1.875,1.875,1.2150832414627075,0,0.0,
1985-10-07 00:00:00+00:00,1.875,1.875,1.875,1.2150832414627075,0,0.0,
1985-10-08 00:00:00+00:00,0.0,1.9375,1.875,1.2150832414627075,15200,0.0,
1985-10-09 00:00:00+00:00,0.0,1.9375,1.8125,1.1745811700820925,14400,0.0,
1985-10-10 00:00:00+00:00,0.0,1.9375,1.8125,1.1745811700820925,45600,0.0,
1985-10-11 00:00:00+00:00,1.8125,1.8125,1.8125,1.1745811700820925,0,0.0,
1985-10-14 00:00:00+00:00,1.8125,1.8125,1.8125,1.1745811700820925,0,0.0,
1985-10-15 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,33000,0.0,
1985-10-16 00:00:00+00:00,0.0,1.8125,1.75,1.1340786218643188,98000,0.0,
1985-10-17 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,78000,0.0,
1985-10-18 00:00:00+00:00,0.0,1.78125,1.75,1.1340786218643188,70600,0.0,
1985-10-21 00:00:00+00:00,0.0,1.71875,1.625,1.053072452545166,90600,0.0,
1985-10-22 00:00:00+00:00,0.0,1.625,1.5625,1.012569546699524,47000,0.0,
1985-10-23 00:00:00+00:00,0.0,1.65625,1.59375,1.0328210592269895,400,0.0,
1985-10-24 00:00:00+00:00,1.59375,1.59375,1.59375,1.0328210592269895,0,0.0,
1985-10-25 00:00:00+00:00,0.0,1.625,1.5625,1.012569546699524,7200,0.0,
1985-10-28 00:00:00+00:00,0.0,1.5625,1.5,0.97206711769104,30000,0.0,
1985-10-29 00:00:00+00:00,0.0,1.5625,1.5,0.97206711769104,14000,0.0,
1985-10-30 00:00:00+00:00,0.0,1.5625,1.515625,0.9821932315826416,13600,0.0,
1985-10-31 00:00:00+00:00,0.0,1.5625,1.5,0.97206711769104,8000,0.0,
1985-11-01 00:00:00+00:00,0.0,1.5,1.4375,0.9315637946128844,19000,0.0,
1985-11-04 00:00:00+00:00,0.0,1.25,1.125,0.7290497422218323,17200,0.0,
1985-11-05 00:00:00+00:00,0.0,1.0625,1.0,0.6480448842048645,194400,0.0,
1985-11-06 00:00:00+00:00,0.0,1.25,1.125,0.7290497422218323,131400,0.0,
1985-11-07 00:00:00+00:00,0.0,1.125,1.0625,0.6885474920272827,140000,0.0,
1985-11-08 00:00:00+00:00,0.0,1.0625,0.9375,0.6075416207313538,93400,0.0,
1985-11-11 00:00:00+00:00,0.0,1.0,0.9375,0.6075416207313538,35000,0.0,
1985-11-12 00:00:00+00:00,0.0,1.0625,1.0,0.6480448842048645,125000,0.0,
1985-11-13 00:00:00+00:00,0.0,1.125,1.0625,0.6885474920272827,25400,0.0,
1985-11-14 00:00:00+00:00,0.0,1.125,1.0,0.6480448842048645,59000,0.0,
1985-11-15 00:00:00+00:00,0.0,1.0,0.875,0.5670393109321594,69800,0.0,
1985-11-18 00:00:00+00:00,0.0,1.0,0.875,0.5670393109321594,41000,0.0,
1985-11-19 00:00:00+00:00,0.0,1.0,0.875,0.5670393109321594,20000,0.0,
1985-11-20 00:00:00+00:00,0.0,0.875,0.75,0.48603355884552,112600,0.0,
1985-11-21 00:00:00+00:00,0.0,1.0625,1.0,0.6480448842048645,120800,0.0,
1985-11-22 00:00:00+00:00,0.0,1.125,1.0,0.6480448842048645,26200,0.0,
1985-11-25 00:00:00+00:00,0.0,1.25,1.1875,0.7695529460906982,20000,0.0,
1985-11-26 00:00:00+00:00,0.0,1.1875,1.125,0.7290497422218323,38600,0.0,
1985-11-27 00:00:00+00:00,0.0,1.25,1.1875,0.7695529460906982,78000,0.0,
1985-11-29 00:00:00+00:00,0.0,1.375,1.3125,0.8505581021308899,16800,0.0,
1985-12-02 00:00:00+00:00,0.0,1.34375,1.3125,0.8505581021308899,8000,0.0,
1985-12-03 00:00:00+00:00,0.0,1.4375,1.3125,0.8505581021308899,32800,0.0,
1985-12-04 00:00:00+00:00,0.0,1.4375,1.375,0.8910613656044006,55200,0.0,
1985-12-05 00:00:00+00:00,0.0,1.4375,1.375,0.8910613656044006,9600,0.0,
1985-12-06 00:00:00+00:00,0.0,1.34375,1.25,0.8100563883781433,68400,0.0,
1985-12-09 00:00:00+00:00,0.0,1.25,1.1875,0.7695529460906982,50400,0.0,
1985-12-10 00:00:00+00:00,0.0,1.25,1.1875,0.7695529460906982,7600,0.0,
1985-12-11 00:00:00+00:00,0.0,1.25,1.1875,0.7695529460906982,7000,0.0,
1985-12-12 00:00:00+00:00,0.0,1.25,1.1875,0.7695529460906982,8000,0.0,
1985-12-13 00:00:00+00:00,0.0,1.21875,1.1875,0.7695529460906982,15400,0.0,
1985-12-16 00:00:00+00:00,0.0,1.25,1.125,0.7290497422218323,32000,0.0,
1985-12-17 00:00:00+00:00,0.0,1.15625,1.125,0.7290497422218323,62400,0.0,
1985-12-18 00:00:00+00:00,0.0,1.21875,1.125,0.7290497422218323,14000,0.0,
1985-12-19 00:00:00+00:00,0.0,1.21875,1.125,0.7290497422218323,400,0.0,
1985-12-20 00:00:00+00:00,1.125,1.125,1.125,0.7290497422218323,0,0.0,
1985-12-23 00:00:00+00:00,0.0,1.21875,1.125,0.7290497422218323,23000,0.0,
1985-12-24 00:00:00+00:00,0.0,1.21875,1.125,0.7290497422218323,3000,0.0,
1985-12-26 00:00:00+00:00,1.125,1.125,1.125,0.7290497422218323,0,0.0,
1985-12-27 00:00:00+00:00,0.0,1.21875,1.125,0.7290497422218323,4000,0.0,
1985-12-30 00:00:00+00:00,0.0,1.25,1.1875,0.7695529460906982,54000,0.0,
1985-12-31 00:00:00+00:00,0.0,1.4375,1.3125,0.8505581021308899,23800,0.0,
1986-01-02 00:00:00+00:00,0.0,1.5,1.40625,0.911312460899353,4000,0.0,
1986-01-03 00:00:00+00:00,0.0,1.5625,1.5,0.97206711769104,67200,0.0,
1986-01-06 00:00:00+00:00,0.0,1.625,1.5,0.97206711769104,600,0.0,
1986-01-07 00:00:00+00:00,0.0,1.625,1.5,0.97206711769104,2000,0.0,
1986-01-08 00:00:00+00:00,0.0,1.625,1.5,0.97206711769104,18000,0.0,
1986-01-09 00:00:00+00:00,0.0,1.8125,1.75,1.1340786218643188,54600,0.0,
1986-01-10 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,28600,0.0,
1986-01-13 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,37600,0.0,
1986-01-14 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,16000,0.0,
1986-01-15 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,10000,0.0,
1986-01-16 00:00:00+00:00,0.0,1.9375,1.875,1.2150832414627075,39800,0.0,
1986-01-17 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,4200,0.0,
1986-01-20 00:00:00+00:00,0.0,1.8125,1.75,1.1340786218643188,11400,0.0,
1986-01-21 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,44800,0.0,
1986-01-22 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,39600,0.0,
1986-01-23 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,16000,0.0,
1986-01-24 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,101200,0.0,
1986-01-27 00:00:00+00:00,0.0,2.0625,1.9375,1.255587458610535,26200,0.0,
1986-01-28 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,53000,0.0,
1986-01-29 00:00:00+00:00,0.0,2.125,2.0,1.296089768409729,17000,0.0,
1986-01-30 00:00:00+00:00,0.0,2.0625,1.9375,1.255587458610535,13000,0.0,
1986-01-31 00:00:00+00:00,0.0,2.125,2.0,1.296089768409729,41000,0.0,
1986-02-03 00:00:00+00:00,0.0,2.125,2.0,1.296089768409729,6000,0.0,
1986-02-04 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,23400,0.0,
1986-02-05 00:00:00+00:00,0.0,2.0,1.875,1.2150832414627075,22000,0.0,
1986-02-06 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,5400,0.0,
1986-02-07 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,44400,0.0,
1986-02-10 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,20000,0.0,
1986-02-11 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,15600,0.0,
1986-02-12 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,3200,0.0,
1986-02-13 00:00:00+00:00,0.0,2.0,1.9375,1.255587458610535,14600,0.0,
1986-02-14 00:00:00+00:00,0.0,2.03125,1.9375,1.255587458610535,3000,0.0,
1986-02-18 00:00:00+00:00,1.9375,1.9375,1.9375,1.255587458610535,0,0.0,
1986-02-19 00:00:00+00:00,0.0,2.03125,2.0,1.296089768409729,11800,0.0,
1986-02-20 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,28000,0.0,
1986-02-21 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,9600,0.0,
1986-02-24 00:00:00+00:00,0.0,2.0625,2.0,1.296089768409729,400,0.0,
1986-02-25 00:00:00+00:00,0.0,2.0625,1.9375,1.255587458610535,10000,0.0,
1986-02-26 00:00:00+00:00,0.0,1.96875,1.875,1.2150832414627075,20000,0.0,
1986-02-27 00:00:00+00:00,0.0,1.9375,1.8125,1.1745811700820925,25000,0.0,
1986-02-28 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,32400,0.0,
1986-03-03 00:00:00+00:00,0.0,1.9375,1.8125,1.1745811700820925,4400,0.0,
1986-03-04 00:00:00+00:00,0.0,1.9375,1.75,1.1340786218643188,4000,0.0,
1986-03-05 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,8000,0.0,
1986-03-06 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,5600,0.0,
1986-03-07 00:00:00+00:00,0.0,1.8125,1.6875,1.0935744047164917,3000,0.0,
1986-03-10 00:00:00+00:00,0.0,1.75,1.625,1.053072452545166,15000,0.0,
1986-03-11 00:00:00+00:00,1.625,1.625,1.625,1.053072452545166,0,0.0,
1986-03-12 00:00:00+00:00,0.0,1.75,1.6875,1.0935744047164917,5400,0.0,
1986-03-13 00:00:00+00:00,0.0,1.78125,1.6875,1.0935744047164917,5000,0.0,
1986-03-14 00:00:00+00:00,0.0,1.78125,1.625,1.053072452545166,400,0.0,
1986-03-17 00:00:00+00:00,0.0,1.78125,1.625,1.053072452545166,600,0.0,
1986-03-18 00:00:00+00:00,0.0,1.78125,1.625,1.053072452545166,2000,0.0,
1986-03-19 00:00:00+00:00,0.0,1.734375,1.5625,1.012569546699524,2000,0.0,
1986-03-20 00:00:00+00:00,0.0,1.5625,1.5,0.97206711769104,18000,0.0,
1986-03-21 00:00:00+00:00,0.0,1.5625,1.5,0.97206711769104,4000,0.0,
1986-03-24 00:00:00+00:00,1.5,1.5,1.5,0.97206711769104,0,0.0,
1986-03-25 00:00:00+00:00,0.0,1.5625,1.5,0.97206711769104,8000,0.0,
1986-03-26 00:00:00+00:00,0.0,1.5,1.3125,0.8505581021308899,5600,0.0,
1986-03-27 00:00:00+00:00,0.0,1.5,1.375,0.8910613656044006,200,0.0,
1986-03-31 00:00:00+00:00,0.0,1.4375,1.3125,0.8505581021308899,8000,0.0,
1986-04-01 00:00:00+00:00,0.0,1.46875,1.3125,0.8505581021308899,2000,0.0,
1986-04-02 00:00:00+00:00,1.3125,1.3125,1.3125,0.8505581021308899,0,0.0,
1986-04-03 00:00:00+00:00,1.3125,1.3125,1.3125,0.8505581021308899,0,0.0,
1986-04-04 00:00:00+00:00,0.0,1.4375,1.3125,0.8505581021308899,2000,0.0,
1986-04-07 00:00:00+00:00,0.0,1.5,1.375,0.8910613656044006,22000,0.0,
1986-04-08 00:00:00+00:00,0.0,1.5,1.375,0.8910613656044006,3000,0.0,
1986-04-09 00:00:00+00:00,0.0,1.4375,1.375,0.8910613656044006,2000,0.0,
1986-04-10 00:00:00+00:00,1.375,1.375,1.375,0.8910613656044006,0,0.0,
1986-04-11 00:00:00+00:00,0.0,1.5,1.4375,0.9315637946128844,200,0.0,
1986-04-14 00:00:00+00:00,0.0,1.5,1.4375,0.9315637946128844,2000,0.0,
1986-04-15 00:00:00+00:00,0.0,1.5625,1.4375,0.9315637946128844,9000,0.0,
1986-04-16 00:00:00+00:00,1.4375,1.4375,1.4375,0.9315637946128844,0,0.0,
1986-04-17 00:00:00+00:00,0.0,1.5625,1.5,0.97206711769104,2800,0.0,
1986-04-18 00:00:00+00:00,0.0,1.625,1.5625,1.012569546699524,29200,0.0,
1986-04-21 00:00:00+00:00,0.0,1.625,1.5625,1.012569546699524,20000,0.0,
1986-04-22 00:00:00+00:00,1.5625,1.5625,1.5625,1.012569546699524,0,0.0,
1986-04-23 00:00:00+00:00,0.0,1.625,1.5625,1.012569546699524,600,0.0,
1986-04-24 00:00:00+00:00,0.0,1.8125,1.75,1.1340786218643188,106000,0.0,
1986-04-25 00:00:00+00:00,0.0,1.9375,1.8125,1.1745811700820925,8000,0.0,
1986-04-28 00:00:00+00:00,0.0,2.0,1.875,1.2150832414627075,4000,0.0,
1986-04-29 00:00:00+00:00,0.0,1.9375,1.8125,1.1745811700820925,15000,0.0,
1986-04-30 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,17000,0.0,
1986-05-01 00:00:00+00:00,0.0,1.875,1.6875,1.0935744047164917,11000,0.0,
1986-05-02 00:00:00+00:00,1.6875,1.6875,1.6875,1.0935744047164917,0,0.0,
1986-05-05 00:00:00+00:00,1.6875,1.6875,1.6875,1.0935744047164917,0,0.0,
1986-05-06 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,20000,0.0,
1986-05-07 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,2000,0.0,
1986-05-08 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,2000,0.0,
1986-05-09 00:00:00+00:00,0.0,1.875,1.75,1.1340786218643188,3600,0.0,
1986-05-12 00:00:00+00:00,0.0,1.875,1.8125,1.1745811700820925,5400,0.0,
1986-05-13 00:00:00+00:00,0.0,1.8125,1.6875,1.0935744047164917,23000,0.0,
1986-05-14 00:00:00+00:00,0.0,1.8125,1.6875,1.0935744047164917,2000,0.0,
1986-05-15 00:00:00+00:00,0.0,1.8125,1.6875,1.0935744047164917,8000,0.0,
1986-05-16 00:00:00+00:00,0.0,1.8125,1.6875,1.0935744047164917,600,0.0,
1986-05-19 00:00:00+00:00,0.0,1.75,1.625,1.053072452545166,11000,0.0,
1986-05-20 00:00:00+00:00,0.0,1.6875,1.5625,1.012569546699524,22000,0.0,
1986-05-21 00:00:00+00:00,0.0,1.6875,1.5625,1.012569546699524,400,0.0,
1986-05-22 00:00:00+00:00,0.0,1.6875,1.625,1.053072452545166,2000,0.0,
1986-05-23 00:00:00+00:00,1.625,1.625,1.625,1.053072452545166,0,0.0,
1986-05-27 00:00:00+00:00,1.625,1.625,1.625,1.053072452545166,0,0.0,
1986-05-28 00:00:00+00:00,1.625,1.625,1.625,1.053072452545166,0,0.0,
1986-05-29 00:00:00+00:00,0.0,1.625,1.5625,1.012569546699524,2400,0.0,
1986-05-30 00:00:00+00:00,1.5625,1.5625,1.5625,1.012569546699524,0,0.0,
1986-06-02 00:00:00+00:00,0.0,1.625,1.5625,1.012569546699524,800,0.0,
1986-06-03 00:00:00+00:00,0.0,1.6875,1.5625,1.012569546699524,8200,0.0,
1986-06-04 00:00:00+00:00,0.0,1.6875,1.5625,1.012569546699524,20000,0.0,
1986-06-05 00:00:00+00:00,0.0,1.6875,1.5625,1.012569546699524,4000,0.0,
1986-06-06 00:00:00+00:00,1.5625,1.5625,1.5625,1.012569546699524,0,0.0,
1986-06-09 00:00:00+00:00,0.0,1.6875,1.5625,1.012569546699524,2000,0.0,
1986-06-10 00:00:00+00:00,0.0,1.6875,1.5625,1.012569546699524,16000,0.0,
1986-06-11 00:00:00+00:00,1.5625,1.5625,1.5625,1.012569546699524,0,0.0,
1986-06-12 00:00:00+00:00,0.0,1.65625,1.5625,1.012569546699524,24200,0.0,
1986-06-13 00:00:00+00:00,0.0,1.65625,1.5625,1.012569546699524,200,0.0,
1986-06-16 00:00:00+00:00,0.0,1.6875,1.5625,1.012569546699524,1000,0.0,
1986-06-17 00:00:00+00:00,1.5625,1.5625,1.5625,1.012569546699524,0,0.0,
1986-06-18 00:00:00+00:00,0.0,1.5625,1.5,0.97206711769104,2000,0.0,
1986-06-19 00:00:00+00:00,1.5,1.5,1.5,0.97206711769104,0,0.0,
1986-06-20 00:00:00+00:00,0.0,1.625,1.5,0.97206711769104,26200,0.0,
1986-06-23 00:00:00+00:00,1.5,1.5,1.5,0.97206711769104,0,0.0,
1986-06-24 00:00:00+00:00,0.0,1.5625,1.375,0.8910613656044006,49200,0.0,
1986-06-25 00:00:00+00:00,0.0,1.5625,1.375,0.8910613656044006,10000,0.0,
1986-06-26 00:00:00+00:00,0.0,1.5625,1.4375,0.9315637946128844,8000,0.0,
1986-06-27 00:00:00+00:00,0.0,1.5625,1.375,0.8910613656044006,10000,0.0,
