date,ALL_Open,ALL_High,ALL_Low,ALL_Close,ALL_Volume,ALL_Dividends,ALL_Stock Splits
1993-08-05 00:00:00+00:00,15.6875,15.6875,15.25,7.374650001525879,910600,0.0,
1993-08-06 00:00:00+00:00,15.4375,15.625,15.4375,7.495547771453857,718200,0.0,
1993-08-09 00:00:00+00:00,15.5,15.5625,15.375,7.495547771453857,492000,0.0,
1993-08-10 00:00:00+00:00,15.5,15.625,15.3125,7.404874801635742,1608600,0.0,
1993-08-11 00:00:00+00:00,15.4375,15.4375,15.1875,7.374650001525879,337400,0.0,
1993-08-12 00:00:00+00:00,15.25,15.25,15.0,7.314205646514893,496200,0.0,
1993-08-13 00:00:00+00:00,15.1875,15.1875,15.0,7.253751754760742,375200,0.0,
1993-08-16 00:00:00+00:00,14.9375,15.0625,14.8125,7.1933112144470215,1067800,0.0,
1993-08-17 00:00:00+00:00,14.875,15.125,14.875,7.253751754760742,1069400,0.0,
1993-08-18 00:00:00+00:00,15.0625,15.1875,15.0625,7.344426155090332,809800,0.0,
1993-08-19 00:00:00+00:00,15.1875,15.625,15.1875,7.555992126464844,861200,0.0,
1993-08-20 00:00:00+00:00,15.5625,16.0,15.5625,7.73734188079834,2957000,0.0,
1993-08-23 00:00:00+00:00,16.0625,16.0625,15.875,7.73734188079834,853000,0.0,
1993-08-24 00:00:00+00:00,15.875,16.0625,15.875,7.707118511199951,759800,0.0,
1993-08-25 00:00:00+00:00,15.875,16.0,15.875,7.676888942718506,951200,0.0,
1993-08-26 00:00:00+00:00,15.9375,16.0,15.75,7.73734188079834,721200,0.0,
1993-08-27 00:00:00+00:00,16.0,16.0625,15.9375,7.73734188079834,316600,0.0,
1993-08-30 00:00:00+00:00,15.875,15.9375,15.5625,7.555992126464844,945800,0.0,
1993-08-31 00:00:00+00:00,15.5,15.625,15.4375,7.495547771453857,590000,0.0,
1993-09-01 00:00:00+00:00,15.6875,15.9375,15.6875,7.707118511199951,355400,0.0,
1993-09-02 00:00:00+00:00,15.875,16.0,15.75,7.646666526794434,682200,0.0,
1993-09-03 00:00:00+00:00,15.8125,16.0625,15.8125,7.707118511199951,550400,0.0,
1993-09-07 00:00:00+00:00,16.0625,16.375,16.0,7.797787189483643,873000,0.0,
1993-09-08 00:00:00+00:00,16.0,16.0,15.8125,7.676888942718506,1367800,0.0,
1993-09-09 00:00:00+00:00,15.75,16.0625,15.75,7.751060485839844,625400,0.09,
1993-09-10 00:00:00+00:00,16.0,16.125,16.0,7.811853408813477,664600,0.0,
1993-09-13 00:00:00+00:00,16.0625,16.125,15.9375,7.781455039978027,344600,0.0,
1993-09-14 00:00:00+00:00,16.0625,16.375,16.0,7.963831901550293,453200,0.0,
1993-09-15 00:00:00+00:00,16.125,16.125,15.9375,7.811853408813477,599200,0.0,
1993-09-16 00:00:00+00:00,16.0,16.125,15.875,7.842247009277344,403400,0.0,
1993-09-17 00:00:00+00:00,16.0,16.125,15.875,7.842247009277344,501600,0.0,
1993-09-20 00:00:00+00:00,16.0625,16.0625,15.875,7.781455039978027,567400,0.0,
1993-09-21 00:00:00+00:00,15.9375,15.9375,15.6875,7.7206597328186035,816200,0.0,
1993-09-22 00:00:00+00:00,15.875,16.0625,15.875,7.781455039978027,945800,0.0,
1993-09-23 00:00:00+00:00,15.875,16.1875,15.875,7.872642040252685,693600,0.0,
1993-09-24 00:00:00+00:00,16.125,16.1875,16.0625,7.811853408813477,1074200,0.0,
1993-09-27 00:00:00+00:00,16.1875,16.5625,16.1875,8.024621963500977,1146000,0.0,
1993-09-28 00:00:00+00:00,16.5,16.6875,16.375,8.085420608520508,1109200,0.0,
1993-09-29 00:00:00+00:00,16.5,16.625,16.1875,7.903040885925293,607800,0.0,
1993-09-30 00:00:00+00:00,16.3125,16.3125,15.875,7.7206597328186035,875400,0.0,
1993-10-01 00:00:00+00:00,16.0,16.1875,15.875,7.872642040252685,404800,0.0,
1993-10-04 00:00:00+00:00,16.1875,16.375,16.125,7.872642040252685,429400,0.0,
1993-10-05 00:00:00+00:00,16.1875,16.5625,16.1875,8.05501651763916,414400,0.0,
1993-10-06 00:00:00+00:00,16.5,16.5625,16.3125,8.024621963500977,551200,0.0,
1993-10-07 00:00:00+00:00,16.4375,16.625,16.4375,7.994229316711426,441000,0.0,
1993-10-08 00:00:00+00:00,16.6875,16.75,16.375,8.024621963500977,400400,0.0,
1993-10-11 00:00:00+00:00,16.5625,16.6875,16.5,8.085420608520508,280200,0.0,
1993-10-12 00:00:00+00:00,16.625,16.875,16.625,8.085420608520508,777600,0.0,
1993-10-13 00:00:00+00:00,16.625,16.75,16.5625,8.11581039428711,240400,0.0,
1993-10-14 00:00:00+00:00,16.75,17.125,16.75,8.267793655395508,663200,0.0,
1993-10-15 00:00:00+00:00,16.9375,16.9375,16.6875,8.176604270935059,576400,0.0,
1993-10-18 00:00:00+00:00,16.875,16.9375,16.75,8.176604270935059,439800,0.0,
1993-10-19 00:00:00+00:00,16.875,16.875,16.5,8.024621963500977,537600,0.0,
1993-10-20 00:00:00+00:00,16.375,16.625,15.875,7.903040885925293,559000,0.0,
1993-10-21 00:00:00+00:00,16.25,16.8125,16.1875,8.024621963500977,1191400,0.0,
1993-10-22 00:00:00+00:00,16.5625,16.8125,16.375,8.05501651763916,523400,0.0,
1993-10-25 00:00:00+00:00,16.375,16.4375,16.0,7.842247009277344,724400,0.0,
1993-10-26 00:00:00+00:00,16.1875,16.1875,16.0,7.842247009277344,488200,0.0,
1993-10-27 00:00:00+00:00,16.1875,16.1875,15.75,7.659867763519287,497800,0.0,
1993-10-28 00:00:00+00:00,15.375,15.875,15.1875,7.659867763519287,807600,0.0,
1993-10-29 00:00:00+00:00,15.6875,15.6875,15.5625,7.629470348358154,807400,0.0,
1993-11-01 00:00:00+00:00,15.625,16.0625,15.625,7.781455039978027,184000,0.0,
1993-11-02 00:00:00+00:00,15.9375,15.9375,15.5,7.5990753173828125,953600,0.0,
1993-11-03 00:00:00+00:00,15.125,15.375,14.8125,7.386302471160889,1373800,0.0,
1993-11-04 00:00:00+00:00,15.25,15.3125,15.0625,7.355908393859863,814000,0.0,
1993-11-05 00:00:00+00:00,15.25,15.25,15.0,7.295111179351807,701000,0.0,
1993-11-08 00:00:00+00:00,15.0,15.25,14.875,7.355908393859863,978200,0.0,
1993-11-09 00:00:00+00:00,15.375,15.375,15.1875,7.4166975021362305,1091400,0.0,
1993-11-10 00:00:00+00:00,15.25,15.25,14.9375,7.295111179351807,1181400,0.0,
1993-11-11 00:00:00+00:00,15.0,15.0,14.8125,7.203925609588623,587400,0.0,
1993-11-12 00:00:00+00:00,14.9375,14.9375,14.625,7.203925609588623,545000,0.0,
1993-11-15 00:00:00+00:00,14.8125,14.8125,14.5625,7.143133163452148,1031600,0.0,
1993-11-16 00:00:00+00:00,14.625,14.6875,14.4375,7.11273717880249,803400,0.0,
1993-11-17 00:00:00+00:00,14.5625,14.6875,14.5625,7.082339763641357,316800,0.0,
1993-11-18 00:00:00+00:00,14.5625,14.8125,14.5,7.11273717880249,1104200,0.0,
1993-11-19 00:00:00+00:00,14.625,14.625,13.8125,6.960756778717041,1719000,0.0,
1993-11-22 00:00:00+00:00,14.3125,14.375,14.0625,6.869563579559326,470400,0.0,
1993-11-23 00:00:00+00:00,14.25,14.4375,14.1875,6.991150856018066,523400,0.0,
1993-11-24 00:00:00+00:00,14.4375,14.9375,14.4375,7.203925609588623,474800,0.0,
1993-11-26 00:00:00+00:00,14.9375,15.0,14.8125,7.234323501586914,99800,0.0,
1993-11-29 00:00:00+00:00,15.0,15.0625,14.875,7.234323501586914,370800,0.0,
1993-11-30 00:00:00+00:00,14.875,14.875,14.5,7.173530101776123,399600,0.0,
1993-12-01 00:00:00+00:00,14.875,14.9375,14.6875,7.203925609588623,335800,0.0,
1993-12-02 00:00:00+00:00,14.625,14.8125,14.5625,7.247960567474365,235400,0.09,
1993-12-03 00:00:00+00:00,14.75,14.8125,14.25,7.095052719116211,770000,0.0,
1993-12-06 00:00:00+00:00,14.375,14.5,14.25,7.033885478973389,356400,0.0,
1993-12-07 00:00:00+00:00,14.5,14.5625,14.0625,6.911558628082275,894400,0.0,
1993-12-08 00:00:00+00:00,14.125,14.6875,14.125,7.125630855560303,415800,0.0,
1993-12-09 00:00:00+00:00,14.4375,14.5,14.375,7.095052719116211,434000,0.0,
1993-12-10 00:00:00+00:00,14.4375,14.4375,14.1875,7.003305435180664,521800,0.0,
1993-12-13 00:00:00+00:00,14.3125,14.375,14.25,6.972723484039307,850400,0.0,
1993-12-14 00:00:00+00:00,14.3125,14.5,14.3125,7.003305435180664,673200,0.0,
1993-12-15 00:00:00+00:00,14.3125,14.375,14.1875,7.003305435180664,821800,0.0,
1993-12-16 00:00:00+00:00,14.1875,14.5,14.1875,7.064468383789063,407800,0.0,
1993-12-17 00:00:00+00:00,14.5625,14.75,14.5,7.186796188354492,278000,0.0,
1993-12-20 00:00:00+00:00,14.75,14.875,14.625,7.247960567474365,398200,0.0,
1993-12-21 00:00:00+00:00,14.875,14.9375,14.8125,7.309126853942871,320200,0.0,
1993-12-22 00:00:00+00:00,14.875,15.0,14.75,7.217381000518799,392400,0.0,
1993-12-23 00:00:00+00:00,14.75,14.9375,14.75,7.278546810150146,759600,0.0,
1993-12-27 00:00:00+00:00,14.8125,14.9375,14.6875,7.186796188354492,293400,0.0,
1993-12-28 00:00:00+00:00,14.75,14.75,14.4375,7.217381000518799,350800,0.0,
1993-12-29 00:00:00+00:00,14.6875,15.0,14.6875,7.339707851409912,436400,0.0,
1993-12-30 00:00:00+00:00,14.9375,15.0625,14.8125,7.278546810150146,299400,0.0,
1993-12-31 00:00:00+00:00,14.9375,14.9375,14.75,7.217381000518799,143200,0.0,
1994-01-03 00:00:00+00:00,14.75,14.8125,14.5625,7.247960567474365,480800,0.0,
1994-01-04 00:00:00+00:00,14.75,14.75,14.4375,7.156221389770508,422400,0.0,
1994-01-05 00:00:00+00:00,14.625,14.625,14.375,7.125630855560303,560600,0.0,
1994-01-06 00:00:00+00:00,14.5,14.625,14.25,7.033885478973389,522800,0.0,
1994-01-07 00:00:00+00:00,14.3125,14.4375,14.125,7.003305435180664,395800,0.0,
1994-01-10 00:00:00+00:00,14.25,14.4375,14.1875,7.033885478973389,437600,0.0,
1994-01-11 00:00:00+00:00,14.3125,14.3125,14.0625,6.942142009735107,425200,0.0,
1994-01-12 00:00:00+00:00,14.25,14.375,14.125,7.003305435180664,619400,0.0,
1994-01-13 00:00:00+00:00,14.3125,14.5625,14.3125,7.064468383789063,560000,0.0,
1994-01-14 00:00:00+00:00,14.375,14.9375,14.375,7.247960567474365,490400,0.0,
1994-01-17 00:00:00+00:00,14.375,14.75,14.1875,7.003305435180664,885400,0.0,
1994-01-18 00:00:00+00:00,14.375,14.75,14.375,7.033885478973389,1397400,0.0,
1994-01-19 00:00:00+00:00,14.3125,14.4375,14.1875,7.033885478973389,333800,0.0,
1994-01-20 00:00:00+00:00,14.375,14.4375,14.25,7.003305435180664,561400,0.0,
1994-01-21 00:00:00+00:00,14.3125,14.4375,14.1875,7.064468383789063,798000,0.0,
1994-01-24 00:00:00+00:00,14.25,14.5625,14.25,7.095052719116211,717200,0.0,
1994-01-25 00:00:00+00:00,14.5,14.5625,14.3125,7.033885478973389,369000,0.0,
1994-01-26 00:00:00+00:00,14.375,14.5625,14.375,7.033885478973389,978600,0.0,
1994-01-27 00:00:00+00:00,14.25,14.5,14.25,7.064468383789063,416400,0.0,
1994-01-28 00:00:00+00:00,14.375,14.4375,14.1875,6.972723484039307,494000,0.0,
1994-01-31 00:00:00+00:00,14.25,14.3125,14.1875,6.972723484039307,558600,0.0,
1994-02-01 00:00:00+00:00,14.125,14.25,14.125,6.972723484039307,551600,0.0,
1994-02-02 00:00:00+00:00,14.0,14.0625,13.25,6.850396633148193,3226400,0.0,
1994-02-03 00:00:00+00:00,14.0,14.25,13.8125,6.81981086730957,1710600,0.0,
1994-02-04 00:00:00+00:00,14.0,14.0,13.5625,6.636320114135742,1556000,0.0,
1994-02-07 00:00:00+00:00,13.5,13.75,13.4375,6.666900634765625,1745400,0.0,
1994-02-08 00:00:00+00:00,13.5,13.875,13.5,6.78923225402832,1441600,0.0,
1994-02-09 00:00:00+00:00,13.8125,13.875,13.6875,6.728062629699707,112600,0.0,
1994-02-10 00:00:00+00:00,13.6875,13.6875,13.25,6.483410358428955,348200,0.0,
1994-02-11 00:00:00+00:00,13.25,13.4375,13.25,6.513993263244629,216600,0.0,
1994-02-14 00:00:00+00:00,13.25,13.4375,13.25,6.544572353363037,820400,0.0,
1994-02-15 00:00:00+00:00,13.3125,13.3125,13.125,6.422240734100342,1011200,0.0,
1994-02-16 00:00:00+00:00,13.3125,13.3125,13.125,6.4528326988220215,524200,0.0,
1994-02-17 00:00:00+00:00,13.0,13.0,12.5,6.33050012588501,2348800,0.0,
1994-02-18 00:00:00+00:00,12.9375,13.1875,12.8125,6.422240734100342,613400,0.0,
1994-02-22 00:00:00+00:00,13.125,13.125,12.9375,6.391663551330566,618200,0.0,
1994-02-23 00:00:00+00:00,13.125,13.3125,13.125,6.4528326988220215,535000,0.0,
1994-02-24 00:00:00+00:00,13.1875,13.375,13.0625,6.513993263244629,543000,0.0,
1994-02-25 00:00:00+00:00,13.3125,13.375,13.125,6.422240734100342,474200,0.0,
1994-02-28 00:00:00+00:00,13.1875,13.1875,12.875,6.361083507537842,740600,0.0,
1994-03-01 00:00:00+00:00,12.875,12.875,12.5625,6.177587985992432,2269800,0.0,
1994-03-02 00:00:00+00:00,12.5,12.5,12.25,6.055258274078369,2328600,0.0,
1994-03-03 00:00:00+00:00,12.4375,12.5,12.25,6.0246782302856445,2279000,0.0,
1994-03-04 00:00:00+00:00,12.375,12.6875,12.375,6.177587985992432,2508400,0.0,
1994-03-07 00:00:00+00:00,12.625,12.625,12.4375,6.085840702056885,1500200,0.0,
1994-03-08 00:00:00+00:00,12.5,12.5625,12.1875,5.99409818649292,1876200,0.0,
1994-03-09 00:00:00+00:00,12.25,12.25,11.6875,5.810602188110352,7103800,0.0,
1994-03-10 00:00:00+00:00,12.0,12.1875,11.9375,5.963510990142822,2845400,0.0,
1994-03-11 00:00:00+00:00,12.0625,12.5625,12.0625,6.055258274078369,2153400,0.0,
1994-03-14 00:00:00+00:00,12.375,12.4375,12.3125,6.068816184997559,805800,0.09,
1994-03-15 00:00:00+00:00,12.375,12.5,12.3125,6.161234378814697,1881800,0.0,
1994-03-16 00:00:00+00:00,12.5,12.5625,12.375,6.099619388580322,577600,0.0,
1994-03-17 00:00:00+00:00,12.375,12.4375,12.1875,6.007201671600342,1151400,0.0,
1994-03-18 00:00:00+00:00,12.1875,12.25,12.1875,6.038009643554688,1208600,0.0,
1994-03-21 00:00:00+00:00,12.0,12.0625,11.75,5.914783000946045,2024600,0.0,
1994-03-22 00:00:00+00:00,12.0625,12.125,11.8125,5.853173732757568,1638400,0.0,
1994-03-23 00:00:00+00:00,12.0,12.0,11.6875,5.760756492614746,2671600,0.0,
1994-03-24 00:00:00+00:00,11.6875,11.8125,11.6875,5.822368621826172,2079000,0.0,
1994-03-25 00:00:00+00:00,11.75,11.8125,11.5,5.729945182800293,1589400,0.0,
1994-03-28 00:00:00+00:00,11.625,11.875,11.625,5.853173732757568,3313800,0.0,
1994-03-29 00:00:00+00:00,11.8125,12.0,11.75,5.914783000946045,601400,0.0,
1994-03-30 00:00:00+00:00,11.9375,12.125,11.8125,5.883976936340332,1123200,0.0,
1994-03-31 00:00:00+00:00,11.9375,12.4375,11.9375,5.914783000946045,1697400,0.0,
1994-04-04 00:00:00+00:00,11.875,11.875,11.6875,5.791556358337402,373000,0.0,
1994-04-05 00:00:00+00:00,11.75,11.875,11.6875,5.760756492614746,873000,0.0,
1994-04-06 00:00:00+00:00,11.75,11.8125,11.5625,5.822368621826172,698400,0.0,
1994-04-07 00:00:00+00:00,11.75,11.8125,11.625,5.791556358337402,502800,0.0,
1994-04-08 00:00:00+00:00,11.8125,11.875,11.625,5.729945182800293,758800,0.0,
1994-04-11 00:00:00+00:00,11.6875,11.8125,11.4375,5.822368621826172,1387200,0.0,
1994-04-12 00:00:00+00:00,11.9375,12.0,11.8125,5.883976936340332,758600,0.0,
1994-04-13 00:00:00+00:00,12.0,12.0625,11.875,5.945588111877441,754400,0.0,
1994-04-14 00:00:00+00:00,12.0,12.1875,11.875,5.976396083831787,367600,0.0,
1994-04-15 00:00:00+00:00,12.1875,12.25,12.0,5.914783000946045,324400,0.0,
1994-04-18 00:00:00+00:00,12.125,12.25,12.0,5.945588111877441,579000,0.0,
1994-04-19 00:00:00+00:00,12.125,12.1875,11.9375,5.914783000946045,732800,0.0,
1994-04-20 00:00:00+00:00,11.8125,11.8125,11.4375,5.668333053588867,2401600,0.0,
1994-04-21 00:00:00+00:00,11.5,11.5625,11.3125,5.637529850006104,560600,0.0,
1994-04-22 00:00:00+00:00,11.5,11.75,11.5,5.791556358337402,2422400,0.0,
1994-04-25 00:00:00+00:00,11.875,12.0625,11.8125,5.914783000946045,417800,0.0,
1994-04-26 00:00:00+00:00,12.0625,12.125,11.9375,5.883976936340332,301800,0.0,
1994-04-28 00:00:00+00:00,12.0625,12.1875,11.8125,5.914783000946045,638400,0.0,
1994-04-29 00:00:00+00:00,11.9375,12.125,11.9375,5.883976936340332,383800,0.0,
1994-05-02 00:00:00+00:00,11.9375,11.9375,11.625,5.791556358337402,691400,0.0,
1994-05-03 00:00:00+00:00,11.8125,11.8125,11.6875,5.791556358337402,191600,0.0,
1994-05-04 00:00:00+00:00,11.8125,12.0625,11.6875,5.945588111877441,420200,0.0,
1994-05-05 00:00:00+00:00,12.125,12.4375,12.0625,6.099619388580322,377800,0.0,
1994-05-06 00:00:00+00:00,12.25,12.75,12.1875,6.22284460067749,915400,0.0,
1994-05-09 00:00:00+00:00,12.625,12.6875,12.5,6.192039966583252,347200,0.0,
1994-05-10 00:00:00+00:00,12.6875,12.6875,12.125,6.007201671600342,1337600,0.0,
1994-05-11 00:00:00+00:00,12.1875,12.375,12.125,6.068816184997559,284200,0.0,
1994-05-12 00:00:00+00:00,12.375,12.375,12.0625,5.976396083831787,628800,0.0,
1994-05-13 00:00:00+00:00,12.125,12.1875,12.0,6.007201671600342,232000,0.0,
1994-05-16 00:00:00+00:00,12.125,12.25,12.125,6.038009643554688,156600,0.0,
1994-05-17 00:00:00+00:00,12.1875,12.375,12.1875,6.068816184997559,213400,0.0,
1994-05-18 00:00:00+00:00,12.4375,12.4375,12.3125,6.068816184997559,294600,0.0,
1994-05-19 00:00:00+00:00,12.3125,12.4375,12.1875,6.068816184997559,975000,0.0,
1994-05-20 00:00:00+00:00,12.375,12.4375,12.3125,6.099619388580322,329600,0.0,
1994-05-23 00:00:00+00:00,12.5,12.5,12.1875,6.038009643554688,376400,0.0,
1994-05-24 00:00:00+00:00,12.4375,12.4375,12.25,6.038009643554688,388000,0.0,
1994-05-25 00:00:00+00:00,12.3125,12.3125,12.0625,5.976396083831787,987400,0.0,
1994-05-26 00:00:00+00:00,12.3125,12.3125,12.125,6.007201671600342,392000,0.0,
1994-05-27 00:00:00+00:00,12.25,12.4375,12.1875,6.130424976348877,363400,0.0,
1994-05-31 00:00:00+00:00,12.375,13.25,12.3125,6.469294548034668,1146600,0.0,
1994-06-01 00:00:00+00:00,13.0625,13.0625,12.75,6.376877784729004,413400,0.0,
1994-06-02 00:00:00+00:00,12.875,13.0625,12.8125,6.421549320220947,882200,0.09,
1994-06-03 00:00:00+00:00,12.875,12.875,12.6875,6.297458171844482,305200,0.0,
1994-06-06 00:00:00+00:00,12.75,13.0625,12.6875,6.483593463897705,578600,0.0,
1994-06-07 00:00:00+00:00,13.0625,13.25,13.0,6.514612197875977,184200,0.0,
1994-06-08 00:00:00+00:00,13.125,13.1875,13.0625,6.483593463897705,257800,0.0,
1994-06-09 00:00:00+00:00,13.0625,13.1875,13.0,6.514612197875977,136000,0.0,
1994-06-10 00:00:00+00:00,13.1875,13.1875,13.125,6.545636177062988,87600,0.0,
1994-06-13 00:00:00+00:00,13.1875,13.1875,13.0,6.452569484710693,190800,0.0,
1994-06-14 00:00:00+00:00,13.0,13.0,12.75,6.359503746032715,114600,0.0,
1994-06-15 00:00:00+00:00,12.875,12.875,12.5,6.26643705368042,199800,0.0,
1994-06-16 00:00:00+00:00,12.5625,12.8125,12.5,6.204395771026611,265200,0.0,
1994-06-17 00:00:00+00:00,12.625,12.625,12.375,6.204395771026611,242800,0.0,
1994-06-20 00:00:00+00:00,12.5,12.5,12.375,6.142349243164063,209800,0.0,
1994-06-21 00:00:00+00:00,12.375,12.375,12.0,5.95621919631958,285000,0.0,
1994-06-22 00:00:00+00:00,12.0625,12.125,12.0,6.01826286315918,559600,0.0,
1994-06-23 00:00:00+00:00,12.125,12.25,12.125,6.01826286315918,575600,0.0,
1994-06-24 00:00:00+00:00,12.0625,12.125,12.0,5.987238883972168,149600,0.0,
1994-06-27 00:00:00+00:00,12.0,12.0,11.8125,5.863154888153076,186800,0.0,
1994-06-28 00:00:00+00:00,11.875,11.875,11.6875,5.863154888153076,68000,0.0,
1994-06-29 00:00:00+00:00,11.875,11.875,11.75,5.863154888153076,409200,0.0,
1994-06-30 00:00:00+00:00,11.8125,11.875,11.75,5.894175052642822,282800,0.0,
1994-07-01 00:00:00+00:00,11.9375,11.9375,11.8125,5.925199508666992,139600,0.0,
1994-07-05 00:00:00+00:00,11.875,12.1875,11.875,6.049283504486084,545000,0.0,
1994-07-06 00:00:00+00:00,12.25,12.3125,12.1875,6.0803070068359375,236800,0.0,
1994-07-07 00:00:00+00:00,12.1875,12.4375,12.125,6.142349243164063,278800,0.0,
1994-07-08 00:00:00+00:00,12.3125,12.375,12.0,5.95621919631958,655000,0.0,
1994-07-11 00:00:00+00:00,12.0625,12.0625,11.875,5.95621919631958,423800,0.0,
1994-07-12 00:00:00+00:00,12.0625,12.0625,12.0,5.95621919631958,265800,0.0,
1994-07-13 00:00:00+00:00,12.0,12.25,12.0,6.01826286315918,336800,0.0,
1994-07-14 00:00:00+00:00,12.1875,12.5,12.1875,6.142349243164063,193800,0.0,
1994-07-15 00:00:00+00:00,12.375,12.375,12.1875,6.049283504486084,103600,0.0,
1994-07-18 00:00:00+00:00,12.25,12.25,12.125,6.049283504486084,134400,0.0,
1994-07-19 00:00:00+00:00,12.25,12.25,11.875,5.95621919631958,272800,0.0,
1994-07-20 00:00:00+00:00,12.25,12.5625,12.25,6.235416412353516,966200,0.0,
1994-07-21 00:00:00+00:00,13.0,13.1875,12.9375,6.483593463897705,1291200,0.0,
1994-07-22 00:00:00+00:00,13.125,13.375,12.625,6.421549320220947,1537400,0.0,
1994-07-25 00:00:00+00:00,12.9375,13.0,12.8125,6.452569484710693,528800,0.0,
1994-07-26 00:00:00+00:00,13.0625,13.0625,12.875,6.421549320220947,303400,0.0,
1994-07-27 00:00:00+00:00,12.9375,12.9375,12.75,6.328479290008545,351200,0.0,
1994-07-28 00:00:00+00:00,12.8125,12.8125,12.4375,6.173374652862549,433800,0.0,
1994-07-29 00:00:00+00:00,12.5,12.5625,12.3125,6.204395771026611,147400,0.0,
1994-08-01 00:00:00+00:00,12.5,12.6875,12.5,6.235416412353516,551200,0.0,
1994-08-02 00:00:00+00:00,12.5625,12.625,12.4375,6.173374652862549,291600,0.0,
1994-08-03 00:00:00+00:00,12.375,12.6875,12.3125,6.26643705368042,797800,0.0,
