date,UJB_Open,UJB_High,UJB_Low,UJB_Close,UJB_Volume,UJB_Dividends,UJB_Stock Splits
2011-04-14 00:00:00+00:00,39.93000030517578,39.93000030517578,39.720001220703125,31.177534103393555,19900,0.0,
2011-04-15 00:00:00+00:00,39.75,39.7599983215332,39.75,31.16185760498047,300,0.0,
2011-04-18 00:00:00+00:00,39.52999877929688,39.59999847412109,39.470001220703125,30.96591186523437,20000,0.0,
2011-04-19 00:00:00+00:00,39.5099983215332,39.5099983215332,39.5099983215332,30.96591186523437,0,0.0,
2011-04-20 00:00:00+00:00,40.04999923706055,40.09000015258789,39.959999084472656,31.37346076965332,20400,0.0,
2011-04-21 00:00:00+00:00,40.09999847412109,40.31999969482422,40.08000183105469,31.600749969482425,11800,0.0,
2011-04-25 00:00:00+00:00,40.31999969482422,40.36000061035156,40.16999816894531,31.48319625854492,30600,0.0,
2011-04-26 00:00:00+00:00,40.33000183105469,40.34000015258789,40.2400016784668,31.538057327270508,5900,0.0,
2011-04-27 00:00:00+00:00,40.369998931884766,40.369998931884766,40.369998931884766,31.639938354492188,200,0.0,
2011-04-28 00:00:00+00:00,40.43999862670898,40.5,40.380001068115234,31.655614852905277,22900,0.0,
2011-04-29 00:00:00+00:00,40.38999938964844,40.38999938964844,40.38999938964844,31.655614852905277,0,0.0,
2011-05-02 00:00:00+00:00,40.63999938964844,40.63999938964844,40.63999938964844,31.8515567779541,1500,0.0,
2011-05-03 00:00:00+00:00,40.59999847412109,40.59999847412109,40.59999847412109,31.82020568847656,1500,0.0,
2011-05-04 00:00:00+00:00,40.630001068115234,40.630001068115234,40.630001068115234,31.843713760375977,1300,0.0,
2011-05-05 00:00:00+00:00,40.630001068115234,40.630001068115234,40.630001068115234,31.843713760375977,0,0.0,
2011-05-06 00:00:00+00:00,40.650001525878906,40.650001525878906,40.650001525878906,31.859394073486328,1000,0.0,
2011-05-09 00:00:00+00:00,40.66999816894531,40.72999954223633,40.66999816894531,31.922090530395508,2200,0.0,
2011-05-10 00:00:00+00:00,40.84999847412109,40.84999847412109,40.81999969482422,31.99263000488281,4500,0.0,
2011-05-11 00:00:00+00:00,41.29999923706055,41.29999923706055,40.88999938964844,32.04749298095703,2400,0.0,
2011-05-12 00:00:00+00:00,40.790000915527344,40.79999923706055,40.720001220703125,31.929929733276367,8200,0.0,
2011-05-13 00:00:00+00:00,40.75,40.75,40.75,31.937763214111328,600,0.0,
2011-05-16 00:00:00+00:00,40.65999984741211,40.65999984741211,40.619998931884766,31.835872650146484,10700,0.0,
2011-05-17 00:00:00+00:00,40.52999877929688,40.7599983215332,40.43000030517578,31.945602416992188,19400,0.0,
2011-05-18 00:00:00+00:00,40.790000915527344,40.790000915527344,40.75,31.937763214111328,6600,0.0,
2011-05-19 00:00:00+00:00,40.720001220703125,40.7400016784668,40.720001220703125,31.929929733276367,4700,0.0,
2011-05-20 00:00:00+00:00,40.7400016784668,40.7400016784668,40.7400016784668,31.929929733276367,0,0.0,
2011-05-23 00:00:00+00:00,40.7400016784668,40.7400016784668,40.7400016784668,31.929929733276367,0,0.0,
2011-05-24 00:00:00+00:00,40.7400016784668,40.7400016784668,40.7400016784668,31.929929733276367,0,0.0,
2011-05-25 00:00:00+00:00,40.27999877929688,40.27999877929688,40.27999877929688,31.569416046142575,100,0.0,
2011-05-26 00:00:00+00:00,40.27999877929688,40.27999877929688,40.27999877929688,31.569416046142575,0,0.0,
2011-05-27 00:00:00+00:00,40.27999877929688,40.27999877929688,40.27999877929688,31.569416046142575,0,0.0,
2011-05-31 00:00:00+00:00,40.27999877929688,40.27999877929688,40.27999877929688,31.569416046142575,0,0.0,
2011-06-01 00:00:00+00:00,40.20000076293945,40.20000076293945,40.20000076293945,31.5067138671875,2000,0.0,
2011-06-02 00:00:00+00:00,40.060001373291016,40.060001373291016,40.060001373291016,31.39698600769043,600,0.0,
2011-06-03 00:00:00+00:00,40.0,40.0,40.0,31.349952697753903,400,0.0,
2011-06-06 00:00:00+00:00,40.0,40.0,40.0,31.349952697753903,0,0.0,
2011-06-07 00:00:00+00:00,40.0,40.0,40.0,31.349952697753903,0,0.0,
2011-06-08 00:00:00+00:00,40.0,40.0,40.0,31.349952697753903,0,0.0,
2011-06-09 00:00:00+00:00,40.0,40.0,40.0,31.349952697753903,0,0.0,
2011-06-10 00:00:00+00:00,39.11000061035156,39.11000061035156,38.59000015258789,30.3624324798584,4800,0.0,
2011-06-13 00:00:00+00:00,38.7400016784668,38.7400016784668,38.7400016784668,30.3624324798584,0,0.0,
2011-06-14 00:00:00+00:00,38.869998931884766,39.02000045776367,38.869998931884766,30.58187484741211,6500,0.0,
2011-06-15 00:00:00+00:00,40.0,40.0,38.77999877929688,30.393768310546875,700,0.0,
2011-06-16 00:00:00+00:00,38.77999877929688,38.77999877929688,38.77999877929688,30.393768310546875,0,0.0,
2011-06-17 00:00:00+00:00,38.09999847412109,38.09999847412109,37.560001373291016,29.774621963500977,1100,0.0,
2011-06-20 00:00:00+00:00,37.9900016784668,37.9900016784668,37.9900016784668,29.774621963500977,0,0.0,
2011-06-21 00:00:00+00:00,36.40999984741211,38.90999984741211,36.40999984741211,30.495664596557617,600,0.0,
2011-06-22 00:00:00+00:00,38.90999984741211,38.90999984741211,38.90999984741211,30.495664596557617,0,0.0,
