date,AYI_Open,AYI_High,AYI_Low,AYI_Close,AYI_Volume,AYI_Dividends,AYI_Stock Splits
2001-12-03 00:00:00+00:00,13.600000381469728,13.84000015258789,13.5,8.913358688354492,847400,0.0,
2001-12-04 00:00:00+00:00,13.699999809265137,13.84000015258789,13.600000381469728,8.881065368652344,780700,0.0,
2001-12-05 00:00:00+00:00,13.75,14.199999809265137,13.75,9.08129596710205,906200,0.0,
2001-12-06 00:00:00+00:00,13.949999809265137,14.199999809265137,13.699999809265137,9.029620170593262,291300,0.0,
2001-12-07 00:00:00+00:00,13.880000114440918,13.880000114440918,13.399999618530272,8.706671714782715,399500,0.0,
2001-12-10 00:00:00+00:00,13.100000381469728,13.100000381469728,11.199999809265137,7.234028816223144,348800,0.0,
2001-12-11 00:00:00+00:00,11.300000190734863,12.579999923706056,11.300000190734863,8.1253662109375,595400,0.0,
2001-12-12 00:00:00+00:00,12.479999542236328,12.850000381469728,11.949999809265137,7.750748634338379,226700,0.0,
2001-12-13 00:00:00+00:00,12.100000381469728,12.399999618530272,11.75,7.750748634338379,248600,0.0,
2001-12-14 00:00:00+00:00,11.899999618530272,12.079999923706056,11.760000228881836,7.737831115722656,146000,0.0,
2001-12-17 00:00:00+00:00,11.649999618530272,12.100000381469728,10.800000190734863,7.104852676391602,523600,0.0,
2001-12-18 00:00:00+00:00,10.899999618530272,11.5,10.699999809265137,7.427801609039307,685500,0.0,
2001-12-19 00:00:00+00:00,11.15999984741211,12.100000381469728,11.050000190734863,7.718449115753174,290400,0.0,
2001-12-20 00:00:00+00:00,12.0,12.0,11.350000381469728,7.434262275695801,535400,0.0,
2001-12-21 00:00:00+00:00,11.199999809265137,11.949999809265137,11.149999618530272,7.686159133911133,367700,0.0,
2001-12-24 00:00:00+00:00,12.350000381469728,12.949999809265137,12.100000381469728,8.32559585571289,112300,0.0,
2001-12-26 00:00:00+00:00,13.09000015258789,13.199999809265137,11.960000038146973,8.08015251159668,255900,0.0,
2001-12-27 00:00:00+00:00,12.699999809265137,12.949999809265137,12.699999809265137,8.332051277160645,374500,0.0,
2001-12-28 00:00:00+00:00,12.90999984741211,12.90999984741211,11.899999618530272,7.750748634338379,324500,0.0,
2001-12-31 00:00:00+00:00,12.0,12.399999618530272,12.0,7.815335750579834,451000,0.0,
2002-01-02 00:00:00+00:00,12.050000190734863,14.0,12.010000228881836,9.042539596557615,164700,0.0,
2002-01-03 00:00:00+00:00,13.75,14.75,13.75,9.526960372924805,260000,0.0,
2002-01-04 00:00:00+00:00,14.75,14.890000343322754,14.109999656677246,9.565714836120604,155700,0.0,
2002-01-07 00:00:00+00:00,14.710000038146973,14.710000038146973,14.020000457763672,9.21047019958496,131100,0.0,
2002-01-08 00:00:00+00:00,14.199999809265137,14.199999809265137,13.8100004196167,9.17171859741211,67500,0.0,
2002-01-09 00:00:00+00:00,14.149999618530272,14.350000381469728,13.800000190734863,8.913358688354492,52200,0.0,
2002-01-10 00:00:00+00:00,13.699999809265137,14.050000190734863,13.199999809265137,8.764799118041992,74500,0.0,
2002-01-11 00:00:00+00:00,13.619999885559082,13.739999771118164,13.5,8.719589233398438,56100,0.0,
2002-01-14 00:00:00+00:00,13.279999732971191,14.649999618530272,13.199999809265137,9.43653964996338,177500,0.0,
