date,RCEL_Open,RCEL_High,RCEL_Low,RCEL_Close,RCEL_Volume,RCEL_Dividends,RCEL_Stock Splits
2012-05-14 00:00:00+00:00,26.649999618530277,26.649999618530277,25.0,25.0,2020,,
2012-05-15 00:00:00+00:00,27.450000762939453,27.450000762939453,26.25,26.25,1380,,
2012-05-16 00:00:00+00:00,26.0,26.0,24.75,25.75,1860,,
2012-05-17 00:00:00+00:00,26.0,27.149999618530277,26.0,27.149999618530277,360,,
2012-05-18 00:00:00+00:00,25.399999618530277,25.399999618530277,24.0,24.0,700,,
2012-05-21 00:00:00+00:00,25.299999237060547,25.549999237060547,25.299999237060547,25.299999237060547,180,,
2012-05-22 00:00:00+00:00,25.700000762939453,25.700000762939453,24.5,25.25,180,,
2012-05-23 00:00:00+00:00,23.049999237060547,23.049999237060547,21.25,22.25,3400,,
2012-05-24 00:00:00+00:00,22.25,22.25,22.25,22.25,0,,
2012-05-25 00:00:00+00:00,23.200000762939453,23.200000762939453,22.75,22.75,880,,
2012-05-29 00:00:00+00:00,22.200000762939453,22.200000762939453,20.149999618530277,22.200000762939453,1100,,
2012-05-30 00:00:00+00:00,21.0,21.0,20.5,21.0,300,,
2012-05-31 00:00:00+00:00,21.5,21.5,21.5,21.5,500,,
2012-06-01 00:00:00+00:00,20.850000381469727,20.850000381469727,20.0,20.5,820,,
2012-06-04 00:00:00+00:00,19.549999237060547,19.549999237060547,18.0,18.0,2200,,
2012-06-05 00:00:00+00:00,18.049999237060547,19.5,18.049999237060547,19.5,320,,
2012-06-06 00:00:00+00:00,20.5,20.649999618530277,20.100000381469727,20.649999618530277,680,,
2012-06-07 00:00:00+00:00,20.75,21.049999237060547,20.75,21.049999237060547,1540,,
2012-06-08 00:00:00+00:00,21.5,22.200000762939453,21.5,22.200000762939453,500,,
2012-06-11 00:00:00+00:00,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,200,,
2012-06-12 00:00:00+00:00,21.100000381469727,21.100000381469727,20.850000381469727,21.0,1640,,
2012-06-13 00:00:00+00:00,21.200000762939453,21.200000762939453,20.25,20.399999618530277,1040,,
2012-06-14 00:00:00+00:00,20.600000381469727,20.600000381469727,20.5,20.5,420,,
2012-06-15 00:00:00+00:00,21.149999618530277,21.149999618530277,21.100000381469727,21.100000381469727,180,,
2012-06-18 00:00:00+00:00,20.5,21.0,20.399999618530277,21.0,900,,
2012-06-19 00:00:00+00:00,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,100,,
2012-06-20 00:00:00+00:00,20.0,20.0,20.0,20.0,100,,
2012-06-21 00:00:00+00:00,20.0,20.0,20.0,20.0,200,,
2012-06-22 00:00:00+00:00,20.0,20.0,20.0,20.0,0,,
2012-06-25 00:00:00+00:00,17.600000381469727,19.5,17.600000381469727,19.5,700,,
2012-06-26 00:00:00+00:00,19.5,19.5,19.5,19.5,0,,
2012-06-27 00:00:00+00:00,19.5,19.5,19.5,19.5,0,,
2012-06-28 00:00:00+00:00,19.0,19.5,19.0,19.5,460,,
2012-06-29 00:00:00+00:00,20.0,20.649999618530277,20.0,20.649999618530277,420,,
2012-07-02 00:00:00+00:00,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,40,,
2012-07-03 00:00:00+00:00,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,0,,
2012-07-05 00:00:00+00:00,20.25,20.25,20.0,20.0,1500,,
2012-07-06 00:00:00+00:00,19.5,19.5,19.25,19.25,180,,
2012-07-09 00:00:00+00:00,18.850000381469727,20.399999618530277,18.850000381469727,20.399999618530277,180,,
2012-07-10 00:00:00+00:00,20.399999618530277,20.399999618530277,20.399999618530277,20.399999618530277,0,,
2012-07-11 00:00:00+00:00,20.399999618530277,20.399999618530277,20.399999618530277,20.399999618530277,0,,
2012-07-12 00:00:00+00:00,19.399999618530277,19.399999618530277,18.549999237060547,18.549999237060547,1180,,
2012-07-13 00:00:00+00:00,18.950000762939453,20.0,18.950000762939453,20.0,480,,
2012-07-16 00:00:00+00:00,20.0,20.0,20.0,20.0,0,,
2012-07-17 00:00:00+00:00,20.0,20.0,20.0,20.0,260,,
2012-07-18 00:00:00+00:00,20.0,20.0,20.0,20.0,0,,
2012-07-19 00:00:00+00:00,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,200,,
2012-07-20 00:00:00+00:00,19.75,19.75,19.649999618530277,19.649999618530277,420,,
2012-07-23 00:00:00+00:00,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,40,,
2012-07-24 00:00:00+00:00,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,0,,
2012-07-25 00:00:00+00:00,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,0,,
2012-07-26 00:00:00+00:00,18.549999237060547,18.549999237060547,18.25,18.25,1140,,
2012-07-27 00:00:00+00:00,18.5,18.5,18.0,18.450000762939453,400,,
2012-07-30 00:00:00+00:00,18.100000381469727,18.600000381469727,18.100000381469727,18.600000381469727,2920,,
2012-07-31 00:00:00+00:00,17.75,18.0,17.75,18.0,1220,,
2012-08-01 00:00:00+00:00,18.0,18.0,18.0,18.0,0,,
2012-08-02 00:00:00+00:00,17.399999618530273,17.600000381469727,17.399999618530273,17.600000381469727,1220,,
2012-08-03 00:00:00+00:00,17.75,17.75,17.75,17.75,520,,
2012-08-06 00:00:00+00:00,17.75,17.75,17.0,17.0,1280,,
2012-08-07 00:00:00+00:00,17.0,17.0,16.049999237060547,16.049999237060547,660,,
2012-08-08 00:00:00+00:00,16.25,16.25,16.100000381469727,16.100000381469727,300,,
2012-08-09 00:00:00+00:00,15.899999618530272,16.0,15.899999618530272,15.949999809265137,1120,,
2012-08-10 00:00:00+00:00,15.0,15.050000190734863,14.5,14.800000190734863,2080,,
2012-08-13 00:00:00+00:00,14.050000190734863,14.75,14.050000190734863,14.75,1360,,
2012-08-14 00:00:00+00:00,14.75,16.600000381469727,14.75,16.299999237060547,1500,,
2012-08-15 00:00:00+00:00,13.899999618530272,13.899999618530272,13.899999618530272,13.899999618530272,1000,,
2012-08-16 00:00:00+00:00,15.0,15.0,15.0,15.0,240,,
2012-08-17 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2012-08-20 00:00:00+00:00,13.399999618530272,13.449999809265137,13.399999618530272,13.449999809265137,60,,
2012-08-21 00:00:00+00:00,15.75,15.75,15.75,15.75,160,,
2012-08-22 00:00:00+00:00,13.399999618530272,16.25,13.399999618530272,16.25,1520,,
2012-08-23 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,100,,
2012-08-24 00:00:00+00:00,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,0,,
2012-08-27 00:00:00+00:00,14.600000381469728,14.600000381469728,14.600000381469728,14.600000381469728,200,,
2012-08-28 00:00:00+00:00,14.75,14.75,14.75,14.75,300,,
2012-08-29 00:00:00+00:00,14.75,14.75,14.75,14.75,0,,
2012-08-30 00:00:00+00:00,14.600000381469728,14.600000381469728,14.600000381469728,14.600000381469728,40,,
2012-08-31 00:00:00+00:00,14.600000381469728,14.800000190734863,14.600000381469728,14.800000190734863,200,,
2012-09-04 00:00:00+00:00,15.100000381469728,15.100000381469728,15.100000381469728,15.100000381469728,20,,
2012-09-05 00:00:00+00:00,13.600000381469728,13.600000381469728,12.449999809265137,12.449999809265137,5160,,
2012-09-06 00:00:00+00:00,12.25,14.100000381469728,12.25,14.0,2320,,
2012-09-07 00:00:00+00:00,13.25,13.25,12.25,12.25,780,,
2012-09-10 00:00:00+00:00,12.25,12.25,12.25,12.25,0,,
2012-09-11 00:00:00+00:00,12.25,14.199999809265137,12.25,14.0,2940,,
2012-09-12 00:00:00+00:00,14.0,14.0,12.5,12.5,900,,
2012-09-13 00:00:00+00:00,13.899999618530272,13.899999618530272,13.899999618530272,13.899999618530272,720,,
2012-09-14 00:00:00+00:00,14.0,14.25,13.850000381469728,13.850000381469728,1060,,
2012-09-17 00:00:00+00:00,13.75,13.75,13.75,13.75,100,,
2012-09-18 00:00:00+00:00,13.600000381469728,14.0,13.600000381469728,14.0,620,,
2012-09-19 00:00:00+00:00,13.300000190734863,13.399999618530272,13.300000190734863,13.300000190734863,700,,
2012-09-20 00:00:00+00:00,13.300000190734863,13.300000190734863,13.300000190734863,13.300000190734863,0,,
2012-09-21 00:00:00+00:00,13.5,13.5,13.350000381469728,13.350000381469728,340,,
2012-09-24 00:00:00+00:00,13.850000381469728,13.850000381469728,13.850000381469728,13.850000381469728,200,,
2012-09-25 00:00:00+00:00,12.649999618530272,12.649999618530272,12.649999618530272,12.649999618530272,80,,
2012-09-26 00:00:00+00:00,13.850000381469728,13.850000381469728,13.0,13.0,380,,
2012-09-27 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-09-28 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2012-10-01 00:00:00+00:00,13.850000381469728,14.199999809265137,13.600000381469728,13.600000381469728,2400,,
