date,CJJD_Open,CJJD_High,CJJD_Low,CJJD_Close,CJJD_Volume,CJJD_Dividends,CJJD_Stock Splits
2009-12-28 00:00:00+00:00,1008.0,1008.0,1008.0,1008.0,0,,
2009-12-29 00:00:00+00:00,1008.0,1008.0,1008.0,1008.0,0,,
2009-12-30 00:00:00+00:00,1008.0,1008.0,1008.0,1008.0,0,,
2009-12-31 00:00:00+00:00,1008.0,1008.0,1008.0,1008.0,0,,
2010-01-04 00:00:00+00:00,1008.0,1008.0,1008.0,1008.0,0,,
2010-01-05 00:00:00+00:00,1008.0,1008.0,1008.0,1008.0,0,,
2010-01-06 00:00:00+00:00,955.2000122070312,960.0,955.2000122070312,960.0,2,,
2010-01-07 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2010-01-08 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2010-01-11 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2010-01-12 00:00:00+00:00,960.0,960.0,960.0,960.0,0,,
2010-01-13 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2010-01-14 00:00:00+00:00,868.7999877929688,868.7999877929688,868.7999877929688,868.7999877929688,4,,
2010-01-15 00:00:00+00:00,868.7999877929688,868.7999877929688,864.0,864.0,3,,
2010-01-19 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2010-01-20 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2010-01-21 00:00:00+00:00,864.0,864.0,864.0,864.0,0,,
2010-01-22 00:00:00+00:00,888.0,888.0,888.0,888.0,0,,
2010-01-25 00:00:00+00:00,1363.199951171875,1363.199951171875,1363.199951171875,1363.199951171875,0,,
2010-01-26 00:00:00+00:00,1056.0,1056.0,1056.0,1056.0,0,,
2010-01-27 00:00:00+00:00,1056.0,1056.0,1056.0,1056.0,0,,
2010-01-28 00:00:00+00:00,1056.0,1056.0,1056.0,1056.0,1,,
2010-01-29 00:00:00+00:00,1200.0,1200.0,960.0,1080.0,32,,
2010-02-01 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,2,,
2010-02-02 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2010-02-03 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
2010-02-04 00:00:00+00:00,1368.0,1440.0,1320.0,1320.0,5,,
2010-02-05 00:00:00+00:00,1440.0,1440.0,1440.0,1440.0,0,,
2010-02-08 00:00:00+00:00,1416.0,1435.199951171875,1416.0,1416.0,2,,
2010-02-09 00:00:00+00:00,1416.0,1416.0,1416.0,1416.0,0,,
2010-02-10 00:00:00+00:00,1392.0,1392.0,1344.0,1392.0,12,,
2010-02-11 00:00:00+00:00,1344.0,1406.4000244140625,1344.0,1344.0,11,,
2010-02-12 00:00:00+00:00,1344.0,1344.0,1344.0,1344.0,0,,
2010-02-16 00:00:00+00:00,1392.0,1392.0,1392.0,1392.0,6,,
2010-02-17 00:00:00+00:00,1392.0,1392.0,1392.0,1392.0,0,,
2010-02-18 00:00:00+00:00,1392.0,1392.0,1392.0,1392.0,3,,
2010-02-19 00:00:00+00:00,1392.0,1392.0,1392.0,1392.0,0,,
2010-02-22 00:00:00+00:00,1320.0,1387.199951171875,1320.0,1387.199951171875,0,,
2010-02-23 00:00:00+00:00,1387.199951171875,1387.199951171875,1387.199951171875,1387.199951171875,0,,
2010-02-24 00:00:00+00:00,1387.199951171875,1387.199951171875,1387.199951171875,1387.199951171875,0,,
2010-02-25 00:00:00+00:00,1392.0,1392.0,1392.0,1392.0,4,,
2010-02-26 00:00:00+00:00,1392.0,1392.0,1392.0,1392.0,4,,
2010-03-01 00:00:00+00:00,1224.0,1406.4000244140625,1224.0,1392.0,10,,
2010-03-02 00:00:00+00:00,1368.0,1368.0,1368.0,1368.0,1,,
2010-03-03 00:00:00+00:00,1392.0,1392.0,1392.0,1392.0,6,,
2010-03-04 00:00:00+00:00,1392.0,1392.0,1392.0,1392.0,0,,
2010-03-05 00:00:00+00:00,1224.0,1392.0,1224.0,1392.0,4,,
2010-03-08 00:00:00+00:00,1392.0,1392.0,1392.0,1392.0,0,,
2010-03-09 00:00:00+00:00,1392.0,1392.0,1392.0,1392.0,0,,
2010-03-10 00:00:00+00:00,1248.0,1387.199951171875,1248.0,1387.199951171875,4,,
2010-03-11 00:00:00+00:00,1387.199951171875,1387.199951171875,1387.199951171875,1387.199951171875,0,,
2010-03-12 00:00:00+00:00,1387.199951171875,1387.199951171875,1387.199951171875,1387.199951171875,10,,
2010-03-15 00:00:00+00:00,1320.0,1392.0,1320.0,1392.0,39,,
2010-03-16 00:00:00+00:00,1368.0,1392.0,1368.0,1392.0,5,,
2010-03-17 00:00:00+00:00,1406.4000244140625,1406.4000244140625,1392.0,1392.0,27,,
2010-03-18 00:00:00+00:00,1320.0,1406.4000244140625,1257.5999755859375,1406.4000244140625,12,,
2010-03-19 00:00:00+00:00,1536.0,1560.0,1406.4000244140625,1536.0,142,,
2010-03-22 00:00:00+00:00,1526.4000244140625,1608.0,1440.0,1584.0,127,,
2010-03-23 00:00:00+00:00,1584.0,1584.0,1497.5999755859375,1512.0,35,,
2010-03-24 00:00:00+00:00,1560.0,1656.0,1560.0,1593.5999755859375,138,,
2010-03-25 00:00:00+00:00,1593.5999755859375,1593.5999755859375,1593.5999755859375,1593.5999755859375,0,,
2010-03-26 00:00:00+00:00,1680.0,1680.0,1675.199951171875,1680.0,16,,
2010-03-29 00:00:00+00:00,1728.0,2040.0,1728.0,2040.0,19,,
2010-03-30 00:00:00+00:00,2040.0,2112.0,2040.0,2088.0,4,,
2010-03-31 00:00:00+00:00,2088.0,2400.0,2088.0,2160.0,21,,
2010-04-01 00:00:00+00:00,2400.0,2400.0,2395.199951171875,2395.199951171875,1,,
2010-04-05 00:00:00+00:00,2640.0,2640.0,2395.199951171875,2395.199951171875,3,,
2010-04-06 00:00:00+00:00,2395.199951171875,2395.199951171875,2395.199951171875,2395.199951171875,0,,
2010-04-07 00:00:00+00:00,2395.199951171875,2395.199951171875,2395.199951171875,2395.199951171875,0,,
2010-04-08 00:00:00+00:00,2160.0,2160.0,1920.0,1920.0,2,,
2010-04-09 00:00:00+00:00,1680.0,1680.0,1680.0,1680.0,3,,
2010-04-12 00:00:00+00:00,1670.4000244140625,1800.0,1670.4000244140625,1800.0,1,,
2010-04-13 00:00:00+00:00,2328.0,2328.0,1800.0,2280.0,4,,
2010-04-14 00:00:00+00:00,2280.0,2280.0,2280.0,2280.0,0,,
2010-04-15 00:00:00+00:00,1488.0,1488.0,1488.0,1488.0,4,,
2010-04-16 00:00:00+00:00,1488.0,1488.0,1488.0,1488.0,0,,
2010-04-19 00:00:00+00:00,1488.0,1488.0,1488.0,1488.0,0,,
2010-04-20 00:00:00+00:00,1680.0,1680.0,1380.0,1500.0,5,,
2010-04-21 00:00:00+00:00,1500.0,1500.0,1500.0,1500.0,0,,
2010-04-22 00:00:00+00:00,1106.4000244140625,1200.0,991.2000122070312,1147.199951171875,2035,,
2010-04-23 00:00:00+00:00,1142.4000244140625,1152.0,1104.0,1116.0,552,,
2010-04-26 00:00:00+00:00,1092.0,1152.0,1046.4000244140625,1149.5999755859375,366,,
2010-04-27 00:00:00+00:00,1149.5999755859375,1152.0,1132.800048828125,1132.800048828125,85,,
2010-04-28 00:00:00+00:00,1164.0,1192.800048828125,1152.0,1152.0,75,,
2010-04-29 00:00:00+00:00,1190.4000244140625,1190.4000244140625,1152.0,1159.199951171875,14,,
2010-04-30 00:00:00+00:00,1142.4000244140625,1152.0,1140.0,1140.0,50,,
2010-05-03 00:00:00+00:00,1140.0,1159.199951171875,1140.0,1152.0,30,,
2010-05-04 00:00:00+00:00,1161.5999755859375,1176.0,1128.0,1137.5999755859375,110,,
2010-05-05 00:00:00+00:00,1171.199951171875,1171.199951171875,1104.0,1104.0,159,,
2010-05-06 00:00:00+00:00,1116.0,1116.0,1020.0,1080.0,83,,
2010-05-07 00:00:00+00:00,1128.0,1164.0,993.5999755859376,1056.0,33,,
2010-05-10 00:00:00+00:00,1080.0,1171.199951171875,1080.0,1128.0,16,,
2010-05-11 00:00:00+00:00,1128.0,1154.4000244140625,1128.0,1142.4000244140625,66,,
2010-05-12 00:00:00+00:00,1080.0,1161.5999755859375,912.0,1140.0,42,,
2010-05-13 00:00:00+00:00,1152.0,1171.199951171875,1152.0,1164.0,106,,
2010-05-14 00:00:00+00:00,1130.4000244140625,1317.5999755859375,1080.0,1118.4000244140625,2133,,
2010-05-17 00:00:00+00:00,1116.0,1144.800048828125,1116.0,1116.0,36,,
2010-05-18 00:00:00+00:00,1142.4000244140625,1164.0,1128.0,1128.0,16,,
2010-05-19 00:00:00+00:00,1130.4000244140625,1152.0,1082.4000244140625,1082.4000244140625,22,,
2010-05-20 00:00:00+00:00,1168.800048828125,1168.800048828125,1008.0,1008.0,98,,
2010-05-21 00:00:00+00:00,1008.0,1039.199951171875,986.4000244140624,1008.0,1486,,
2010-05-24 00:00:00+00:00,1072.800048828125,1135.199951171875,1029.5999755859375,1034.4000244140625,50,,
2010-05-25 00:00:00+00:00,1008.0,1008.0,1005.5999755859376,1008.0,28,,
2010-05-26 00:00:00+00:00,1008.0,1056.0,1008.0,1044.0,85,,
2010-05-27 00:00:00+00:00,1080.0,1140.0,1080.0,1089.5999755859375,30,,
2010-05-28 00:00:00+00:00,1104.0,1104.0,1032.0,1053.5999755859375,62,,
2010-06-01 00:00:00+00:00,1053.5999755859375,1053.5999755859375,1053.5999755859375,1053.5999755859375,0,,
2010-06-02 00:00:00+00:00,1106.4000244140625,1106.4000244140625,1032.0,1032.0,12,,
2010-06-03 00:00:00+00:00,1032.0,1032.0,1032.0,1032.0,0,,
2010-06-04 00:00:00+00:00,1020.0,1032.0,1020.0,1032.0,5,,
2010-06-07 00:00:00+00:00,1041.5999755859375,1044.0,1041.5999755859375,1044.0,1,,
2010-06-08 00:00:00+00:00,1024.800048828125,1048.800048828125,1024.800048828125,1048.800048828125,24,,
2010-06-09 00:00:00+00:00,1044.0,1044.0,1022.4000244140624,1022.4000244140624,30,,
2010-06-10 00:00:00+00:00,1020.0,1020.0,1017.5999755859376,1020.0,19,,
2010-06-11 00:00:00+00:00,967.2000122070312,998.4000244140624,967.2000122070312,998.4000244140624,16,,
2010-06-14 00:00:00+00:00,1020.0,1020.0,1020.0,1020.0,34,,
2010-06-15 00:00:00+00:00,1020.0,1020.0,1020.0,1020.0,25,,
2010-06-16 00:00:00+00:00,1020.0,1020.0,986.4000244140624,986.4000244140624,85,,
2010-06-17 00:00:00+00:00,998.4000244140624,1010.4000244140624,998.4000244140624,1008.0,12,,
2010-06-18 00:00:00+00:00,1053.5999755859375,1053.5999755859375,996.0,1008.0,33,,
2010-06-21 00:00:00+00:00,1027.199951171875,1027.199951171875,1005.5999755859376,1005.5999755859376,30,,
2010-06-22 00:00:00+00:00,991.2000122070312,991.2000122070312,948.0,948.0,38,,
2010-06-23 00:00:00+00:00,948.0,960.0,948.0,948.0,7,,
2010-06-24 00:00:00+00:00,948.0,960.0,948.0,960.0,27,,
2010-06-25 00:00:00+00:00,957.5999755859376,967.2000122070312,948.0,960.0,33,,
2010-06-28 00:00:00+00:00,960.0,967.2000122070312,948.0,948.0,109,,
2010-06-29 00:00:00+00:00,936.0,960.0,928.7999877929688,928.7999877929688,33,,
2010-06-30 00:00:00+00:00,1032.0,1051.199951171875,984.0,1008.0,281,,
2010-07-01 00:00:00+00:00,1008.0,1039.199951171875,986.4000244140624,986.4000244140624,226,,
2010-07-02 00:00:00+00:00,996.0,996.0,996.0,996.0,49,,
2010-07-06 00:00:00+00:00,1008.0,1008.0,984.0,996.0,31,,
2010-07-07 00:00:00+00:00,996.0,1008.0,957.5999755859376,996.0,104,,
2010-07-08 00:00:00+00:00,996.0,1032.0,986.4000244140624,1032.0,380,,
2010-07-09 00:00:00+00:00,1032.0,1032.0,1017.5999755859376,1017.5999755859376,40,,
2010-07-12 00:00:00+00:00,1032.0,1032.0,986.4000244140624,1020.0,204,,
2010-07-13 00:00:00+00:00,1020.0,1032.0,1000.7999877929688,1032.0,59,,
2010-07-14 00:00:00+00:00,1032.0,1063.199951171875,1020.0,1044.0,428,,
2010-07-15 00:00:00+00:00,1044.0,1044.0,948.0,986.4000244140624,214,,
2010-07-16 00:00:00+00:00,1051.199951171875,1051.199951171875,940.7999877929688,940.7999877929688,183,,
2010-07-19 00:00:00+00:00,960.0,960.0,955.2000122070312,960.0,86,,
2010-07-20 00:00:00+00:00,972.0,972.0,972.0,972.0,1,,
2010-07-21 00:00:00+00:00,996.0,1020.0,996.0,1020.0,30,,
2010-07-22 00:00:00+00:00,998.4000244140624,1003.2000122070312,991.2000122070312,998.4000244140624,105,,
2010-07-23 00:00:00+00:00,1012.7999877929688,1140.0,1012.7999877929688,1140.0,91,,
2010-07-26 00:00:00+00:00,1149.5999755859375,1149.5999755859375,1065.5999755859375,1065.5999755859375,40,,
2010-07-27 00:00:00+00:00,1080.0,1080.0,1051.199951171875,1077.5999755859375,38,,
2010-07-28 00:00:00+00:00,1077.5999755859375,1096.800048828125,1072.800048828125,1072.800048828125,18,,
2010-07-29 00:00:00+00:00,1406.4000244140625,1406.4000244140625,1130.4000244140625,1156.800048828125,875,,
2010-07-30 00:00:00+00:00,1200.0,1200.0,1140.0,1180.800048828125,217,,
2010-08-02 00:00:00+00:00,1200.0,1212.0,1192.800048828125,1200.0,411,,
2010-08-03 00:00:00+00:00,1209.5999755859375,1236.0,1204.800048828125,1231.199951171875,218,,
2010-08-04 00:00:00+00:00,1245.5999755859375,1260.0,1233.5999755859375,1257.5999755859375,180,,
2010-08-05 00:00:00+00:00,1269.5999755859375,1332.0,1267.199951171875,1310.4000244140625,239,,
2010-08-06 00:00:00+00:00,1276.800048828125,1348.800048828125,1276.800048828125,1348.800048828125,161,,
2010-08-09 00:00:00+00:00,1389.5999755859375,1389.5999755859375,1334.4000244140625,1375.199951171875,278,,
2010-08-10 00:00:00+00:00,1387.199951171875,1401.5999755859375,1344.0,1375.199951171875,208,,
2010-08-11 00:00:00+00:00,1389.5999755859375,1392.0,1255.199951171875,1336.800048828125,268,,
2010-08-12 00:00:00+00:00,1341.5999755859375,1382.4000244140625,1305.5999755859375,1308.0,83,,
2010-08-13 00:00:00+00:00,1320.0,1334.4000244140625,1260.0,1264.800048828125,149,,
2010-08-16 00:00:00+00:00,1281.5999755859375,1298.4000244140625,1224.0,1267.199951171875,101,,
2010-08-17 00:00:00+00:00,1310.4000244140625,1310.4000244140625,1269.5999755859375,1296.0,115,,
2010-08-18 00:00:00+00:00,1262.4000244140625,1406.4000244140625,1260.0,1377.5999755859375,136,,
2010-08-19 00:00:00+00:00,1413.5999755859375,1413.5999755859375,1344.0,1363.199951171875,274,,
2010-08-20 00:00:00+00:00,1370.4000244140625,1392.0,1320.0,1327.199951171875,92,,
2010-08-23 00:00:00+00:00,1365.5999755859375,1401.5999755859375,1344.0,1380.0,93,,
2010-08-24 00:00:00+00:00,1368.0,1368.0,1284.0,1284.0,110,,
2010-08-25 00:00:00+00:00,1284.0,1473.5999755859375,1284.0,1471.199951171875,364,,
2010-08-26 00:00:00+00:00,1538.4000244140625,1665.5999755859375,1471.199951171875,1478.4000244140625,1368,,
2010-08-27 00:00:00+00:00,1500.0,1500.0,1408.800048828125,1444.800048828125,329,,
2010-08-30 00:00:00+00:00,1488.0,1488.0,1392.0,1406.4000244140625,218,,
2010-08-31 00:00:00+00:00,1387.199951171875,1413.5999755859375,1332.0,1358.4000244140625,130,,
2010-09-01 00:00:00+00:00,1358.4000244140625,1435.199951171875,1358.4000244140625,1380.0,103,,
2010-09-02 00:00:00+00:00,1464.0,1464.0,1236.0,1288.800048828125,445,,
2010-09-03 00:00:00+00:00,1272.0,1281.5999755859375,1250.4000244140625,1250.4000244140625,114,,
2010-09-07 00:00:00+00:00,1267.199951171875,1308.0,1250.4000244140625,1264.800048828125,120,,
2010-09-08 00:00:00+00:00,1286.4000244140625,1296.0,1255.199951171875,1257.5999755859375,98,,
2010-09-09 00:00:00+00:00,1296.0,1296.0,1260.0,1284.0,87,,
2010-09-10 00:00:00+00:00,1276.800048828125,1308.0,1260.0,1296.0,161,,
2010-09-13 00:00:00+00:00,1320.0,1322.4000244140625,1272.0,1296.0,166,,
2010-09-14 00:00:00+00:00,1308.0,1308.0,1224.0,1224.0,203,,
2010-09-15 00:00:00+00:00,1216.800048828125,1224.0,1106.4000244140625,1195.199951171875,289,,
2010-09-16 00:00:00+00:00,1171.199951171875,1171.199951171875,1108.800048828125,1164.0,112,,
2010-09-17 00:00:00+00:00,1156.800048828125,1192.800048828125,1120.800048828125,1147.199951171875,75,,
2010-09-20 00:00:00+00:00,1190.4000244140625,1190.4000244140625,1140.0,1149.5999755859375,129,,
2010-09-21 00:00:00+00:00,1164.0,1180.800048828125,1104.0,1142.4000244140625,163,,
2010-09-22 00:00:00+00:00,1140.0,1161.5999755859375,1104.0,1104.0,121,,
2010-09-23 00:00:00+00:00,1092.0,1092.0,1070.4000244140625,1070.4000244140625,211,,
2010-09-24 00:00:00+00:00,1060.800048828125,1113.5999755859375,1060.800048828125,1068.0,153,,
2010-09-27 00:00:00+00:00,1080.0,1140.0,1080.0,1089.5999755859375,175,,
2010-09-28 00:00:00+00:00,1128.0,1204.800048828125,1128.0,1161.5999755859375,218,,
2010-09-29 00:00:00+00:00,1156.800048828125,1264.800048828125,1156.800048828125,1231.199951171875,521,,
2010-09-30 00:00:00+00:00,1284.0,1284.0,1233.5999755859375,1236.0,332,,
2010-10-01 00:00:00+00:00,1269.5999755859375,1269.5999755859375,1219.199951171875,1219.199951171875,216,,
2010-10-04 00:00:00+00:00,1231.199951171875,1260.0,1178.4000244140625,1183.199951171875,183,,
2010-10-05 00:00:00+00:00,1183.199951171875,1245.5999755859375,1183.199951171875,1212.0,204,,
2010-10-06 00:00:00+00:00,1204.800048828125,1214.4000244140625,1200.0,1200.0,103,,
2010-10-07 00:00:00+00:00,1221.5999755859375,1221.5999755859375,1116.0,1132.800048828125,262,,
2010-10-08 00:00:00+00:00,1140.0,1197.5999755859375,1140.0,1164.0,49,,
2010-10-11 00:00:00+00:00,1185.5999755859375,1219.199951171875,1176.0,1219.199951171875,137,,
2010-10-12 00:00:00+00:00,1224.0,1267.199951171875,1224.0,1252.800048828125,160,,
2010-10-13 00:00:00+00:00,1284.0,1284.0,1243.199951171875,1252.800048828125,114,,
2010-10-14 00:00:00+00:00,1252.800048828125,1274.4000244140625,1204.800048828125,1216.800048828125,159,,
2010-10-15 00:00:00+00:00,1200.0,1279.199951171875,1200.0,1262.4000244140625,140,,
2010-10-18 00:00:00+00:00,1281.5999755859375,1281.5999755859375,1252.800048828125,1260.0,204,,
2010-10-19 00:00:00+00:00,1248.0,1248.0,1204.800048828125,1226.4000244140625,169,,
2010-10-20 00:00:00+00:00,1243.199951171875,1260.0,1202.4000244140625,1219.199951171875,113,,
2010-10-21 00:00:00+00:00,1238.4000244140625,1248.0,1152.0,1197.5999755859375,380,,
2010-10-22 00:00:00+00:00,1200.0,1219.199951171875,1185.5999755859375,1219.199951171875,347,,
2010-10-25 00:00:00+00:00,1224.0,1231.199951171875,1197.5999755859375,1209.5999755859375,109,,
2010-10-26 00:00:00+00:00,1202.4000244140625,1207.199951171875,1135.199951171875,1142.4000244140625,450,,
2010-10-27 00:00:00+00:00,1178.4000244140625,1202.4000244140625,1147.199951171875,1202.4000244140625,222,,
2010-10-28 00:00:00+00:00,1200.0,1200.0,1152.0,1168.800048828125,59,,
2010-10-29 00:00:00+00:00,1192.800048828125,1200.0,1156.800048828125,1188.0,81,,
2010-11-01 00:00:00+00:00,1224.0,1224.0,1188.0,1200.0,194,,
2010-11-02 00:00:00+00:00,1216.800048828125,1224.0,1188.0,1200.0,138,,
2010-11-03 00:00:00+00:00,1190.4000244140625,1224.0,1190.4000244140625,1216.800048828125,130,,
2010-11-04 00:00:00+00:00,1224.0,1317.5999755859375,1216.800048828125,1274.4000244140625,351,,
2010-11-05 00:00:00+00:00,1291.199951171875,1291.199951171875,1214.4000244140625,1245.5999755859375,115,,
2010-11-08 00:00:00+00:00,1260.0,1296.0,1231.199951171875,1260.0,125,,
2010-11-09 00:00:00+00:00,1320.0,1396.800048828125,1272.0,1375.199951171875,850,,
2010-11-10 00:00:00+00:00,1389.5999755859375,1456.800048828125,1353.5999755859375,1449.5999755859375,299,,
2010-11-11 00:00:00+00:00,1464.0,1464.0,1399.199951171875,1418.4000244140625,148,,
2010-11-12 00:00:00+00:00,1416.0,1416.0,1332.0,1384.800048828125,193,,
2010-11-15 00:00:00+00:00,1353.5999755859375,1353.5999755859375,1200.0,1207.199951171875,498,,
2010-11-16 00:00:00+00:00,1372.800048828125,1372.800048828125,1212.0,1214.4000244140625,251,,
2010-11-17 00:00:00+00:00,1320.0,1320.0,1231.199951171875,1262.4000244140625,102,,
2010-11-18 00:00:00+00:00,1305.5999755859375,1305.5999755859375,1267.199951171875,1276.800048828125,103,,
2010-11-19 00:00:00+00:00,1279.199951171875,1279.199951171875,1204.800048828125,1207.199951171875,107,,
2010-11-22 00:00:00+00:00,1200.0,1202.4000244140625,1087.199951171875,1125.5999755859375,555,,
2010-11-23 00:00:00+00:00,1104.0,1113.5999755859375,1089.5999755859375,1099.199951171875,175,,
2010-11-24 00:00:00+00:00,1128.0,1176.0,1118.4000244140625,1140.0,103,,
2010-11-26 00:00:00+00:00,1161.5999755859375,1161.5999755859375,1135.199951171875,1142.4000244140625,44,,
2010-11-29 00:00:00+00:00,1166.4000244140625,1166.4000244140625,1056.0,1082.4000244140625,305,,
2010-11-30 00:00:00+00:00,1080.0,1108.800048828125,1075.199951171875,1080.0,247,,
2010-12-01 00:00:00+00:00,1084.800048828125,1111.199951171875,1020.0,1046.4000244140625,612,,
2010-12-02 00:00:00+00:00,1056.0,1056.0,1032.0,1039.199951171875,168,,
2010-12-03 00:00:00+00:00,1046.4000244140625,1075.199951171875,1039.199951171875,1068.0,115,,
2010-12-06 00:00:00+00:00,1080.0,1128.0,1080.0,1125.5999755859375,173,,
2010-12-07 00:00:00+00:00,1104.0,1132.800048828125,1068.0,1077.5999755859375,252,,
2010-12-08 00:00:00+00:00,1089.5999755859375,1089.5999755859375,1027.199951171875,1041.5999755859375,124,,
2010-12-09 00:00:00+00:00,1046.4000244140625,1051.199951171875,1020.0,1024.800048828125,121,,
2010-12-10 00:00:00+00:00,1027.199951171875,1044.0,1012.7999877929688,1044.0,134,,
2010-12-13 00:00:00+00:00,1044.0,1044.0,1008.0,1008.0,216,,
