date,GIFI_Open,GIFI_High,GIFI_Low,GIFI_Close,GIFI_Volume,GIFI_Dividends,GIFI_Stock Splits
1997-06-10 00:00:00+00:00,12.625,12.625,12.125,10.173839569091797,148000,0.0,
1997-06-11 00:00:00+00:00,12.5625,12.5625,11.875,9.912968635559082,27400,0.0,
1997-06-12 00:00:00+00:00,12.125,12.375,12.0,10.017315864562988,73000,0.0,
1997-06-13 00:00:00+00:00,12.375,12.5,12.0,10.27818202972412,33800,0.0,
1997-06-16 00:00:00+00:00,12.3125,12.6875,12.3125,10.591222763061523,20200,0.0,
1997-06-17 00:00:00+00:00,12.375,12.8125,12.375,10.643400192260742,75000,0.0,
1997-06-18 00:00:00+00:00,12.5625,12.8125,12.5625,10.643400192260742,30200,0.0,
1997-06-19 00:00:00+00:00,12.8125,13.25,12.6875,10.7477445602417,20400,0.0,
1997-06-20 00:00:00+00:00,12.875,13.25,12.75,10.904263496398926,18800,0.0,
1997-06-23 00:00:00+00:00,12.75,13.125,12.5,10.7477445602417,34800,0.0,
1997-06-24 00:00:00+00:00,12.875,12.875,12.5,10.643400192260742,10200,0.0,
1997-06-25 00:00:00+00:00,12.875,12.875,12.5,10.643400192260742,51400,0.0,
1997-06-26 00:00:00+00:00,12.625,12.875,12.5,10.43470573425293,15200,0.0,
1997-06-27 00:00:00+00:00,12.5,12.5,12.375,10.330351829528809,9800,0.0,
1997-06-30 00:00:00+00:00,12.25,12.8125,12.25,10.69557285308838,17400,0.0,
1997-07-01 00:00:00+00:00,12.8125,12.875,12.5,10.7477445602417,50800,0.0,
1997-07-02 00:00:00+00:00,12.625,13.25,12.5,11.060786247253418,49400,0.0,
1997-07-03 00:00:00+00:00,13.5,13.75,13.125,11.373825073242188,28200,0.0,
1997-07-07 00:00:00+00:00,14.875,14.875,14.5,12.260777473449709,380200,0.0,
1997-07-08 00:00:00+00:00,14.75,15.0,14.5,12.417299270629885,137800,0.0,
1997-07-09 00:00:00+00:00,14.875,15.1875,14.75,12.67816162109375,160200,0.0,
1997-07-10 00:00:00+00:00,15.0,15.25,15.0,12.52164363861084,35400,0.0,
1997-07-11 00:00:00+00:00,15.0,15.25,14.75,12.417299270629885,76400,0.0,
1997-07-14 00:00:00+00:00,15.125,15.125,14.9375,12.52164363861084,119000,0.0,
1997-07-15 00:00:00+00:00,15.0625,15.125,14.875,12.625991821289062,137800,0.0,
1997-07-16 00:00:00+00:00,15.0,15.25,15.0,12.52164363861084,65200,0.0,
1997-07-17 00:00:00+00:00,15.125,15.125,14.9375,12.469474792480469,40800,0.0,
1997-07-18 00:00:00+00:00,14.9375,15.0625,14.9375,12.469474792480469,141400,0.0,
1997-07-21 00:00:00+00:00,14.9375,15.25,14.9375,12.52164363861084,99000,0.0,
1997-07-22 00:00:00+00:00,15.0,15.4375,14.9375,12.886858940124512,34000,0.0,
1997-07-23 00:00:00+00:00,15.375,17.25,15.0,14.086852073669434,143000,0.0,
1997-07-24 00:00:00+00:00,17.1875,17.375,16.25,14.086852073669434,135600,0.0,
1997-07-25 00:00:00+00:00,17.25,17.625,16.75,14.712932586669922,43800,0.0,
1997-07-28 00:00:00+00:00,17.75,17.875,17.25,14.921625137329102,58000,0.0,
1997-07-29 00:00:00+00:00,17.75,17.75,17.4375,14.60858154296875,119600,0.0,
1997-07-30 00:00:00+00:00,17.4375,17.75,17.4375,14.712932586669922,58200,0.0,
1997-07-31 00:00:00+00:00,17.75,17.75,17.5,14.81727695465088,11000,0.0,
1997-08-01 00:00:00+00:00,17.625,17.75,17.375,14.81727695465088,94200,0.0,
1997-08-04 00:00:00+00:00,17.5,17.875,17.5,14.81727695465088,38400,0.0,
1997-08-05 00:00:00+00:00,17.75,17.75,17.5,14.712932586669922,23600,0.0,
1997-08-06 00:00:00+00:00,17.5,17.5625,17.125,14.295546531677246,27800,0.0,
1997-08-07 00:00:00+00:00,17.375,17.375,16.0,13.773811340332031,191400,0.0,
1997-08-08 00:00:00+00:00,16.25,17.0,16.125,13.87816047668457,228000,0.0,
1997-08-11 00:00:00+00:00,17.0,17.0,16.625,13.982501983642578,111000,0.0,
1997-08-12 00:00:00+00:00,16.875,16.875,16.75,13.982501983642578,49800,0.0,
1997-08-13 00:00:00+00:00,16.625,16.75,16.625,13.87816047668457,11600,0.0,
1997-08-14 00:00:00+00:00,16.5,16.5,15.5,13.147724151611328,86200,0.0,
1997-08-15 00:00:00+00:00,15.6875,16.0,15.625,13.252073287963867,5800,0.0,
1997-08-18 00:00:00+00:00,15.625,15.875,14.9375,12.886858940124512,561800,0.0,
1997-08-19 00:00:00+00:00,15.625,16.5,15.375,13.669464111328123,206000,0.0,
1997-08-20 00:00:00+00:00,16.4375,17.0,16.4375,14.191200256347656,25800,0.0,
1997-08-21 00:00:00+00:00,17.25,17.375,17.0,14.191200256347656,19600,0.0,
1997-08-22 00:00:00+00:00,16.375,17.0,16.375,13.87816047668457,9200,0.0,
1997-08-25 00:00:00+00:00,17.0,17.75,16.8125,14.60858154296875,203400,0.0,
1997-08-26 00:00:00+00:00,17.625,17.75,17.25,14.712932586669922,25600,0.0,
1997-08-27 00:00:00+00:00,18.0,19.375,18.0,16.069438934326172,64400,0.0,
1997-08-28 00:00:00+00:00,19.25,20.25,19.0,16.695524215698242,83200,0.0,
1997-08-29 00:00:00+00:00,19.625,20.625,19.625,16.904216766357422,73400,0.0,
1997-09-02 00:00:00+00:00,20.3125,21.375,20.25,17.112911224365234,46800,0.0,
1997-09-03 00:00:00+00:00,20.75,21.4375,20.625,17.843345642089844,142800,0.0,
1997-09-04 00:00:00+00:00,21.4375,21.4375,20.875,17.425949096679688,39600,0.0,
1997-09-05 00:00:00+00:00,20.75,21.0625,20.75,17.582473754882812,10000,0.0,
1997-09-08 00:00:00+00:00,21.0,21.0,20.75,17.321605682373047,30800,0.0,
1997-09-09 00:00:00+00:00,20.5,20.6875,20.375,17.034656524658203,32800,0.0,
1997-09-10 00:00:00+00:00,20.375,22.25,20.375,18.052040100097656,76000,0.0,
1997-09-11 00:00:00+00:00,22.0,23.5,22.0,19.095502853393555,49400,0.0,
1997-09-12 00:00:00+00:00,22.875,24.375,22.875,19.669416427612305,63000,0.0,
1997-09-15 00:00:00+00:00,23.875,25.125,23.625,20.71288299560547,42400,0.0,
1997-09-16 00:00:00+00:00,24.8125,25.125,24.5,20.973752975463867,85200,0.0,
1997-09-17 00:00:00+00:00,25.25,25.25,24.84375,20.86941146850586,31600,0.0,
1997-09-18 00:00:00+00:00,25.125,25.125,24.25,20.45201873779297,57400,0.0,
1997-09-19 00:00:00+00:00,24.5,24.5,22.875,19.825937271118164,148000,0.0,
1997-09-22 00:00:00+00:00,23.625,25.125,23.625,20.86941146850586,113400,0.0,
1997-09-23 00:00:00+00:00,24.875,25.375,24.875,20.86941146850586,172200,0.0,
1997-09-24 00:00:00+00:00,25.0,25.1875,24.5625,20.50419235229492,59800,0.0,
1997-09-25 00:00:00+00:00,24.5625,24.75,24.5625,20.55636405944824,24000,0.0,
1997-09-26 00:00:00+00:00,24.75,24.875,24.625,20.55636405944824,11600,0.0,
1997-09-29 00:00:00+00:00,24.875,25.25,24.625,21.078102111816406,9800,0.0,
1997-09-30 00:00:00+00:00,25.5,25.5,25.0,20.86941146850586,9200,0.0,
1997-10-01 00:00:00+00:00,25.25,25.25,23.75,20.86941146850586,73600,0.0,
1997-10-02 00:00:00+00:00,24.625,25.75,24.625,21.286800384521484,110000,0.0,
1997-10-03 00:00:00+00:00,25.75,28.0,25.5,23.16504669189453,58400,0.0,
1997-10-06 00:00:00+00:00,27.625,31.5,27.0,25.66937828063965,199600,0.0,
1997-10-07 00:00:00+00:00,31.5,34.75,31.3125,27.391090393066406,424400,0.0,
1997-10-08 00:00:00+00:00,34.0,35.0,32.5,28.6954345703125,500600,0.0,
1997-10-09 00:00:00+00:00,34.5,34.75,32.5625,28.59109306335449,143600,0.0,
1997-10-10 00:00:00+00:00,34.25,36.8125,33.6875,30.67803192138672,348600,0.0,
1997-10-13 00:00:00+00:00,37.5,39.5,36.5,31.512794494628903,529800,0.0,
1997-10-14 00:00:00+00:00,38.0,38.0,31.875,29.112815856933597,445200,0.0,
1997-10-15 00:00:00+00:00,33.5,34.875,31.0,27.75632095336914,225800,0.0,
1997-10-16 00:00:00+00:00,33.0,34.5,31.0625,25.930238723754883,132200,0.0,
1997-10-17 00:00:00+00:00,30.75,31.75,26.5625,23.582427978515625,313600,0.0,
1997-10-20 00:00:00+00:00,28.375,32.5,28.375,26.81718635559082,243000,0.0,
1997-10-21 00:00:00+00:00,33.625,35.25,32.75,29.112815856933597,351800,0.0,
1997-10-22 00:00:00+00:00,35.75,35.875,33.125,29.165000915527344,160800,0.0,
1997-10-23 00:00:00+00:00,31.9375,35.0,30.125,27.70414161682129,392400,0.0,
1997-10-24 00:00:00+00:00,34.0,34.5,32.3125,27.33892822265625,327000,0.0,
1997-10-27 00:00:00+00:00,31.25,31.9375,27.25,24.20850372314453,261400,0.0,
1997-10-28 00:00:00+00:00,24.0,32.4375,24.0,26.191104888916016,553600,0.0,
1997-10-29 00:00:00+00:00,34.5,35.0,32.0,28.382400512695312,264200,0.0,
1997-10-30 00:00:00+00:00,32.375,34.5,31.0,26.50414657592773,138400,0.0,
1997-10-31 00:00:00+00:00,34.0,34.75,31.75,27.130224227905277,89600,0.0,
1997-11-03 00:00:00+00:00,34.25,34.25,32.875,27.96500396728516,131100,0.0,
1997-11-04 00:00:00+00:00,34.25,34.5,32.5,28.486743927001957,156300,0.0,
1997-11-05 00:00:00+00:00,34.125,34.25,33.0,28.069355010986328,145200,0.0,
1997-11-06 00:00:00+00:00,33.5,33.875,31.0,26.295448303222656,145400,0.0,
1997-11-07 00:00:00+00:00,30.0,32.0,29.5,26.08675575256348,129800,0.0,
1997-11-10 00:00:00+00:00,31.125,32.5,31.0,26.50414657592773,57300,0.0,
1997-11-11 00:00:00+00:00,31.25,32.75,30.5,26.50414657592773,42600,0.0,
1997-11-12 00:00:00+00:00,31.375,31.75,28.125,24.83459854125977,47900,0.0,
1997-11-13 00:00:00+00:00,29.75,30.75,26.5,23.37373352050781,130100,0.0,
1997-11-14 00:00:00+00:00,28.0,29.25,25.0,22.64330291748047,91500,0.0,
1997-11-17 00:00:00+00:00,29.5,29.5,26.625,22.956344604492188,55500,0.0,
1997-11-18 00:00:00+00:00,27.0,27.75,24.5,21.078102111816406,81800,0.0,
1997-11-19 00:00:00+00:00,22.125,24.0,21.75,19.199859619140625,495700,0.0,
1997-11-20 00:00:00+00:00,22.0,23.5,22.0,19.51289367675781,1427900,0.0,
1997-11-21 00:00:00+00:00,23.5,24.125,23.25,19.61723518371582,434200,0.0,
1997-11-24 00:00:00+00:00,24.0,24.0,20.125,17.53030014038086,389900,0.0,
1997-11-25 00:00:00+00:00,21.75,22.125,20.625,18.052040100097656,160900,0.0,
1997-11-26 00:00:00+00:00,21.9375,22.75,21.625,18.36507225036621,239600,0.0,
1997-11-28 00:00:00+00:00,22.1875,22.375,21.875,18.46942138671875,101100,0.0,
1997-12-01 00:00:00+00:00,22.5,23.25,20.125,17.739002227783203,213800,0.0,
1997-12-02 00:00:00+00:00,21.5,21.75,21.0,17.843345642089844,384100,0.0,
1997-12-03 00:00:00+00:00,22.0,25.625,21.5,21.286800384521484,381500,0.0,
1997-12-04 00:00:00+00:00,27.25,28.125,24.75,21.286800384521484,477200,0.0,
1997-12-05 00:00:00+00:00,25.0,27.0,24.875,21.4954891204834,149200,0.0,
1997-12-08 00:00:00+00:00,26.75,28.5,26.25,23.47808265686035,263000,0.0,
1997-12-09 00:00:00+00:00,28.75,28.75,27.0,23.060693740844727,215900,0.0,
1997-12-10 00:00:00+00:00,27.5,27.625,25.25,21.704179763793945,88800,0.0,
1997-12-11 00:00:00+00:00,24.75,24.75,23.0,20.24332046508789,101700,0.0,
1997-12-12 00:00:00+00:00,25.75,25.75,21.875,18.26073455810547,244600,0.0,
1997-12-15 00:00:00+00:00,23.0,23.375,20.5,18.15638732910156,351800,0.0,
1997-12-16 00:00:00+00:00,21.75,22.5,21.0,17.94768714904785,328200,0.0,
1997-12-17 00:00:00+00:00,22.25,22.375,21.5,18.46942138671875,443400,0.0,
1997-12-18 00:00:00+00:00,21.75,22.5,20.875,17.425949096679688,86800,0.0,
1997-12-19 00:00:00+00:00,20.0,20.5,18.0,17.112911224365234,201800,0.0,
1997-12-22 00:00:00+00:00,20.25,20.875,19.0,15.860750198364258,64600,0.0,
1997-12-23 00:00:00+00:00,19.25,19.25,17.0,14.295546531677246,171600,0.0,
1997-12-24 00:00:00+00:00,17.125,17.5,15.0,14.295546531677246,287400,0.0,
1997-12-26 00:00:00+00:00,17.0,18.875,16.75,15.756397247314451,81000,0.0,
1997-12-29 00:00:00+00:00,19.0,20.0,18.75,16.382478713989258,110600,0.0,
1997-12-30 00:00:00+00:00,19.0,19.625,18.75,16.069438934326172,103200,0.0,
1997-12-31 00:00:00+00:00,19.0,21.0,18.5,16.695524215698242,356800,0.0,
1998-01-02 00:00:00+00:00,20.375,20.375,19.5,16.695524215698242,89600,0.0,
1998-01-05 00:00:00+00:00,20.625,21.125,19.0,15.965099334716797,208400,0.0,
1998-01-06 00:00:00+00:00,19.0,19.0,16.875,14.399890899658203,223300,0.0,
1998-01-07 00:00:00+00:00,17.125,18.25,16.75,15.13032341003418,89700,0.0,
1998-01-08 00:00:00+00:00,17.75,18.625,17.25,15.33901596069336,248500,0.0,
1998-01-09 00:00:00+00:00,18.0,18.375,16.625,14.191200256347656,163800,0.0,
1998-01-12 00:00:00+00:00,15.25,17.0,15.0,12.939035415649414,226200,0.0,
1998-01-13 00:00:00+00:00,15.75,17.0,15.75,13.669464111328123,75700,0.0,
1998-01-14 00:00:00+00:00,16.5,17.875,16.25,14.504237174987791,150300,0.0,
1998-01-15 00:00:00+00:00,17.375,17.625,16.875,14.295546531677246,62600,0.0,
1998-01-16 00:00:00+00:00,17.5,18.5625,17.0,15.13032341003418,69700,0.0,
1998-01-20 00:00:00+00:00,19.25,21.875,18.625,17.94768714904785,173500,0.0,
1998-01-21 00:00:00+00:00,21.5,21.5,19.75,16.79987144470215,143800,0.0,
1998-01-22 00:00:00+00:00,19.0,19.5,17.5,15.02597713470459,137000,0.0,
1998-01-23 00:00:00+00:00,18.125,19.0,17.625,14.921625137329102,139200,0.0,
1998-01-26 00:00:00+00:00,18.0,18.5,17.25,14.399890899658203,144000,0.0,
1998-01-27 00:00:00+00:00,17.5,17.625,16.875,14.399890899658203,67000,0.0,
1998-01-28 00:00:00+00:00,18.0,19.9375,17.75,16.173786163330078,425800,0.0,
1998-01-29 00:00:00+00:00,19.75,22.5,19.25,17.94768714904785,581600,0.0,
1998-01-30 00:00:00+00:00,21.375,21.75,20.125,17.478130340576172,126200,0.0,
1998-02-02 00:00:00+00:00,21.75,22.25,21.25,18.052040100097656,166200,0.0,
1998-02-03 00:00:00+00:00,21.75,22.25,20.5,17.321605682373047,78900,0.0,
1998-02-04 00:00:00+00:00,20.0,22.375,19.5,18.46942138671875,138600,0.0,
1998-02-05 00:00:00+00:00,22.5,23.75,22.0,18.36507225036621,248800,0.0,
1998-02-06 00:00:00+00:00,22.125,23.0,22.0,18.782470703125,120500,0.0,
1998-02-09 00:00:00+00:00,22.75,23.3125,22.75,19.199859619140625,136900,0.0,
1998-02-10 00:00:00+00:00,23.25,24.25,23.125,19.87811279296875,164500,0.0,
1998-02-11 00:00:00+00:00,24.125,24.125,23.625,19.773757934570312,98500,0.0,
1998-02-12 00:00:00+00:00,23.25,23.25,21.25,18.41724967956543,104300,0.0,
1998-02-13 00:00:00+00:00,22.0,22.5,21.0,17.94768714904785,109900,0.0,
1998-02-17 00:00:00+00:00,22.25,22.25,19.75,16.59117317199707,109400,0.0,
1998-02-18 00:00:00+00:00,19.75,20.875,19.0,16.904216766357422,123600,0.0,
1998-02-19 00:00:00+00:00,20.875,20.875,19.625,16.695524215698242,126300,0.0,
1998-02-20 00:00:00+00:00,19.875,20.25,19.0,16.382478713989258,77900,0.0,
1998-02-23 00:00:00+00:00,19.6875,19.75,18.375,15.599884033203123,116200,0.0,
1998-02-24 00:00:00+00:00,18.6875,18.875,17.75,15.234668731689451,130000,0.0,
1998-02-25 00:00:00+00:00,18.0625,19.625,17.875,16.069438934326172,227900,0.0,
1998-02-26 00:00:00+00:00,20.0,21.75,19.875,16.59117317199707,320400,0.0,
1998-02-27 00:00:00+00:00,20.5,21.5,20.125,17.634653091430664,281700,0.0,
1998-03-02 00:00:00+00:00,21.0,22.75,21.0,18.104209899902344,169200,0.0,
1998-03-03 00:00:00+00:00,21.0,22.5,21.0,18.46942138671875,89700,0.0,
1998-03-04 00:00:00+00:00,22.0,23.375,22.0,18.938987731933597,207500,0.0,
1998-03-05 00:00:00+00:00,22.5,23.0,21.625,18.87376976013184,202100,0.0,
1998-03-06 00:00:00+00:00,23.125,23.75,20.5,18.36507225036621,388100,0.0,
1998-03-09 00:00:00+00:00,21.875,22.0,20.5,17.112911224365234,59100,0.0,
1998-03-10 00:00:00+00:00,20.0,21.5,20.0,17.06073760986328,171600,0.0,
1998-03-11 00:00:00+00:00,21.0,21.375,20.0625,17.112911224365234,197900,0.0,
1998-03-12 00:00:00+00:00,20.25,20.75,20.0,16.74770164489746,186600,0.0,
1998-03-13 00:00:00+00:00,20.125,20.375,19.625,16.74770164489746,170200,0.0,
1998-03-16 00:00:00+00:00,19.75,20.125,18.625,15.756397247314451,118000,0.0,
1998-03-17 00:00:00+00:00,18.75,19.0,17.5625,14.921625137329102,156000,0.0,
1998-03-18 00:00:00+00:00,17.625,18.9375,17.5,15.234668731689451,779400,0.0,
1998-03-19 00:00:00+00:00,19.625,19.75,18.25,15.547710418701172,231300,0.0,
1998-03-20 00:00:00+00:00,19.0,19.875,18.625,15.860750198364258,141300,0.0,
1998-03-23 00:00:00+00:00,21.0,21.75,20.5,17.634653091430664,495300,0.0,
1998-03-24 00:00:00+00:00,21.125,21.1875,19.75,16.95639419555664,167400,0.0,
1998-03-25 00:00:00+00:00,20.5,20.875,19.625,16.695524215698242,91400,0.0,
1998-03-26 00:00:00+00:00,20.125,20.875,19.5,16.79987144470215,211000,0.0,
1998-03-27 00:00:00+00:00,20.25,20.625,19.5,16.33031463623047,92700,0.0,
1998-03-30 00:00:00+00:00,20.125,20.125,18.9375,15.912925720214844,45300,0.0,
1998-03-31 00:00:00+00:00,18.75,19.0,18.0,15.443364143371582,223800,0.0,
1998-04-01 00:00:00+00:00,18.5,19.5,18.4375,16.27812957763672,231600,0.0,
1998-04-02 00:00:00+00:00,19.625,19.875,19.125,16.069438934326172,96000,0.0,
1998-04-03 00:00:00+00:00,19.125,19.5,19.125,16.017263412475586,78900,0.0,
1998-04-06 00:00:00+00:00,19.5,19.5,18.375,15.33901596069336,110500,0.0,
1998-04-07 00:00:00+00:00,18.5,18.5,18.0,15.33901596069336,170000,0.0,
1998-04-08 00:00:00+00:00,18.4375,18.75,18.375,15.495530128479004,110200,0.0,
1998-04-09 00:00:00+00:00,18.75,19.375,18.625,15.756397247314451,106600,0.0,
1998-04-13 00:00:00+00:00,18.6875,19.125,18.625,15.652052879333496,33500,0.0,
1998-04-14 00:00:00+00:00,18.6875,19.5,18.6875,16.173786163330078,38800,0.0,
1998-04-15 00:00:00+00:00,19.5,20.625,19.34375,17.217260360717773,227100,0.0,
1998-04-16 00:00:00+00:00,20.625,21.5,20.375,17.53030014038086,382900,0.0,
1998-04-17 00:00:00+00:00,21.25,21.375,20.75,17.53030014038086,174800,0.0,
1998-04-20 00:00:00+00:00,21.75,21.875,21.25,18.104209899902344,180300,0.0,
1998-04-21 00:00:00+00:00,21.75,21.9375,20.75,18.26073455810547,129700,0.0,
1998-04-22 00:00:00+00:00,21.875,22.75,21.5,18.052040100097656,108800,0.0,
1998-04-23 00:00:00+00:00,21.5,22.0,20.75,17.843345642089844,90100,0.0,
1998-04-24 00:00:00+00:00,21.0,21.25,20.75,17.582473754882812,74800,0.0,
1998-04-27 00:00:00+00:00,20.375,21.125,20.125,17.321605682373047,30000,0.0,
1998-04-28 00:00:00+00:00,20.75,22.625,20.75,18.678117752075195,127700,0.0,
1998-04-29 00:00:00+00:00,22.5,23.5,22.5,19.51289367675781,173000,0.0,
1998-04-30 00:00:00+00:00,23.25,24.0,22.0,19.40854835510254,418600,0.0,
1998-05-01 00:00:00+00:00,23.875,24.0625,23.5,19.825937271118164,208600,0.0,
1998-05-04 00:00:00+00:00,24.375,24.75,23.5,19.72159576416016,152200,0.0,
1998-05-05 00:00:00+00:00,23.125,23.5,22.875,19.46072196960449,186400,0.0,
1998-05-06 00:00:00+00:00,23.0625,23.25,22.625,19.304203033447266,231300,0.0,
1998-05-07 00:00:00+00:00,23.0,24.0,23.0,19.61723518371582,152600,0.0,
1998-05-08 00:00:00+00:00,23.25,24.875,23.25,20.76506233215332,196000,0.0,
1998-05-11 00:00:00+00:00,24.875,26.25,24.875,21.704179763793945,162100,0.0,
1998-05-12 00:00:00+00:00,25.75,26.0,25.125,21.286800384521484,65800,0.0,
1998-05-13 00:00:00+00:00,25.25,26.5,25.25,21.182445526123047,59300,0.0,
1998-05-14 00:00:00+00:00,25.625,27.0,25.125,22.33026695251465,223400,0.0,
1998-05-15 00:00:00+00:00,27.25,27.5,26.8125,22.53896141052246,179200,0.0,
1998-05-18 00:00:00+00:00,26.75,26.875,25.75,21.912879943847656,510800,0.0,
1998-05-19 00:00:00+00:00,25.875,26.125,25.25,21.4954891204834,89300,0.0,
1998-05-20 00:00:00+00:00,25.5,26.0,24.5,20.45201873779297,175800,0.0,
1998-05-21 00:00:00+00:00,23.5,24.5,22.875,19.773757934570312,38800,0.0,
1998-05-22 00:00:00+00:00,23.4375,23.625,22.5,19.61723518371582,41400,0.0,
1998-05-26 00:00:00+00:00,23.25,24.875,23.125,19.304203033447266,64500,0.0,
1998-05-27 00:00:00+00:00,21.875,23.25,21.875,18.88680648803711,31800,0.0,
1998-05-28 00:00:00+00:00,23.0,23.0,22.0625,18.782470703125,118900,0.0,
1998-05-29 00:00:00+00:00,22.5,22.5,22.0625,18.46942138671875,149800,0.0,
1998-06-01 00:00:00+00:00,22.0,22.25,21.0,17.89552116394043,30000,0.0,
1998-06-02 00:00:00+00:00,21.375,21.625,21.125,17.739002227783203,19100,0.0,
1998-06-03 00:00:00+00:00,22.375,22.5,21.0,17.582473754882812,85800,0.0,
1998-06-04 00:00:00+00:00,21.625,21.625,20.75,17.634653091430664,84200,0.0,
1998-06-05 00:00:00+00:00,21.125,21.125,20.0,17.06073760986328,83100,0.0,
1998-06-08 00:00:00+00:00,20.75,21.875,20.5,17.94768714904785,84700,0.0,
1998-06-09 00:00:00+00:00,21.5,21.5,20.875,17.569438934326172,56200,0.0,
1998-06-10 00:00:00+00:00,21.0,21.1875,17.25,15.652052879333496,269200,0.0,
1998-06-11 00:00:00+00:00,19.5,19.75,18.25,15.547710418701172,449300,0.0,
1998-06-12 00:00:00+00:00,18.5,19.25,18.125,15.965099334716797,171300,0.0,
1998-06-15 00:00:00+00:00,19.0,19.5,18.375,15.33901596069336,58200,0.0,
1998-06-16 00:00:00+00:00,19.125,19.125,18.0,15.443364143371582,69400,0.0,
1998-06-17 00:00:00+00:00,18.625,18.8125,18.5,15.443364143371582,73300,0.0,
1998-06-18 00:00:00+00:00,18.6875,18.6875,17.75,15.234668731689451,63900,0.0,
