date,DGICB_Open,DGICB_High,DGICB_Low,DGICB_Close,DGICB_Volume,DGICB_Dividends,DGICB_Stock Splits
1986-10-29 00:00:00+00:00,0.0,2.768554925918579,2.72900390625,1.0596898794174194,371674,0.0,
1986-10-30 00:00:00+00:00,0.0,2.768554925918579,2.72900390625,1.0596898794174194,183625,0.0,
1986-10-31 00:00:00+00:00,0.0,2.768554925918579,2.72900390625,1.0596898794174194,115990,0.0,
1986-11-03 00:00:00+00:00,0.0,2.768554925918579,2.72900390625,1.0596898794174194,45511,0.0,
1986-11-04 00:00:00+00:00,0.0,2.72900390625,2.649902105331421,1.028974533081055,118519,0.0,
1986-11-05 00:00:00+00:00,0.0,2.610352039337158,2.53125,0.9829009175300598,89126,0.0,
1986-11-06 00:00:00+00:00,0.0,2.491698980331421,2.412597894668579,0.9368281364440918,41086,0.0,
1986-11-07 00:00:00+00:00,0.0,2.452147960662842,2.373047113418579,0.9214698672294616,60998,0.0,
1986-11-10 00:00:00+00:00,0.0,2.412597894668579,2.33349609375,0.906112253665924,60365,0.0,
1986-11-11 00:00:00+00:00,0.0,2.33349609375,2.254395008087158,0.8753969073295593,40138,0.0,
1986-11-12 00:00:00+00:00,0.0,2.293945074081421,2.17529296875,0.8446806073188782,37294,0.0,
1986-11-13 00:00:00+00:00,0.0,2.33349609375,2.214843988418579,0.8600390553474426,23388,0.0,
1986-11-14 00:00:00+00:00,0.0,2.293945074081421,2.214843988418579,0.8600390553474426,11694,0.0,
1986-11-17 00:00:00+00:00,0.0,2.254395008087158,2.17529296875,0.8446806073188782,16435,0.0,
1986-11-18 00:00:00+00:00,0.0,2.214843988418579,2.096190929412842,0.8139650821685791,81857,0.0,
1986-11-19 00:00:00+00:00,0.0,2.135741949081421,2.056641101837158,0.7986076474189758,32553,0.0,
1986-11-20 00:00:00+00:00,0.0,2.135741949081421,2.056641101837158,0.7986076474189758,12958,0.0,
1986-11-21 00:00:00+00:00,0.0,2.17529296875,2.096190929412842,0.8139650821685791,104928,0.0,
1986-11-24 00:00:00+00:00,0.0,2.17529296875,2.096190929412842,0.8139650821685791,26232,0.0,
1986-11-25 00:00:00+00:00,0.0,2.17529296875,2.096190929412842,0.8139650821685791,10114,0.0,
1986-11-26 00:00:00+00:00,0.0,2.214843988418579,2.135741949081421,0.829322874546051,13274,0.0,
1986-11-28 00:00:00+00:00,0.0,2.214843988418579,2.135741949081421,0.829322874546051,9165,0.0,
1986-12-01 00:00:00+00:00,0.0,2.17529296875,2.056641101837158,0.7986076474189758,12326,0.0,
1986-12-02 00:00:00+00:00,0.0,2.17529296875,2.056641101837158,0.7986076474189758,3793,0.0,
1986-12-03 00:00:00+00:00,0.0,2.17529296875,2.056641101837158,0.7986076474189758,632,0.0,
1986-12-04 00:00:00+00:00,0.0,2.17529296875,2.096190929412842,0.8139650821685791,8217,0.0,
1986-12-05 00:00:00+00:00,0.0,2.17529296875,2.096190929412842,0.8139650821685791,948,0.0,
1986-12-08 00:00:00+00:00,0.0,2.17529296875,2.135741949081421,0.829322874546051,18647,0.0,
