date,RPG_Open,RPG_High,RPG_Low,RPG_Close,RPG_Volume,RPG_Dividends,RPG_Stock Splits
2006-03-07 00:00:00+00:00,6.789999961853027,6.789999961853027,6.785999774932861,6.0634307861328125,5000,0.0,
2006-03-08 00:00:00+00:00,6.785999774932861,6.785999774932861,6.785999774932861,6.0634307861328125,0,0.0,
2006-03-09 00:00:00+00:00,6.823999881744385,6.823999881744385,6.808000087738037,6.083090305328369,10000,0.0,
2006-03-10 00:00:00+00:00,6.808000087738037,6.808000087738037,6.808000087738037,6.083090305328369,0,0.0,
2006-03-13 00:00:00+00:00,6.820000171661377,6.820000171661377,6.814000129699707,6.088449478149414,4000,0.0,
2006-03-14 00:00:00+00:00,6.868000030517578,6.868000030517578,6.868000030517578,6.1367011070251465,2500,0.0,
2006-03-15 00:00:00+00:00,6.888000011444092,6.909999847412109,6.888000011444092,6.174227237701416,10000,0.0,
2006-03-16 00:00:00+00:00,6.940000057220459,6.947999954223633,6.940000057220459,6.20460844039917,5000,0.0,
2006-03-17 00:00:00+00:00,6.952000141143799,6.952000141143799,6.940000057220459,6.201032638549805,1500,0.0,
2006-03-20 00:00:00+00:00,6.946000099182129,6.946000099182129,6.927999973297119,6.190313339233398,5500,0.0,
2006-03-21 00:00:00+00:00,6.927999973297119,6.927999973297119,6.900000095367432,6.165292263031006,12500,0.0,
2006-03-22 00:00:00+00:00,6.888000011444092,6.888000011444092,6.888000011444092,6.154571533203125,4000,0.0,
2006-03-23 00:00:00+00:00,6.901999950408936,6.906000137329102,6.901999950408936,6.170654773712158,25000,0.0,
2006-03-24 00:00:00+00:00,6.918000221252441,6.929999828338623,6.918000221252441,6.192101001739502,9000,0.0,
2006-03-27 00:00:00+00:00,6.920000076293945,6.921999931335449,6.918000221252441,6.1813788414001465,647500,0.0,
2006-03-28 00:00:00+00:00,6.934000015258789,6.934000015258789,6.918000221252441,6.183162689208984,63000,0.0,
2006-03-29 00:00:00+00:00,6.946000099182129,6.946000099182129,6.946000099182129,6.206396102905273,9000,0.0,
2006-03-30 00:00:00+00:00,7.0,7.0,6.940000057220459,6.222477436065674,4500,0.0,
2006-03-31 00:00:00+00:00,6.964000225067139,6.964000225067139,6.964000225067139,6.222477436065674,0,0.0,
2006-04-03 00:00:00+00:00,6.958000183105469,6.958000183105469,6.958000183105469,6.217117786407471,1000,0.0,
2006-04-04 00:00:00+00:00,6.926000118255615,6.960000038146973,6.926000118255615,6.218903541564941,34500,0.0,
2006-04-05 00:00:00+00:00,6.96999979019165,6.978000164031982,6.96999979019165,6.234987735748291,2000,0.0,
2006-04-06 00:00:00+00:00,6.960000038146973,6.966000080108643,6.960000038146973,6.224266052246094,50500,0.0,
2006-04-07 00:00:00+00:00,6.920000076293945,6.920000076293945,6.914000034332275,6.177802085876465,5500,0.0,
2006-04-10 00:00:00+00:00,6.912000179290772,6.912000179290772,6.912000179290772,6.17601490020752,5000,0.0,
2006-04-11 00:00:00+00:00,6.912000179290772,6.912000179290772,6.912000179290772,6.17601490020752,0,0.0,
2006-04-12 00:00:00+00:00,6.912000179290772,6.912000179290772,6.912000179290772,6.17601490020752,0,0.0,
2006-04-13 00:00:00+00:00,6.912000179290772,6.912000179290772,6.912000179290772,6.17601490020752,0,0.0,
2006-04-17 00:00:00+00:00,6.912000179290772,6.912000179290772,6.912000179290772,6.17601490020752,0,0.0,
2006-04-18 00:00:00+00:00,6.894000053405762,6.932000160217285,6.894000053405762,6.193887710571289,8500,0.0,
2006-04-19 00:00:00+00:00,6.923999786376953,6.949999809265137,6.923999786376953,6.209970474243164,15500,0.0,
2006-04-20 00:00:00+00:00,6.949999809265137,6.949999809265137,6.949999809265137,6.209970474243164,0,0.0,
2006-04-21 00:00:00+00:00,7.0,7.0,6.952000141143799,6.211755752563477,12000,0.0,
2006-04-24 00:00:00+00:00,6.952000141143799,6.952000141143799,6.952000141143799,6.211755752563477,0,0.0,
2006-04-25 00:00:00+00:00,6.894000053405762,6.894000053405762,6.881999969482422,6.14921236038208,8000,0.0,
2006-04-26 00:00:00+00:00,6.906000137329102,6.912000179290772,6.8979997634887695,6.163504123687744,7500,0.0,
2006-04-27 00:00:00+00:00,6.880000114440918,6.886000156402588,6.872000217437744,6.1402740478515625,11000,0.0,
2006-04-28 00:00:00+00:00,6.861999988555908,6.861999988555908,6.861999988555908,6.131339550018311,1500,0.0,
2006-05-01 00:00:00+00:00,6.872000217437744,6.872000217437744,6.835999965667725,6.108108043670654,6500,0.0,
2006-05-02 00:00:00+00:00,6.8379998207092285,6.843999862670898,6.8379998207092285,6.115255832672119,5500,0.0,
2006-05-03 00:00:00+00:00,6.831999778747559,6.831999778747559,6.800000190734863,6.092024803161621,6500,0.0,
2006-05-04 00:00:00+00:00,6.834000110626221,6.834000110626221,6.834000110626221,6.106321811676025,3500,0.0,
2006-05-05 00:00:00+00:00,6.881999969482422,6.8979997634887695,6.877999782562256,6.163504123687744,14500,0.0,
2006-05-08 00:00:00+00:00,6.90399980545044,6.9079999923706055,6.90399980545044,6.168868064880371,2500,0.0,
2006-05-09 00:00:00+00:00,6.906000137329102,6.906000137329102,6.883999824523926,6.150997161865234,3500,0.0,
2006-05-10 00:00:00+00:00,6.886000156402588,6.886000156402588,6.881999969482422,6.14921236038208,4000,0.0,
2006-05-11 00:00:00+00:00,6.855999946594238,6.855999946594238,6.765999794006348,6.045559883117676,39000,0.0,
2006-05-12 00:00:00+00:00,6.765999794006348,6.765999794006348,6.693999767303467,5.981226921081543,141000,0.0,
2006-05-15 00:00:00+00:00,6.702000141143799,6.705999851226807,6.688000202178955,5.991951942443848,6500,0.0,
2006-05-16 00:00:00+00:00,6.71999979019165,6.71999979019165,6.693999767303467,5.981226921081543,6500,0.0,
2006-05-17 00:00:00+00:00,6.671999931335449,6.671999931335449,6.607999801635742,5.904385566711426,14000,0.0,
2006-05-18 00:00:00+00:00,6.625999927520752,6.625999927520752,6.573999881744385,5.87400484085083,20500,0.0,
2006-05-19 00:00:00+00:00,6.5879998207092285,6.5879998207092285,6.5879998207092285,5.886513710021973,500,0.0,
2006-05-22 00:00:00+00:00,6.558000087738037,6.558000087738037,6.558000087738037,5.8597092628479,500,0.0,
2006-05-23 00:00:00+00:00,6.5980000495910645,6.5980000495910645,6.52400016784668,5.8293304443359375,80500,0.0,
2006-05-24 00:00:00+00:00,6.544000148773193,6.544000148773193,6.538000106811523,5.8418378829956055,5500,0.0,
2006-05-25 00:00:00+00:00,6.570000171661377,6.593999862670898,6.570000171661377,5.891873836517334,17500,0.0,
2006-05-26 00:00:00+00:00,6.625999927520752,6.625999927520752,6.625999927520752,5.920467376708984,3000,0.0,
2006-05-30 00:00:00+00:00,6.611999988555908,6.611999988555908,6.535999774932861,5.840050220489502,4000,0.0,
2006-05-31 00:00:00+00:00,6.535999774932861,6.535999774932861,6.535999774932861,5.840050220489502,0,0.0,
2006-06-01 00:00:00+00:00,6.625999927520752,6.65399980545044,6.625999927520752,5.945485591888428,4500,0.0,
2006-06-02 00:00:00+00:00,6.664000034332275,6.664000034332275,6.624000072479248,5.9294047355651855,28500,0.0,
2006-06-05 00:00:00+00:00,6.618000030517578,6.618000030517578,6.53000020980835,5.834693431854248,28000,0.0,
2006-06-06 00:00:00+00:00,6.5,6.501999855041504,6.48199987411499,5.809672832489014,3500,0.0,
2006-06-07 00:00:00+00:00,6.550000190734863,6.556000232696533,6.486000061035156,5.806097984313965,62000,0.0,
2006-06-08 00:00:00+00:00,6.48799991607666,6.48799991607666,6.395999908447266,5.797163486480713,11000,0.0,
2006-06-09 00:00:00+00:00,6.492000102996826,6.51200008392334,6.4679999351501465,5.779292106628418,14500,0.0,
2006-06-12 00:00:00+00:00,6.461999893188477,6.461999893188477,6.388000011444092,5.709597110748291,31500,0.0,
2006-06-13 00:00:00+00:00,6.366000175476074,6.392000198364258,6.335999965667725,5.661346912384033,16000,0.0,
2006-06-14 00:00:00+00:00,6.360000133514404,6.360000133514404,6.343999862670898,5.66849422454834,35500,0.0,
2006-06-15 00:00:00+00:00,6.426000118255615,6.513999938964844,6.426000118255615,5.81503438949585,8500,0.0,
2006-06-16 00:00:00+00:00,6.504000186920166,6.504000186920166,6.495999813079834,5.804310321807861,23000,0.0,
2006-06-19 00:00:00+00:00,6.464000225067139,6.464000225067139,6.427999973297119,5.750697612762451,29000,0.0,
2006-06-20 00:00:00+00:00,6.438000202178955,6.438000202178955,6.401999950408936,5.720320224761963,3500,0.0,
2006-06-21 00:00:00+00:00,6.498000144958496,6.51200008392334,6.473999977111816,5.793590068817139,23500,0.0,
2006-06-22 00:00:00+00:00,6.4679999351501465,6.4679999351501465,6.447999954223633,5.761421203613281,11500,0.0,
2006-06-23 00:00:00+00:00,6.48199987411499,6.48199987411499,6.455999851226807,5.768569946289063,21500,0.0,
2006-06-26 00:00:00+00:00,6.460000038146973,6.460000038146973,6.446000099182129,5.770357131958008,28500,0.0,
2006-06-27 00:00:00+00:00,6.394000053405762,6.394000053405762,6.394000053405762,5.713171482086182,500,0.0,
2006-06-28 00:00:00+00:00,6.40399980545044,6.414000034332275,6.392000198364258,5.731040954589844,4500,0.0,
2006-06-29 00:00:00+00:00,6.414000034332275,6.414000034332275,6.414000034332275,5.731040954589844,0,0.0,
2006-06-30 00:00:00+00:00,6.593999862670898,6.593999862670898,6.578000068664551,5.879365921020508,36000,0.0,
2006-07-03 00:00:00+00:00,6.5879998207092285,6.5960001945495605,6.581999778747559,5.8936614990234375,8000,0.0,
2006-07-05 00:00:00+00:00,6.559999942779541,6.559999942779541,6.535999774932861,5.840050220489502,12500,0.0,
2006-07-06 00:00:00+00:00,6.526000022888184,6.539999961853027,6.526000022888184,5.843625545501709,1500,0.0,
2006-07-07 00:00:00+00:00,6.52400016784668,6.539999961853027,6.480000019073486,5.7989501953125,12000,0.0,
2006-07-10 00:00:00+00:00,6.513999938964844,6.521999835968018,6.478000164031982,5.78822660446167,40500,0.0,
2006-07-11 00:00:00+00:00,6.478000164031982,6.478000164031982,6.478000164031982,5.78822660446167,0,0.0,
2006-07-12 00:00:00+00:00,6.504000186920166,6.504000186920166,6.421999931335449,5.738188743591309,108500,0.0,
2006-07-13 00:00:00+00:00,6.368000030517578,6.369999885559082,6.340000152587891,5.677431106567383,100500,0.0,
2006-07-14 00:00:00+00:00,6.308000087738037,6.315999984741211,6.308000087738037,5.6434736251831055,1500,0.0,
2006-07-17 00:00:00+00:00,6.297999858856201,6.297999858856201,6.297999858856201,5.6273932456970215,2000,0.0,
2006-07-18 00:00:00+00:00,6.276000022888184,6.300000190734863,6.24399995803833,5.629181385040283,10500,0.0,
2006-07-19 00:00:00+00:00,6.386000156402588,6.400000095367432,6.386000156402588,5.718531608581543,3500,0.0,
2006-07-20 00:00:00+00:00,6.381999969482422,6.383999824523926,6.331999778747559,5.657773971557617,302000,0.0,
2006-07-21 00:00:00+00:00,6.291999816894531,6.291999816894531,6.265999794006348,5.598801612854004,28000,0.0,
2006-07-24 00:00:00+00:00,6.300000190734863,6.389999866485596,6.300000190734863,5.709597110748291,157000,0.0,
2006-07-25 00:00:00+00:00,6.388000011444092,6.455999851226807,6.388000011444092,5.768569946289063,34500,0.0,
2006-07-26 00:00:00+00:00,6.432000160217285,6.432000160217285,6.432000160217285,5.747125625610352,2500,0.0,
2006-07-27 00:00:00+00:00,6.380000114440918,6.394000053405762,6.380000114440918,5.713171482086182,26000,0.0,
2006-07-28 00:00:00+00:00,6.4679999351501465,6.4679999351501465,6.4679999351501465,5.779292106628418,500,0.0,
2006-07-31 00:00:00+00:00,6.4679999351501465,6.4679999351501465,6.4679999351501465,5.779292106628418,0,0.0,
2006-08-01 00:00:00+00:00,6.460000038146973,6.460000038146973,6.4079999923706055,5.725681304931641,1500,0.0,
2006-08-02 00:00:00+00:00,6.458000183105469,6.53000020980835,6.458000183105469,5.804310321807861,18000,0.0,
2006-08-03 00:00:00+00:00,6.460000038146973,6.550000190734863,6.460000038146973,5.8293304443359375,52500,0.0,
2006-08-04 00:00:00+00:00,6.584000110626221,6.584000110626221,6.513999938964844,5.820390701293945,15000,0.0,
2006-08-07 00:00:00+00:00,6.498000144958496,6.498000144958496,6.498000144958496,5.806097984313965,10000,0.0,
2006-08-08 00:00:00+00:00,6.515999794006348,6.515999794006348,6.48199987411499,5.791800022125244,16000,0.0,
2006-08-09 00:00:00+00:00,6.498000144958496,6.519999980926514,6.426000118255615,5.741762638092041,11000,0.0,
2006-08-10 00:00:00+00:00,6.46999979019165,6.46999979019165,6.46999979019165,5.7810773849487305,2000,0.0,
2006-08-11 00:00:00+00:00,6.452000141143799,6.452000141143799,6.420000076293945,5.74533748626709,24500,0.0,
2006-08-14 00:00:00+00:00,6.473999977111816,6.473999977111816,6.418000221252441,5.738188743591309,17000,0.0,
2006-08-15 00:00:00+00:00,6.48199987411499,6.526000022888184,6.48199987411499,5.83111572265625,3500,0.0,
2006-08-16 00:00:00+00:00,6.561999797821045,6.602000236511231,6.561999797821045,5.899025917053223,75000,0.0,
