date,RSPF_Open,RSPF_High,RSPF_Low,RSPF_Close,RSPF_Volume,RSPF_Dividends,RSPF_Stock Splits
2006-11-07 00:00:00+00:00,34.09217834472656,34.245811462402344,34.09217834472656,24.72245979309082,243726,0.0,
2006-11-08 00:00:00+00:00,34.09217834472656,34.2597770690918,34.09217834472656,24.73760986328125,8878,0.0,
2006-11-09 00:00:00+00:00,34.07122802734375,34.07821273803711,34.00139617919922,24.581104278564453,68736,0.0,
2006-11-10 00:00:00+00:00,34.05027770996094,34.09217834472656,34.05027770996094,24.63158226013184,67018,0.0,
2006-11-13 00:00:00+00:00,34.33659362792969,34.33659362792969,34.30865859985352,24.80323982238769,94512,0.0,
2006-11-14 00:00:00+00:00,34.23184585571289,34.23184585571289,34.12709426879883,24.72245979309082,53843,0.0,
2006-11-15 00:00:00+00:00,34.434356689453125,34.52513885498047,34.434356689453125,24.959739685058597,35084,0.0,
2006-11-16 00:00:00+00:00,34.567039489746094,34.74860382080078,34.567039489746094,25.121299743652344,155086,0.0,
2006-11-17 00:00:00+00:00,34.74860382080078,34.74860382080078,34.74860382080078,25.121299743652344,0,0.0,
2006-11-20 00:00:00+00:00,34.86033630371094,34.888267517089844,34.85335159301758,25.19701766967773,61576,0.0,
2006-11-21 00:00:00+00:00,34.85335159301758,34.85335159301758,34.85335159301758,25.19701766967773,42960,0.0,
2006-11-22 00:00:00+00:00,34.88128662109375,34.965084075927734,34.88128662109375,25.242456436157227,4296,0.0,
2006-11-24 00:00:00+00:00,34.74860382080078,34.74860382080078,34.74860382080078,25.121299743652344,143,0.0,
2006-11-27 00:00:00+00:00,34.629886627197266,34.629886627197266,34.23184585571289,24.747713088989254,75896,0.0,
2006-11-28 00:00:00+00:00,34.20391082763672,34.33659362792969,34.12709426879883,24.72750473022461,216518,0.0,
2006-11-29 00:00:00+00:00,34.44832229614258,34.58100509643555,34.44832229614258,25.00013732910156,86493,0.0,
2006-11-30 00:00:00+00:00,34.58100509643555,34.58100509643555,34.560054779052734,24.98497772216797,2864,0.0,
2006-12-01 00:00:00+00:00,34.560054779052734,34.560054779052734,34.560054779052734,24.98497772216797,0,0.0,
2006-12-04 00:00:00+00:00,34.85335159301758,34.97904968261719,34.85335159301758,25.28789520263672,26635,0.0,
2006-12-05 00:00:00+00:00,35.02095031738281,35.02095031738281,35.02095031738281,25.318193435668945,716,0.0,
2006-12-06 00:00:00+00:00,35.06983184814453,35.1047477722168,35.06983184814453,25.37877082824707,1862,0.0,
2006-12-07 00:00:00+00:00,35.1047477722168,35.1047477722168,35.1047477722168,25.37877082824707,0,0.0,
2006-12-08 00:00:00+00:00,35.1047477722168,35.1047477722168,35.1047477722168,25.37877082824707,0,0.0,
2006-12-11 00:00:00+00:00,35.2025146484375,35.2025146484375,35.167598724365234,25.4242000579834,90216,0.0,
2006-12-12 00:00:00+00:00,35.18854522705078,35.25139617919922,35.18854522705078,25.484792709350582,86350,0.0,
2006-12-13 00:00:00+00:00,35.25139617919922,35.25139617919922,35.25139617919922,25.484792709350582,0,0.0,
2006-12-14 00:00:00+00:00,35.39804458618164,35.44692611694336,35.363128662109375,25.59585189819336,3866,0.0,
2006-12-15 00:00:00+00:00,35.57960891723633,35.57960891723633,35.53072738647461,25.68672561645508,2721,0.0,
2006-12-18 00:00:00+00:00,35.66340637207031,35.66340637207031,35.62849044799805,25.772550582885746,2005,0.0,
2006-12-19 00:00:00+00:00,35.48184585571289,35.5377082824707,35.48184585571289,25.691762924194336,1862,0.0,
2006-12-20 00:00:00+00:00,35.66340637207031,35.66340637207031,35.66340637207031,25.78264617919922,143,0.0,
2006-12-21 00:00:00+00:00,35.70530700683594,35.70530700683594,35.57262420654297,25.717021942138672,1575,0.0,
2006-12-22 00:00:00+00:00,35.38407897949219,35.41899490356445,35.38407897949219,25.605955123901367,1289,0.0,
2006-12-26 00:00:00+00:00,35.607540130615234,35.607540130615234,35.607540130615234,25.74225807189941,6730,0.0,
2006-12-27 00:00:00+00:00,35.70530700683594,35.70530700683594,35.70530700683594,25.93756866455078,1432,0.171089,
