date,EXI_Open,EXI_High,EXI_Low,EXI_Close,EXI_Volume,EXI_Dividends,EXI_Stock Splits
2006-09-27 00:00:00+00:00,51.650001525878906,51.650001525878906,51.650001525878906,37.33644104003906,7300,0.0,
2006-09-28 00:00:00+00:00,51.650001525878906,51.84999847412109,51.540000915527344,37.48100662231445,7400,0.0,
2006-09-29 00:00:00+00:00,51.84999847412109,51.84999847412109,51.84999847412109,37.48100662231445,0,0.0,
2006-10-02 00:00:00+00:00,52.119998931884766,52.119998931884766,51.9900016784668,37.58220672607422,300,0.0,
2006-10-03 00:00:00+00:00,51.9900016784668,51.9900016784668,51.9900016784668,37.58220672607422,0,0.0,
2006-10-04 00:00:00+00:00,51.84999847412109,51.84999847412109,51.84999847412109,37.48100662231445,100,0.0,
2006-10-05 00:00:00+00:00,52.79999923706055,52.79999923706055,52.79999923706055,38.1677360534668,300,0.0,
2006-10-06 00:00:00+00:00,52.79999923706055,52.79999923706055,52.79999923706055,38.1677360534668,0,0.0,
2006-10-09 00:00:00+00:00,52.79999923706055,52.79999923706055,52.79999923706055,38.1677360534668,0,0.0,
2006-10-10 00:00:00+00:00,52.79999923706055,52.79999923706055,52.79999923706055,38.1677360534668,0,0.0,
2006-10-11 00:00:00+00:00,52.54999923706055,52.54999923706055,52.45000076293945,37.91473388671875,1000,0.0,
2006-10-12 00:00:00+00:00,52.45000076293945,52.45000076293945,52.45000076293945,37.91473388671875,0,0.0,
2006-10-13 00:00:00+00:00,52.45000076293945,52.45000076293945,52.45000076293945,37.91473388671875,0,0.0,
2006-10-16 00:00:00+00:00,52.45000076293945,52.45000076293945,52.45000076293945,37.91473388671875,0,0.0,
2006-10-17 00:00:00+00:00,53.09000015258789,53.09000015258789,52.88999938964844,38.3629150390625,700,0.0,
2006-10-18 00:00:00+00:00,53.09999847412109,53.29999923706055,52.90999984741211,38.283390045166016,7200,0.0,
2006-10-19 00:00:00+00:00,53.04999923706055,53.09999847412109,53.02999877929688,38.33399963378906,400,0.0,
2006-10-20 00:00:00+00:00,53.060001373291016,53.06999969482422,53.060001373291016,38.3629150390625,400,0.0,
2006-10-23 00:00:00+00:00,53.25,53.25,53.2400016784668,38.48581314086914,200,0.0,
2006-10-24 00:00:00+00:00,53.2400016784668,53.2400016784668,53.2400016784668,38.48581314086914,0,0.0,
2006-10-25 00:00:00+00:00,53.27999877929688,53.400001525878906,53.25,38.60146331787109,7000,0.0,
2006-10-26 00:00:00+00:00,53.650001525878906,53.650001525878906,53.43999862670898,38.67374420166016,7500,0.0,
2006-10-27 00:00:00+00:00,53.31999969482422,53.41999816894531,53.18999862670898,38.44966506958008,6200,0.0,
2006-10-30 00:00:00+00:00,53.040000915527344,53.22999954223633,53.040000915527344,38.47857666015625,300,0.0,
2006-10-31 00:00:00+00:00,53.290000915527344,53.29999923706055,53.290000915527344,38.52918243408203,800,0.0,
2006-11-01 00:00:00+00:00,53.040000915527344,53.09999847412109,52.93999862670898,38.26894378662109,600,0.0,
2006-11-02 00:00:00+00:00,52.84999847412109,52.88999938964844,52.84999847412109,38.23280334472656,200,0.0,
2006-11-03 00:00:00+00:00,52.900001525878906,52.900001525878906,52.790000915527344,38.16051483154297,600,0.0,
2006-11-06 00:00:00+00:00,53.09999847412109,53.34999847412109,53.09999847412109,38.53641128540039,1800,0.0,
2006-11-07 00:00:00+00:00,53.5,53.86000061035156,53.5,38.782188415527344,30600,0.0,
2006-11-08 00:00:00+00:00,53.40999984741211,53.77000045776367,53.40999984741211,38.86892318725586,1200,0.0,
2006-11-09 00:00:00+00:00,53.56999969482422,53.56999969482422,53.4900016784668,38.666534423828125,1100,0.0,
2006-11-10 00:00:00+00:00,53.650001525878906,53.709999084472656,53.650001525878906,38.825565338134766,500,0.0,
2006-11-13 00:00:00+00:00,53.97999954223633,53.97999954223633,53.75,38.85447311401367,1900,0.0,
2006-11-14 00:00:00+00:00,54.02000045776367,54.02000045776367,54.02000045776367,39.04965591430664,100,0.0,
2006-11-15 00:00:00+00:00,54.40999984741211,54.40999984741211,54.40999984741211,39.33155822753906,800,0.0,
2006-11-16 00:00:00+00:00,54.40999984741211,54.40999984741211,54.40999984741211,39.33155822753906,0,0.0,
2006-11-17 00:00:00+00:00,54.5,54.5,54.5,39.3966178894043,10900,0.0,
2006-11-20 00:00:00+00:00,54.20000076293945,54.20000076293945,54.20000076293945,39.17976760864258,200,0.0,
2006-11-21 00:00:00+00:00,54.310001373291016,54.38999938964844,54.310001373291016,39.30265426635742,700,0.0,
2006-11-22 00:00:00+00:00,54.810001373291016,54.810001373291016,54.7599983215332,39.58456802368164,300,0.0,
2006-11-24 00:00:00+00:00,54.59999847412109,54.79999923706055,54.59999847412109,39.52674102783203,400,0.0,
2006-11-27 00:00:00+00:00,54.45000076293945,54.45000076293945,53.81999969482422,38.97735977172852,500,0.0,
2006-11-28 00:00:00+00:00,53.70000076293945,53.93999862670898,53.70000076293945,38.94121551513672,500,0.0,
2006-11-29 00:00:00+00:00,54.619998931884766,54.619998931884766,54.45000076293945,39.3604850769043,500,0.0,
2006-11-30 00:00:00+00:00,54.45000076293945,54.88999938964844,54.45000076293945,39.67854309082031,600,0.0,
2006-12-01 00:00:00+00:00,55.0,55.0,54.27999877929688,39.44723129272461,1600,0.0,
2006-12-04 00:00:00+00:00,54.84999847412109,54.84999847412109,54.84999847412109,39.64963912963867,100,0.0,
2006-12-05 00:00:00+00:00,55.20000076293945,55.38999938964844,55.20000076293945,40.03997802734375,2400,0.0,
2006-12-06 00:00:00+00:00,55.43999862670898,55.43999862670898,55.290000915527344,39.96770095825195,200,0.0,
2006-12-07 00:00:00+00:00,55.459999084472656,55.59999847412109,55.369998931884766,40.02552795410156,5600,0.0,
2006-12-08 00:00:00+00:00,55.34999847412109,55.400001525878906,55.220001220703125,39.94600677490234,11500,0.0,
2006-12-11 00:00:00+00:00,55.25,55.41999816894531,55.25,40.06166458129883,1100,0.0,
