date,EDC_Open,EDC_High,EDC_Low,EDC_Close,EDC_Volume,EDC_Dividends,EDC_Stock Splits
2008-12-30 00:00:00+00:00,78.61666870117188,82.48332977294922,78.61666870117188,60.55301284790039,16800,0.0,
2008-12-31 00:00:00+00:00,82.11666870117188,87.33333587646484,79.76667022705078,63.55072021484375,9480,0.0,
2009-01-02 00:00:00+00:00,89.18333435058594,100.58333587646484,88.56666564941406,73.0820541381836,12720,0.0,
2009-01-05 00:00:00+00:00,101.5999984741211,105.03333282470705,96.4000015258789,75.3211669921875,19920,0.0,
2009-01-06 00:00:00+00:00,107.9499969482422,111.88333129882812,105.76667022705078,80.9127426147461,44100,0.0,
2009-01-07 00:00:00+00:00,100.68333435058594,100.68333435058594,90.13333129882812,67.0010757446289,46560,0.0,
2009-01-08 00:00:00+00:00,88.28333282470703,92.63333129882812,84.63333129882812,66.5728530883789,31020,0.0,
2009-01-09 00:00:00+00:00,88.63333129882812,89.41666412353516,82.03333282470703,62.29044342041016,20640,0.0,
2009-01-12 00:00:00+00:00,82.13333129882812,82.13333129882812,71.69999694824219,53.32188034057617,45960,0.0,
2009-01-13 00:00:00+00:00,72.41666412353516,77.55000305175781,71.53333282470703,54.34967041015625,37620,0.0,
2009-01-14 00:00:00+00:00,71.08333587646484,71.08333587646484,62.0,46.6413688659668,42060,0.0,
2009-01-15 00:00:00+00:00,64.76667022705078,68.18333435058594,57.16666793823242,48.231964111328125,45000,0.0,
2009-01-16 00:00:00+00:00,72.5,72.5,62.883331298828125,50.21410369873047,119460,0.0,
2009-01-20 00:00:00+00:00,63.34999847412109,63.34999847412109,53.36666870117188,40.964134216308594,95100,0.0,
2009-01-21 00:00:00+00:00,55.86666870117188,61.900001525878906,53.33333206176758,45.44228363037109,84240,0.0,
2009-01-22 00:00:00+00:00,50.54999923706055,58.75,50.0,41.22107696533203,56340,0.0,
2009-01-23 00:00:00+00:00,50.883331298828125,59.29999923706055,50.0,42.82390975952149,27000,0.0,
2009-01-26 00:00:00+00:00,60.11666870117188,63.66666793823242,58.33333206176758,43.81498718261719,50880,0.0,
2009-01-27 00:00:00+00:00,62.54999923706055,64.1500015258789,60.31666564941406,45.57687759399414,15780,0.0,
2009-01-28 00:00:00+00:00,68.94999694824219,73.26667022705078,67.81666564941406,53.01601791381836,101700,0.0,
2009-01-29 00:00:00+00:00,64.80000305175781,69.36666870117188,61.45000076293945,45.88276290893555,87300,0.0,
2009-01-30 00:00:00+00:00,61.48333358764648,66.16666412353516,59.48333358764648,44.10863494873047,90900,0.0,
2009-02-02 00:00:00+00:00,58.33333206176758,60.03333282470703,56.0,43.31332778930664,19560,0.0,
2009-02-03 00:00:00+00:00,60.25,64.23332977294922,58.75,46.7514762878418,29880,0.0,
2009-02-04 00:00:00+00:00,65.81666564941406,69.55000305175781,64.16666412353516,48.08514404296875,57780,0.0,
2009-02-05 00:00:00+00:00,66.1500015258789,71.73332977294922,62.73333358764648,51.339752197265625,88320,0.0,
2009-02-06 00:00:00+00:00,73.48332977294922,81.51667022705078,72.51667022705078,58.90122222900391,125100,0.0,
2009-02-09 00:00:00+00:00,80.58333587646484,82.44999694824219,77.55000305175781,58.228294372558594,70920,0.0,
2009-02-10 00:00:00+00:00,77.4000015258789,79.58333587646484,65.46666717529297,49.34538650512695,113940,0.0,
2009-02-11 00:00:00+00:00,70.63333129882812,72.75,66.41666412353516,51.425418853759766,41160,0.0,
2009-02-12 00:00:00+00:00,65.8499984741211,69.93333435058594,62.83333206176758,51.1072883605957,101400,0.0,
2009-02-13 00:00:00+00:00,70.30000305175781,71.78333282470703,68.18333435058594,51.6334114074707,48780,0.0,
2009-02-17 00:00:00+00:00,64.16666412353516,64.16666412353516,54.650001525878906,40.119895935058594,127020,0.0,
2009-02-18 00:00:00+00:00,57.18333435058594,57.18333435058594,53.01666641235352,40.62154006958008,43320,0.0,
2009-02-19 00:00:00+00:00,58.383331298828125,59.46666717529297,53.75,39.875186920166016,72360,0.0,
2009-02-20 00:00:00+00:00,49.31666564941406,52.41666793823242,47.81666564941406,36.85304260253906,54960,0.0,
2009-02-23 00:00:00+00:00,54.54999923706055,54.54999923706055,45.66666793823242,33.5250244140625,52800,0.0,
2009-02-24 00:00:00+00:00,47.45000076293945,53.633331298828125,46.34999847412109,39.30012893676758,102060,0.0,
2009-02-25 00:00:00+00:00,51.86666870117188,53.633331298828125,47.91666793823242,37.14670181274414,78120,0.0,
2009-02-26 00:00:00+00:00,52.75,54.45000076293945,49.133331298828125,36.46150970458984,81300,0.0,
2009-02-27 00:00:00+00:00,46.650001525878906,50.150001525878906,45.79999923706055,36.70620727539063,25800,0.0,
2009-03-02 00:00:00+00:00,43.51666641235352,45.33333206176758,38.48333358764648,28.398372650146484,122880,0.0,
2009-03-03 00:00:00+00:00,41.66666793823242,44.61666870117188,30.0,29.97674369812012,106320,0.0,
2009-03-04 00:00:00+00:00,46.23333358764648,50.20000076293945,45.400001525878906,35.72738265991211,160500,0.0,
2009-03-05 00:00:00+00:00,44.36666870117188,46.20000076293945,42.53333282470703,32.27699279785156,105000,0.0,
2009-03-06 00:00:00+00:00,45.883331298828125,47.53333282470703,41.66666793823242,33.20689010620117,144000,0.0,
2009-03-09 00:00:00+00:00,43.53333282470703,46.43333435058594,42.01666641235352,31.285932540893555,119460,0.0,
2009-03-10 00:00:00+00:00,47.46666717529297,52.70000076293945,47.383331298828125,38.5415267944336,183000,0.0,
2009-03-11 00:00:00+00:00,54.18333435058594,55.01666641235352,50.400001525878906,38.68833923339844,275760,0.0,
2009-03-12 00:00:00+00:00,51.66666793823242,58.91666793823242,51.45000076293945,42.71380615234375,172920,0.0,
2009-03-13 00:00:00+00:00,59.78333282470703,60.45000076293945,56.66666793823242,43.423458099365234,148920,0.0,
