date,MCY_Open,MCY_High,MCY_Low,MCY_Close,MCY_Volume,MCY_Dividends,MCY_Stock Splits
1985-11-20 00:00:00+00:00,0.0,4.875,4.8125,1.2939825057983398,9597600,0.0,
1985-11-21 00:00:00+00:00,0.0,4.9375,4.90625,1.3191895484924316,3405600,0.0,
1985-11-22 00:00:00+00:00,0.0,5.03125,5.0,1.3443963527679443,1866800,0.0,
1985-11-25 00:00:00+00:00,0.0,4.96875,4.9375,1.327592372894287,1070800,0.0,
1985-11-26 00:00:00+00:00,0.0,4.96875,4.9375,1.327592372894287,586000,0.0,
1985-11-27 00:00:00+00:00,0.0,4.9375,4.875,1.3107870817184448,666800,0.0,
1985-11-29 00:00:00+00:00,0.0,4.9375,4.875,1.3107870817184448,499200,0.0,
1985-12-02 00:00:00+00:00,0.0,4.75,4.6875,1.2603715658187866,870400,0.0,
1985-12-03 00:00:00+00:00,0.0,4.78125,4.71875,1.268774151802063,318800,0.0,
1985-12-04 00:00:00+00:00,0.0,4.71875,4.65625,1.251969814300537,864400,0.0,
1985-12-05 00:00:00+00:00,0.0,4.75,4.71875,1.268774151802063,706000,0.0,
1985-12-06 00:00:00+00:00,0.0,4.625,4.59375,1.2351653575897217,297600,0.0,
1985-12-09 00:00:00+00:00,0.0,4.625,4.53125,1.2183597087860107,208000,0.0,
1985-12-10 00:00:00+00:00,0.0,4.5,4.46875,1.2015548944473269,402000,0.0,
1985-12-11 00:00:00+00:00,0.0,4.5625,4.53125,1.2183597087860107,528400,0.0,
1985-12-12 00:00:00+00:00,0.0,4.6875,4.65625,1.251969814300537,1074000,0.0,
1985-12-13 00:00:00+00:00,0.0,4.75,4.71875,1.268774151802063,270800,0.0,
1985-12-16 00:00:00+00:00,0.0,4.84375,4.8125,1.2939825057983398,615200,0.0,
1985-12-17 00:00:00+00:00,0.0,4.8125,4.78125,1.2855807542800903,1230000,0.0,
1985-12-18 00:00:00+00:00,0.0,4.84375,4.8125,1.2939825057983398,374800,0.0,
1985-12-19 00:00:00+00:00,0.0,4.875,4.8125,1.2939825057983398,214000,0.0,
1985-12-20 00:00:00+00:00,0.0,4.875,4.84375,1.3023850917816162,149600,0.0,
1985-12-23 00:00:00+00:00,0.0,4.90625,4.875,1.3107870817184448,173600,0.0,
1985-12-24 00:00:00+00:00,0.0,4.90625,4.875,1.3107870817184448,54000,0.0,
1985-12-26 00:00:00+00:00,0.0,4.90625,4.875,1.3107870817184448,63200,0.0,
1985-12-27 00:00:00+00:00,0.0,4.90625,4.875,1.3107870817184448,176000,0.0,
1985-12-30 00:00:00+00:00,0.0,5.0,4.96875,1.3359944820404053,509600,0.0,
1985-12-31 00:00:00+00:00,0.0,5.0,4.9375,1.327592372894287,111600,0.0,
1986-01-02 00:00:00+00:00,0.0,5.0,4.9375,1.327592372894287,60400,0.0,
1986-01-03 00:00:00+00:00,0.0,5.0,4.9375,1.327592372894287,59600,0.0,
1986-01-06 00:00:00+00:00,0.0,5.15625,5.09375,1.369603991508484,506800,0.0,
1986-01-07 00:00:00+00:00,0.0,5.3125,5.125,1.411617636680603,485600,0.0,
1986-01-08 00:00:00+00:00,0.0,5.40625,5.1875,1.394811987876892,624400,0.0,
1986-01-09 00:00:00+00:00,0.0,5.25,5.0625,1.361202836036682,287600,0.0,
1986-01-10 00:00:00+00:00,0.0,5.1875,5.0625,1.3780070543289185,178000,0.0,
1986-01-13 00:00:00+00:00,0.0,5.1875,5.125,1.3780070543289185,166800,0.0,
1986-01-14 00:00:00+00:00,0.0,5.1875,5.125,1.3780070543289185,123600,0.0,
1986-01-15 00:00:00+00:00,0.0,5.25,5.125,1.403214693069458,130800,0.0,
1986-01-16 00:00:00+00:00,0.0,5.28125,5.1875,1.4200191497802734,266400,0.0,
1986-01-17 00:00:00+00:00,0.0,5.28125,5.21875,1.403214693069458,30400,0.0,
1986-01-20 00:00:00+00:00,0.0,5.21875,5.125,1.3780070543289185,61600,0.0,
1986-01-21 00:00:00+00:00,0.0,5.1875,5.0625,1.3780070543289185,148000,0.0,
1986-01-22 00:00:00+00:00,0.0,5.125,5.03125,1.361202836036682,168000,0.0,
1986-01-23 00:00:00+00:00,0.0,5.0625,4.9375,1.361202836036682,133200,0.0,
1986-01-24 00:00:00+00:00,0.0,5.0625,5.0,1.3443963527679443,126400,0.0,
1986-01-27 00:00:00+00:00,0.0,5.09375,5.0,1.369603991508484,264400,0.0,
1986-01-28 00:00:00+00:00,0.0,5.53125,5.03125,1.4788367748260498,428000,0.0,
1986-01-29 00:00:00+00:00,0.0,5.78125,5.5,1.546056866645813,336000,0.0,
1986-01-30 00:00:00+00:00,0.0,5.8125,5.65625,1.546056866645813,357600,0.0,
1986-01-31 00:00:00+00:00,0.0,6.21875,5.75,1.6468857526779177,384400,0.0,
1986-02-03 00:00:00+00:00,0.0,6.25,6.09375,1.6720939874649048,100000,0.0,
1986-02-04 00:00:00+00:00,0.0,6.375,6.03125,1.6636908054351809,346400,0.0,
1986-02-05 00:00:00+00:00,0.0,6.15625,6.0625,1.6552894115447998,108400,0.0,
1986-02-06 00:00:00+00:00,0.0,6.25,6.125,1.6468857526779177,56800,0.0,
1986-02-07 00:00:00+00:00,0.0,6.125,5.96875,1.6384849548339844,134000,0.0,
1986-02-10 00:00:00+00:00,0.0,6.125,6.03125,1.6300816535949707,80800,0.0,
1986-02-11 00:00:00+00:00,0.0,6.09375,6.03125,1.6216806173324585,34800,0.0,
1986-02-12 00:00:00+00:00,0.0,6.125,6.03125,1.6468857526779177,37200,0.0,
1986-02-13 00:00:00+00:00,0.0,6.3125,6.09375,1.6804966926574707,132000,0.0,
1986-02-14 00:00:00+00:00,0.0,6.21875,5.875,1.6300816535949707,609600,0.0,
1986-02-18 00:00:00+00:00,0.0,6.0625,6.0,1.6132762432098389,92800,0.0,
1986-02-19 00:00:00+00:00,0.0,6.03125,5.6875,1.5712645053863523,682000,0.0,
1986-02-20 00:00:00+00:00,0.0,5.875,5.8125,1.5796669721603394,525600,0.0,
1986-02-21 00:00:00+00:00,0.0,6.03125,5.9375,1.6132762432098389,203200,0.0,
1986-02-24 00:00:00+00:00,0.0,6.21875,5.9375,1.6552894115447998,172800,0.0,
1986-02-25 00:00:00+00:00,0.0,6.1875,5.9375,1.6132762432098389,156000,0.0,
1986-02-26 00:00:00+00:00,0.0,5.96875,5.875,1.5880694389343262,68800,0.0,
1986-02-27 00:00:00+00:00,0.0,5.96875,5.875,1.5880694389343262,311600,0.0,
1986-02-28 00:00:00+00:00,0.0,6.0,5.9375,1.6048742532730105,243600,0.0,
1986-03-03 00:00:00+00:00,0.0,6.0,5.9375,1.596472144126892,44000,0.0,
1986-03-04 00:00:00+00:00,0.0,6.0,5.8125,1.5628622770309448,111200,0.0,
1986-03-05 00:00:00+00:00,0.0,5.75,5.65625,1.5208492279052734,56000,0.0,
1986-03-06 00:00:00+00:00,0.0,5.8125,5.6875,1.546056866645813,300000,0.0,
1986-03-07 00:00:00+00:00,0.0,5.8125,5.71875,1.554459571838379,167200,0.0,
1986-03-10 00:00:00+00:00,0.0,5.8125,5.71875,1.5628622770309448,86800,0.0,
1986-03-11 00:00:00+00:00,0.0,5.78125,5.71875,1.554459571838379,83200,0.0,
1986-03-12 00:00:00+00:00,0.0,5.84375,5.71875,1.5712645053863523,436000,0.0,
1986-03-13 00:00:00+00:00,0.0,5.875,5.8125,1.5628622770309448,163600,0.0,
1986-03-14 00:00:00+00:00,0.0,5.9375,5.84375,1.5712645053863523,283200,0.0,
1986-03-17 00:00:00+00:00,0.0,5.90625,5.84375,1.5796669721603394,58000,0.0,
1986-03-18 00:00:00+00:00,0.0,5.90625,5.84375,1.5796669721603394,162800,0.0,
1986-03-19 00:00:00+00:00,0.0,5.90625,5.8125,1.5712645053863523,96000,0.0,
1986-03-20 00:00:00+00:00,0.0,5.84375,5.71875,1.537653565406799,58800,0.0,
1986-03-21 00:00:00+00:00,0.0,5.78125,5.6875,1.5292516946792605,223600,0.0,
1986-03-24 00:00:00+00:00,0.0,5.75,5.46875,1.4872397184371948,139600,0.0,
1986-03-25 00:00:00+00:00,0.0,5.53125,5.40625,1.462032437324524,317200,0.0,
1986-03-26 00:00:00+00:00,0.0,5.65625,5.5,1.5040452480316162,420000,0.0,
1986-03-27 00:00:00+00:00,0.0,5.59375,5.59375,1.5040452480316162,3600,0.0,
1986-03-31 00:00:00+00:00,0.0,5.65625,5.59375,1.5040452480316162,167600,0.0,
1986-04-01 00:00:00+00:00,0.0,5.65625,5.5625,1.512446403503418,74400,0.0,
1986-04-02 00:00:00+00:00,0.0,5.59375,5.53125,1.5040452480316162,13600,0.0,
1986-04-03 00:00:00+00:00,0.0,5.53125,5.4375,1.4704333543777466,115600,0.0,
1986-04-04 00:00:00+00:00,0.0,5.46875,5.3125,1.436824917793274,215600,0.0,
1986-04-07 00:00:00+00:00,0.0,5.4375,5.1875,1.394811987876892,66000,0.0,
1986-04-08 00:00:00+00:00,0.0,5.25,5.1875,1.394811987876892,197600,0.0,
1986-04-09 00:00:00+00:00,0.0,5.3125,5.25,1.4284225702285769,1398800,0.0,
1986-04-10 00:00:00+00:00,0.0,5.3125,5.25,1.4284225702285769,698000,0.0,
1986-04-11 00:00:00+00:00,0.0,5.3125,5.25,1.4200191497802734,422000,0.0,
1986-04-14 00:00:00+00:00,0.0,5.46875,5.28125,1.4704333543777466,157200,0.0,
1986-04-15 00:00:00+00:00,0.0,5.84375,5.46875,1.5628622770309448,129200,0.0,
1986-04-16 00:00:00+00:00,0.0,5.96875,5.84375,1.5880694389343262,359600,0.0,
1986-04-17 00:00:00+00:00,0.0,5.90625,5.8125,1.5628622770309448,102000,0.0,
1986-04-18 00:00:00+00:00,0.0,5.875,5.8125,1.5796669721603394,10800,0.0,
1986-04-21 00:00:00+00:00,0.0,5.875,5.8125,1.5628622770309448,17200,0.0,
1986-04-22 00:00:00+00:00,0.0,5.875,5.8125,1.5796669721603394,10400,0.0,
1986-04-23 00:00:00+00:00,0.0,5.875,5.6875,1.537653565406799,28000,0.0,
1986-04-24 00:00:00+00:00,0.0,5.71875,5.71875,1.537653565406799,10000,0.0,
1986-04-25 00:00:00+00:00,0.0,5.75,5.6875,1.546056866645813,331600,0.0,
1986-04-28 00:00:00+00:00,0.0,5.78125,5.71875,1.554459571838379,108000,0.0,
1986-04-29 00:00:00+00:00,0.0,5.71875,5.5625,1.4956414699554443,31200,0.0,
1986-04-30 00:00:00+00:00,0.0,5.5625,5.375,1.445226550102234,92800,0.0,
1986-05-01 00:00:00+00:00,0.0,5.375,5.21875,1.403214693069458,70000,0.0,
1986-05-02 00:00:00+00:00,0.0,5.1875,5.125,1.3780070543289185,22400,0.0,
1986-05-05 00:00:00+00:00,0.0,5.34375,5.125,1.4200191497802734,54000,0.0,
1986-05-06 00:00:00+00:00,0.0,5.375,5.28125,1.436824917793274,440800,0.0,
1986-05-07 00:00:00+00:00,0.0,5.375,5.3125,1.4284225702285769,48000,0.0,
1986-05-08 00:00:00+00:00,0.0,5.3125,5.21875,1.411617636680603,96400,0.0,
1986-05-09 00:00:00+00:00,0.0,5.28125,5.21875,1.403214693069458,11600,0.0,
1986-05-12 00:00:00+00:00,0.0,5.28125,5.1875,1.394811987876892,61200,0.0,
1986-05-13 00:00:00+00:00,0.0,5.1875,5.0,1.3443963527679443,71600,0.0,
1986-05-14 00:00:00+00:00,0.0,5.03125,4.9375,1.327592372894287,22800,0.0,
1986-05-15 00:00:00+00:00,0.0,4.9375,4.84375,1.3191895484924316,86000,0.0,
1986-05-16 00:00:00+00:00,0.0,4.90625,4.71875,1.268774151802063,57200,0.0,
1986-05-19 00:00:00+00:00,0.0,4.8125,4.71875,1.2855807542800903,148000,0.0,
1986-05-20 00:00:00+00:00,0.0,4.9375,4.75,1.3191895484924316,405600,0.0,
1986-05-21 00:00:00+00:00,0.0,5.0625,4.90625,1.327592372894287,232000,0.0,
1986-05-22 00:00:00+00:00,0.0,5.375,4.875,1.4284225702285769,646000,0.0,
1986-05-23 00:00:00+00:00,0.0,5.3125,5.25,1.411617636680603,76800,0.0,
1986-05-27 00:00:00+00:00,0.0,5.3125,5.21875,1.411617636680603,196000,0.0,
1986-05-28 00:00:00+00:00,0.0,5.3125,5.21875,1.4200191497802734,430800,0.0,
1986-05-29 00:00:00+00:00,0.0,5.28125,5.21875,1.411617636680603,156000,0.0,
1986-05-30 00:00:00+00:00,0.0,5.53125,5.25,1.4872397184371948,866800,0.0,
1986-06-02 00:00:00+00:00,0.0,5.5625,5.4375,1.4956414699554443,176800,0.0,
1986-06-03 00:00:00+00:00,0.0,5.46875,5.15625,1.3864096403121948,246400,0.0,
1986-06-04 00:00:00+00:00,0.0,5.3125,5.15625,1.394811987876892,110400,0.0,
1986-06-05 00:00:00+00:00,0.0,5.1875,5.15625,1.3864096403121948,151200,0.0,
1986-06-06 00:00:00+00:00,0.0,5.15625,4.9375,1.327592372894287,136400,0.0,
1986-06-09 00:00:00+00:00,0.0,4.96875,4.875,1.3191895484924316,77600,0.0,
1986-06-10 00:00:00+00:00,0.0,4.96875,4.8125,1.3107870817184448,368000,0.0,
1986-06-11 00:00:00+00:00,0.0,4.875,4.71875,1.2939825057983398,206400,0.0,
1986-06-12 00:00:00+00:00,0.0,4.875,4.75,1.3023850917816162,97200,0.0,
1986-06-13 00:00:00+00:00,0.0,5.15625,4.84375,1.3864096403121948,274400,0.0,
1986-06-16 00:00:00+00:00,0.0,5.3125,5.1875,1.4284225702285769,323200,0.0,
1986-06-17 00:00:00+00:00,0.0,5.40625,5.3125,1.4284225702285769,244000,0.0,
1986-06-18 00:00:00+00:00,0.0,5.40625,5.21875,1.4284225702285769,128800,0.0,
1986-06-19 00:00:00+00:00,0.0,5.25,5.1875,1.394811987876892,12400,0.0,
1986-06-20 00:00:00+00:00,0.0,5.25,5.125,1.3864096403121948,127600,0.0,
1986-06-23 00:00:00+00:00,0.0,5.21875,5.125,1.403214693069458,238400,0.0,
1986-06-24 00:00:00+00:00,0.0,5.21875,5.15625,1.394811987876892,52400,0.0,
