date,SGC_Open,SGC_High,SGC_Low,SGC_Close,SGC_Volume,SGC_Dividends,SGC_Stock Splits
1973-02-21 00:00:00+00:00,0.9375,0.9375,0.9375,0.2492186427116394,1600,0.0,
1973-02-22 00:00:00+00:00,0.9375,0.9375,0.9375,0.2492186427116394,16000,0.0,
1973-02-23 00:00:00+00:00,0.9375,0.9375,0.9375,0.2492186427116394,0,0.0,
1973-02-26 00:00:00+00:00,0.921875,0.921875,0.921875,0.2450649738311767,17600,0.0,
1973-02-27 00:00:00+00:00,0.90625,0.90625,0.90625,0.2409113347530365,22400,0.0,
1973-02-28 00:00:00+00:00,0.90625,0.90625,0.90625,0.2409113347530365,17600,0.0,
1973-03-01 00:00:00+00:00,0.8984379768371582,0.8984379768371582,0.8984379768371582,0.2388345003128051,11200,0.0,
1973-03-02 00:00:00+00:00,0.875,0.875,0.875,0.2326041311025619,4800,0.0,
1973-03-05 00:00:00+00:00,0.890625,0.890625,0.890625,0.2367575168609619,25600,0.0,
1973-03-06 00:00:00+00:00,0.890625,0.890625,0.890625,0.2367575168609619,0,0.0,
1973-03-07 00:00:00+00:00,0.8828129768371582,0.8828129768371582,0.8828129768371582,0.2346809357404709,9600,0.0,
1973-03-08 00:00:00+00:00,0.8984379768371582,0.8984379768371582,0.8984379768371582,0.2388345003128051,1600,0.0,
1973-03-09 00:00:00+00:00,0.890625,0.890625,0.890625,0.2367575168609619,11200,0.0,
1973-03-12 00:00:00+00:00,0.9140629768371582,0.9140629768371582,0.9140629768371582,0.2429882735013961,12800,0.0,
1973-03-13 00:00:00+00:00,0.90625,0.90625,0.90625,0.2409113347530365,32000,0.0,
1973-03-14 00:00:00+00:00,0.90625,0.90625,0.90625,0.2409113347530365,4800,0.0,
1973-03-15 00:00:00+00:00,0.890625,0.890625,0.890625,0.2367575168609619,8000,0.0,
1973-03-16 00:00:00+00:00,0.8359379768371582,0.8359379768371582,0.8359379768371582,0.2222200334072113,16000,0.0,
1973-03-19 00:00:00+00:00,0.8125,0.8125,0.8125,0.2159893065690994,4800,0.0,
1973-03-20 00:00:00+00:00,0.8125,0.8125,0.8125,0.2159893065690994,3200,0.0,
1973-03-21 00:00:00+00:00,0.796875,0.796875,0.796875,0.2118358165025711,3200,0.0,
1973-03-22 00:00:00+00:00,0.71875,0.71875,0.71875,0.191067561507225,25600,0.0,
1973-03-23 00:00:00+00:00,0.75,0.75,0.75,0.1993749141693115,41600,0.0,
1973-03-26 00:00:00+00:00,0.75,0.75,0.75,0.1993749141693115,0,0.0,
1973-03-27 00:00:00+00:00,0.7890629768371582,0.7890629768371582,0.7890629768371582,0.2097590416669845,11200,0.0,
1973-03-28 00:00:00+00:00,0.8125,0.8125,0.8125,0.2159893065690994,6400,0.0,
1973-03-29 00:00:00+00:00,0.828125,0.828125,0.828125,0.2201430946588516,8000,0.0,
1973-03-30 00:00:00+00:00,0.828125,0.828125,0.828125,0.2201430946588516,6400,0.0,
1973-04-02 00:00:00+00:00,0.828125,0.828125,0.828125,0.2201430946588516,12800,0.0,
1973-04-03 00:00:00+00:00,0.796875,0.796875,0.796875,0.2118358165025711,12800,0.0,
1973-04-04 00:00:00+00:00,0.796875,0.796875,0.796875,0.2118358165025711,0,0.0,
1973-04-05 00:00:00+00:00,0.8046879768371582,0.8046879768371582,0.8046879768371582,0.2139127254486084,1600,0.0,
1973-04-06 00:00:00+00:00,0.7890629768371582,0.7890629768371582,0.7890629768371582,0.2097590416669845,3200,0.0,
1973-04-09 00:00:00+00:00,0.7890629768371582,0.7890629768371582,0.7890629768371582,0.2097590416669845,0,0.0,
