date,ANF_Open,ANF_High,ANF_Low,ANF_Close,ANF_Volume,ANF_Dividends,ANF_Stock Splits
1997-01-28 00:00:00+00:00,7.25,7.25,7.0625,4.735870361328125,198400,0.0,
1997-01-29 00:00:00+00:00,7.125,7.1875,7.0625,4.735870361328125,343600,0.0,
1997-01-30 00:00:00+00:00,7.25,7.375,6.9375,4.69432544708252,440800,0.0,
1997-01-31 00:00:00+00:00,7.0,7.25,6.875,4.569698333740234,558600,0.0,
1997-02-03 00:00:00+00:00,6.8125,6.8125,6.5,4.403528690338135,905600,0.0,
1997-02-04 00:00:00+00:00,6.625,6.9375,6.25,4.569698333740234,477200,0.0,
1997-02-05 00:00:00+00:00,6.875,7.125,6.75,4.528156757354736,751200,0.0,
1997-02-06 00:00:00+00:00,6.75,6.875,6.625,4.528156757354736,118400,0.0,
1997-02-07 00:00:00+00:00,6.8125,6.875,6.8125,4.528156757354736,50800,0.0,
1997-02-10 00:00:00+00:00,6.8125,6.875,6.5625,4.4866132736206055,119000,0.0,
1997-02-11 00:00:00+00:00,6.75,6.75,6.625,4.445070743560791,77600,0.0,
1997-02-12 00:00:00+00:00,6.6875,6.875,6.6875,4.4866132736206055,227000,0.0,
1997-02-13 00:00:00+00:00,7.5625,7.625,7.1875,4.860496520996094,1221800,0.0,
1997-02-14 00:00:00+00:00,7.4375,7.5,7.3125,4.985124111175537,585600,0.0,
1997-02-18 00:00:00+00:00,7.5,7.5,7.3125,4.902040481567383,96600,0.0,
1997-02-19 00:00:00+00:00,7.4375,7.75,7.3125,5.068212985992432,373800,0.0,
1997-02-20 00:00:00+00:00,7.6875,7.875,7.625,5.192839622497559,432200,0.0,
1997-02-21 00:00:00+00:00,7.8125,8.4375,7.8125,5.525180816650391,619200,0.0,
1997-02-24 00:00:00+00:00,8.3125,8.8125,8.3125,5.857522010803223,644800,0.0,
1997-02-25 00:00:00+00:00,9.1875,9.1875,8.625,5.732896327972412,610600,0.0,
1997-02-26 00:00:00+00:00,8.6875,8.75,8.625,5.732896327972412,170000,0.0,
1997-02-27 00:00:00+00:00,8.75,8.8125,8.625,5.774437427520752,231400,0.0,
1997-02-28 00:00:00+00:00,8.625,8.6875,8.5,5.774437427520752,148800,0.0,
1997-03-03 00:00:00+00:00,8.625,8.625,8.4375,5.608267784118652,537200,0.0,
1997-03-04 00:00:00+00:00,8.375,8.5,8.375,5.608267784118652,215800,0.0,
1997-03-05 00:00:00+00:00,8.4375,8.5,8.3125,5.525180816650391,137800,0.0,
1997-03-06 00:00:00+00:00,8.25,8.4375,8.25,5.608267784118652,434400,0.0,
1997-03-07 00:00:00+00:00,8.375,8.4375,8.375,5.566723823547363,57200,0.0,
1997-03-10 00:00:00+00:00,8.3125,8.4375,8.25,5.525180816650391,93200,0.0,
1997-03-11 00:00:00+00:00,8.25,8.3125,8.25,5.483636856079102,53000,0.0,
1997-03-12 00:00:00+00:00,8.25,8.4375,8.125,5.566723823547363,302200,0.0,
1997-03-13 00:00:00+00:00,8.375,8.375,8.125,5.400552749633789,88400,0.0,
1997-03-14 00:00:00+00:00,8.125,8.3125,8.125,5.442095279693604,52400,0.0,
1997-03-17 00:00:00+00:00,8.125,8.375,8.0625,5.525180816650391,241800,0.0,
1997-03-18 00:00:00+00:00,8.375,8.375,8.25,5.525180816650391,35400,0.0,
1997-03-19 00:00:00+00:00,8.25,8.25,8.0625,5.359010219573975,42200,0.0,
1997-03-20 00:00:00+00:00,8.0625,8.0625,7.875,5.275924682617188,185400,0.0,
1997-03-21 00:00:00+00:00,7.875,8.0625,7.875,5.275924682617188,57000,0.0,
1997-03-24 00:00:00+00:00,8.0,8.0,7.75,5.275924682617188,113600,0.0,
1997-03-25 00:00:00+00:00,7.875,8.0,7.875,5.234380722045898,47400,0.0,
1997-03-26 00:00:00+00:00,7.875,7.9375,7.75,5.1512980461120605,131000,0.0,
1997-03-27 00:00:00+00:00,7.75,7.75,7.5625,5.109755039215088,64400,0.0,
1997-03-31 00:00:00+00:00,7.625,7.6875,7.5625,5.068212985992432,72400,0.0,
1997-04-01 00:00:00+00:00,7.6875,7.6875,7.25,4.860496520996094,112800,0.0,
1997-04-02 00:00:00+00:00,7.3125,7.4375,7.1875,4.902040481567383,140200,0.0,
1997-04-03 00:00:00+00:00,7.3125,7.3125,7.0,4.6527838706970215,194400,0.0,
1997-04-04 00:00:00+00:00,6.9375,7.5,6.9375,4.985124111175537,101600,0.0,
1997-04-07 00:00:00+00:00,7.5,7.6875,7.5,5.026668071746826,42800,0.0,
1997-04-08 00:00:00+00:00,7.5625,7.625,7.375,4.902040481567383,74800,0.0,
1997-04-09 00:00:00+00:00,7.4375,7.4375,7.3125,4.860496520996094,46400,0.0,
1997-04-10 00:00:00+00:00,7.375,7.375,7.125,4.818954944610596,59400,0.0,
1997-04-11 00:00:00+00:00,7.25,7.25,7.0,4.6527838706970215,55800,0.0,
1997-04-14 00:00:00+00:00,7.0625,7.0625,6.375,4.320443630218506,269000,0.0,
1997-04-15 00:00:00+00:00,6.5,6.5625,6.4375,4.36198616027832,1060800,0.0,
1997-04-16 00:00:00+00:00,6.5,6.5,6.4375,4.278899669647217,92800,0.0,
1997-04-17 00:00:00+00:00,6.5,6.9375,6.5,4.445070743560791,346800,0.0,
1997-04-18 00:00:00+00:00,6.6875,6.6875,6.5,4.445070743560791,32200,0.0,
1997-04-21 00:00:00+00:00,6.6875,6.6875,6.5625,4.36198616027832,114000,0.0,
1997-04-22 00:00:00+00:00,6.75,7.0,6.625,4.6527838706970215,597600,0.0,
1997-04-23 00:00:00+00:00,6.8125,7.3125,6.8125,4.818954944610596,641800,0.0,
1997-04-24 00:00:00+00:00,7.3125,7.375,7.0625,4.735870361328125,336600,0.0,
1997-04-25 00:00:00+00:00,7.0625,7.0625,6.875,4.6527838706970215,120200,0.0,
1997-04-28 00:00:00+00:00,7.0,7.0625,6.9375,4.6527838706970215,38600,0.0,
1997-04-29 00:00:00+00:00,7.125,7.125,7.0,4.6527838706970215,284400,0.0,
1997-04-30 00:00:00+00:00,7.0625,7.375,7.0625,4.860496520996094,146600,0.0,
1997-05-01 00:00:00+00:00,7.4375,7.5,7.375,4.943583488464356,53200,0.0,
1997-05-02 00:00:00+00:00,7.5,7.6875,7.5,5.068212985992432,83200,0.0,
1997-05-05 00:00:00+00:00,7.625,8.0625,7.625,5.317465305328369,52600,0.0,
1997-05-06 00:00:00+00:00,8.1875,8.1875,7.9375,5.317465305328369,65400,0.0,
1997-05-07 00:00:00+00:00,8.0625,8.125,7.875,5.234380722045898,83800,0.0,
1997-05-08 00:00:00+00:00,7.8125,8.1875,7.8125,5.442095279693604,129200,0.0,
1997-05-09 00:00:00+00:00,8.125,8.1875,8.0,5.400552749633789,67600,0.0,
1997-05-12 00:00:00+00:00,8.0,8.125,7.9375,5.359010219573975,90000,0.0,
1997-05-13 00:00:00+00:00,8.1875,8.1875,7.9375,5.317465305328369,63600,0.0,
1997-05-14 00:00:00+00:00,8.375,9.0,8.3125,5.732896327972412,959800,0.0,
1997-05-15 00:00:00+00:00,8.625,9.125,8.625,6.065235614776611,415000,0.0,
1997-05-16 00:00:00+00:00,9.125,9.1875,8.9375,5.982150077819824,269200,0.0,
1997-05-19 00:00:00+00:00,9.125,9.25,9.0625,6.106778144836426,288600,0.0,
1997-05-20 00:00:00+00:00,9.1875,9.25,9.125,6.065235614776611,134600,0.0,
1997-05-21 00:00:00+00:00,9.125,9.1875,8.9375,6.02369499206543,249600,0.0,
1997-05-22 00:00:00+00:00,9.0,9.0,8.9375,5.982150077819824,48200,0.0,
1997-05-23 00:00:00+00:00,9.0,9.0,8.9375,5.982150077819824,288200,0.0,
1997-05-27 00:00:00+00:00,8.9375,8.9375,8.75,5.899065971374512,218000,0.0,
1997-05-28 00:00:00+00:00,8.875,8.9375,8.75,5.815979480743408,370800,0.0,
1997-05-29 00:00:00+00:00,8.8125,8.8125,8.6875,5.774437427520752,32200,0.0,
1997-05-30 00:00:00+00:00,8.75,8.75,8.625,5.774437427520752,102200,0.0,
1997-06-02 00:00:00+00:00,8.75,9.1875,8.75,6.065235614776611,690200,0.0,
1997-06-03 00:00:00+00:00,9.125,9.1875,9.0625,6.02369499206543,195000,0.0,
1997-06-04 00:00:00+00:00,9.0625,9.0625,8.9375,5.940608978271484,58600,0.0,
1997-06-05 00:00:00+00:00,8.875,9.0,8.875,5.982150077819824,59000,0.0,
1997-06-06 00:00:00+00:00,8.9375,9.3125,8.875,6.148320198059082,974200,0.0,
1997-06-09 00:00:00+00:00,9.25,9.5625,9.25,6.314495086669922,139800,0.0,
1997-06-10 00:00:00+00:00,9.5,9.6875,9.375,6.397578239440918,140200,0.0,
1997-06-11 00:00:00+00:00,9.6875,9.6875,9.625,6.439120769500732,81400,0.0,
1997-06-12 00:00:00+00:00,9.6875,9.6875,9.375,6.314495086669922,52400,0.0,
1997-06-13 00:00:00+00:00,9.375,9.5,9.375,6.231409072875977,101600,0.0,
1997-06-16 00:00:00+00:00,9.375,9.5,9.375,6.314495086669922,19600,0.0,
1997-06-17 00:00:00+00:00,9.4375,9.5,9.25,6.189863681793213,122600,0.0,
1997-06-18 00:00:00+00:00,9.1875,9.3125,9.125,6.189863681793213,35200,0.0,
1997-06-19 00:00:00+00:00,9.25,9.25,9.0625,6.065235614776611,69200,0.0,
1997-06-20 00:00:00+00:00,9.1875,9.1875,8.9375,5.982150077819824,120400,0.0,
1997-06-23 00:00:00+00:00,9.0,9.0,8.6875,5.774437427520752,114200,0.0,
1997-06-24 00:00:00+00:00,8.75,8.75,8.5,5.732896327972412,197200,0.0,
1997-06-25 00:00:00+00:00,8.6875,8.84375,8.6875,5.857522010803223,22200,0.0,
1997-06-26 00:00:00+00:00,8.75,8.75,8.4375,5.732896327972412,92400,0.0,
1997-06-27 00:00:00+00:00,8.75,8.8125,8.6875,5.836750507354736,111200,0.0,
1997-06-30 00:00:00+00:00,8.75,9.25,8.75,6.065235614776611,117800,0.0,
1997-07-01 00:00:00+00:00,9.1875,9.5,9.1875,6.314495086669922,472800,0.0,
1997-07-02 00:00:00+00:00,9.75,10.125,9.75,6.729920864105225,492800,0.0,
1997-07-03 00:00:00+00:00,10.0,10.0625,9.9375,6.60529375076294,145200,0.0,
1997-07-07 00:00:00+00:00,9.9375,10.25,9.9375,6.813002586364746,358200,0.0,
1997-07-08 00:00:00+00:00,10.1875,10.3125,10.0625,6.771462917327881,108200,0.0,
1997-07-09 00:00:00+00:00,10.1875,10.1875,9.9375,6.60529375076294,99400,0.0,
1997-07-10 00:00:00+00:00,9.875,10.0625,9.875,6.646834373474121,132400,0.0,
1997-07-11 00:00:00+00:00,10.0,10.125,9.875,6.646834373474121,201600,0.0,
1997-07-14 00:00:00+00:00,9.875,9.875,9.0625,6.065235614776611,600000,0.0,
1997-07-15 00:00:00+00:00,9.25,9.3125,9.125,6.106778144836426,672400,0.0,
1997-07-16 00:00:00+00:00,9.3125,9.4375,9.1875,6.252176761627197,247400,0.0,
1997-07-17 00:00:00+00:00,9.4375,9.6875,9.4375,6.293722629547119,201600,0.0,
1997-07-18 00:00:00+00:00,9.46875,9.5,9.375,6.272948265075684,86200,0.0,
1997-07-21 00:00:00+00:00,9.4375,9.5,9.375,6.231409072875977,86600,0.0,
1997-07-22 00:00:00+00:00,9.4375,9.5625,9.375,6.314495086669922,87400,0.0,
1997-07-23 00:00:00+00:00,9.5,9.875,9.4375,6.4806647300720215,170200,0.0,
1997-07-24 00:00:00+00:00,9.875,10.125,9.875,6.729920864105225,71200,0.0,
1997-07-25 00:00:00+00:00,10.1875,10.25,9.9375,6.626064300537109,64200,0.0,
1997-07-28 00:00:00+00:00,10.0,10.0,9.75,6.563750267028809,94800,0.0,
1997-07-29 00:00:00+00:00,9.8125,10.0,9.8125,6.58452033996582,162200,0.0,
1997-07-30 00:00:00+00:00,10.0,10.03125,9.875,6.646834373474121,157200,0.0,
1997-07-31 00:00:00+00:00,10.0,10.0625,9.8125,6.60529375076294,240200,0.0,
1997-08-01 00:00:00+00:00,9.9375,9.9375,9.46875,6.439120769500732,163400,0.0,
1997-08-04 00:00:00+00:00,9.75,9.75,9.59375,6.397578239440918,141600,0.0,
1997-08-05 00:00:00+00:00,9.75,10.1875,9.75,6.729920864105225,347200,0.0,
1997-08-06 00:00:00+00:00,10.0625,10.5625,10.03125,6.979177951812744,336400,0.0,
1997-08-07 00:00:00+00:00,10.5,10.5,10.375,6.937634944915772,179800,0.0,
1997-08-08 00:00:00+00:00,10.3125,10.4375,10.125,6.875317573547363,308000,0.0,
1997-08-11 00:00:00+00:00,10.21875,10.8125,10.15625,7.186891555786133,643600,0.0,
1997-08-12 00:00:00+00:00,10.9375,11.3125,10.625,7.353060722351074,1620800,0.0,
1997-08-13 00:00:00+00:00,11.125,11.1875,10.75,7.311518669128418,507800,0.0,
1997-08-14 00:00:00+00:00,11.03125,11.1875,10.625,7.062259197235107,133400,0.0,
1997-08-15 00:00:00+00:00,10.6875,10.6875,10.1875,6.896091461181641,254400,0.0,
1997-08-18 00:00:00+00:00,10.4375,10.5,10.125,6.937634944915772,257600,0.0,
1997-08-19 00:00:00+00:00,10.46875,11.0,10.46875,7.269974708557129,126600,0.0,
1997-08-20 00:00:00+00:00,10.9375,11.6875,10.9375,7.436148643493652,208600,0.0,
1997-08-21 00:00:00+00:00,11.25,11.25,10.96875,7.290744781494141,58200,0.0,
1997-08-22 00:00:00+00:00,10.71875,11.125,10.71875,7.269974708557129,61200,0.0,
1997-08-25 00:00:00+00:00,11.0,11.75,10.8125,7.186891555786133,272400,0.0,
1997-08-26 00:00:00+00:00,10.8125,11.5625,10.8125,7.519233226776123,236200,0.0,
1997-08-27 00:00:00+00:00,11.25,12.125,11.25,7.976204395294189,428400,0.0,
1997-08-28 00:00:00+00:00,11.9375,11.96875,11.625,7.934661388397217,66200,0.0,
1997-08-29 00:00:00+00:00,11.96875,12.0,11.90625,7.976204395294189,33600,0.0,
1997-09-02 00:00:00+00:00,12.0625,12.5625,12.0,8.308542251586914,157400,0.0,
1997-09-03 00:00:00+00:00,12.5,12.6875,12.25,8.267001152038574,246800,0.0,
1997-09-04 00:00:00+00:00,12.5,12.875,12.3125,8.204684257507324,196400,0.0,
1997-09-05 00:00:00+00:00,12.40625,12.53125,12.28125,8.267001152038574,81400,0.0,
1997-09-08 00:00:00+00:00,12.5625,12.5625,12.3125,8.24622917175293,53400,0.0,
1997-09-09 00:00:00+00:00,12.46875,12.59375,12.375,8.370859146118164,107600,0.0,
1997-09-10 00:00:00+00:00,12.625,12.875,12.5625,8.433171272277832,151800,0.0,
1997-09-11 00:00:00+00:00,12.75,13.375,12.75,8.703200340270996,350200,0.0,
1997-09-12 00:00:00+00:00,13.0625,13.4375,13.03125,8.931686401367188,301400,0.0,
1997-09-15 00:00:00+00:00,13.375,13.46875,13.15625,8.786285400390625,111400,0.0,
1997-09-16 00:00:00+00:00,13.15625,13.3125,13.125,8.848597526550293,99000,0.0,
1997-09-17 00:00:00+00:00,13.3125,13.3125,12.8125,8.640887260437012,137200,0.0,
1997-09-18 00:00:00+00:00,13.125,13.53125,13.0625,8.910910606384277,192800,0.0,
1997-09-19 00:00:00+00:00,13.34375,13.65625,13.34375,9.056313514709473,161200,0.0,
1997-09-22 00:00:00+00:00,13.5625,13.5625,13.25,8.80705738067627,96000,0.0,
1997-09-23 00:00:00+00:00,13.3125,13.3125,13.0,8.66165542602539,537600,0.0,
1997-09-24 00:00:00+00:00,13.0,13.0,12.1875,8.557799339294434,391800,0.0,
1997-09-25 00:00:00+00:00,12.5625,12.75,12.5625,8.391627311706543,319600,0.0,
1997-09-26 00:00:00+00:00,12.625,12.9375,12.625,8.599339485168457,93000,0.0,
1997-09-29 00:00:00+00:00,12.875,13.4375,12.8125,8.931686401367188,180400,0.0,
1997-09-30 00:00:00+00:00,13.4375,13.4375,13.0,8.72397232055664,79400,0.0,
1997-10-01 00:00:00+00:00,13.0,13.03125,12.9375,8.66165542602539,17000,0.0,
1997-10-02 00:00:00+00:00,12.96875,13.1875,12.8125,8.765515327453613,47400,0.0,
1997-10-03 00:00:00+00:00,13.25,13.4375,13.21875,8.890141487121582,78200,0.0,
1997-10-06 00:00:00+00:00,13.3125,14.0,13.0,8.973226547241211,111600,0.0,
1997-10-07 00:00:00+00:00,13.4375,13.4375,12.9375,8.640887260437012,130200,0.0,
1997-10-08 00:00:00+00:00,12.9375,12.9375,12.40625,8.287771224975586,112400,0.0,
1997-10-09 00:00:00+00:00,12.34375,12.34375,12.0,8.12160587310791,173800,0.0,
1997-10-10 00:00:00+00:00,12.21875,12.21875,12.0625,8.017745018005371,64000,0.0,
1997-10-13 00:00:00+00:00,12.0,12.25,11.875,8.100831985473633,190000,0.0,
1997-10-14 00:00:00+00:00,12.21875,12.375,12.15625,8.080060958862305,45200,0.0,
1997-10-15 00:00:00+00:00,12.1875,12.1875,11.84375,7.893115520477295,59400,0.0,
1997-10-16 00:00:00+00:00,11.9375,12.0,11.4375,7.706175327301025,90800,0.0,
1997-10-17 00:00:00+00:00,11.53125,11.5625,11.34375,7.685404300689697,84400,0.0,
1997-10-20 00:00:00+00:00,11.625,11.875,11.5625,7.893115520477295,42200,0.0,
1997-10-21 00:00:00+00:00,11.8125,12.0,11.625,7.726948738098144,114200,0.0,
1997-10-22 00:00:00+00:00,11.25,11.65625,11.25,7.581546306610107,127600,0.0,
1997-10-23 00:00:00+00:00,11.15625,11.46875,11.125,7.623088359832764,237800,0.0,
1997-10-24 00:00:00+00:00,12.0,12.125,11.8125,7.893115520477295,399400,0.0,
1997-10-27 00:00:00+00:00,11.625,11.78125,10.875,7.249204158782959,167000,0.0,
1997-10-28 00:00:00+00:00,10.875,11.1875,10.5,6.979177951812744,248200,0.0,
1997-10-29 00:00:00+00:00,10.6875,11.75,10.6875,7.810028553009033,186400,0.0,
1997-10-30 00:00:00+00:00,11.625,11.875,11.3125,7.893115520477295,229400,0.0,
1997-10-31 00:00:00+00:00,11.9375,13.0,11.9375,8.640887260437012,458600,0.0,
1997-11-03 00:00:00+00:00,12.9375,13.25,12.9375,8.703200340270996,194000,0.0,
1997-11-04 00:00:00+00:00,13.09375,13.09375,12.84375,8.537027359008789,121600,0.0,
1997-11-05 00:00:00+00:00,12.84375,12.96875,12.75,8.578573226928711,74000,0.0,
1997-11-06 00:00:00+00:00,13.0,13.0,12.90625,8.640887260437012,54200,0.0,
1997-11-07 00:00:00+00:00,12.9375,12.9375,12.75,8.557799339294434,90400,0.0,
1997-11-10 00:00:00+00:00,12.9375,13.53125,12.9375,8.80705738067627,390200,0.0,
1997-11-11 00:00:00+00:00,13.28125,13.28125,13.0625,8.80705738067627,94200,0.0,
1997-11-12 00:00:00+00:00,14.375,15.625,14.3125,10.011795043945312,1195400,0.0,
1997-11-13 00:00:00+00:00,15.09375,16.5625,15.03125,10.48953628540039,548200,0.0,
1997-11-14 00:00:00+00:00,15.8125,16.03125,14.9375,9.970248222351074,234800,0.0,
1997-11-17 00:00:00+00:00,15.0625,15.6875,15.0625,10.17796230316162,315600,0.0,
1997-11-18 00:00:00+00:00,15.3125,15.8125,15.25,10.510305404663086,340200,0.0,
1997-11-19 00:00:00+00:00,15.8125,16.75,15.71875,11.133447647094728,238200,0.0,
1997-11-20 00:00:00+00:00,16.8125,18.0625,16.75,11.382701873779297,715600,0.0,
1997-11-21 00:00:00+00:00,16.8125,16.8125,15.96875,10.780335426330566,542200,0.0,
1997-11-24 00:00:00+00:00,16.09375,16.25,15.125,10.053336143493652,226000,0.0,
1997-11-25 00:00:00+00:00,15.25,15.34375,14.3125,9.720993041992188,969600,0.0,
1997-11-26 00:00:00+00:00,15.125,15.25,14.84375,9.887166976928713,177400,0.0,
1997-11-28 00:00:00+00:00,14.9375,15.21875,14.9375,9.949478149414062,162400,0.0,
