date,MED_Open,MED_High,MED_Low,MED_Close,MED_Volume,MED_Dividends,MED_Stock Splits
1994-02-16 00:00:00+00:00,5.25,5.375,5.25,4.068821907043457,23000,0.0,
1994-02-17 00:00:00+00:00,5.375,5.375,5.375,4.068821907043457,0,0.0,
1994-02-18 00:00:00+00:00,5.25,5.375,5.25,3.974198341369629,11300,0.0,
1994-02-22 00:00:00+00:00,5.25,5.25,5.25,3.974198341369629,4400,0.0,
1994-02-23 00:00:00+00:00,5.25,5.375,5.25,4.068821907043457,7300,0.0,
1994-02-24 00:00:00+00:00,5.375,5.375,5.375,4.068821907043457,200,0.0,
1994-02-25 00:00:00+00:00,5.125,5.125,5.125,3.87957501411438,12000,0.0,
1994-02-28 00:00:00+00:00,5.125,5.125,5.0,3.87957501411438,24600,0.0,
1994-03-01 00:00:00+00:00,5.25,5.25,5.0,3.7849509716033936,48100,0.0,
1994-03-02 00:00:00+00:00,4.9375,5.25,4.75,3.7849509716033936,103800,0.0,
1994-03-03 00:00:00+00:00,4.75,5.125,4.75,3.690326690673828,3100,0.0,
1994-03-04 00:00:00+00:00,4.75,5.125,4.75,3.87957501411438,200,0.0,
1994-03-07 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,1000,0.0,
1994-03-08 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,200,0.0,
1994-03-09 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-03-10 00:00:00+00:00,5.125,5.125,4.875,3.690326690673828,800,0.0,
1994-03-11 00:00:00+00:00,4.75,5.125,4.75,3.87957501411438,1800,0.0,
1994-03-14 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,500,0.0,
1994-03-15 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-03-16 00:00:00+00:00,5.125,5.125,4.75,3.5957040786743164,400,0.0,
1994-03-17 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,1000,0.0,
1994-03-18 00:00:00+00:00,4.875,4.875,4.75,3.690326690673828,7600,0.0,
1994-03-21 00:00:00+00:00,4.875,4.875,4.875,3.690326690673828,0,0.0,
1994-03-22 00:00:00+00:00,5.125,5.125,4.875,3.690326690673828,9700,0.0,
1994-03-23 00:00:00+00:00,4.75,4.875,4.75,3.690326690673828,39300,0.0,
1994-03-24 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,2600,0.0,
1994-03-25 00:00:00+00:00,4.75,5.125,4.75,3.87957501411438,6700,0.0,
1994-03-28 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,1100,0.0,
1994-03-29 00:00:00+00:00,4.75,4.875,4.75,3.690326690673828,1500,0.0,
1994-03-30 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,1500,0.0,
1994-03-31 00:00:00+00:00,5.125,5.125,4.75,3.7849509716033936,24100,0.0,
1994-04-04 00:00:00+00:00,4.75,4.875,4.5,3.5957040786743164,92300,0.0,
1994-04-05 00:00:00+00:00,4.5,4.75,4.5,3.5010786056518555,53500,0.0,
1994-04-06 00:00:00+00:00,4.625,4.75,4.5,3.5957040786743164,105800,0.0,
1994-04-07 00:00:00+00:00,4.5,4.75,4.5,3.406456232070923,39500,0.0,
1994-04-08 00:00:00+00:00,4.75,4.75,4.5,3.548391580581665,40600,0.0,
1994-04-11 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,19800,0.0,
1994-04-12 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-04-13 00:00:00+00:00,4.5,4.75,4.5,3.406456232070923,12700,0.0,
1994-04-14 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,14900,0.0,
1994-04-15 00:00:00+00:00,4.625,4.625,4.5,3.406456232070923,14500,0.0,
1994-04-18 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,8000,0.0,
1994-04-19 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,9000,0.0,
1994-04-20 00:00:00+00:00,4.5,4.875,4.5,3.5010786056518555,28700,0.0,
1994-04-21 00:00:00+00:00,4.5,4.625,4.5,3.5010786056518555,10100,0.0,
1994-04-22 00:00:00+00:00,4.875,4.875,4.5,3.690326690673828,23000,0.0,
1994-04-25 00:00:00+00:00,4.875,4.875,4.875,3.690326690673828,0,0.0,
1994-04-26 00:00:00+00:00,4.5,4.875,4.5,3.690326690673828,26200,0.0,
1994-04-28 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,4500,0.0,
1994-04-29 00:00:00+00:00,4.875,4.875,4.5,3.690326690673828,3300,0.0,
1994-05-02 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,4500,0.0,
1994-05-03 00:00:00+00:00,4.625,4.625,4.5,3.406456232070923,2200,0.0,
1994-05-04 00:00:00+00:00,4.5,4.625,4.5,3.406456232070923,36600,0.0,
1994-05-05 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,2200,0.0,
1994-05-06 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,100,0.0,
1994-05-09 00:00:00+00:00,4.5,4.5625,4.5,3.453768014907837,2400,0.0,
1994-05-10 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,4500,0.0,
1994-05-11 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,0,0.0,
1994-05-12 00:00:00+00:00,4.5,4.625,4.5,3.5010786056518555,1100,0.0,
1994-05-13 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,2000,0.0,
1994-05-16 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,5500,0.0,
1994-05-17 00:00:00+00:00,4.5,4.5625,4.375,3.453768014907837,41000,0.0,
1994-05-18 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,1000,0.0,
1994-05-19 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,14100,0.0,
1994-05-20 00:00:00+00:00,4.5,4.75,4.5,3.406456232070923,7100,0.0,
1994-05-23 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,6700,0.0,
1994-05-24 00:00:00+00:00,4.5,4.625,4.5,3.5010786056518555,42200,0.0,
1994-05-25 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,0,0.0,
1994-05-26 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,2700,0.0,
1994-05-27 00:00:00+00:00,4.625,4.625,4.5,3.406456232070923,14200,0.0,
1994-05-31 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,11900,0.0,
1994-06-01 00:00:00+00:00,4.75,4.75,4.625,3.5957040786743164,10100,0.0,
1994-06-02 00:00:00+00:00,4.5625,4.5625,4.5625,3.453768014907837,1000,0.0,
1994-06-03 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,27000,0.0,
1994-06-06 00:00:00+00:00,4.625,4.75,4.5,3.406456232070923,25500,0.0,
1994-06-07 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,10000,0.0,
1994-06-08 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,2000,0.0,
1994-06-09 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-06-10 00:00:00+00:00,4.5,4.625,4.5,3.5010786056518555,20200,0.0,
1994-06-13 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,0,0.0,
1994-06-14 00:00:00+00:00,4.75,4.75,4.5,3.5010786056518555,7600,0.0,
1994-06-15 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,6000,0.0,
1994-06-16 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,10000,0.0,
1994-06-17 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,0,0.0,
1994-06-20 00:00:00+00:00,4.75,4.75,4.5,3.5957040786743164,3800,0.0,
1994-06-21 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,700,0.0,
1994-06-22 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,2500,0.0,
1994-06-23 00:00:00+00:00,4.75,4.75,4.5,3.406456232070923,5800,0.0,
1994-06-24 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,5200,0.0,
1994-06-27 00:00:00+00:00,4.625,4.75,4.5,3.5957040786743164,20900,0.0,
1994-06-28 00:00:00+00:00,4.75,4.75,4.5,3.406456232070923,3700,0.0,
1994-06-29 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,11400,0.0,
1994-06-30 00:00:00+00:00,4.75,4.75,4.5,3.5957040786743164,1700,0.0,
1994-07-01 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,1500,0.0,
1994-07-05 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,1000,0.0,
1994-07-06 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-07-07 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-07-08 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-07-11 00:00:00+00:00,4.6875,4.6875,4.625,3.5010786056518555,8000,0.0,
1994-07-12 00:00:00+00:00,4.75,4.75,4.5,3.5957040786743164,3000,0.0,
1994-07-13 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-07-14 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,10600,0.0,
1994-07-15 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,5000,0.0,
1994-07-18 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,0,0.0,
1994-07-19 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,5000,0.0,
1994-07-20 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,200,0.0,
1994-07-21 00:00:00+00:00,4.75,4.75,4.5,3.5957040786743164,1200,0.0,
1994-07-22 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,2000,0.0,
1994-07-25 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-07-26 00:00:00+00:00,4.75,4.75,4.5,3.5957040786743164,14100,0.0,
1994-07-27 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,4200,0.0,
1994-07-28 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,7500,0.0,
1994-07-29 00:00:00+00:00,4.5,4.875,4.5,3.690326690673828,86700,0.0,
1994-08-01 00:00:00+00:00,4.875,4.875,4.875,3.690326690673828,0,0.0,
1994-08-02 00:00:00+00:00,4.5,4.625,4.5,3.406456232070923,21500,0.0,
1994-08-03 00:00:00+00:00,4.5,4.875,4.5,3.690326690673828,3900,0.0,
1994-08-04 00:00:00+00:00,4.5,4.875,4.5,3.690326690673828,800,0.0,
1994-08-05 00:00:00+00:00,4.625,4.875,4.5,3.5010786056518555,4100,0.0,
1994-08-08 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,1100,0.0,
1994-08-09 00:00:00+00:00,4.5,4.625,4.5,3.5010786056518555,2300,0.0,
1994-08-10 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,1500,0.0,
1994-08-11 00:00:00+00:00,4.5,4.75,4.5,3.5957040786743164,2300,0.0,
1994-08-12 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-08-15 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,0,0.0,
1994-08-16 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,4500,0.0,
1994-08-17 00:00:00+00:00,4.5,4.5,4.5,3.406456232070923,2800,0.0,
1994-08-18 00:00:00+00:00,4.75,4.75,4.5,3.406456232070923,22600,0.0,
1994-08-19 00:00:00+00:00,4.75,4.75,4.5,3.406456232070923,11700,0.0,
1994-08-22 00:00:00+00:00,4.625,4.75,4.5,3.5957040786743164,11400,0.0,
1994-08-23 00:00:00+00:00,4.625,5.125,4.625,3.87957501411438,93300,0.0,
1994-08-24 00:00:00+00:00,4.75,4.875,4.75,3.5957040786743164,5400,0.0,
1994-08-25 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,2000,0.0,
1994-08-26 00:00:00+00:00,4.75,5.0,4.75,3.7849509716033936,1800,0.0,
1994-08-29 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,2400,0.0,
1994-08-30 00:00:00+00:00,4.75,5.125,4.75,3.87957501411438,45800,0.0,
1994-08-31 00:00:00+00:00,4.875,5.125,4.625,3.87957501411438,5700,0.0,
1994-09-01 00:00:00+00:00,5.125,5.125,4.75,3.5957040786743164,5700,0.0,
1994-09-02 00:00:00+00:00,5.125,5.125,4.75,3.737638235092163,2200,0.0,
1994-09-06 00:00:00+00:00,5.125,5.125,5.125,3.87957501411438,1900,0.0,
1994-09-07 00:00:00+00:00,4.75,5.125,4.75,3.87957501411438,16800,0.0,
1994-09-08 00:00:00+00:00,4.8125,5.0,4.75,3.7849509716033936,5900,0.0,
1994-09-09 00:00:00+00:00,5.125,5.125,5.125,3.87957501411438,1200,0.0,
1994-09-12 00:00:00+00:00,4.75,4.875,4.75,3.5957040786743164,16300,0.0,
1994-09-13 00:00:00+00:00,4.75,5.0,4.75,3.7849509716033936,1800,0.0,
1994-09-14 00:00:00+00:00,5.0,5.0,4.75,3.5957040786743164,1800,0.0,
1994-09-15 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,2100,0.0,
1994-09-16 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,10400,0.0,
1994-09-19 00:00:00+00:00,4.75,5.0,4.5,3.5957040786743164,32100,0.0,
1994-09-20 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,1700,0.0,
1994-09-21 00:00:00+00:00,4.75,5.0,4.75,3.5957040786743164,2600,0.0,
1994-09-22 00:00:00+00:00,4.75,5.0,4.75,3.7849509716033936,8600,0.0,
1994-09-23 00:00:00+00:00,4.75,4.75,4.75,3.5957040786743164,6400,0.0,
1994-09-26 00:00:00+00:00,5.0,5.0,4.75,3.5957040786743164,1200,0.0,
1994-09-27 00:00:00+00:00,5.0,5.0,4.75,3.7849509716033936,19400,0.0,
1994-09-28 00:00:00+00:00,4.75,5.0,4.75,3.5957040786743164,4600,0.0,
1994-09-29 00:00:00+00:00,5.0,5.0,4.875,3.690326690673828,26200,0.0,
1994-09-30 00:00:00+00:00,4.875,5.125,4.875,3.87957501411438,1400,0.0,
1994-10-03 00:00:00+00:00,4.875,4.875,4.875,3.690326690673828,4000,0.0,
1994-10-04 00:00:00+00:00,5.125,5.125,4.75,3.87957501411438,297800,0.0,
1994-10-05 00:00:00+00:00,5.0,5.25,5.0,3.7849509716033936,17500,0.0,
1994-10-06 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,400,0.0,
1994-10-07 00:00:00+00:00,5.0,5.25,5.0,3.974198341369629,4300,0.0,
1994-10-10 00:00:00+00:00,5.0,5.25,5.0,3.87957501411438,17700,0.0,
1994-10-11 00:00:00+00:00,5.0,5.25,5.0,3.7849509716033936,8900,0.0,
1994-10-12 00:00:00+00:00,5.25,5.25,5.0,3.974198341369629,3600,0.0,
1994-10-13 00:00:00+00:00,5.0,5.25,5.0,3.7849509716033936,3300,0.0,
1994-10-14 00:00:00+00:00,5.25,5.25,5.0,3.974198341369629,13400,0.0,
1994-10-17 00:00:00+00:00,5.25,5.25,5.0,3.87957501411438,12900,0.0,
1994-10-18 00:00:00+00:00,5.25,5.25,5.125,3.974198341369629,10500,0.0,
1994-10-19 00:00:00+00:00,5.25,5.25,5.0,3.7849509716033936,4000,0.0,
1994-10-20 00:00:00+00:00,5.0625,5.375,5.0,4.068821907043457,3900,0.0,
1994-10-21 00:00:00+00:00,5.0625,5.375,5.0625,3.974198341369629,6500,0.0,
1994-10-24 00:00:00+00:00,5.0,5.125,5.0,3.7849509716033936,5200,0.0,
1994-10-25 00:00:00+00:00,5.0625,5.375,5.0625,3.974198341369629,7600,0.0,
1994-10-26 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,6100,0.0,
1994-10-27 00:00:00+00:00,5.125,5.375,5.125,4.068821907043457,9500,0.0,
1994-10-28 00:00:00+00:00,5.5,5.5,5.125,4.163445472717285,15900,0.0,
1994-10-31 00:00:00+00:00,5.375,5.5,5.125,4.163445472717285,5400,0.0,
1994-11-01 00:00:00+00:00,5.5,5.5,5.125,4.068821907043457,18000,0.0,
1994-11-02 00:00:00+00:00,5.5,5.5,5.1875,4.163445472717285,11900,0.0,
1994-11-03 00:00:00+00:00,5.375,5.5,5.125,4.163445472717285,14500,0.0,
1994-11-04 00:00:00+00:00,5.5,5.5,5.25,4.068821907043457,2600,0.0,
1994-11-07 00:00:00+00:00,5.125,5.25,5.125,3.974198341369629,2200,0.0,
1994-11-08 00:00:00+00:00,5.375,5.375,4.75,3.87957501411438,53500,0.0,
1994-11-09 00:00:00+00:00,5.25,5.375,5.1875,3.926886320114136,7100,0.0,
1994-11-10 00:00:00+00:00,5.125,5.125,5.125,3.87957501411438,14100,0.0,
1994-11-11 00:00:00+00:00,5.25,5.25,5.125,3.87957501411438,18400,0.0,
1994-11-14 00:00:00+00:00,5.125,5.25,5.0,3.87957501411438,16400,0.0,
1994-11-15 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,200,0.0,
1994-11-16 00:00:00+00:00,5.25,5.25,5.25,3.974198341369629,100,0.0,
1994-11-17 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,11200,0.0,
1994-11-18 00:00:00+00:00,5.25,5.25,5.0,3.7849509716033936,8600,0.0,
1994-11-21 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,5600,0.0,
1994-11-22 00:00:00+00:00,5.0,5.125,5.0,3.7849509716033936,16200,0.0,
1994-11-23 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,9700,0.0,
1994-11-25 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,200,0.0,
1994-11-28 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,200,0.0,
1994-11-29 00:00:00+00:00,5.375,5.375,5.0,3.7849509716033936,9500,0.0,
1994-11-30 00:00:00+00:00,5.0,5.375,5.0,4.068821907043457,9500,0.0,
1994-12-01 00:00:00+00:00,5.0,5.25,5.0,3.974198341369629,101300,0.0,
1994-12-02 00:00:00+00:00,5.375,5.375,5.0,3.974198341369629,26700,0.0,
1994-12-05 00:00:00+00:00,5.25,5.25,5.0,3.7849509716033936,3500,0.0,
1994-12-06 00:00:00+00:00,5.25,5.375,5.0,3.974198341369629,68600,0.0,
1994-12-07 00:00:00+00:00,5.25,5.25,5.25,3.974198341369629,0,0.0,
1994-12-08 00:00:00+00:00,5.0,5.25,5.0,3.974198341369629,4600,0.0,
1994-12-09 00:00:00+00:00,5.0,5.375,5.0,3.7849509716033936,3600,0.0,
1994-12-12 00:00:00+00:00,5.25,5.25,5.0,3.7849509716033936,11900,0.0,
1994-12-13 00:00:00+00:00,5.0,5.25,5.0,3.87957501411438,12800,0.0,
1994-12-14 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,1100,0.0,
1994-12-15 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,600,0.0,
1994-12-16 00:00:00+00:00,5.25,5.25,5.25,3.974198341369629,1100,0.0,
1994-12-19 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,3000,0.0,
1994-12-20 00:00:00+00:00,5.25,5.25,5.0,3.974198341369629,15400,0.0,
1994-12-21 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,7000,0.0,
1994-12-22 00:00:00+00:00,5.0,5.0625,5.0,3.832262516021729,3700,0.0,
1994-12-23 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,7200,0.0,
1994-12-27 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,0,0.0,
1994-12-28 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,500,0.0,
1994-12-29 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,400,0.0,
1994-12-30 00:00:00+00:00,5.125,5.125,5.0,3.7849509716033936,63000,0.0,
1995-01-03 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,6400,0.0,
1995-01-04 00:00:00+00:00,5.25,5.25,5.0,3.7849509716033936,6300,0.0,
1995-01-05 00:00:00+00:00,5.0,5.375,5.0,4.068821907043457,3000,0.0,
1995-01-06 00:00:00+00:00,5.375,5.375,5.375,4.068821907043457,200,0.0,
1995-01-09 00:00:00+00:00,5.0,5.0,5.0,3.7849509716033936,13100,0.0,
1995-01-10 00:00:00+00:00,4.875,5.0,4.5,3.690326690673828,17700,0.0,
1995-01-11 00:00:00+00:00,4.625,4.875,4.625,3.690326690673828,2900,0.0,
1995-01-12 00:00:00+00:00,4.875,4.875,4.875,3.690326690673828,0,0.0,
1995-01-13 00:00:00+00:00,4.625,4.875,4.625,3.548391580581665,7000,0.0,
1995-01-16 00:00:00+00:00,4.6875,4.6875,4.6875,3.548391580581665,0,0.0,
1995-01-17 00:00:00+00:00,4.875,4.875,4.625,3.690326690673828,10000,0.0,
1995-01-18 00:00:00+00:00,4.875,4.875,4.875,3.690326690673828,0,0.0,
1995-01-19 00:00:00+00:00,4.875,4.875,4.625,3.5957040786743164,6100,0.0,
1995-01-20 00:00:00+00:00,4.625,4.875,4.625,3.690326690673828,1100,0.0,
1995-01-23 00:00:00+00:00,4.625,4.875,4.625,3.690326690673828,9700,0.0,
1995-01-24 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,6800,0.0,
1995-01-25 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,800,0.0,
1995-01-26 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,0,0.0,
1995-01-27 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,800,0.0,
1995-01-30 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,1000,0.0,
1995-01-31 00:00:00+00:00,4.625,4.75,4.625,3.5010786056518555,12500,0.0,
1995-02-01 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,1000,0.0,
1995-02-02 00:00:00+00:00,4.625,4.875,4.625,3.690326690673828,2300,0.0,
1995-02-03 00:00:00+00:00,4.625,4.875,4.625,3.690326690673828,3500,0.0,
1995-02-06 00:00:00+00:00,4.875,4.875,4.875,3.690326690673828,400,0.0,
1995-02-07 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,9400,0.0,
1995-02-08 00:00:00+00:00,4.625,4.875,4.625,3.5010786056518555,8200,0.0,
1995-02-09 00:00:00+00:00,4.625,4.75,4.625,3.5957040786743164,12200,0.0,
1995-02-10 00:00:00+00:00,4.625,4.75,4.625,3.5010786056518555,15800,0.0,
1995-02-13 00:00:00+00:00,4.625,4.75,4.5,3.5957040786743164,75500,0.0,
1995-02-14 00:00:00+00:00,4.625,4.625,4.625,3.5010786056518555,8000,0.0,
1995-02-15 00:00:00+00:00,4.625,4.75,4.625,3.5957040786743164,13300,0.0,
1995-02-16 00:00:00+00:00,4.625,4.75,4.625,3.5010786056518555,16200,0.0,
1995-02-17 00:00:00+00:00,4.625,4.75,4.625,3.5957040786743164,2100,0.0,
1995-02-21 00:00:00+00:00,4.5,4.5,4.25,3.2172086238861084,9000,0.0,
1995-02-22 00:00:00+00:00,4.0,4.25,4.0,3.2172086238861084,100000,0.0,
1995-02-23 00:00:00+00:00,4.25,4.25,4.25,3.2172086238861084,6000,0.0,
1995-02-24 00:00:00+00:00,4.375,4.375,4.25,3.3118321895599365,14200,0.0,
1995-02-27 00:00:00+00:00,4.25,4.25,4.125,3.2172086238861084,3500,0.0,
1995-02-28 00:00:00+00:00,4.125,4.125,4.125,3.122584581375122,1500,0.0,
1995-03-01 00:00:00+00:00,4.125,4.375,4.125,3.3118321895599365,30400,0.0,
1995-03-02 00:00:00+00:00,4.125,4.125,4.125,3.122584581375122,600,0.0,
1995-03-03 00:00:00+00:00,4.125,4.125,4.125,3.122584581375122,2500,0.0,
1995-03-06 00:00:00+00:00,4.125,4.125,4.125,3.122584581375122,9600,0.0,
1995-03-07 00:00:00+00:00,4.25,4.25,4.125,3.2172086238861084,72000,0.0,
1995-03-08 00:00:00+00:00,4.375,4.375,4.375,3.3118321895599365,5000,0.0,
1995-03-09 00:00:00+00:00,4.125,4.125,4.125,3.122584581375122,1500,0.0,
1995-03-10 00:00:00+00:00,4.125,4.125,4.125,3.122584581375122,0,0.0,
1995-03-13 00:00:00+00:00,4.125,4.125,4.125,3.122584581375122,9000,0.0,
1995-03-14 00:00:00+00:00,4.125,4.375,4.125,3.122584581375122,8000,0.0,
1995-03-15 00:00:00+00:00,4.125,4.375,4.125,3.3118321895599365,4000,0.0,
1995-03-16 00:00:00+00:00,4.125,4.125,4.125,3.122584581375122,1100,0.0,
