date,MHK_Open,MHK_High,MHK_Low,MHK_Close,MHK_Volume,MHK_Dividends,MHK_Stock Splits
1992-04-01 00:00:00+00:00,6.6666669845581055,7.0,6.6666669845581055,6.833333015441895,4215825,,
1992-04-02 00:00:00+00:00,6.833333015441895,7.0,6.777778148651123,6.777778148651123,439875,,
1992-04-03 00:00:00+00:00,6.777778148651123,6.888888835906982,6.777778148651123,6.777778148651123,553275,,
1992-04-06 00:00:00+00:00,6.777778148651123,6.888888835906982,6.777778148651123,6.777778148651123,389250,,
1992-04-07 00:00:00+00:00,6.777778148651123,7.0,6.777778148651123,6.777778148651123,497250,,
1992-04-08 00:00:00+00:00,6.777778148651123,6.777778148651123,6.444444179534912,6.444444179534912,220950,,
1992-04-09 00:00:00+00:00,6.444444179534912,6.777778148651123,6.444444179534912,6.777778148651123,284850,,
1992-04-10 00:00:00+00:00,6.6666669845581055,6.777778148651123,6.555555820465088,6.777778148651123,114300,,
1992-04-13 00:00:00+00:00,6.6666669845581055,6.777778148651123,6.6666669845581055,6.722221851348877,38475,,
1992-04-14 00:00:00+00:00,6.6666669845581055,6.888888835906982,6.6666669845581055,6.888888835906982,263250,,
1992-04-15 00:00:00+00:00,6.777778148651123,7.0,6.777778148651123,7.0,496800,,
1992-04-16 00:00:00+00:00,6.777778148651123,7.222221851348877,6.777778148651123,7.0,262350,,
1992-04-20 00:00:00+00:00,7.0,7.222221851348877,7.0,7.0,33975,,
1992-04-21 00:00:00+00:00,7.0,7.3333330154418945,7.0,7.222221851348877,22725,,
1992-04-22 00:00:00+00:00,7.0,7.444444179534912,7.0,7.444444179534912,142875,,
1992-04-23 00:00:00+00:00,7.111111164093018,7.444444179534912,7.111111164093018,7.222221851348877,32400,,
1992-04-24 00:00:00+00:00,7.222221851348877,7.222221851348877,7.111111164093018,7.1666669845581055,84150,,
1992-04-27 00:00:00+00:00,7.111111164093018,7.111111164093018,7.111111164093018,7.111111164093018,675,,
1992-04-28 00:00:00+00:00,7.111111164093018,7.222221851348877,7.111111164093018,7.111111164093018,51975,,
1992-04-29 00:00:00+00:00,7.111111164093018,7.111111164093018,7.111111164093018,7.111111164093018,5625,,
1992-04-30 00:00:00+00:00,7.222221851348877,7.222221851348877,7.111111164093018,7.111111164093018,53100,,
1992-05-01 00:00:00+00:00,7.1666669845581055,7.444444179534912,7.111111164093018,7.111111164093018,39375,,
1992-05-04 00:00:00+00:00,7.111111164093018,7.388888835906982,7.111111164093018,7.388888835906982,41400,,
1992-05-05 00:00:00+00:00,7.444444179534912,7.444444179534912,7.111111164093018,7.111111164093018,41625,,
1992-05-06 00:00:00+00:00,7.111111164093018,7.1666669845581055,7.111111164093018,7.111111164093018,45675,,
1992-05-07 00:00:00+00:00,7.111111164093018,7.444444179534912,7.111111164093018,7.1666669845581055,249075,,
1992-05-08 00:00:00+00:00,7.111111164093018,7.111111164093018,7.111111164093018,7.111111164093018,900,,
1992-05-11 00:00:00+00:00,7.111111164093018,7.444444179534912,7.111111164093018,7.388888835906982,111600,,
1992-05-12 00:00:00+00:00,7.444444179534912,7.444444179534912,7.277778148651123,7.3333330154418945,22950,,
1992-05-13 00:00:00+00:00,7.277778148651123,7.3333330154418945,7.277778148651123,7.3333330154418945,34875,,
1992-05-14 00:00:00+00:00,7.444444179534912,7.555555820465088,7.222221851348877,7.222221851348877,9000,,
1992-05-15 00:00:00+00:00,7.555555820465088,7.555555820465088,7.222221851348877,7.222221851348877,49275,,
1992-05-18 00:00:00+00:00,7.222221851348877,7.222221851348877,7.222221851348877,7.222221851348877,4500,,
1992-05-19 00:00:00+00:00,7.3333330154418945,7.3333330154418945,7.222221851348877,7.3333330154418945,56925,,
1992-05-20 00:00:00+00:00,7.222221851348877,7.222221851348877,7.222221851348877,7.222221851348877,675,,
1992-05-21 00:00:00+00:00,7.222221851348877,7.444444179534912,7.222221851348877,7.3333330154418945,12600,,
1992-05-22 00:00:00+00:00,7.222221851348877,7.3333330154418945,7.1666669845581055,7.3333330154418945,11250,,
1992-05-26 00:00:00+00:00,7.111111164093018,7.111111164093018,7.111111164093018,7.111111164093018,225,,
1992-05-27 00:00:00+00:00,7.3333330154418945,7.3333330154418945,7.1666669845581055,7.1666669845581055,74475,,
1992-05-28 00:00:00+00:00,7.111111164093018,7.222221851348877,7.111111164093018,7.111111164093018,30600,,
1992-05-29 00:00:00+00:00,7.222221851348877,7.222221851348877,7.111111164093018,7.111111164093018,62100,,
1992-06-01 00:00:00+00:00,7.111111164093018,7.111111164093018,6.888888835906982,6.888888835906982,43200,,
1992-06-02 00:00:00+00:00,6.888888835906982,7.111111164093018,6.6666669845581055,6.777778148651123,43875,,
1992-06-03 00:00:00+00:00,7.0,7.0,6.833333015441895,6.944444179534912,144000,,
1992-06-04 00:00:00+00:00,6.888888835906982,6.944444179534912,6.888888835906982,6.944444179534912,112500,,
1992-06-05 00:00:00+00:00,6.944444179534912,6.944444179534912,6.944444179534912,6.944444179534912,0,,
1992-06-08 00:00:00+00:00,6.944444179534912,6.944444179534912,6.944444179534912,6.944444179534912,0,,
1992-06-09 00:00:00+00:00,6.6666669845581055,6.6666669845581055,6.555555820465088,6.555555820465088,13275,,
1992-06-10 00:00:00+00:00,6.6666669845581055,6.6666669845581055,6.555555820465088,6.555555820465088,39825,,
1992-06-11 00:00:00+00:00,6.611111164093018,6.611111164093018,6.444444179534912,6.444444179534912,69750,,
1992-06-12 00:00:00+00:00,6.777778148651123,6.777778148651123,6.444444179534912,6.444444179534912,45225,,
1992-06-15 00:00:00+00:00,6.444444179534912,6.444444179534912,6.444444179534912,6.444444179534912,0,,
1992-06-16 00:00:00+00:00,6.444444179534912,6.444444179534912,6.444444179534912,6.444444179534912,225,,
1992-06-17 00:00:00+00:00,6.444444179534912,6.444444179534912,6.444444179534912,6.444444179534912,450,,
1992-06-18 00:00:00+00:00,6.6666669845581055,6.6666669845581055,6.111111164093018,6.111111164093018,45450,,
1992-06-19 00:00:00+00:00,6.111111164093018,6.111111164093018,5.6666669845581055,5.833333015441895,51750,,
1992-06-22 00:00:00+00:00,5.6666669845581055,5.6666669845581055,5.222221851348877,5.222221851348877,218250,,
1992-06-23 00:00:00+00:00,5.6666669845581055,5.777778148651123,5.444444179534912,5.444444179534912,36225,,
1992-06-24 00:00:00+00:00,5.888888835906982,5.888888835906982,5.555555820465088,5.888888835906982,86175,,
1992-06-25 00:00:00+00:00,5.888888835906982,5.888888835906982,5.611111164093018,5.888888835906982,40275,,
