date,ARKR_Open,ARKR_High,ARKR_Low,ARKR_Close,ARKR_Volume,ARKR_Dividends,ARKR_Stock Splits
1986-04-01 00:00:00+00:00,10.25,10.25,9.75,3.641091346740722,2800,0.0,
1986-04-02 00:00:00+00:00,10.0,10.25,9.875,3.7321176528930655,38600,0.0,
1986-04-03 00:00:00+00:00,10.25,10.25,9.5,3.5500643253326416,4100,0.0,
1986-04-04 00:00:00+00:00,9.75,10.25,9.75,3.7321176528930655,2300,0.0,
1986-04-07 00:00:00+00:00,10.25,10.25,9.75,3.7321176528930655,12700,0.0,
1986-04-08 00:00:00+00:00,10.25,10.25,9.75,3.5500643253326416,4800,0.0,
1986-04-09 00:00:00+00:00,9.75,10.0,9.5,3.641091346740722,5500,0.0,
1986-04-10 00:00:00+00:00,9.5,9.5,9.5,3.459037065505981,800,0.0,
1986-04-11 00:00:00+00:00,10.0,10.0,10.0,3.641091346740722,500,0.0,
1986-04-14 00:00:00+00:00,10.0,10.5,9.75,3.641091346740722,17800,0.0,
1986-04-15 00:00:00+00:00,10.25,10.75,10.25,3.7321176528930655,4500,0.0,
1986-04-16 00:00:00+00:00,10.25,11.0,10.25,4.005199432373047,7900,0.0,
1986-04-17 00:00:00+00:00,11.0,11.0,10.5,4.005199432373047,7100,0.0,
1986-04-18 00:00:00+00:00,11.0,12.5,11.0,4.2782816886901855,22600,0.0,
1986-04-21 00:00:00+00:00,11.75,12.25,11.5,4.2782816886901855,1800,0.0,
1986-04-22 00:00:00+00:00,11.75,12.25,11.5,4.187253952026367,20600,0.0,
1986-04-23 00:00:00+00:00,11.5,11.875,11.25,4.096227169036865,7000,0.0,
1986-04-24 00:00:00+00:00,11.25,11.75,11.0,4.2782816886901855,4900,0.0,
1986-04-25 00:00:00+00:00,11.0,11.0,11.0,4.005199432373047,1500,0.0,
1986-04-28 00:00:00+00:00,11.0,11.5,10.75,4.187253952026367,2700,0.0,
1986-04-29 00:00:00+00:00,11.25,11.25,11.0,4.096227169036865,2200,0.0,
1986-04-30 00:00:00+00:00,11.0,11.0,10.0,3.641091346740722,7700,0.0,
1986-05-01 00:00:00+00:00,10.0,10.75,10.0,3.914172649383545,2800,0.0,
1986-05-02 00:00:00+00:00,10.75,10.75,10.25,3.823145866394043,11800,0.0,
1986-05-05 00:00:00+00:00,10.5,10.5,10.5,3.823145866394043,900,0.0,
1986-05-06 00:00:00+00:00,10.25,10.25,10.25,3.7321176528930655,1200,0.0,
1986-05-07 00:00:00+00:00,10.25,10.5,10.25,3.823145866394043,2000,0.0,
1986-05-08 00:00:00+00:00,10.5,10.5,10.25,3.7321176528930655,3900,0.0,
1986-05-09 00:00:00+00:00,10.25,10.5,10.25,3.823145866394043,3400,0.0,
1986-05-12 00:00:00+00:00,10.5,10.5,9.75,3.823145866394043,4900,0.0,
1986-05-13 00:00:00+00:00,10.5,10.5,9.5,3.823145866394043,4800,0.0,
1986-05-14 00:00:00+00:00,10.25,10.25,9.5,3.459037065505981,3900,0.0,
1986-05-15 00:00:00+00:00,9.5,10.0,9.5,3.459037065505981,700,0.0,
1986-05-16 00:00:00+00:00,9.5,10.0,9.5,3.459037065505981,2000,0.0,
1986-05-19 00:00:00+00:00,9.5,10.0,9.5,3.641091346740722,20200,0.0,
1986-05-20 00:00:00+00:00,10.0,10.0,9.5,3.459037065505981,7700,0.0,
1986-05-21 00:00:00+00:00,9.5,10.0,9.5,3.459037065505981,1500,0.0,
1986-05-22 00:00:00+00:00,9.75,10.5,9.75,3.823145866394043,4000,0.0,
1986-05-23 00:00:00+00:00,9.75,9.75,9.75,3.5500643253326416,2600,0.0,
1986-05-27 00:00:00+00:00,10.25,10.25,10.25,3.7321176528930655,500,0.0,
1986-05-28 00:00:00+00:00,10.25,10.25,9.5,3.5500643253326416,3200,0.0,
1986-05-29 00:00:00+00:00,10.0,10.75,10.0,3.7321176528930655,13300,0.0,
1986-05-30 00:00:00+00:00,11.0,13.75,11.0,4.2782816886901855,43700,0.0,
1986-06-02 00:00:00+00:00,11.75,12.75,11.25,4.096227169036865,3000,0.0,
1986-06-03 00:00:00+00:00,11.25,12.0,11.25,4.2782816886901855,4600,0.0,
1986-06-04 00:00:00+00:00,11.75,12.0,11.25,4.23276948928833,12200,0.0,
1986-06-05 00:00:00+00:00,11.625,12.0,11.0,4.369309425354004,12700,0.0,
1986-06-06 00:00:00+00:00,12.0,12.25,11.5,4.460336685180664,12100,0.0,
1986-06-09 00:00:00+00:00,12.25,12.5,11.5,4.369309425354004,21000,0.0,
1986-06-10 00:00:00+00:00,11.75,11.75,11.25,4.187253952026367,5100,0.0,
1986-06-11 00:00:00+00:00,11.5,12.0,11.5,4.369309425354004,2600,0.0,
1986-06-12 00:00:00+00:00,12.0,12.0,11.5,4.187253952026367,3200,0.0,
1986-06-13 00:00:00+00:00,11.5,12.0,11.5,4.369309425354004,2300,0.0,
1986-06-16 00:00:00+00:00,11.5,11.5,11.5,4.187253952026367,1200,0.0,
1986-06-17 00:00:00+00:00,11.5,12.25,11.5,4.187253952026367,4600,0.0,
1986-06-18 00:00:00+00:00,11.5,11.75,11.0,4.005199432373047,9300,0.0,
1986-06-19 00:00:00+00:00,11.0,11.5,11.0,4.005199432373047,2700,0.0,
1986-06-20 00:00:00+00:00,11.0,11.5,11.0,4.050713539123535,12000,0.0,
1986-06-23 00:00:00+00:00,11.125,11.5,11.0,4.005199432373047,5300,0.0,
1986-06-24 00:00:00+00:00,11.0,11.5,11.0,4.005199432373047,17300,0.0,
1986-06-25 00:00:00+00:00,11.0,11.0,11.0,4.005199432373047,1500,0.0,
1986-06-26 00:00:00+00:00,11.0,11.0,11.0,4.005199432373047,200,0.0,
1986-06-27 00:00:00+00:00,11.0,11.25,11.0,4.005199432373047,5200,0.0,
1986-06-30 00:00:00+00:00,11.0,11.5,11.0,4.187253952026367,5500,0.0,
1986-07-01 00:00:00+00:00,11.5,11.5,11.0,4.005199432373047,2100,0.0,
1986-07-02 00:00:00+00:00,11.0,11.0,11.0,4.005199432373047,3100,0.0,
1986-07-03 00:00:00+00:00,11.0,11.0,10.5,3.823145866394043,5300,0.0,
1986-07-07 00:00:00+00:00,10.5,10.5,10.0,3.641091346740722,4200,0.0,
1986-07-08 00:00:00+00:00,10.0,10.5,9.5,3.823145866394043,4200,0.0,
1986-07-09 00:00:00+00:00,10.5,10.5,10.5,3.823145866394043,0,0.0,
1986-07-10 00:00:00+00:00,10.0,10.0,9.5,3.641091346740722,600,0.0,
1986-07-11 00:00:00+00:00,10.0,10.0,10.0,3.641091346740722,0,0.0,
1986-07-14 00:00:00+00:00,10.0,10.0,10.0,3.641091346740722,0,0.0,
1986-07-15 00:00:00+00:00,10.0,10.0,10.0,3.641091346740722,0,0.0,
1986-07-16 00:00:00+00:00,10.25,10.25,10.25,3.7321176528930655,400,0.0,
1986-07-17 00:00:00+00:00,10.25,10.25,9.0,3.276981830596924,2100,0.0,
1986-07-18 00:00:00+00:00,9.0,9.375,9.0,3.276981830596924,22400,0.0,
1986-07-21 00:00:00+00:00,9.0,9.0,9.0,3.276981830596924,2400,0.0,
1986-07-22 00:00:00+00:00,9.0,9.625,9.0,3.459037065505981,3100,0.0,
1986-07-23 00:00:00+00:00,9.25,9.25,9.25,3.3680076599121094,100,0.0,
1986-07-24 00:00:00+00:00,9.0,9.0,8.0,3.1859548091888428,4500,0.0,
1986-07-25 00:00:00+00:00,8.75,9.0,8.0,3.276981830596924,5900,0.0,
1986-07-28 00:00:00+00:00,9.0,9.0,9.0,3.276981830596924,0,0.0,
1986-07-29 00:00:00+00:00,8.5,8.5,8.0,3.0949277877807617,3400,0.0,
1986-07-30 00:00:00+00:00,8.5,8.5,8.0,3.0949277877807617,1500,0.0,
1986-07-31 00:00:00+00:00,8.5,8.5,8.0,3.0949277877807617,3200,0.0,
1986-08-01 00:00:00+00:00,9.5,9.5,9.5,3.459037065505981,900,0.0,
1986-08-04 00:00:00+00:00,8.75,8.75,8.0,3.1859548091888428,2500,0.0,
1986-08-05 00:00:00+00:00,8.75,9.5,8.0,3.276981830596924,2000,0.0,
1986-08-06 00:00:00+00:00,9.5,9.5,9.5,3.459037065505981,1200,0.0,
1986-08-07 00:00:00+00:00,8.0,8.0,8.0,2.9128732681274414,900,0.0,
1986-08-08 00:00:00+00:00,8.0,8.0,8.0,2.9128732681274414,0,0.0,
1986-08-11 00:00:00+00:00,8.0,9.0,8.0,2.9128732681274414,4100,0.0,
1986-08-12 00:00:00+00:00,8.0,8.75,8.0,2.9128732681274414,1600,0.0,
1986-08-13 00:00:00+00:00,8.0,8.5,8.0,2.9128732681274414,4000,0.0,
1986-08-14 00:00:00+00:00,8.0,8.0,7.0,2.730818033218384,3700,0.0,
1986-08-15 00:00:00+00:00,7.5,8.0,7.0,2.9128732681274414,3800,0.0,
1986-08-18 00:00:00+00:00,7.5,7.5,7.5,2.730818033218384,1800,0.0,
1986-08-19 00:00:00+00:00,7.5,7.5,7.0,2.730818033218384,2800,0.0,
1986-08-20 00:00:00+00:00,7.5,7.75,7.0,2.639791250228882,2000,0.0,
1986-08-21 00:00:00+00:00,7.25,7.75,7.0,2.639791250228882,1600,0.0,
1986-08-22 00:00:00+00:00,7.0,7.0,7.0,2.54876446723938,1200,0.0,
1986-08-25 00:00:00+00:00,7.0,8.0,7.0,2.9128732681274414,10200,0.0,
1986-08-26 00:00:00+00:00,7.5,7.5,7.0,2.730818033218384,900,0.0,
1986-08-27 00:00:00+00:00,7.25,7.25,7.0,2.639791250228882,1100,0.0,
1986-08-28 00:00:00+00:00,7.25,7.75,7.0,2.639791250228882,2300,0.0,
1986-08-29 00:00:00+00:00,7.25,7.25,7.25,2.639791250228882,0,0.0,
1986-09-02 00:00:00+00:00,7.0,7.0,7.0,2.54876446723938,300,0.0,
1986-09-03 00:00:00+00:00,7.0,7.375,6.0,2.6853036880493164,312900,0.0,
1986-09-04 00:00:00+00:00,7.0,7.0,7.0,2.54876446723938,1000,0.0,
1986-09-05 00:00:00+00:00,7.0,7.75,7.0,2.54876446723938,3400,0.0,
1986-09-08 00:00:00+00:00,7.0,7.375,7.0,2.6853036880493164,3500,0.0,
1986-09-09 00:00:00+00:00,7.375,7.375,7.0,2.54876446723938,4100,0.0,
1986-09-10 00:00:00+00:00,7.0,7.75,7.0,2.54876446723938,30000,0.0,
1986-09-11 00:00:00+00:00,7.0,7.75,7.0,2.54876446723938,900,0.0,
1986-09-12 00:00:00+00:00,7.0,7.0,6.5,2.457735776901245,2900,0.0,
1986-09-15 00:00:00+00:00,6.5,6.5,6.5,2.366708278656006,2500,0.0,
1986-09-16 00:00:00+00:00,6.5,6.5,6.0,2.275682210922241,2600,0.0,
1986-09-17 00:00:00+00:00,6.0,6.0,5.5,2.184654712677002,1500,0.0,
1986-09-18 00:00:00+00:00,6.0,6.5,5.75,2.093626976013184,600,0.0,
1986-09-19 00:00:00+00:00,5.75,7.0,5.75,2.54876446723938,12900,0.0,
1986-09-22 00:00:00+00:00,7.0,7.0,6.0,2.54876446723938,2200,0.0,
1986-09-23 00:00:00+00:00,7.0,7.0,7.0,2.54876446723938,0,0.0,
1986-09-24 00:00:00+00:00,7.0,7.0,6.5,2.54876446723938,2100,0.0,
1986-09-25 00:00:00+00:00,7.0,7.0,6.0,2.54876446723938,2100,0.0,
1986-09-26 00:00:00+00:00,7.0,7.0,6.0,2.54876446723938,600,0.0,
1986-09-29 00:00:00+00:00,6.5,6.5,5.5,2.366708278656006,4800,0.0,
1986-09-30 00:00:00+00:00,6.5,6.5,6.5,2.366708278656006,100,0.0,
1986-10-01 00:00:00+00:00,6.25,6.25,5.5,2.275682210922241,10300,0.0,
1986-10-02 00:00:00+00:00,6.25,6.25,5.5,2.275682210922241,600,0.0,
1986-10-03 00:00:00+00:00,6.25,6.25,6.25,2.275682210922241,100,0.0,
1986-10-06 00:00:00+00:00,6.25,6.25,5.25,2.275682210922241,500,0.0,
1986-10-07 00:00:00+00:00,6.25,6.25,5.25,2.275682210922241,800,0.0,
1986-10-08 00:00:00+00:00,6.25,6.25,5.25,2.0025997161865234,1600,0.0,
1986-10-09 00:00:00+00:00,6.25,6.25,6.25,2.275682210922241,1100,0.0,
1986-10-10 00:00:00+00:00,6.25,6.25,5.25,2.275682210922241,5000,0.0,
1986-10-13 00:00:00+00:00,6.25,6.25,6.25,2.275682210922241,0,0.0,
1986-10-14 00:00:00+00:00,5.5,5.5,5.25,1.9115729331970213,1800,0.0,
1986-10-15 00:00:00+00:00,5.5,6.25,5.5,2.275682210922241,10300,0.0,
1986-10-16 00:00:00+00:00,5.5,5.5,5.5,2.0025997161865234,4600,0.0,
1986-10-17 00:00:00+00:00,6.25,6.25,6.25,2.275682210922241,100,0.0,
1986-10-20 00:00:00+00:00,6.25,6.25,6.25,2.275682210922241,100,0.0,
1986-10-21 00:00:00+00:00,6.25,6.25,5.5,2.275682210922241,600,0.0,
1986-10-22 00:00:00+00:00,6.25,6.25,5.5,2.275682210922241,2500,0.0,
1986-10-23 00:00:00+00:00,6.25,6.25,5.5,2.275682210922241,600,0.0,
1986-10-24 00:00:00+00:00,6.25,6.25,5.25,2.275682210922241,6300,0.0,
1986-10-27 00:00:00+00:00,6.25,6.25,5.25,2.275682210922241,3400,0.0,
1986-10-28 00:00:00+00:00,6.25,6.25,5.25,2.275682210922241,4200,0.0,
1986-10-29 00:00:00+00:00,6.25,6.25,5.25,2.275682210922241,800,0.0,
1986-10-30 00:00:00+00:00,6.25,6.25,5.25,1.9115729331970213,10100,0.0,
1986-10-31 00:00:00+00:00,5.25,6.25,5.25,1.9115729331970213,1200,0.0,
1986-11-03 00:00:00+00:00,5.25,6.25,5.25,2.275682210922241,300,0.0,
1986-11-04 00:00:00+00:00,6.25,6.25,5.25,2.275682210922241,4200,0.0,
1986-11-05 00:00:00+00:00,6.25,6.25,5.25,1.9115729331970213,500,0.0,
1986-11-06 00:00:00+00:00,5.25,6.25,5.25,2.275682210922241,1400,0.0,
1986-11-07 00:00:00+00:00,6.25,6.25,5.25,2.275682210922241,14700,0.0,
1986-11-10 00:00:00+00:00,6.25,6.25,5.25,2.275682210922241,7400,0.0,
1986-11-11 00:00:00+00:00,5.75,5.75,4.75,1.9115729331970213,20900,0.0,
1986-11-12 00:00:00+00:00,5.25,5.25,4.0,1.638490915298462,17700,0.0,
1986-11-13 00:00:00+00:00,4.5,5.25,4.5,1.638490915298462,16800,0.0,
1986-11-14 00:00:00+00:00,4.5,5.25,4.5,1.9115729331970213,1700,0.0,
1986-11-17 00:00:00+00:00,5.25,5.25,4.5,1.9115729331970213,4100,0.0,
1986-11-18 00:00:00+00:00,5.25,5.25,4.75,1.9115729331970213,600,0.0,
1986-11-19 00:00:00+00:00,5.25,5.25,4.75,1.9115729331970213,2100,0.0,
1986-11-20 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,1100,0.0,
1986-11-21 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,0,0.0,
1986-11-24 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,1800,0.0,
1986-11-25 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,1100,0.0,
1986-11-26 00:00:00+00:00,4.5,5.25,4.25,1.9115729331970213,13200,0.0,
1986-11-28 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,600,0.0,
1986-12-01 00:00:00+00:00,5.25,5.25,5.25,1.9115729331970213,1000,0.0,
1986-12-02 00:00:00+00:00,5.25,5.25,5.25,1.9115729331970213,0,0.0,
1986-12-03 00:00:00+00:00,5.25,5.25,4.5,1.9115729331970213,7000,0.0,
1986-12-04 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,4000,0.0,
1986-12-05 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,300,0.0,
1986-12-08 00:00:00+00:00,4.75,4.75,4.75,1.7295185327529907,500,0.0,
1986-12-09 00:00:00+00:00,4.75,5.25,4.125,1.7750321626663208,130500,0.0,
1986-12-10 00:00:00+00:00,4.875,4.875,4.875,1.7750321626663208,0,0.0,
1986-12-11 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,2500,0.0,
1986-12-12 00:00:00+00:00,4.5,5.25,4.5,1.9115729331970213,6500,0.0,
1986-12-15 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,3700,0.0,
1986-12-16 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,1000,0.0,
1986-12-17 00:00:00+00:00,4.5,5.25,4.5,1.638490915298462,8800,0.0,
1986-12-18 00:00:00+00:00,4.25,4.25,4.25,1.5474638938903809,300,0.0,
1986-12-19 00:00:00+00:00,4.25,4.25,4.25,1.5474638938903809,2800,0.0,
1986-12-22 00:00:00+00:00,4.25,4.75,4.0,1.638490915298462,4800,0.0,
1986-12-23 00:00:00+00:00,3.75,3.75,3.75,1.365409016609192,300,0.0,
1986-12-24 00:00:00+00:00,3.75,4.25,3.75,1.5474638938903809,4900,0.0,
1986-12-26 00:00:00+00:00,4.25,4.25,3.5,1.5474638938903809,3200,0.0,
1986-12-29 00:00:00+00:00,3.75,3.75,3.25,1.183354139328003,7400,0.0,
1986-12-30 00:00:00+00:00,3.25,4.0,3.0,1.27438223361969,43200,0.0,
1986-12-31 00:00:00+00:00,3.5,4.25,3.0,1.5474638938903809,19000,0.0,
1987-01-02 00:00:00+00:00,4.25,4.5,4.25,1.638490915298462,1200,0.0,
1987-01-05 00:00:00+00:00,4.5,4.75,4.0,1.638490915298462,2700,0.0,
1987-01-06 00:00:00+00:00,4.5,5.0,4.25,1.820545673370361,3500,0.0,
1987-01-07 00:00:00+00:00,5.0,5.0,5.0,1.820545673370361,0,0.0,
1987-01-08 00:00:00+00:00,5.0,5.25,4.5,1.638490915298462,2000,0.0,
1987-01-09 00:00:00+00:00,4.5,4.75,4.5,1.638490915298462,11400,0.0,
1987-01-12 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,500,0.0,
1987-01-13 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,700,0.0,
1987-01-14 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,0,0.0,
1987-01-15 00:00:00+00:00,4.5,5.25,4.5,1.820545673370361,6300,0.0,
1987-01-16 00:00:00+00:00,5.0,5.25,4.5,1.638490915298462,600,0.0,
1987-01-19 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,1000,0.0,
1987-01-20 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,1000,0.0,
1987-01-21 00:00:00+00:00,4.5,5.25,4.5,1.9115729331970213,13100,0.0,
1987-01-22 00:00:00+00:00,5.25,5.25,5.25,1.9115729331970213,100,0.0,
1987-01-23 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,1400,0.0,
1987-01-26 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,800,0.0,
1987-01-27 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,200,0.0,
1987-01-28 00:00:00+00:00,4.5,5.0,4.5,1.638490915298462,9200,0.0,
1987-01-29 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,1600,0.0,
1987-01-30 00:00:00+00:00,4.5,4.5,4.0,1.4564366340637207,10500,0.0,
1987-02-02 00:00:00+00:00,4.25,4.75,4.25,1.7295185327529907,7300,0.0,
1987-02-03 00:00:00+00:00,4.75,4.75,4.5,1.638490915298462,11900,0.0,
1987-02-04 00:00:00+00:00,4.5,4.75,4.5,1.638490915298462,7200,0.0,
1987-02-05 00:00:00+00:00,4.5,4.75,4.25,1.638490915298462,4700,0.0,
1987-02-06 00:00:00+00:00,4.5,5.0,4.25,1.820545673370361,14200,0.0,
1987-02-09 00:00:00+00:00,5.0,5.0,5.0,1.820545673370361,4000,0.0,
1987-02-10 00:00:00+00:00,5.0,5.0,4.25,1.5474638938903809,6400,0.0,
1987-02-11 00:00:00+00:00,4.375,4.75,4.375,1.7295185327529907,32900,0.0,
1987-02-12 00:00:00+00:00,4.75,4.75,4.75,1.7295185327529907,0,0.0,
1987-02-13 00:00:00+00:00,4.75,4.875,4.625,1.7750321626663208,2500,0.0,
1987-02-17 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,600,0.0,
1987-02-18 00:00:00+00:00,4.5,4.5,4.5,1.638490915298462,5700,0.0,
1987-02-19 00:00:00+00:00,4.5,4.75,4.5,1.638490915298462,1500,0.0,
1987-02-20 00:00:00+00:00,4.5,4.75,4.5,1.638490915298462,30500,0.0,
1987-02-23 00:00:00+00:00,4.5,5.0,4.5,1.638490915298462,11500,0.0,
1987-02-24 00:00:00+00:00,5.0,5.0,5.0,1.820545673370361,100,0.0,
1987-02-25 00:00:00+00:00,4.75,4.75,4.5,1.638490915298462,1300,0.0,
1987-02-26 00:00:00+00:00,4.5,4.75,4.5,1.7295185327529907,1000,0.0,
1987-02-27 00:00:00+00:00,4.75,4.75,4.5,1.638490915298462,10500,0.0,
1987-03-02 00:00:00+00:00,4.5,5.0,4.5,1.820545673370361,2300,0.0,
1987-03-03 00:00:00+00:00,4.5,4.5,4.0,1.4564366340637207,2300,0.0,
