date,AWK_Open,AWK_High,AWK_Low,AWK_Close,AWK_Volume,AWK_Dividends,AWK_Stock Splits
2008-04-23 00:00:00+00:00,20.600000381469727,21.450000762939453,20.21999931335449,13.909406661987305,23402800,0.0,
2008-04-24 00:00:00+00:00,20.71999931335449,21.0,20.309999465942383,14.051199913024902,4960900,0.0,
2008-04-25 00:00:00+00:00,21.0,21.25,20.700000762939453,14.29427719116211,1956800,0.0,
2008-04-28 00:00:00+00:00,21.489999771118164,21.489999771118164,20.809999465942383,14.17949104309082,709400,0.0,
2008-04-29 00:00:00+00:00,21.38999938964844,21.38999938964844,20.81999969482422,14.226759910583496,859700,0.0,
2008-04-30 00:00:00+00:00,21.07999992370605,21.200000762939453,20.920000076293945,14.280770301818848,893300,0.0,
2008-05-01 00:00:00+00:00,21.21999931335449,22.0,21.0,14.79393482208252,2999000,0.0,
2008-05-02 00:00:00+00:00,22.15999984741211,22.15999984741211,21.489999771118164,14.861455917358398,1639400,0.0,
2008-05-05 00:00:00+00:00,22.450000762939453,22.450000762939453,21.559999465942383,14.79393482208252,579000,0.0,
2008-05-06 00:00:00+00:00,21.799999237060547,21.86000061035156,21.3700008392334,14.550862312316896,1040200,0.0,
2008-05-07 00:00:00+00:00,21.5,21.600000381469727,20.649999618530277,14.321285247802734,1240100,0.0,
2008-05-08 00:00:00+00:00,21.229999542236328,21.299999237060547,21.030000686645508,14.348291397094728,888100,0.0,
2008-05-09 00:00:00+00:00,21.25,21.84000015258789,21.030000686645508,14.631879806518556,550400,0.0,
2008-05-12 00:00:00+00:00,21.700000762939453,21.739999771118164,21.280000686645508,14.517093658447266,1168000,0.0,
2008-05-13 00:00:00+00:00,21.530000686645508,21.540000915527344,20.799999237060547,14.395560264587402,1783900,0.0,
2008-05-14 00:00:00+00:00,20.51000022888184,21.479999542236328,20.51000022888184,14.382054328918455,649200,0.0,
2008-05-15 00:00:00+00:00,21.450000762939453,21.459999084472656,21.100000381469727,14.287524223327637,470400,0.0,
2008-05-16 00:00:00+00:00,21.43000030517578,21.649999618530277,21.100000381469727,14.598126411437988,1002400,0.0,
2008-05-19 00:00:00+00:00,21.88999938964844,22.09000015258789,21.549999237060547,14.685898780822754,802900,0.0,
2008-05-20 00:00:00+00:00,21.96999931335449,21.96999931335449,21.450000762939453,14.618388175964355,504100,0.0,
2008-05-21 00:00:00+00:00,21.850000381469727,21.850000381469727,21.049999237060547,14.287524223327637,407100,0.0,
2008-05-22 00:00:00+00:00,21.3700008392334,21.450000762939453,21.1200008392334,14.415816307067873,274600,0.0,
2008-05-23 00:00:00+00:00,21.25,21.25,21.0,14.274022102355955,464200,0.0,
2008-05-27 00:00:00+00:00,21.489999771118164,21.489999771118164,21.049999237060547,14.334792137145996,320300,0.0,
2008-05-28 00:00:00+00:00,21.100000381469727,21.420000076293945,21.06999969482422,14.45633029937744,403800,0.0,
2008-05-29 00:00:00+00:00,21.38999938964844,21.5,21.049999237060547,14.22000217437744,384600,0.0,
2008-05-30 00:00:00+00:00,21.100000381469727,21.5,21.049999237060547,14.517093658447266,784300,0.0,
2008-06-02 00:00:00+00:00,22.3700008392334,22.3700008392334,21.200000762939453,14.58462142944336,414900,0.0,
2008-06-03 00:00:00+00:00,21.86000061035156,21.899999618530277,21.290000915527344,14.395560264587402,446000,0.0,
2008-06-04 00:00:00+00:00,21.100000381469727,21.63999938964844,21.06999969482422,14.564366340637209,850300,0.0,
2008-06-05 00:00:00+00:00,21.489999771118164,21.88999938964844,21.489999771118164,14.7196626663208,567400,0.0,
2008-06-06 00:00:00+00:00,21.75,22.25,21.75,14.92222785949707,1588900,0.0,
2008-06-09 00:00:00+00:00,22.299999237060547,22.38999938964844,22.100000381469727,15.077524185180664,377700,0.0,
2008-06-10 00:00:00+00:00,22.11000061035156,22.25,21.84000015258789,14.753429412841797,594000,0.0,
2008-06-11 00:00:00+00:00,21.71999931335449,22.43000030517578,21.200000762939453,14.658891677856444,692300,0.0,
2008-06-12 00:00:00+00:00,22.11000061035156,22.11000061035156,21.46999931335449,14.753429412841797,394400,0.0,
2008-06-13 00:00:00+00:00,22.13999938964844,22.399999618530277,21.709999084472656,15.118029594421388,460500,0.0,
2008-06-16 00:00:00+00:00,22.46999931335449,23.0,22.239999771118164,15.361124992370604,783000,0.0,
2008-06-17 00:00:00+00:00,22.75,23.51000022888184,22.299999237060547,15.65145778656006,1194300,0.0,
2008-06-18 00:00:00+00:00,23.0,23.190000534057617,22.40999984741211,15.556929588317873,723300,0.0,
2008-06-19 00:00:00+00:00,23.09000015258789,23.09000015258789,22.700000762939453,15.455641746520996,683500,0.0,
2008-06-20 00:00:00+00:00,22.700000762939453,23.200000762939453,22.3799991607666,15.529913902282717,1330300,0.0,
2008-06-23 00:00:00+00:00,22.959999084472656,22.959999084472656,22.670000076293945,15.361124992370604,390500,0.0,
2008-06-24 00:00:00+00:00,22.780000686645508,22.959999084472656,22.309999465942383,15.448898315429688,666900,0.0,
2008-06-25 00:00:00+00:00,23.07999992370605,23.3700008392334,22.850000381469727,15.77975082397461,717000,0.0,
2008-06-26 00:00:00+00:00,23.049999237060547,23.649999618530277,22.13999938964844,15.273337364196776,1993100,0.0,
2008-06-27 00:00:00+00:00,22.0,23.13999938964844,21.950000762939453,15.20582389831543,4484900,0.0,
2008-06-30 00:00:00+00:00,22.989999771118164,22.989999771118164,21.190000534057617,14.976238250732422,861700,0.0,
2008-07-01 00:00:00+00:00,22.399999618530277,23.09000015258789,22.209999084472656,15.448898315429688,476800,0.0,
2008-07-02 00:00:00+00:00,23.0,23.229999542236328,22.459999084472656,15.293593406677246,492400,0.0,
