date,IMMR_Open,IMMR_High,IMMR_Low,IMMR_Close,IMMR_Volume,IMMR_Dividends,IMMR_Stock Splits
2000-01-24 00:00:00+00:00,41.8125,42.0,35.75,34.11285400390625,74900,0.0,
2000-01-25 00:00:00+00:00,37.375,37.375,33.5,33.397193908691406,38700,0.0,
2000-01-26 00:00:00+00:00,33.6875,36.125,32.75,33.15864181518555,135100,0.0,
2000-01-27 00:00:00+00:00,36.25,37.5,35.0,34.64958572387695,82700,0.0,
2000-01-28 00:00:00+00:00,36.25,36.25,34.375,32.92009353637695,35800,0.0,
2000-01-31 00:00:00+00:00,34.125,36.0,33.0,33.874298095703125,30500,0.0,
2000-02-01 00:00:00+00:00,35.0,36.5,34.5,34.35139846801758,137700,0.0,
2000-02-02 00:00:00+00:00,36.0,36.875,35.375,34.35139846801758,25200,0.0,
2000-02-03 00:00:00+00:00,36.0,36.0,33.75,33.15864181518555,86400,0.0,
2000-02-04 00:00:00+00:00,35.3125,40.25,34.625,37.21401977539063,206600,0.0,
2000-02-07 00:00:00+00:00,40.0,41.0,37.0,37.21401977539063,311900,0.0,
2000-02-08 00:00:00+00:00,40.3125,44.875,38.0,41.62721633911133,560600,0.0,
2000-02-09 00:00:00+00:00,43.9375,44.0,40.25,38.88387680053711,180500,0.0,
2000-02-10 00:00:00+00:00,41.875,41.875,38.625,37.69112014770508,84100,0.0,
2000-02-11 00:00:00+00:00,38.6875,40.375,37.0,38.52605056762695,109800,0.0,
2000-02-14 00:00:00+00:00,42.125,42.125,39.75,38.1682243347168,60800,0.0,
2000-02-15 00:00:00+00:00,40.0,40.25,38.0,36.975467681884766,63800,0.0,
2000-02-16 00:00:00+00:00,38.0,40.25,36.0,34.35139846801758,138500,0.0,
2000-02-17 00:00:00+00:00,36.25,38.0,35.25,34.35139846801758,85000,0.0,
2000-02-18 00:00:00+00:00,35.875,36.375,34.3125,33.03937149047852,84600,0.0,
2000-02-22 00:00:00+00:00,34.03125,34.0625,31.5,30.41530418395996,117300,0.0,
2000-02-23 00:00:00+00:00,32.375,34.25,31.5,32.38335037231445,79000,0.0,
2000-02-24 00:00:00+00:00,34.25,34.25,31.25,30.65385627746582,91300,0.0,
2000-02-25 00:00:00+00:00,31.9375,33.5,31.25,30.53458023071289,47600,0.0,
2000-02-28 00:00:00+00:00,32.75,37.25,31.5,34.947776794433594,155000,0.0,
2000-02-29 00:00:00+00:00,37.6875,40.125,35.875,37.09474182128906,111200,0.0,
2000-03-01 00:00:00+00:00,39.75,41.375,37.75,38.1682243347168,173000,0.0,
2000-03-02 00:00:00+00:00,40.125,42.3125,37.0,40.07662963867188,82200,0.0,
2000-03-03 00:00:00+00:00,42.0,44.0,41.875,41.44830703735352,169500,0.0,
2000-03-06 00:00:00+00:00,43.625,45.375,43.125,43.17780303955078,254900,0.0,
2000-03-07 00:00:00+00:00,45.1875,47.625,45.0,44.60911178588867,161500,0.0,
2000-03-08 00:00:00+00:00,46.5,48.0,44.0,44.8476676940918,73100,0.0,
2000-03-09 00:00:00+00:00,47.5625,50.0,46.875,45.80187225341797,82500,0.0,
2000-03-10 00:00:00+00:00,47.8125,52.0,47.375,47.948829650878906,347800,0.0,
2000-03-13 00:00:00+00:00,49.25,58.75,46.0625,56.05957794189453,516100,0.0,
2000-03-14 00:00:00+00:00,59.25,70.25,58.75,62.977569580078125,289800,0.0,
2000-03-15 00:00:00+00:00,63.875,69.125,62.0,65.95945739746094,134200,0.0,
2000-03-16 00:00:00+00:00,69.25,72.0,61.0,65.48235321044922,119300,0.0,
2000-03-17 00:00:00+00:00,68.875,68.9375,66.0,63.09683990478516,136400,0.0,
2000-03-20 00:00:00+00:00,66.5,67.75,62.625,59.87640380859375,99400,0.0,
2000-03-21 00:00:00+00:00,62.625,63.0,57.25,55.701751708984375,138400,0.0,
2000-03-22 00:00:00+00:00,64.5,67.0,62.0,60.23423004150391,109700,0.0,
2000-03-23 00:00:00+00:00,61.25,66.0,60.625,61.30771255493164,68400,0.0,
2000-03-24 00:00:00+00:00,64.125,64.25,57.0,57.25233459472656,80400,0.0,
2000-03-27 00:00:00+00:00,58.125,65.0,58.125,61.72517776489258,132200,0.0,
2000-03-28 00:00:00+00:00,63.0,79.0,63.0,69.53772735595703,158300,0.0,
2000-03-29 00:00:00+00:00,74.0,74.0,66.375,63.81250381469727,146600,0.0,
2000-03-30 00:00:00+00:00,66.125,66.625,61.0,59.16075134277344,63100,0.0,
2000-03-31 00:00:00+00:00,64.0,65.875,57.0,57.25233459472656,61400,0.0,
2000-04-03 00:00:00+00:00,59.0,59.46875,36.75,35.245967864990234,391600,0.0,
2000-04-04 00:00:00+00:00,42.8125,46.5,36.75,38.1682243347168,295200,0.0,
2000-04-05 00:00:00+00:00,39.875,49.125,38.75,46.04042053222656,120500,0.0,
2000-04-06 00:00:00+00:00,49.0,51.375,46.0,48.66448974609375,95800,0.0,
2000-04-07 00:00:00+00:00,50.1875,55.8125,50.1875,52.00421142578125,41700,0.0,
2000-04-10 00:00:00+00:00,54.0,56.0,50.4375,48.12774658203125,75400,0.0,
2000-04-11 00:00:00+00:00,49.875,50.625,43.875,45.921142578125,140300,0.0,
2000-04-12 00:00:00+00:00,48.5625,48.5625,42.125,41.26939010620117,68400,0.0,
2000-04-13 00:00:00+00:00,44.25,44.25,38.375,36.975467681884766,44900,0.0,
2000-04-14 00:00:00+00:00,38.375,39.125,24.25,29.103271484375,264400,0.0,
2000-04-17 00:00:00+00:00,29.625,30.5,24.25,27.67196273803711,197000,0.0,
2000-04-18 00:00:00+00:00,30.125,38.5,29.75,36.25981521606445,147400,0.0,
2000-04-19 00:00:00+00:00,38.5,39.125,33.0,31.965883255004883,47400,0.0,
2000-04-20 00:00:00+00:00,36.0,37.625,33.75,32.681541442871094,48900,0.0,
2000-04-24 00:00:00+00:00,34.0,34.375,29.5,29.818927764892575,75600,0.0,
2000-04-25 00:00:00+00:00,31.75,31.75,30.25,30.057477951049805,394400,0.0,
2000-04-26 00:00:00+00:00,31.5,32.25,31.375,30.057477951049805,123700,0.0,
2000-04-27 00:00:00+00:00,30.0,33.875,30.0,30.77313232421875,82400,0.0,
2000-04-28 00:00:00+00:00,33.0,36.375,32.0,34.35139846801758,170100,0.0,
2000-05-01 00:00:00+00:00,36.5,40.0,36.0,36.49837112426758,132400,0.0,
2000-05-02 00:00:00+00:00,39.125,39.125,35.0,34.232120513916016,122000,0.0,
2000-05-03 00:00:00+00:00,35.5,35.5,30.25,30.057477951049805,75600,0.0,
2000-05-04 00:00:00+00:00,31.21875,33.0,29.0,30.89240455627441,49000,0.0,
2000-05-05 00:00:00+00:00,30.0,35.75,30.0,32.80081558227539,27900,0.0,
2000-05-08 00:00:00+00:00,34.875,34.875,28.75,27.910512924194336,67900,0.0,
2000-05-09 00:00:00+00:00,28.375,28.375,24.0,24.332244873046875,398500,0.0,
2000-05-10 00:00:00+00:00,25.5,27.0,22.125,22.36419486999512,531300,0.0,
2000-05-11 00:00:00+00:00,23.625,23.75,21.25,20.51542091369629,167000,0.0,
2000-05-12 00:00:00+00:00,22.5,25.125,22.0,21.827451705932617,463600,0.0,
2000-05-15 00:00:00+00:00,23.875,23.875,20.75,21.94672966003418,76800,0.0,
2000-05-16 00:00:00+00:00,22.625,24.375,22.625,22.18528175354004,84700,0.0,
2000-05-17 00:00:00+00:00,23.125,23.375,21.5,21.46962547302246,600200,0.0,
2000-05-18 00:00:00+00:00,22.0625,22.5,19.875,19.143749237060547,260900,0.0,
2000-05-19 00:00:00+00:00,20.125,20.125,18.25,18.607009887695312,261900,0.0,
2000-05-22 00:00:00+00:00,19.75,19.75,17.0,16.221494674682617,225300,0.0,
2000-05-23 00:00:00+00:00,17.5,17.625,13.5,13.299241065979004,630000,0.0,
2000-05-24 00:00:00+00:00,14.0,15.5,13.0625,14.31308364868164,604700,0.0,
2000-05-25 00:00:00+00:00,15.375,17.625,15.25,16.102218627929688,745800,0.0,
2000-05-26 00:00:00+00:00,16.625,17.75,16.625,15.98294162750244,78400,0.0,
2000-05-30 00:00:00+00:00,16.6875,17.875,15.0,15.505842208862305,133300,0.0,
2000-05-31 00:00:00+00:00,15.0,16.5,15.0,15.505842208862305,155200,0.0,
2000-06-01 00:00:00+00:00,16.25,18.125,15.5,16.221494674682617,119400,0.0,
2000-06-02 00:00:00+00:00,18.375,22.0625,18.375,20.1575927734375,575200,0.0,
2000-06-05 00:00:00+00:00,20.75,21.6875,19.6875,20.038314819335938,146800,0.0,
2000-06-06 00:00:00+00:00,21.375,22.625,21.1875,20.51542091369629,184000,0.0,
2000-06-07 00:00:00+00:00,21.5,23.875,21.5,22.4238338470459,92000,0.0,
2000-06-08 00:00:00+00:00,23.9375,26.0,23.25,23.85514068603516,106800,0.0,
2000-06-09 00:00:00+00:00,25.875,26.0,24.0,22.900936126708984,87000,0.0,
2000-06-12 00:00:00+00:00,24.375,24.5,21.625,20.99252319335937,93900,0.0,
2000-06-13 00:00:00+00:00,20.0,21.75,20.0,20.2768669128418,56400,0.0,
2000-06-14 00:00:00+00:00,21.5,24.25,21.25,22.662384033203125,113500,0.0,
2000-06-15 00:00:00+00:00,23.125,25.625,22.34375,24.45151901245117,186900,0.0,
2000-06-16 00:00:00+00:00,25.5,26.0,23.0,24.57079315185547,64800,0.0,
2000-06-19 00:00:00+00:00,25.625,25.625,24.0,24.332244873046875,13700,0.0,
2000-06-20 00:00:00+00:00,24.625,25.25,24.0,22.900936126708984,35400,0.0,
2000-06-21 00:00:00+00:00,24.03125,24.75,23.125,22.54310607910156,74000,0.0,
2000-06-22 00:00:00+00:00,23.25,24.25,23.0,21.94672966003418,70000,0.0,
2000-06-23 00:00:00+00:00,23.0,24.375,23.0,23.25876235961914,52200,0.0,
2000-06-26 00:00:00+00:00,24.625,24.875,23.875,23.02021026611328,88800,0.0,
2000-06-27 00:00:00+00:00,23.96875,24.25,23.5,22.900936126708984,78100,0.0,
2000-06-28 00:00:00+00:00,23.875,24.5,23.5,23.02021026611328,77700,0.0,
2000-06-29 00:00:00+00:00,24.0,26.375,24.0,25.047895431518555,158500,0.0,
2000-06-30 00:00:00+00:00,26.75,30.25,26.125,28.62616729736328,599900,0.0,
2000-07-03 00:00:00+00:00,29.9375,30.5,29.0,28.14906311035156,55700,0.0,
2000-07-05 00:00:00+00:00,28.5625,30.25,27.625,28.805082321166992,115900,0.0,
2000-07-06 00:00:00+00:00,30.3125,30.375,29.0,28.74544334411621,71700,0.0,
2000-07-07 00:00:00+00:00,29.625,30.25,28.8125,27.67196273803711,64600,0.0,
2000-07-10 00:00:00+00:00,30.25,30.875,28.625,28.74544334411621,86300,0.0,
2000-07-11 00:00:00+00:00,30.1875,30.25,27.375,27.25449752807617,68000,0.0,
2000-07-12 00:00:00+00:00,29.0,29.0,27.8125,27.67196273803711,56400,0.0,
2000-07-13 00:00:00+00:00,28.375,29.0,28.0,26.717758178710938,48500,0.0,
2000-07-14 00:00:00+00:00,28.3125,28.75,27.9375,27.135223388671875,11100,0.0,
2000-07-17 00:00:00+00:00,27.75,29.5,27.75,27.433408737182617,78000,0.0,
2000-07-18 00:00:00+00:00,28.3125,28.765625,28.0,27.075584411621094,41900,0.0,
2000-07-19 00:00:00+00:00,28.0,29.0,27.625,26.717758178710938,46400,0.0,
2000-07-20 00:00:00+00:00,28.125,28.875,28.0,27.3737735748291,40000,0.0,
2000-07-21 00:00:00+00:00,27.75,27.75,26.875,25.644275665283203,19900,0.0,
2000-07-24 00:00:00+00:00,27.4375,27.4375,22.0,22.841297149658203,103200,0.0,
2000-07-25 00:00:00+00:00,25.0,25.5,23.125,23.735864639282227,103500,0.0,
2000-07-26 00:00:00+00:00,24.0625,24.25,22.5625,22.066007614135746,54100,0.0,
2000-07-27 00:00:00+00:00,23.5,23.5,20.5,20.57505798339844,46600,0.0,
2000-07-28 00:00:00+00:00,21.0,21.375,21.0,20.09795379638672,38200,0.0,
2000-07-31 00:00:00+00:00,21.0625,21.0625,19.0,19.441938400268555,69900,0.0,
2000-08-01 00:00:00+00:00,20.5,21.75,17.9375,17.116060256958008,136500,0.0,
2000-08-02 00:00:00+00:00,18.0625,18.125,13.625,13.06068992614746,370400,0.0,
2000-08-03 00:00:00+00:00,14.0,18.5,12.5625,17.41425132751465,383600,0.0,
2000-08-04 00:00:00+00:00,18.25,18.375,16.0,16.460046768188477,115600,0.0,
2000-08-07 00:00:00+00:00,16.6875,16.875,15.25,15.744392395019531,68600,0.0,
2000-08-08 00:00:00+00:00,16.125,16.1875,15.125,15.267290115356444,44200,0.0,
2000-08-09 00:00:00+00:00,16.03125,16.875,15.75,15.92330551147461,28600,0.0,
2000-08-10 00:00:00+00:00,17.25,17.5,16.1875,16.698596954345703,43200,0.0,
2000-08-11 00:00:00+00:00,17.625,17.75,16.375,16.817874908447266,39500,0.0,
2000-08-14 00:00:00+00:00,17.5,17.75,16.5,16.877511978149414,24900,0.0,
2000-08-15 00:00:00+00:00,17.5,17.9375,16.75,16.460046768188477,38700,0.0,
2000-08-16 00:00:00+00:00,17.25,17.75,16.0625,16.400407791137695,22100,0.0,
2000-08-17 00:00:00+00:00,17.1875,17.1875,14.0,14.909463882446287,248800,0.0,
2000-08-18 00:00:00+00:00,15.75,17.0,15.5,15.32692813873291,71500,0.0,
2000-08-21 00:00:00+00:00,16.625,17.125,15.5,16.206586837768555,159600,0.0,
2000-08-22 00:00:00+00:00,16.8125,17.5625,16.625,16.340770721435547,97100,0.0,
2000-08-23 00:00:00+00:00,17.125,17.375,16.375,15.625116348266602,82200,0.0,
2000-08-24 00:00:00+00:00,16.625,17.375,16.25,16.519685745239258,39200,0.0,
2000-08-25 00:00:00+00:00,17.375,17.375,17.0,16.460046768188477,55200,0.0,
2000-08-28 00:00:00+00:00,17.25,17.375,16.25,16.340770721435547,71800,0.0,
2000-08-29 00:00:00+00:00,17.25,17.25,16.5,16.400407791137695,54600,0.0,
2000-08-30 00:00:00+00:00,17.125,17.125,15.875,15.625116348266602,255700,0.0,
2000-08-31 00:00:00+00:00,16.125,17.125,16.0625,16.340770721435547,180000,0.0,
2000-09-01 00:00:00+00:00,17.875,19.0,17.3125,16.698596954345703,75500,0.0,
2000-09-05 00:00:00+00:00,17.5625,17.5625,16.25,15.86366844177246,43900,0.0,
2000-09-06 00:00:00+00:00,16.25,17.0,16.0,16.102218627929688,92500,0.0,
2000-09-07 00:00:00+00:00,16.125,16.875,15.75,15.744392395019531,139400,0.0,
2000-09-08 00:00:00+00:00,16.875,16.875,16.25,15.505842208862305,96400,0.0,
2000-09-11 00:00:00+00:00,16.5,16.5,14.5,14.5516357421875,212100,0.0,
2000-09-12 00:00:00+00:00,14.9375,15.25,14.0625,13.955256462097168,154600,0.0,
2000-09-13 00:00:00+00:00,14.5625,14.875,12.0,13.597430229187012,289700,0.0,
2000-09-14 00:00:00+00:00,14.4375,15.0,13.1875,13.17996597290039,274100,0.0,
2000-09-15 00:00:00+00:00,13.125,14.25,13.0,12.464310646057127,107500,0.0,
2000-09-18 00:00:00+00:00,13.625,13.6875,11.625,11.152277946472168,156500,0.0,
2000-09-19 00:00:00+00:00,11.75,13.25,11.3125,11.331192016601562,155100,0.0,
2000-09-20 00:00:00+00:00,11.8125,12.0,10.25,10.496261596679688,176300,0.0,
2000-09-21 00:00:00+00:00,11.125,11.125,10.0,10.07879638671875,305100,0.0,
2000-09-22 00:00:00+00:00,10.0,10.375,9.0,9.899884223937988,231100,0.0,
2000-09-25 00:00:00+00:00,10.46875,10.5,9.5625,10.019157409667969,133200,0.0,
2000-09-26 00:00:00+00:00,11.0,11.0,10.375,10.19807243347168,305700,0.0,
2000-09-27 00:00:00+00:00,10.75,12.5,10.625,11.331192016601562,732800,0.0,
2000-09-28 00:00:00+00:00,11.8125,14.75,11.6875,14.07453155517578,163100,0.0,
2000-09-29 00:00:00+00:00,15.21875,16.0,14.375,14.79018783569336,195100,0.0,
2000-10-02 00:00:00+00:00,15.9375,15.9375,12.625,13.001052856445312,137400,0.0,
2000-10-03 00:00:00+00:00,14.1875,15.0,12.875,12.404672622680664,64400,0.0,
2000-10-04 00:00:00+00:00,12.828125,13.5625,12.625,12.702862739562988,38800,0.0,
2000-10-05 00:00:00+00:00,13.875,14.5,13.1875,12.881775856018066,76800,0.0,
2000-10-06 00:00:00+00:00,13.015625,13.4375,11.875,11.68901824951172,74100,0.0,
2000-10-09 00:00:00+00:00,12.25,13.125,11.5,12.523947715759276,28600,0.0,
2000-10-10 00:00:00+00:00,12.125,12.875,11.625,11.09264087677002,55900,0.0,
2000-10-11 00:00:00+00:00,11.125,11.953125,10.75,11.331192016601562,77100,0.0,
2000-10-12 00:00:00+00:00,12.0,12.1875,11.0,11.450468063354492,112200,0.0,
2000-10-13 00:00:00+00:00,10.875,12.0,9.75,11.21191692352295,74000,0.0,
2000-10-16 00:00:00+00:00,11.75,12.875,11.625,11.450468063354492,82500,0.0,
2000-10-17 00:00:00+00:00,12.75,12.875,11.5,11.331192016601562,87900,0.0,
2000-10-18 00:00:00+00:00,11.125,11.125,9.0,9.064953804016112,233000,0.0,
2000-10-19 00:00:00+00:00,10.0,10.4375,8.0625,8.707125663757324,227700,0.0,
2000-10-20 00:00:00+00:00,9.375,9.5,8.625,8.587849617004395,350800,0.0,
2000-10-23 00:00:00+00:00,9.46875,9.9375,9.0,8.82640266418457,214000,0.0,
2000-10-24 00:00:00+00:00,9.875,9.875,8.875,8.707125663757324,137700,0.0,
2000-10-25 00:00:00+00:00,8.75,8.75,7.125,7.7231011390686035,569700,0.0,
2000-10-26 00:00:00+00:00,8.71875,8.75,7.125,7.39509391784668,631600,0.0,
2000-10-27 00:00:00+00:00,7.765625,8.125,7.40625,7.15654182434082,73500,0.0,
2000-10-30 00:00:00+00:00,8.0,8.0,7.40625,7.27581787109375,192800,0.0,
2000-10-31 00:00:00+00:00,8.75,10.5,8.0,9.42278003692627,748100,0.0,
2000-11-01 00:00:00+00:00,9.875,10.75,9.25,10.019157409667969,205800,0.0,
2000-11-02 00:00:00+00:00,10.6875,12.875,10.5625,11.867932319641112,260300,0.0,
2000-11-03 00:00:00+00:00,11.96875,12.75,11.0625,12.166122436523438,137500,0.0,
2000-11-06 00:00:00+00:00,11.921875,12.0,11.125,10.913725852966309,65300,0.0,
2000-11-07 00:00:00+00:00,11.375,12.6875,11.0,11.927570343017578,90000,0.0,
2000-11-08 00:00:00+00:00,12.5,12.8125,11.5,11.21191692352295,92700,0.0,
2000-11-09 00:00:00+00:00,11.015625,12.125,10.25,10.496261596679688,72400,0.0,
2000-11-10 00:00:00+00:00,10.28125,10.4375,9.9375,9.899884223937988,61500,0.0,
2000-11-13 00:00:00+00:00,10.40625,11.25,9.53125,10.019157409667969,77500,0.0,
2000-11-14 00:00:00+00:00,10.9375,12.375,10.9375,11.09264087677002,82300,0.0,
2000-11-15 00:00:00+00:00,11.25,11.5,9.75,9.780606269836426,162400,0.0,
2000-11-16 00:00:00+00:00,10.25,10.875,9.8125,9.482418060302734,91600,0.0,
2000-11-17 00:00:00+00:00,10.234375,10.234375,9.8125,9.661332130432127,50200,0.0,
2000-11-20 00:00:00+00:00,10.25,11.5,9.375,10.913725852966309,48900,0.0,
2000-11-21 00:00:00+00:00,10.0,10.75,10.0,9.780606269836426,61100,0.0,
2000-11-22 00:00:00+00:00,10.25,10.375,9.5,9.482418060302734,71600,0.0,
2000-11-24 00:00:00+00:00,9.8125,10.9375,9.75,9.959521293640137,20900,0.0,
2000-11-27 00:00:00+00:00,10.25,10.8125,10.0625,9.840245246887209,73400,0.0,
2000-11-28 00:00:00+00:00,10.0625,10.5,9.71875,9.959521293640137,162200,0.0,
2000-11-29 00:00:00+00:00,10.5,10.5,9.5625,9.5420560836792,96800,0.0,
2000-11-30 00:00:00+00:00,9.75,9.75,9.0,9.184228897094728,161500,0.0,
2000-12-01 00:00:00+00:00,9.4375,10.5,9.375,9.005315780639648,196900,0.0,
2000-12-04 00:00:00+00:00,9.375,10.0,8.0,8.289660453796387,119500,0.0,
2000-12-05 00:00:00+00:00,8.75,9.71875,8.75,9.064953804016112,111400,0.0,
2000-12-06 00:00:00+00:00,9.375,9.484375,8.0,8.110747337341309,78200,0.0,
2000-12-07 00:00:00+00:00,8.015625,8.5,8.0,7.872196197509766,94300,0.0,
2000-12-08 00:00:00+00:00,8.5,9.25,8.453125,8.82640266418457,54200,0.0,
2000-12-11 00:00:00+00:00,9.1875,12.0,9.1875,10.794450759887695,184700,0.0,
2000-12-12 00:00:00+00:00,11.625,11.625,10.5,10.317347526550291,44800,0.0,
2000-12-13 00:00:00+00:00,10.9375,11.5625,10.75,10.675175666809082,107700,0.0,
2000-12-14 00:00:00+00:00,11.25,11.625,10.75,10.555898666381836,74100,0.0,
2000-12-15 00:00:00+00:00,10.875,10.875,9.375,10.019157409667969,72400,0.0,
2000-12-18 00:00:00+00:00,10.0,11.125,8.25,8.230023384094238,231400,0.0,
2000-12-19 00:00:00+00:00,8.875,9.0625,8.375,7.991470813751221,260500,0.0,
2000-12-20 00:00:00+00:00,8.5,8.5,6.875,6.977628231048584,432900,0.0,
2000-12-21 00:00:00+00:00,7.125,7.625,5.625,6.202336311340332,343700,0.0,
2000-12-22 00:00:00+00:00,6.25,8.75,6.25,7.633645057678223,113300,0.0,
2000-12-26 00:00:00+00:00,8.1875,8.5,7.75,8.080927848815918,121600,0.0,
2000-12-27 00:00:00+00:00,8.0,8.375,7.375,7.991470813751221,144300,0.0,
2000-12-28 00:00:00+00:00,8.0,8.5625,7.625,7.60382604598999,109100,0.0,
2000-12-29 00:00:00+00:00,8.5,9.0,7.25,7.171451568603516,239700,0.0,
2001-01-02 00:00:00+00:00,7.5,8.25,6.25,7.15654182434082,70300,0.0,
2001-01-03 00:00:00+00:00,7.375,8.875,7.0,8.170385360717773,92900,0.0,
2001-01-04 00:00:00+00:00,8.75,9.5,8.46875,8.707125663757324,56400,0.0,
2001-01-05 00:00:00+00:00,9.0625,9.5,7.75,8.67730712890625,66300,0.0,
2001-01-08 00:00:00+00:00,9.09375,9.09375,7.0625,8.110747337341309,35300,0.0,
2001-01-09 00:00:00+00:00,8.6875,9.625,8.625,9.064953804016112,66600,0.0,
2001-01-10 00:00:00+00:00,9.875,10.0,8.9375,9.064953804016112,111700,0.0,
2001-01-11 00:00:00+00:00,9.1875,9.59375,9.171875,9.064953804016112,83800,0.0,
2001-01-12 00:00:00+00:00,9.5,10.3125,9.25,9.840245246887209,101900,0.0,
2001-01-16 00:00:00+00:00,10.3125,10.5,9.625,9.899884223937988,74400,0.0,
2001-01-17 00:00:00+00:00,10.5,10.75,10.25,9.899884223937988,98300,0.0,
2001-01-18 00:00:00+00:00,10.75,11.25,10.375,10.496261596679688,230100,0.0,
2001-01-19 00:00:00+00:00,11.109375,12.0,11.109375,11.09264087677002,116200,0.0,
2001-01-22 00:00:00+00:00,11.25,12.0,10.875,10.913725852966309,72500,0.0,
2001-01-23 00:00:00+00:00,11.875,13.25,11.625,12.166122436523438,211400,0.0,
2001-01-24 00:00:00+00:00,12.875,12.875,12.375,12.046844482421877,71600,0.0,
2001-01-25 00:00:00+00:00,12.5,12.75,11.1875,11.390830039978027,42200,0.0,
2001-01-26 00:00:00+00:00,11.0,13.0,11.0,11.27155303955078,24800,0.0,
