date,TZA_Open,TZA_High,TZA_Low,TZA_Close,TZA_Volume,TZA_Dividends,TZA_Stock Splits
2008-12-30 00:00:00+00:00,539904.0,550848.0,500832.0,463259.53125,184,0.0,
2008-12-31 00:00:00+00:00,498432.0,501696.0,434400.0,422983.65625,317,0.0,
2009-01-02 00:00:00+00:00,450528.0,466080.0,426528.0,406290.53125,313,0.0,
2009-01-05 00:00:00+00:00,432000.0,459072.0,423552.0,397546.34375,347,0.0,
2009-01-06 00:00:00+00:00,422208.0,430464.0,395328.0,378556.75,325,0.0,
2009-01-07 00:00:00+00:00,435456.0,463968.0,430080.0,410971.71875,396,0.0,
2009-01-08 00:00:00+00:00,456480.0,461760.0,436320.0,403994.09375,356,0.0,
2009-01-09 00:00:00+00:00,436704.0,492672.0,435072.0,452660.625,373,0.0,
2009-01-12 00:00:00+00:00,492768.0,537600.0,487872.0,490198.3125,337,0.0,
2009-01-13 00:00:00+00:00,534432.0,542688.0,502176.0,470590.375,512,0.0,
2009-01-14 00:00:00+00:00,543552.0,582720.0,532800.0,531887.25,554,0.0,
2009-01-15 00:00:00+00:00,575616.0,633792.0,529728.0,505743.3125,708,0.0,
2009-01-16 00:00:00+00:00,514560.0,585600.0,513408.0,489138.5,608,0.0,
2009-01-20 00:00:00+00:00,552480.0,640224.0,541440.0,588237.9375,613,0.0,
2009-01-21 00:00:00+00:00,609312.0,652128.0,534528.0,500885.5,599,0.0,
2009-01-22 00:00:00+00:00,576384.0,617376.0,548256.0,542397.875,679,0.0,
2009-01-23 00:00:00+00:00,634176.0,642048.0,555456.0,532328.75,733,0.0,
2009-01-26 00:00:00+00:00,581376.0,588384.0,522144.0,516607.25,444,0.0,
2009-01-27 00:00:00+00:00,554496.0,566496.0,526080.0,498235.75,381,0.0,
2009-01-28 00:00:00+00:00,511008.0,514560.0,468096.0,439765.28125,446,0.0,
2009-01-29 00:00:00+00:00,496800.0,536256.0,493344.0,490375.03125,352,0.0,
2009-01-30 00:00:00+00:00,519744.0,577248.0,510336.0,519610.1875,523,0.0,
2009-02-02 00:00:00+00:00,595392.0,596064.0,538656.0,505919.9375,508,0.0,
2009-02-03 00:00:00+00:00,534048.0,563712.0,523296.0,494084.59375,323,0.0,
2009-02-04 00:00:00+00:00,536640.0,560544.0,504768.0,505831.6875,464,0.0,
2009-02-05 00:00:00+00:00,564192.0,573024.0,505824.0,487990.28125,610,0.0,
2009-02-06 00:00:00+00:00,528000.0,533760.0,467808.0,435614.09375,463,0.0,
2009-02-09 00:00:00+00:00,478752.0,495936.0,469152.0,441973.4375,286,0.0,
2009-02-10 00:00:00+00:00,490656.0,549984.0,469920.0,497617.5625,733,0.0,
2009-02-11 00:00:00+00:00,536352.0,564384.0,524064.0,494261.28125,426,0.0,
2009-02-12 00:00:00+00:00,564672.0,585600.0,523872.0,481984.1875,644,0.0,
2009-02-13 00:00:00+00:00,527328.0,544032.0,506400.0,499825.71875,481,0.0,
2009-02-17 00:00:00+00:00,602688.0,609120.0,580512.0,556088.0625,667,0.0,
2009-02-18 00:00:00+00:00,589152.0,639552.0,587712.0,580995.4375,738,0.0,
2009-02-19 00:00:00+00:00,609792.0,661056.0,601632.0,604577.9375,655,0.0,
2009-02-20 00:00:00+00:00,696672.0,730080.0,660960.0,629661.9375,1149,0.0,
2009-02-23 00:00:00+00:00,672480.0,768000.0,669408.0,703324.25,819,0.0,
2009-02-24 00:00:00+00:00,736032.0,760704.0,656832.0,618533.1875,843,0.0,
2009-02-25 00:00:00+00:00,685728.0,749280.0,671328.0,662606.75,791,0.0,
2009-02-26 00:00:00+00:00,693888.0,767712.0,686400.0,697406.5,578,0.0,
2009-02-27 00:00:00+00:00,797088.0,801600.0,728832.0,711008.375,883,0.0,
2009-03-02 00:00:00+00:00,825984.0,911808.0,815232.0,827861.0,869,0.0,
2009-03-03 00:00:00+00:00,866400.0,971808.0,863904.0,880590.5625,695,0.0,
2009-03-04 00:00:00+00:00,912096.0,956640.0,843168.0,817350.4375,721,0.0,
2009-03-05 00:00:00+00:00,946656.0,1040736.0,915264.0,947893.5,629,0.0,
2009-03-06 00:00:00+00:00,998016.0,1095744.0,956928.0,935793.0,597,0.0,
2009-03-09 00:00:00+00:00,1058208.0,1099104.0,979104.0,1002477.6875,529,0.0,
2009-03-10 00:00:00+00:00,1008096.0,1020384.0,859680.0,801010.625,344,0.0,
2009-03-11 00:00:00+00:00,840960.0,890592.0,790464.0,798802.375,280,0.0,
2009-03-12 00:00:00+00:00,880512.0,910272.0,691296.0,650594.875,310,0.0,
2009-03-13 00:00:00+00:00,684960.0,715200.0,666240.0,625599.125,316,0.0,
2009-03-16 00:00:00+00:00,658176.0,724512.0,638976.0,661282.0,398,0.0,
2009-03-17 00:00:00+00:00,714144.0,731616.0,620544.0,571014.8125,361,0.0,
2009-03-18 00:00:00+00:00,628800.0,643872.0,538944.0,508393.15625,430,0.0,
2009-03-19 00:00:00+00:00,532128.0,582624.0,529920.0,526411.25,431,0.0,
2009-03-20 00:00:00+00:00,558240.0,632352.0,552000.0,580377.1875,528,0.0,
2009-03-23 00:00:00+00:00,567936.0,586944.0,469728.0,433317.65625,583,0.0,
2009-03-24 00:00:00+00:00,489600.0,526464.0,474624.0,479157.84375,376,0.0,
2009-03-25 00:00:00+00:00,510144.0,553536.0,460032.0,443739.90625,757,0.0,
2009-03-26 00:00:00+00:00,461280.0,477792.0,424032.0,391716.96875,600,0.0,
2009-03-27 00:00:00+00:00,447744.0,468480.0,436224.0,428106.53125,469,0.0,
2009-03-30 00:00:00+00:00,506880.0,536448.0,501984.0,464672.6875,552,0.0,
2009-03-31 00:00:00+00:00,487296.0,508608.0,446688.0,454250.5,506,0.0,
2009-04-01 00:00:00+00:00,516096.0,524352.0,460992.0,429696.375,567,0.0,
2009-04-02 00:00:00+00:00,424128.0,432960.0,377856.0,366898.03125,739,0.0,
2009-04-03 00:00:00+00:00,399840.0,412320.0,379872.0,349939.78125,558,0.0,
2009-04-06 00:00:00+00:00,396288.0,418368.0,392160.0,367869.53125,522,0.0,
2009-04-07 00:00:00+00:00,418848.0,443040.0,408576.0,404259.03125,535,0.0,
2009-04-08 00:00:00+00:00,431232.0,441888.0,410400.0,377585.125,590,0.0,
2009-04-09 00:00:00+00:00,380160.0,385344.0,341280.0,316994.90625,654,0.0,
2009-04-13 00:00:00+00:00,351072.0,362880.0,333504.0,314433.4375,626,0.0,
2009-04-14 00:00:00+00:00,356256.0,371808.0,344736.0,341637.3125,723,0.0,
2009-04-15 00:00:00+00:00,378240.0,380640.0,349632.0,326798.875,713,0.0,
2009-04-16 00:00:00+00:00,340224.0,358752.0,315360.0,298800.15625,626,0.0,
2009-04-17 00:00:00+00:00,321696.0,331200.0,303936.0,288907.875,532,0.0,
2009-04-20 00:00:00+00:00,333984.0,363072.0,329280.0,332981.53125,690,0.0,
2009-04-21 00:00:00+00:00,366720.0,369600.0,319680.0,296415.4375,715,0.0,
2009-04-22 00:00:00+00:00,337632.0,340608.0,297024.0,297210.34375,819,0.0,
2009-04-23 00:00:00+00:00,319104.0,342432.0,316608.0,300301.65625,607,0.0,
2009-04-24 00:00:00+00:00,317184.0,326688.0,293568.0,283078.53125,672,0.0,
2009-04-27 00:00:00+00:00,321984.0,325632.0,303840.0,291292.65625,854,0.0,
2009-04-28 00:00:00+00:00,327552.0,330624.0,298080.0,290586.0625,860,0.0,
2009-04-29 00:00:00+00:00,301824.0,305376.0,267840.0,255256.375,989,0.0,
2009-04-30 00:00:00+00:00,265536.0,285312.0,257568.0,262498.96875,948,0.0,
2009-05-01 00:00:00+00:00,283680.0,288000.0,272640.0,257906.109375,829,0.0,
2009-05-04 00:00:00+00:00,272448.0,275808.0,248160.0,229642.46875,845,0.0,
2009-05-05 00:00:00+00:00,252288.0,263232.0,248736.0,232998.78125,679,0.0,
2009-05-06 00:00:00+00:00,243840.0,265632.0,239424.0,230702.34375,850,0.0,
2009-05-07 00:00:00+00:00,239136.0,274080.0,237312.0,245805.765625,1057,0.0,
2009-05-08 00:00:00+00:00,254592.0,262944.0,237984.0,221251.671875,1009,0.0,
2009-05-11 00:00:00+00:00,253248.0,256800.0,245280.0,229907.4375,707,0.0,
2009-05-12 00:00:00+00:00,245472.0,272928.0,241824.0,239976.375,1084,0.0,
2009-05-13 00:00:00+00:00,273696.0,297216.0,272256.0,272391.25,1173,0.0,
2009-05-14 00:00:00+00:00,294336.0,300288.0,268896.0,260997.453125,1220,0.0,
2009-05-15 00:00:00+00:00,284448.0,294816.0,275040.0,265237.03125,1024,0.0,
2009-05-18 00:00:00+00:00,276864.0,279840.0,253920.0,236708.375,1010,0.0,
2009-05-19 00:00:00+00:00,256896.0,265152.0,247680.0,235560.171875,900,0.0,
2009-05-20 00:00:00+00:00,248928.0,264576.0,236160.0,242449.4375,1117,0.0,
2009-05-21 00:00:00+00:00,274272.0,287040.0,266688.0,250928.515625,1149,0.0,
2009-05-22 00:00:00+00:00,269184.0,281568.0,267168.0,259054.375,911,0.0,
2009-05-26 00:00:00+00:00,289248.0,290400.0,240672.0,222929.8125,1531,0.0,
2009-05-27 00:00:00+00:00,245760.0,256416.0,237408.0,234411.96875,1238,0.0,
2009-05-28 00:00:00+00:00,248256.0,271392.0,245280.0,233528.71875,1317,0.0,
2009-05-29 00:00:00+00:00,250368.0,255648.0,237888.0,219661.859375,1035,0.0,
2009-06-01 00:00:00+00:00,222240.0,225600.0,207552.0,194312.84375,1393,0.0,
2009-06-02 00:00:00+00:00,213024.0,216192.0,199968.0,186010.390625,1398,0.0,
2009-06-03 00:00:00+00:00,207936.0,214656.0,205728.0,190249.921875,1342,0.0,
2009-06-04 00:00:00+00:00,202752.0,210432.0,196416.0,181152.5625,1082,0.0,
2009-06-05 00:00:00+00:00,191808.0,203040.0,190560.0,182035.828125,1244,0.0,
2009-06-08 00:00:00+00:00,201792.0,210240.0,196608.0,188130.15625,1323,0.0,
2009-06-09 00:00:00+00:00,201024.0,204384.0,196512.0,185480.4375,994,0.0,
2009-06-10 00:00:00+00:00,194976.0,215040.0,194976.0,187335.25,1595,0.0,
2009-06-11 00:00:00+00:00,202848.0,203808.0,194112.0,186893.625,1481,0.0,
2009-06-12 00:00:00+00:00,207072.0,211680.0,201216.0,185127.171875,1195,0.0,
2009-06-15 00:00:00+00:00,210048.0,223968.0,209568.0,199965.609375,1453,0.0,
2009-06-16 00:00:00+00:00,212736.0,230496.0,211488.0,210211.15625,1619,0.0,
2009-06-17 00:00:00+00:00,228672.0,235200.0,216960.0,206943.203125,1788,0.0,
2009-06-18 00:00:00+00:00,224352.0,230976.0,217632.0,204028.484375,1164,0.0,
2009-06-19 00:00:00+00:00,212544.0,220320.0,210144.0,199170.65625,1183,0.0,
2009-06-22 00:00:00+00:00,221760.0,240864.0,221568.0,221163.375,1284,0.0,
2009-06-23 00:00:00+00:00,236352.0,247392.0,233952.0,225844.53125,1356,0.0,
2009-06-24 00:00:00+00:00,238848.0,242496.0,228864.0,219573.484375,1228,0.0,
2009-06-25 00:00:00+00:00,244608.0,245472.0,217632.0,200848.828125,1851,0.0,
2009-06-26 00:00:00+00:00,221088.0,223680.0,211008.0,198729.0625,1090,0.0,
2009-06-29 00:00:00+00:00,214080.0,225216.0,211008.0,198905.6875,1169,0.0,
2009-06-30 00:00:00+00:00,214560.0,220608.0,210240.0,200937.15625,1335,0.0,
2009-07-01 00:00:00+00:00,213504.0,213696.0,202080.0,190249.921875,1576,0.0,
2009-07-02 00:00:00+00:00,216480.0,230208.0,216288.0,208709.671875,1655,0.0,
2009-07-06 00:00:00+00:00,233088.0,244608.0,229920.0,214980.671875,1797,0.0,
2009-07-07 00:00:00+00:00,234816.0,248544.0,233184.0,228405.9375,1869,0.0,
2009-07-08 00:00:00+00:00,245280.0,265632.0,242496.0,232557.140625,2504,0.0,
2009-07-09 00:00:00+00:00,249312.0,258240.0,247680.0,235560.171875,1218,0.0,
2009-07-10 00:00:00+00:00,261312.0,265248.0,250176.0,232115.53125,1626,0.0,
2009-07-13 00:00:00+00:00,250080.0,263520.0,233952.0,215952.234375,1730,0.0,
2009-07-14 00:00:00+00:00,234624.0,238656.0,228096.0,211889.34375,1210,0.0,
2009-07-15 00:00:00+00:00,217824.0,220320.0,201888.0,187953.515625,1696,0.0,
2009-07-16 00:00:00+00:00,206016.0,207168.0,192672.0,179739.375,1350,0.0,
2009-07-17 00:00:00+00:00,194496.0,199968.0,194112.0,182300.78125,1205,0.0,
2009-07-20 00:00:00+00:00,194016.0,196416.0,188736.0,174704.921875,1323,0.0,
2009-07-21 00:00:00+00:00,185472.0,198624.0,184992.0,175764.828125,1853,0.0,
2009-07-22 00:00:00+00:00,194208.0,194880.0,183456.0,172496.828125,1733,0.0,
2009-07-23 00:00:00+00:00,187104.0,187776.0,166272.0,155008.65625,2310,0.0,
2009-07-24 00:00:00+00:00,172320.0,174336.0,165888.0,152712.21875,1523,0.0,
2009-07-27 00:00:00+00:00,166272.0,169824.0,162528.0,150945.765625,1210,0.0,
2009-07-28 00:00:00+00:00,166944.0,170304.0,162048.0,150504.125,1861,0.0,
2009-07-29 00:00:00+00:00,166560.0,168672.0,163584.0,152447.265625,1667,0.0,
2009-07-30 00:00:00+00:00,159168.0,160800.0,151584.0,144586.421875,1957,0.0,
2009-07-31 00:00:00+00:00,159072.0,159648.0,153120.0,145999.625,1352,0.0,
2009-08-03 00:00:00+00:00,153120.0,158304.0,150432.0,138668.734375,1514,0.0,
2009-08-04 00:00:00+00:00,153408.0,153600.0,144480.0,134870.765625,1613,0.0,
2009-08-05 00:00:00+00:00,145824.0,154464.0,145632.0,137785.5,1586,0.0,
2009-08-06 00:00:00+00:00,148416.0,157728.0,146880.0,143968.140625,1529,0.0,
2009-08-07 00:00:00+00:00,149568.0,152160.0,139104.0,133015.96875,2360,0.0,
2009-08-10 00:00:00+00:00,146400.0,147936.0,141696.0,132927.640625,1558,0.0,
2009-08-11 00:00:00+00:00,146016.0,153408.0,145536.0,139375.296875,1478,0.0,
2009-08-12 00:00:00+00:00,151296.0,151392.0,138816.0,132927.640625,2175,0.0,
2009-08-13 00:00:00+00:00,140928.0,147264.0,139488.0,129394.6796875,1874,0.0,
2009-08-14 00:00:00+00:00,141504.0,153696.0,141216.0,137697.15625,1682,0.0,
2009-08-17 00:00:00+00:00,158592.0,163104.0,158016.0,149179.265625,1791,0.0,
2009-08-18 00:00:00+00:00,158784.0,161376.0,152928.0,143614.859375,1776,0.0,
2009-08-19 00:00:00+00:00,160992.0,161952.0,149664.0,138138.734375,1818,0.0,
2009-08-20 00:00:00+00:00,151104.0,152928.0,144096.0,133545.90625,1265,0.0,
2009-08-21 00:00:00+00:00,140832.0,141024.0,133632.0,124271.90625,1915,0.0,
2009-08-24 00:00:00+00:00,133248.0,136992.0,130752.0,124095.2578125,1643,0.0,
2009-08-25 00:00:00+00:00,133056.0,134496.0,129216.0,122858.7265625,1869,0.0,
2009-08-26 00:00:00+00:00,134112.0,135648.0,130656.0,121975.4609375,1686,0.0,
2009-08-27 00:00:00+00:00,133056.0,140928.0,131712.0,122240.4453125,2179,0.0,
2009-08-28 00:00:00+00:00,128832.0,138048.0,127776.0,124625.1953125,1631,0.0,
2009-08-31 00:00:00+00:00,139680.0,143232.0,138528.0,130189.609375,1523,0.0,
2009-09-01 00:00:00+00:00,143904.0,152448.0,134688.0,139198.671875,2795,0.0,
2009-09-02 00:00:00+00:00,153024.0,154464.0,149760.0,140876.8125,1664,0.0,
2009-09-03 00:00:00+00:00,150720.0,156480.0,147552.0,136019.0,1545,0.0,
2009-09-04 00:00:00+00:00,148416.0,151008.0,141312.0,130366.2734375,1905,0.0,
2009-09-08 00:00:00+00:00,137088.0,141888.0,136704.0,126038.359375,1268,0.0,
2009-09-09 00:00:00+00:00,136896.0,138144.0,127392.0,119502.40625,2244,0.0,
2009-09-10 00:00:00+00:00,129792.0,132864.0,123936.0,114467.921875,1789,0.0,
2009-09-11 00:00:00+00:00,123744.0,126720.0,121152.0,114909.5546875,1690,0.0,
2009-09-14 00:00:00+00:00,127584.0,128256.0,120480.0,111288.265625,1940,0.0,
2009-09-15 00:00:00+00:00,120864.0,122400.0,116736.0,108285.25,2013,0.0,
2009-09-16 00:00:00+00:00,116256.0,117312.0,110496.0,101660.953125,2189,0.0,
2009-09-17 00:00:00+00:00,110592.0,112896.0,107328.0,102279.21875,2085,0.0,
2009-09-18 00:00:00+00:00,109056.0,113280.0,108768.0,101131.0,2040,0.0,
2009-09-21 00:00:00+00:00,112896.0,115008.0,109440.0,101749.28125,1928,0.0,
2009-09-22 00:00:00+00:00,108192.0,110592.0,107040.0,99629.484375,1667,0.0,
2009-09-23 00:00:00+00:00,107616.0,112032.0,105216.0,102632.515625,1975,0.0,
2009-09-24 00:00:00+00:00,110784.0,120384.0,109632.0,108550.2265625,2976,0.0,
2009-09-25 00:00:00+00:00,119712.0,122016.0,117216.0,110405.0390625,2524,0.0,
2009-09-28 00:00:00+00:00,117600.0,118752.0,109632.0,102190.90625,2250,0.0,
2009-09-29 00:00:00+00:00,111264.0,113376.0,108672.0,103780.7265625,1954,0.0,
2009-09-30 00:00:00+00:00,112320.0,120960.0,111648.0,107225.3515625,3301,0.0,
2009-10-01 00:00:00+00:00,117792.0,128160.0,117408.0,117647.59375,3318,0.0,
2009-10-02 00:00:00+00:00,131712.0,133440.0,126912.0,119944.0234375,3251,0.0,
2009-10-05 00:00:00+00:00,128256.0,129792.0,121728.0,112966.4140625,2358,0.0,
2009-10-06 00:00:00+00:00,120288.0,121248.0,114528.0,106783.7421875,3136,0.0,
2009-10-07 00:00:00+00:00,117312.0,117984.0,114816.0,106695.421875,1727,0.0,
2009-10-08 00:00:00+00:00,112800.0,114912.0,109632.0,103515.7578125,2335,0.0,
2009-10-09 00:00:00+00:00,112320.0,113184.0,108480.0,99982.8046875,1474,0.0,
2009-10-12 00:00:00+00:00,107040.0,110400.0,105696.0,100159.4453125,1335,0.0,
2009-10-13 00:00:00+00:00,109536.0,113280.0,108576.0,101307.65625,1749,0.0,
2009-10-14 00:00:00+00:00,105312.0,108192.0,103296.0,95389.9453125,2256,0.0,
2009-10-15 00:00:00+00:00,105600.0,106464.0,103296.0,95654.921875,1579,0.0,
2009-10-16 00:00:00+00:00,106176.0,109920.0,105600.0,98657.9375,2233,0.0,
2009-10-19 00:00:00+00:00,106176.0,108672.0,102816.0,96184.8671875,2117,0.0,
2009-10-20 00:00:00+00:00,104256.0,110400.0,103872.0,100247.75,2274,0.0,
2009-10-21 00:00:00+00:00,109344.0,113664.0,103200.0,103869.0546875,3015,0.0,
2009-10-22 00:00:00+00:00,113184.0,117312.0,106944.0,99629.484375,3612,0.0,
2009-10-23 00:00:00+00:00,107520.0,115584.0,106656.0,105635.53125,3174,0.0,
2009-10-26 00:00:00+00:00,114048.0,120000.0,108960.0,108815.1953125,3787,0.0,
2009-10-27 00:00:00+00:00,117984.0,123168.0,116160.0,112789.78125,3941,0.0,
2009-10-28 00:00:00+00:00,123936.0,136224.0,122496.0,124183.5703125,4379,0.0,
2009-10-29 00:00:00+00:00,130944.0,132576.0,124608.0,116322.7421875,3981,0.0,
2009-10-30 00:00:00+00:00,128352.0,139392.0,128064.0,126126.703125,4846,0.0,
2009-11-02 00:00:00+00:00,134976.0,144384.0,131136.0,126568.3203125,4787,0.0,
2009-11-03 00:00:00+00:00,140544.0,141792.0,131328.0,120827.2578125,3830,0.0,
2009-11-04 00:00:00+00:00,128928.0,137280.0,127296.0,126215.0234375,3409,0.0,
2009-11-05 00:00:00+00:00,132000.0,133536.0,123552.0,114467.921875,4051,0.0,
2009-11-06 00:00:00+00:00,128064.0,129120.0,120672.0,113849.65625,3296,0.0,
2009-11-09 00:00:00+00:00,120480.0,120672.0,116160.0,107137.03125,2538,0.0,
2009-11-10 00:00:00+00:00,117216.0,121344.0,114720.0,109168.484375,2767,0.0,
2009-11-11 00:00:00+00:00,115776.0,118944.0,112512.0,106607.0859375,2825,0.0,
2009-11-12 00:00:00+00:00,116160.0,123360.0,113280.0,112789.78125,3530,0.0,
2009-11-13 00:00:00+00:00,121344.0,125760.0,117312.0,109168.484375,3746,0.0,
2009-11-16 00:00:00+00:00,116352.0,116448.0,106848.0,100601.0703125,3683,0.0,
2009-11-17 00:00:00+00:00,110400.0,112224.0,108192.0,100601.0703125,2714,0.0,
2009-11-18 00:00:00+00:00,108960.0,112896.0,108768.0,100954.359375,2585,0.0,
2009-11-19 00:00:00+00:00,113280.0,120672.0,112704.0,108550.2265625,3707,0.0,
2009-11-20 00:00:00+00:00,120864.0,121536.0,117312.0,109080.1640625,3153,0.0,
2009-11-23 00:00:00+00:00,113664.0,114240.0,108096.0,103162.46875,3479,0.0,
2009-11-24 00:00:00+00:00,112320.0,117888.0,112320.0,104840.6015625,3383,0.0,
2009-11-25 00:00:00+00:00,111840.0,114240.0,111072.0,104752.3125,1544,0.0,
2009-11-27 00:00:00+00:00,126240.0,127008.0,117600.0,112348.15625,2662,0.0,
2009-11-30 00:00:00+00:00,123456.0,128640.0,120096.0,111288.265625,3203,0.0,
2009-12-01 00:00:00+00:00,117312.0,118368.0,113760.0,105900.5078125,3003,0.0,
2009-12-02 00:00:00+00:00,114432.0,114720.0,108000.0,102190.90625,3337,0.0,
2009-12-03 00:00:00+00:00,109344.0,115200.0,107328.0,105812.1640625,2968,0.0,
2009-12-04 00:00:00+00:00,107808.0,113184.0,103872.0,98039.65625,5792,0.0,
2009-12-07 00:00:00+00:00,106656.0,108192.0,104352.0,97509.734375,2523,0.0,
2009-12-08 00:00:00+00:00,107904.0,111936.0,106176.0,99806.140625,3187,0.0,
2009-12-09 00:00:00+00:00,108960.0,112416.0,108096.0,100336.09375,2880,0.0,
2009-12-10 00:00:00+00:00,107904.0,112032.0,106272.0,101837.59375,2690,0.0,
2009-12-11 00:00:00+00:00,108480.0,111456.0,107040.0,98922.90625,3265,0.0,
2009-12-14 00:00:00+00:00,105024.0,108576.0,102432.0,94506.6953125,2608,0.0,
2009-12-15 00:00:00+00:00,103296.0,104256.0,100416.0,95213.3125,2548,0.0,
2009-12-16 00:00:00+00:00,101568.0,103392.0,99840.0,93358.4765625,2420,0.0,
2009-12-17 00:00:00+00:00,103392.0,107040.0,102144.0,96361.515625,2894,0.0,
2009-12-18 00:00:00+00:00,102432.0,106368.0,101856.0,93888.4296875,2318,0.0,
2009-12-21 00:00:00+00:00,99744.0,99840.0,97344.0,90355.46875,2585,0.0,
2009-12-22 00:00:00+00:00,97248.0,98208.0,94560.0,87440.7890625,2505,0.0,
2009-12-23 00:00:00+00:00,93408.0,95040.0,91200.0,83996.140625,2267,0.0,
2009-12-24 00:00:00+00:00,90336.0,91200.0,90144.0,83112.921875,820,0.0,
2009-12-28 00:00:00+00:00,89280.0,91872.0,89184.0,83289.546875,1063,0.0,
2009-12-29 00:00:00+00:00,90048.0,91104.0,89568.0,83554.5234375,987,0.0,
2009-12-30 00:00:00+00:00,91680.0,93312.0,89856.0,83466.203125,1535,0.0,
2009-12-31 00:00:00+00:00,90720.0,94752.0,89376.0,87087.4921875,1585,0.0,
2010-01-04 00:00:00+00:00,90336.0,90432.0,87072.0,80109.890625,2623,0.0,
2010-01-05 00:00:00+00:00,87456.0,89184.0,86304.0,80993.125,1940,0.0,
2010-01-06 00:00:00+00:00,88032.0,88896.0,86688.0,81258.09375,1668,0.0,
2010-01-07 00:00:00+00:00,88224.0,90624.0,86208.0,79491.625,2380,0.0,
2010-01-08 00:00:00+00:00,87264.0,87840.0,84864.0,78166.7734375,1981,0.0,
2010-01-11 00:00:00+00:00,83808.0,86976.0,83328.0,79050.0,1670,0.0,
2010-01-12 00:00:00+00:00,87552.0,89856.0,86400.0,81523.0703125,2339,0.0,
2010-01-13 00:00:00+00:00,87936.0,90144.0,84768.0,78520.0625,2702,0.0,
2010-01-14 00:00:00+00:00,86208.0,86688.0,83520.0,77636.8046875,2004,0.0,
2010-01-15 00:00:00+00:00,84192.0,89568.0,83616.0,80816.4921875,3161,0.0,
2010-01-19 00:00:00+00:00,87072.0,87168.0,83040.0,76400.28125,2638,0.0,
2010-01-20 00:00:00+00:00,84768.0,89376.0,84768.0,79668.28125,3141,0.0,
2010-01-21 00:00:00+00:00,86496.0,91872.0,84384.0,83554.5234375,3852,0.0,
2010-01-22 00:00:00+00:00,91296.0,96864.0,89952.0,88235.703125,4327,0.0,
2010-01-25 00:00:00+00:00,94176.0,97632.0,93792.0,87794.078125,2374,0.0,
2010-01-26 00:00:00+00:00,96480.0,98496.0,94368.0,90267.15625,2733,0.0,
2010-01-27 00:00:00+00:00,99456.0,100608.0,94656.0,87529.1015625,3173,0.0,
2010-01-28 00:00:00+00:00,94464.0,102528.0,94368.0,92033.640625,3722,0.0,
2010-01-29 00:00:00+00:00,98784.0,103872.0,95520.0,95213.3125,3556,0.0,
2010-02-01 00:00:00+00:00,101952.0,103008.0,98976.0,91415.3671875,2329,0.0,
2010-02-02 00:00:00+00:00,98880.0,100512.0,96000.0,88677.3125,2437,0.0,
2010-02-03 00:00:00+00:00,97728.0,100512.0,95616.0,90355.46875,2259,0.0,
2010-02-04 00:00:00+00:00,100416.0,108384.0,100224.0,99452.84375,3667,0.0,
