date,PROP_Open,PROP_High,PROP_Low,PROP_Close,PROP_Volume,PROP_Dividends,PROP_Stock Splits
2013-02-19 00:00:00+00:00,141.1764678955078,141.1764678955078,141.1764678955078,141.1764678955078,18,,
2013-02-20 00:00:00+00:00,141.1764678955078,141.1764678955078,141.1764678955078,141.1764678955078,0,,
2013-02-21 00:00:00+00:00,135.2941131591797,135.2941131591797,135.2941131591797,135.2941131591797,6,,
2013-02-22 00:00:00+00:00,147.05882263183594,147.05882263183594,147.05882263183594,147.05882263183594,7,,
2013-02-25 00:00:00+00:00,135.2941131591797,147.05882263183594,135.2941131591797,147.05882263183594,35,,
2013-02-26 00:00:00+00:00,152.94117736816406,152.94117736816406,147.05882263183594,152.94117736816406,24,,
2013-02-27 00:00:00+00:00,176.4705810546875,176.4705810546875,126.47058868408205,126.47058868408205,12,,
2013-02-28 00:00:00+00:00,152.94117736816406,176.4705810546875,152.94117736816406,176.4705810546875,19,,
2013-03-01 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-04 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-05 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-06 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,4,,
2013-03-07 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-08 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-11 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-12 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-13 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-14 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-15 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-18 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-03-19 00:00:00+00:00,147.05882263183594,147.05882263183594,147.05882263183594,147.05882263183594,6,,
2013-03-20 00:00:00+00:00,147.05882263183594,147.05882263183594,147.05882263183594,147.05882263183594,0,,
2013-03-21 00:00:00+00:00,152.94117736816406,152.94117736816406,152.94117736816406,152.94117736816406,4,,
2013-03-22 00:00:00+00:00,152.94117736816406,152.94117736816406,152.94117736816406,152.94117736816406,0,,
2013-03-25 00:00:00+00:00,152.94117736816406,152.94117736816406,152.94117736816406,152.94117736816406,0,,
2013-03-26 00:00:00+00:00,152.94117736816406,152.94117736816406,152.94117736816406,152.94117736816406,0,,
2013-03-27 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,17,,
2013-03-28 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-04-01 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-04-02 00:00:00+00:00,170.58824157714844,170.58824157714844,170.58824157714844,170.58824157714844,1,,
2013-04-03 00:00:00+00:00,170.58824157714844,170.58824157714844,135.2941131591797,135.2941131591797,21,,
2013-04-04 00:00:00+00:00,176.4705810546875,176.4705810546875,147.05882263183594,147.05882263183594,10,,
2013-04-05 00:00:00+00:00,176.4705810546875,176.4705810546875,135.2941131591797,135.2941131591797,9,,
2013-04-08 00:00:00+00:00,141.1764678955078,141.1764678955078,141.1764678955078,141.1764678955078,13,,
2013-04-09 00:00:00+00:00,141.1764678955078,141.1764678955078,141.1764678955078,141.1764678955078,0,,
2013-04-10 00:00:00+00:00,141.1764678955078,141.1764678955078,141.1764678955078,141.1764678955078,0,,
2013-04-11 00:00:00+00:00,141.1764678955078,141.1764678955078,141.1764678955078,141.1764678955078,0,,
2013-04-12 00:00:00+00:00,147.05882263183594,147.05882263183594,147.05882263183594,147.05882263183594,64,,
2013-04-15 00:00:00+00:00,147.05882263183594,147.05882263183594,147.05882263183594,147.05882263183594,0,,
2013-04-16 00:00:00+00:00,147.05882263183594,147.05882263183594,147.05882263183594,147.05882263183594,0,,
2013-04-17 00:00:00+00:00,147.05882263183594,147.05882263183594,147.05882263183594,147.05882263183594,0,,
2013-04-18 00:00:00+00:00,147.05882263183594,147.05882263183594,147.05882263183594,147.05882263183594,0,,
2013-04-19 00:00:00+00:00,164.7058868408203,164.7058868408203,164.7058868408203,164.7058868408203,1,,
2013-04-22 00:00:00+00:00,164.7058868408203,164.7058868408203,164.7058868408203,164.7058868408203,0,,
2013-04-23 00:00:00+00:00,164.7058868408203,164.7058868408203,164.7058868408203,164.7058868408203,5,,
2013-04-24 00:00:00+00:00,164.7058868408203,235.2941131591797,164.7058868408203,223.5294189453125,116,,
2013-04-25 00:00:00+00:00,223.5294189453125,223.5294189453125,223.5294189453125,223.5294189453125,0,,
2013-04-26 00:00:00+00:00,264.70587158203125,276.4705810546875,229.4117584228516,276.4705810546875,140,,
2013-04-29 00:00:00+00:00,288.2352905273437,288.2352905273437,288.2352905273437,288.2352905273437,4,,
2013-04-30 00:00:00+00:00,311.76470947265625,323.5294189453125,311.76470947265625,323.5294189453125,82,,
2013-05-01 00:00:00+00:00,352.941162109375,352.941162109375,308.8235168457031,352.941162109375,129,,
2013-05-02 00:00:00+00:00,382.3529357910156,400.0,370.5882263183594,400.0,17,,
2013-05-03 00:00:00+00:00,405.8823547363281,405.8823547363281,382.3529357910156,382.3529357910156,31,,
2013-05-06 00:00:00+00:00,417.6470642089844,430.5882263183594,373.5294189453125,417.6470642089844,257,,
2013-05-07 00:00:00+00:00,470.5882263183594,470.5882263183594,470.5882263183594,470.5882263183594,4,,
2013-05-08 00:00:00+00:00,482.3529357910156,494.1176452636719,470.5882263183594,476.4705810546875,35,,
2013-05-09 00:00:00+00:00,476.4705810546875,476.4705810546875,476.4705810546875,476.4705810546875,2,,
2013-05-10 00:00:00+00:00,441.1764831542969,458.8235168457031,438.23529052734375,447.058837890625,34,,
2013-05-13 00:00:00+00:00,420.5882263183594,420.5882263183594,420.5882263183594,420.5882263183594,17,,
2013-05-14 00:00:00+00:00,420.5882263183594,420.5882263183594,411.76470947265625,411.76470947265625,19,,
2013-05-15 00:00:00+00:00,400.0,400.0,358.8235168457031,358.8235168457031,48,,
2013-05-16 00:00:00+00:00,358.8235168457031,358.8235168457031,358.8235168457031,358.8235168457031,2,,
2013-05-17 00:00:00+00:00,364.7058715820313,382.3529357910156,364.7058715820313,382.3529357910156,3,,
2013-05-20 00:00:00+00:00,411.76470947265625,411.76470947265625,411.76470947265625,411.76470947265625,1,,
2013-05-21 00:00:00+00:00,411.76470947265625,411.76470947265625,411.76470947265625,411.76470947265625,0,,
2013-05-22 00:00:00+00:00,411.76470947265625,411.76470947265625,411.76470947265625,411.76470947265625,0,,
2013-05-23 00:00:00+00:00,411.76470947265625,411.76470947265625,411.76470947265625,411.76470947265625,0,,
2013-05-24 00:00:00+00:00,411.76470947265625,411.76470947265625,411.76470947265625,411.76470947265625,0,,
2013-05-28 00:00:00+00:00,411.76470947265625,411.76470947265625,411.76470947265625,411.76470947265625,0,,
2013-05-29 00:00:00+00:00,405.8823547363281,405.8823547363281,405.8823547363281,405.8823547363281,1,,
2013-05-30 00:00:00+00:00,382.3529357910156,382.3529357910156,364.7058715820313,370.5882263183594,7,,
2013-05-31 00:00:00+00:00,370.5882263183594,370.5882263183594,370.5882263183594,370.5882263183594,0,,
2013-06-03 00:00:00+00:00,352.941162109375,352.941162109375,352.941162109375,352.941162109375,44,,
2013-06-04 00:00:00+00:00,352.941162109375,352.941162109375,352.941162109375,352.941162109375,0,,
2013-06-05 00:00:00+00:00,352.941162109375,352.941162109375,341.1764831542969,352.941162109375,61,,
2013-06-06 00:00:00+00:00,352.941162109375,352.941162109375,352.941162109375,352.941162109375,0,,
2013-06-07 00:00:00+00:00,329.4117736816406,329.4117736816406,329.4117736816406,329.4117736816406,2,,
2013-06-10 00:00:00+00:00,329.4117736816406,329.4117736816406,329.4117736816406,329.4117736816406,0,,
2013-06-11 00:00:00+00:00,358.8235168457031,394.1176452636719,352.941162109375,352.941162109375,30,,
2013-06-12 00:00:00+00:00,352.941162109375,352.941162109375,352.941162109375,352.941162109375,0,,
2013-06-13 00:00:00+00:00,558.8235473632812,558.8235473632812,470.5882263183594,470.5882263183594,4,,
2013-06-14 00:00:00+00:00,382.3529357910156,382.3529357910156,382.3529357910156,382.3529357910156,0,,
2013-06-17 00:00:00+00:00,376.4705810546875,376.4705810546875,376.4705810546875,376.4705810546875,1,,
2013-06-18 00:00:00+00:00,376.4705810546875,376.4705810546875,370.5882263183594,370.5882263183594,3,,
2013-06-19 00:00:00+00:00,305.8823547363281,305.8823547363281,305.8823547363281,305.8823547363281,0,,
2013-06-20 00:00:00+00:00,352.941162109375,352.941162109375,294.1176452636719,294.1176452636719,6,,
2013-06-21 00:00:00+00:00,294.1176452636719,294.1176452636719,294.1176452636719,294.1176452636719,0,,
2013-06-24 00:00:00+00:00,294.1176452636719,294.1176452636719,294.1176452636719,294.1176452636719,0,,
2013-06-25 00:00:00+00:00,305.8823547363281,305.8823547363281,305.8823547363281,305.8823547363281,2,,
2013-06-26 00:00:00+00:00,305.8823547363281,305.8823547363281,305.8823547363281,305.8823547363281,0,,
2013-06-27 00:00:00+00:00,305.8823547363281,305.8823547363281,305.8823547363281,305.8823547363281,3,,
2013-06-28 00:00:00+00:00,305.8823547363281,305.8823547363281,305.8823547363281,305.8823547363281,3,,
2013-07-01 00:00:00+00:00,294.1176452636719,294.1176452636719,294.1176452636719,294.1176452636719,6,,
2013-07-02 00:00:00+00:00,352.941162109375,352.941162109375,352.941162109375,352.941162109375,9,,
2013-07-03 00:00:00+00:00,358.8235168457031,358.8235168457031,358.8235168457031,358.8235168457031,3,,
2013-07-05 00:00:00+00:00,341.1764831542969,341.1764831542969,341.1764831542969,341.1764831542969,0,,
2013-07-08 00:00:00+00:00,341.1764831542969,341.1764831542969,176.4705810546875,176.4705810546875,21,,
2013-07-09 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-07-10 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-07-11 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-07-12 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-07-15 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
2013-07-16 00:00:00+00:00,176.4705810546875,176.4705810546875,176.4705810546875,176.4705810546875,0,,
