date,SMBC_Open,SMBC_High,SMBC_Low,SMBC_Close,SMBC_Volume,SMBC_Dividends,SMBC_Stock Splits
1994-04-12 00:00:00+00:00,2.5625,2.5625,2.5,1.2292661666870115,326000,0.0,
1994-04-13 00:00:00+00:00,2.5625,2.625,2.5,1.2142751216888428,1702400,0.0,
1994-04-14 00:00:00+00:00,2.625,2.625,2.5,1.2292661666870115,218000,0.0,
1994-04-15 00:00:00+00:00,2.625,2.625,2.5,1.2292661666870115,475200,0.0,
1994-04-18 00:00:00+00:00,2.53125,2.53125,2.5,1.1992841958999634,8000,0.0,
1994-04-19 00:00:00+00:00,2.515625,2.625,2.5,1.2592488527297974,106000,0.0,
1994-04-20 00:00:00+00:00,2.5,2.5,2.5,1.1992841958999634,46000,0.0,
1994-04-21 00:00:00+00:00,2.5625,2.5625,2.5,1.2292661666870115,145600,0.0,
1994-04-22 00:00:00+00:00,2.5625,2.5625,2.5625,1.2292661666870115,0,0.0,
1994-04-25 00:00:00+00:00,2.53125,2.53125,2.53125,1.2142751216888428,2800,0.0,
1994-04-26 00:00:00+00:00,2.5625,2.5625,2.5,1.2292661666870115,202400,0.0,
1994-04-28 00:00:00+00:00,2.5625,2.5625,2.5,1.221771001815796,44000,0.0,
1994-04-29 00:00:00+00:00,2.53125,2.5625,2.5,1.2142751216888428,172000,0.0,
1994-05-02 00:00:00+00:00,2.546875,2.5625,2.5,1.2067803144454956,58000,0.0,
1994-05-03 00:00:00+00:00,2.5,2.5625,2.5,1.1992841958999634,104400,0.0,
1994-05-04 00:00:00+00:00,2.5625,2.5625,2.5,1.2142751216888428,86000,0.0,
1994-05-05 00:00:00+00:00,2.5625,2.5625,2.515625,1.2067803144454956,17200,0.0,
1994-05-06 00:00:00+00:00,2.5,2.5,2.5,1.1992841958999634,20000,0.0,
1994-05-09 00:00:00+00:00,2.5,2.53125,2.5,1.2142751216888428,76000,0.0,
1994-05-10 00:00:00+00:00,2.5,2.5625,2.46875,1.2142751216888428,187200,0.0,
1994-05-11 00:00:00+00:00,2.53125,2.53125,2.53125,1.2142751216888428,0,0.0,
1994-05-12 00:00:00+00:00,2.5625,2.5625,2.5625,1.2292661666870115,400,0.0,
1994-05-13 00:00:00+00:00,2.5,2.5625,2.5,1.2292661666870115,14000,0.0,
1994-05-16 00:00:00+00:00,2.53125,2.53125,2.53125,1.2142751216888428,2000,0.0,
1994-05-17 00:00:00+00:00,2.5,2.53125,2.5,1.2142751216888428,48800,0.0,
1994-05-18 00:00:00+00:00,2.53125,2.53125,2.53125,1.2142751216888428,6800,0.0,
1994-05-19 00:00:00+00:00,2.53125,2.53125,2.53125,1.2142751216888428,37200,0.0,
1994-05-20 00:00:00+00:00,2.53125,2.53125,2.46875,1.2067803144454956,47200,0.0,
1994-05-23 00:00:00+00:00,2.515625,2.53125,2.46875,1.1992841958999634,306000,0.0,
1994-05-24 00:00:00+00:00,2.515625,2.515625,2.484375,1.1917887926101685,26000,0.0,
1994-05-25 00:00:00+00:00,2.5,2.53125,2.46875,1.2142751216888428,223600,0.0,
1994-05-26 00:00:00+00:00,2.515625,2.625,2.5,1.2442574501037598,601600,0.0,
1994-05-27 00:00:00+00:00,2.625,2.65625,2.5625,1.2667440176010132,256000,0.0,
1994-05-31 00:00:00+00:00,2.6875,2.71875,2.59375,1.2892307043075562,138400,0.0,
1994-06-01 00:00:00+00:00,2.71875,2.71875,2.625,1.304221510887146,54400,0.0,
1994-06-02 00:00:00+00:00,2.71875,2.71875,2.671875,1.304221510887146,107600,0.0,
1994-06-03 00:00:00+00:00,2.71875,2.71875,2.65625,1.304221510887146,14400,0.0,
1994-06-06 00:00:00+00:00,2.71875,2.71875,2.640625,1.304221510887146,19200,0.0,
1994-06-07 00:00:00+00:00,2.6875,2.6875,2.65625,1.2892307043075562,188000,0.0,
1994-06-08 00:00:00+00:00,2.6875,2.71875,2.625,1.2817349433898926,211600,0.0,
1994-06-09 00:00:00+00:00,2.71875,2.71875,2.65625,1.304221510887146,44000,0.0,
1994-06-10 00:00:00+00:00,2.71875,2.71875,2.65625,1.304221510887146,113600,0.0,
1994-06-13 00:00:00+00:00,2.71875,2.71875,2.6875,1.2892307043075562,12800,0.0,
1994-06-14 00:00:00+00:00,2.71875,2.71875,2.6875,1.304221510887146,80000,0.0,
1994-06-15 00:00:00+00:00,2.6875,2.75,2.65625,1.2892307043075562,242000,0.0,
1994-06-16 00:00:00+00:00,2.78125,2.8125,2.75,1.3192126750946045,62000,0.0,
1994-06-17 00:00:00+00:00,2.78125,2.84375,2.75,1.321086049079895,171600,0.0,
1994-06-20 00:00:00+00:00,2.71875,2.84375,2.71875,1.3491954803466797,94800,0.0,
1994-06-21 00:00:00+00:00,2.8125,2.84375,2.71875,1.3192126750946045,166400,0.0,
1994-06-22 00:00:00+00:00,2.8125,2.8125,2.8125,1.3491954803466797,5600,0.0,
1994-06-23 00:00:00+00:00,2.78125,2.8125,2.75,1.3304558992385864,58800,0.0,
1994-06-24 00:00:00+00:00,2.765625,2.8125,2.75,1.326708436012268,45200,0.0,
1994-06-27 00:00:00+00:00,2.757812976837158,2.78125,2.71875,1.304221510887146,13600,0.0,
1994-06-28 00:00:00+00:00,2.78125,2.78125,2.71875,1.304221510887146,79200,0.0,
1994-06-29 00:00:00+00:00,2.8125,2.8125,2.71875,1.326708436012268,20000,0.0,
1994-06-30 00:00:00+00:00,2.71875,2.8125,2.71875,1.326708436012268,20000,0.0,
1994-07-01 00:00:00+00:00,2.75,2.8125,2.75,1.3192126750946045,36000,0.0,
1994-07-05 00:00:00+00:00,2.78125,2.8125,2.71875,1.304221510887146,9600,0.0,
1994-07-06 00:00:00+00:00,2.71875,2.8125,2.71875,1.334203600883484,8000,0.0,
1994-07-07 00:00:00+00:00,2.78125,2.78125,2.75,1.3192126750946045,14000,0.0,
1994-07-08 00:00:00+00:00,2.8125,2.8125,2.71875,1.3192126750946045,34400,0.0,
1994-07-11 00:00:00+00:00,2.78125,2.8125,2.71875,1.334203600883484,57200,0.0,
1994-07-12 00:00:00+00:00,2.8125,2.8125,2.8125,1.3491954803466797,800,0.0,
1994-07-13 00:00:00+00:00,2.8125,2.84375,2.75,1.3641856908798218,188400,0.0,
1994-07-14 00:00:00+00:00,2.8125,2.84375,2.75,1.3641856908798218,56400,0.0,
1994-07-15 00:00:00+00:00,2.8125,2.84375,2.78125,1.3491954803466797,738000,0.0,
1994-07-18 00:00:00+00:00,2.8125,2.875,2.75,1.3791773319244385,24400,0.0,
1994-07-19 00:00:00+00:00,2.875,2.875,2.84375,1.3791773319244385,113200,0.0,
1994-07-20 00:00:00+00:00,2.75,2.875,2.75,1.3791773319244385,4400,0.0,
1994-07-21 00:00:00+00:00,2.875,2.9375,2.8125,1.4091589450836182,80000,0.0,
1994-07-22 00:00:00+00:00,2.9375,2.9375,2.9375,1.4091589450836182,0,0.0,
1994-07-25 00:00:00+00:00,2.8125,2.9375,2.8125,1.4091589450836182,19600,0.0,
1994-07-26 00:00:00+00:00,2.96875,2.96875,2.875,1.4241501092910769,12800,0.0,
1994-07-27 00:00:00+00:00,2.96875,3.0,2.9375,1.4091589450836182,54800,0.0,
1994-07-28 00:00:00+00:00,2.921875,3.0625,2.90625,1.469123363494873,75200,0.0,
1994-07-29 00:00:00+00:00,3.0625,3.0625,2.96875,1.469123363494873,22000,0.0,
1994-08-01 00:00:00+00:00,3.0625,3.0625,3.0,1.469123363494873,101200,0.0,
1994-08-02 00:00:00+00:00,3.09375,3.1875,3.09375,1.5140966176986694,84800,0.0,
1994-08-03 00:00:00+00:00,3.1875,3.1875,3.125,1.5066006183624268,265200,0.0,
1994-08-04 00:00:00+00:00,3.125,3.15625,3.0625,1.4841147661209106,107200,0.0,
1994-08-05 00:00:00+00:00,3.0625,3.15625,3.0625,1.5140966176986694,93600,0.0,
1994-08-08 00:00:00+00:00,3.15625,3.15625,3.15625,1.5140966176986694,1200,0.0,
1994-08-09 00:00:00+00:00,3.15625,3.15625,3.15625,1.5140966176986694,8400,0.0,
1994-08-10 00:00:00+00:00,3.15625,3.15625,3.09375,1.5140966176986694,32000,0.0,
1994-08-11 00:00:00+00:00,3.09375,3.15625,3.09375,1.5140966176986694,6000,0.0,
1994-08-12 00:00:00+00:00,3.15625,3.15625,3.125,1.4991053342819214,5200,0.0,
1994-08-15 00:00:00+00:00,3.0625,3.15625,3.0625,1.5140966176986694,88800,0.0,
1994-08-16 00:00:00+00:00,3.03125,3.15625,3.03125,1.5140966176986694,5600,0.0,
1994-08-17 00:00:00+00:00,3.15625,3.15625,3.15625,1.5140966176986694,0,0.0,
1994-08-18 00:00:00+00:00,3.15625,3.15625,3.15625,1.5140966176986694,6000,0.0,
1994-08-19 00:00:00+00:00,3.15625,3.15625,3.03125,1.4541324377059937,18400,0.0,
1994-08-22 00:00:00+00:00,3.15625,3.15625,3.15625,1.5140966176986694,3200,0.0,
1994-08-23 00:00:00+00:00,3.15625,3.15625,3.15625,1.5140966176986694,6000,0.0,
1994-08-24 00:00:00+00:00,3.0625,3.15625,3.0625,1.5140966176986694,12800,0.0,
1994-08-25 00:00:00+00:00,3.0625,3.15625,3.0625,1.5140966176986694,12000,0.0,
1994-08-26 00:00:00+00:00,3.0625,3.0625,3.0625,1.469123363494873,2000,0.0,
1994-08-29 00:00:00+00:00,3.15625,3.15625,3.15625,1.5140966176986694,1200,0.0,
1994-08-30 00:00:00+00:00,3.15625,3.15625,3.15625,1.5140966176986694,1600,0.0,
1994-08-31 00:00:00+00:00,3.0625,3.15625,3.0625,1.4841147661209106,70400,0.0,
1994-09-01 00:00:00+00:00,3.15625,3.15625,3.0625,1.469123363494873,32000,0.0,
1994-09-02 00:00:00+00:00,3.0625,3.0625,3.0625,1.469123363494873,8000,0.0,
1994-09-06 00:00:00+00:00,3.15625,3.15625,3.15625,1.5140966176986694,2400,0.0,
1994-09-07 00:00:00+00:00,3.15625,3.15625,3.15625,1.5140966176986694,0,0.0,
1994-09-08 00:00:00+00:00,3.125,3.125,3.0,1.4391415119171145,43200,0.0,
1994-09-09 00:00:00+00:00,2.9375,2.9375,2.9375,1.4091589450836182,4000,0.0,
1994-09-12 00:00:00+00:00,2.9375,2.9375,2.9375,1.4091589450836182,3200,0.0,
1994-09-13 00:00:00+00:00,2.9375,3.0625,2.9375,1.469123363494873,9200,0.0,
1994-09-14 00:00:00+00:00,3.0625,3.0625,2.9375,1.469123363494873,8000,0.0,
1994-09-15 00:00:00+00:00,3.0625,3.0625,3.0625,1.469123363494873,800,0.0,
1994-09-16 00:00:00+00:00,2.9375,3.0,2.90625,1.4391415119171145,41200,0.0,
1994-09-19 00:00:00+00:00,2.871093988418579,3.03125,2.871093988418579,1.4541324377059937,72800,0.0,
1994-09-20 00:00:00+00:00,3.03125,3.03125,2.96875,1.4241501092910769,12800,0.0,
1994-09-21 00:00:00+00:00,2.90625,3.0,2.90625,1.4391415119171145,8400,0.0,
1994-09-22 00:00:00+00:00,2.90625,3.0625,2.90625,1.469123363494873,14800,0.0,
1994-09-23 00:00:00+00:00,2.9375,3.0,2.9375,1.4391415119171145,42400,0.0,
1994-09-26 00:00:00+00:00,2.9375,2.9375,2.9375,1.4091589450836182,400,0.0,
1994-09-27 00:00:00+00:00,2.9375,3.0625,2.9375,1.4091589450836182,34000,0.0,
1994-09-28 00:00:00+00:00,3.0625,3.0625,3.0625,1.469123363494873,3200,0.0,
1994-09-29 00:00:00+00:00,2.9375,2.9375,2.9375,1.4091589450836182,13200,0.0,
1994-09-30 00:00:00+00:00,2.96875,2.96875,2.96875,1.4241501092910769,2000,0.0,
1994-10-03 00:00:00+00:00,2.96875,2.96875,2.96875,1.4241501092910769,0,0.0,
1994-10-04 00:00:00+00:00,2.875,2.9375,2.8125,1.3491954803466797,64400,0.0,
1994-10-05 00:00:00+00:00,2.8125,2.875,2.8125,1.3791773319244385,18000,0.0,
1994-10-06 00:00:00+00:00,2.875,2.875,2.75,1.3192126750946045,9600,0.0,
1994-10-07 00:00:00+00:00,2.8125,2.8125,2.6875,1.2892307043075562,21600,0.0,
1994-10-10 00:00:00+00:00,2.6875,2.6875,2.6875,1.2892307043075562,0,0.0,
1994-10-11 00:00:00+00:00,2.6875,2.6875,2.6875,1.2892307043075562,0,0.0,
1994-10-12 00:00:00+00:00,2.8125,2.8125,2.8125,1.3491954803466797,400,0.0,
1994-10-13 00:00:00+00:00,2.8125,2.8125,2.746093988418579,1.334203600883484,72800,0.0,
1994-10-14 00:00:00+00:00,2.875,2.90625,2.875,1.394168257713318,58800,0.0,
1994-10-17 00:00:00+00:00,2.9375,2.9375,2.933593988418579,1.407285451889038,16800,0.0,
1994-10-18 00:00:00+00:00,2.78125,2.9375,2.78125,1.4091589450836182,7600,0.0,
1994-10-19 00:00:00+00:00,2.78125,3.0,2.78125,1.4391415119171145,92000,0.0,
1994-10-20 00:00:00+00:00,2.875,2.875,2.875,1.3791773319244385,2000,0.0,
1994-10-21 00:00:00+00:00,2.875,2.90625,2.8125,1.3491954803466797,39600,0.0,
1994-10-24 00:00:00+00:00,2.8125,2.8125,2.8125,1.3491954803466797,2000,0.0,
1994-10-25 00:00:00+00:00,2.8125,2.828125,2.8125,1.3566902875900269,55600,0.0,
1994-10-26 00:00:00+00:00,2.8125,2.9375,2.75,1.3192126750946045,25200,0.0,
1994-10-27 00:00:00+00:00,2.75,2.75,2.75,1.3192126750946045,800,0.0,
1994-10-28 00:00:00+00:00,2.875,2.875,2.75,1.3192126750946045,6000,0.0,
1994-10-31 00:00:00+00:00,2.75,2.8125,2.6875,1.3192126750946045,41600,0.0,
1994-11-01 00:00:00+00:00,2.6875,2.8125,2.6875,1.334203600883484,26400,0.0,
1994-11-02 00:00:00+00:00,2.6875,2.6875,2.6875,1.2892307043075562,400,0.0,
1994-11-03 00:00:00+00:00,2.6875,2.6875,2.6875,1.2892307043075562,16800,0.0,
1994-11-04 00:00:00+00:00,2.6875,2.6875,2.6875,1.2892307043075562,3200,0.0,
1994-11-07 00:00:00+00:00,2.6875,2.6875,2.6875,1.2892307043075562,4000,0.0,
1994-11-08 00:00:00+00:00,2.6875,2.6875,2.6875,1.2892307043075562,0,0.0,
1994-11-09 00:00:00+00:00,2.8125,2.8125,2.71875,1.3491954803466797,19200,0.0,
1994-11-10 00:00:00+00:00,2.8125,2.8125,2.8125,1.3491954803466797,0,0.0,
1994-11-11 00:00:00+00:00,2.71875,2.8125,2.71875,1.3491954803466797,18000,0.0,
1994-11-14 00:00:00+00:00,2.6875,2.6875,2.6875,1.2892307043075562,12800,0.0,
1994-11-15 00:00:00+00:00,2.6875,2.6875,2.6875,1.2892307043075562,16000,0.0,
1994-11-16 00:00:00+00:00,2.6875,2.6875,2.6875,1.2892307043075562,9200,0.0,
1994-11-17 00:00:00+00:00,2.6875,2.75,2.625,1.2592488527297974,43600,0.0,
1994-11-18 00:00:00+00:00,2.5625,2.625,2.5,1.1992841958999634,40000,0.0,
1994-11-21 00:00:00+00:00,2.4375,2.4375,2.4375,1.1693023443222046,16000,0.0,
1994-11-22 00:00:00+00:00,2.3125,2.3125,2.21875,1.0643647909164429,48000,0.0,
1994-11-23 00:00:00+00:00,2.3125,2.4375,2.25,1.1693023443222046,97200,0.0,
1994-11-25 00:00:00+00:00,2.4375,2.5,2.4375,1.1992841958999634,24800,0.0,
1994-11-28 00:00:00+00:00,2.46875,2.558593988418579,2.46875,1.1842941045761108,11200,0.0,
1994-11-29 00:00:00+00:00,2.4375,2.5625,2.4375,1.2292661666870115,32800,0.0,
1994-11-30 00:00:00+00:00,2.46875,2.5625,2.46875,1.2142751216888428,54000,0.0,
1994-12-01 00:00:00+00:00,2.6875,2.6875,2.59375,1.2442574501037598,10400,0.0,
1994-12-02 00:00:00+00:00,2.5625,2.5625,2.5625,1.2292661666870115,16800,0.0,
