date,EHC_Open,EHC_High,EHC_Low,EHC_Close,EHC_Volume,EHC_Dividends,EHC_Stock Splits
1986-09-24 00:00:00+00:00,0.0,4.474939823150635,4.226333141326904,3.4841854572296143,536236,0.0,
1986-09-25 00:00:00+00:00,0.0,4.309202194213867,3.977725028991699,3.415867328643799,677573,0.0,
1986-09-26 00:00:00+00:00,0.0,4.309202194213867,3.977725028991699,3.552502155303955,293535,0.0,
1986-09-29 00:00:00+00:00,0.0,4.309202194213867,4.143463134765625,3.552502155303955,37408,0.0,
1986-09-30 00:00:00+00:00,0.0,4.392070770263672,4.143463134765625,3.552502155303955,136963,0.0,
1986-10-01 00:00:00+00:00,0.0,4.392070770263672,4.309202194213867,3.552502155303955,20967,0.0,
1986-10-02 00:00:00+00:00,0.0,4.392070770263672,4.309202194213867,3.552502155303955,10106,0.0,
1986-10-03 00:00:00+00:00,0.0,4.392070770263672,4.309202194213867,3.552502155303955,45252,0.0,
1986-10-06 00:00:00+00:00,0.0,4.392070770263672,4.309202194213867,3.620818614959717,50682,0.0,
1986-10-07 00:00:00+00:00,0.0,4.392070770263672,4.309202194213867,3.620818614959717,25341,0.0,
1986-10-08 00:00:00+00:00,0.0,4.557809829711914,4.309202194213867,3.757452964782715,24738,0.0,
1986-10-09 00:00:00+00:00,0.0,4.972156047821045,4.640678882598877,3.894088506698608,28056,0.0,
1986-10-10 00:00:00+00:00,0.0,5.22076416015625,4.806416988372803,4.167356491088867,72403,0.0,
1986-10-13 00:00:00+00:00,0.0,5.137894153594971,5.055025100708008,4.167356491088867,12972,0.0,
1986-10-14 00:00:00+00:00,0.0,5.22076416015625,5.055025100708008,4.167356491088867,144052,0.0,
1986-10-15 00:00:00+00:00,0.0,5.055025100708008,4.806416988372803,4.0990400314331055,59280,0.0,
1986-10-16 00:00:00+00:00,0.0,4.972156047821045,4.889286994934082,4.0990400314331055,5279,0.0,
1986-10-17 00:00:00+00:00,0.0,5.055025100708008,4.889286994934082,4.167356491088867,49476,0.0,
1986-10-20 00:00:00+00:00,0.0,5.137894153594971,4.972156047821045,4.235674381256104,10408,0.0,
1986-10-21 00:00:00+00:00,0.0,5.137894153594971,5.137894153594971,4.235674381256104,9201,0.0,
1986-10-22 00:00:00+00:00,0.0,5.137894153594971,4.972156047821045,4.0990400314331055,5581,0.0,
1986-10-23 00:00:00+00:00,0.0,5.137894153594971,4.972156047821045,4.235674381256104,135605,0.0,
1986-10-24 00:00:00+00:00,0.0,5.137894153594971,5.055025100708008,4.235674381256104,26397,0.0,
1986-10-27 00:00:00+00:00,0.0,5.137894153594971,5.137894153594971,4.235674381256104,39973,0.0,
1986-10-28 00:00:00+00:00,0.0,5.386501789093018,5.137894153594971,4.440627574920654,25944,0.0,
1986-10-29 00:00:00+00:00,0.0,5.55224084854126,5.303633213043213,4.577261924743652,69688,0.0,
1986-10-30 00:00:00+00:00,0.0,5.7179789543151855,5.55224084854126,4.713895797729492,18855,0.0,
1986-10-31 00:00:00+00:00,0.0,5.800848960876465,5.55224084854126,4.78221321105957,8598,0.0,
1986-11-03 00:00:00+00:00,0.0,5.966587066650391,5.800848960876465,4.918848991394043,9805,0.0,
1986-11-04 00:00:00+00:00,0.0,6.0494561195373535,5.800848960876465,4.987165927886963,27302,0.0,
1986-11-05 00:00:00+00:00,0.0,6.215195178985596,5.883718013763428,4.987165927886963,111622,0.0,
1986-11-06 00:00:00+00:00,0.0,6.298064231872559,6.132326126098633,5.123800277709961,54001,0.0,
