date,DKL_Open,DKL_High,DKL_Low,DKL_Close,DKL_Volume,DKL_Dividends,DKL_Stock Splits
2012-11-02 00:00:00+00:00,23.11000061035156,23.739999771118164,22.350000381469727,8.434803009033203,6563000,0.0,
2012-11-05 00:00:00+00:00,22.450000762939453,22.90999984741211,21.75,8.566889762878418,887800,0.0,
2012-11-06 00:00:00+00:00,22.899999618530277,22.899999618530277,22.3799991607666,8.491410255432129,116000,0.0,
2012-11-07 00:00:00+00:00,22.5,22.84000015258789,21.799999237060547,8.559344291687012,229400,0.0,
2012-11-08 00:00:00+00:00,22.59000015258789,22.690000534057617,22.200000762939453,8.393290519714355,62600,0.0,
2012-11-09 00:00:00+00:00,22.149999618530277,22.71999931335449,22.11000061035156,8.495184898376465,57900,0.0,
2012-11-12 00:00:00+00:00,22.5,22.520000457763672,21.81999969482422,8.325356483459473,79900,0.0,
2012-11-13 00:00:00+00:00,22.0,22.0,21.399999618530277,8.189496040344238,174900,0.0,
2012-11-14 00:00:00+00:00,21.61000061035156,21.88999938964844,21.31999969482422,8.12533950805664,99800,0.0,
2012-11-15 00:00:00+00:00,21.299999237060547,21.57999992370605,21.200000762939453,8.061182975769043,45800,0.0,
2012-11-16 00:00:00+00:00,21.309999465942383,21.479999542236328,20.520000457763672,8.015892028808594,147900,0.0,
2012-11-19 00:00:00+00:00,21.5,21.649999618530277,21.25,8.095148086547852,46600,0.0,
2012-11-20 00:00:00+00:00,21.100000381469727,21.3700008392334,20.850000381469727,8.038537979125977,140900,0.0,
2012-11-21 00:00:00+00:00,21.229999542236328,21.549999237060547,20.959999084472656,8.095148086547852,196700,0.0,
2012-11-23 00:00:00+00:00,21.670000076293945,22.75,21.6200008392334,8.257424354553223,39900,0.0,
2012-11-26 00:00:00+00:00,21.940000534057617,22.190000534057617,21.920000076293945,8.363099098205566,73500,0.0,
2012-11-27 00:00:00+00:00,22.459999084472656,23.0,22.350000381469727,8.680109024047852,170200,0.0,
2012-11-28 00:00:00+00:00,22.899999618530277,23.049999237060547,22.540000915527344,8.642373085021973,46900,0.0,
2012-11-29 00:00:00+00:00,22.8700008392334,23.059999465942383,22.31999969482422,8.453672409057617,30100,0.0,
2012-11-30 00:00:00+00:00,22.549999237060547,22.59000015258789,21.6299991607666,8.472542762756348,44000,0.0,
2012-12-03 00:00:00+00:00,22.8799991607666,23.15999984741211,22.71999931335449,8.619728088378906,101100,0.0,
2012-12-04 00:00:00+00:00,22.729999542236328,22.729999542236328,22.399999618530277,8.521604537963867,19500,0.0,
2012-12-05 00:00:00+00:00,22.38999938964844,22.690000534057617,22.26000022888184,8.532926559448242,39600,0.0,
2012-12-06 00:00:00+00:00,22.56999969482422,23.11000061035156,22.34000015258789,8.578213691711426,47900,0.0,
2012-12-07 00:00:00+00:00,22.84000015258789,22.84000015258789,22.450000762939453,8.585761070251465,35500,0.0,
2012-12-10 00:00:00+00:00,22.84000015258789,22.84000015258789,22.51000022888184,8.548020362854004,23000,0.0,
2012-12-11 00:00:00+00:00,22.6299991607666,22.6299991607666,22.299999237060547,8.442354202270508,34200,0.0,
2012-12-12 00:00:00+00:00,22.280000686645508,22.43000030517578,22.280000686645508,8.461221694946289,23000,0.0,
