date,ST_Open,ST_High,ST_Low,ST_Close,ST_Volume,ST_Dividends,ST_Stock Splits
2010-06-30 00:00:00+00:00,16.010000228881836,16.239999771118164,15.989999771118164,15.583148002624512,220700,0.0,
2010-07-01 00:00:00+00:00,16.049999237060547,16.200000762939453,15.25,15.553912162780762,200800,0.0,
2010-07-02 00:00:00+00:00,15.979999542236328,16.1200008392334,15.630000114440918,15.59289264678955,109100,0.0,
2010-07-06 00:00:00+00:00,16.25,16.920000076293945,16.25,16.080169677734375,117700,0.0,
2010-07-07 00:00:00+00:00,16.56999969482422,16.75,15.539999961853027,15.856024742126465,372000,0.0,
2010-07-08 00:00:00+00:00,16.469999313354492,16.469999313354492,15.970000267028809,15.670857429504396,233200,0.0,
2010-07-09 00:00:00+00:00,16.0,16.200000762939453,15.460000038146973,15.690349578857422,190700,0.0,
2010-07-12 00:00:00+00:00,16.139999389648438,16.3700008392334,15.880000114440918,15.651366233825684,310200,0.0,
2010-07-13 00:00:00+00:00,16.139999389648438,16.889999389648438,16.059999465942383,16.33355712890625,192800,0.0,
2010-07-14 00:00:00+00:00,16.84000015258789,16.84000015258789,16.440000534057617,16.12889862060547,122700,0.0,
2010-07-15 00:00:00+00:00,16.6200008392334,16.93000030517578,16.030000686645508,16.411521911621094,144900,0.0,
2010-07-16 00:00:00+00:00,16.709999084472656,16.889999389648438,16.290000915527344,16.158138275146484,135800,0.0,
2010-07-19 00:00:00+00:00,16.549999237060547,16.729999542236328,16.149999618530273,15.846280097961426,107400,0.0,
2010-07-20 00:00:00+00:00,16.1200008392334,16.68000030517578,16.049999237060547,16.17762565612793,207200,0.0,
2010-07-21 00:00:00+00:00,16.799999237060547,17.399999618530273,16.34000015258789,16.17762565612793,558900,0.0,
2010-07-22 00:00:00+00:00,16.68000030517578,16.860000610351562,16.239999771118164,15.943735122680664,555900,0.0,
2010-07-23 00:00:00+00:00,16.25,16.649999618530273,16.25,16.041189193725586,289000,0.0,
2010-07-26 00:00:00+00:00,16.450000762939453,16.59000015258789,16.299999237060547,15.93398666381836,159800,0.0,
2010-07-27 00:00:00+00:00,16.309999465942383,16.450000762939453,16.280000686645508,15.885258674621582,126400,0.0,
2010-07-28 00:00:00+00:00,16.25,16.309999465942383,15.979999542236328,15.612385749816896,552300,0.0,
2010-07-29 00:00:00+00:00,16.100000381469727,16.100000381469727,15.949999809265137,15.59289264678955,515300,0.0,
2010-07-30 00:00:00+00:00,16.0,16.209999084472656,15.979999542236328,15.787805557250977,1335900,0.0,
2010-08-02 00:00:00+00:00,16.40999984741211,16.700000762939453,16.299999237060547,16.089916229248047,408600,0.0,
2010-08-03 00:00:00+00:00,16.549999237060547,17.030000686645508,16.440000534057617,16.158138275146484,235200,0.0,
2010-08-04 00:00:00+00:00,16.690000534057617,16.90999984741211,16.649999618530273,16.32381248474121,338600,0.0,
2010-08-05 00:00:00+00:00,16.639999389648438,16.81999969482422,16.530000686645508,16.236101150512695,193800,0.0,
2010-08-06 00:00:00+00:00,16.389999389648438,16.6200008392334,16.280000686645508,16.148391723632812,267200,0.0,
2010-08-09 00:00:00+00:00,16.540000915527344,17.81999969482422,16.540000915527344,17.29836654663086,497500,0.0,
2010-08-10 00:00:00+00:00,17.530000686645508,17.649999618530273,16.989999771118164,17.015743255615234,151400,0.0,
2010-08-11 00:00:00+00:00,17.219999313354492,17.399999618530273,16.790000915527344,16.49923324584961,233300,0.0,
2010-08-12 00:00:00+00:00,16.670000076293945,17.040000915527344,16.459999084472656,16.12889862060547,191000,0.0,
2010-08-13 00:00:00+00:00,16.459999084472656,17.020000457763672,16.459999084472656,16.32381248474121,191300,0.0,
2010-08-16 00:00:00+00:00,16.639999389648438,17.469999313354492,16.639999389648438,16.62592124938965,189600,0.0,
2010-08-17 00:00:00+00:00,17.110000610351562,17.559999465942383,16.959999084472656,16.976762771606445,269700,0.0,
2010-08-18 00:00:00+00:00,17.31999969482422,17.68000030517578,17.149999618530273,17.064472198486328,98600,0.0,
2010-08-19 00:00:00+00:00,17.469999313354492,17.610000610351562,17.239999771118164,16.957271575927734,142600,0.0,
2010-08-20 00:00:00+00:00,17.31999969482422,17.350000381469727,16.959999084472656,16.86956214904785,115500,0.0,
2010-08-23 00:00:00+00:00,17.290000915527344,17.350000381469727,17.040000915527344,16.664907455444336,103300,0.0,
2010-08-24 00:00:00+00:00,16.920000076293945,16.920000076293945,16.389999389648438,16.33355712890625,131500,0.0,
2010-08-25 00:00:00+00:00,16.610000610351562,16.700000762939453,16.329999923706055,15.963223457336426,187600,0.0,
2010-08-26 00:00:00+00:00,16.520000457763672,16.520000457763672,16.25,15.89500617980957,75200,0.0,
2010-08-27 00:00:00+00:00,16.450000762939453,16.940000534057617,16.3799991607666,16.469993591308594,92600,0.0,
2010-08-30 00:00:00+00:00,16.959999084472656,16.969999313354492,16.790000915527344,16.44075584411621,60600,0.0,
2010-08-31 00:00:00+00:00,16.899999618530273,17.239999771118164,16.770000457763672,16.44075584411621,176900,0.0,
2010-09-01 00:00:00+00:00,17.1299991607666,17.799999237060547,16.8799991607666,17.239891052246094,195100,0.0,
2010-09-02 00:00:00+00:00,17.8799991607666,18.07999992370605,17.65999984741211,17.454296112060547,80400,0.0,
2010-09-03 00:00:00+00:00,18.030000686645508,18.43000030517578,18.030000686645508,17.951318740844727,194500,0.0,
2010-09-07 00:00:00+00:00,18.3700008392334,18.3700008392334,18.049999237060547,17.707677841186523,59500,0.0,
2010-09-08 00:00:00+00:00,18.200000762939453,18.270000457763672,17.899999618530273,17.736919403076172,483500,0.0,
2010-09-09 00:00:00+00:00,18.239999771118164,18.57999992370605,18.100000381469727,17.99030113220215,205200,0.0,
2010-09-10 00:00:00+00:00,18.450000762939453,18.489999771118164,18.25,18.019540786743164,179400,0.0,
2010-09-13 00:00:00+00:00,18.649999618530277,18.65999984741211,18.46999931335449,18.03903007507324,240200,0.0,
2010-09-14 00:00:00+00:00,18.399999618530277,18.739999771118164,18.38999938964844,18.214448928833008,262800,0.0,
2010-09-15 00:00:00+00:00,18.670000076293945,19.270000457763672,18.6299991607666,18.5555419921875,220600,0.0,
2010-09-16 00:00:00+00:00,19.01000022888184,19.399999618530277,18.959999084472656,18.85765647888184,169700,0.0,
2010-09-17 00:00:00+00:00,19.479999542236328,20.020000457763672,19.479999542236328,19.422897338867188,766000,0.0,
2010-09-20 00:00:00+00:00,19.88999938964844,20.01000022888184,19.100000381469727,18.72121810913086,468200,0.0,
2010-09-21 00:00:00+00:00,19.13999938964844,19.13999938964844,18.75,18.399614334106445,290900,0.0,
2010-09-22 00:00:00+00:00,18.940000534057617,19.65999984741211,18.940000534057617,18.97459983825684,356800,0.0,
2010-09-23 00:00:00+00:00,19.3700008392334,19.6299991607666,19.13999938964844,19.033077239990234,190200,0.0,
2010-09-24 00:00:00+00:00,19.68000030517578,19.84000015258789,19.57999992370605,19.286460876464844,53300,0.0,
2010-09-27 00:00:00+00:00,19.8700008392334,19.940000534057617,19.670000076293945,19.27671813964844,130000,0.0,
2010-09-28 00:00:00+00:00,19.700000762939453,19.809999465942383,19.01000022888184,19.237733840942383,171400,0.0,
2010-09-29 00:00:00+00:00,19.71999931335449,20.020000457763672,19.420000076293945,19.50086212158203,156100,0.0,
2010-09-30 00:00:00+00:00,19.979999542236328,20.1200008392334,19.56999969482422,19.257225036621094,521700,0.0,
2010-10-01 00:00:00+00:00,19.780000686645508,20.200000762939453,19.43000030517578,19.57882499694824,406600,0.0,
2010-10-04 00:00:00+00:00,20.100000381469727,20.350000381469727,19.65999984741211,19.227983474731445,344300,0.0,
2010-10-05 00:00:00+00:00,19.940000534057617,20.440000534057617,19.5,19.783485412597656,334100,0.0,
2010-10-06 00:00:00+00:00,20.36000061035156,20.420000076293945,20.149999618530277,19.76399040222168,281700,0.0,
2010-10-07 00:00:00+00:00,20.38999938964844,20.38999938964844,19.809999465942383,19.374168395996094,291300,0.0,
2010-10-08 00:00:00+00:00,19.8700008392334,20.770000457763672,19.809999465942383,20.105085372924805,238500,0.0,
2010-10-11 00:00:00+00:00,20.63999938964844,21.13999938964844,20.63999938964844,20.465673446655277,341000,0.0,
2010-10-12 00:00:00+00:00,20.88999938964844,21.100000381469727,20.690000534057617,20.455930709838867,325800,0.0,
2010-10-13 00:00:00+00:00,21.049999237060547,21.200000762939453,20.799999237060547,20.36821556091309,831500,0.0,
2010-10-14 00:00:00+00:00,20.809999465942383,21.01000022888184,20.6200008392334,20.36821556091309,177400,0.0,
2010-10-15 00:00:00+00:00,21.040000915527344,21.1299991607666,20.700000762939453,20.465673446655277,389400,0.0,
2010-10-18 00:00:00+00:00,20.96999931335449,21.100000381469727,20.84000015258789,20.49490737915039,596300,0.0,
2010-10-19 00:00:00+00:00,20.84000015258789,21.229999542236328,20.84000015258789,20.543636322021484,291800,0.0,
2010-10-20 00:00:00+00:00,21.309999465942383,21.350000381469727,20.350000381469727,20.465673446655277,571200,0.0,
2010-10-21 00:00:00+00:00,22.1299991607666,22.65999984741211,21.26000022888184,20.94320678710937,465300,0.0,
2010-10-22 00:00:00+00:00,21.559999465942383,21.850000381469727,21.270000457763672,21.13811683654785,340700,0.0,
2010-10-25 00:00:00+00:00,21.700000762939453,22.100000381469727,21.690000534057617,21.440231323242188,643000,0.0,
2010-10-26 00:00:00+00:00,21.950000762939453,22.07999992370605,21.729999542236328,21.440231323242188,192300,0.0,
2010-10-27 00:00:00+00:00,21.920000076293945,21.93000030517578,21.21999931335449,20.96269989013672,76300,0.0,
2010-10-28 00:00:00+00:00,21.100000381469727,23.32999992370605,20.82999992370605,22.687658309936523,1905900,0.0,
2010-10-29 00:00:00+00:00,23.3700008392334,23.709999084472656,22.950000762939453,22.56096839904785,580700,0.0,
2010-11-01 00:00:00+00:00,23.149999618530277,23.350000381469727,22.40999984741211,22.14191055297852,493000,0.0,
2010-11-02 00:00:00+00:00,22.76000022888184,22.770000457763672,22.1200008392334,21.732593536376957,720900,0.0,
2010-11-03 00:00:00+00:00,22.34000015258789,23.5,22.290000915527344,22.64867782592773,402700,0.0,
2010-11-04 00:00:00+00:00,23.25,23.5,21.8799991607666,22.366060256958008,525200,0.0,
2010-11-05 00:00:00+00:00,22.799999237060547,23.15999984741211,22.5,22.56096839904785,459600,0.0,
2010-11-08 00:00:00+00:00,23.07999992370605,23.200000762939453,23.0,22.609697341918945,268200,0.0,
2010-11-09 00:00:00+00:00,23.350000381469727,23.57999992370605,23.1200008392334,22.668169021606445,183300,0.0,
2010-11-10 00:00:00+00:00,22.899999618530277,24.030000686645508,22.899999618530277,23.13595390319824,758800,0.0,
2010-11-11 00:00:00+00:00,23.40999984741211,25.030000686645508,23.38999938964844,23.584251403808597,1246600,0.0,
2010-11-12 00:00:00+00:00,24.88999938964844,26.11000061035156,24.450000762939453,25.24099540710449,9967300,0.0,
2010-11-15 00:00:00+00:00,25.850000381469727,26.34000015258789,25.700000762939453,25.055831909179688,1130800,0.0,
2010-11-16 00:00:00+00:00,25.56999969482422,25.81999969482422,25.15999984741211,24.89015769958496,763100,0.0,
2010-11-17 00:00:00+00:00,25.51000022888184,25.950000762939453,25.290000915527344,24.99735641479492,532700,0.0,
2010-11-18 00:00:00+00:00,25.780000686645508,26.399999618530277,25.780000686645508,25.621074676513672,602300,0.0,
2010-11-19 00:00:00+00:00,26.309999465942383,27.3700008392334,26.26000022888184,26.55664825439453,540300,0.0,
2010-11-22 00:00:00+00:00,27.34000015258789,27.790000915527344,26.899999618530277,26.995197296142575,881500,0.0,
2010-11-23 00:00:00+00:00,27.549999237060547,27.790000915527344,27.26000022888184,26.946468353271484,466000,0.0,
2010-11-24 00:00:00+00:00,27.86000061035156,28.75,27.81999969482422,27.5019645690918,691300,0.0,
2010-11-26 00:00:00+00:00,28.1299991607666,28.309999465942383,28.059999465942383,27.55069732666016,96000,0.0,
2010-11-29 00:00:00+00:00,28.3700008392334,28.5,28.149999618530277,27.696876525878903,547900,0.0,
2010-11-30 00:00:00+00:00,28.3799991607666,28.3799991607666,27.780000686645508,27.0926513671875,868800,0.0,
2010-12-01 00:00:00+00:00,28.0,28.15999984741211,27.549999237060547,26.965961456298828,855500,0.0,
2010-12-02 00:00:00+00:00,27.790000915527344,27.790000915527344,27.399999618530277,26.956212997436523,899200,0.0,
2010-12-03 00:00:00+00:00,27.65999984741211,28.239999771118164,27.65999984741211,27.37527275085449,934000,0.0,
2010-12-06 00:00:00+00:00,28.1299991607666,29.36000061035156,28.1299991607666,28.26211929321289,901700,0.0,
2010-12-07 00:00:00+00:00,29.020000457763672,29.5,28.700000762939453,28.388811111450195,446600,0.0,
2010-12-08 00:00:00+00:00,29.1200008392334,29.350000381469727,28.81999969482422,28.53499794006348,444800,0.0,
2010-12-09 00:00:00+00:00,29.459999084472656,29.729999542236328,28.959999084472656,28.26211929321289,327500,0.0,
2010-12-10 00:00:00+00:00,29.0,29.190000534057617,28.709999084472656,28.26211929321289,772000,0.0,
2010-12-13 00:00:00+00:00,29.07999992370605,29.149999618530277,28.68000030517578,28.19390106201172,334400,0.0,
2010-12-14 00:00:00+00:00,29.049999237060547,29.950000762939453,29.049999237060547,28.457029342651367,428800,0.0,
2010-12-15 00:00:00+00:00,29.1299991607666,29.450000762939453,28.700000762939453,28.125682830810547,414000,0.0,
2010-12-16 00:00:00+00:00,28.84000015258789,29.76000022888184,28.600000381469727,28.963796615600582,405000,0.0,
2010-12-17 00:00:00+00:00,31.049999237060547,31.049999237060547,29.709999084472656,29.246421813964844,456100,0.0,
2010-12-20 00:00:00+00:00,30.1200008392334,30.299999237060547,29.809999465942383,29.3438777923584,331900,0.0,
2010-12-21 00:00:00+00:00,30.149999618530277,30.479999542236328,30.149999618530277,29.480314254760746,436800,0.0,
2010-12-22 00:00:00+00:00,30.38999938964844,30.520000457763672,30.09000015258789,29.743446350097656,229700,0.0,
2010-12-23 00:00:00+00:00,30.46999931335449,30.61000061035156,30.11000061035156,29.723953247070312,190300,0.0,
2010-12-27 00:00:00+00:00,30.3799991607666,30.61000061035156,29.729999542236328,29.61675071716309,307800,0.0,
2010-12-28 00:00:00+00:00,30.520000457763672,30.559999465942383,30.170000076293945,29.50955390930176,137000,0.0,
2010-12-29 00:00:00+00:00,30.36000061035156,30.399999618530277,29.799999237060547,29.129472732543945,232300,0.0,
2010-12-30 00:00:00+00:00,29.770000457763672,30.299999237060547,29.770000457763672,29.41209602355957,300500,0.0,
2010-12-31 00:00:00+00:00,30.11000061035156,30.280000686645508,29.88999938964844,29.3438777923584,136000,0.0,
2011-01-03 00:00:00+00:00,30.13999938964844,30.520000457763672,29.6200008392334,29.50955390930176,747500,0.0,
2011-01-04 00:00:00+00:00,30.209999084472656,30.549999237060547,30.059999465942383,29.65573501586914,366500,0.0,
2011-01-05 00:00:00+00:00,30.190000534057617,30.530000686645508,29.979999542236328,29.67522430419922,288900,0.0,
2011-01-06 00:00:00+00:00,30.51000022888184,30.82999992370605,30.149999618530277,29.79217529296875,259700,0.0,
2011-01-07 00:00:00+00:00,30.450000762939453,31.149999618530277,30.18000030517578,29.69471549987793,273100,0.0,
2011-01-10 00:00:00+00:00,30.5,31.06999969482422,30.25,30.035812377929688,240600,0.0,
2011-01-11 00:00:00+00:00,30.920000076293945,31.979999542236328,30.82999992370605,30.776472091674805,503500,0.0,
2011-01-12 00:00:00+00:00,31.899999618530277,32.029998779296875,31.200000762939453,30.698511123657227,446900,0.0,
2011-01-13 00:00:00+00:00,31.5,31.729999542236328,30.979999542236328,30.40614128112793,255900,0.0,
2011-01-14 00:00:00+00:00,31.0,31.290000915527344,30.81999969482422,30.1722469329834,143200,0.0,
2011-01-18 00:00:00+00:00,31.0,31.25,30.670000076293945,30.33792304992676,282100,0.0,
2011-01-19 00:00:00+00:00,31.350000381469727,31.46999931335449,30.020000457763672,29.32438468933105,338200,0.0,
2011-01-20 00:00:00+00:00,29.82999992370605,30.149999618530277,28.850000381469727,29.334131240844727,425300,0.0,
2011-01-21 00:00:00+00:00,30.09000015258789,30.46999931335449,29.25,29.158710479736328,452900,0.0,
2011-01-24 00:00:00+00:00,29.790000915527344,30.31999969482422,29.09000015258789,29.07100296020508,956700,0.0,
2011-01-25 00:00:00+00:00,30.020000457763672,30.100000381469727,29.700000762939453,29.032020568847656,385200,0.0,
2011-01-26 00:00:00+00:00,29.950000762939453,30.25,29.90999984741211,29.32438468933105,183000,0.0,
2011-01-27 00:00:00+00:00,30.350000381469727,31.350000381469727,30.0,30.523088455200195,481400,0.0,
2011-01-28 00:00:00+00:00,31.3799991607666,32.119998931884766,30.93000030517578,30.22097969055176,369100,0.0,
2011-01-31 00:00:00+00:00,31.190000534057617,31.920000076293945,31.190000534057617,30.708255767822266,347900,0.0,
2011-02-01 00:00:00+00:00,31.75,32.68000030517578,31.40999984741211,31.1857852935791,919900,0.0,
2011-02-02 00:00:00+00:00,32.380001068115234,32.66999816894531,32.09000015258789,31.5950984954834,575900,0.0,
2011-02-03 00:00:00+00:00,32.31999969482422,32.599998474121094,31.75,31.107824325561523,563700,0.0,
2011-02-04 00:00:00+00:00,31.959999084472656,32.560001373291016,31.559999465942383,30.883676528930664,243600,0.0,
2011-02-07 00:00:00+00:00,31.76000022888184,32.150001525878906,31.76000022888184,31.21502494812012,361400,0.0,
2011-02-08 00:00:00+00:00,32.130001068115234,32.130001068115234,31.57999992370605,31.08833122253418,109100,0.0,
2011-02-09 00:00:00+00:00,31.799999237060547,32.0,31.63999938964844,31.1857852935791,167700,0.0,
2011-02-10 00:00:00+00:00,31.979999542236328,32.290000915527344,31.57999992370605,31.40018653869629,241800,0.0,
2011-02-11 00:00:00+00:00,32.220001220703125,32.529998779296875,32.220001220703125,31.58535385131836,298700,0.0,
2011-02-14 00:00:00+00:00,32.5,32.5,32.130001068115234,31.361207962036133,125000,0.0,
2011-02-15 00:00:00+00:00,32.15999984741211,32.29999923706055,31.63999938964844,30.84469413757324,183900,0.0,
2011-02-16 00:00:00+00:00,31.75,32.09000015258789,31.51000022888184,31.21502494812012,551700,0.0,
2011-02-17 00:00:00+00:00,31.01000022888184,33.40999984741211,30.88999938964844,32.40398406982422,1958000,0.0,
2011-02-18 00:00:00+00:00,34.41999816894531,34.45000076293945,32.900001525878906,32.442970275878906,13377800,0.0,
2011-02-22 00:00:00+00:00,33.29999923706055,33.7400016784668,33.130001068115234,32.35525131225586,2420200,0.0,
2011-02-23 00:00:00+00:00,33.38999938964844,33.38999938964844,32.709999084472656,32.209068298339844,2222100,0.0,
2011-02-24 00:00:00+00:00,33.02000045776367,33.599998474121094,32.90999984741211,32.199317932128906,927600,0.0,
2011-02-25 00:00:00+00:00,33.11000061035156,33.619998931884766,33.11000061035156,32.37474822998047,724500,0.0,
2011-02-28 00:00:00+00:00,33.310001373291016,33.52000045776367,32.79999923706055,32.25779724121094,778700,0.0,
2011-03-01 00:00:00+00:00,33.220001220703125,33.540000915527344,32.97999954223633,32.52092742919922,1192200,0.0,
2011-03-02 00:00:00+00:00,33.400001525878906,33.5099983215332,33.18000030517578,32.56965255737305,871700,0.0,
