date,ITT_Open,ITT_High,ITT_Low,ITT_Close,ITT_Volume,ITT_Dividends,ITT_Stock Splits
1995-12-15 00:00:00+00:00,4.0206499099731445,4.0206499099731445,3.6890499591827393,2.536506175994873,8791918,0.0,
1995-12-18 00:00:00+00:00,3.813400030136109,3.813400030136109,3.585424900054932,2.480137825012207,7816043,0.0,
1995-12-19 00:00:00+00:00,3.647599935531616,3.6890499591827393,3.56469988822937,2.50832200050354,8774427,0.0,
1995-12-20 00:00:00+00:00,3.6890499591827393,3.7304999828338623,3.626874923706055,2.4660468101501465,6898673,0.0,
1995-12-21 00:00:00+00:00,3.6683249473571777,3.771950006484986,3.523250102996826,2.536506175994873,16778046,0.0,
1995-12-22 00:00:00+00:00,3.7304999828338623,3.854850053787232,3.7304999828338623,2.59287166595459,7408323,0.0,
1995-12-26 00:00:00+00:00,3.83412504196167,3.9791998863220215,3.83412504196167,2.691514015197754,4896261,0.0,
1995-12-27 00:00:00+00:00,3.958475112915039,3.958475112915039,3.8963000774383545,2.649238109588623,3909530,0.0,
1995-12-28 00:00:00+00:00,3.8963000774383545,3.958475112915039,3.854850053787232,2.6774237155914307,7847407,0.0,
1995-12-29 00:00:00+00:00,3.917025089263916,3.9791998863220215,3.8963000774383545,2.705605745315552,1720145,0.0,
1996-01-02 00:00:00+00:00,3.9377501010894775,4.0206499099731445,3.917025089263916,2.7196972370147705,2626055,0.0,
1996-01-03 00:00:00+00:00,3.9791998863220215,4.062099933624268,3.917025089263916,2.663330316543579,8343185,0.0,
1996-01-04 00:00:00+00:00,3.917025089263916,3.958475112915039,3.854850053787232,2.6351468563079834,6117612,0.0,
1996-01-05 00:00:00+00:00,3.854850053787232,3.854850053787232,3.771950006484986,2.59287166595459,5831725,0.0,
1996-01-08 00:00:00+00:00,3.813400030136109,3.875575065612793,3.813400030136109,2.606963872909546,1671291,0.0,
1996-01-09 00:00:00+00:00,3.854850053787232,3.9377501010894775,3.854850053787232,2.6439545154571533,26002413,0.0,
1996-01-10 00:00:00+00:00,3.83412504196167,3.875575065612793,3.771950006484986,2.59287166595459,9727382,0.0,
1996-01-11 00:00:00+00:00,3.813400030136109,3.83412504196167,3.6890499591827393,2.5505974292755127,11088058,0.0,
1996-01-12 00:00:00+00:00,3.751224994659424,3.813400030136109,3.7304999828338623,2.59287166595459,4414958,0.0,
1996-01-15 00:00:00+00:00,3.792675018310547,3.83412504196167,3.7304999828338623,2.606963872909546,3862485,0.0,
1996-01-16 00:00:00+00:00,3.83412504196167,3.854850053787232,3.792675018310547,2.621055841445923,5360676,0.0,
1996-01-17 00:00:00+00:00,3.83412504196167,3.8963000774383545,3.813400030136109,2.6351468563079834,4931242,0.0,
1996-01-18 00:00:00+00:00,3.854850053787232,3.8963000774383545,3.83412504196167,2.606963872909546,3949337,0.0,
1996-01-19 00:00:00+00:00,3.771950006484986,3.813400030136109,3.7304999828338623,2.536506175994873,2862485,0.0,
1996-01-22 00:00:00+00:00,3.751224994659424,3.8963000774383545,3.7304999828338623,2.649238109588623,5034982,0.0,
1996-01-23 00:00:00+00:00,3.8963000774383545,4.103549957275391,3.8963000774383545,2.776064395904541,5908323,0.0,
1996-01-24 00:00:00+00:00,4.124275207519531,4.290074825286865,4.124275207519531,2.9028892517089844,6697829,0.0,
1996-01-25 00:00:00+00:00,4.22790002822876,4.248624801635742,4.124275207519531,2.8042478561401367,4896261,0.0,
1996-01-26 00:00:00+00:00,4.103549957275391,4.165725231170654,4.062099933624268,2.832429885864258,2434258,0.0,
1996-01-29 00:00:00+00:00,4.165725231170654,4.290074825286865,4.165725231170654,2.9169809818267822,2364897,0.0,
1996-01-30 00:00:00+00:00,4.248624801635742,4.310800075531006,4.22790002822876,2.9310719966888428,3633293,0.0,
1996-01-31 00:00:00+00:00,4.269350051879883,4.331524848937988,4.269350051879883,2.9310719966888428,3998191,0.0,
1996-02-01 00:00:00+00:00,4.290074825286865,4.393700122833252,4.290074825286865,2.9733476638793945,2623643,0.0,
1996-02-02 00:00:00+00:00,4.372974872589111,4.393700122833252,4.22790002822876,2.9169809818267822,2685766,0.0,
1996-02-05 00:00:00+00:00,4.269350051879883,4.352250099182129,4.269350051879883,2.9169809818267822,2491556,0.0,
1996-02-06 00:00:00+00:00,4.269350051879883,4.290074825286865,4.144999980926514,2.846522092819214,3089264,0.0,
1996-02-07 00:00:00+00:00,4.186450004577637,4.22790002822876,4.165725231170654,2.860613346099853,4788299,0.0,
1996-02-08 00:00:00+00:00,4.22790002822876,4.269350051879883,4.186450004577637,2.9028892517089844,3190591,0.0,
1996-02-09 00:00:00+00:00,4.290074825286865,4.372974872589111,4.269350051879883,2.945164203643799,2262364,0.0,
1996-02-12 00:00:00+00:00,4.310800075531006,4.372974872589111,4.248624801635742,2.959256410598755,1882388,0.0,
