date,CQP_Open,CQP_High,CQP_Low,CQP_Close,CQP_Volume,CQP_Dividends,CQP_Stock Splits
2007-03-21 00:00:00+00:00,22.0,22.549999237060547,21.5,5.156527996063232,5474600,0.0,
2007-03-22 00:00:00+00:00,21.899999618530277,22.0,21.520000457763672,5.147025108337402,788200,0.0,
2007-03-23 00:00:00+00:00,21.75,21.799999237060547,21.520000457763672,5.166029453277588,593800,0.0,
2007-03-26 00:00:00+00:00,21.75,21.790000915527344,20.790000915527344,5.035390377044678,633700,0.0,
2007-03-27 00:00:00+00:00,21.25,21.450000762939453,21.0,5.047267436981201,926300,0.0,
2007-03-28 00:00:00+00:00,21.299999237060547,21.32999992370605,21.0,4.990264415740967,553500,0.0,
2007-03-29 00:00:00+00:00,21.1299991607666,21.200000762939453,21.0,5.030642032623291,50200,0.0,
2007-03-30 00:00:00+00:00,21.32999992370605,21.399999618530277,21.0,5.071020126342773,186200,0.0,
2007-04-02 00:00:00+00:00,21.32999992370605,21.32999992370605,21.0,5.037767887115479,72400,0.0,
2007-04-03 00:00:00+00:00,21.15999984741211,21.15999984741211,21.0,4.990264415740967,149600,0.0,
2007-04-04 00:00:00+00:00,21.020000457763672,21.239999771118164,21.020000457763672,5.033017158508301,57700,0.0,
2007-04-05 00:00:00+00:00,21.209999084472656,21.209999084472656,21.100000381469727,5.035390377044678,40800,0.0,
2007-04-09 00:00:00+00:00,21.200000762939453,21.209999084472656,21.100000381469727,5.028265953063965,31300,0.0,
2007-04-10 00:00:00+00:00,21.1299991607666,21.149999618530277,21.040000915527344,5.011639595031738,76800,0.0,
2007-04-11 00:00:00+00:00,21.200000762939453,21.209999084472656,21.049999237060547,5.037767887115479,24600,0.0,
2007-04-12 00:00:00+00:00,21.030000686645508,21.25,21.030000686645508,5.037767887115479,99600,0.0,
2007-04-13 00:00:00+00:00,21.190000534057617,21.280000686645508,21.11000061035156,5.035390377044678,175300,0.0,
2007-04-16 00:00:00+00:00,21.09000015258789,21.43000030517578,21.07999992370605,5.0828938484191895,49900,0.0,
2007-04-17 00:00:00+00:00,21.489999771118164,21.899999618530277,21.3700008392334,5.168403625488281,288300,0.0,
2007-04-18 00:00:00+00:00,21.61000061035156,21.86000061035156,21.13999938964844,5.130400657653809,113100,0.0,
2007-04-19 00:00:00+00:00,21.600000381469727,21.700000762939453,21.100000381469727,5.094771385192871,82100,0.0,
2007-04-20 00:00:00+00:00,21.549999237060547,21.59000015258789,21.0,5.106646537780762,98500,0.0,
2007-04-23 00:00:00+00:00,21.450000762939453,21.59000015258789,21.11000061035156,5.047267436981201,274800,0.0,
