date,SM_Open,SM_High,SM_Low,SM_Close,SM_Volume,SM_Dividends,SM_Stock Splits
1993-01-20 00:00:00+00:00,2.9375,2.9375,2.875,2.3849895000457764,115200,0.0,
1993-01-21 00:00:00+00:00,2.9375,2.9375,2.90625,2.436835765838623,65200,0.0,
1993-01-22 00:00:00+00:00,2.875,2.9375,2.875,2.3849895000457764,449200,0.0,
1993-01-25 00:00:00+00:00,2.9375,3.0,2.9375,2.436835765838623,354400,0.0,
1993-01-26 00:00:00+00:00,3.0,3.0,2.9375,2.4886839389801025,74400,0.0,
1993-01-27 00:00:00+00:00,2.9375,3.0,2.9375,2.436835765838623,167200,0.0,
1993-01-28 00:00:00+00:00,2.9375,3.0,2.875,2.436835765838623,259600,0.0,
1993-01-29 00:00:00+00:00,2.90625,3.0,2.875,2.4886839389801025,33600,0.0,
1993-02-01 00:00:00+00:00,3.0,3.0625,2.90625,2.436835765838623,26400,0.0,
1993-02-02 00:00:00+00:00,2.9375,3.21875,2.9375,2.5923783779144287,137200,0.0,
1993-02-03 00:00:00+00:00,3.3125,3.3125,3.125,2.747921705245972,859200,0.0,
1993-02-04 00:00:00+00:00,3.3125,3.4375,3.25,2.851616859436035,526800,0.0,
1993-02-05 00:00:00+00:00,3.4375,3.5,3.25,2.747921705245972,532400,0.0,
1993-02-08 00:00:00+00:00,3.375,3.625,3.3125,2.9553122520446777,349600,0.0,
1993-02-09 00:00:00+00:00,3.5,3.5625,3.25,2.851616859436035,262000,0.0,
1993-02-10 00:00:00+00:00,3.375,3.5,3.3125,2.851616859436035,182800,0.0,
1993-02-11 00:00:00+00:00,3.4375,3.4375,3.3125,2.747921705245972,85600,0.0,
1993-02-12 00:00:00+00:00,3.3125,3.4375,3.3125,2.80824613571167,67600,0.01,
1993-02-16 00:00:00+00:00,3.4375,3.4375,3.0,2.600228071212769,243200,0.0,
1993-02-17 00:00:00+00:00,3.0625,3.125,3.0,2.600228071212769,184000,0.0,
1993-02-18 00:00:00+00:00,3.0,3.125,3.0,2.548224687576294,89200,0.0,
1993-02-19 00:00:00+00:00,3.0,3.1875,3.0,2.600228071212769,444400,0.0,
1993-02-22 00:00:00+00:00,3.0625,3.1875,3.0625,2.6522328853607178,38400,0.0,
1993-02-23 00:00:00+00:00,3.1875,3.5,3.1875,2.80824613571167,539200,0.0,
1993-02-24 00:00:00+00:00,3.375,3.5,3.375,2.8602516651153564,37600,0.0,
1993-02-25 00:00:00+00:00,3.5,3.5,3.3125,2.7562427520751958,609600,0.0,
1993-02-26 00:00:00+00:00,3.3125,3.375,3.25,2.7562427520751958,65200,0.0,
1993-03-01 00:00:00+00:00,3.3125,3.4375,3.25,2.8342485427856445,146800,0.0,
1993-03-02 00:00:00+00:00,3.4375,3.5,3.375,2.80824613571167,90400,0.0,
1993-03-03 00:00:00+00:00,3.5,3.5625,3.4375,2.9642608165740967,102800,0.0,
1993-03-04 00:00:00+00:00,3.5625,3.5625,3.4375,2.91225528717041,43200,0.0,
1993-03-05 00:00:00+00:00,3.5625,3.625,3.4375,2.91225528717041,114800,0.0,
1993-03-08 00:00:00+00:00,3.5,3.5,3.4375,2.8602516651153564,16800,0.0,
1993-03-09 00:00:00+00:00,3.4375,3.4375,3.3125,2.7562427520751958,40400,0.0,
1993-03-10 00:00:00+00:00,3.3125,3.375,3.3125,2.80824613571167,10000,0.0,
1993-03-11 00:00:00+00:00,3.375,3.4375,3.375,2.8342485427856445,124400,0.0,
1993-03-12 00:00:00+00:00,3.375,3.4375,3.375,2.8342485427856445,64000,0.0,
1993-03-15 00:00:00+00:00,3.375,3.40625,3.34375,2.80824613571167,96800,0.0,
1993-03-16 00:00:00+00:00,3.375,3.5,3.375,2.80824613571167,30400,0.0,
1993-03-17 00:00:00+00:00,3.375,3.375,3.3125,2.7562427520751958,8800,0.0,
1993-03-18 00:00:00+00:00,3.3125,3.375,3.25,2.782244920730591,241200,0.0,
1993-03-19 00:00:00+00:00,3.4375,3.75,3.3125,3.0682692527771,848800,0.0,
1993-03-22 00:00:00+00:00,3.75,3.9375,3.6875,3.276287794113159,488000,0.0,
1993-03-23 00:00:00+00:00,3.9375,3.9375,3.5,3.016264677047729,964000,0.0,
1993-03-24 00:00:00+00:00,3.625,3.6875,3.5625,2.9642608165740967,146400,0.0,
1993-03-25 00:00:00+00:00,3.6875,3.6875,3.5625,3.0682692527771,15600,0.0,
1993-03-26 00:00:00+00:00,3.6875,3.6875,3.5625,2.9642608165740967,6800,0.0,
1993-03-29 00:00:00+00:00,3.6875,3.6875,3.625,3.016264677047729,417200,0.0,
1993-03-30 00:00:00+00:00,3.6875,3.75,3.625,3.0682692527771,147200,0.0,
1993-03-31 00:00:00+00:00,3.75,3.75,3.625,3.016264677047729,38000,0.0,
1993-04-01 00:00:00+00:00,3.75,3.75,3.625,3.016264677047729,11200,0.0,
1993-04-02 00:00:00+00:00,3.625,3.6875,3.5625,3.016264677047729,66400,0.0,
1993-04-05 00:00:00+00:00,3.5625,3.6875,3.5625,2.9642608165740967,16000,0.0,
1993-04-06 00:00:00+00:00,3.5625,3.6875,3.5625,3.016264677047729,14000,0.0,
1993-04-07 00:00:00+00:00,3.5625,3.5625,3.4375,2.9642608165740967,99200,0.0,
1993-04-08 00:00:00+00:00,3.375,3.5625,3.375,2.91225528717041,76000,0.0,
1993-04-12 00:00:00+00:00,3.5625,3.75,3.5625,3.0942721366882324,536400,0.0,
1993-04-13 00:00:00+00:00,3.75,3.875,3.65625,3.224283218383789,470000,0.0,
1993-04-14 00:00:00+00:00,3.875,4.125,3.875,3.3802967071533203,535600,0.0,
1993-04-15 00:00:00+00:00,4.125,4.1875,4.0,3.406299114227295,595600,0.0,
1993-04-16 00:00:00+00:00,4.0,4.125,4.0,3.406299114227295,228000,0.0,
1993-04-19 00:00:00+00:00,4.125,4.15625,4.0625,3.4323012828826904,434000,0.0,
1993-04-20 00:00:00+00:00,4.1875,4.1875,4.0625,3.4323012828826904,136800,0.0,
1993-04-21 00:00:00+00:00,4.125,4.3125,4.0625,3.5883147716522217,1556800,0.0,
1993-04-22 00:00:00+00:00,4.3125,4.3125,4.125,3.510307788848877,396400,0.0,
1993-04-23 00:00:00+00:00,4.1875,4.25,4.125,3.5363128185272217,44000,0.0,
1993-04-26 00:00:00+00:00,4.25,4.25,4.125,3.4323012828826904,122400,0.0,
1993-04-27 00:00:00+00:00,4.25,4.25,4.125,3.458303928375244,266400,0.0,
1993-04-28 00:00:00+00:00,4.125,4.1875,3.9375,3.276287794113159,255200,0.0,
1993-04-29 00:00:00+00:00,3.9375,4.0625,3.9375,3.276287794113159,122800,0.0,
1993-04-30 00:00:00+00:00,3.9375,4.0625,3.9375,3.3282933235168457,48400,0.0,
1993-05-03 00:00:00+00:00,4.0,4.0,3.9375,3.302290439605713,26800,0.0,
1993-05-04 00:00:00+00:00,4.125,4.125,4.0,3.3282933235168457,46800,0.0,
1993-05-05 00:00:00+00:00,4.0,4.0625,3.9375,3.276287794113159,26400,0.0,
1993-05-06 00:00:00+00:00,3.9375,4.0,3.75,3.146278381347656,104800,0.0,
1993-05-07 00:00:00+00:00,3.875,3.875,3.6875,3.172278642654419,42800,0.0,
1993-05-10 00:00:00+00:00,3.875,3.875,3.5625,3.0682692527771,85200,0.0,
1993-05-11 00:00:00+00:00,3.5,3.5625,3.3125,2.91225528717041,153200,0.0,
1993-05-12 00:00:00+00:00,3.625,4.0625,3.5625,3.3282933235168457,665200,0.0,
1993-05-13 00:00:00+00:00,4.0625,4.0625,3.9375,3.3802967071533203,362000,0.0,
1993-05-14 00:00:00+00:00,4.125,4.125,4.0,3.3542943000793457,124800,0.0,
1993-05-17 00:00:00+00:00,4.0,4.125,4.0,3.3365695476531982,72000,0.01,
1993-05-18 00:00:00+00:00,4.0,4.125,3.9375,3.2844350337982178,258000,0.0,
1993-05-19 00:00:00+00:00,3.9375,4.0625,3.9375,3.3887035846710205,94400,0.0,
1993-05-20 00:00:00+00:00,3.9375,4.0625,3.9375,3.2844350337982178,76000,0.0,
1993-05-21 00:00:00+00:00,3.9375,4.0625,3.875,3.2323007583618164,443200,0.0,
1993-05-24 00:00:00+00:00,3.9375,3.9375,3.6875,3.2323007583618164,49600,0.0,
1993-05-25 00:00:00+00:00,3.8125,3.875,3.6875,3.2323007583618164,8000,0.0,
1993-05-26 00:00:00+00:00,3.75,4.0,3.75,3.2844350337982178,104800,0.0,
1993-05-27 00:00:00+00:00,3.9375,4.09375,3.9375,3.2844350337982178,196000,0.0,
1993-05-28 00:00:00+00:00,4.0625,4.0625,3.9375,3.2844350337982178,6400,0.0,
1993-06-01 00:00:00+00:00,3.875,4.0,3.875,3.2323007583618164,48000,0.0,
1993-06-02 00:00:00+00:00,4.0625,4.125,4.0,3.3887035846710205,309600,0.0,
1993-06-03 00:00:00+00:00,4.0,4.1875,4.0,3.3887035846710205,7200,0.0,
1993-06-04 00:00:00+00:00,4.0625,4.1875,4.0625,3.492970466613769,14000,0.0,
1993-06-07 00:00:00+00:00,4.0625,4.25,4.0,3.492970466613769,252000,0.0,
1993-06-08 00:00:00+00:00,4.25,4.3125,4.125,3.597238302230835,162800,0.0,
1993-06-09 00:00:00+00:00,4.3125,4.3125,4.1875,3.545106172561645,30400,0.0,
1993-06-10 00:00:00+00:00,4.25,4.4375,4.1875,3.6493730545043945,243200,0.0,
1993-06-11 00:00:00+00:00,4.375,4.5,4.25,3.597238302230835,154400,0.0,
1993-06-14 00:00:00+00:00,4.4375,4.4375,4.125,3.4408376216888428,1503600,0.0,
1993-06-15 00:00:00+00:00,4.125,4.1875,3.875,3.3365695476531982,132800,0.0,
1993-06-16 00:00:00+00:00,4.0,4.0,3.75,3.2323007583618164,64800,0.0,
1993-06-17 00:00:00+00:00,3.9375,3.9375,3.875,3.2323007583618164,150800,0.0,
1993-06-18 00:00:00+00:00,4.0,4.0,3.9375,3.3365695476531982,32000,0.0,
1993-06-21 00:00:00+00:00,4.0,4.0,3.96875,3.3365695476531982,16400,0.0,
1993-06-22 00:00:00+00:00,4.0625,4.25,4.0625,3.4408376216888428,129200,0.0,
1993-06-23 00:00:00+00:00,4.1875,4.1875,3.875,3.2844350337982178,88400,0.0,
1993-06-24 00:00:00+00:00,4.0,4.0,3.875,3.2323007583618164,42400,0.0,
1993-06-25 00:00:00+00:00,4.0,4.0625,4.0,3.3887035846710205,15200,0.0,
1993-06-28 00:00:00+00:00,3.9375,4.125,3.9375,3.3887035846710205,129600,0.0,
1993-06-29 00:00:00+00:00,4.03125,4.125,4.0,3.3365695476531982,39200,0.0,
1993-06-30 00:00:00+00:00,4.0,4.0,3.75,3.2844350337982178,194800,0.0,
1993-07-01 00:00:00+00:00,3.875,4.0,3.875,3.310502052307129,114800,0.0,
1993-07-02 00:00:00+00:00,3.9375,4.0625,3.9375,3.362637042999268,182400,0.0,
1993-07-06 00:00:00+00:00,3.9375,4.0625,3.625,3.180166959762573,198000,0.0,
1993-07-07 00:00:00+00:00,3.8125,3.8125,3.25,2.737030267715454,324400,0.0,
1993-07-08 00:00:00+00:00,3.4375,3.5,3.3125,2.841297149658203,647200,0.0,
1993-07-09 00:00:00+00:00,3.375,3.5625,3.375,2.867364883422852,389200,0.0,
1993-07-12 00:00:00+00:00,3.5,3.5625,3.3125,2.9194986820220947,527200,0.0,
1993-07-13 00:00:00+00:00,3.5625,3.625,3.5,2.971633195877075,147600,0.0,
1993-07-14 00:00:00+00:00,3.5,3.625,3.5,2.971633195877075,90400,0.0,
1993-07-15 00:00:00+00:00,3.4375,3.5,3.375,2.81523060798645,115600,0.0,
1993-07-16 00:00:00+00:00,3.375,3.5,3.25,2.710963010787964,36800,0.0,
1993-07-19 00:00:00+00:00,3.25,3.375,3.1875,2.737030267715454,568800,0.0,
1993-07-20 00:00:00+00:00,3.3125,3.3125,3.1875,2.658828020095825,70400,0.0,
1993-07-21 00:00:00+00:00,3.1875,3.1875,3.125,2.606694459915161,28400,0.0,
1993-07-22 00:00:00+00:00,3.125,3.3125,3.125,2.658828020095825,167200,0.0,
1993-07-23 00:00:00+00:00,3.25,3.25,3.125,2.606694459915161,4800,0.0,
1993-07-26 00:00:00+00:00,3.25,3.25,3.125,2.6673641204833984,10000,0.01,
1993-07-27 00:00:00+00:00,3.125,3.1875,3.125,2.6673641204833984,102400,0.0,
1993-07-28 00:00:00+00:00,3.15625,3.15625,3.125,2.615063190460205,20400,0.0,
1993-07-29 00:00:00+00:00,3.25,3.40625,3.125,2.824267625808716,88800,0.0,
1993-07-30 00:00:00+00:00,3.375,3.4375,3.375,2.8765695095062256,2000,0.0,
1993-08-02 00:00:00+00:00,3.3125,3.375,3.3125,2.7981176376342773,17600,0.0,
1993-08-03 00:00:00+00:00,3.3125,3.375,3.3125,2.824267625808716,6400,0.0,
1993-08-04 00:00:00+00:00,3.3125,3.5,3.3125,2.7719669342041016,120800,0.0,
1993-08-05 00:00:00+00:00,3.3125,3.3125,3.3125,2.7719669342041016,0,0.0,
1993-08-06 00:00:00+00:00,3.25,3.4375,3.25,2.71966552734375,3600,0.0,
1993-08-09 00:00:00+00:00,3.25,3.25,3.25,2.71966552734375,15600,0.0,
1993-08-10 00:00:00+00:00,3.375,3.375,3.25,2.7719669342041016,42000,0.0,
1993-08-11 00:00:00+00:00,3.25,3.4375,3.25,2.7719669342041016,37600,0.0,
1993-08-12 00:00:00+00:00,3.4375,3.625,3.375,2.9811720848083496,211600,0.0,
1993-08-13 00:00:00+00:00,3.6875,3.8125,3.625,3.033473014831543,202400,0.0,
1993-08-16 00:00:00+00:00,3.75,3.75,3.5625,2.9811720848083496,71200,0.0,
1993-08-17 00:00:00+00:00,3.5,3.625,3.5,2.928871154785156,27200,0.0,
1993-08-18 00:00:00+00:00,3.4375,3.4375,3.3125,2.824267625808716,254800,0.0,
1993-08-19 00:00:00+00:00,3.375,3.375,3.1875,2.824267625808716,313200,0.0,
1993-08-20 00:00:00+00:00,3.3125,3.40625,3.3125,2.824267625808716,38800,0.0,
1993-08-23 00:00:00+00:00,3.5625,3.625,3.40625,2.928871154785156,200400,0.0,
1993-08-24 00:00:00+00:00,3.5,3.5625,3.375,2.9811720848083496,115600,0.0,
1993-08-25 00:00:00+00:00,3.5625,3.5625,3.4375,2.8765695095062256,33200,0.0,
1993-08-26 00:00:00+00:00,3.5625,3.625,3.5625,2.9811720848083496,37200,0.0,
1993-08-27 00:00:00+00:00,3.5625,3.625,3.5625,3.033473014831543,120000,0.0,
1993-08-30 00:00:00+00:00,3.75,3.75,3.5625,2.9811720848083496,136400,0.0,
1993-08-31 00:00:00+00:00,3.5625,3.625,3.5,2.928871154785156,919200,0.0,
1993-09-01 00:00:00+00:00,3.5,3.5625,3.5,2.928871154785156,123200,0.0,
1993-09-02 00:00:00+00:00,3.5625,3.625,3.5,2.928871154785156,72400,0.0,
1993-09-03 00:00:00+00:00,3.5625,3.625,3.5,2.955021858215332,384000,0.0,
1993-09-07 00:00:00+00:00,3.5,3.625,3.3125,2.7719669342041016,97600,0.0,
1993-09-08 00:00:00+00:00,3.3125,3.4375,3.1875,2.71966552734375,89600,0.0,
1993-09-09 00:00:00+00:00,3.25,3.3125,3.25,2.7719669342041016,2800,0.0,
1993-09-10 00:00:00+00:00,3.25,3.25,3.125,2.615063190460205,98400,0.0,
1993-09-13 00:00:00+00:00,3.125,3.3125,3.125,2.7719669342041016,93600,0.0,
1993-09-14 00:00:00+00:00,3.3125,3.3125,3.25,2.71966552734375,69600,0.0,
1993-09-15 00:00:00+00:00,3.1875,3.375,3.1875,2.824267625808716,27600,0.0,
1993-09-16 00:00:00+00:00,3.1875,3.375,3.1875,2.824267625808716,6000,0.0,
1993-09-17 00:00:00+00:00,3.375,3.375,3.0625,2.6935150623321533,109200,0.0,
1993-09-20 00:00:00+00:00,3.125,3.25,3.125,2.615063190460205,10000,0.0,
1993-09-21 00:00:00+00:00,3.125,3.25,3.125,2.71966552734375,86000,0.0,
1993-09-22 00:00:00+00:00,3.125,3.4375,3.125,2.7719669342041016,119600,0.0,
1993-09-23 00:00:00+00:00,3.4375,3.4375,3.3125,2.7719669342041016,75200,0.0,
1993-09-24 00:00:00+00:00,3.3125,3.375,3.25,2.71966552734375,90800,0.0,
1993-09-27 00:00:00+00:00,3.1875,3.375,3.1875,2.71966552734375,100000,0.0,
1993-09-28 00:00:00+00:00,3.375,3.375,3.25,2.71966552734375,509600,0.0,
1993-09-29 00:00:00+00:00,3.25,3.3125,3.25,2.745816707611084,144000,0.0,
1993-09-30 00:00:00+00:00,3.25,3.4375,3.25,2.8765695095062256,66000,0.0,
1993-10-01 00:00:00+00:00,3.5625,3.625,3.375,2.9811720848083496,94000,0.0,
1993-10-04 00:00:00+00:00,3.5,3.625,3.5,2.9811720848083496,14800,0.0,
1993-10-05 00:00:00+00:00,3.5,3.625,3.5,2.928871154785156,12800,0.0,
1993-10-06 00:00:00+00:00,3.625,3.75,3.5625,3.138076066970825,412000,0.0,
1993-10-07 00:00:00+00:00,3.75,3.75,3.625,3.033473014831543,35200,0.0,
1993-10-08 00:00:00+00:00,3.75,3.75,3.625,3.033473014831543,67200,0.0,
1993-10-11 00:00:00+00:00,3.75,3.75,3.625,3.0857746601104736,24800,0.0,
1993-10-12 00:00:00+00:00,3.75,3.75,3.625,3.138076066970825,4400,0.0,
1993-10-13 00:00:00+00:00,3.625,3.6875,3.59375,3.033473014831543,52000,0.0,
1993-10-14 00:00:00+00:00,3.6875,3.6875,3.5625,3.033473014831543,39200,0.0,
1993-10-15 00:00:00+00:00,3.5625,3.6875,3.4375,2.8765695095062256,32400,0.0,
1993-10-18 00:00:00+00:00,3.4375,3.625,3.4375,2.9027199745178223,278000,0.0,
1993-10-19 00:00:00+00:00,3.625,3.625,3.5,2.955021858215332,22000,0.0,
1993-10-20 00:00:00+00:00,3.625,3.625,3.5,3.033473014831543,571600,0.0,
1993-10-21 00:00:00+00:00,3.6875,3.6875,3.5,3.0857746601104736,160400,0.0,
1993-10-22 00:00:00+00:00,3.75,3.8125,3.5625,3.033473014831543,206400,0.0,
1993-10-25 00:00:00+00:00,3.75,3.75,3.625,3.0418643951416016,18400,0.01,
1993-10-26 00:00:00+00:00,3.5625,3.6875,3.5625,3.0943098068237305,14400,0.0,
1993-10-27 00:00:00+00:00,3.6875,3.6875,3.5625,3.0156424045562744,27600,0.0,
1993-10-28 00:00:00+00:00,3.6875,3.6875,3.5,2.936972141265869,59200,0.0,
1993-10-29 00:00:00+00:00,3.4375,3.625,3.4375,3.0418643951416016,34400,0.0,
1993-11-01 00:00:00+00:00,3.5,3.625,3.5,3.0156424045562744,110800,0.0,
1993-11-02 00:00:00+00:00,3.625,3.625,3.5,2.936972141265869,276800,0.0,
1993-11-03 00:00:00+00:00,3.5,3.5625,3.4375,2.989418029785156,30000,0.0,
1993-11-04 00:00:00+00:00,3.4375,3.5,3.4375,2.936972141265869,24800,0.0,
1993-11-05 00:00:00+00:00,3.4375,3.5,3.375,2.936972141265869,160800,0.0,
1993-11-08 00:00:00+00:00,3.375,3.5,3.375,2.936972141265869,8400,0.0,
1993-11-09 00:00:00+00:00,3.4375,3.5625,3.4375,2.989418029785156,4800,0.0,
1993-11-10 00:00:00+00:00,3.6875,3.6875,3.5,3.0418643951416016,29600,0.0,
1993-11-11 00:00:00+00:00,3.6875,3.6875,3.5625,3.0418643951416016,100400,0.0,
1993-11-12 00:00:00+00:00,3.5,3.625,3.5,2.989418029785156,43200,0.0,
1993-11-15 00:00:00+00:00,3.6875,3.6875,3.5,3.0418643951416016,15200,0.0,
1993-11-16 00:00:00+00:00,3.6875,3.6875,3.5,3.0156424045562744,87200,0.0,
1993-11-17 00:00:00+00:00,3.5625,3.625,3.4375,2.936972141265869,124800,0.0,
1993-11-18 00:00:00+00:00,3.5,3.59375,3.4375,2.884527444839477,148400,0.0,
1993-11-19 00:00:00+00:00,3.4375,3.59375,3.4375,3.0156424045562744,72400,0.0,
1993-11-22 00:00:00+00:00,3.5,3.5,3.46875,2.936972141265869,104800,0.0,
1993-11-23 00:00:00+00:00,3.53125,3.5625,3.53125,2.963196039199829,5200,0.0,
1993-11-24 00:00:00+00:00,3.5,3.5625,3.5,2.963196039199829,64400,0.0,
1993-11-26 00:00:00+00:00,3.5,3.5,3.5,2.936972141265869,6000,0.0,
1993-11-29 00:00:00+00:00,3.5,3.5,3.5,2.936972141265869,50000,0.0,
1993-11-30 00:00:00+00:00,3.5,3.625,3.46875,2.989418029785156,305200,0.0,
1993-12-01 00:00:00+00:00,3.5625,3.65625,3.53125,3.068086624145508,287600,0.0,
1993-12-02 00:00:00+00:00,3.71875,3.78125,3.625,3.068086624145508,186000,0.0,
1993-12-03 00:00:00+00:00,3.625,3.6875,3.625,3.0943098068237305,261200,0.0,
1993-12-06 00:00:00+00:00,3.65625,3.6875,3.5625,2.989418029785156,286000,0.0,
1993-12-07 00:00:00+00:00,3.5625,3.59375,3.53125,2.989418029785156,66800,0.0,
1993-12-08 00:00:00+00:00,3.59375,3.59375,3.53125,2.989418029785156,30800,0.0,
1993-12-09 00:00:00+00:00,3.53125,3.59375,3.53125,2.963196039199829,35600,0.0,
1993-12-10 00:00:00+00:00,3.5625,3.5625,3.5,2.936972141265869,265200,0.0,
1993-12-13 00:00:00+00:00,3.46875,3.5625,3.46875,2.989418029785156,6400,0.0,
1993-12-14 00:00:00+00:00,3.46875,3.53125,3.46875,2.9107484817504883,121200,0.0,
1993-12-15 00:00:00+00:00,3.46875,3.53125,3.46875,2.9107484817504883,343200,0.0,
1993-12-16 00:00:00+00:00,3.46875,3.5625,3.46875,2.989418029785156,6000,0.0,
1993-12-17 00:00:00+00:00,3.5625,3.5625,3.5,2.963196039199829,110400,0.0,
1993-12-20 00:00:00+00:00,3.53125,3.53125,3.5,2.963196039199829,10000,0.0,
1993-12-21 00:00:00+00:00,3.5,3.5,3.5,2.936972141265869,61200,0.0,
1993-12-22 00:00:00+00:00,3.5,3.5,2.8125,2.360067129135132,2079200,0.0,
1993-12-23 00:00:00+00:00,2.84375,3.0,2.84375,2.517404556274414,495200,0.0,
1993-12-27 00:00:00+00:00,3.0,3.0625,2.90625,2.4649598598480225,160000,0.0,
1993-12-28 00:00:00+00:00,2.84375,2.90625,2.78125,2.4387354850769043,91200,0.0,
1993-12-29 00:00:00+00:00,2.84375,2.9375,2.84375,2.4387354850769043,149600,0.0,
1993-12-30 00:00:00+00:00,2.875,3.0625,2.875,2.5698513984680176,409600,0.0,
1993-12-31 00:00:00+00:00,3.0,3.1875,3.0,2.5698513984680176,120000,0.0,
1994-01-03 00:00:00+00:00,3.125,3.125,3.0625,2.5698513984680176,2000,0.0,
1994-01-04 00:00:00+00:00,3.125,3.15625,3.0,2.5698513984680176,146800,0.0,
1994-01-05 00:00:00+00:00,3.0625,3.0625,2.9375,2.5436277389526367,47600,0.0,
1994-01-06 00:00:00+00:00,2.9375,3.125,2.9375,2.6222972869873047,72800,0.0,
1994-01-07 00:00:00+00:00,3.0,3.15625,3.0,2.6222972869873047,25200,0.0,
1994-01-10 00:00:00+00:00,3.0625,3.3125,3.0625,2.779634714126587,74000,0.0,
1994-01-11 00:00:00+00:00,3.21875,3.28125,3.21875,2.700965642929077,5200,0.0,
1994-01-12 00:00:00+00:00,3.3125,3.3125,3.28125,2.7534122467041016,81200,0.0,
1994-01-13 00:00:00+00:00,3.25,3.3125,3.25,2.727189302444458,108000,0.0,
1994-01-14 00:00:00+00:00,3.25,3.3125,3.21875,2.700965642929077,82000,0.0,
1994-01-17 00:00:00+00:00,3.1875,3.25,3.1875,2.727189302444458,9600,0.0,
1994-01-18 00:00:00+00:00,3.25,3.25,3.09375,2.648519277572632,104000,0.0,
1994-01-19 00:00:00+00:00,3.15625,3.28125,3.15625,2.727189302444458,102800,0.0,
1994-01-20 00:00:00+00:00,3.25,3.4375,3.1875,2.8058576583862305,302400,0.0,
1994-01-21 00:00:00+00:00,3.375,3.59375,3.375,2.963196039199829,199200,0.0,
1994-01-24 00:00:00+00:00,3.5625,3.5625,3.5,2.936972141265869,235200,0.0,
1994-01-25 00:00:00+00:00,3.5625,3.5625,3.5,2.936972141265869,16800,0.0,
1994-01-26 00:00:00+00:00,3.5625,3.59375,3.5,2.963196039199829,90800,0.0,
1994-01-27 00:00:00+00:00,3.5,3.59375,3.5,2.936972141265869,40000,0.0,
1994-01-28 00:00:00+00:00,3.5,3.59375,3.5,3.0156424045562744,9200,0.0,
1994-01-31 00:00:00+00:00,3.5,3.59375,3.5,2.9451687335968018,41200,0.01,
1994-02-01 00:00:00+00:00,3.5,3.59375,3.5,3.024055957794189,6000,0.0,
1994-02-02 00:00:00+00:00,3.5625,3.59375,3.5,3.024055957794189,66800,0.0,
1994-02-03 00:00:00+00:00,3.59375,3.59375,3.59375,3.024055957794189,2000,0.0,
1994-02-04 00:00:00+00:00,3.53125,3.53125,3.5,2.9451687335968018,66000,0.0,
1994-02-07 00:00:00+00:00,3.4375,3.4375,3.34375,2.8399837017059326,52000,0.0,
1994-02-08 00:00:00+00:00,3.5,3.53125,3.4375,2.9714646339416504,19600,0.0,
1994-02-09 00:00:00+00:00,3.4375,3.5,3.4375,2.89257550239563,27200,0.0,
1994-02-10 00:00:00+00:00,3.4375,3.53125,3.4375,2.9188709259033203,42400,0.0,
1994-02-11 00:00:00+00:00,3.53125,3.53125,3.53125,2.9714646339416504,2000,0.0,
1994-02-14 00:00:00+00:00,3.4375,3.53125,3.4375,2.9188709259033203,14800,0.0,
