date,DORM_Open,DORM_High,DORM_Low,DORM_Close,DORM_Volume,DORM_Dividends,DORM_Stock Splits
1991-08-22 00:00:00+00:00,1.875,1.875,1.84375,1.7939248085021973,16000,0.0,
1991-08-23 00:00:00+00:00,1.84375,1.875,1.84375,1.7939248085021973,17600,0.0,
1991-08-26 00:00:00+00:00,1.84375,1.90625,1.8125,1.7939248085021973,54400,0.0,
1991-08-27 00:00:00+00:00,1.8125,1.84375,1.8125,1.7341272830963137,22800,0.0,
1991-08-28 00:00:00+00:00,1.8125,1.8125,1.8125,1.7341272830963137,8400,0.0,
1991-08-29 00:00:00+00:00,1.875,1.875,1.8125,1.7341272830963137,43600,0.0,
1991-08-30 00:00:00+00:00,1.8125,1.8125,1.8125,1.7341272830963137,14400,0.0,
1991-09-03 00:00:00+00:00,1.875,1.875,1.8125,1.7341272830963137,270000,0.0,
1991-09-04 00:00:00+00:00,1.8125,1.875,1.75,1.7042285203933716,145600,0.0,
1991-09-05 00:00:00+00:00,1.75,1.75,1.75,1.6743297576904297,4000,0.0,
1991-09-06 00:00:00+00:00,1.75,1.75,1.75,1.6743297576904297,8000,0.0,
1991-09-09 00:00:00+00:00,1.75,1.75,1.75,1.6743297576904297,8000,0.0,
1991-09-10 00:00:00+00:00,1.75,1.75,1.75,1.6743297576904297,10800,0.0,
1991-09-11 00:00:00+00:00,1.75,1.84375,1.71875,1.7341272830963137,56400,0.0,
1991-09-12 00:00:00+00:00,1.71875,1.84375,1.71875,1.7640260457992554,135200,0.0,
1991-09-13 00:00:00+00:00,1.71875,1.84375,1.71875,1.7640260457992554,76800,0.0,
1991-09-16 00:00:00+00:00,1.84375,1.84375,1.71875,1.7640260457992554,122400,0.0,
1991-09-17 00:00:00+00:00,1.75,1.84375,1.71875,1.7640260457992554,114400,0.0,
1991-09-18 00:00:00+00:00,1.71875,1.8125,1.65625,1.7042285203933716,175200,0.0,
1991-09-19 00:00:00+00:00,1.8125,1.8125,1.65625,1.6743297576904297,203600,0.0,
1991-09-20 00:00:00+00:00,1.75,1.75,1.625,1.5846335887908936,272800,0.0,
1991-09-23 00:00:00+00:00,1.625,1.625,1.53125,1.494937300682068,132000,0.0,
1991-09-24 00:00:00+00:00,1.5,1.59375,1.4375,1.435139775276184,107200,0.0,
1991-09-25 00:00:00+00:00,1.5,1.59375,1.4375,1.5248360633850098,1456800,0.0,
1991-09-26 00:00:00+00:00,1.59375,1.6875,1.53125,1.614532232284546,318400,0.0,
1991-09-27 00:00:00+00:00,1.6875,1.78125,1.6875,1.6743297576904297,88400,0.0,
1991-09-30 00:00:00+00:00,1.75,1.78125,1.6875,1.7042285203933716,20400,0.0,
1991-10-01 00:00:00+00:00,1.71875,1.8125,1.71875,1.7341272830963137,45600,0.0,
1991-10-02 00:00:00+00:00,1.71875,1.8125,1.71875,1.7341272830963137,32400,0.0,
1991-10-03 00:00:00+00:00,1.75,1.8125,1.75,1.7341272830963137,13600,0.0,
1991-10-04 00:00:00+00:00,1.71875,1.8125,1.6875,1.614532232284546,55600,0.0,
1991-10-07 00:00:00+00:00,1.6875,1.75,1.6875,1.614532232284546,34400,0.0,
1991-10-08 00:00:00+00:00,1.65625,1.75,1.65625,1.5846335887908936,65600,0.0,
1991-10-09 00:00:00+00:00,1.75,1.75,1.65625,1.6444309949874878,40000,0.0,
1991-10-10 00:00:00+00:00,1.71875,1.84375,1.6875,1.6743297576904297,24000,0.0,
1991-10-11 00:00:00+00:00,1.8125,1.8125,1.6875,1.7042285203933716,122000,0.0,
1991-10-14 00:00:00+00:00,1.8125,1.8125,1.6875,1.614532232284546,13200,0.0,
1991-10-15 00:00:00+00:00,1.75,1.75,1.65625,1.5846335887908936,134000,0.0,
1991-10-16 00:00:00+00:00,1.65625,1.75,1.65625,1.5846335887908936,50800,0.0,
1991-10-17 00:00:00+00:00,1.65625,1.71875,1.65625,1.614532232284546,130000,0.0,
1991-10-18 00:00:00+00:00,1.65625,1.71875,1.65625,1.5846335887908936,78400,0.0,
1991-10-21 00:00:00+00:00,1.65625,1.71875,1.65625,1.5846335887908936,20800,0.0,
1991-10-22 00:00:00+00:00,1.65625,1.8125,1.65625,1.7341272830963137,149200,0.0,
1991-10-23 00:00:00+00:00,1.71875,1.84375,1.71875,1.6743297576904297,66000,0.0,
1991-10-24 00:00:00+00:00,1.71875,1.8125,1.71875,1.7341272830963137,44400,0.0,
1991-10-25 00:00:00+00:00,1.8125,1.8125,1.75,1.7341272830963137,45200,0.0,
1991-10-28 00:00:00+00:00,1.78125,1.8125,1.75,1.7341272830963137,56800,0.0,
1991-10-29 00:00:00+00:00,1.75,1.8125,1.75,1.6743297576904297,71200,0.0,
1991-10-30 00:00:00+00:00,1.8125,1.8125,1.75,1.6743297576904297,31200,0.0,
1991-10-31 00:00:00+00:00,1.75,1.8125,1.75,1.6743297576904297,58400,0.0,
1991-11-01 00:00:00+00:00,1.8125,1.8125,1.75,1.6743297576904297,30400,0.0,
1991-11-04 00:00:00+00:00,1.75,1.8125,1.75,1.6743297576904297,17200,0.0,
1991-11-05 00:00:00+00:00,1.71875,1.8125,1.71875,1.6444309949874878,100000,0.0,
1991-11-06 00:00:00+00:00,1.71875,1.71875,1.6875,1.614532232284546,70000,0.0,
1991-11-07 00:00:00+00:00,1.65625,1.78125,1.65625,1.7042285203933716,49600,0.0,
1991-11-08 00:00:00+00:00,1.78125,1.78125,1.65625,1.7042285203933716,44800,0.0,
1991-11-11 00:00:00+00:00,1.65625,1.78125,1.65625,1.6743297576904297,96400,0.0,
1991-11-12 00:00:00+00:00,1.75,1.84375,1.75,1.6743297576904297,136400,0.0,
1991-11-13 00:00:00+00:00,1.71875,1.8125,1.625,1.7042285203933716,430400,0.0,
1991-11-14 00:00:00+00:00,1.78125,1.78125,1.65625,1.6743297576904297,117600,0.0,
1991-11-15 00:00:00+00:00,1.65625,1.75,1.625,1.6444309949874878,30000,0.0,
1991-11-18 00:00:00+00:00,1.65625,1.6875,1.625,1.5846335887908936,76000,0.0,
1991-11-19 00:00:00+00:00,1.625,1.65625,1.5625,1.494937300682068,96000,0.0,
1991-11-20 00:00:00+00:00,1.5625,1.6875,1.5625,1.614532232284546,55200,0.0,
1991-11-21 00:00:00+00:00,1.65625,1.6875,1.5625,1.494937300682068,120000,0.0,
1991-11-22 00:00:00+00:00,1.5625,1.5625,1.5625,1.494937300682068,5600,0.0,
1991-11-25 00:00:00+00:00,1.6875,1.6875,1.5625,1.494937300682068,9600,0.0,
1991-11-26 00:00:00+00:00,1.5625,1.6875,1.5625,1.614532232284546,3600,0.0,
1991-11-27 00:00:00+00:00,1.5625,1.6875,1.5625,1.614532232284546,18800,0.0,
1991-11-29 00:00:00+00:00,1.625,1.625,1.625,1.5547348260879517,4000,0.0,
1991-12-02 00:00:00+00:00,1.53125,1.53125,1.53125,1.465038537979126,32800,0.0,
1991-12-03 00:00:00+00:00,1.53125,1.625,1.5,1.5547348260879517,76000,0.0,
1991-12-04 00:00:00+00:00,1.625,1.625,1.625,1.5547348260879517,1600,0.0,
1991-12-05 00:00:00+00:00,1.625,1.625,1.5,1.435139775276184,72400,0.0,
1991-12-06 00:00:00+00:00,1.5,1.625,1.5,1.5547348260879517,131200,0.0,
1991-12-09 00:00:00+00:00,1.5,1.5625,1.5,1.494937300682068,24800,0.0,
1991-12-10 00:00:00+00:00,1.5,1.5625,1.5,1.494937300682068,92400,0.0,
1991-12-11 00:00:00+00:00,1.5,1.5,1.5,1.435139775276184,46000,0.0,
1991-12-12 00:00:00+00:00,1.5,1.53125,1.5,1.435139775276184,79200,0.0,
1991-12-13 00:00:00+00:00,1.4375,1.5,1.4375,1.3753423690795898,22800,0.0,
1991-12-16 00:00:00+00:00,1.4375,1.5625,1.4375,1.435139775276184,23200,0.0,
1991-12-17 00:00:00+00:00,1.4375,1.5625,1.4375,1.3753423690795898,82400,0.0,
1991-12-18 00:00:00+00:00,1.4375,1.5625,1.4375,1.3753423690795898,66800,0.0,
1991-12-19 00:00:00+00:00,1.4375,1.5625,1.4375,1.494937300682068,20800,0.0,
1991-12-20 00:00:00+00:00,1.4375,1.5625,1.4375,1.494937300682068,160000,0.0,
1991-12-23 00:00:00+00:00,1.4375,1.5625,1.4375,1.494937300682068,92400,0.0,
1991-12-24 00:00:00+00:00,1.5625,1.5625,1.46875,1.494937300682068,178400,0.0,
1991-12-26 00:00:00+00:00,1.5625,1.5625,1.4375,1.494937300682068,42000,0.0,
1991-12-27 00:00:00+00:00,1.4375,1.5625,1.4375,1.494937300682068,32000,0.0,
1991-12-30 00:00:00+00:00,1.5,1.5625,1.4375,1.435139775276184,189600,0.0,
1991-12-31 00:00:00+00:00,1.46875,1.5,1.46875,1.4052410125732422,188000,0.0,
1992-01-02 00:00:00+00:00,1.5,1.6875,1.46875,1.614532232284546,385600,0.0,
1992-01-03 00:00:00+00:00,1.625,1.6875,1.625,1.614532232284546,100000,0.0,
1992-01-06 00:00:00+00:00,1.6875,1.875,1.625,1.6743297576904297,158400,0.0,
1992-01-07 00:00:00+00:00,1.6875,1.8125,1.6875,1.7341272830963137,83600,0.0,
1992-01-08 00:00:00+00:00,1.8125,1.875,1.6875,1.7939248085021973,255200,0.0,
1992-01-09 00:00:00+00:00,1.78125,1.90625,1.78125,1.7939248085021973,166800,0.0,
1992-01-10 00:00:00+00:00,1.75,1.875,1.75,1.7939248085021973,224000,0.0,
1992-01-13 00:00:00+00:00,1.75,1.875,1.75,1.7640260457992554,130000,0.0,
1992-01-14 00:00:00+00:00,1.75,1.875,1.75,1.7341272830963137,109600,0.0,
1992-01-15 00:00:00+00:00,1.8125,1.875,1.75,1.6743297576904297,137600,0.0,
1992-01-16 00:00:00+00:00,1.75,1.875,1.75,1.7939248085021973,70400,0.0,
1992-01-17 00:00:00+00:00,1.84375,1.875,1.75,1.6743297576904297,47200,0.0,
1992-01-20 00:00:00+00:00,1.75,1.875,1.75,1.6743297576904297,20000,0.0,
1992-01-21 00:00:00+00:00,1.875,1.9375,1.78125,1.7640260457992554,342000,0.0,
1992-01-22 00:00:00+00:00,1.84375,1.9375,1.84375,1.8537222146987915,208400,0.0,
1992-01-23 00:00:00+00:00,1.84375,1.96875,1.84375,1.8836209774017332,354000,0.0,
1992-01-24 00:00:00+00:00,1.84375,1.96875,1.84375,1.8836209774017332,256800,0.0,
1992-01-27 00:00:00+00:00,1.875,2.0,1.875,1.9135197401046755,311200,0.0,
1992-01-28 00:00:00+00:00,1.875,2.0,1.875,1.7939248085021973,59600,0.0,
1992-01-29 00:00:00+00:00,2.0,2.0,1.875,1.7939248085021973,220800,0.0,
1992-01-30 00:00:00+00:00,1.84375,1.96875,1.84375,1.7640260457992554,105200,0.0,
1992-01-31 00:00:00+00:00,1.9375,1.9375,1.84375,1.8537222146987915,40800,0.0,
1992-02-03 00:00:00+00:00,1.9375,1.9375,1.8125,1.7341272830963137,18800,0.0,
1992-02-04 00:00:00+00:00,1.9375,1.9375,1.9375,1.8537222146987915,44000,0.0,
1992-02-05 00:00:00+00:00,1.8125,1.9375,1.8125,1.8537222146987915,106800,0.0,
1992-02-06 00:00:00+00:00,1.9375,2.0,1.875,1.9135197401046755,391600,0.0,
1992-02-07 00:00:00+00:00,1.90625,2.03125,1.90625,1.9434185028076167,116800,0.0,
1992-02-10 00:00:00+00:00,2.03125,2.03125,1.875,1.7939248085021973,150400,0.0,
1992-02-11 00:00:00+00:00,2.03125,2.03125,1.96875,1.9434185028076167,32000,0.0,
1992-02-12 00:00:00+00:00,2.03125,2.03125,1.875,1.9135197401046755,224000,0.0,
1992-02-13 00:00:00+00:00,1.875,2.0,1.875,1.9135197401046755,132400,0.0,
1992-02-14 00:00:00+00:00,2.0,2.0,1.875,1.9135197401046755,107200,0.0,
1992-02-18 00:00:00+00:00,2.0,2.0,1.875,1.9135197401046755,119200,0.0,
1992-02-19 00:00:00+00:00,2.0,2.0,1.875,1.9135197401046755,207200,0.0,
1992-02-20 00:00:00+00:00,1.875,2.0,1.875,1.9135197401046755,125200,0.0,
1992-02-21 00:00:00+00:00,2.0,2.0,1.875,1.9135197401046755,82400,0.0,
1992-02-24 00:00:00+00:00,2.0,2.0,1.875,1.7939248085021973,90400,0.0,
1992-02-25 00:00:00+00:00,2.0,2.0,1.875,1.7939248085021973,144000,0.0,
1992-02-26 00:00:00+00:00,2.0,2.0,1.875,1.9135197401046755,117600,0.0,
1992-02-27 00:00:00+00:00,2.0,2.0,1.875,1.9135197401046755,131600,0.0,
1992-02-28 00:00:00+00:00,2.0,2.0625,1.875,1.973317265510559,117600,0.0,
1992-03-02 00:00:00+00:00,2.0625,2.125,1.9375,1.9135197401046755,366800,0.0,
1992-03-03 00:00:00+00:00,2.125,2.125,1.96875,1.9135197401046755,142400,0.0,
1992-03-04 00:00:00+00:00,2.0,2.125,2.0,2.0331146717071533,213600,0.0,
1992-03-05 00:00:00+00:00,2.0,2.125,2.0,1.9135197401046755,71600,0.0,
1992-03-06 00:00:00+00:00,2.0,2.125,2.0,2.0331146717071533,109600,0.0,
1992-03-09 00:00:00+00:00,2.125,2.125,2.0,2.0331146717071533,79200,0.0,
1992-03-10 00:00:00+00:00,2.125,2.125,2.0,1.9135197401046755,48800,0.0,
1992-03-11 00:00:00+00:00,2.0,2.125,2.0,1.9135197401046755,215600,0.0,
1992-03-12 00:00:00+00:00,2.0,2.125,2.0,2.0331146717071533,74800,0.0,
1992-03-13 00:00:00+00:00,2.03125,2.125,2.03125,2.0331146717071533,12000,0.0,
1992-03-16 00:00:00+00:00,2.0,2.125,2.0,1.9135197401046755,42000,0.0,
1992-03-17 00:00:00+00:00,2.0,2.125,2.0,2.0331146717071533,419600,0.0,
1992-03-18 00:00:00+00:00,2.0,2.125,2.0,2.0331146717071533,78800,0.0,
1992-03-19 00:00:00+00:00,2.0,2.125,2.0,2.0331146717071533,105600,0.0,
1992-03-20 00:00:00+00:00,2.0,2.125,2.0,2.0331146717071533,246800,0.0,
1992-03-23 00:00:00+00:00,2.125,2.125,2.0,1.9135197401046755,32000,0.0,
1992-03-24 00:00:00+00:00,2.125,2.125,2.0,1.9135197401046755,80400,0.0,
1992-03-25 00:00:00+00:00,2.0625,2.0625,2.0625,1.973317265510559,2000,0.0,
1992-03-26 00:00:00+00:00,2.0,2.0625,2.0,1.9434185028076167,46400,0.0,
1992-03-27 00:00:00+00:00,2.0625,2.0625,2.0,1.973317265510559,74000,0.0,
1992-03-30 00:00:00+00:00,2.0,2.0625,2.0,1.9135197401046755,133200,0.0,
1992-03-31 00:00:00+00:00,1.9375,2.0625,1.9375,1.8537222146987915,239200,0.0,
1992-04-01 00:00:00+00:00,1.9375,2.0625,1.9375,1.8537222146987915,84000,0.0,
1992-04-02 00:00:00+00:00,1.9375,2.0,1.875,1.7939248085021973,210800,0.0,
1992-04-03 00:00:00+00:00,2.0,2.0,1.875,1.9135197401046755,15600,0.0,
1992-04-06 00:00:00+00:00,1.875,2.0,1.875,1.9135197401046755,104000,0.0,
1992-04-07 00:00:00+00:00,2.0,2.0,1.875,1.7939248085021973,210400,0.0,
1992-04-08 00:00:00+00:00,1.875,1.9375,1.78125,1.8537222146987915,440000,0.0,
1992-04-09 00:00:00+00:00,1.9375,2.0625,1.875,1.973317265510559,460000,0.0,
1992-04-10 00:00:00+00:00,2.03125,2.15625,1.96875,1.8836209774017332,370000,0.0,
1992-04-13 00:00:00+00:00,2.09375,2.1875,2.0,1.9135197401046755,234000,0.0,
1992-04-14 00:00:00+00:00,2.125,2.1875,2.0,2.092912197113037,391200,0.0,
1992-04-15 00:00:00+00:00,2.0625,2.1875,2.0,2.092912197113037,203600,0.0,
1992-04-16 00:00:00+00:00,2.0625,2.1875,2.0625,2.092912197113037,102400,0.0,
1992-04-20 00:00:00+00:00,2.0625,2.125,2.0,1.9135197401046755,46800,0.0,
1992-04-21 00:00:00+00:00,2.0,2.1875,2.0,1.973317265510559,186400,0.0,
1992-04-22 00:00:00+00:00,2.0625,2.125,2.0625,1.973317265510559,62800,0.0,
1992-04-23 00:00:00+00:00,2.0625,2.0625,2.0625,1.973317265510559,0,0.0,
1992-04-24 00:00:00+00:00,2.0,2.125,2.0,1.973317265510559,65200,0.0,
1992-04-27 00:00:00+00:00,2.0,2.125,2.0,2.0331146717071533,74000,0.0,
1992-04-28 00:00:00+00:00,2.125,2.125,2.0,1.9135197401046755,36400,0.0,
1992-04-29 00:00:00+00:00,2.0,2.125,2.0,1.9135197401046755,46000,0.0,
1992-04-30 00:00:00+00:00,2.1875,2.1875,2.0625,2.092912197113037,342800,0.0,
1992-05-01 00:00:00+00:00,2.15625,2.1875,2.0625,2.0331146717071533,144800,0.0,
1992-05-04 00:00:00+00:00,2.125,2.125,2.0,2.0331146717071533,44000,0.0,
