date,FCCO_Open,FCCO_High,FCCO_Low,FCCO_Close,FCCO_Volume,FCCO_Dividends,FCCO_Stock Splits
1999-03-09 00:00:00+00:00,14.285714149475098,14.285714149475098,14.285714149475098,8.844876289367676,263,0.0,
1999-03-10 00:00:00+00:00,14.285714149475098,14.285714149475098,14.285714149475098,8.844876289367676,0,0.0,
1999-03-11 00:00:00+00:00,14.285714149475098,14.285714149475098,14.285714149475098,8.844876289367676,0,0.0,
1999-03-12 00:00:00+00:00,13.523810386657717,14.285714149475098,13.523810386657717,8.844876289367676,2494,0.0,
1999-03-15 00:00:00+00:00,14.285714149475098,14.285714149475098,14.285714149475098,8.844876289367676,394,0.0,
1999-03-16 00:00:00+00:00,14.476189613342283,14.476189613342283,14.095237731933594,8.726943016052246,788,0.0,
1999-03-17 00:00:00+00:00,14.095237731933594,14.666666984558104,13.714285850524902,9.080745697021484,14438,0.0,
1999-03-18 00:00:00+00:00,14.285714149475098,14.666666984558104,13.904762268066406,8.60901927947998,6563,0.0,
1999-03-19 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,131,0.0,
1999-03-22 00:00:00+00:00,14.095237731933594,14.85714340209961,14.095237731933594,9.198673248291016,4725,0.0,
1999-03-23 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,788,0.0,
1999-03-24 00:00:00+00:00,14.095237731933594,14.666666984558104,14.095237731933594,9.080745697021484,6825,0.0,
1999-03-25 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,1313,0.0,
1999-03-26 00:00:00+00:00,14.666666984558104,14.666666984558104,14.095237731933594,8.726943016052246,394,0.0,
1999-03-29 00:00:00+00:00,14.666666984558104,14.666666984558104,14.095237731933594,8.726943016052246,3150,0.0,
1999-03-30 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,263,0.0,
1999-03-31 00:00:00+00:00,14.095237731933594,14.666666984558104,14.095237731933594,9.080745697021484,2231,0.0,
1999-04-01 00:00:00+00:00,14.666666984558104,14.666666984558104,14.095237731933594,8.726943016052246,3150,0.0,
1999-04-05 00:00:00+00:00,14.095237731933594,14.666666984558104,14.095237731933594,9.080745697021484,1969,0.0,
1999-04-06 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,1313,0.0,
1999-04-07 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,0,0.0,
1999-04-08 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,0,0.0,
1999-04-09 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,0,0.0,
1999-04-12 00:00:00+00:00,14.666666984558104,14.666666984558104,14.666666984558104,9.080745697021484,525,0.0,
1999-04-13 00:00:00+00:00,14.666666984558104,14.666666984558104,14.666666984558104,9.080745697021484,656,0.0,
1999-04-14 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,1313,0.0,
1999-04-15 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,0,0.0,
1999-04-16 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,1313,0.0,
1999-04-19 00:00:00+00:00,14.095237731933594,14.666666984558104,14.095237731933594,8.903841018676758,6038,0.0,
1999-04-20 00:00:00+00:00,14.380951881408691,14.380951881408691,14.380951881408691,8.903841018676758,0,0.0,
1999-04-21 00:00:00+00:00,14.285714149475098,14.285714149475098,14.095237731933594,8.726943016052246,2756,0.0,
1999-04-22 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,0,0.0,
1999-04-23 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,1313,0.0,
1999-04-26 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,0,0.0,
1999-04-27 00:00:00+00:00,14.190476417541504,14.190476417541504,14.190476417541504,8.785910606384277,525,0.0,
1999-04-28 00:00:00+00:00,14.476189613342283,14.476189613342283,14.476189613342283,8.962807655334473,1313,0.0,
1999-04-29 00:00:00+00:00,14.476189613342283,14.476189613342283,14.095237731933594,8.962807655334473,9188,0.0,
1999-04-30 00:00:00+00:00,14.095237731933594,14.095237731933594,14.095237731933594,8.726943016052246,131,0.0,
1999-05-03 00:00:00+00:00,14.285714149475098,14.285714149475098,14.190476417541504,8.785910606384277,1575,0.0,
