date,GCBC_Open,GCBC_High,GCBC_Low,GCBC_Close,GCBC_Volume,GCBC_Dividends,GCBC_Stock Splits
1999-06-30 00:00:00+00:00,1.0511360168457031,1.0511360168457031,1.0511360168457031,0.525823175907135,17600,0.0,
1999-07-01 00:00:00+00:00,1.0511360168457031,1.0511360168457031,1.0511360168457031,0.525823175907135,0,0.0,
1999-07-02 00:00:00+00:00,1.0511360168457031,1.0511360168457031,1.0511360168457031,0.525823175907135,0,0.0,
1999-07-06 00:00:00+00:00,1.0369319915771484,1.0511360168457031,1.0369319915771484,0.525823175907135,8800,0.0,
1999-07-07 00:00:00+00:00,0.9943180084228516,0.9943180084228516,0.9943180084228516,0.4974003136157989,10560,0.0,
1999-07-08 00:00:00+00:00,0.9943180084228516,0.9943180084228516,0.9943180084228516,0.4974003136157989,0,0.0,
1999-07-09 00:00:00+00:00,1.079545021057129,1.079545021057129,1.079545021057129,0.5400342345237732,16720,0.0,
1999-07-12 00:00:00+00:00,1.001420021057129,1.079545021057129,1.001420021057129,0.5400342345237732,38720,0.0,
1999-07-13 00:00:00+00:00,1.0724430084228516,1.0724430084228516,1.0724430084228516,0.5364817976951599,8800,0.0,
1999-07-14 00:00:00+00:00,1.079545021057129,1.079545021057129,1.079545021057129,0.5400342345237732,1760,0.0,
1999-07-15 00:00:00+00:00,1.079545021057129,1.079545021057129,1.079545021057129,0.5400342345237732,0,0.0,
1999-07-16 00:00:00+00:00,1.0511360168457031,1.0511360168457031,1.0511360168457031,0.525823175907135,7920,0.0,
1999-07-19 00:00:00+00:00,1.079545021057129,1.079545021057129,1.079545021057129,0.5400342345237732,8800,0.0,
1999-07-20 00:00:00+00:00,1.079545021057129,1.079545021057129,1.079545021057129,0.5400342345237732,0,0.0,
1999-07-21 00:00:00+00:00,1.079545021057129,1.079545021057129,1.079545021057129,0.5400342345237732,17600,0.0,
1999-07-22 00:00:00+00:00,1.078125,1.078125,1.078125,0.5393238067626953,0,0.0,
1999-07-23 00:00:00+00:00,1.078125,1.078125,1.078125,0.5393238067626953,0,0.0,
1999-07-26 00:00:00+00:00,1.125,1.125,1.03125,0.5471402406692505,64000,0.0,
1999-07-27 00:00:00+00:00,1.09375,1.09375,1.09375,0.5471402406692505,4000,0.0,
1999-07-28 00:00:00+00:00,1.09375,1.09375,1.09375,0.5471402406692505,0,0.0,
1999-07-29 00:00:00+00:00,1.09375,1.09375,1.09375,0.5471402406692505,0,0.0,
1999-07-30 00:00:00+00:00,1.09375,1.09375,1.09375,0.5471402406692505,0,0.0,
1999-08-02 00:00:00+00:00,1.125,1.125,1.125,0.5627727508544922,16000,0.0,
1999-08-03 00:00:00+00:00,1.125,1.125,1.125,0.5627727508544922,16800,0.0,
1999-08-04 00:00:00+00:00,1.140625,1.140625,1.140625,0.5705891847610474,3200,0.0,
1999-08-05 00:00:00+00:00,1.140625,1.140625,1.140625,0.5705891847610474,0,0.0,
1999-08-06 00:00:00+00:00,1.125,1.140625,1.125,0.5705891847610474,9600,0.0,
1999-08-09 00:00:00+00:00,1.140625,1.140625,1.140625,0.5705891847610474,0,0.0,
1999-08-10 00:00:00+00:00,1.140625,1.140625,1.140625,0.5705891847610474,0,0.0,
1999-08-11 00:00:00+00:00,1.140625,1.140625,1.140625,0.5705891847610474,0,0.0,
1999-08-12 00:00:00+00:00,1.140625,1.140625,1.140625,0.5705891847610474,0,0.0,
1999-08-13 00:00:00+00:00,1.140625,1.140625,1.140625,0.5705891847610474,0,0.0,
1999-08-16 00:00:00+00:00,1.140625,1.140625,1.140625,0.5705891847610474,0,0.0,
1999-08-17 00:00:00+00:00,1.140625,1.140625,1.140625,0.5705891847610474,0,0.0,
1999-08-18 00:00:00+00:00,1.109375,1.2421879768371582,1.109375,0.6213952898979187,50400,0.0,
1999-08-19 00:00:00+00:00,1.125,1.15625,1.125,0.5627727508544922,120000,0.0,
1999-08-20 00:00:00+00:00,1.125,1.125,1.125,0.5627727508544922,0,0.0,
1999-08-23 00:00:00+00:00,1.140625,1.203125,1.140625,0.6018543839454651,585600,0.0,
1999-08-24 00:00:00+00:00,1.21875,1.34375,1.21875,0.656568169593811,224000,0.0,
1999-08-25 00:00:00+00:00,1.34375,1.34375,1.28125,0.656568169593811,70400,0.0,
1999-08-26 00:00:00+00:00,1.328125,1.328125,1.296875,0.6487521529197693,35200,0.0,
1999-08-27 00:00:00+00:00,1.234375,1.28125,1.234375,0.6409355401992798,8800,0.0,
1999-08-30 00:00:00+00:00,1.28125,1.28125,1.28125,0.6409355401992798,16000,0.0,
1999-08-31 00:00:00+00:00,1.296875,1.296875,1.296875,0.6487521529197693,16000,0.0,
1999-09-01 00:00:00+00:00,1.296875,1.3125,1.265625,0.656568169593811,36000,0.0,
1999-09-02 00:00:00+00:00,1.296875,1.3125,1.265625,0.6331191062927246,17600,0.0,
1999-09-03 00:00:00+00:00,1.265625,1.265625,1.265625,0.6331191062927246,0,0.0,
1999-09-07 00:00:00+00:00,1.234375,1.234375,1.234375,0.617486834526062,8000,0.0,
1999-09-08 00:00:00+00:00,1.234375,1.25,1.234375,0.6253030896186829,156800,0.0,
1999-09-09 00:00:00+00:00,1.28125,1.28125,1.28125,0.6409355401992798,800,0.0,
1999-09-10 00:00:00+00:00,1.28125,1.28125,1.28125,0.6409355401992798,0,0.0,
