date,BF-A_Open,BF-A_High,BF-A_Low,BF-A_Close,BF-A_Volume,BF-A_Dividends,BF-A_Stock Splits
1973-05-03 00:00:00+00:00,0.2091110050678253,0.211324006319046,0.2091110050678253,0.0871138945221901,33893,0.0,
1973-05-04 00:00:00+00:00,0.2091110050678253,0.2091110050678253,0.2091110050678253,0.0871138945221901,0,0.0,
1973-05-07 00:00:00+00:00,0.211324006319046,0.211324006319046,0.211324006319046,0.0880357846617698,45191,0.0,
1973-05-08 00:00:00+00:00,0.211324006319046,0.211324006319046,0.211324006319046,0.0880357846617698,45191,0.0,
1973-05-09 00:00:00+00:00,0.211324006319046,0.211324006319046,0.211324006319046,0.0880357846617698,45191,0.0,
1973-05-10 00:00:00+00:00,0.211324006319046,0.211324006319046,0.211324006319046,0.0880357846617698,112978,0.0,
1973-05-11 00:00:00+00:00,0.211324006319046,0.211324006319046,0.2091110050678253,0.0871138945221901,124276,0.0,
1973-05-14 00:00:00+00:00,0.2091110050678253,0.211324006319046,0.2091110050678253,0.0880357846617698,146872,0.0,
1973-05-15 00:00:00+00:00,0.211324006319046,0.211324006319046,0.211324006319046,0.0880357846617698,0,0.0,
1973-05-16 00:00:00+00:00,0.2091110050678253,0.2091110050678253,0.2024729996919632,0.0843485370278358,45191,0.0,
1973-05-17 00:00:00+00:00,0.1991540044546127,0.1991540044546127,0.196941003203392,0.0820439532399177,33893,0.0,
1973-05-18 00:00:00+00:00,0.1936219930648803,0.1936219930648803,0.1880899965763092,0.0783567354083061,33893,0.0,
1973-05-21 00:00:00+00:00,0.1792380064725875,0.1792380064725875,0.1792380064725875,0.0746690183877945,22596,0.0,
1973-05-22 00:00:00+00:00,0.1792380064725875,0.1792380064725875,0.1792380064725875,0.0746690183877945,0,0.0,
1973-05-23 00:00:00+00:00,0.1726000010967254,0.1726000010967254,0.1726000010967254,0.0719036906957626,11298,0.0,
1973-05-24 00:00:00+00:00,0.1726000010967254,0.1726000010967254,0.1726000010967254,0.0719036906957626,0,0.0,
1973-05-25 00:00:00+00:00,0.1726000010967254,0.1759189963340759,0.1726000010967254,0.0732863768935203,79085,0.0,
1973-05-29 00:00:00+00:00,0.1759189963340759,0.1759189963340759,0.1726000010967254,0.0732863768935203,45191,0.0,
1973-05-30 00:00:00+00:00,0.1759189963340759,0.1759189963340759,0.1759189963340759,0.0732863768935203,11298,0.0,
1973-05-31 00:00:00+00:00,0.169281005859375,0.169281005859375,0.154897004365921,0.0668333321809768,305041,0.0,
1973-06-01 00:00:00+00:00,0.1582159996032714,0.1582159996032714,0.154897004365921,0.0645287707448005,101680,0.0,
1973-06-04 00:00:00+00:00,0.154897004365921,0.154897004365921,0.154897004365921,0.0645287707448005,124276,0.0,
1973-06-05 00:00:00+00:00,0.154897004365921,0.1604290008544922,0.154897004365921,0.0668333321809768,33893,0.0,
1973-06-06 00:00:00+00:00,0.1604290008544922,0.1604290008544922,0.1604290008544922,0.0668333321809768,0,0.0,
