date,PAC_Open,PAC_High,PAC_Low,PAC_Close,PAC_Volume,PAC_Dividends,PAC_Stock Splits
2006-02-27 00:00:00+00:00,28.6200008392334,29.32999992370605,28.0,12.009947776794434,3042200,0.0,
2006-02-28 00:00:00+00:00,29.0,29.0,28.0,11.947721481323242,1837800,0.0,
2006-03-01 00:00:00+00:00,29.399999618530277,30.489999771118164,29.149999618530277,12.404056549072266,1604800,0.0,
2006-03-02 00:00:00+00:00,30.0,30.5,29.88999938964844,12.569998741149902,631800,0.0,
2006-03-03 00:00:00+00:00,30.0,30.200000762939453,29.479999542236328,12.30034351348877,726100,0.0,
2006-03-06 00:00:00+00:00,29.850000381469727,30.0,29.0,12.072174072265623,477400,0.0,
2006-03-07 00:00:00+00:00,29.0,29.299999237060547,28.790000915527344,12.051429748535156,495900,0.0,
2006-03-08 00:00:00+00:00,29.5,29.5,28.770000457763672,12.009947776794434,298000,0.0,
2006-03-09 00:00:00+00:00,29.0,29.5,29.0,12.21737289428711,878700,0.0,
2006-03-10 00:00:00+00:00,29.51000022888184,29.549999237060547,29.049999237060547,12.258855819702148,353600,0.0,
2006-03-13 00:00:00+00:00,29.549999237060547,30.899999618530277,29.549999237060547,12.652969360351562,670100,0.0,
2006-03-14 00:00:00+00:00,30.049999237060547,30.700000762939453,30.0,12.735937118530272,343700,0.0,
2006-03-15 00:00:00+00:00,31.0,32.5,31.0,13.33747386932373,759600,0.0,
2006-03-16 00:00:00+00:00,32.099998474121094,32.900001525878906,32.0,13.56148910522461,425300,0.0,
2006-03-17 00:00:00+00:00,32.810001373291016,33.0,32.060001373291016,13.627864837646484,57200,0.0,
2006-03-20 00:00:00+00:00,32.900001525878906,33.20000076293945,32.599998474121094,13.752326011657717,246200,0.0,
2006-03-21 00:00:00+00:00,33.04999923706055,34.0,33.0,14.021973609924316,58500,0.0,
2006-03-22 00:00:00+00:00,33.900001525878906,34.0,33.400001525878906,14.104945182800291,255400,0.0,
2006-03-23 00:00:00+00:00,34.099998474121094,34.150001525878906,33.54999923706055,14.104945182800291,258300,0.0,
2006-03-24 00:00:00+00:00,34.16999816894531,34.16999816894531,32.060001373291016,13.52000617980957,340100,0.0,
2006-03-27 00:00:00+00:00,32.59000015258789,32.59000015258789,30.8700008392334,12.81890869140625,516000,0.0,
2006-03-28 00:00:00+00:00,30.899999618530277,32.400001525878906,30.850000381469727,13.437039375305176,451000,0.0,
2006-03-29 00:00:00+00:00,33.0,33.0,31.549999237060547,13.56563949584961,250000,0.0,
2006-03-30 00:00:00+00:00,32.5,32.79999923706055,31.790000915527344,13.271095275878906,123000,0.0,
2006-03-31 00:00:00+00:00,31.739999771118164,32.25,31.43000030517578,13.254504203796388,107300,0.0,
2006-04-03 00:00:00+00:00,32.099998474121094,32.529998779296875,31.5,13.15079116821289,165400,0.0,
2006-04-04 00:00:00+00:00,31.700000762939453,31.799999237060547,31.100000381469727,13.026330947875977,165900,0.0,
2006-04-05 00:00:00+00:00,31.399999618530277,31.399999618530277,30.75,12.860390663146973,391200,0.0,
2006-04-06 00:00:00+00:00,31.25,31.450000762939453,31.0,12.943360328674316,213100,0.0,
2006-04-07 00:00:00+00:00,31.270000457763672,31.600000381469727,31.209999084472656,12.984848976135254,328900,0.0,
2006-04-10 00:00:00+00:00,31.149999618530277,31.5,31.059999465942383,12.90187644958496,159300,0.0,
2006-04-11 00:00:00+00:00,31.030000686645508,31.100000381469727,29.43000030517578,12.329381942749023,533400,0.0,
2006-04-12 00:00:00+00:00,29.850000381469727,30.1299991607666,29.0,12.233970642089844,567900,0.0,
2006-04-13 00:00:00+00:00,29.649999618530277,29.950000762939453,28.799999237060547,12.175885200500488,336000,0.0,
2006-04-17 00:00:00+00:00,29.36000061035156,29.84000015258789,29.25,12.225666999816896,184000,0.0,
2006-04-18 00:00:00+00:00,29.479999542236328,30.18000030517578,29.479999542236328,12.487024307250977,449800,0.0,
2006-04-19 00:00:00+00:00,30.100000381469727,30.5,30.100000381469727,12.59903621673584,455000,0.0,
2006-04-20 00:00:00+00:00,30.3700008392334,30.649999618530277,30.3700008392334,12.71518898010254,180900,0.0,
2006-04-21 00:00:00+00:00,30.649999618530277,31.049999237060547,30.63999938964844,12.802313804626465,73400,0.0,
2006-04-24 00:00:00+00:00,30.75,31.299999237060547,30.75,12.984848976135254,228100,0.0,
2006-04-25 00:00:00+00:00,31.450000762939453,31.450000762939453,31.040000915527344,12.964106559753418,185500,0.0,
2006-04-26 00:00:00+00:00,31.3700008392334,31.799999237060547,31.3700008392334,13.15493392944336,568700,0.0,
2006-04-27 00:00:00+00:00,31.71999931335449,35.75,31.700000762939453,14.146425247192385,1481800,0.0,
2006-04-28 00:00:00+00:00,34.5,34.5,33.20000076293945,13.80625057220459,180300,0.0,
2006-05-01 00:00:00+00:00,34.0,34.599998474121094,34.0,14.18791675567627,198100,0.0,
2006-05-02 00:00:00+00:00,34.349998474121094,36.7400016784668,34.31999969482422,14.9678373336792,1083000,0.0,
2006-05-03 00:00:00+00:00,35.75,36.25,34.869998931884766,15.206562042236328,688000,1.157,
2006-05-04 00:00:00+00:00,35.75,35.97999954223633,35.33000183105469,15.19370460510254,364700,0.0,
2006-05-05 00:00:00+00:00,35.650001525878906,36.34999847412109,35.599998474121094,15.493721961975098,403900,0.0,
2006-05-08 00:00:00+00:00,36.59999847412109,38.5,36.34999847412109,15.956604957580566,563000,0.0,
2006-05-09 00:00:00+00:00,37.5,38.5,37.31999969482422,16.333772659301758,771200,0.0,
2006-05-10 00:00:00+00:00,38.11000061035156,38.34999847412109,37.79999923706055,16.41520118713379,399100,0.0,
2006-05-11 00:00:00+00:00,39.09999847412109,39.34999847412109,37.36000061035156,16.03375244140625,347400,0.0,
2006-05-12 00:00:00+00:00,37.0,37.0,35.119998931884766,15.26656436920166,390400,0.0,
2006-05-15 00:00:00+00:00,35.59000015258789,36.25,35.400001525878906,15.296565055847168,316100,0.0,
2006-05-16 00:00:00+00:00,36.20000076293945,36.29999923706055,35.59000015258789,15.30085563659668,590900,0.0,
2006-05-17 00:00:00+00:00,35.599998474121094,35.779998779296875,34.06999969482422,14.76511001586914,245600,0.0,
2006-05-18 00:00:00+00:00,34.5,35.0,33.75,14.469383239746094,294700,0.0,
2006-05-19 00:00:00+00:00,33.900001525878906,34.0099983215332,32.599998474121094,14.55081558227539,852900,0.0,
2006-05-22 00:00:00+00:00,33.79999923706055,33.79999923706055,31.6200008392334,14.04078483581543,699000,0.0,
