date,GJP_Open,GJP_High,GJP_Low,GJP_Close,GJP_Volume,GJP_Dividends,GJP_Stock Splits
2007-12-27 00:00:00+00:00,19.200000762939453,19.200000762939453,18.309999465942383,10.06569480895996,2600,0.0,
2007-12-28 00:00:00+00:00,19.0,19.0,19.0,10.365764617919922,4100,0.0,
2007-12-31 00:00:00+00:00,19.25,19.25,19.0,10.365764617919922,4500,0.0,
2008-01-02 00:00:00+00:00,19.5,20.0,19.5,10.911325454711914,2300,0.0,
2008-01-03 00:00:00+00:00,20.25,20.25,20.0,10.911325454711914,3700,0.0,
2008-01-04 00:00:00+00:00,20.25,20.25,20.25,11.04772663116455,200,0.0,
2008-01-07 00:00:00+00:00,20.399999618530277,20.399999618530277,20.399999618530277,11.129552841186523,2800,0.0,
2008-01-08 00:00:00+00:00,20.649999618530277,20.649999618530277,20.649999618530277,11.265938758850098,100,0.0,
2008-01-09 00:00:00+00:00,20.649999618530277,20.649999618530277,20.649999618530277,11.265938758850098,0,0.0,
2008-01-10 00:00:00+00:00,20.649999618530277,20.649999618530277,20.649999618530277,11.265938758850098,0,0.0,
2008-01-11 00:00:00+00:00,20.649999618530277,20.649999618530277,20.649999618530277,11.265938758850098,0,0.0,
2008-01-14 00:00:00+00:00,20.649999618530277,20.649999618530277,20.649999618530277,11.315264701843262,0,0.09,
2008-01-15 00:00:00+00:00,20.309999465942383,20.309999465942383,20.049999237060547,10.98648452758789,400,0.0,
2008-01-16 00:00:00+00:00,20.01000022888184,20.01000022888184,19.76000022888184,10.827582359313965,400,0.0,
2008-01-17 00:00:00+00:00,19.76000022888184,19.76000022888184,19.76000022888184,10.827582359313965,0,0.0,
2008-01-18 00:00:00+00:00,19.51000022888184,19.51000022888184,19.51000022888184,10.690585136413574,100,0.0,
2008-01-22 00:00:00+00:00,19.26000022888184,19.26000022888184,18.51000022888184,10.279630661010742,1700,0.0,
2008-01-23 00:00:00+00:00,19.0,19.21999931335449,19.0,10.531682968139648,500,0.0,
2008-01-24 00:00:00+00:00,19.5,19.5,19.5,10.685110092163086,10800,0.0,
2008-01-25 00:00:00+00:00,19.600000381469727,19.600000381469727,19.600000381469727,10.739904403686523,5000,0.0,
2008-01-28 00:00:00+00:00,19.600000381469727,19.600000381469727,19.600000381469727,10.739904403686523,0,0.0,
2008-01-29 00:00:00+00:00,19.850000381469727,20.350000381469727,19.850000381469727,11.150872230529783,300,0.0,
2008-01-30 00:00:00+00:00,20.350000381469727,20.350000381469727,20.350000381469727,11.150872230529783,0,0.0,
2008-01-31 00:00:00+00:00,20.100000381469727,20.100000381469727,20.100000381469727,11.01388168334961,2000,0.0,
2008-02-01 00:00:00+00:00,20.350000381469727,20.350000381469727,20.350000381469727,11.150872230529783,200,0.0,
2008-02-04 00:00:00+00:00,20.350000381469727,20.350000381469727,20.350000381469727,11.150872230529783,0,0.0,
2008-02-05 00:00:00+00:00,20.350000381469727,20.350000381469727,20.350000381469727,11.150872230529783,0,0.0,
2008-02-06 00:00:00+00:00,20.5,20.5,20.5,11.233059883117676,17300,0.0,
2008-02-07 00:00:00+00:00,20.5,20.75,20.5,11.3700590133667,300,0.0,
2008-02-08 00:00:00+00:00,20.75,20.75,20.75,11.3700590133667,0,0.0,
2008-02-11 00:00:00+00:00,20.75,20.75,20.75,11.3700590133667,0,0.0,
2008-02-12 00:00:00+00:00,20.75,20.75,20.75,11.3700590133667,0,0.0,
2008-02-13 00:00:00+00:00,20.75,20.75,20.75,11.416272163391112,0,0.084,
2008-02-14 00:00:00+00:00,20.75,20.75,20.75,11.416272163391112,0,0.0,
2008-02-15 00:00:00+00:00,20.75,20.75,20.75,11.416272163391112,0,0.0,
2008-02-19 00:00:00+00:00,20.90999984741211,20.90999984741211,20.90999984741211,11.504302024841309,200,0.0,
2008-02-20 00:00:00+00:00,20.90999984741211,20.90999984741211,20.90999984741211,11.504302024841309,0,0.0,
2008-02-21 00:00:00+00:00,20.75,20.75,20.75,11.416272163391112,1000,0.0,
2008-02-22 00:00:00+00:00,20.75,20.75,20.75,11.416272163391112,0,0.0,
2008-02-25 00:00:00+00:00,20.75,20.75,20.75,11.416272163391112,0,0.0,
2008-02-26 00:00:00+00:00,20.75,20.75,20.75,11.416272163391112,0,0.0,
2008-02-27 00:00:00+00:00,20.75,20.75,20.75,11.416272163391112,0,0.0,
