date,VTNR_Open,VTNR_High,VTNR_Low,VTNR_Close,VTNR_Volume,VTNR_Dividends,VTNR_Stock Splits
1993-04-22 00:00:00+00:00,4125.0,4125.0,3975.0,3975.0,124,,
1993-04-23 00:00:00+00:00,3900.0,4125.0,3825.0,3975.0,184,,
1993-04-26 00:00:00+00:00,3975.0,4275.0,3975.0,4200.0,85,,
1993-04-27 00:00:00+00:00,4200.0,4275.0,4050.0,4125.0,45,,
1993-04-28 00:00:00+00:00,4275.0,4275.0,4125.0,4275.0,111,,
1993-04-29 00:00:00+00:00,4275.0,4350.0,4200.0,4350.0,134,,
1993-04-30 00:00:00+00:00,4350.0,4500.0,4200.0,4500.0,200,,
1993-05-03 00:00:00+00:00,4575.0,4875.0,4500.0,4725.0,600,,
1993-05-04 00:00:00+00:00,4725.0,4725.0,4425.0,4425.0,358,,
1993-05-05 00:00:00+00:00,4200.0,4500.0,4200.0,4425.0,241,,
1993-05-06 00:00:00+00:00,4500.0,4575.0,4425.0,4500.0,137,,
1993-05-07 00:00:00+00:00,4500.0,4650.0,4350.0,4350.0,215,,
1993-05-10 00:00:00+00:00,4500.0,4575.0,3825.0,4200.0,125,,
1993-05-11 00:00:00+00:00,4200.0,4200.0,3900.0,3975.0,59,,
1993-05-12 00:00:00+00:00,4125.0,4125.0,3675.0,3825.0,138,,
1993-05-13 00:00:00+00:00,3600.0,3750.0,3450.0,3525.0,170,,
1993-05-14 00:00:00+00:00,3600.0,4050.0,3375.0,3825.0,203,,
1993-05-17 00:00:00+00:00,3975.0,4200.0,3900.0,3975.0,153,,
1993-05-18 00:00:00+00:00,3900.0,4200.0,3900.0,4200.0,136,,
1993-05-19 00:00:00+00:00,4200.0,4425.0,3975.0,4200.0,137,,
1993-05-20 00:00:00+00:00,4425.0,4425.0,4200.0,4275.0,68,,
1993-05-21 00:00:00+00:00,4425.0,4425.0,4125.0,4125.0,162,,
1993-05-24 00:00:00+00:00,4125.0,4350.0,4050.0,4050.0,101,,
1993-05-25 00:00:00+00:00,4050.0,4200.0,3675.0,3750.0,141,,
1993-05-26 00:00:00+00:00,3600.0,4050.0,3525.0,3750.0,110,,
1993-05-27 00:00:00+00:00,3750.0,3825.0,3600.0,3825.0,48,,
1993-05-28 00:00:00+00:00,3825.0,3825.0,3600.0,3825.0,27,,
1993-06-01 00:00:00+00:00,3825.0,3825.0,3675.0,3675.0,12,,
1993-06-02 00:00:00+00:00,3825.0,3825.0,3675.0,3825.0,26,,
1993-06-03 00:00:00+00:00,3825.0,3825.0,3600.0,3600.0,61,,
1993-06-04 00:00:00+00:00,3825.0,3825.0,3600.0,3825.0,5,,
1993-06-07 00:00:00+00:00,3825.0,3825.0,3600.0,3825.0,36,,
1993-06-08 00:00:00+00:00,3825.0,3825.0,3675.0,3825.0,53,,
1993-06-09 00:00:00+00:00,3675.0,3900.0,3675.0,3825.0,96,,
1993-06-10 00:00:00+00:00,3750.0,4200.0,3750.0,4125.0,134,,
1993-06-11 00:00:00+00:00,4050.0,4275.0,3825.0,4125.0,95,,
1993-06-14 00:00:00+00:00,4200.0,4275.0,3900.0,4125.0,167,,
1993-06-15 00:00:00+00:00,4125.0,4125.0,3525.0,3750.0,121,,
1993-06-16 00:00:00+00:00,3750.0,3750.0,3375.0,3675.0,79,,
1993-06-17 00:00:00+00:00,3450.0,3675.0,3375.0,3375.0,73,,
1993-06-18 00:00:00+00:00,3600.0,3600.0,3375.0,3450.0,33,,
1993-06-21 00:00:00+00:00,3525.0,3525.0,3375.0,3525.0,77,,
1993-06-22 00:00:00+00:00,3375.0,3525.0,3300.0,3300.0,115,,
1993-06-23 00:00:00+00:00,3525.0,3525.0,3225.0,3375.0,36,,
1993-06-24 00:00:00+00:00,3450.0,3450.0,3225.0,3450.0,90,,
1993-06-25 00:00:00+00:00,3300.0,3450.0,3300.0,3450.0,16,,
1993-06-28 00:00:00+00:00,3300.0,3450.0,3300.0,3450.0,63,,
1993-06-29 00:00:00+00:00,3300.0,3450.0,3300.0,3450.0,13,,
1993-06-30 00:00:00+00:00,3450.0,3600.0,3300.0,3600.0,145,,
1993-07-01 00:00:00+00:00,3600.0,3600.0,3375.0,3450.0,38,,
1993-07-02 00:00:00+00:00,3375.0,3525.0,3300.0,3525.0,60,,
1993-07-06 00:00:00+00:00,3525.0,3525.0,3300.0,3525.0,52,,
1993-07-07 00:00:00+00:00,3525.0,3525.0,3225.0,3450.0,27,,
1993-07-08 00:00:00+00:00,3450.0,3450.0,3225.0,3450.0,24,,
1993-07-09 00:00:00+00:00,3450.0,3450.0,3225.0,3375.0,138,,
1993-07-12 00:00:00+00:00,3375.0,3375.0,3225.0,3375.0,21,,
1993-07-13 00:00:00+00:00,3225.0,3450.0,3225.0,3450.0,26,,
1993-07-14 00:00:00+00:00,3450.0,3525.0,3225.0,3225.0,56,,
1993-07-15 00:00:00+00:00,3300.0,3375.0,3075.0,3225.0,122,,
1993-07-16 00:00:00+00:00,3150.0,3150.0,2550.0,2850.0,248,,
1993-07-19 00:00:00+00:00,2925.0,2925.0,2625.0,2700.0,92,,
1993-07-20 00:00:00+00:00,2925.0,2925.0,2700.0,2925.0,70,,
1993-07-21 00:00:00+00:00,2925.0,2925.0,2475.0,2625.0,48,,
1993-07-22 00:00:00+00:00,2700.0,2775.0,2475.0,2775.0,234,,
1993-07-23 00:00:00+00:00,2775.0,2775.0,2550.0,2700.0,79,,
1993-07-26 00:00:00+00:00,2775.0,2775.0,2550.0,2550.0,56,,
1993-07-27 00:00:00+00:00,2550.0,2700.0,2175.0,2400.0,106,,
1993-07-28 00:00:00+00:00,2325.0,2325.0,1800.0,2025.0,155,,
1993-07-29 00:00:00+00:00,2025.0,2475.0,1950.0,2325.0,293,,
1993-07-30 00:00:00+00:00,2550.0,2625.0,2175.0,2400.0,265,,
1993-08-02 00:00:00+00:00,2325.0,2475.0,2100.0,2475.0,20,,
1993-08-03 00:00:00+00:00,2550.0,2550.0,2325.0,2400.0,214,,
1993-08-04 00:00:00+00:00,2475.0,2550.0,2400.0,2475.0,149,,
1993-08-05 00:00:00+00:00,2550.0,2550.0,2400.0,2475.0,167,,
1993-08-06 00:00:00+00:00,2550.0,2550.0,2400.0,2550.0,105,,
1993-08-09 00:00:00+00:00,2550.0,2550.0,2400.0,2400.0,67,,
1993-08-10 00:00:00+00:00,2400.0,2550.0,2400.0,2550.0,55,,
1993-08-11 00:00:00+00:00,2400.0,2550.0,2250.0,2550.0,169,,
1993-08-12 00:00:00+00:00,2550.0,2625.0,2475.0,2587.800048828125,76,,
1993-08-13 00:00:00+00:00,2625.0,2625.0,2550.0,2550.0,110,,
1993-08-16 00:00:00+00:00,2550.0,2625.0,2250.0,2250.0,76,,
1993-08-17 00:00:00+00:00,2475.0,2475.0,2325.0,2437.800048828125,21,,
1993-08-18 00:00:00+00:00,2400.0,2550.0,2325.0,2400.0,77,,
1993-08-19 00:00:00+00:00,2400.0,2625.0,2400.0,2475.0,16,,
1993-08-20 00:00:00+00:00,2475.0,2625.0,2325.0,2325.0,113,,
1993-08-23 00:00:00+00:00,2550.0,2550.0,2325.0,2475.0,110,,
1993-08-24 00:00:00+00:00,2400.0,2550.0,2400.0,2400.0,53,,
1993-08-25 00:00:00+00:00,2400.0,2512.800048828125,2362.800048828125,2362.800048828125,157,,
1993-08-26 00:00:00+00:00,2362.800048828125,2475.0,2362.800048828125,2400.0,162,,
1993-08-27 00:00:00+00:00,2475.0,2475.0,2025.0,2250.0,131,,
1993-08-30 00:00:00+00:00,2325.0,2418.60009765625,2175.0,2325.0,118,,
1993-08-31 00:00:00+00:00,2400.0,2400.0,2175.0,2325.0,139,,
1993-09-01 00:00:00+00:00,2325.0,2325.0,2175.0,2325.0,148,,
1993-09-02 00:00:00+00:00,2325.0,2325.0,2175.0,2325.0,157,,
1993-09-03 00:00:00+00:00,2325.0,2400.0,2175.0,2250.0,72,,
1993-09-07 00:00:00+00:00,2400.0,2400.0,2250.0,2325.0,76,,
1993-09-08 00:00:00+00:00,2400.0,2400.0,2250.0,2250.0,36,,
1993-09-09 00:00:00+00:00,2400.0,2475.0,2325.0,2437.800048828125,169,,
1993-09-10 00:00:00+00:00,2475.0,2475.0,2400.0,2400.0,124,,
1993-09-13 00:00:00+00:00,2475.0,2475.0,2325.0,2475.0,67,,
1993-09-14 00:00:00+00:00,2475.0,2475.0,2325.0,2325.0,113,,
1993-09-15 00:00:00+00:00,2325.0,2400.0,2175.0,2325.0,34,,
1993-09-16 00:00:00+00:00,2325.0,2325.0,2175.0,2325.0,8,,
1993-09-17 00:00:00+00:00,2250.0,2250.0,2100.0,2250.0,23,,
1993-09-20 00:00:00+00:00,2175.0,2250.0,2025.0,2250.0,124,,
1993-09-21 00:00:00+00:00,2250.0,2400.0,2100.0,2212.800048828125,90,,
1993-09-22 00:00:00+00:00,2250.0,2325.0,2175.0,2325.0,31,,
1993-09-23 00:00:00+00:00,2325.0,2325.0,2175.0,2175.0,40,,
1993-09-24 00:00:00+00:00,2175.0,2325.0,2175.0,2175.0,7,,
1993-09-27 00:00:00+00:00,2175.0,2325.0,2175.0,2175.0,55,,
1993-09-28 00:00:00+00:00,2250.0,2250.0,1950.0,2025.0,74,,
1993-09-29 00:00:00+00:00,1987.800048828125,2100.0,1650.0,1800.0,151,,
1993-09-30 00:00:00+00:00,1725.0,1950.0,1500.0,1875.0,467,,
1993-10-01 00:00:00+00:00,2025.0,2025.0,1800.0,1800.0,175,,
1993-10-04 00:00:00+00:00,1950.0,1950.0,1725.0,1725.0,153,,
1993-10-05 00:00:00+00:00,1650.0,1800.0,1575.0,1725.0,116,,
1993-10-06 00:00:00+00:00,1725.0,1725.0,1275.0,1462.800048828125,349,,
1993-10-07 00:00:00+00:00,1575.0,1575.0,1275.0,1425.0,272,,
1993-10-08 00:00:00+00:00,1425.0,1725.0,1350.0,1425.0,1532,,
1993-10-11 00:00:00+00:00,1425.0,1575.0,1350.0,1575.0,266,,
1993-10-12 00:00:00+00:00,1575.0,1575.0,1350.0,1425.0,346,,
1993-10-13 00:00:00+00:00,1500.0,1500.0,1275.0,1500.0,194,,
1993-10-14 00:00:00+00:00,1350.0,1950.0,1350.0,1950.0,758,,
1993-10-15 00:00:00+00:00,1950.0,2550.0,1950.0,2475.0,2344,,
1993-10-18 00:00:00+00:00,2550.0,3000.0,2475.0,2925.0,2103,,
1993-10-19 00:00:00+00:00,2925.0,3000.0,2550.0,2625.0,911,,
1993-10-20 00:00:00+00:00,2550.0,2925.0,2550.0,2700.0,691,,
1993-10-21 00:00:00+00:00,2850.0,2925.0,2700.0,2850.0,327,,
1993-10-22 00:00:00+00:00,2850.0,3300.0,2775.0,3075.0,1423,,
1993-10-25 00:00:00+00:00,3300.0,3393.60009765625,2775.0,3300.0,1701,,
1993-10-26 00:00:00+00:00,3300.0,3375.0,2925.0,3000.0,603,,
1993-10-27 00:00:00+00:00,3225.0,3225.0,2775.0,2850.0,510,,
1993-10-28 00:00:00+00:00,2775.0,2850.0,2475.0,2625.0,1507,,
1993-10-29 00:00:00+00:00,2625.0,2700.0,2250.0,2475.0,1317,,
1993-11-01 00:00:00+00:00,2475.0,2550.0,2175.0,2250.0,711,,
1993-11-02 00:00:00+00:00,2250.0,2625.0,2250.0,2475.0,1528,,
1993-11-03 00:00:00+00:00,2475.0,2550.0,2325.0,2400.0,1076,,
1993-11-04 00:00:00+00:00,2475.0,2475.0,2175.0,2212.800048828125,1169,,
1993-11-05 00:00:00+00:00,2250.0,2325.0,2100.0,2137.800048828125,786,,
1993-11-08 00:00:00+00:00,2175.0,2175.0,1912.800048828125,2025.0,705,,
1993-11-09 00:00:00+00:00,2062.800048828125,2062.800048828125,1987.800048828125,2025.0,851,,
1993-11-10 00:00:00+00:00,2025.0,2700.0,2025.0,2475.0,1702,,
1993-11-11 00:00:00+00:00,2662.800048828125,2925.0,2587.800048828125,2812.800048828125,2208,,
1993-11-12 00:00:00+00:00,2850.0,3225.0,2775.0,2775.0,2553,,
1993-11-15 00:00:00+00:00,2962.800048828125,3018.60009765625,2812.800048828125,2925.0,1061,,
1993-11-16 00:00:00+00:00,3000.0,3000.0,2700.0,2812.800048828125,648,,
1993-11-17 00:00:00+00:00,2775.0,2850.0,2437.800048828125,2550.0,1293,,
1993-11-18 00:00:00+00:00,2587.800048828125,2625.0,2400.0,2625.0,967,,
1993-11-19 00:00:00+00:00,2475.0,2625.0,2250.0,2512.800048828125,669,,
1993-11-22 00:00:00+00:00,2475.0,2812.800048828125,2362.800048828125,2775.0,659,,
1993-11-23 00:00:00+00:00,2812.800048828125,2812.800048828125,2625.0,2700.0,264,,
1993-11-24 00:00:00+00:00,2700.0,2700.0,2625.0,2700.0,194,,
1993-11-26 00:00:00+00:00,2625.0,2662.800048828125,2625.0,2662.800048828125,58,,
1993-11-29 00:00:00+00:00,2662.800048828125,2775.0,2625.0,2737.800048828125,337,,
1993-11-30 00:00:00+00:00,2700.0,2850.0,2662.800048828125,2737.800048828125,284,,
1993-12-01 00:00:00+00:00,2812.800048828125,2850.0,2737.800048828125,2812.800048828125,431,,
1993-12-02 00:00:00+00:00,2850.0,3187.800048828125,2812.800048828125,2925.0,1393,,
1993-12-03 00:00:00+00:00,3037.800048828125,3037.800048828125,2812.800048828125,2925.0,396,,
1993-12-06 00:00:00+00:00,2925.0,2925.0,2775.0,2925.0,171,,
1993-12-07 00:00:00+00:00,3000.0,3000.0,2775.0,2812.800048828125,295,,
1993-12-08 00:00:00+00:00,2775.0,2887.800048828125,2737.800048828125,2737.800048828125,172,,
1993-12-09 00:00:00+00:00,2812.800048828125,2812.800048828125,2625.0,2625.0,475,,
1993-12-10 00:00:00+00:00,2700.0,2737.800048828125,2400.0,2587.800048828125,498,,
1993-12-13 00:00:00+00:00,2550.0,2662.800048828125,2550.0,2662.800048828125,291,,
1993-12-14 00:00:00+00:00,2625.0,2737.800048828125,2550.0,2700.0,215,,
1993-12-15 00:00:00+00:00,2475.0,2625.0,2475.0,2625.0,111,,
1993-12-16 00:00:00+00:00,2625.0,2662.800048828125,2400.0,2475.0,353,,
1993-12-17 00:00:00+00:00,2400.0,2550.0,2325.0,2400.0,278,,
1993-12-20 00:00:00+00:00,2475.0,2475.0,2325.0,2437.800048828125,146,,
1993-12-21 00:00:00+00:00,2475.0,2512.800048828125,2325.0,2325.0,474,,
1993-12-22 00:00:00+00:00,2325.0,2400.0,2175.0,2250.0,629,,
1993-12-23 00:00:00+00:00,2325.0,2325.0,2100.0,2175.0,451,,
1993-12-27 00:00:00+00:00,2175.0,2175.0,2100.0,2100.0,201,,
1993-12-28 00:00:00+00:00,2175.0,2175.0,2062.800048828125,2118.60009765625,256,,
1993-12-29 00:00:00+00:00,2137.800048828125,2325.0,2100.0,2287.800048828125,438,,
1993-12-30 00:00:00+00:00,2325.0,2625.0,2250.0,2625.0,1015,,
1993-12-31 00:00:00+00:00,2700.0,2737.800048828125,2550.0,2662.800048828125,470,,
1994-01-03 00:00:00+00:00,2662.800048828125,2662.800048828125,2400.0,2475.0,147,,
1994-01-04 00:00:00+00:00,2512.800048828125,2512.800048828125,2325.0,2475.0,150,,
1994-01-05 00:00:00+00:00,2400.0,2475.0,2400.0,2475.0,175,,
1994-01-06 00:00:00+00:00,2475.0,2700.0,2437.800048828125,2587.800048828125,261,,
1994-01-07 00:00:00+00:00,2587.800048828125,2662.800048828125,2475.0,2587.800048828125,241,,
1994-01-10 00:00:00+00:00,2662.800048828125,2662.800048828125,2437.800048828125,2512.800048828125,155,,
1994-01-11 00:00:00+00:00,2475.0,2587.800048828125,2437.800048828125,2550.0,272,,
1994-01-12 00:00:00+00:00,2475.0,2625.0,2475.0,2550.0,153,,
1994-01-13 00:00:00+00:00,2625.0,2625.0,2437.800048828125,2512.800048828125,222,,
1994-01-14 00:00:00+00:00,2512.800048828125,2587.800048828125,2400.0,2512.800048828125,223,,
1994-01-17 00:00:00+00:00,2475.0,2662.800048828125,2437.800048828125,2662.800048828125,249,,
1994-01-18 00:00:00+00:00,2587.800048828125,2812.800048828125,2587.800048828125,2737.800048828125,366,,
1994-01-19 00:00:00+00:00,2662.800048828125,2775.0,2550.0,2625.0,418,,
1994-01-20 00:00:00+00:00,2550.0,2662.800048828125,2475.0,2587.800048828125,77,,
1994-01-21 00:00:00+00:00,2587.800048828125,2587.800048828125,2475.0,2587.800048828125,192,,
1994-01-24 00:00:00+00:00,2587.800048828125,2625.0,2512.800048828125,2587.800048828125,238,,
1994-01-25 00:00:00+00:00,2662.800048828125,2662.800048828125,2475.0,2475.0,138,,
1994-01-26 00:00:00+00:00,2475.0,2550.0,2400.0,2418.60009765625,253,,
1994-01-27 00:00:00+00:00,2512.800048828125,2512.800048828125,2400.0,2475.0,134,,
1994-01-28 00:00:00+00:00,2475.0,2475.0,2287.800048828125,2475.0,422,,
1994-01-31 00:00:00+00:00,2475.0,2625.0,2400.0,2587.800048828125,175,,
1994-02-01 00:00:00+00:00,2512.800048828125,2625.0,2475.0,2475.0,329,,
1994-02-02 00:00:00+00:00,2550.0,2662.800048828125,2475.0,2512.800048828125,163,,
1994-02-03 00:00:00+00:00,2512.800048828125,2625.0,2512.800048828125,2550.0,155,,
1994-02-04 00:00:00+00:00,2550.0,2625.0,2512.800048828125,2512.800048828125,214,,
1994-02-07 00:00:00+00:00,2475.0,2775.0,2475.0,2737.800048828125,315,,
