date,MNSB_Open,MNSB_High,MNSB_Low,MNSB_Close,MNSB_Volume,MNSB_Dividends,MNSB_Stock Splits
2005-09-06 00:00:00+00:00,11.904762268066406,11.904762268066406,11.904762268066406,11.449707984924316,210,0.0,
2005-09-07 00:00:00+00:00,11.904762268066406,11.904762268066406,11.904762268066406,11.449707984924316,0,0.0,
2005-09-08 00:00:00+00:00,11.428570747375488,11.428570747375488,11.428570747375488,10.991718292236328,420,0.0,
2005-09-09 00:00:00+00:00,11.428570747375488,11.428570747375488,11.428570747375488,10.991718292236328,0,0.0,
2005-09-12 00:00:00+00:00,11.428570747375488,11.428570747375488,11.428570747375488,10.991718292236328,0,0.0,
2005-09-13 00:00:00+00:00,11.428570747375488,11.428570747375488,11.428570747375488,10.991718292236328,0,0.0,
2005-09-14 00:00:00+00:00,11.428570747375488,11.428570747375488,11.428570747375488,10.991718292236328,0,0.0,
2005-09-15 00:00:00+00:00,11.428570747375488,11.428570747375488,11.428570747375488,10.991718292236328,0,0.0,
2005-09-16 00:00:00+00:00,11.428570747375488,11.428570747375488,11.428570747375488,10.991718292236328,0,0.0,
2005-09-19 00:00:00+00:00,11.428570747375488,11.428570747375488,11.428570747375488,10.991718292236328,0,0.0,
2005-09-20 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,1050,0.0,
2005-09-21 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,1050,0.0,
2005-09-22 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,0,0.0,
2005-09-23 00:00:00+00:00,10.476189613342283,10.523810386657717,10.476189613342283,10.121541976928713,63420,0.0,
2005-09-26 00:00:00+00:00,10.523810386657717,10.523810386657717,10.523810386657717,10.121541976928713,0,0.0,
2005-09-27 00:00:00+00:00,10.523810386657717,10.523810386657717,10.523810386657717,10.121541976928713,0,0.0,
2005-09-28 00:00:00+00:00,10.523810386657717,10.523810386657717,10.523810386657717,10.121541976928713,0,0.0,
2005-09-29 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,1155,0.0,
2005-09-30 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,0,0.0,
2005-10-03 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,0,0.0,
2005-10-04 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,0,0.0,
2005-10-05 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,525,0.0,
2005-10-06 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,0,0.0,
2005-10-07 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,0,0.0,
2005-10-10 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,0,0.0,
2005-10-11 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,0,0.0,
2005-10-12 00:00:00+00:00,10.476189613342283,10.476189613342283,10.476189613342283,10.07574462890625,0,0.0,
