date,BEP_Open,BEP_High,BEP_Low,BEP_Close,BEP_Volume,BEP_Dividends,BEP_Stock Splits
2005-12-20 00:00:00+00:00,8.270716667175293,8.270716667175293,8.270716667175293,4.6061320304870605,188,0.0,
2005-12-21 00:00:00+00:00,8.339995384216309,8.377298355102539,8.265387535095215,4.644715309143066,9383,0.0,
2005-12-22 00:00:00+00:00,8.260059356689453,8.350652694702148,8.260059356689453,4.600196838378906,563,0.0,
2005-12-23 00:00:00+00:00,8.313348770141602,8.313348770141602,8.292033195495605,4.629874229431152,1314,0.0,
2005-12-27 00:00:00+00:00,8.313348770141602,8.313348770141602,8.313348770141602,4.629874229431152,1314,0.0,
2005-12-28 00:00:00+00:00,8.238741874694824,8.238741874694824,8.238741874694824,4.588324069976807,1689,0.0,
2005-12-29 00:00:00+00:00,8.244071006774902,8.276045799255371,8.244071006774902,4.591292858123779,1501,0.0,
2005-12-30 00:00:00+00:00,8.270716667175293,8.286704063415527,8.270716667175293,4.6061320304870605,1689,0.0,
2006-01-03 00:00:00+00:00,8.393284797668457,8.51052474975586,8.366640090942383,4.6743927001953125,25896,0.0,
2006-01-04 00:00:00+00:00,8.377298355102539,8.451905250549316,8.377298355102539,4.66549015045166,4691,0.0,
2006-01-05 00:00:00+00:00,8.361310958862305,8.398613929748535,8.361310958862305,4.656585216522217,1689,0.0,
2006-01-06 00:00:00+00:00,8.371969223022461,8.435917854309082,8.313348770141602,4.662522792816162,13886,0.0,
2006-01-09 00:00:00+00:00,8.435917854309082,8.457234382629395,8.435917854309082,4.6981353759765625,2627,0.0,
2006-01-10 00:00:00+00:00,8.435917854309082,8.435917854309082,8.435917854309082,4.6981353759765625,2439,0.0,
2006-01-11 00:00:00+00:00,8.425259590148926,8.425259590148926,8.425259590148926,4.692200183868408,751,0.0,
2006-01-12 00:00:00+00:00,8.425259590148926,8.425259590148926,8.425259590148926,4.692200183868408,563,0.0,
2006-01-13 00:00:00+00:00,8.494538307189941,8.494538307189941,8.494538307189941,4.730783462524414,563,0.0,
2006-01-17 00:00:00+00:00,8.569145202636719,8.638422966003418,8.553156852722168,4.772333145141602,7694,0.0,
2006-01-18 00:00:00+00:00,8.569145202636719,8.569145202636719,8.569145202636719,4.772333145141602,7694,0.0,
2006-01-19 00:00:00+00:00,8.750332832336426,8.750332832336426,8.713029861450195,4.873240470886231,751,0.0,
2006-01-20 00:00:00+00:00,8.76632022857666,8.76632022857666,8.76632022857666,4.882143974304199,375,0.0,
2006-01-23 00:00:00+00:00,8.76632022857666,8.76632022857666,8.76632022857666,4.882143974304199,0,0.0,
2006-01-24 00:00:00+00:00,8.819610595703125,8.819610595703125,8.79296588897705,4.911822319030762,2815,0.0,
2006-01-25 00:00:00+00:00,8.86224365234375,8.86224365234375,8.840927124023438,4.935564994812012,938,0.0,
2006-01-26 00:00:00+00:00,8.867572784423828,8.867572784423828,8.867572784423828,4.938534259796143,1126,0.0,
2006-01-27 00:00:00+00:00,8.920863151550293,8.926192283630371,8.840927124023438,4.968210220336914,14261,0.0,
2006-01-30 00:00:00+00:00,8.974154472351074,8.99547004699707,8.89954662322998,4.997889518737793,3002,0.0,
2006-01-31 00:00:00+00:00,8.984811782836914,8.984811782836914,8.95816707611084,5.003825664520264,3753,0.0,
2006-02-01 00:00:00+00:00,8.95816707611084,8.984811782836914,8.867572784423828,4.988986968994141,5442,0.0,
2006-02-02 00:00:00+00:00,8.83559799194336,8.83559799194336,8.83559799194336,4.920726299285889,1126,0.0,
2006-02-03 00:00:00+00:00,8.787636756896973,8.856913566589355,8.787636756896973,4.894015789031982,3753,0.0,
2006-02-06 00:00:00+00:00,8.734346389770508,8.734346389770508,8.734346389770508,4.864336490631104,188,0.0,
2006-02-07 00:00:00+00:00,8.707700729370117,8.72901725769043,8.643752098083496,4.849497318267822,1501,0.0,
2006-02-08 00:00:00+00:00,8.787636756896973,8.787636756896973,8.617106437683105,4.894015789031982,4316,0.0,
2006-02-09 00:00:00+00:00,8.867572784423828,8.920863151550293,8.755661964416504,4.938534259796143,11259,0.0,
2006-02-10 00:00:00+00:00,8.760991096496582,8.760991096496582,8.760991096496582,4.879176139831543,188,0.0,
2006-02-13 00:00:00+00:00,8.617106437683105,8.622434616088867,8.617106437683105,4.799043655395508,4504,0.0,
2006-02-14 00:00:00+00:00,8.371969223022461,8.483880043029785,8.371969223022461,4.662522792816162,2252,0.0,
2006-02-15 00:00:00+00:00,8.53717041015625,8.53717041015625,8.53717041015625,4.754524230957031,751,0.0,
2006-02-16 00:00:00+00:00,8.611777305603027,8.611777305603027,8.611777305603027,4.796075344085693,751,0.0,
2006-02-17 00:00:00+00:00,8.617106437683105,8.675725936889648,8.60644817352295,4.799043655395508,2252,0.0,
2006-02-21 00:00:00+00:00,8.659738540649414,8.659738540649414,8.63309383392334,4.822787284851074,563,0.0,
2006-02-22 00:00:00+00:00,8.686384201049805,8.686384201049805,8.622434616088867,4.8376240730285645,4879,0.0,
2006-02-23 00:00:00+00:00,8.430588722229004,8.489209175109863,8.430588722229004,4.6951680183410645,1689,0.0,
2006-02-24 00:00:00+00:00,8.643752098083496,8.643752098083496,8.430588722229004,4.8138837814331055,7506,0.0,
2006-02-27 00:00:00+00:00,8.681055068969727,8.771649360656738,8.681055068969727,4.834658622741699,2252,0.0,
2006-02-28 00:00:00+00:00,8.771649360656738,8.856913566589355,8.649081230163574,4.885110855102539,5442,0.0,
2006-03-01 00:00:00+00:00,8.76632022857666,8.840927124023438,8.76632022857666,4.882143974304199,2627,0.0,
2006-03-02 00:00:00+00:00,8.7769775390625,8.7769775390625,8.7769775390625,4.888079643249512,1314,0.0,
2006-03-03 00:00:00+00:00,8.883560180664062,8.883560180664062,8.86224365234375,4.947435855865479,938,0.0,
2006-03-06 00:00:00+00:00,8.675725936889648,8.883560180664062,8.659738540649414,4.831689834594727,10884,0.0,
2006-03-07 00:00:00+00:00,8.526512145996094,8.579803466796875,8.49986743927002,4.748589038848877,2815,0.0,
2006-03-08 00:00:00+00:00,8.51052474975586,8.521183013916016,8.44124698638916,4.739686012268066,4879,0.0,
2006-03-09 00:00:00+00:00,8.54782772064209,8.569145202636719,8.446576118469238,4.760460376739502,5254,0.0,
2006-03-10 00:00:00+00:00,8.398613929748535,8.419931411743164,8.398613929748535,4.677359104156494,1501,0.0,
2006-03-13 00:00:00+00:00,8.31867790222168,8.339995384216309,8.28137493133545,4.632842540740967,12948,0.0,
2006-03-14 00:00:00+00:00,8.329337120056152,8.414602279663086,8.292033195495605,4.638777732849121,6943,0.0,
2006-03-15 00:00:00+00:00,8.33466625213623,8.435917854309082,8.33466625213623,4.64174747467041,3753,0.0,
2006-03-16 00:00:00+00:00,8.366640090942383,8.3826265335083,8.366640090942383,4.6595540046691895,3190,0.0,
2006-03-17 00:00:00+00:00,8.49986743927002,8.49986743927002,8.467891693115234,4.733750820159912,9383,0.0,
2006-03-20 00:00:00+00:00,8.494538307189941,8.494538307189941,8.270716667175293,4.730783462524414,2627,0.0,
2006-03-21 00:00:00+00:00,8.505195617675781,8.505195617675781,8.34532356262207,4.736717700958252,2627,0.0,
2006-03-22 00:00:00+00:00,8.313348770141602,8.47854995727539,8.313348770141602,4.629874229431152,5630,0.0,
2006-03-23 00:00:00+00:00,8.339995384216309,8.339995384216309,8.339995384216309,4.644715309143066,751,0.0,
2006-03-24 00:00:00+00:00,8.425259590148926,8.425259590148926,8.425259590148926,4.692200183868408,751,0.0,
2006-03-27 00:00:00+00:00,8.409273147583008,8.467891693115234,8.3826265335083,4.683296203613281,8632,0.0,
2006-03-28 00:00:00+00:00,8.409273147583008,8.430588722229004,8.409273147583008,4.683296203613281,4879,0.0,
2006-03-29 00:00:00+00:00,8.446576118469238,8.457234382629395,8.44124698638916,4.70407247543335,8632,0.0,
2006-03-30 00:00:00+00:00,8.590460777282715,8.611777305603027,8.542498588562012,4.784204959869385,9758,0.0,
2006-03-31 00:00:00+00:00,8.574474334716797,8.574474334716797,8.553156852722168,4.7753005027771,3753,0.0,
2006-04-03 00:00:00+00:00,8.473220825195312,8.553156852722168,8.473220825195312,4.718909740447998,13323,0.0,
2006-04-04 00:00:00+00:00,8.494538307189941,8.595789909362793,8.457234382629395,4.730783462524414,3002,0.0,
2006-04-05 00:00:00+00:00,8.494538307189941,8.494538307189941,8.494538307189941,4.730783462524414,0,0.0,
2006-04-06 00:00:00+00:00,8.627763748168945,8.627763748168945,8.60644817352295,4.804980278015137,3190,0.0,
2006-04-07 00:00:00+00:00,8.654410362243652,8.686384201049805,8.643752098083496,4.819819450378418,11259,0.0,
2006-04-10 00:00:00+00:00,8.47854995727539,8.553156852722168,8.47854995727539,4.721879005432129,24019,0.0,
2006-04-11 00:00:00+00:00,8.53717041015625,8.574474334716797,8.515853881835938,4.754524230957031,15200,0.0,
2006-04-12 00:00:00+00:00,8.521183013916016,8.521183013916016,8.3826265335083,4.745621204376221,18014,0.0,
2006-04-13 00:00:00+00:00,8.457234382629395,8.515853881835938,8.457234382629395,4.710007667541504,3190,0.0,
2006-04-17 00:00:00+00:00,8.3826265335083,8.446576118469238,8.339995384216309,4.668457508087158,11822,0.0,
2006-04-18 00:00:00+00:00,8.457234382629395,8.457234382629395,8.34532356262207,4.710007667541504,3565,0.0,
2006-04-19 00:00:00+00:00,8.451905250549316,8.473220825195312,8.425259590148926,4.707040786743164,3378,0.0,
2006-04-20 00:00:00+00:00,8.51052474975586,8.515853881835938,8.44124698638916,4.739686012268066,5630,0.0,
2006-04-21 00:00:00+00:00,8.409273147583008,8.409273147583008,8.409273147583008,4.683296203613281,1877,0.0,
2006-04-24 00:00:00+00:00,8.451905250549316,8.473220825195312,8.451905250549316,4.707040786743164,1126,0.0,
2006-04-25 00:00:00+00:00,8.579803466796875,8.579803466796875,8.553156852722168,4.778268814086914,3190,0.0,
2006-04-26 00:00:00+00:00,8.579803466796875,8.579803466796875,8.579803466796875,4.778268814086914,3190,0.0,
2006-04-27 00:00:00+00:00,8.483880043029785,8.569145202636719,8.473220825195312,4.724846839904785,3002,0.0,
2006-04-28 00:00:00+00:00,8.483880043029785,8.483880043029785,8.483880043029785,4.724846839904785,0,0.0,
2006-05-01 00:00:00+00:00,8.483880043029785,8.483880043029785,8.483880043029785,4.724846839904785,1126,0.0,
2006-05-02 00:00:00+00:00,8.40394401550293,8.54782772064209,8.40394401550293,4.680328369140625,6755,0.0,
2006-05-03 00:00:00+00:00,8.40394401550293,8.40394401550293,8.40394401550293,4.680328369140625,0,0.0,
2006-05-04 00:00:00+00:00,8.515853881835938,8.585131645202637,8.515853881835938,4.742653846740723,6755,0.0,
2006-05-05 00:00:00+00:00,8.409273147583008,8.483880043029785,8.409273147583008,4.683296203613281,1314,0.0,
2006-05-08 00:00:00+00:00,8.430588722229004,8.430588722229004,8.40394401550293,4.6951680183410645,1689,0.0,
2006-05-09 00:00:00+00:00,8.430588722229004,8.430588722229004,8.430588722229004,4.6951680183410645,0,0.0,
2006-05-10 00:00:00+00:00,8.44124698638916,8.526512145996094,8.419931411743164,4.701103210449219,5442,0.0,
2006-05-11 00:00:00+00:00,8.409273147583008,8.489209175109863,8.409273147583008,4.683296203613281,7881,0.0,
2006-05-12 00:00:00+00:00,8.33466625213623,8.33466625213623,8.33466625213623,4.64174747467041,3753,0.0,
2006-05-15 00:00:00+00:00,8.371969223022461,8.430588722229004,8.371969223022461,4.662522792816162,2252,0.0,
2006-05-16 00:00:00+00:00,8.371969223022461,8.371969223022461,8.371969223022461,4.662522792816162,0,0.0,
2006-05-17 00:00:00+00:00,8.33466625213623,8.33466625213623,8.33466625213623,4.64174747467041,563,0.0,
2006-05-18 00:00:00+00:00,8.329337120056152,8.419931411743164,8.329337120056152,4.638777732849121,563,0.0,
2006-05-19 00:00:00+00:00,8.3826265335083,8.393284797668457,8.297362327575684,4.668457508087158,7318,0.0,
2006-05-22 00:00:00+00:00,8.3826265335083,8.3826265335083,8.3826265335083,4.668457508087158,0,0.0,
2006-05-23 00:00:00+00:00,8.569145202636719,8.569145202636719,8.569145202636719,4.772333145141602,1314,0.0,
2006-05-24 00:00:00+00:00,8.430588722229004,8.505195617675781,8.21209716796875,4.6951680183410645,17827,0.0,
2006-05-25 00:00:00+00:00,8.643752098083496,8.643752098083496,8.569145202636719,4.8138837814331055,2627,0.0,
2006-05-26 00:00:00+00:00,8.643752098083496,8.643752098083496,8.643752098083496,4.8138837814331055,0,0.0,
2006-05-30 00:00:00+00:00,8.686384201049805,8.686384201049805,8.659738540649414,4.8376240730285645,3002,0.0,
2006-05-31 00:00:00+00:00,8.819610595703125,8.819610595703125,8.723688125610352,4.911822319030762,5067,0.0,
2006-06-01 00:00:00+00:00,8.808953285217285,8.808953285217285,8.723688125610352,4.905886173248291,1126,0.0,
2006-06-02 00:00:00+00:00,8.88888931274414,8.88888931274414,8.771649360656738,4.950404644012451,1877,0.0,
2006-06-05 00:00:00+00:00,8.72901725769043,8.926192283630371,8.72901725769043,4.861368656158447,6380,0.0,
2006-06-06 00:00:00+00:00,8.659738540649414,8.73967456817627,8.627763748168945,4.822787284851074,4316,0.0,
2006-06-07 00:00:00+00:00,8.617106437683105,8.617106437683105,8.553156852722168,4.799043655395508,2252,0.0,
2006-06-08 00:00:00+00:00,8.56381607055664,8.638422966003418,8.542498588562012,4.769364833831787,3753,0.0,
2006-06-09 00:00:00+00:00,8.56381607055664,8.56381607055664,8.56381607055664,4.769364833831787,0,0.0,
2006-06-12 00:00:00+00:00,8.707700729370117,8.824939727783203,8.707700729370117,4.849497318267822,3002,0.0,
2006-06-13 00:00:00+00:00,8.622434616088867,8.745003700256348,8.585131645202637,4.802011013031006,3941,0.0,
2006-06-14 00:00:00+00:00,8.60644817352295,8.60644817352295,8.54782772064209,4.793107509613037,1689,0.0,
2006-06-15 00:00:00+00:00,8.590460777282715,8.590460777282715,8.531841278076172,4.784204959869385,1126,0.0,
2006-06-16 00:00:00+00:00,8.531841278076172,8.531841278076172,8.531841278076172,4.75155782699585,375,0.0,
2006-06-19 00:00:00+00:00,8.419931411743164,8.494538307189941,8.419931411743164,4.689232349395752,2252,0.0,
2006-06-20 00:00:00+00:00,8.339995384216309,8.489209175109863,8.339995384216309,4.644715309143066,5442,0.0,
2006-06-21 00:00:00+00:00,8.366640090942383,8.409273147583008,8.260059356689453,4.6595540046691895,7506,0.0,
2006-06-22 00:00:00+00:00,8.302691459655762,8.355981826782227,8.297362327575684,4.623939037322998,2439,0.0,
2006-06-23 00:00:00+00:00,8.361310958862305,8.361310958862305,8.260059356689453,4.656585216522217,2252,0.0,
2006-06-26 00:00:00+00:00,8.350652694702148,8.44124698638916,8.350652694702148,4.650650024414063,3190,0.0,
2006-06-27 00:00:00+00:00,8.446576118469238,8.457234382629395,8.409273147583008,4.70407247543335,5630,0.0,
2006-06-28 00:00:00+00:00,8.531841278076172,8.531841278076172,8.489209175109863,4.75155782699585,1877,0.0,
2006-06-29 00:00:00+00:00,8.53717041015625,8.53717041015625,8.53717041015625,4.754524230957031,1877,0.0,
2006-06-30 00:00:00+00:00,8.53717041015625,8.53717041015625,8.53717041015625,4.754524230957031,0,0.0,
2006-07-03 00:00:00+00:00,8.53717041015625,8.53717041015625,8.53717041015625,4.754524230957031,0,0.0,
2006-07-05 00:00:00+00:00,8.734346389770508,8.76632022857666,8.649081230163574,4.864336490631104,20829,0.0,
2006-07-06 00:00:00+00:00,8.840927124023438,8.840927124023438,8.76632022857666,4.923693656921387,1501,0.0,
2006-07-07 00:00:00+00:00,8.830268859863281,8.872901916503906,8.787636756896973,4.917758464813232,2252,0.0,
2006-07-10 00:00:00+00:00,8.856913566589355,8.89954662322998,8.755661964416504,4.932597637176514,14261,0.0,
2006-07-11 00:00:00+00:00,8.654410362243652,8.76632022857666,8.654410362243652,4.819819450378418,3941,0.0,
2006-07-12 00:00:00+00:00,8.53717041015625,8.53717041015625,8.531841278076172,4.754524230957031,3753,0.0,
2006-07-13 00:00:00+00:00,8.60644817352295,8.60644817352295,8.579803466796875,4.793107509613037,1689,0.0,
2006-07-14 00:00:00+00:00,8.601119041442871,8.601119041442871,8.553156852722168,4.790139675140381,1126,0.0,
2006-07-17 00:00:00+00:00,8.595789909362793,8.595789909362793,8.54782772064209,4.787171840667725,3565,0.0,
2006-07-18 00:00:00+00:00,8.526512145996094,8.526512145996094,8.526512145996094,4.748589038848877,375,0.0,
2006-07-19 00:00:00+00:00,8.473220825195312,8.473220825195312,8.473220825195312,4.718909740447998,563,0.0,
2006-07-20 00:00:00+00:00,8.526512145996094,8.526512145996094,8.467891693115234,4.748589038848877,5442,0.0,
2006-07-21 00:00:00+00:00,8.425259590148926,8.483880043029785,8.425259590148926,4.692200183868408,7131,0.0,
2006-07-24 00:00:00+00:00,8.425259590148926,8.425259590148926,8.425259590148926,4.692200183868408,0,0.0,
2006-07-25 00:00:00+00:00,8.462562561035156,8.473220825195312,8.419931411743164,4.7129740715026855,11259,0.0,
2006-07-26 00:00:00+00:00,8.51052474975586,8.51052474975586,8.393284797668457,4.739686012268066,4879,0.0,
2006-07-27 00:00:00+00:00,8.398613929748535,8.398613929748535,8.398613929748535,4.677359104156494,938,0.0,
2006-07-28 00:00:00+00:00,8.435917854309082,8.47854995727539,8.33466625213623,4.6981353759765625,2252,0.0,
2006-07-31 00:00:00+00:00,8.451905250549316,8.526512145996094,8.44124698638916,4.707040786743164,21955,0.0,
2006-08-01 00:00:00+00:00,8.467891693115234,8.51052474975586,8.435917854309082,4.715942859649658,8820,0.0,
2006-08-02 00:00:00+00:00,8.617106437683105,8.617106437683105,8.526512145996094,4.799043655395508,5817,0.0,
2006-08-03 00:00:00+00:00,8.697042465209961,8.718358993530273,8.51052474975586,4.843561172485352,6380,0.0,
2006-08-04 00:00:00+00:00,8.697042465209961,8.697042465209961,8.697042465209961,4.843561172485352,0,0.0,
2006-08-07 00:00:00+00:00,8.697042465209961,8.697042465209961,8.697042465209961,4.843561172485352,0,0.0,
2006-08-08 00:00:00+00:00,8.73967456817627,8.787636756896973,8.723688125610352,4.867303371429443,3190,0.0,
2006-08-09 00:00:00+00:00,8.76632022857666,8.76632022857666,8.734346389770508,4.882143974304199,2064,0.0,
2006-08-10 00:00:00+00:00,8.76632022857666,8.76632022857666,8.76632022857666,4.882143974304199,0,0.0,
2006-08-11 00:00:00+00:00,8.713029861450195,8.76632022857666,8.702370643615723,4.852465152740479,3378,0.0,
2006-08-14 00:00:00+00:00,8.531841278076172,8.553156852722168,8.531841278076172,4.75155782699585,7881,0.0,
2006-08-15 00:00:00+00:00,8.595789909362793,8.617106437683105,8.595789909362793,4.787171840667725,1126,0.0,
2006-08-16 00:00:00+00:00,8.595789909362793,8.595789909362793,8.595789909362793,4.787171840667725,0,0.0,
2006-08-17 00:00:00+00:00,8.675725936889648,8.771649360656738,8.675725936889648,4.831689834594727,6192,0.0,
2006-08-18 00:00:00+00:00,8.675725936889648,8.675725936889648,8.675725936889648,4.831689834594727,0,0.0,
2006-08-21 00:00:00+00:00,8.7769775390625,8.83559799194336,8.686384201049805,4.888079643249512,18390,0.0,
2006-08-22 00:00:00+00:00,8.814282417297363,8.819610595703125,8.814282417297363,4.908853530883789,1501,0.0,
2006-08-23 00:00:00+00:00,8.814282417297363,8.814282417297363,8.814282417297363,4.908853530883789,0,0.0,
2006-08-24 00:00:00+00:00,8.86224365234375,8.86224365234375,8.856913566589355,4.935564994812012,3753,0.0,
2006-08-25 00:00:00+00:00,8.89954662322998,8.89954662322998,8.830268859863281,4.956339359283447,8444,0.0,
2006-08-28 00:00:00+00:00,8.856913566589355,8.88888931274414,8.856913566589355,4.932597637176514,4504,0.0,
2006-08-29 00:00:00+00:00,8.830268859863281,8.830268859863281,8.72901725769043,4.917758464813232,1689,0.0,
2006-08-30 00:00:00+00:00,8.846256256103516,8.867572784423828,8.787636756896973,4.926661491394043,13136,0.0,
2006-08-31 00:00:00+00:00,8.846256256103516,8.846256256103516,8.846256256103516,4.926661491394043,375,0.0,
2006-09-01 00:00:00+00:00,9.016786575317385,9.016786575317385,8.93152141571045,5.021634578704834,2627,0.0,
2006-09-05 00:00:00+00:00,8.974154472351074,8.974154472351074,8.840927124023438,4.997889518737793,7881,0.0,
2006-09-06 00:00:00+00:00,9.006128311157227,9.01145839691162,8.904875755310059,5.015697956085205,4316,0.0,
2006-09-07 00:00:00+00:00,8.936850547790527,9.000799179077148,8.936850547790527,4.977116107940674,9945,0.0,
2006-09-08 00:00:00+00:00,8.952837944030762,9.144683837890623,8.830268859863281,4.98601770401001,9758,0.0,
2006-09-11 00:00:00+00:00,9.091394424438477,9.139354705810549,9.091394424438477,5.0631842613220215,2439,0.0,
2006-09-12 00:00:00+00:00,9.192646026611328,9.192646026611328,9.038103103637695,5.119572639465332,5817,0.0,
2006-09-13 00:00:00+00:00,9.219290733337402,9.357847213745115,9.181987762451172,5.13441276550293,5067,0.0,
2006-09-14 00:00:00+00:00,9.272582054138184,9.288569450378418,9.251265525817873,5.16409158706665,3565,0.0,
2006-09-15 00:00:00+00:00,9.309885025024414,9.309885025024414,9.219290733337402,5.1848649978637695,6192,0.0,
2006-09-18 00:00:00+00:00,9.45376968383789,9.45376968383789,9.29389762878418,5.264996528625488,6943,0.0,
2006-09-19 00:00:00+00:00,9.304555892944336,9.41646671295166,9.304555892944336,5.181897640228272,10884,0.0,
2006-09-20 00:00:00+00:00,9.272582054138184,9.373833656311035,9.219290733337402,5.16409158706665,9195,0.0,
2006-09-21 00:00:00+00:00,9.40580940246582,9.40580940246582,9.267252922058104,5.238287925720215,4879,0.0,
2006-09-22 00:00:00+00:00,9.213961601257324,9.47508716583252,9.213961601257324,5.131446361541748,8820,0.0,
2006-09-25 00:00:00+00:00,9.134025573730469,9.134025573730469,9.059418678283691,5.086925983428955,938,0.0,
2006-09-26 00:00:00+00:00,9.000799179077148,9.059418678283691,9.000799179077148,5.012730121612549,563,0.0,
2006-09-27 00:00:00+00:00,9.070076942443848,9.070076942443848,9.032773971557615,5.051311492919922,3378,0.0,
2006-09-28 00:00:00+00:00,9.043432235717772,9.043432235717772,9.043432235717772,5.036474227905273,375,0.0,
2006-09-29 00:00:00+00:00,9.102051734924316,9.102051734924316,9.000799179077148,5.069118976593018,751,0.0,
2006-10-02 00:00:00+00:00,9.091394424438477,9.091394424438477,9.054089546203612,5.0631842613220215,563,0.0,
2006-10-03 00:00:00+00:00,8.984811782836914,8.984811782836914,8.920863151550293,5.003825664520264,6755,0.0,
2006-10-04 00:00:00+00:00,8.93152141571045,8.93152141571045,8.883560180664062,4.974147319793701,1877,0.0,
2006-10-05 00:00:00+00:00,9.02211570739746,9.02211570739746,9.02211570739746,5.024602890014648,1126,0.0,
2006-10-06 00:00:00+00:00,9.091394424438477,9.091394424438477,9.032773971557615,5.0631842613220215,9570,0.0,
2006-10-09 00:00:00+00:00,9.091394424438477,9.091394424438477,9.091394424438477,5.0631842613220215,0,0.0,
2006-10-10 00:00:00+00:00,9.091394424438477,9.091394424438477,9.091394424438477,5.0631842613220215,0,0.0,
2006-10-11 00:00:00+00:00,8.963496208190918,8.963496208190918,8.963496208190918,4.9919538497924805,375,0.0,
2006-10-12 00:00:00+00:00,8.867572784423828,9.054089546203612,8.867572784423828,4.938534259796143,4504,0.0,
2006-10-13 00:00:00+00:00,8.910204887390137,8.910204887390137,8.798295021057129,4.962275505065918,2064,0.0,
2006-10-16 00:00:00+00:00,8.915534019470215,9.075406074523926,8.915534019470215,4.965243339538574,12385,0.0,
2006-10-17 00:00:00+00:00,8.840927124023438,8.93152141571045,8.840927124023438,4.923693656921387,12197,0.0,
2006-10-18 00:00:00+00:00,8.883560180664062,8.910204887390137,8.846256256103516,4.947435855865479,1501,0.0,
2006-10-19 00:00:00+00:00,8.95816707611084,8.95816707611084,8.952837944030762,4.988986968994141,5630,0.0,
2006-10-20 00:00:00+00:00,8.990140914916992,9.016786575317385,8.926192283630371,5.006794452667236,6380,0.0,
2006-10-23 00:00:00+00:00,8.990140914916992,8.990140914916992,8.990140914916992,5.006794452667236,0,0.0,
2006-10-24 00:00:00+00:00,8.979482650756836,8.984811782836914,8.979482650756836,5.000857830047607,5817,0.0,
2006-10-25 00:00:00+00:00,9.054089546203612,9.054089546203612,8.974154472351074,5.0424089431762695,2064,0.0,
2006-10-26 00:00:00+00:00,9.11803913116455,9.11803913116455,9.02744483947754,5.0780229568481445,2439,0.0,
2006-10-27 00:00:00+00:00,9.11803913116455,9.171330451965332,9.107380867004396,5.0780229568481445,2627,0.0,
2006-10-30 00:00:00+00:00,9.02744483947754,9.02744483947754,9.02744483947754,5.027569770812988,3753,0.0,
2006-10-31 00:00:00+00:00,9.197975158691406,9.203304290771484,9.038103103637695,5.122541427612305,9758,0.0,
2006-11-01 00:00:00+00:00,7.972289085388184,8.462562561035156,7.934985160827637,4.439930438995361,77312,0.0,
2006-11-02 00:00:00+00:00,7.839062213897705,7.998933792114258,7.732481002807617,4.365734577178955,41658,0.0,
