date,HDB_Open,HDB_High,HDB_Low,HDB_Close,HDB_Volume,HDB_Dividends,HDB_Stock Splits
2001-07-20 00:00:00+00:00,1.4500000476837158,1.4830000400543213,1.4249999523162842,1.2575377225875854,17858000,0.0,
2001-07-23 00:00:00+00:00,1.5,1.5499999523162842,1.475000023841858,1.3295927047729492,4428000,0.0,
2001-07-24 00:00:00+00:00,1.5499999523162842,1.565000057220459,1.5290000438690186,1.3115789890289309,4202000,0.0,
2001-07-25 00:00:00+00:00,1.4850000143051147,1.5,1.465000033378601,1.2566800117492676,1790000,0.0,
2001-07-26 00:00:00+00:00,1.465000033378601,1.475000023841858,1.465000033378601,1.2566800117492676,1784000,0.0,
2001-07-27 00:00:00+00:00,1.465000033378601,1.4800000190734863,1.465000033378601,1.2566800117492676,897000,0.0,
2001-07-30 00:00:00+00:00,1.475000023841858,1.475000023841858,1.4500000476837158,1.25239098072052,2105000,0.0,
2001-07-31 00:00:00+00:00,1.4809999465942385,1.5,1.440000057220459,1.2566800117492676,739000,0.0,
2001-08-01 00:00:00+00:00,1.475000023841858,1.5049999952316284,1.475000023841858,1.285844802856445,887000,0.0,
2001-08-02 00:00:00+00:00,1.4889999628067017,1.5,1.462000012397766,1.2867027521133425,1224000,0.0,
2001-08-03 00:00:00+00:00,1.4900000095367432,1.524999976158142,1.4900000095367432,1.2867027521133425,576000,0.0,
2001-08-06 00:00:00+00:00,1.5,1.5180000066757202,1.4830000400543213,1.2867027521133425,764000,0.0,
2001-08-07 00:00:00+00:00,1.5049999952316284,1.5750000476837158,1.5049999952316284,1.3253039121627808,1315000,0.0,
2001-08-08 00:00:00+00:00,1.5449999570846558,1.600000023841858,1.5449999570846558,1.359615921974182,1626000,0.0,
2001-08-09 00:00:00+00:00,1.6100000143051147,1.6990000009536743,1.5950000286102295,1.4025059938430786,1018000,0.0,
2001-08-10 00:00:00+00:00,1.6299999952316284,1.6349999904632568,1.590000033378601,1.3656201362609863,182000,0.0,
2001-08-13 00:00:00+00:00,1.590000033378601,1.600000023841858,1.5800000429153442,1.3724828958511353,245000,0.0,
2001-08-14 00:00:00+00:00,1.600000023841858,1.6050000190734863,1.5920000076293943,1.3759139776229858,324000,0.0,
2001-08-15 00:00:00+00:00,1.590000033378601,1.5950000286102295,1.4900000095367432,1.295280694961548,1329000,0.0,
2001-08-16 00:00:00+00:00,1.5099999904632568,1.559999942779541,1.5099999904632568,1.3295927047729492,390000,0.0,
2001-08-17 00:00:00+00:00,1.565000057220459,1.5750000476837158,1.5399999618530271,1.3467488288879397,445000,0.0,
2001-08-20 00:00:00+00:00,1.5850000381469729,1.600000023841858,1.5499999523162842,1.3681938648223877,305000,0.0,
2001-08-21 00:00:00+00:00,1.5950000286102295,1.6089999675750732,1.5850000381469729,1.3776298761367798,775000,0.0,
2001-08-22 00:00:00+00:00,1.6100000143051147,1.649999976158142,1.6050000190734863,1.4153728485107422,214000,0.0,
2001-08-23 00:00:00+00:00,1.649999976158142,1.6799999475479126,1.649999976158142,1.434244990348816,559000,0.0,
2001-08-24 00:00:00+00:00,1.6799999475479126,1.6799999475479126,1.649999976158142,1.4153728485107422,983000,0.0,
2001-08-27 00:00:00+00:00,1.649999976158142,1.649999976158142,1.6100000143051147,1.3810608386993408,1358000,0.0,
2001-08-28 00:00:00+00:00,1.6150000095367432,1.61899995803833,1.5920000076293943,1.3716251850128174,582000,0.0,
2001-08-29 00:00:00+00:00,1.5850000381469729,1.600000023841858,1.5750000476837158,1.3639050722122192,1421000,0.0,
2001-08-30 00:00:00+00:00,1.5850000381469729,1.5850000381469729,1.5499999523162842,1.3467488288879397,1083000,0.0,
2001-08-31 00:00:00+00:00,1.559999942779541,1.5729999542236328,1.5499999523162842,1.3295927047729492,80000,0.0,
2001-09-04 00:00:00+00:00,1.5399999618530271,1.5750000476837158,1.534999966621399,1.3467488288879397,314000,0.0,
2001-09-05 00:00:00+00:00,1.5950000286102295,1.7000000476837158,1.5850000381469729,1.4453959465026855,1393000,0.0,
2001-09-06 00:00:00+00:00,1.659999966621399,1.659999966621399,1.625,1.3939279317855835,413000,0.0,
2001-09-07 00:00:00+00:00,1.7000000476837158,1.7289999723434448,1.649999976158142,1.474561333656311,1464000,0.0,
2001-09-10 00:00:00+00:00,1.7130000591278076,1.7130000591278076,1.6720000505447388,1.4376758337020874,1003000,0.0,
2001-09-17 00:00:00+00:00,1.524999976158142,1.524999976158142,1.315000057220459,1.1580326557159424,853000,0.0,
2001-09-18 00:00:00+00:00,1.3650000095367432,1.4019999504089355,1.2999999523162842,1.1151423454284668,1084000,0.0,
2001-09-19 00:00:00+00:00,1.2999999523162842,1.3539999723434448,1.2999999523162842,1.161463499069214,1178000,0.0,
2001-09-20 00:00:00+00:00,1.3550000190734863,1.3550000190734863,1.2999999523162842,1.1151423454284668,616000,0.0,
2001-09-21 00:00:00+00:00,1.25,1.2649999856948853,1.2400000095367432,1.071394443511963,1395000,0.0,
2001-09-24 00:00:00+00:00,1.2999999523162842,1.4259999990463257,1.2999999523162842,1.1923447847366333,829000,0.0,
2001-09-25 00:00:00+00:00,1.3049999475479126,1.3049999475479126,1.2949999570846558,1.1151423454284668,1016000,0.0,
2001-09-26 00:00:00+00:00,1.2999999523162842,1.315000057220459,1.25,1.123720407485962,949000,0.0,
2001-09-27 00:00:00+00:00,1.3200000524520874,1.3350000381469729,1.3200000524520874,1.1322983503341677,1338000,0.0,
2001-09-28 00:00:00+00:00,1.3200000524520874,1.399999976158142,1.3200000524520874,1.183766484260559,649000,0.0,
2001-10-01 00:00:00+00:00,1.399999976158142,1.399999976158142,1.3849999904632568,1.200922608375549,735000,0.0,
2001-10-02 00:00:00+00:00,1.3899999856948853,1.409999966621399,1.3899999856948853,1.209500789642334,200000,0.0,
2001-10-03 00:00:00+00:00,1.399999976158142,1.4149999618530271,1.3630000352859497,1.1691840887069702,1119000,0.0,
2001-10-04 00:00:00+00:00,1.3799999952316284,1.409000039100647,1.3650000095367432,1.2052114009857178,691000,0.0,
2001-10-05 00:00:00+00:00,1.3799999952316284,1.399999976158142,1.3799999952316284,1.200922608375549,410000,0.0,
2001-10-08 00:00:00+00:00,1.3849999904632568,1.402999997138977,1.3849999904632568,1.200922608375549,204000,0.0,
2001-10-09 00:00:00+00:00,1.3899999856948853,1.3910000324249268,1.3650000095367432,1.1708996295928955,46000,0.0,
2001-10-10 00:00:00+00:00,1.3799999952316284,1.5,1.3799999952316284,1.2481015920639038,724000,0.0,
2001-10-11 00:00:00+00:00,1.5,1.7020000219345093,1.5,1.4582633972167969,1155000,0.0,
2001-10-12 00:00:00+00:00,1.6699999570846558,1.6699999570846558,1.5679999589920044,1.359615921974182,224000,0.0,
2001-10-15 00:00:00+00:00,1.5950000286102295,1.6619999408721924,1.5850000381469729,1.4016480445861816,604000,0.0,
2001-10-16 00:00:00+00:00,1.633999943733215,1.633999943733215,1.565000057220459,1.3553268909454346,178000,0.0,
2001-10-17 00:00:00+00:00,1.600000023841858,1.600000023841858,1.5950000286102295,1.3724828958511353,517000,0.0,
2001-10-18 00:00:00+00:00,1.600000023841858,1.600000023841858,1.5800000429153442,1.3553268909454346,283000,0.0,
2001-10-19 00:00:00+00:00,1.5800000429153442,1.5800000429153442,1.559999942779541,1.338170886039734,34000,0.0,
2001-10-22 00:00:00+00:00,1.5499999523162842,1.5499999523162842,1.5199999809265137,1.3038588762283323,62000,0.0,
2001-10-23 00:00:00+00:00,1.5149999856948853,1.5149999856948853,1.5,1.2867027521133425,400000,0.0,
2001-10-24 00:00:00+00:00,1.5010000467300415,1.5010000467300415,1.4919999837875366,1.2798404693603516,658000,0.0,
2001-10-25 00:00:00+00:00,1.4919999837875366,1.4919999837875366,1.4500000476837158,1.2481015920639038,553000,0.0,
2001-10-26 00:00:00+00:00,1.4550000429153442,1.5549999475479126,1.4500000476837158,1.3192991018295288,278000,0.0,
2001-10-29 00:00:00+00:00,1.5579999685287476,1.587000012397766,1.5499999523162842,1.3467488288879397,694000,0.0,
2001-10-30 00:00:00+00:00,1.5490000247955322,1.5490000247955322,1.4850000143051147,1.2738360166549685,386000,0.0,
2001-10-31 00:00:00+00:00,1.4800000190734863,1.531000018119812,1.4800000190734863,1.3055742979049685,125000,0.0,
2001-11-01 00:00:00+00:00,1.5,1.5,1.4800000190734863,1.2781248092651367,147000,0.0,
2001-11-02 00:00:00+00:00,1.47599995136261,1.47599995136261,1.475000023841858,1.2652578353881836,863000,0.0,
2001-11-05 00:00:00+00:00,1.475000023841858,1.475000023841858,1.4600000381469729,1.25239098072052,196000,0.0,
2001-11-06 00:00:00+00:00,1.4700000286102295,1.4700000286102295,1.465000033378601,1.2566800117492676,411000,0.0,
2001-11-07 00:00:00+00:00,1.4550000429153442,1.4550000429153442,1.3949999809265137,1.200922608375549,1555000,0.0,
2001-11-08 00:00:00+00:00,1.399999976158142,1.4149999618530271,1.399999976158142,1.209500789642334,466000,0.0,
2001-11-09 00:00:00+00:00,1.409999966621399,1.4299999475479126,1.399999976158142,1.209500789642334,565000,0.0,
2001-11-12 00:00:00+00:00,1.409999966621399,1.409999966621399,1.399999976158142,1.200922608375549,78000,0.0,
2001-11-13 00:00:00+00:00,1.399999976158142,1.4019999504089355,1.375,1.1794774532318115,1297000,0.0,
2001-11-14 00:00:00+00:00,1.375,1.4010000228881836,1.375,1.1923447847366333,785000,0.0,
2001-11-15 00:00:00+00:00,1.399999976158142,1.440000057220459,1.399999976158142,1.2240831851959229,2907000,0.0,
2001-11-16 00:00:00+00:00,1.4199999570846558,1.4299999475479126,1.4199999570846558,1.2223678827285769,322000,0.0,
2001-11-19 00:00:00+00:00,1.4299999475479126,1.4299999475479126,1.4240000247955322,1.2223678827285769,411000,0.0,
2001-11-20 00:00:00+00:00,1.4299999475479126,1.434999942779541,1.4249999523162842,1.2223678827285769,1636000,0.0,
2001-11-21 00:00:00+00:00,1.4249999523162842,1.4390000104904177,1.4199999570846558,1.2223678827285769,1243000,0.0,
2001-11-23 00:00:00+00:00,1.399999976158142,1.4550000429153442,1.3930000066757202,1.2232253551483154,969000,0.0,
2001-11-26 00:00:00+00:00,1.4199999570846558,1.4550000429153442,1.4170000553131104,1.2481015920639038,1550000,0.0,
2001-11-27 00:00:00+00:00,1.4450000524520874,1.4500000476837158,1.4299999475479126,1.2266566753387451,929000,0.0,
2001-11-28 00:00:00+00:00,1.4249999523162842,1.434000015258789,1.4199999570846558,1.2266566753387451,702000,0.0,
2001-11-29 00:00:00+00:00,1.4199999570846558,1.4450000524520874,1.4199999570846558,1.2266566753387451,594000,0.0,
2001-11-30 00:00:00+00:00,1.4299999475479126,1.4299999475479126,1.4179999828338623,1.217220664024353,561000,0.0,
2001-12-03 00:00:00+00:00,1.4190000295639038,1.4190000295639038,1.4190000295639038,1.217220664024353,0,0.0,
2001-12-04 00:00:00+00:00,1.4290000200271606,1.4600000381469729,1.4249999523162842,1.2395237684249878,322000,0.0,
2001-12-05 00:00:00+00:00,1.4459999799728394,1.4609999656677246,1.4459999799728394,1.2532485723495483,126000,0.0,
2001-12-06 00:00:00+00:00,1.4700000286102295,1.4839999675750732,1.4700000286102295,1.2729780673980713,223000,0.0,
2001-12-07 00:00:00+00:00,1.49399995803833,1.4989999532699585,1.4900000095367432,1.2824137210845947,770000,0.0,
2001-12-10 00:00:00+00:00,1.4950000047683716,1.5399999618530271,1.4900000095367432,1.2824137210845947,733000,0.0,
2001-12-11 00:00:00+00:00,1.4950000047683716,1.508999943733215,1.4950000047683716,1.2867027521133425,1830000,0.0,
2001-12-12 00:00:00+00:00,1.5049999952316284,1.524999976158142,1.5,1.2867027521133425,667000,0.0,
2001-12-13 00:00:00+00:00,1.5,1.5,1.4980000257492063,1.2849873304367063,262000,0.0,
2001-12-14 00:00:00+00:00,1.5,1.5,1.4819999933242798,1.2867027521133425,756000,0.0,
2001-12-17 00:00:00+00:00,1.5,1.555999994277954,1.5,1.312436819076538,246000,0.0,
2001-12-18 00:00:00+00:00,1.5299999713897705,1.5299999713897705,1.5,1.3038588762283323,349000,0.0,
2001-12-19 00:00:00+00:00,1.5199999809265137,1.5299999713897705,1.5190000534057615,1.3038588762283323,56000,0.0,
2001-12-20 00:00:00+00:00,1.5,1.5,1.4900000095367432,1.2781248092651367,252000,0.0,
2001-12-21 00:00:00+00:00,1.4900000095367432,1.4900000095367432,1.4800000190734863,1.2695467472076416,239000,0.0,
2001-12-24 00:00:00+00:00,1.475000023841858,1.475000023841858,1.440000057220459,1.2352347373962402,28000,0.0,
2001-12-26 00:00:00+00:00,1.440000057220459,1.465000033378601,1.440000057220459,1.2566800117492676,30000,0.0,
2001-12-27 00:00:00+00:00,1.465000033378601,1.465999960899353,1.4600000381469729,1.25239098072052,233000,0.0,
2001-12-28 00:00:00+00:00,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.2438130378723145,332000,0.0,
2001-12-31 00:00:00+00:00,1.4609999656677246,1.4609999656677246,1.4550000429153442,1.2481015920639038,241000,0.0,
2002-01-02 00:00:00+00:00,1.440000057220459,1.4609999656677246,1.440000057220459,1.2532485723495483,105000,0.0,
2002-01-03 00:00:00+00:00,1.4450000524520874,1.4589999914169312,1.4299999475479126,1.2266566753387451,263000,0.0,
2002-01-04 00:00:00+00:00,1.4199999570846558,1.4700000286102295,1.3899999856948853,1.1923447847366333,825000,0.0,
2002-01-07 00:00:00+00:00,1.3799999952316284,1.3799999952316284,1.3459999561309814,1.1794774532318115,251000,0.0,
2002-01-08 00:00:00+00:00,1.3849999904632568,1.3849999904632568,1.3519999980926514,1.1794774532318115,223000,0.0,
2002-01-09 00:00:00+00:00,1.3849999904632568,1.4600000381469729,1.3849999904632568,1.25239098072052,788000,0.0,
2002-01-10 00:00:00+00:00,1.465000033378601,1.465000033378601,1.4550000429153442,1.2489594221115112,52000,0.0,
2002-01-11 00:00:00+00:00,1.4500000476837158,1.534999966621399,1.4500000476837158,1.3098633289337158,833000,0.0,
2002-01-14 00:00:00+00:00,1.524999976158142,1.5449999570846558,1.5,1.3038588762283323,255000,0.0,
2002-01-15 00:00:00+00:00,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.3038588762283323,21000,0.0,
2002-01-16 00:00:00+00:00,1.5099999904632568,1.534999966621399,1.5049999952316284,1.295280694961548,719000,0.0,
2002-01-17 00:00:00+00:00,1.5499999523162842,1.6050000190734863,1.5499999523162842,1.3673359155654907,256000,0.0,
2002-01-18 00:00:00+00:00,1.5740000009536743,1.5740000009536743,1.5499999523162842,1.3295927047729492,22000,0.0,
