date,BYD_Open,BYD_High,BYD_Low,BYD_Close,BYD_Volume,BYD_Dividends,BYD_Stock Splits
1993-12-03 00:00:00+00:00,16.0,16.0,15.875,14.15815544128418,66900,0.0,
1993-12-06 00:00:00+00:00,16.125,16.125,15.875,14.15815544128418,15400,0.0,
1993-12-07 00:00:00+00:00,15.875,16.0,15.75,13.936934471130373,18600,0.0,
1993-12-08 00:00:00+00:00,15.75,15.75,15.0,13.605100631713867,32300,0.0,
1993-12-09 00:00:00+00:00,15.375,16.0,15.0,14.047544479370115,39800,0.0,
1993-12-10 00:00:00+00:00,16.0,16.0,15.875,14.15815544128418,34800,0.0,
1993-12-13 00:00:00+00:00,15.875,15.875,15.625,13.936934471130373,25100,0.0,
1993-12-14 00:00:00+00:00,15.875,15.875,15.375,13.605100631713867,55900,0.0,
1993-12-15 00:00:00+00:00,15.125,15.25,14.625,13.162659645080566,48300,0.0,
1993-12-16 00:00:00+00:00,14.625,15.125,14.625,13.162659645080566,51100,0.0,
1993-12-17 00:00:00+00:00,15.0,15.25,14.0,13.494488716125488,141000,0.0,
1993-12-20 00:00:00+00:00,15.5,15.5,15.0,13.383881568908691,54800,0.0,
1993-12-21 00:00:00+00:00,15.0,15.0,14.75,13.273271560668944,13900,0.0,
1993-12-22 00:00:00+00:00,15.0,15.0,14.5,12.830825805664062,17400,0.0,
1993-12-23 00:00:00+00:00,14.25,14.5,14.0,12.609604835510254,95600,0.0,
1993-12-27 00:00:00+00:00,14.375,14.375,13.75,12.167165756225586,71700,0.0,
1993-12-28 00:00:00+00:00,13.75,13.875,12.875,12.056551933288574,94100,0.0,
1993-12-29 00:00:00+00:00,13.5,13.875,13.5,12.277771949768066,40700,0.0,
1993-12-30 00:00:00+00:00,13.875,14.0,13.0,11.724719047546388,109100,0.0,
1993-12-31 00:00:00+00:00,13.375,13.375,13.0,11.835330963134766,57600,0.0,
1994-01-03 00:00:00+00:00,13.5,14.25,13.5,12.498993873596191,49600,0.0,
1994-01-04 00:00:00+00:00,14.25,14.625,14.25,12.830825805664062,53800,0.0,
1994-01-05 00:00:00+00:00,14.75,16.875,14.75,14.821816444396973,96600,0.0,
1994-01-06 00:00:00+00:00,16.75,17.125,16.125,14.711206436157228,40000,0.0,
1994-01-07 00:00:00+00:00,16.625,17.375,16.625,14.932428359985352,42600,0.0,
1994-01-10 00:00:00+00:00,16.75,17.0,16.625,14.821816444396973,14500,0.0,
1994-01-11 00:00:00+00:00,16.5,16.75,16.5,14.711206436157228,9400,0.0,
1994-01-12 00:00:00+00:00,16.875,17.5,16.875,15.374870300292969,48300,0.0,
1994-01-13 00:00:00+00:00,17.5,18.375,17.5,15.81731414794922,39800,0.0,
1994-01-14 00:00:00+00:00,18.125,18.375,18.0,15.927918434143066,60900,0.0,
1994-01-17 00:00:00+00:00,18.125,18.25,17.375,15.927918434143066,37100,0.0,
1994-01-18 00:00:00+00:00,18.0,18.125,17.5,15.927918434143066,16600,0.0,
1994-01-19 00:00:00+00:00,18.0,18.25,17.875,16.038528442382812,40200,0.0,
1994-01-20 00:00:00+00:00,18.0,18.125,17.875,15.927918434143066,7400,0.0,
1994-01-21 00:00:00+00:00,18.125,18.875,17.75,16.370363235473633,76300,0.0,
1994-01-24 00:00:00+00:00,18.375,18.375,18.0,16.149141311645508,22300,0.0,
1994-01-25 00:00:00+00:00,18.25,18.375,18.25,16.259754180908203,10400,0.0,
1994-01-26 00:00:00+00:00,18.75,19.0,18.375,16.259754180908203,159300,0.0,
1994-01-27 00:00:00+00:00,18.25,18.625,18.0,16.149141311645508,18600,0.0,
1994-01-28 00:00:00+00:00,18.375,18.375,18.0,16.149141311645508,14500,0.0,
1994-01-31 00:00:00+00:00,18.25,18.875,18.25,16.259754180908203,33600,0.0,
1994-02-01 00:00:00+00:00,18.25,18.25,17.875,16.149141311645508,34900,0.0,
1994-02-02 00:00:00+00:00,18.25,18.875,18.0,15.927918434143066,20400,0.0,
1994-02-03 00:00:00+00:00,18.125,18.25,17.75,15.927918434143066,6600,0.0,
1994-02-04 00:00:00+00:00,18.25,18.25,17.625,15.706693649291992,24600,0.0,
1994-02-07 00:00:00+00:00,17.625,17.75,17.0,15.485475540161133,68500,0.0,
1994-02-08 00:00:00+00:00,17.875,18.25,17.875,16.038528442382812,43000,0.0,
1994-02-09 00:00:00+00:00,18.25,18.375,18.0,16.038528442382812,170200,0.0,
1994-02-10 00:00:00+00:00,18.0,18.25,18.0,16.149141311645508,7100,0.0,
1994-02-11 00:00:00+00:00,18.0,18.25,18.0,15.927918434143066,23100,0.0,
1994-02-14 00:00:00+00:00,18.125,18.125,17.5,15.81731414794922,9300,0.0,
1994-02-15 00:00:00+00:00,17.75,18.0,17.75,15.927918434143066,36900,0.0,
1994-02-16 00:00:00+00:00,17.75,17.875,17.75,15.81731414794922,5100,0.0,
1994-02-17 00:00:00+00:00,17.875,18.0,17.625,15.927918434143066,26900,0.0,
1994-02-18 00:00:00+00:00,18.0,18.125,17.875,15.927918434143066,17500,0.0,
1994-02-22 00:00:00+00:00,17.875,18.25,17.75,15.927918434143066,108500,0.0,
1994-02-23 00:00:00+00:00,17.875,18.0,17.75,15.81731414794922,5400,0.0,
1994-02-24 00:00:00+00:00,17.75,17.875,17.5,15.485475540161133,29400,0.0,
1994-02-25 00:00:00+00:00,17.5,17.875,17.5,15.59609603881836,12800,0.0,
1994-02-28 00:00:00+00:00,17.75,17.875,17.5,15.485475540161133,3000,0.0,
1994-03-01 00:00:00+00:00,17.75,17.75,17.5,15.706693649291992,8900,0.0,
1994-03-02 00:00:00+00:00,17.75,17.75,17.625,15.706693649291992,12600,0.0,
1994-03-03 00:00:00+00:00,17.75,17.75,17.5,15.485475540161133,21900,0.0,
1994-03-04 00:00:00+00:00,17.5,17.625,17.375,15.59609603881836,4400,0.0,
1994-03-07 00:00:00+00:00,17.5,17.75,17.375,15.485475540161133,7900,0.0,
1994-03-08 00:00:00+00:00,17.625,18.125,17.625,16.038528442382812,53200,0.0,
1994-03-09 00:00:00+00:00,18.125,19.375,18.125,16.370363235473633,118600,0.0,
1994-03-10 00:00:00+00:00,18.625,18.625,18.375,16.259754180908203,24300,0.0,
1994-03-11 00:00:00+00:00,18.5,18.5,18.0,16.149141311645508,71800,0.0,
1994-03-14 00:00:00+00:00,18.0,18.25,18.0,16.149141311645508,4300,0.0,
1994-03-15 00:00:00+00:00,18.375,18.375,17.75,15.927918434143066,30800,0.0,
1994-03-16 00:00:00+00:00,17.75,18.0,17.5,15.927918434143066,12200,0.0,
1994-03-17 00:00:00+00:00,17.875,18.0,17.625,15.81731414794922,4300,0.0,
1994-03-18 00:00:00+00:00,17.625,17.75,17.25,15.485475540161133,20700,0.0,
1994-03-21 00:00:00+00:00,17.375,17.5,17.25,15.374870300292969,1900,0.0,
1994-03-22 00:00:00+00:00,17.25,17.5,17.125,15.374870300292969,4600,0.0,
1994-03-23 00:00:00+00:00,17.25,17.5,17.125,15.264257431030272,11800,0.0,
1994-03-24 00:00:00+00:00,17.25,17.25,16.625,14.821816444396973,44200,0.0,
1994-03-25 00:00:00+00:00,16.5,16.625,16.5,14.711206436157228,28200,0.0,
1994-03-28 00:00:00+00:00,16.5,16.625,16.125,14.379371643066406,39100,0.0,
1994-03-29 00:00:00+00:00,16.25,16.25,15.75,13.936934471130373,43500,0.0,
1994-03-30 00:00:00+00:00,15.5,15.625,15.25,13.494488716125488,43400,0.0,
1994-03-31 00:00:00+00:00,15.125,15.125,14.25,13.273271560668944,48400,0.0,
1994-04-04 00:00:00+00:00,15.0,15.0,14.5,12.941435813903809,14800,0.0,
1994-04-05 00:00:00+00:00,14.625,14.625,14.25,12.830825805664062,157900,0.0,
1994-04-06 00:00:00+00:00,14.125,14.25,13.125,12.388383865356444,106400,0.0,
1994-04-07 00:00:00+00:00,14.125,14.375,14.0,12.609604835510254,61400,0.0,
1994-04-08 00:00:00+00:00,14.375,15.0,14.375,13.162659645080566,26500,0.0,
1994-04-11 00:00:00+00:00,14.75,14.75,14.25,13.052048683166504,24900,0.0,
1994-04-12 00:00:00+00:00,14.625,14.875,14.5,12.941435813903809,28900,0.0,
1994-04-13 00:00:00+00:00,14.5,14.625,13.5,12.056551933288574,25600,0.0,
1994-04-14 00:00:00+00:00,13.5,13.625,13.375,11.945940971374512,139700,0.0,
1994-04-15 00:00:00+00:00,13.5,14.0,13.0,12.388383865356444,88100,0.0,
1994-04-18 00:00:00+00:00,14.25,14.5,13.875,12.498993873596191,34400,0.0,
1994-04-19 00:00:00+00:00,14.125,14.25,14.0,12.388383865356444,15800,0.0,
1994-04-20 00:00:00+00:00,14.125,14.25,13.75,12.609604835510254,14600,0.0,
1994-04-21 00:00:00+00:00,14.375,14.375,13.75,12.277771949768066,15900,0.0,
1994-04-22 00:00:00+00:00,13.25,13.75,13.25,12.056551933288574,57400,0.0,
1994-04-25 00:00:00+00:00,13.75,14.0,13.75,12.277771949768066,23900,0.0,
1994-04-26 00:00:00+00:00,14.0,15.25,14.0,13.494488716125488,79500,0.0,
1994-04-28 00:00:00+00:00,15.5,15.75,14.875,13.494488716125488,46500,0.0,
1994-04-29 00:00:00+00:00,15.0,15.375,15.0,13.605100631713867,21300,0.0,
1994-05-02 00:00:00+00:00,15.25,15.25,14.75,13.162659645080566,31500,0.0,
1994-05-03 00:00:00+00:00,14.875,15.375,14.75,13.605100631713867,15700,0.0,
1994-05-04 00:00:00+00:00,15.25,15.375,15.125,13.494488716125488,41900,0.0,
1994-05-05 00:00:00+00:00,15.25,15.5,15.125,13.494488716125488,84500,0.0,
1994-05-06 00:00:00+00:00,15.0,15.125,15.0,13.383881568908691,2600,0.0,
1994-05-09 00:00:00+00:00,15.125,15.375,15.0,13.494488716125488,65600,0.0,
1994-05-10 00:00:00+00:00,15.25,15.25,14.875,13.162659645080566,145800,0.0,
1994-05-11 00:00:00+00:00,15.0,15.0,14.625,13.162659645080566,27000,0.0,
1994-05-12 00:00:00+00:00,15.0,15.0,14.5,12.830825805664062,427500,0.0,
1994-05-13 00:00:00+00:00,14.5,14.625,14.375,12.830825805664062,18700,0.0,
1994-05-16 00:00:00+00:00,14.5,14.75,14.375,13.052048683166504,136600,0.0,
1994-05-17 00:00:00+00:00,14.5,14.75,14.5,12.830825805664062,7200,0.0,
1994-05-18 00:00:00+00:00,14.375,14.75,14.375,12.830825805664062,98300,0.0,
1994-05-19 00:00:00+00:00,14.375,14.875,14.375,13.162659645080566,54100,0.0,
1994-05-20 00:00:00+00:00,14.875,15.0,14.625,13.052048683166504,3300,0.0,
1994-05-23 00:00:00+00:00,14.625,15.0,14.625,13.052048683166504,14200,0.0,
1994-05-24 00:00:00+00:00,14.625,14.875,14.625,13.052048683166504,8700,0.0,
1994-05-25 00:00:00+00:00,14.625,14.875,14.625,13.162659645080566,30000,0.0,
1994-05-26 00:00:00+00:00,15.0,15.25,14.625,13.383881568908691,31800,0.0,
1994-05-27 00:00:00+00:00,15.125,15.875,15.125,13.71570873260498,40100,0.0,
1994-05-31 00:00:00+00:00,15.375,15.375,15.0,13.383881568908691,36900,0.0,
1994-06-01 00:00:00+00:00,15.0,15.0,14.75,13.162659645080566,19000,0.0,
1994-06-02 00:00:00+00:00,14.875,14.875,14.75,13.052048683166504,9800,0.0,
1994-06-03 00:00:00+00:00,14.625,14.75,14.625,13.052048683166504,2100,0.0,
1994-06-06 00:00:00+00:00,14.75,14.75,14.625,13.052048683166504,37200,0.0,
1994-06-07 00:00:00+00:00,14.625,14.625,14.25,12.72021484375,63200,0.0,
1994-06-08 00:00:00+00:00,14.375,14.375,14.125,12.609604835510254,44500,0.0,
1994-06-09 00:00:00+00:00,14.25,14.25,14.125,12.498993873596191,11300,0.0,
1994-06-10 00:00:00+00:00,14.25,14.375,14.0,12.388383865356444,58300,0.0,
1994-06-13 00:00:00+00:00,14.125,14.125,14.0,12.388383865356444,7300,0.0,
1994-06-14 00:00:00+00:00,14.0,14.0,13.5,11.945940971374512,38300,0.0,
1994-06-15 00:00:00+00:00,13.625,13.625,13.375,11.835330963134766,47100,0.0,
1994-06-16 00:00:00+00:00,13.25,13.25,12.25,11.06105899810791,55500,0.0,
1994-06-17 00:00:00+00:00,12.75,12.875,12.125,10.950447082519531,68600,0.0,
1994-06-20 00:00:00+00:00,12.5,12.625,12.375,11.06105899810791,19400,0.0,
1994-06-21 00:00:00+00:00,12.5,12.5,12.375,11.06105899810791,12600,0.0,
1994-06-22 00:00:00+00:00,12.5,12.75,12.0,10.618616104125977,44400,0.0,
1994-06-23 00:00:00+00:00,12.125,12.125,10.75,10.06556224822998,58100,0.0,
1994-06-24 00:00:00+00:00,11.125,11.375,10.625,9.73373317718506,35300,0.0,
1994-06-27 00:00:00+00:00,11.125,12.125,11.125,10.729226112365724,24700,0.0,
1994-06-28 00:00:00+00:00,12.25,12.25,12.125,10.839834213256836,12200,0.0,
1994-06-29 00:00:00+00:00,12.5,13.0,12.375,10.950447082519531,33900,0.0,
1994-06-30 00:00:00+00:00,12.75,14.75,12.625,13.052048683166504,124900,0.0,
1994-07-01 00:00:00+00:00,14.5,14.5,13.75,12.277771949768066,87800,0.0,
1994-07-05 00:00:00+00:00,14.0,14.375,13.875,12.277771949768066,20700,0.0,
1994-07-06 00:00:00+00:00,14.0,14.0,13.625,12.388383865356444,18000,0.0,
1994-07-07 00:00:00+00:00,14.0,14.0,13.25,12.167165756225586,41200,0.0,
1994-07-08 00:00:00+00:00,13.75,13.75,13.25,11.945940971374512,4800,0.0,
1994-07-11 00:00:00+00:00,13.5,13.5,13.375,11.945940971374512,14600,0.0,
1994-07-12 00:00:00+00:00,13.625,13.75,13.625,12.167165756225586,18000,0.0,
1994-07-13 00:00:00+00:00,13.75,14.125,13.75,12.388383865356444,34300,0.0,
1994-07-14 00:00:00+00:00,14.125,15.0,14.125,13.052048683166504,73200,0.0,
1994-07-15 00:00:00+00:00,14.875,15.0,14.875,13.273271560668944,5800,0.0,
1994-07-18 00:00:00+00:00,14.75,15.0,14.5,13.052048683166504,27600,0.0,
1994-07-19 00:00:00+00:00,14.625,14.75,14.625,12.941435813903809,4400,0.0,
1994-07-20 00:00:00+00:00,14.375,14.375,13.5,12.277771949768066,62400,0.0,
1994-07-21 00:00:00+00:00,14.0,14.0,13.5,11.945940971374512,8400,0.0,
1994-07-22 00:00:00+00:00,13.625,13.75,13.5,12.056551933288574,3000,0.0,
1994-07-25 00:00:00+00:00,13.875,13.875,13.75,12.167165756225586,10500,0.0,
1994-07-26 00:00:00+00:00,13.875,13.875,13.625,12.167165756225586,13200,0.0,
1994-07-27 00:00:00+00:00,13.5,13.75,13.1875,11.669414520263672,112100,0.0,
1994-07-28 00:00:00+00:00,13.125,13.375,13.125,11.835330963134766,11100,0.0,
1994-07-29 00:00:00+00:00,13.375,13.375,13.0,11.503499984741213,12200,0.0,
1994-08-01 00:00:00+00:00,13.0,13.0,12.75,11.392885208129885,13100,0.0,
1994-08-02 00:00:00+00:00,12.75,12.75,12.375,11.06105899810791,41800,0.0,
1994-08-03 00:00:00+00:00,12.5,12.875,12.5,11.392885208129885,17700,0.0,
1994-08-04 00:00:00+00:00,12.875,12.875,12.75,11.392885208129885,4000,0.0,
1994-08-05 00:00:00+00:00,12.875,12.875,12.5,11.06105899810791,10900,0.0,
1994-08-08 00:00:00+00:00,12.5,12.625,12.125,10.950447082519531,19900,0.0,
1994-08-09 00:00:00+00:00,12.375,12.375,12.0,10.618616104125977,18000,0.0,
1994-08-10 00:00:00+00:00,11.875,12.375,11.875,10.839834213256836,45200,0.0,
1994-08-11 00:00:00+00:00,12.375,12.875,12.375,11.282278060913086,32300,0.0,
1994-08-12 00:00:00+00:00,12.625,13.25,12.5,11.503499984741213,42200,0.0,
1994-08-15 00:00:00+00:00,13.25,13.25,13.0,11.724719047546388,28400,0.0,
1994-08-16 00:00:00+00:00,13.375,14.75,13.375,12.609604835510254,211000,0.0,
1994-08-17 00:00:00+00:00,14.375,14.75,14.25,12.830825805664062,21700,0.0,
1994-08-18 00:00:00+00:00,14.625,14.625,14.25,12.609604835510254,18300,0.0,
1994-08-19 00:00:00+00:00,14.375,14.5,14.0,12.609604835510254,47500,0.0,
1994-08-22 00:00:00+00:00,14.125,14.125,13.875,12.277771949768066,14200,0.0,
1994-08-23 00:00:00+00:00,13.875,14.0,13.875,12.277771949768066,5600,0.0,
1994-08-24 00:00:00+00:00,13.875,14.0,13.875,12.277771949768066,10100,0.0,
1994-08-25 00:00:00+00:00,14.0,14.0,13.875,12.277771949768066,56900,0.0,
1994-08-26 00:00:00+00:00,14.0,14.125,13.375,11.835330963134766,37900,0.0,
1994-08-29 00:00:00+00:00,13.0,13.0,12.5,11.171669006347656,26600,0.0,
1994-08-30 00:00:00+00:00,12.875,13.25,12.875,11.614109992980955,12200,0.0,
1994-08-31 00:00:00+00:00,13.0,13.0,12.625,11.171669006347656,42800,0.0,
1994-09-01 00:00:00+00:00,12.75,13.25,12.625,11.503499984741213,14000,0.0,
1994-09-02 00:00:00+00:00,13.0,13.0,13.0,11.503499984741213,2100,0.0,
1994-09-06 00:00:00+00:00,13.125,13.25,13.0,11.724719047546388,11300,0.0,
1994-09-07 00:00:00+00:00,13.125,13.125,13.0,11.614109992980955,4700,0.0,
1994-09-08 00:00:00+00:00,13.0,13.0,12.875,11.503499984741213,2400,0.0,
1994-09-09 00:00:00+00:00,12.875,13.125,12.75,11.614109992980955,26400,0.0,
1994-09-12 00:00:00+00:00,13.25,13.25,13.0,11.614109992980955,5800,0.0,
1994-09-13 00:00:00+00:00,13.0,13.25,12.875,11.392885208129885,12700,0.0,
1994-09-14 00:00:00+00:00,12.875,13.0,12.75,11.503499984741213,11500,0.0,
1994-09-15 00:00:00+00:00,12.875,12.875,12.875,11.392885208129885,3000,0.0,
1994-09-16 00:00:00+00:00,13.0,13.0,12.875,11.503499984741213,4300,0.0,
1994-09-19 00:00:00+00:00,12.875,13.0,12.875,11.392885208129885,1200,0.0,
1994-09-20 00:00:00+00:00,12.875,13.0,12.75,11.282278060913086,23400,0.0,
1994-09-21 00:00:00+00:00,12.75,12.875,12.75,11.282278060913086,4500,0.0,
1994-09-22 00:00:00+00:00,12.875,12.875,12.75,11.282278060913086,10500,0.0,
1994-09-23 00:00:00+00:00,12.75,12.75,12.5,11.282278060913086,6100,0.0,
1994-09-26 00:00:00+00:00,12.875,12.875,12.625,11.282278060913086,11200,0.0,
1994-09-27 00:00:00+00:00,12.875,13.0,12.875,11.503499984741213,39100,0.0,
1994-09-28 00:00:00+00:00,12.875,13.0,12.875,11.392885208129885,4300,0.0,
1994-09-29 00:00:00+00:00,13.0,13.0,12.625,11.392885208129885,26100,0.0,
1994-09-30 00:00:00+00:00,12.875,12.875,12.625,11.392885208129885,22100,0.0,
1994-10-03 00:00:00+00:00,12.75,12.75,12.5,11.171669006347656,3400,0.0,
1994-10-04 00:00:00+00:00,12.625,12.625,12.5,11.06105899810791,4400,0.0,
1994-10-05 00:00:00+00:00,12.5,12.75,12.5,11.171669006347656,14000,0.0,
1994-10-06 00:00:00+00:00,12.625,12.75,12.625,11.282278060913086,4500,0.0,
1994-10-07 00:00:00+00:00,12.625,12.875,12.625,11.392885208129885,4100,0.0,
1994-10-10 00:00:00+00:00,13.0,13.375,12.875,11.835330963134766,13600,0.0,
1994-10-11 00:00:00+00:00,13.375,13.5,13.125,11.835330963134766,23100,0.0,
1994-10-12 00:00:00+00:00,13.25,13.25,13.0,11.724719047546388,56000,0.0,
1994-10-13 00:00:00+00:00,13.25,13.25,13.125,11.614109992980955,32600,0.0,
1994-10-14 00:00:00+00:00,13.125,13.25,13.0,11.614109992980955,41500,0.0,
1994-10-17 00:00:00+00:00,13.0,13.25,12.875,11.724719047546388,18400,0.0,
1994-10-18 00:00:00+00:00,13.25,13.25,13.0,11.614109992980955,19400,0.0,
1994-10-19 00:00:00+00:00,13.25,13.25,13.0,11.724719047546388,3600,0.0,
1994-10-20 00:00:00+00:00,13.125,13.625,13.125,12.056551933288574,6800,0.0,
1994-10-21 00:00:00+00:00,13.5,14.25,13.5,12.498993873596191,20200,0.0,
1994-10-24 00:00:00+00:00,14.125,14.125,13.75,12.388383865356444,20000,0.0,
1994-10-25 00:00:00+00:00,14.125,14.625,14.125,12.941435813903809,37000,0.0,
1994-10-26 00:00:00+00:00,14.625,14.625,14.0,12.388383865356444,11800,0.0,
1994-10-27 00:00:00+00:00,14.0,14.25,13.625,12.498993873596191,14600,0.0,
1994-10-28 00:00:00+00:00,14.25,14.375,14.125,12.609604835510254,5600,0.0,
1994-10-31 00:00:00+00:00,14.25,14.25,14.0,12.388383865356444,9400,0.0,
1994-11-01 00:00:00+00:00,13.875,14.125,13.875,12.498993873596191,4100,0.0,
1994-11-02 00:00:00+00:00,14.125,14.25,14.0,12.388383865356444,4100,0.0,
1994-11-03 00:00:00+00:00,14.0,14.25,14.0,12.388383865356444,4400,0.0,
1994-11-04 00:00:00+00:00,14.125,14.5,14.125,12.72021484375,17500,0.0,
1994-11-07 00:00:00+00:00,14.125,14.375,14.125,12.609604835510254,9300,0.0,
1994-11-08 00:00:00+00:00,14.375,14.625,14.25,12.609604835510254,10100,0.0,
1994-11-09 00:00:00+00:00,14.5,14.75,14.0,12.388383865356444,9500,0.0,
1994-11-10 00:00:00+00:00,14.25,14.625,14.125,12.72021484375,19600,0.0,
1994-11-11 00:00:00+00:00,14.25,14.375,14.125,12.498993873596191,2400,0.0,
1994-11-14 00:00:00+00:00,14.125,14.25,13.75,12.277771949768066,22000,0.0,
1994-11-15 00:00:00+00:00,13.875,13.875,13.25,12.056551933288574,39800,0.0,
1994-11-16 00:00:00+00:00,13.5,13.75,13.0,11.724719047546388,17600,0.0,
1994-11-17 00:00:00+00:00,13.25,13.25,12.875,11.392885208129885,6100,0.0,
1994-11-18 00:00:00+00:00,12.875,13.0,12.875,11.392885208129885,11300,0.0,
1994-11-21 00:00:00+00:00,12.875,12.875,12.25,11.171669006347656,25500,0.0,
1994-11-22 00:00:00+00:00,12.5,12.5,12.25,11.06105899810791,17100,0.0,
1994-11-23 00:00:00+00:00,12.25,12.25,11.625,10.39739227294922,31600,0.0,
1994-11-25 00:00:00+00:00,11.875,12.0,11.75,10.50800609588623,10600,0.0,
1994-11-28 00:00:00+00:00,11.875,12.125,11.75,10.729226112365724,42500,0.0,
1994-11-29 00:00:00+00:00,12.125,12.25,12.0,10.618616104125977,3100,0.0,
1994-11-30 00:00:00+00:00,12.0,12.0,11.625,10.286785125732422,29100,0.0,
1994-12-01 00:00:00+00:00,11.5,11.5,11.25,10.06556224822998,24200,0.0,
1994-12-02 00:00:00+00:00,11.375,11.5,11.375,10.17617130279541,11400,0.0,
1994-12-05 00:00:00+00:00,11.625,11.625,11.5,10.286785125732422,4500,0.0,
1994-12-06 00:00:00+00:00,11.5,11.625,11.375,10.06556224822998,16800,0.0,
1994-12-07 00:00:00+00:00,11.5,11.5,11.25,10.06556224822998,17900,0.0,
1994-12-08 00:00:00+00:00,11.25,11.375,11.125,9.844343185424805,10300,0.0,
1994-12-09 00:00:00+00:00,11.125,11.25,11.0,9.954948425292969,4000,0.0,
1994-12-12 00:00:00+00:00,11.25,11.25,11.125,9.954948425292969,8800,0.0,
1994-12-13 00:00:00+00:00,11.0,11.25,10.75,9.512514114379885,14800,0.0,
1994-12-14 00:00:00+00:00,10.625,10.75,10.5,9.512514114379885,15300,0.0,
1994-12-15 00:00:00+00:00,10.75,10.75,10.5,9.401898384094238,28200,0.0,
1994-12-16 00:00:00+00:00,10.75,10.875,10.75,9.62312126159668,20400,0.0,
1994-12-19 00:00:00+00:00,11.25,11.5,10.875,9.62312126159668,81100,0.0,
1994-12-20 00:00:00+00:00,11.0,11.125,10.75,9.844343185424805,23100,0.0,
1994-12-21 00:00:00+00:00,11.125,11.125,10.75,9.62312126159668,22600,0.0,
1994-12-22 00:00:00+00:00,10.75,10.875,10.5,9.62312126159668,20200,0.0,
1994-12-23 00:00:00+00:00,10.75,11.0,10.75,9.512514114379885,10000,0.0,
1994-12-27 00:00:00+00:00,10.75,11.0,10.625,9.62312126159668,30300,0.0,
1994-12-28 00:00:00+00:00,10.75,10.875,10.5,9.62312126159668,29200,0.0,
1994-12-29 00:00:00+00:00,10.875,11.0,10.625,9.73373317718506,34300,0.0,
1994-12-30 00:00:00+00:00,11.0,11.0,10.625,9.512514114379885,24700,0.0,
1995-01-03 00:00:00+00:00,10.75,10.875,10.5,9.62312126159668,15500,0.0,
1995-01-04 00:00:00+00:00,10.875,11.0,10.625,9.73373317718506,28500,0.0,
