date,IHT_Open,IHT_High,IHT_Low,IHT_Close,IHT_Volume,IHT_Dividends,IHT_Stock Splits
1973-04-26 00:00:00+00:00,0.0,21.0,21.0,6.822434902191162,600,0.0,
1973-04-27 00:00:00+00:00,0.0,21.0,21.0,6.822434902191162,500,0.0,
1973-04-30 00:00:00+00:00,0.0,20.875,20.875,6.781826019287109,700,0.0,
1973-05-01 00:00:00+00:00,0.0,21.0,21.0,6.822434902191162,2600,0.0,
1973-05-02 00:00:00+00:00,0.0,21.0,21.0,6.822434902191162,700,0.0,
1973-05-03 00:00:00+00:00,0.0,20.75,20.75,6.74121618270874,200,0.0,
1973-05-04 00:00:00+00:00,20.75,20.75,20.75,6.74121618270874,0,0.0,
1973-05-07 00:00:00+00:00,0.0,21.0,20.75,6.822434902191162,1700,0.0,
1973-05-08 00:00:00+00:00,0.0,21.0,21.0,6.822434902191162,100,0.0,
1973-05-09 00:00:00+00:00,0.0,21.0,21.0,6.822434902191162,100,0.0,
1973-05-10 00:00:00+00:00,0.0,21.25,20.875,6.781826019287109,500,0.0,
1973-05-11 00:00:00+00:00,0.0,21.5,21.125,6.984874248504639,1100,0.0,
1973-05-14 00:00:00+00:00,0.0,21.25,21.25,6.9036545753479,100,0.0,
1973-05-15 00:00:00+00:00,0.0,21.125,20.875,6.781826019287109,300,0.0,
1973-05-16 00:00:00+00:00,0.0,21.5,21.0,6.822434902191162,2000,0.0,
1973-05-17 00:00:00+00:00,0.0,21.375,21.125,6.944265365600586,1800,0.0,
1973-05-18 00:00:00+00:00,0.0,21.5,21.25,6.9036545753479,600,0.0,
1973-05-21 00:00:00+00:00,0.0,21.125,20.375,6.619386196136475,2200,0.0,
1973-05-22 00:00:00+00:00,0.0,20.75,20.625,6.74121618270874,300,0.0,
1973-05-23 00:00:00+00:00,0.0,20.875,20.625,6.7006049156188965,700,0.0,
1973-05-24 00:00:00+00:00,0.0,21.0,20.5,6.822434902191162,700,0.0,
1973-05-25 00:00:00+00:00,0.0,20.625,20.375,6.619386196136475,500,0.0,
1973-05-29 00:00:00+00:00,0.0,20.25,19.875,6.456947326660156,900,0.0,
1973-05-30 00:00:00+00:00,0.0,20.25,20.25,6.578777313232422,300,0.0,
1973-05-31 00:00:00+00:00,0.0,20.375,20.125,6.619386196136475,3400,0.0,
1973-06-01 00:00:00+00:00,0.0,20.125,19.875,6.456947326660156,300,0.0,
1973-06-04 00:00:00+00:00,0.0,19.875,19.125,6.213287830352783,2000,0.0,
1973-06-05 00:00:00+00:00,0.0,19.0,18.5,6.0102410316467285,2400,0.0,
1973-06-06 00:00:00+00:00,0.0,18.5,18.125,6.0102410316467285,900,0.0,
1973-06-07 00:00:00+00:00,0.0,18.75,18.625,6.091457843780518,400,0.0,
1973-06-08 00:00:00+00:00,0.0,19.5,18.25,6.335119724273682,2000,0.0,
1973-06-11 00:00:00+00:00,0.0,19.375,19.375,6.294506072998047,600,0.0,
1973-06-12 00:00:00+00:00,0.0,19.125,18.875,6.172680854797363,900,0.0,
1973-06-13 00:00:00+00:00,19.0,19.0,19.0,6.172680854797363,0,0.0,
1973-06-14 00:00:00+00:00,0.0,19.0,19.0,6.172680854797363,200,0.0,
1973-06-15 00:00:00+00:00,0.0,19.0,18.75,6.091457843780518,300,0.0,
1973-06-18 00:00:00+00:00,0.0,18.75,18.75,6.091457843780518,500,0.0,
1973-06-19 00:00:00+00:00,18.75,18.75,18.75,6.091457843780518,0,0.0,
1973-06-20 00:00:00+00:00,0.0,18.75,18.75,6.091457843780518,100,0.0,
1973-06-21 00:00:00+00:00,0.0,18.625,18.5,6.0102410316467285,400,0.0,
1973-06-22 00:00:00+00:00,0.0,18.5,18.375,5.969628810882568,1200,0.0,
1973-06-25 00:00:00+00:00,0.0,18.375,18.375,5.969628810882568,100,0.0,
1973-06-26 00:00:00+00:00,0.0,18.5,18.375,6.0102410316467285,1500,0.0,
1973-06-27 00:00:00+00:00,0.0,19.125,18.5,6.213287830352783,1300,0.0,
1973-06-28 00:00:00+00:00,0.0,19.25,19.25,6.253898143768311,100,0.0,
1973-06-29 00:00:00+00:00,0.0,19.0,18.625,6.132071018218994,800,0.0,
1973-07-02 00:00:00+00:00,18.875,18.875,18.875,6.132071018218994,0,0.0,
1973-07-03 00:00:00+00:00,18.875,18.875,18.875,6.132071018218994,0,0.0,
1973-07-05 00:00:00+00:00,0.0,19.125,18.875,6.213287830352783,300,0.0,
1973-07-06 00:00:00+00:00,19.125,19.125,19.125,6.213287830352783,0,0.0,
1973-07-09 00:00:00+00:00,0.0,19.25,19.25,6.253898143768311,200,0.0,
1973-07-10 00:00:00+00:00,0.0,19.25,18.875,6.132071018218994,600,0.0,
1973-07-11 00:00:00+00:00,0.0,19.25,19.0,6.253898143768311,400,0.0,
1973-07-12 00:00:00+00:00,0.0,19.25,19.25,6.253898143768311,100,0.0,
1973-07-13 00:00:00+00:00,19.25,19.25,19.25,6.253898143768311,0,0.0,
1973-07-16 00:00:00+00:00,0.0,19.0,19.0,6.172680854797363,100,0.0,
1973-07-17 00:00:00+00:00,0.0,19.25,19.25,6.253898143768311,100,0.0,
1973-07-18 00:00:00+00:00,0.0,19.375,18.875,6.132071018218994,500,0.0,
1973-07-19 00:00:00+00:00,18.875,18.875,18.875,6.132071018218994,0,0.0,
1973-07-20 00:00:00+00:00,0.0,19.125,19.125,6.213287830352783,1100,0.0,
1973-07-23 00:00:00+00:00,0.0,19.5,19.375,6.335119724273682,400,0.0,
1973-07-24 00:00:00+00:00,0.0,20.0,19.75,6.497556686401367,1400,0.0,
1973-07-25 00:00:00+00:00,0.0,20.375,20.125,6.578777313232422,900,0.0,
1973-07-26 00:00:00+00:00,0.0,20.25,20.25,6.578777313232422,200,0.0,
1973-07-27 00:00:00+00:00,0.0,20.375,20.25,6.578777313232422,500,0.0,
1973-07-30 00:00:00+00:00,0.0,20.75,20.5,6.74121618270874,300,0.0,
1973-07-31 00:00:00+00:00,0.0,20.75,20.75,6.74121618270874,100,0.0,
1973-08-01 00:00:00+00:00,0.0,20.375,20.25,6.578777313232422,700,0.0,
1973-08-02 00:00:00+00:00,0.0,20.25,20.0,6.497556686401367,800,0.0,
1973-08-03 00:00:00+00:00,0.0,20.375,19.875,6.456947326660156,800,0.0,
1973-08-06 00:00:00+00:00,0.0,19.75,19.5,6.335119724273682,400,0.0,
1973-08-07 00:00:00+00:00,0.0,19.75,19.25,6.253898143768311,1000,0.0,
1973-08-08 00:00:00+00:00,0.0,19.125,18.75,6.091457843780518,500,0.0,
1973-08-09 00:00:00+00:00,0.0,18.75,18.5,6.0102410316467285,700,0.0,
1973-08-10 00:00:00+00:00,0.0,18.375,18.375,5.969628810882568,100,0.0,
1973-08-13 00:00:00+00:00,18.375,18.375,18.375,5.969628810882568,0,0.0,
1973-08-14 00:00:00+00:00,0.0,19.25,18.625,6.172680854797363,1200,0.0,
1973-08-15 00:00:00+00:00,19.0,19.0,19.0,6.172680854797363,0,0.0,
1973-08-16 00:00:00+00:00,0.0,19.25,19.25,6.253898143768311,100,0.0,
1973-08-17 00:00:00+00:00,0.0,19.5,19.25,6.253898143768311,800,0.0,
1973-08-20 00:00:00+00:00,0.0,19.75,19.25,6.253898143768311,1500,0.0,
1973-08-21 00:00:00+00:00,0.0,19.25,19.25,6.253898143768311,100,0.0,
1973-08-22 00:00:00+00:00,0.0,19.25,19.25,6.253898143768311,200,0.0,
1973-08-23 00:00:00+00:00,0.0,19.375,19.375,6.294506072998047,100,0.0,
1973-08-24 00:00:00+00:00,0.0,19.5,19.25,6.335119724273682,400,0.0,
1973-08-27 00:00:00+00:00,0.0,18.75,18.0,6.0102410316467285,3300,0.0,
1973-08-28 00:00:00+00:00,0.0,18.25,18.125,5.888411998748779,500,0.0,
1973-08-29 00:00:00+00:00,0.0,18.5,18.375,6.0102410316467285,500,0.0,
1973-08-30 00:00:00+00:00,0.0,18.375,18.25,5.929018974304199,800,0.0,
1973-08-31 00:00:00+00:00,0.0,18.375,18.0,5.969628810882568,800,0.0,
1973-09-04 00:00:00+00:00,0.0,18.125,17.625,5.7259721755981445,700,0.0,
1973-09-05 00:00:00+00:00,0.0,17.75,17.375,5.644754409790039,800,0.0,
1973-09-06 00:00:00+00:00,0.0,18.125,17.625,5.888411998748779,600,0.0,
1973-09-07 00:00:00+00:00,0.0,18.375,18.375,5.969628810882568,100,0.0,
1973-09-10 00:00:00+00:00,18.375,18.375,18.375,5.969628810882568,0,0.0,
1973-09-11 00:00:00+00:00,0.0,18.625,18.25,6.05085039138794,500,0.0,
1973-09-12 00:00:00+00:00,0.0,19.0,18.75,6.172680854797363,1000,0.0,
1973-09-13 00:00:00+00:00,0.0,19.125,19.125,6.213287830352783,100,0.0,
1973-09-14 00:00:00+00:00,0.0,19.125,19.125,6.213287830352783,400,0.0,
1973-09-17 00:00:00+00:00,0.0,18.875,18.25,5.929018974304199,1200,0.0,
1973-09-18 00:00:00+00:00,0.0,18.5,18.375,5.969628810882568,500,0.0,
1973-09-19 00:00:00+00:00,0.0,18.875,18.0,6.132071018218994,2800,0.0,
1973-09-20 00:00:00+00:00,0.0,19.125,19.0,6.172680854797363,700,0.0,
1973-09-21 00:00:00+00:00,0.0,18.375,18.125,5.969628810882568,1300,0.0,
1973-09-24 00:00:00+00:00,0.0,18.875,18.5,6.132071018218994,2000,0.0,
1973-09-25 00:00:00+00:00,0.0,18.875,18.875,6.132071018218994,900,0.0,
1973-09-26 00:00:00+00:00,0.0,18.875,18.75,6.132071018218994,1000,0.0,
1973-09-27 00:00:00+00:00,0.0,19.0,19.0,6.172680854797363,1900,0.0,
1973-09-28 00:00:00+00:00,0.0,19.25,19.25,6.253898143768311,800,0.0,
1973-10-01 00:00:00+00:00,0.0,19.75,19.0,6.416336536407471,3900,0.0,
1973-10-02 00:00:00+00:00,0.0,20.0,19.5,6.497556686401367,2100,0.0,
1973-10-03 00:00:00+00:00,0.0,20.375,20.0,6.619386196136475,2200,0.0,
1973-10-04 00:00:00+00:00,0.0,20.125,19.625,6.375728130340576,700,0.0,
1973-10-05 00:00:00+00:00,0.0,20.125,20.0,6.538166999816895,1000,0.0,
1973-10-08 00:00:00+00:00,0.0,19.875,19.625,6.416336536407471,1100,0.0,
1973-10-09 00:00:00+00:00,0.0,20.375,19.875,6.456947326660156,1200,0.0,
1973-10-10 00:00:00+00:00,0.0,19.625,19.25,6.253898143768311,900,0.0,
1973-10-11 00:00:00+00:00,0.0,19.75,19.5,6.416336536407471,300,0.0,
1973-10-12 00:00:00+00:00,0.0,20.375,20.0,6.619386196136475,1400,0.0,
1973-10-15 00:00:00+00:00,0.0,20.625,20.0,6.497556686401367,1800,0.0,
1973-10-16 00:00:00+00:00,0.0,20.0,19.625,6.375728130340576,400,0.0,
1973-10-17 00:00:00+00:00,19.625,19.625,19.625,6.375728130340576,0,0.0,
1973-10-18 00:00:00+00:00,0.0,19.5,19.25,6.294506072998047,500,0.0,
1973-10-19 00:00:00+00:00,0.0,19.25,19.125,6.213287830352783,1200,0.0,
1973-10-22 00:00:00+00:00,19.125,19.125,19.125,6.213287830352783,0,0.0,
1973-10-23 00:00:00+00:00,0.0,19.5,19.25,6.253898143768311,1300,0.0,
1973-10-24 00:00:00+00:00,0.0,19.5,19.5,6.335119724273682,100,0.0,
1973-10-25 00:00:00+00:00,0.0,19.625,19.625,6.375728130340576,100,0.0,
1973-10-26 00:00:00+00:00,0.0,19.75,19.625,6.416336536407471,500,0.0,
1973-10-29 00:00:00+00:00,0.0,19.75,19.625,6.416336536407471,200,0.0,
1973-10-30 00:00:00+00:00,19.75,19.75,19.75,6.416336536407471,0,0.0,
1973-10-31 00:00:00+00:00,0.0,19.5,18.5,6.0102410316467285,1300,0.0,
1973-11-01 00:00:00+00:00,0.0,18.75,18.25,5.969628810882568,800,0.0,
1973-11-02 00:00:00+00:00,0.0,18.625,18.125,5.888411998748779,1200,0.0,
1973-11-05 00:00:00+00:00,0.0,18.875,18.5,6.05085039138794,1000,0.0,
1973-11-06 00:00:00+00:00,0.0,18.625,18.5,6.05085039138794,500,0.0,
1973-11-07 00:00:00+00:00,0.0,18.375,18.25,5.929018974304199,400,0.0,
1973-11-08 00:00:00+00:00,0.0,18.5,18.5,6.0102410316467285,500,0.0,
1973-11-09 00:00:00+00:00,0.0,18.125,17.5,5.685361862182617,1700,0.0,
1973-11-12 00:00:00+00:00,0.0,17.875,17.5,5.807191371917725,900,0.0,
1973-11-13 00:00:00+00:00,0.0,17.75,17.75,5.766580581665039,100,0.0,
1973-11-14 00:00:00+00:00,0.0,17.5,16.75,5.441703796386719,1300,0.0,
1973-11-15 00:00:00+00:00,0.0,17.5,17.0,5.685361862182617,3600,0.0,
1973-11-16 00:00:00+00:00,0.0,17.75,17.125,5.766580581665039,1000,0.0,
1973-11-19 00:00:00+00:00,0.0,18.25,17.75,5.807191371917725,900,0.0,
1973-11-20 00:00:00+00:00,0.0,17.625,17.0,5.522923469543457,1000,0.0,
1973-11-21 00:00:00+00:00,0.0,17.25,17.25,5.604142189025879,100,0.0,
1973-11-23 00:00:00+00:00,0.0,17.375,17.375,5.644754409790039,100,0.0,
1973-11-26 00:00:00+00:00,0.0,17.0,16.75,5.522923469543457,1600,0.0,
1973-11-27 00:00:00+00:00,0.0,16.75,16.375,5.360483169555664,1800,0.0,
1973-11-28 00:00:00+00:00,0.0,16.625,16.625,5.401094913482666,800,0.0,
1973-11-29 00:00:00+00:00,0.0,16.5,16.0,5.198044776916504,800,0.0,
1973-11-30 00:00:00+00:00,0.0,16.375,16.0,5.31987190246582,1000,0.0,
1973-12-03 00:00:00+00:00,0.0,16.25,16.0,5.2792649269104,400,0.0,
1973-12-04 00:00:00+00:00,0.0,16.375,16.125,5.2386555671691895,300,0.0,
1973-12-05 00:00:00+00:00,0.0,16.0,15.375,4.994997024536133,1700,0.0,
1973-12-06 00:00:00+00:00,0.0,15.25,15.0,4.954387187957764,600,0.0,
1973-12-07 00:00:00+00:00,0.0,15.5,15.5,5.03560733795166,200,0.0,
1973-12-10 00:00:00+00:00,0.0,15.5,15.25,4.994997024536133,400,0.0,
1973-12-11 00:00:00+00:00,0.0,15.625,15.0,4.913780212402344,1600,0.0,
1973-12-12 00:00:00+00:00,0.0,15.625,15.125,4.913780212402344,1100,0.0,
1973-12-13 00:00:00+00:00,15.125,15.125,15.125,4.913780212402344,0,0.0,
1973-12-14 00:00:00+00:00,0.0,14.875,14.5,4.832558155059815,1600,0.0,
1973-12-17 00:00:00+00:00,0.0,15.0,14.75,4.791946887969971,600,0.0,
1973-12-18 00:00:00+00:00,0.0,15.0,14.875,4.873166561126709,1300,0.0,
1973-12-19 00:00:00+00:00,0.0,15.0,14.75,4.832558155059815,4300,0.0,
1973-12-20 00:00:00+00:00,0.0,15.375,14.75,4.994997024536133,2300,0.0,
1973-12-21 00:00:00+00:00,0.0,15.75,15.5,5.116824626922607,400,0.0,
1973-12-24 00:00:00+00:00,0.0,15.5,15.5,5.03560733795166,400,0.0,
1973-12-26 00:00:00+00:00,0.0,15.25,14.875,4.832558155059815,800,0.0,
1973-12-27 00:00:00+00:00,0.0,15.125,15.125,4.913780212402344,100,0.0,
1973-12-28 00:00:00+00:00,0.0,15.375,15.0,4.954387187957764,1400,0.0,
1973-12-31 00:00:00+00:00,0.0,16.0,15.5,5.116824626922607,600,0.0,
1974-01-02 00:00:00+00:00,0.0,16.0,16.0,5.198044776916504,100,0.0,
1974-01-03 00:00:00+00:00,0.0,16.375,16.25,5.2792649269104,300,0.0,
1974-01-04 00:00:00+00:00,0.0,16.625,16.375,5.401094913482666,600,0.0,
1974-01-07 00:00:00+00:00,0.0,16.625,16.375,5.401094913482666,200,0.0,
1974-01-08 00:00:00+00:00,0.0,16.5,16.0,5.31987190246582,1400,0.0,
1974-01-09 00:00:00+00:00,0.0,16.5,16.5,5.360483169555664,500,0.0,
1974-01-10 00:00:00+00:00,0.0,16.5,16.5,5.360483169555664,100,0.0,
1974-01-11 00:00:00+00:00,0.0,16.875,16.625,5.482314109802246,200,0.0,
1974-01-14 00:00:00+00:00,0.0,17.0,17.0,5.522923469543457,100,0.0,
1974-01-15 00:00:00+00:00,0.0,17.125,16.875,5.563534259796143,300,0.0,
1974-01-16 00:00:00+00:00,0.0,17.125,17.125,5.563534259796143,800,0.0,
1974-01-17 00:00:00+00:00,17.125,17.125,17.125,5.563534259796143,0,0.0,
1974-01-18 00:00:00+00:00,0.0,17.25,17.125,5.563534259796143,700,0.0,
1974-01-21 00:00:00+00:00,0.0,17.125,16.5,5.360483169555664,1700,0.0,
1974-01-22 00:00:00+00:00,0.0,16.375,16.125,5.2386555671691895,400,0.0,
1974-01-23 00:00:00+00:00,0.0,16.0,16.0,5.198044776916504,200,0.0,
1974-01-24 00:00:00+00:00,0.0,16.0,15.75,5.198044776916504,800,0.0,
1974-01-25 00:00:00+00:00,0.0,16.0,16.0,5.198044776916504,300,0.0,
1974-01-28 00:00:00+00:00,0.0,16.25,16.25,5.2792649269104,100,0.0,
1974-01-29 00:00:00+00:00,0.0,16.5,16.5,5.360483169555664,500,0.0,
1974-01-30 00:00:00+00:00,0.0,16.375,16.375,5.31987190246582,100,0.0,
1974-01-31 00:00:00+00:00,16.375,16.375,16.375,5.31987190246582,0,0.0,
1974-02-01 00:00:00+00:00,0.0,16.375,16.125,5.2386555671691895,2100,0.0,
1974-02-04 00:00:00+00:00,0.0,16.0,16.0,5.198044776916504,2000,0.0,
1974-02-05 00:00:00+00:00,0.0,15.75,14.75,4.791946887969971,3400,0.0,
1974-02-06 00:00:00+00:00,0.0,15.25,15.0,4.954387187957764,700,0.0,
1974-02-07 00:00:00+00:00,15.25,15.25,15.25,4.954387187957764,0,0.0,
1974-02-08 00:00:00+00:00,0.0,15.5,15.25,4.954387187957764,600,0.0,
1974-02-11 00:00:00+00:00,0.0,15.0,15.0,4.873166561126709,500,0.0,
1974-02-12 00:00:00+00:00,0.0,14.75,14.5,4.791946887969971,1900,0.0,
1974-02-13 00:00:00+00:00,0.0,15.125,15.0,4.873166561126709,2000,0.0,
1974-02-14 00:00:00+00:00,0.0,15.125,15.0,4.913780212402344,1400,0.0,
1974-02-15 00:00:00+00:00,0.0,15.25,14.75,4.954387187957764,3200,0.0,
1974-02-19 00:00:00+00:00,0.0,16.25,15.625,5.2386555671691895,2400,0.0,
1974-02-20 00:00:00+00:00,0.0,16.625,16.125,5.401094913482666,800,0.0,
1974-02-21 00:00:00+00:00,0.0,16.75,16.625,5.441703796386719,300,0.0,
1974-02-22 00:00:00+00:00,0.0,16.375,16.375,5.31987190246582,100,0.0,
1974-02-25 00:00:00+00:00,0.0,16.5,16.5,5.360483169555664,100,0.0,
1974-02-26 00:00:00+00:00,0.0,17.0,16.625,5.522923469543457,600,0.0,
1974-02-27 00:00:00+00:00,0.0,17.0,16.75,5.522923469543457,200,0.0,
1974-02-28 00:00:00+00:00,0.0,17.375,17.25,5.644754409790039,200,0.0,
1974-03-01 00:00:00+00:00,0.0,17.125,17.0,5.522923469543457,200,0.0,
1974-03-04 00:00:00+00:00,0.0,16.875,16.25,5.482314109802246,1800,0.0,
1974-03-05 00:00:00+00:00,0.0,17.25,16.625,5.401094913482666,1600,0.0,
1974-03-06 00:00:00+00:00,0.0,16.5,16.5,5.360483169555664,200,0.0,
1974-03-07 00:00:00+00:00,16.5,16.5,16.5,5.360483169555664,0,0.0,
1974-03-08 00:00:00+00:00,0.0,16.75,16.75,5.441703796386719,100,0.0,
1974-03-11 00:00:00+00:00,0.0,16.875,16.875,5.482314109802246,100,0.0,
1974-03-12 00:00:00+00:00,0.0,16.875,16.875,5.482314109802246,100,0.0,
1974-03-13 00:00:00+00:00,16.875,16.875,16.875,5.482314109802246,0,0.0,
1974-03-14 00:00:00+00:00,16.875,16.875,16.875,5.482314109802246,0,0.0,
1974-03-15 00:00:00+00:00,0.0,16.875,16.875,5.482314109802246,400,0.0,
1974-03-18 00:00:00+00:00,0.0,16.625,16.125,5.2386555671691895,1500,0.0,
1974-03-19 00:00:00+00:00,16.125,16.125,16.125,5.2386555671691895,0,0.0,
1974-03-20 00:00:00+00:00,16.125,16.125,16.125,5.2386555671691895,0,0.0,
1974-03-21 00:00:00+00:00,0.0,16.25,16.25,5.2792649269104,300,0.0,
1974-03-22 00:00:00+00:00,0.0,16.0,16.0,5.198044776916504,300,0.0,
1974-03-25 00:00:00+00:00,16.0,16.0,16.0,5.198044776916504,0,0.0,
1974-03-26 00:00:00+00:00,0.0,16.0,16.0,5.198044776916504,100,0.0,
1974-03-27 00:00:00+00:00,16.0,16.0,16.0,5.198044776916504,0,0.0,
1974-03-28 00:00:00+00:00,0.0,15.75,15.75,5.116824626922607,100,0.0,
1974-03-29 00:00:00+00:00,0.0,15.75,15.75,5.116824626922607,100,0.0,
1974-04-01 00:00:00+00:00,0.0,15.5,14.5,4.791946887969971,2200,0.0,
1974-04-02 00:00:00+00:00,0.0,14.875,14.5,4.710729598999023,1100,0.0,
1974-04-03 00:00:00+00:00,0.0,14.5,14.375,4.710729598999023,2100,0.0,
1974-04-04 00:00:00+00:00,0.0,14.625,14.5,4.751339435577393,400,0.0,
1974-04-05 00:00:00+00:00,0.0,14.875,14.5,4.710729598999023,600,0.0,
1974-04-08 00:00:00+00:00,0.0,14.5,14.5,4.710729598999023,800,0.0,
1974-04-09 00:00:00+00:00,0.0,14.5,14.0,4.629508972167969,3600,0.0,
1974-04-10 00:00:00+00:00,0.0,14.375,14.0,4.629508972167969,1400,0.0,
1974-04-11 00:00:00+00:00,0.0,14.125,14.125,4.588899612426758,300,0.0,
1974-04-15 00:00:00+00:00,0.0,14.125,14.0,4.548289775848389,2000,0.0,
1974-04-16 00:00:00+00:00,0.0,14.25,14.125,4.588899612426758,1300,0.0,
1974-04-17 00:00:00+00:00,0.0,14.625,14.125,4.751339435577393,900,0.0,
1974-04-18 00:00:00+00:00,0.0,14.375,14.0,4.548289775848389,1100,0.0,
1974-04-19 00:00:00+00:00,0.0,13.875,13.75,4.507680892944336,700,0.0,
1974-04-22 00:00:00+00:00,0.0,14.0,13.75,4.548289775848389,400,0.0,
1974-04-23 00:00:00+00:00,0.0,14.0,13.75,4.467069625854492,800,0.0,
1974-04-24 00:00:00+00:00,0.0,13.625,13.5,4.426459789276123,1700,0.0,
1974-04-25 00:00:00+00:00,0.0,13.5,12.5,4.060972690582275,3100,0.0,
1974-04-26 00:00:00+00:00,0.0,13.0,12.25,4.182803630828857,2200,0.0,
1974-04-29 00:00:00+00:00,0.0,12.875,12.75,4.142192840576172,300,0.0,
1974-04-30 00:00:00+00:00,0.0,13.0,12.75,4.223411560058594,300,0.0,
1974-05-01 00:00:00+00:00,0.0,13.0,13.0,4.223411560058594,400,0.0,
1974-05-02 00:00:00+00:00,0.0,12.75,12.75,4.142192840576172,400,0.0,
1974-05-03 00:00:00+00:00,0.0,13.0,12.75,4.223411560058594,2400,0.0,
1974-05-06 00:00:00+00:00,0.0,12.75,12.625,4.142192840576172,1100,0.0,
1974-05-07 00:00:00+00:00,0.0,12.75,12.625,4.101583480834961,1000,0.0,
1974-05-08 00:00:00+00:00,0.0,12.75,12.625,4.101583480834961,1000,0.0,
1974-05-09 00:00:00+00:00,0.0,13.0,12.5,4.060972690582275,2800,0.0,
1974-05-10 00:00:00+00:00,12.5,12.5,12.5,4.060972690582275,0,0.0,
1974-05-13 00:00:00+00:00,0.0,13.25,12.75,4.30463171005249,500,0.0,
1974-05-14 00:00:00+00:00,0.0,13.75,13.25,4.467069625854492,900,0.0,
1974-05-15 00:00:00+00:00,0.0,13.5,13.0,4.223411560058594,1100,0.0,
