date,MTEX_Open,MTEX_High,MTEX_Low,MTEX_Close,MTEX_Volume,MTEX_Dividends,MTEX_Stock Splits
1999-05-21 00:00:00+00:00,170.0,177.5,168.125,105.60260772705078,3640,0.0,
1999-05-24 00:00:00+00:00,177.5,178.75,170.0,104.0939712524414,3390,0.0,
1999-05-25 00:00:00+00:00,175.0,175.0,168.125,102.58541107177734,2680,0.0,
1999-05-26 00:00:00+00:00,167.5,172.5,162.5,98.81389617919922,6410,0.0,
1999-05-27 00:00:00+00:00,162.5,163.75,160.0,96.55094146728516,6080,0.0,
1999-05-28 00:00:00+00:00,162.5,167.5,155.625,95.04236602783205,7120,0.0,
1999-06-01 00:00:00+00:00,155.0,165.0,152.5,95.04236602783205,4330,0.0,
1999-06-02 00:00:00+00:00,160.0,160.0,152.5,92.77942657470705,4170,0.0,
1999-06-03 00:00:00+00:00,153.75,155.0,147.5,90.51651000976562,6550,0.0,
1999-06-04 00:00:00+00:00,150.625,152.5,148.125,90.89366912841795,10510,0.0,
1999-06-07 00:00:00+00:00,150.0,151.25,146.25,89.38510131835938,5240,0.0,
1999-06-08 00:00:00+00:00,150.625,152.5,148.75,89.7622299194336,8630,0.0,
1999-06-09 00:00:00+00:00,149.375,149.375,146.875,89.7622299194336,2480,0.0,
1999-06-10 00:00:00+00:00,148.75,150.0,137.5,83.72776794433594,8910,0.0,
1999-06-11 00:00:00+00:00,141.25,145.0,140.0,84.85924530029297,5440,0.0,
1999-06-14 00:00:00+00:00,141.25,141.25,132.5,81.46488952636719,2220,0.0,
1999-06-15 00:00:00+00:00,135.625,135.625,112.5,75.43043518066406,9850,0.0,
1999-06-16 00:00:00+00:00,125.0,125.0,118.75,71.65890502929688,4140,0.0,
1999-06-17 00:00:00+00:00,122.5,122.5,120.0,72.79036712646484,7130,0.0,
1999-06-18 00:00:00+00:00,120.625,123.75,115.0,70.90461730957031,5010,0.0,
1999-06-21 00:00:00+00:00,118.75,122.5,117.5,73.16751861572266,4990,0.0,
1999-06-22 00:00:00+00:00,120.0,122.5,118.75,72.4132308959961,2360,0.0,
1999-06-23 00:00:00+00:00,120.0,120.0,117.5,71.65890502929688,4130,0.0,
1999-06-24 00:00:00+00:00,119.375,123.75,117.5,72.4132308959961,4500,0.0,
1999-06-25 00:00:00+00:00,122.5,123.125,120.625,73.544677734375,2840,0.0,
1999-06-28 00:00:00+00:00,122.5,125.0,121.875,74.67613983154297,3960,0.0,
1999-06-29 00:00:00+00:00,123.75,123.75,120.0,72.4132308959961,5700,0.0,
1999-06-30 00:00:00+00:00,120.625,123.125,98.75,61.09864044189453,21210,0.0,
1999-07-01 00:00:00+00:00,107.5,115.0,105.625,69.01884460449219,6710,0.0,
1999-07-02 00:00:00+00:00,115.0,120.0,113.125,72.4132308959961,8030,0.0,
1999-07-06 00:00:00+00:00,120.0,123.75,120.0,74.67613983154297,3510,0.0,
1999-07-07 00:00:00+00:00,124.375,124.375,118.75,73.544677734375,3150,0.0,
1999-07-08 00:00:00+00:00,121.875,122.5,111.25,71.65890502929688,3340,0.0,
1999-07-09 00:00:00+00:00,120.0,121.25,119.375,72.4132308959961,1120,0.0,
1999-07-12 00:00:00+00:00,119.375,123.75,119.375,73.544677734375,3260,0.0,
1999-07-13 00:00:00+00:00,123.125,140.0,123.125,82.21918487548828,5830,0.0,
1999-07-14 00:00:00+00:00,135.0,135.0,131.25,80.33338928222656,2770,0.0,
1999-07-15 00:00:00+00:00,133.75,133.75,121.25,79.95626068115234,2310,0.0,
1999-07-16 00:00:00+00:00,130.0,130.0,126.25,78.07051086425781,1650,0.0,
1999-07-19 00:00:00+00:00,126.25,127.5,125.0,76.93903350830078,1160,0.0,
1999-07-20 00:00:00+00:00,126.25,130.0,126.25,76.93903350830078,2180,0.0,
1999-07-21 00:00:00+00:00,126.25,127.5,120.0,75.05328369140625,2440,0.0,
1999-07-22 00:00:00+00:00,127.5,127.5,120.0,74.67613983154297,930,0.0,
1999-07-23 00:00:00+00:00,121.25,126.875,120.0,72.50748443603516,1400,0.0,
1999-07-26 00:00:00+00:00,125.0,125.0,117.5,71.65890502929688,1760,0.0,
1999-07-27 00:00:00+00:00,117.5,118.75,113.125,70.15028381347656,1450,0.0,
1999-07-28 00:00:00+00:00,120.0,120.0,111.25,69.01884460449219,1160,0.0,
1999-07-29 00:00:00+00:00,114.375,114.375,110.0,66.75593566894531,1530,0.0,
1999-07-30 00:00:00+00:00,112.5,120.0,112.5,72.4132308959961,1700,0.0,
1999-08-02 00:00:00+00:00,115.0,120.0,112.8125,68.64169311523438,1290,0.0,
1999-08-03 00:00:00+00:00,118.75,118.75,110.0,66.37876892089844,5070,0.0,
1999-08-04 00:00:00+00:00,110.15625,117.5,102.5,63.36156463623047,5460,0.0,
1999-08-05 00:00:00+00:00,105.0,110.0,100.0,61.47578048706055,4420,0.0,
1999-08-06 00:00:00+00:00,100.0,103.75,99.375,61.09864044189453,10600,0.0,
1999-08-09 00:00:00+00:00,101.25,103.75,90.0,58.08144378662109,4210,0.0,
1999-08-10 00:00:00+00:00,95.0,100.0,90.0,54.68705749511719,6330,0.0,
1999-08-11 00:00:00+00:00,85.0,85.0,68.125,45.25825500488281,24800,0.0,
1999-08-12 00:00:00+00:00,75.0,75.0,71.25,44.12679290771485,11290,0.0,
1999-08-13 00:00:00+00:00,76.25,87.5,72.5,47.89832305908203,29800,0.0,
1999-08-16 00:00:00+00:00,82.5,82.5,79.0625,48.27547073364258,11920,0.0,
1999-08-17 00:00:00+00:00,83.75,83.75,77.5,48.27547073364258,12160,0.0,
1999-08-18 00:00:00+00:00,81.25,82.5,77.8125,47.521183013916016,7670,0.0,
1999-08-19 00:00:00+00:00,80.0,80.0,75.9375,47.89832305908203,9480,0.0,
1999-08-20 00:00:00+00:00,79.0625,79.0625,76.25,47.521183013916016,8680,0.0,
1999-08-23 00:00:00+00:00,77.1875,78.75,75.9375,46.0125617980957,5570,0.0,
1999-08-24 00:00:00+00:00,75.625,78.75,75.625,47.521183013916016,1990,0.0,
1999-08-25 00:00:00+00:00,76.25,78.75,70.0,45.25825500488281,15830,0.0,
1999-08-26 00:00:00+00:00,77.5,77.5,70.0,42.24104690551758,9920,0.0,
1999-08-27 00:00:00+00:00,73.75,73.75,67.5,42.24104690551758,10460,0.0,
1999-08-30 00:00:00+00:00,68.75,70.0,66.25,42.24104690551758,10700,0.0,
1999-08-31 00:00:00+00:00,71.25,71.25,67.5,42.24104690551758,6640,0.0,
1999-09-01 00:00:00+00:00,72.5,72.5,69.375,42.24104690551758,4820,0.0,
1999-09-02 00:00:00+00:00,68.4375,78.75,68.125,45.25825500488281,4140,0.0,
1999-09-03 00:00:00+00:00,74.6875,81.25,74.375,48.27547073364258,9470,0.0,
1999-09-07 00:00:00+00:00,80.625,82.5,76.25,46.76686096191406,9170,0.0,
1999-09-08 00:00:00+00:00,77.5,79.375,71.25,43.74965286254883,4700,0.0,
1999-09-09 00:00:00+00:00,72.5,72.5,66.25,41.48672866821289,11590,0.0,
1999-09-10 00:00:00+00:00,67.8125,70.0,66.875,42.24104690551758,11160,0.0,
1999-09-13 00:00:00+00:00,71.25,78.75,71.25,46.0125617980957,6470,0.0,
1999-09-14 00:00:00+00:00,76.875,81.5625,76.25,46.76686096191406,8430,0.0,
1999-09-15 00:00:00+00:00,79.6875,80.0,73.75,46.76686096191406,2020,0.0,
1999-09-16 00:00:00+00:00,75.9375,77.5,74.375,44.8811149597168,4700,0.0,
1999-09-17 00:00:00+00:00,75.9375,77.5,72.5,45.25825500488281,4800,0.0,
1999-09-20 00:00:00+00:00,76.25,76.25,72.5,45.25825500488281,2280,0.0,
1999-09-21 00:00:00+00:00,74.0625,76.25,71.875,44.50395584106445,1240,0.0,
1999-09-22 00:00:00+00:00,72.5,75.0,71.25,44.12679290771485,5730,0.0,
1999-09-23 00:00:00+00:00,74.375,77.5,72.5,43.74965286254883,2170,0.0,
1999-09-24 00:00:00+00:00,75.0,76.875,75.0,45.25825500488281,1540,0.0,
1999-09-27 00:00:00+00:00,79.6875,80.0,72.5,43.93821716308594,8040,0.0,
1999-09-28 00:00:00+00:00,77.5,77.5,72.5,45.25825500488281,2410,0.0,
1999-09-29 00:00:00+00:00,73.75,75.0,71.25,43.74965286254883,7530,0.0,
1999-09-30 00:00:00+00:00,72.8125,72.8125,61.875,39.60098648071289,19620,0.0,
1999-10-01 00:00:00+00:00,65.0,72.5,64.375,41.10959243774414,7210,0.0,
1999-10-04 00:00:00+00:00,69.375,70.0,66.25,40.7324447631836,3720,0.0,
1999-10-05 00:00:00+00:00,67.5,67.5,63.75,39.60098648071289,5070,0.0,
1999-10-06 00:00:00+00:00,65.3125,66.875,60.625,37.71521759033203,5100,0.0,
1999-10-07 00:00:00+00:00,61.25,63.75,60.9375,37.71521759033203,2300,0.0,
1999-10-08 00:00:00+00:00,63.75,64.375,60.625,37.14949035644531,3390,0.0,
1999-10-11 00:00:00+00:00,61.71875,61.875,58.75,35.45230865478516,4400,0.0,
1999-10-12 00:00:00+00:00,58.59375,60.625,57.5,35.45230865478516,5430,0.0,
1999-10-13 00:00:00+00:00,59.375,60.0,57.5,36.018028259277344,2910,0.0,
1999-10-14 00:00:00+00:00,59.375,60.0,58.75,35.82945251464844,4510,0.0,
1999-10-15 00:00:00+00:00,60.46875,61.25,57.5,36.20661544799805,7830,0.0,
1999-10-18 00:00:00+00:00,60.0,68.75,60.0,41.48672866821289,8830,0.0,
1999-10-19 00:00:00+00:00,73.75,78.75,72.5,46.38971328735352,13350,0.0,
1999-10-20 00:00:00+00:00,79.375,89.375,77.8125,53.55559921264648,9990,0.0,
1999-10-21 00:00:00+00:00,89.375,90.0,65.3125,39.412391662597656,12250,0.0,
1999-10-22 00:00:00+00:00,69.375,76.875,68.75,46.0125617980957,5290,0.0,
1999-10-25 00:00:00+00:00,76.25,78.75,75.625,46.76686096191406,4050,0.0,
1999-10-26 00:00:00+00:00,80.0,81.25,75.0,46.0125617980957,4590,0.0,
1999-10-27 00:00:00+00:00,76.875,78.75,72.5,44.12679290771485,2580,0.0,
1999-10-28 00:00:00+00:00,73.125,73.125,70.0,42.24104690551758,1620,0.0,
1999-10-29 00:00:00+00:00,72.1875,73.75,69.375,42.618194580078125,6140,0.0,
1999-11-01 00:00:00+00:00,71.25,72.5,71.25,43.74965286254883,2070,0.0,
1999-11-02 00:00:00+00:00,71.25,72.5,63.75,40.7324447631836,2390,0.0,
1999-11-03 00:00:00+00:00,67.5,69.6875,66.25,41.86388397216797,2060,0.0,
1999-11-04 00:00:00+00:00,67.5,70.0,66.25,41.10959243774414,2380,0.0,
1999-11-05 00:00:00+00:00,70.625,72.5,68.75,41.48672866821289,5200,0.0,
1999-11-08 00:00:00+00:00,67.5,71.25,66.25,42.24104690551758,3750,0.0,
1999-11-09 00:00:00+00:00,69.375,71.25,68.75,42.24104690551758,2910,0.0,
1999-11-10 00:00:00+00:00,70.0,70.0,65.625,39.97813034057617,2880,0.0,
1999-11-11 00:00:00+00:00,66.25,69.6875,65.0,39.60098648071289,4340,0.0,
1999-11-12 00:00:00+00:00,66.875,66.875,65.0,39.97813034057617,4840,0.0,
1999-11-15 00:00:00+00:00,66.25,69.375,65.0,41.10959243774414,4850,0.0,
1999-11-16 00:00:00+00:00,68.125,69.6875,65.625,41.86388397216797,8480,0.0,
1999-11-17 00:00:00+00:00,67.8125,69.375,66.25,41.48672866821289,16230,0.0,
1999-11-18 00:00:00+00:00,68.125,68.125,65.625,39.78955078125,6890,0.0,
1999-11-19 00:00:00+00:00,66.25,66.875,63.125,39.22382736206055,5900,0.0,
1999-11-22 00:00:00+00:00,65.3125,65.625,61.25,37.33806991577149,5170,0.0,
1999-11-23 00:00:00+00:00,60.46875,61.875,58.75,36.96091079711914,9070,0.0,
1999-11-24 00:00:00+00:00,61.25,62.5,60.3125,36.58375930786133,2370,0.0,
1999-11-26 00:00:00+00:00,61.25,63.75,60.0,36.96091079711914,1090,0.0,
1999-11-29 00:00:00+00:00,62.8125,62.8125,58.125,35.82945251464844,8390,0.0,
1999-11-30 00:00:00+00:00,60.0,61.25,58.125,35.82945251464844,4550,0.0,
1999-12-01 00:00:00+00:00,59.6875,60.0,57.5,35.07514190673828,7130,0.0,
1999-12-02 00:00:00+00:00,58.90625,58.90625,56.875,34.698001861572266,4180,0.0,
1999-12-03 00:00:00+00:00,57.8125,60.0,56.875,34.698001861572266,3150,0.0,
1999-12-06 00:00:00+00:00,57.8125,59.6875,57.8125,36.018028259277344,1050,0.0,
1999-12-07 00:00:00+00:00,57.5,60.0,56.25,33.94369888305664,2920,0.0,
1999-12-08 00:00:00+00:00,58.125,59.375,51.25,35.07514190673828,5150,0.0,
1999-12-09 00:00:00+00:00,58.75,60.0,55.0,33.18938446044922,2260,0.0,
1999-12-10 00:00:00+00:00,59.6875,59.6875,55.0,33.18938446044922,2570,0.0,
1999-12-13 00:00:00+00:00,57.5,60.0,55.0,33.94369888305664,5070,0.0,
1999-12-14 00:00:00+00:00,56.25,57.5,55.0,34.509422302246094,2430,0.0,
1999-12-15 00:00:00+00:00,56.09375,56.25,55.0,33.56655502319336,1420,0.0,
1999-12-16 00:00:00+00:00,56.25,57.5,51.25,32.435089111328125,8130,0.0,
1999-12-17 00:00:00+00:00,51.25,55.0,50.0,32.24650573730469,8340,0.0,
1999-12-20 00:00:00+00:00,53.4375,58.75,51.875,31.680782318115234,9130,0.0,
1999-12-21 00:00:00+00:00,52.1875,53.125,50.0,30.36075592041016,6160,0.0,
1999-12-22 00:00:00+00:00,51.25,52.5,43.75,29.98358917236328,6960,0.0,
1999-12-23 00:00:00+00:00,48.75,50.0,45.0,29.98358917236328,5130,0.0,
1999-12-27 00:00:00+00:00,48.125,49.6875,45.625,28.66357421875,4760,0.0,
1999-12-28 00:00:00+00:00,45.3125,52.5,45.0,27.90926170349121,7490,0.0,
1999-12-29 00:00:00+00:00,46.25,52.5,46.25,31.680782318115234,10130,0.0,
1999-12-30 00:00:00+00:00,52.5,56.875,48.75,30.926483154296875,7660,0.0,
1999-12-31 00:00:00+00:00,50.0,55.0,48.75,31.303625106811523,2470,0.0,
2000-01-03 00:00:00+00:00,52.1875,52.5,50.0,31.680782318115234,3140,0.0,
2000-01-04 00:00:00+00:00,52.5,53.4375,50.0,30.549320220947266,1920,0.0,
2000-01-05 00:00:00+00:00,50.0,55.0,50.0,30.926483154296875,1430,0.0,
2000-01-06 00:00:00+00:00,51.40625,53.75,50.0,32.05793380737305,3360,0.0,
2000-01-07 00:00:00+00:00,52.8125,53.75,50.3125,31.303625106811523,3250,0.0,
2000-01-10 00:00:00+00:00,51.875,52.5,48.75,29.417869567871094,8750,0.0,
2000-01-11 00:00:00+00:00,50.0,50.0,47.5,30.17217063903809,4250,0.0,
2000-01-12 00:00:00+00:00,50.625,54.375,49.375,31.303625106811523,7030,0.0,
2000-01-13 00:00:00+00:00,51.5625,52.5,51.25,31.49221611022949,1970,0.0,
2000-01-14 00:00:00+00:00,51.875,52.5,50.625,30.549320220947266,2730,0.0,
2000-01-18 00:00:00+00:00,51.25,53.125,50.625,31.680782318115234,2960,0.0,
2000-01-19 00:00:00+00:00,51.5625,52.8125,50.0,30.926483154296875,2770,0.0,
2000-01-20 00:00:00+00:00,50.625,52.5,50.3125,30.549320220947266,2240,0.0,
2000-01-21 00:00:00+00:00,50.3125,50.9375,50.0,30.737890243530277,1120,0.0,
2000-01-24 00:00:00+00:00,50.3125,51.25,50.0,30.549320220947266,1520,0.0,
2000-01-25 00:00:00+00:00,50.0,52.1875,48.75,30.36075592041016,3990,0.0,
2000-01-26 00:00:00+00:00,50.3125,51.875,49.375,30.17217063903809,1460,0.0,
2000-01-27 00:00:00+00:00,50.0,50.625,50.0,30.17217063903809,380,0.0,
2000-01-28 00:00:00+00:00,50.0,50.625,49.375,30.549320220947266,1920,0.0,
2000-01-31 00:00:00+00:00,51.25,52.1875,47.5,28.66357421875,3680,0.0,
2000-02-01 00:00:00+00:00,50.625,50.625,48.75,30.549320220947266,1460,0.0,
2000-02-02 00:00:00+00:00,50.0,50.625,46.25,29.79502296447754,2350,0.0,
2000-02-03 00:00:00+00:00,46.875,48.75,46.875,29.040721893310547,670,0.0,
2000-02-04 00:00:00+00:00,49.375,50.625,47.5,30.17217063903809,3770,0.0,
2000-02-07 00:00:00+00:00,49.375,50.0,48.75,29.98358917236328,590,0.0,
2000-02-08 00:00:00+00:00,48.75,50.0,48.75,29.79502296447754,1740,0.0,
2000-02-09 00:00:00+00:00,49.375,50.0,48.75,30.17217063903809,1290,0.0,
2000-02-10 00:00:00+00:00,50.0,50.625,45.0,28.66357421875,9120,0.0,
2000-02-11 00:00:00+00:00,47.5,49.0625,46.875,29.417869567871094,3570,0.0,
2000-02-14 00:00:00+00:00,47.8125,48.75,46.875,28.286415100097656,2150,0.0,
2000-02-15 00:00:00+00:00,47.5,47.5,46.25,27.90926170349121,950,0.0,
2000-02-16 00:00:00+00:00,46.875,47.5,46.25,28.286415100097656,3110,0.0,
2000-02-17 00:00:00+00:00,46.25,48.125,46.25,27.90926170349121,4360,0.0,
2000-02-18 00:00:00+00:00,46.875,46.875,45.625,28.286415100097656,2560,0.0,
2000-02-22 00:00:00+00:00,46.5625,46.875,45.625,28.286415100097656,5040,0.0,
2000-02-23 00:00:00+00:00,46.875,47.5,46.25,27.90926170349121,3370,0.0,
2000-02-24 00:00:00+00:00,46.25,47.1875,46.25,27.90926170349121,4460,0.0,
2000-02-25 00:00:00+00:00,46.875,49.375,46.875,29.417869567871094,7110,0.0,
2000-02-28 00:00:00+00:00,48.125,48.125,46.25,28.286415100097656,9610,0.0,
2000-02-29 00:00:00+00:00,47.1875,48.125,45.0,28.66357421875,4800,0.0,
2000-03-01 00:00:00+00:00,47.1875,50.0,47.1875,30.17217063903809,3730,0.0,
2000-03-02 00:00:00+00:00,50.0,51.25,48.75,29.417869567871094,5250,0.0,
2000-03-03 00:00:00+00:00,50.3125,51.25,48.75,29.79502296447754,6110,0.0,
2000-03-06 00:00:00+00:00,49.375,52.5,48.75,29.417869567871094,8340,0.0,
2000-03-07 00:00:00+00:00,49.0625,49.375,47.5,29.417869567871094,3690,0.0,
2000-03-08 00:00:00+00:00,48.75,50.0,46.875,28.66357421875,1530,0.0,
2000-03-09 00:00:00+00:00,47.5,48.125,45.0,28.286415100097656,4460,0.0,
2000-03-10 00:00:00+00:00,47.5,47.5,45.625,28.66357421875,2020,0.0,
2000-03-13 00:00:00+00:00,45.625,47.5,45.0,28.66357421875,4450,0.0,
2000-03-14 00:00:00+00:00,47.5,48.75,45.625,27.90926170349121,860,0.0,
2000-03-15 00:00:00+00:00,45.625,49.375,45.0,29.417869567871094,4910,0.0,
2000-03-16 00:00:00+00:00,48.75,48.75,48.125,29.417869567871094,3430,0.0,
2000-03-17 00:00:00+00:00,49.0625,49.0625,47.5,28.66357421875,2820,0.0,
2000-03-20 00:00:00+00:00,49.0625,49.0625,45.0,27.53210830688477,4790,0.0,
2000-03-21 00:00:00+00:00,46.5625,48.75,45.0,27.15495491027832,3860,0.0,
2000-03-22 00:00:00+00:00,44.375,46.25,42.5,27.53210830688477,2190,0.0,
2000-03-23 00:00:00+00:00,44.6875,47.5,43.75,28.286415100097656,7420,0.0,
2000-03-24 00:00:00+00:00,45.0,47.5,43.125,28.286415100097656,2380,0.0,
2000-03-27 00:00:00+00:00,43.75,46.25,38.75,24.13773536682129,23760,0.0,
2000-03-28 00:00:00+00:00,40.3125,40.3125,35.3125,22.629127502441406,10950,0.0,
2000-03-29 00:00:00+00:00,38.59375,39.6875,36.25,22.251977920532227,4460,0.0,
2000-03-30 00:00:00+00:00,37.5,40.0,35.0,22.629127502441406,7460,0.0,
2000-03-31 00:00:00+00:00,37.5,37.5,35.625,22.629127502441406,3270,0.0,
2000-04-03 00:00:00+00:00,38.75,41.875,36.875,23.760591506958008,3420,0.0,
2000-04-04 00:00:00+00:00,38.125,40.0,37.5,22.629127502441406,3340,0.0,
2000-04-05 00:00:00+00:00,38.125,39.375,35.0,21.309097290039062,5090,0.0,
2000-04-06 00:00:00+00:00,37.1875,37.5,30.9375,22.629127502441406,660,0.0,
2000-04-07 00:00:00+00:00,37.1875,37.1875,35.0,21.309097290039062,6410,0.0,
2000-04-10 00:00:00+00:00,35.0,38.125,34.0625,21.12052345275879,79400,0.0,
2000-04-11 00:00:00+00:00,39.0625,54.6875,36.5625,23.760591506958008,254560,0.0,
2000-04-12 00:00:00+00:00,40.0,41.25,31.875,22.251977920532227,62920,0.0,
2000-04-13 00:00:00+00:00,35.625,38.4375,34.6875,20.931941986083984,17170,0.0,
2000-04-14 00:00:00+00:00,36.25,36.25,31.875,20.3662223815918,10470,0.0,
2000-04-17 00:00:00+00:00,34.375,35.0,30.0,18.857608795166016,12570,0.0,
2000-04-18 00:00:00+00:00,30.625,32.5,27.8125,18.103307723999023,9850,0.0,
2000-04-19 00:00:00+00:00,30.625,33.75,30.0,19.611913681030277,3720,0.0,
2000-04-20 00:00:00+00:00,30.0,40.0,27.5,17.349000930786133,4940,0.0,
2000-04-24 00:00:00+00:00,30.625,30.625,25.0,15.463241577148438,9740,0.0,
2000-04-25 00:00:00+00:00,26.25,30.0,25.625,17.91472625732422,5130,0.0,
2000-04-26 00:00:00+00:00,30.0,30.625,28.75,17.726154327392578,4970,0.0,
2000-04-27 00:00:00+00:00,30.9375,31.09375,28.125,17.726154327392578,2790,0.0,
2000-04-28 00:00:00+00:00,29.6875,30.625,28.125,18.103307723999023,3640,0.0,
2000-05-01 00:00:00+00:00,30.625,32.5,27.5,16.8775577545166,8720,0.0,
