date,RLI_Open,RLI_High,RLI_Low,RLI_Close,RLI_Volume,RLI_Dividends,RLI_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.4799999892711639,0.4544000029563904,0.1297309696674347,3906,0.0,
1980-03-18 00:00:00+00:00,0.0,0.4607999920845032,0.4352000057697296,0.1242493689060211,42969,0.0,
1980-03-19 00:00:00+00:00,0.0,0.4672000110149383,0.4415999948978424,0.1260766088962555,3906,0.0,
1980-03-20 00:00:00+00:00,0.4415999948978424,0.4415999948978424,0.4415999948978424,0.1260766088962555,0,0.0,
1980-03-21 00:00:00+00:00,0.0,0.4736000001430511,0.4480000138282776,0.1279038339853286,9766,0.0,
1980-03-24 00:00:00+00:00,0.0,0.4736000001430511,0.4480000138282776,0.1279038339853286,39062,0.0,
1980-03-25 00:00:00+00:00,0.0,0.4736000001430511,0.4480000138282776,0.1279038339853286,66406,0.0,
1980-03-26 00:00:00+00:00,0.0,0.4736000001430511,0.4480000138282776,0.1279038339853286,13672,0.0,
1980-03-27 00:00:00+00:00,0.0,0.4095999896526336,0.3840000033378601,0.1096318438649177,191406,0.0,
1980-03-28 00:00:00+00:00,0.0,0.4864000082015991,0.4607999920845032,0.1315582394599914,109375,0.0,
1980-03-31 00:00:00+00:00,0.0,0.4991999864578247,0.4736000001430511,0.135212630033493,19531,0.0,
1980-04-01 00:00:00+00:00,0.0,0.4991999864578247,0.4736000001430511,0.135212630033493,50781,0.0,
1980-04-02 00:00:00+00:00,0.0,0.4991999864578247,0.4736000001430511,0.135212630033493,89844,0.0,
1980-04-03 00:00:00+00:00,0.0,0.4927999973297119,0.4672000110149383,0.1333853155374527,3906,0.0,
1980-04-07 00:00:00+00:00,0.0,0.4927999973297119,0.4672000110149383,0.1333853155374527,7812,0.0,
1980-04-08 00:00:00+00:00,0.0,0.4799999892711639,0.4544000029563904,0.1297309696674347,9766,0.0,
1980-04-09 00:00:00+00:00,0.0,0.4864000082015991,0.4607999920845032,0.1315582394599914,97656,0.0,
1980-04-10 00:00:00+00:00,0.0,0.5184000134468079,0.4927999973297119,0.1406941711902618,330078,0.0,
1980-04-11 00:00:00+00:00,0.0,0.5311999917030334,0.5055999755859375,0.1443485468626022,29297,0.0,
1980-04-14 00:00:00+00:00,0.0,0.5504000186920166,0.5248000025749207,0.149830162525177,21484,0.0,
1980-04-15 00:00:00+00:00,0.0,0.5631999969482422,0.5375999808311462,0.153484508395195,31250,0.0,
1980-04-16 00:00:00+00:00,0.0,0.5759999752044678,0.5504000186920166,0.1571389287710189,95703,0.0,
1980-04-17 00:00:00+00:00,0.0,0.5631999969482422,0.5375999808311462,0.153484508395195,54687,0.0,
1980-04-18 00:00:00+00:00,0.0,0.5631999969482422,0.5375999808311462,0.153484508395195,27344,0.0,
1980-04-21 00:00:00+00:00,0.0,0.5631999969482422,0.5375999808311462,0.153484508395195,13672,0.0,
1980-04-22 00:00:00+00:00,0.0,0.5759999752044678,0.5504000186920166,0.1571389287710189,48828,0.0,
1980-04-23 00:00:00+00:00,0.0,0.6399999856948853,0.6144000291824341,0.1754108965396881,179687,0.0,
1980-04-24 00:00:00+00:00,0.0,0.6399999856948853,0.6144000291824341,0.1754108965396881,72266,0.0,
1980-04-25 00:00:00+00:00,0.0,0.6399999856948853,0.6144000291824341,0.1754108965396881,29297,0.0,
1980-04-28 00:00:00+00:00,0.0,0.6399999856948853,0.6144000291824341,0.1754108965396881,17578,0.0,
1980-04-29 00:00:00+00:00,0.0,0.6399999856948853,0.6144000291824341,0.1754108965396881,25391,0.0,
1980-04-30 00:00:00+00:00,0.0,0.6335999965667725,0.6079999804496765,0.1735837310552597,21484,0.0,
1980-05-01 00:00:00+00:00,0.0,0.6015999913215637,0.5759999752044678,0.1644477993249893,44922,0.0,
1980-05-02 00:00:00+00:00,0.0,0.6015999913215637,0.5759999752044678,0.1644477993249893,15625,0.0,
1980-05-05 00:00:00+00:00,0.0,0.6015999913215637,0.5759999752044678,0.1644477993249893,9766,0.0,
1980-05-06 00:00:00+00:00,0.0,0.5952000021934509,0.569599986076355,0.1626205742359161,31250,0.0,
1980-05-07 00:00:00+00:00,0.0,0.6272000074386597,0.6015999913215637,0.1717565059661865,121094,0.0,
1980-05-08 00:00:00+00:00,0.0,0.6272000074386597,0.6015999913215637,0.1717565059661865,25391,0.0,
1980-05-09 00:00:00+00:00,0.6015999913215637,0.6015999913215637,0.6015999913215637,0.1717565059661865,0,0.0,
1980-05-12 00:00:00+00:00,0.0,0.6335999965667725,0.6079999804496765,0.1735837310552597,19531,0.0,
1980-05-13 00:00:00+00:00,0.0,0.6528000235557556,0.6272000074386597,0.1790654063224792,31250,0.0,
1980-05-14 00:00:00+00:00,0.0,0.6656000018119812,0.6399999856948853,0.1827197521924972,44922,0.0,
1980-05-15 00:00:00+00:00,0.0,0.6656000018119812,0.6399999856948853,0.1827197521924972,15625,0.0,
1980-05-16 00:00:00+00:00,0.0,0.6656000018119812,0.6399999856948853,0.1827197521924972,996094,0.0,
1980-05-19 00:00:00+00:00,0.0,0.6656000018119812,0.6399999856948853,0.1827197521924972,125000,0.0,
1980-05-20 00:00:00+00:00,0.0,0.6783999800682068,0.6528000235557556,0.18637415766716,537109,0.0,
1980-05-21 00:00:00+00:00,0.0,0.6912000179290771,0.6656000018119812,0.190028503537178,1232422,0.0,
1980-05-22 00:00:00+00:00,0.0,0.7039999961853027,0.6783999800682068,0.1936829388141632,535156,0.0,
1980-05-23 00:00:00+00:00,0.0,0.7039999961853027,0.6783999800682068,0.1936829388141632,1306641,0.0,
