symbol,date,open,high,low,close,volume,adjclose,splits
ADD,2008-11-11,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-12,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-13,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-14,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-17,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-18,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-19,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-20,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-21,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-24,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-25,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-26,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-11-28,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-01,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-02,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-03,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-04,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-05,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-08,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-09,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-10,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-11,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-12,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-15,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-16,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-17,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-18,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-19,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-22,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-23,1320.0,1320.0,1320.0,1320.0,1,1320.0,0.0
ADD,2008-12-24,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-26,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-29,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-30,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2008-12-31,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2009-01-02,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2009-01-05,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2009-01-06,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2009-01-07,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2009-01-08,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2009-01-09,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2009-01-12,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2009-01-13,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
ADD,2009-01-14,1320.0,1320.0,1320.0,1320.0,0,1320.0,0.0
