symbol,date,open,high,low,close,volume,adjclose,splits
CYRX,2005-08-21 20:00:00-04:00,750.0,753.5999755859375,744.0,750.0,542,750.0,0.0
CYRX,2005-08-22 20:00:00-04:00,753.5999755859375,756.0,750.0,750.0,202,750.0,0.0
CYRX,2005-08-23 20:00:00-04:00,756.0,756.0,712.7999877929688,712.7999877929688,243,712.7999877929688,0.0
CYRX,2005-08-24 20:00:00-04:00,756.0,756.0,718.7999877929688,756.0,356,756.0,0.0
CYRX,2005-08-25 20:00:00-04:00,756.0,756.0,706.7999877929688,756.0,252,756.0,0.0
CYRX,2005-08-28 20:00:00-04:00,756.0,756.0,690.0,720.0,235,720.0,0.0
CYRX,2005-08-29 20:00:00-04:00,720.0,720.0,661.2000122070312,696.0,61,696.0,0.0
CYRX,2005-08-30 20:00:00-04:00,660.0,708.0,600.0,682.7999877929688,66,682.7999877929688,0.0
CYRX,2005-08-31 20:00:00-04:00,682.7999877929688,682.7999877929688,682.7999877929688,682.7999877929688,0,682.7999877929688,0.0
CYRX,2005-09-01 20:00:00-04:00,678.0,744.0,678.0,744.0,47,744.0,0.0
CYRX,2005-09-05 20:00:00-04:00,744.0,744.0,708.0,744.0,83,744.0,0.0
CYRX,2005-09-06 20:00:00-04:00,744.0,744.0,744.0,744.0,92,744.0,0.0
CYRX,2005-09-07 20:00:00-04:00,744.0,744.0,744.0,744.0,42,744.0,0.0
CYRX,2005-09-08 20:00:00-04:00,744.0,750.0,720.0,750.0,78,750.0,0.0
CYRX,2005-09-11 20:00:00-04:00,744.0,750.0,720.0,722.4000244140625,71,722.4000244140625,0.0
CYRX,2005-09-12 20:00:00-04:00,744.0,750.0,720.0,744.0,120,744.0,0.0
CYRX,2005-09-13 20:00:00-04:00,744.0,750.0,732.0,750.0,133,750.0,0.0
CYRX,2005-09-14 20:00:00-04:00,744.0,744.0,738.0,738.0,96,738.0,0.0
CYRX,2005-09-15 20:00:00-04:00,735.5999755859375,738.0,735.5999755859375,738.0,67,738.0,0.0
CYRX,2005-09-18 20:00:00-04:00,744.0,750.0,744.0,750.0,82,750.0,0.0
CYRX,2005-09-19 20:00:00-04:00,744.0,756.0,642.0,748.7999877929688,60,748.7999877929688,0.0
CYRX,2005-09-20 20:00:00-04:00,756.0,756.0,643.2000122070312,756.0,174,756.0,0.0
CYRX,2005-09-21 20:00:00-04:00,750.0,750.0,744.0,744.0,65,744.0,0.0
CYRX,2005-09-22 20:00:00-04:00,750.0,750.0,744.0,750.0,59,750.0,0.0
CYRX,2005-09-25 20:00:00-04:00,750.0,750.0,744.0,750.0,42,750.0,0.0
CYRX,2005-09-26 20:00:00-04:00,750.0,762.0,750.0,760.7999877929688,88,760.7999877929688,0.0
CYRX,2005-09-27 20:00:00-04:00,756.0,756.0,750.0,756.0,34,756.0,0.0
CYRX,2005-09-28 20:00:00-04:00,748.7999877929688,762.0,748.7999877929688,762.0,63,762.0,0.0
CYRX,2005-09-29 20:00:00-04:00,747.5999755859375,759.5999755859375,732.0,759.5999755859375,46,759.5999755859375,0.0
CYRX,2005-10-02 20:00:00-04:00,762.0,762.0,760.7999877929688,760.7999877929688,57,760.7999877929688,0.0
