symbol,date,open,high,low,close,volume,adjclose,splits
TOVX,2006-12-17 19:00:00-05:00,4200.0,4200.0,4200.0,4200.0,0,4200.0,0.0
TOVX,2006-12-18 19:00:00-05:00,4200.0,4200.0,4200.0,4200.0,0,4200.0,0.0
TOVX,2006-12-19 19:00:00-05:00,4200.0,4210.5,4200.0,4210.5,0,4210.5,0.0
TOVX,2006-12-20 19:00:00-05:00,4200.0,4830.0,4200.0,4725.0,6,4725.0,0.0
TOVX,2006-12-21 19:00:00-05:00,4305.0,4389.0,4305.0,4305.0,3,4305.0,0.0
TOVX,2006-12-25 19:00:00-05:00,4305.0,4305.0,3958.5,4305.0,7,4305.0,0.0
TOVX,2006-12-26 19:00:00-05:00,4252.5,4725.0,4252.5,4462.5,2,4462.5,0.0
TOVX,2006-12-27 19:00:00-05:00,4725.0,4725.0,4200.0,4263.0,6,4263.0,0.0
TOVX,2006-12-28 19:00:00-05:00,4284.0,6825.0,4284.0,6037.5,10,6037.5,0.0
TOVX,2007-01-02 19:00:00-05:00,5271.0,7087.5,5250.0,6720.0,9,6720.0,0.0
TOVX,2007-01-03 19:00:00-05:00,6825.0,10500.0,6615.0,7350.0,9,7350.0,0.0
TOVX,2007-01-04 19:00:00-05:00,8652.0,9177.0,6762.0,6982.5,2,6982.5,0.0
TOVX,2007-01-07 19:00:00-05:00,6352.5,9450.0,6352.5,7875.0,11,7875.0,0.0
TOVX,2007-01-08 19:00:00-05:00,8389.5,8400.0,7875.0,7885.5,3,7885.5,0.0
TOVX,2007-01-09 19:00:00-05:00,7665.0,7896.0,7350.0,7486.5,3,7486.5,0.0
TOVX,2007-01-10 19:00:00-05:00,7350.0,7612.5,6825.0,7612.5,4,7612.5,0.0
TOVX,2007-01-11 19:00:00-05:00,7665.0,7980.0,6898.5,7350.0,9,7350.0,0.0
TOVX,2007-01-15 19:00:00-05:00,6825.0,7350.0,6825.0,7350.0,2,7350.0,0.0
TOVX,2007-01-16 19:00:00-05:00,7297.5,7297.5,6919.5,7087.5,1,7087.5,0.0
TOVX,2007-01-17 19:00:00-05:00,6825.0,7087.5,5250.0,5512.5,10,5512.5,0.0
TOVX,2007-01-18 19:00:00-05:00,6037.5,6562.5,6037.5,6352.5,2,6352.5,0.0
TOVX,2007-01-21 19:00:00-05:00,6352.5,6363.0,5250.0,5670.0,6,5670.0,0.0
TOVX,2007-01-22 19:00:00-05:00,5670.0,6090.0,5040.0,5250.0,8,5250.0,0.0
TOVX,2007-01-23 19:00:00-05:00,5250.0,5250.0,4987.5,4987.5,4,4987.5,0.0
TOVX,2007-01-24 19:00:00-05:00,4987.5,5029.5,4200.0,4305.0,2,4305.0,0.0
TOVX,2007-01-25 19:00:00-05:00,4200.0,4987.5,4200.0,4305.0,1,4305.0,0.0
TOVX,2007-01-28 19:00:00-05:00,4305.0,4410.0,4200.0,4200.0,1,4200.0,0.0
TOVX,2007-01-29 19:00:00-05:00,4462.5,6184.5,4462.5,5985.0,2,5985.0,0.0
TOVX,2007-01-30 19:00:00-05:00,4788.0,6037.5,4788.0,6037.5,0,6037.5,0.0
TOVX,2007-01-31 19:00:00-05:00,4987.5,6562.5,4987.5,5827.5,3,5827.5,0.0
TOVX,2007-02-01 19:00:00-05:00,5827.5,5827.5,5827.5,5827.5,0,5827.5,0.0
TOVX,2007-02-04 19:00:00-05:00,5943.0,5943.0,5943.0,5943.0,0,5943.0,0.0
TOVX,2007-02-05 19:00:00-05:00,6058.5,6058.5,5827.5,5964.0,2,5964.0,0.0
TOVX,2007-02-06 19:00:00-05:00,6090.0,6300.0,6069.0,6300.0,4,6300.0,0.0
TOVX,2007-02-07 19:00:00-05:00,5827.5,6142.5,5827.5,6142.5,1,6142.5,0.0
TOVX,2007-02-08 19:00:00-05:00,5775.0,6142.5,4830.0,6142.5,3,6142.5,0.0
TOVX,2007-02-11 19:00:00-05:00,5250.0,6069.0,4200.0,6069.0,4,6069.0,0.0
TOVX,2007-02-12 19:00:00-05:00,6037.5,6037.5,4200.0,5785.5,1,5785.5,0.0
TOVX,2007-02-13 19:00:00-05:00,4200.0,4200.0,1417.5,1417.5,580,1417.5,0.0
TOVX,2007-02-14 19:00:00-05:00,1522.5,1575.0,1260.0,1354.5,309,1354.5,0.0
TOVX,2007-02-15 19:00:00-05:00,1375.5,1470.0,1281.0,1281.0,120,1281.0,0.0
TOVX,2007-02-19 19:00:00-05:00,1281.0,1365.0,1071.0,1102.5,115,1102.5,0.0
TOVX,2007-02-20 19:00:00-05:00,1113.0,1207.5,1113.0,1113.0,37,1113.0,0.0
TOVX,2007-02-21 19:00:00-05:00,1155.0,1438.5,1071.0,1354.5,87,1354.5,0.0
TOVX,2007-02-22 19:00:00-05:00,1417.5,1417.5,1218.0,1281.0,41,1281.0,0.0
TOVX,2007-02-25 19:00:00-05:00,1207.5,1365.0,1207.5,1312.5,75,1312.5,0.0
TOVX,2007-02-26 19:00:00-05:00,1333.5,1365.0,1281.0,1302.0,48,1302.0,0.0
TOVX,2007-02-27 19:00:00-05:00,1407.0,1470.0,1312.5,1470.0,156,1470.0,0.0
TOVX,2007-02-28 19:00:00-05:00,1501.5,1522.5,1417.5,1501.5,160,1501.5,0.0
TOVX,2007-03-01 19:00:00-05:00,1512.0,1512.0,1386.0,1417.5,87,1417.5,0.0
TOVX,2007-03-04 19:00:00-05:00,1428.0,1459.5,1281.0,1312.5,46,1312.5,0.0
TOVX,2007-03-05 19:00:00-05:00,1365.0,1522.5,1365.0,1417.5,58,1417.5,0.0
TOVX,2007-03-06 19:00:00-05:00,1375.5,1417.5,1312.5,1407.0,31,1407.0,0.0
TOVX,2007-03-07 19:00:00-05:00,1375.5,1417.5,1375.5,1407.0,39,1407.0,0.0
TOVX,2007-03-08 19:00:00-05:00,1375.5,1417.5,1312.5,1312.5,59,1312.5,0.0
TOVX,2007-03-11 20:00:00-04:00,1417.5,1417.5,1344.0,1365.0,82,1365.0,0.0
TOVX,2007-03-12 20:00:00-04:00,1333.5,1512.0,1333.5,1428.0,78,1428.0,0.0
TOVX,2007-03-13 20:00:00-04:00,1365.0,1365.0,1354.5,1354.5,7,1354.5,0.0
TOVX,2007-03-14 20:00:00-04:00,1417.5,1417.5,1386.0,1417.5,75,1417.5,0.0
TOVX,2007-03-15 20:00:00-04:00,1365.0,1417.5,1365.0,1407.0,14,1407.0,0.0
TOVX,2007-03-18 20:00:00-04:00,1365.0,1386.0,1323.0,1365.0,9,1365.0,0.0
